job,iteration,objective,gradient_inf,last_step,last_backtracks
learned_vol_interaction_2014-12-31_20260910,0,0.6930225987958569,0.09000571349941608,0.0,0
learned_vol_interaction_2014-12-31_20260910,1,0.6373310341951777,0.005897744226873198,1.0,0
learned_vol_interaction_2014-12-31_20260910,2,0.6369482624925039,0.00021136905531622641,1.0,0
learned_vol_interaction_2014-12-31_20260910,3,0.6369479727564373,3.480053585104602e-07,1.0,0
learned_vol_interaction_2014-12-31_20260910,4,0.6369479727558716,8.743771765656883e-13,1.0,0
learned_vol_interaction_2014-12-31_20260911,0,0.6930225987958569,0.1335564116441424,0.0,0
learned_vol_interaction_2014-12-31_20260911,1,0.6348925704884856,0.007875504583584806,1.0,0
learned_vol_interaction_2014-12-31_20260911,2,0.6345776809165016,0.00013036741608362734,1.0,0
learned_vol_interaction_2014-12-31_20260911,3,0.6345775768560128,4.50640412620433e-08,1.0,0
learned_vol_interaction_2014-12-31_20260911,4,0.634577576855999,6.2006606446618484e-15,1.0,0
learned_vol_interaction_2014-12-31_20260912,0,0.6930225987958569,0.08308445399327574,0.0,0
learned_vol_interaction_2014-12-31_20260912,1,0.6360566367147859,0.00640947916638249,1.0,0
learned_vol_interaction_2014-12-31_20260912,2,0.6356992644942533,0.00013205880402057614,1.0,0
learned_vol_interaction_2014-12-31_20260912,3,0.6356991061407016,7.599438396827581e-08,1.0,0
learned_vol_interaction_2014-12-31_20260912,4,0.6356991061406423,3.799326304954054e-14,1.0,0
learned_vol_interaction_2015-12-31_20260910,0,0.693124583115526,0.1365628583089173,0.0,0
learned_vol_interaction_2015-12-31_20260910,1,0.6319866096870654,0.00866093739390488,1.0,0
learned_vol_interaction_2015-12-31_20260910,2,0.631596480820173,0.000167564089697102,1.0,0
learned_vol_interaction_2015-12-31_20260910,3,0.6315963113590646,7.763073379702529e-08,1.0,0
learned_vol_interaction_2015-12-31_20260910,4,0.6315963113590262,1.7768555723995938e-14,1.0,0
learned_vol_interaction_2015-12-31_20260911,0,0.693124583115526,0.08008642430881523,0.0,0
