year,date,method,patches,min_length,max_length,mean_length,lengths
2023,2023-03-17,raw,12,5,17,10.416666666666666,"[5, 15, 10, 15, 17, 11, 5, 14, 6, 7, 11, 9]"
2023,2023-03-17,normalized,10,5,21,12.5,"[5, 15, 10, 17, 21, 12, 18, 7, 7, 13]"
2023,2023-03-24,raw,12,5,17,10.416666666666666,"[15, 10, 15, 17, 11, 5, 14, 6, 7, 7, 12, 6]"
2023,2023-03-24,normalized,10,6,21,12.5,"[15, 10, 17, 21, 12, 18, 7, 7, 12, 6]"
2023,2023-03-31,raw,13,5,17,9.615384615384615,"[10, 10, 15, 17, 11, 5, 14, 6, 7, 7, 12, 6, 5]"
2023,2023-03-31,normalized,10,7,21,12.5,"[10, 10, 17, 21, 12, 18, 7, 7, 11, 12]"
2023,2023-04-07,raw,13,5,17,9.615384615384615,"[6, 10, 15, 17, 11, 5, 14, 6, 7, 7, 11, 6, 10]"
2023,2023-04-07,normalized,10,6,21,12.5,"[6, 10, 17, 21, 12, 18, 7, 7, 16, 11]"
2023,2023-04-14,raw,12,1,17,10.416666666666666,"[1, 10, 15, 17, 11, 5, 14, 8, 8, 12, 8, 16]"
2023,2023-04-14,normalized,10,1,21,12.5,"[1, 10, 17, 21, 12, 18, 7, 7, 11, 21]"
2023,2023-04-21,raw,12,5,17,10.416666666666666,"[6, 15, 17, 11, 5, 14, 8, 8, 12, 8, 15, 6]"
2023,2023-04-21,normalized,9,6,25,13.88888888888889,"[6, 17, 21, 12, 18, 7, 7, 12, 25]"
2023,2023-04-28,raw,12,1,17,10.416666666666666,"[1, 15, 17, 11, 5, 14, 8, 8, 12, 8, 17, 9]"
2023,2023-04-28,normalized,9,2,25,13.88888888888889,"[2, 13, 19, 7, 20, 18, 12, 25, 9]"
2023,2023-05-05,raw,11,5,17,11.363636363636363,"[14, 17, 11, 5, 14, 8, 8, 12, 8, 16, 12]"
2023,2023-05-05,normalized,9,7,21,13.88888888888889,"[16, 21, 12, 18, 7, 7, 11, 21, 12]"
2023,2023-05-12,raw,12,1,17,10.416666666666666,"[1, 8, 17, 11, 5, 14, 8, 8, 12, 8, 16, 17]"
2023,2023-05-12,normalized,11,1,21,11.363636363636363,"[1, 5, 5, 21, 12, 18, 7, 7, 11, 21, 17]"
2023,2023-05-19,raw,12,4,17,10.416666666666666,"[4, 17, 11, 5, 14, 8, 8, 12, 8, 16, 12, 10]"
2023,2023-05-19,normalized,11,1,21,11.363636363636363,"[1, 5, 21, 12, 18, 7, 7, 11, 21, 12, 10]"
2023,2023-05-26,raw,14,1,17,8.928571428571429,"[1, 5, 10, 11, 5, 14, 8, 8, 12, 8, 17, 9, 10, 7]"
2023,2023-05-26,normalized,10,1,21,12.5,"[1, 21, 12, 18, 7, 7, 12, 19, 21, 7]"
2023,2023-06-02,raw,12,1,17,10.416666666666666,"[1, 10, 11, 5, 14, 8, 8, 12, 8, 16, 17, 15]"
2023,2023-06-02,normalized,9,7,21,13.88888888888889,"[17, 12, 18, 7, 7, 11, 21, 17, 15]"
2023,2023-06-09,raw,13,5,16,9.615384615384615,"[6, 11, 5, 14, 8, 8, 12, 8, 16, 14, 11, 6, 6]"
2023,2023-06-09,normalized,10,1,24,12.5,"[1, 11, 12, 18, 7, 7, 11, 21, 13, 24]"
2023,2023-06-16,raw,13,1,16,9.615384615384615,"[1, 11, 5, 14, 8, 8, 12, 8, 16, 12, 6, 15, 9]"
2023,2023-06-16,normalized,10,7,25,12.5,"[7, 12, 18, 7, 7, 11, 21, 8, 25, 9]"
2023,2023-06-30,raw,13,4,16,9.615384615384615,"[4, 5, 14, 8, 8, 12, 8, 16, 12, 6, 15, 7, 10]"
2023,2023-06-30,normalized,11,5,25,11.363636363636363,"[5, 6, 18, 7, 7, 11, 21, 8, 25, 7, 10]"
2023,2023-07-07,raw,13,4,16,9.615384615384615,"[4, 14, 8, 8, 12, 8, 16, 12, 6, 15, 7, 10, 5]"
2023,2023-07-07,normalized,11,5,25,11.363636363636363,"[6, 18, 7, 7, 11, 21, 8, 25, 7, 10, 5]"
2023,2023-07-14,raw,14,1,16,8.928571428571429,"[1, 12, 8, 8, 12, 8, 16, 12, 6, 15, 7, 8, 6, 6]"
2023,2023-07-14,normalized,11,1,25,11.363636363636363,"[1, 18, 7, 7, 11, 21, 8, 25, 7, 14, 6]"
2023,2023-07-21,raw,15,3,16,8.333333333333334,"[3, 5, 8, 8, 12, 8, 16, 12, 6, 15, 7, 8, 6, 6, 5]"
2023,2023-07-21,normalized,13,3,25,9.615384615384615,"[3, 5, 6, 7, 7, 11, 21, 8, 25, 7, 14, 6, 5]"
2023,2023-07-28,raw,14,3,16,8.928571428571429,"[3, 8, 8, 12, 8, 16, 12, 6, 15, 7, 10, 8, 6, 6]"
2023,2023-07-28,normalized,13,3,25,9.615384615384615,"[3, 6, 7, 7, 11, 21, 8, 25, 7, 10, 8, 6, 6]"
2023,2023-08-04,raw,13,6,16,9.615384615384615,"[6, 8, 12, 8, 16, 12, 6, 15, 7, 8, 6, 6, 15]"
2023,2023-08-04,normalized,11,4,25,11.363636363636363,"[4, 7, 7, 11, 21, 8, 25, 7, 14, 6, 15]"
2023,2023-08-11,raw,14,1,16,8.928571428571429,"[1, 8, 12, 8, 16, 12, 6, 15, 7, 10, 8, 5, 8, 9]"
2023,2023-08-11,normalized,10,6,25,12.5,"[6, 7, 11, 21, 8, 25, 7, 14, 7, 19]"
2023,2023-08-18,raw,13,4,16,9.615384615384615,"[4, 12, 8, 16, 12, 6, 15, 7, 10, 7, 5, 11, 12]"
2023,2023-08-18,normalized,12,1,25,10.416666666666666,"[1, 7, 11, 21, 8, 25, 7, 10, 8, 5, 8, 14]"
2023,2023-08-25,raw,13,3,18,9.615384615384615,"[3, 8, 8, 16, 12, 6, 15, 7, 10, 7, 5, 10, 18]"
2023,2023-08-25,normalized,10,3,25,12.5,"[3, 11, 21, 8, 25, 7, 14, 7, 11, 18]"
2023,2023-09-01,raw,13,5,16,9.615384615384615,"[6, 8, 16, 12, 6, 15, 7, 10, 7, 5, 11, 6, 16]"
2023,2023-09-01,normalized,10,2,25,12.5,"[2, 7, 21, 8, 25, 7, 10, 8, 21, 16]"
2023,2023-09-08,raw,14,1,16,8.928571428571429,"[1, 8, 16, 12, 6, 15, 7, 10, 8, 5, 8, 9, 7, 13]"
2023,2023-09-08,normalized,10,4,25,12.5,"[4, 21, 8, 25, 7, 14, 7, 19, 7, 13]"
2023,2023-09-15,raw,14,4,16,8.928571428571429,"[4, 16, 12, 6, 15, 7, 10, 8, 5, 8, 9, 7, 11, 7]"
2023,2023-09-15,normalized,9,7,25,13.88888888888889,"[20, 8, 25, 7, 14, 7, 11, 17, 16]"
2023,2023-09-22,raw,13,5,15,9.615384615384615,"[15, 12, 6, 15, 7, 10, 8, 5, 8, 9, 7, 12, 11]"
2023,2023-09-22,normalized,9,7,25,13.88888888888889,"[15, 8, 25, 7, 10, 8, 21, 16, 15]"
2023,2023-10-13,raw,14,5,16,8.928571428571429,"[6, 12, 6, 15, 7, 10, 8, 5, 8, 9, 7, 16, 6, 10]"
2023,2023-10-13,normalized,10,5,25,12.5,"[6, 8, 25, 7, 10, 7, 5, 7, 25, 25]"
2023,2023-10-20,raw,15,1,16,8.333333333333334,"[1, 12, 6, 15, 7, 10, 8, 5, 8, 9, 7, 16, 6, 10, 5]"
2023,2023-10-20,normalized,11,1,25,11.363636363636363,"[1, 8, 25, 7, 10, 7, 5, 7, 25, 17, 13]"
2023,2023-10-27,raw,15,1,16,8.333333333333334,"[1, 7, 6, 15, 7, 10, 8, 5, 8, 9, 7, 16, 6, 6, 14]"
2023,2023-10-27,normalized,10,4,25,12.5,"[4, 25, 7, 10, 7, 5, 7, 25, 17, 18]"
2023,2023-11-03,raw,15,3,16,8.333333333333334,"[3, 6, 15, 7, 10, 8, 5, 8, 9, 7, 16, 6, 10, 5, 10]"
2023,2023-11-03,normalized,9,6,25,13.88888888888889,"[24, 7, 14, 7, 19, 7, 16, 6, 25]"
2023,2023-11-10,raw,12,4,18,10.416666666666666,"[4, 15, 7, 10, 7, 5, 11, 6, 15, 18, 11, 16]"
2023,2023-11-10,normalized,9,4,25,13.88888888888889,"[4, 15, 7, 14, 7, 11, 19, 23, 25]"
2023,2023-11-17,raw,15,2,16,8.333333333333334,"[2, 12, 7, 10, 8, 5, 8, 9, 7, 16, 6, 10, 5, 10, 10]"
2023,2023-11-17,normalized,11,1,22,11.363636363636363,"[1, 13, 7, 14, 7, 19, 7, 16, 6, 22, 13]"
2023,2023-11-24,raw,16,2,16,7.8125,"[2, 7, 7, 10, 8, 5, 8, 9, 7, 16, 6, 10, 5, 10, 10, 5]"
2023,2023-11-24,normalized,12,2,22,10.416666666666666,"[2, 7, 7, 14, 7, 19, 7, 16, 6, 22, 13, 5]"
2023,2023-12-01,raw,15,4,16,8.333333333333334,"[4, 7, 10, 8, 5, 8, 9, 7, 16, 6, 10, 5, 10, 8, 12]"
2023,2023-12-01,normalized,9,4,25,13.88888888888889,"[4, 7, 14, 7, 11, 19, 24, 25, 14]"
2023,2023-12-08,raw,15,5,16,8.333333333333334,"[6, 10, 8, 5, 8, 9, 7, 16, 6, 10, 5, 10, 10, 7, 8]"
2023,2023-12-08,normalized,11,5,22,11.363636363636363,"[6, 14, 7, 19, 7, 16, 6, 22, 13, 5, 10]"
2023,2023-12-15,raw,16,1,16,7.8125,"[1, 10, 8, 5, 8, 9, 7, 16, 6, 10, 5, 10, 10, 7, 8, 5]"
2023,2023-12-15,normalized,8,1,25,15.625,"[1, 14, 7, 11, 19, 23, 25, 25]"
2023,2023-12-22,raw,14,5,16,8.928571428571429,"[6, 8, 5, 8, 9, 7, 16, 6, 10, 5, 11, 11, 10, 13]"
2023,2023-12-22,normalized,9,5,24,13.88888888888889,"[6, 7, 5, 12, 14, 13, 22, 24, 22]"
2023,2023-12-29,raw,15,1,16,8.333333333333334,"[1, 8, 5, 8, 9, 7, 16, 6, 10, 5, 11, 11, 10, 13, 5]"
2023,2023-12-29,normalized,10,5,25,12.5,"[5, 7, 19, 7, 16, 6, 22, 13, 5, 25]"
2024,2024-01-05,raw,13,5,18,9.615384615384615,"[5, 6, 11, 13, 7, 5, 9, 7, 18, 11, 14, 13, 6]"
2024,2024-01-05,normalized,9,5,25,13.88888888888889,"[5, 6, 10, 21, 14, 14, 24, 25, 6]"
2024,2024-01-12,raw,12,5,18,10.416666666666666,"[6, 11, 13, 7, 5, 9, 7, 18, 11, 14, 14, 10]"
2024,2024-01-12,normalized,8,6,25,15.625,"[6, 10, 21, 14, 14, 24, 25, 11]"
2024,2024-01-19,raw,12,1,18,10.416666666666666,"[1, 11, 13, 7, 5, 9, 7, 18, 11, 14, 13, 16]"
2024,2024-01-19,normalized,8,1,25,15.625,"[1, 10, 21, 14, 14, 24, 25, 16]"
2024,2024-01-26,raw,12,5,18,10.416666666666666,"[7, 13, 7, 5, 9, 7, 18, 11, 14, 13, 16, 5]"
2024,2024-01-26,normalized,8,1,25,15.625,"[1, 5, 21, 14, 14, 24, 25, 21]"
2024,2024-02-02,raw,13,2,18,9.615384615384615,"[2, 13, 7, 5, 9, 7, 18, 11, 14, 13, 15, 5, 6]"
2024,2024-02-02,normalized,8,1,25,15.625,"[1, 21, 14, 14, 24, 25, 20, 6]"
2024,2024-02-23,raw,13,5,21,9.615384615384615,"[6, 7, 5, 9, 6, 8, 12, 13, 21, 6, 10, 10, 12]"
2024,2024-02-23,normalized,10,6,25,12.5,"[6, 7, 14, 14, 21, 25, 6, 10, 10, 12]"
2024,2024-03-01,raw,12,1,18,10.416666666666666,"[1, 7, 5, 9, 7, 18, 11, 14, 13, 17, 5, 18]"
2024,2024-03-01,normalized,9,1,25,13.88888888888889,"[1, 7, 14, 14, 24, 25, 17, 5, 18]"
2024,2024-03-08,raw,12,3,18,10.416666666666666,"[3, 5, 9, 7, 18, 11, 14, 13, 17, 5, 14, 9]"
2024,2024-03-08,normalized,7,3,25,17.857142857142858,"[3, 14, 14, 24, 25, 21, 24]"
2024,2024-03-15,raw,12,3,18,10.416666666666666,"[3, 9, 7, 18, 11, 14, 13, 17, 5, 14, 9, 5]"
2024,2024-03-15,normalized,9,3,25,13.88888888888889,"[3, 9, 7, 18, 15, 25, 17, 9, 22]"
2024,2024-03-22,raw,13,1,18,9.615384615384615,"[1, 6, 7, 18, 11, 14, 13, 17, 5, 14, 9, 5, 5]"
2024,2024-03-22,normalized,9,6,25,13.88888888888889,"[7, 14, 21, 25, 6, 10, 10, 10, 22]"
2024,2024-03-29,raw,12,2,18,10.416666666666666,"[2, 7, 18, 11, 14, 13, 17, 5, 14, 9, 5, 10]"
2024,2024-03-29,normalized,9,2,25,13.88888888888889,"[2, 7, 18, 15, 25, 17, 9, 22, 10]"
2024,2024-04-12,raw,12,1,18,10.416666666666666,"[1, 18, 11, 14, 13, 17, 5, 14, 11, 9, 5, 7]"
2024,2024-04-12,normalized,9,1,25,13.88888888888889,"[1, 18, 15, 25, 17, 9, 22, 11, 7]"
2024,2024-04-19,raw,13,4,17,9.615384615384615,"[4, 10, 11, 14, 13, 17, 5, 14, 9, 5, 10, 7, 6]"
2024,2024-04-19,normalized,9,3,25,13.88888888888889,"[3, 11, 15, 25, 17, 9, 22, 11, 12]"
2024,2024-04-26,raw,12,5,17,10.416666666666666,"[9, 11, 14, 13, 17, 5, 14, 11, 9, 5, 10, 7]"
2024,2024-04-26,normalized,11,6,25,11.363636363636363,"[9, 10, 25, 6, 10, 10, 10, 18, 8, 12, 7]"
2024,2024-05-10,raw,13,2,17,9.615384615384615,"[2, 11, 14, 13, 17, 5, 14, 9, 5, 10, 10, 5, 10]"
2024,2024-05-10,normalized,10,2,25,12.5,"[2, 15, 25, 17, 9, 22, 10, 10, 5, 10]"
2024,2024-05-17,raw,13,3,17,9.615384615384615,"[3, 5, 14, 13, 17, 5, 14, 9, 5, 10, 7, 6, 17]"
2024,2024-05-17,normalized,9,5,25,13.88888888888889,"[7, 5, 25, 17, 9, 22, 11, 11, 18]"
2024,2024-05-24,raw,13,3,17,9.615384615384615,"[3, 14, 13, 17, 5, 14, 9, 5, 10, 7, 6, 16, 6]"
2024,2024-05-24,normalized,10,2,25,12.5,"[2, 5, 25, 17, 9, 22, 11, 12, 16, 6]"
2024,2024-05-31,raw,13,1,17,9.615384615384615,"[1, 11, 13, 17, 5, 14, 9, 5, 10, 7, 6, 17, 10]"
2024,2024-05-31,normalized,9,2,25,13.88888888888889,"[2, 25, 17, 9, 22, 11, 12, 16, 11]"
2024,2024-06-07,raw,13,1,17,9.615384615384615,"[1, 6, 13, 17, 5, 14, 9, 5, 10, 7, 6, 16, 16]"
2024,2024-06-07,normalized,9,8,22,13.88888888888889,"[14, 8, 17, 9, 22, 11, 12, 16, 16]"
2024,2024-06-14,raw,13,3,17,9.615384615384615,"[3, 13, 17, 5, 14, 9, 5, 10, 7, 6, 16, 12, 8]"
2024,2024-06-14,normalized,11,3,22,11.363636363636363,"[3, 7, 8, 17, 9, 22, 11, 11, 18, 13, 6]"
2024,2024-06-21,raw,14,5,17,8.928571428571429,"[5, 6, 17, 5, 14, 9, 5, 10, 7, 6, 16, 12, 8, 5]"
2024,2024-06-21,normalized,9,5,25,13.88888888888889,"[5, 8, 17, 9, 22, 11, 12, 16, 25]"
2024,2024-06-28,raw,12,5,18,10.416666666666666,"[6, 17, 5, 14, 9, 5, 10, 7, 6, 16, 12, 18]"
2024,2024-06-28,normalized,9,8,22,13.88888888888889,"[8, 17, 9, 22, 11, 12, 16, 12, 18]"
2024,2024-07-05,raw,13,1,18,9.615384615384615,"[1, 17, 5, 14, 9, 5, 10, 7, 6, 16, 12, 18, 5]"
2024,2024-07-05,normalized,9,3,25,13.88888888888889,"[3, 17, 9, 22, 11, 11, 18, 9, 25]"
2024,2024-07-12,raw,14,4,18,8.928571428571429,"[4, 9, 5, 14, 9, 5, 10, 7, 6, 16, 12, 18, 5, 5]"
2024,2024-07-12,normalized,9,6,22,13.88888888888889,"[15, 9, 22, 11, 11, 18, 12, 6, 21]"
2024,2024-07-19,raw,14,3,17,8.928571428571429,"[3, 5, 5, 14, 9, 5, 10, 7, 6, 17, 12, 15, 8, 9]"
2024,2024-07-19,normalized,10,4,25,12.5,"[4, 6, 9, 22, 11, 12, 16, 11, 25, 9]"
2024,2024-07-26,raw,13,3,23,9.615384615384615,"[3, 5, 14, 9, 5, 10, 7, 6, 17, 10, 23, 9, 7]"
2024,2024-07-26,normalized,10,5,24,12.5,"[5, 9, 22, 11, 11, 18, 9, 24, 9, 7]"
2024,2024-08-02,raw,13,3,23,9.615384615384615,"[3, 14, 9, 5, 10, 7, 6, 17, 10, 23, 9, 7, 5]"
2024,2024-08-02,normalized,9,9,24,13.88888888888889,"[9, 22, 11, 11, 18, 9, 24, 9, 12]"
2024,2024-08-09,raw,11,5,23,11.363636363636363,"[12, 9, 5, 10, 7, 6, 17, 10, 23, 12, 14]"
2024,2024-08-09,normalized,9,4,22,13.88888888888889,"[4, 22, 11, 11, 18, 12, 6, 21, 20]"
2024,2024-08-16,raw,12,5,23,10.416666666666666,"[7, 9, 5, 10, 7, 6, 17, 10, 23, 9, 9, 13]"
2024,2024-08-16,normalized,10,5,24,12.5,"[5, 16, 11, 11, 18, 9, 24, 9, 9, 13]"
2024,2024-08-23,raw,13,2,23,9.615384615384615,"[2, 9, 5, 10, 7, 6, 17, 10, 23, 9, 9, 13, 5]"
2024,2024-08-23,normalized,9,9,24,13.88888888888889,"[16, 11, 11, 18, 9, 24, 9, 9, 18]"
2024,2024-08-30,raw,13,5,23,9.615384615384615,"[6, 5, 10, 7, 6, 17, 10, 23, 9, 9, 12, 5, 6]"
2024,2024-08-30,normalized,10,5,24,12.5,"[6, 5, 11, 11, 18, 9, 24, 9, 9, 23]"
2024,2024-09-06,raw,13,1,23,9.615384615384615,"[1, 5, 10, 7, 6, 17, 10, 23, 9, 9, 13, 5, 10]"
2024,2024-09-06,normalized,10,1,23,12.5,"[1, 5, 11, 11, 18, 12, 6, 21, 23, 17]"
2024,2024-09-13,raw,13,1,23,9.615384615384615,"[1, 10, 7, 6, 17, 10, 23, 9, 9, 12, 5, 7, 9]"
2024,2024-09-13,normalized,11,1,24,11.363636363636363,"[1, 11, 11, 18, 9, 24, 9, 9, 17, 7, 9]"
2024,2024-09-20,raw,12,5,23,10.416666666666666,"[8, 7, 6, 17, 10, 23, 9, 9, 12, 5, 7, 12]"
2024,2024-09-20,normalized,7,9,25,17.857142857142858,"[9, 12, 16, 16, 23, 25, 24]"
2024,2024-09-27,raw,13,3,23,9.615384615384615,"[3, 7, 6, 17, 10, 23, 9, 9, 12, 5, 7, 8, 9]"
2024,2024-09-27,normalized,10,4,24,12.5,"[4, 11, 18, 9, 24, 9, 9, 13, 19, 9]"
2024,2024-10-11,raw,10,5,23,12.5,"[5, 6, 17, 10, 23, 9, 9, 14, 21, 11]"
2024,2024-10-11,normalized,9,9,24,13.88888888888889,"[10, 18, 9, 24, 9, 9, 14, 21, 11]"
2024,2024-10-18,raw,11,5,23,11.363636363636363,"[6, 17, 10, 23, 9, 9, 12, 5, 7, 9, 18]"
2024,2024-10-18,normalized,10,5,24,12.5,"[5, 18, 9, 24, 9, 9, 17, 7, 9, 18]"
2024,2024-10-25,raw,12,1,23,10.416666666666666,"[1, 17, 10, 23, 9, 9, 12, 5, 6, 11, 14, 8]"
2024,2024-10-25,normalized,8,9,25,15.625,"[18, 9, 24, 9, 9, 13, 18, 25]"
2024,2024-11-01,raw,12,4,23,10.416666666666666,"[4, 9, 10, 23, 9, 9, 12, 5, 7, 8, 23, 6]"
2024,2024-11-01,normalized,7,5,25,17.857142857142858,"[7, 5, 16, 23, 25, 24, 25]"
2024,2024-11-08,raw,13,3,23,9.615384615384615,"[3, 5, 10, 23, 9, 9, 12, 5, 7, 9, 19, 7, 7]"
2024,2024-11-08,normalized,9,7,25,13.88888888888889,"[8, 9, 24, 9, 9, 15, 19, 25, 7]"
2024,2024-11-15,raw,12,3,24,10.416666666666666,"[3, 10, 23, 9, 9, 12, 5, 6, 11, 24, 6, 7]"
2024,2024-11-15,normalized,10,3,24,12.5,"[3, 9, 24, 9, 9, 15, 19, 24, 6, 7]"
2024,2024-11-22,raw,12,3,24,10.416666666666666,"[3, 5, 23, 9, 9, 12, 5, 6, 11, 24, 12, 6]"
2024,2024-11-22,normalized,9,7,24,13.88888888888889,"[7, 24, 9, 9, 14, 21, 11, 16, 14]"
2024,2024-11-29,raw,12,3,23,10.416666666666666,"[3, 23, 9, 9, 12, 5, 7, 8, 23, 5, 9, 12]"
2024,2024-11-29,normalized,9,2,24,13.88888888888889,"[2, 24, 9, 9, 15, 19, 24, 11, 12]"
2024,2024-12-06,raw,12,4,21,10.416666666666666,"[4, 17, 9, 9, 12, 5, 7, 9, 19, 7, 6, 21]"
2024,2024-12-06,normalized,9,5,24,13.88888888888889,"[5, 16, 9, 9, 15, 19, 24, 6, 22]"
2024,2024-12-13,raw,11,5,24,11.363636363636363,"[16, 9, 9, 12, 5, 6, 11, 24, 12, 6, 15]"
2024,2024-12-13,normalized,9,9,21,13.88888888888889,"[16, 9, 9, 14, 21, 11, 16, 14, 15]"
2024,2024-12-20,raw,13,5,24,9.615384615384615,"[5, 6, 9, 9, 12, 5, 6, 11, 24, 12, 6, 15, 5]"
2024,2024-12-20,normalized,11,5,21,11.363636363636363,"[5, 6, 9, 9, 14, 21, 11, 16, 14, 15, 5]"
2024,2024-12-27,raw,13,5,20,9.615384615384615,"[6, 9, 9, 12, 5, 7, 9, 19, 7, 6, 20, 8, 8]"
2024,2024-12-27,normalized,9,6,25,13.88888888888889,"[6, 9, 9, 14, 21, 11, 16, 14, 25]"
2025,2025-01-03,raw,12,3,25,10.416666666666666,"[3, 7, 10, 14, 14, 25, 5, 6, 12, 15, 9, 5]"
2025,2025-01-03,normalized,10,2,25,12.5,"[2, 12, 25, 14, 25, 6, 12, 15, 9, 5]"
2025,2025-01-10,raw,11,5,25,11.363636363636363,"[5, 10, 14, 14, 25, 5, 6, 12, 16, 7, 11]"
2025,2025-01-10,normalized,9,1,25,13.88888888888889,"[1, 8, 25, 14, 25, 6, 23, 11, 12]"
2025,2025-01-17,raw,10,5,25,12.5,"[10, 14, 14, 25, 5, 6, 16, 7, 10, 18]"
2025,2025-01-17,normalized,8,4,25,15.625,"[4, 25, 14, 25, 6, 23, 10, 18]"
2025,2025-01-24,raw,10,5,25,12.5,"[5, 14, 14, 25, 5, 6, 12, 15, 5, 24]"
2025,2025-01-24,normalized,7,6,25,17.857142857142858,"[24, 14, 25, 6, 12, 20, 24]"
2025,2025-02-07,raw,12,1,25,10.416666666666666,"[1, 14, 14, 25, 5, 6, 12, 16, 7, 10, 10, 5]"
2025,2025-02-07,normalized,10,1,25,12.5,"[1, 12, 7, 14, 25, 6, 12, 20, 23, 5]"
2025,2025-02-14,raw,12,3,25,10.416666666666666,"[3, 7, 14, 25, 5, 6, 16, 7, 10, 15, 5, 12]"
2025,2025-02-14,normalized,9,6,25,13.88888888888889,"[8, 7, 14, 25, 6, 12, 20, 21, 12]"
2025,2025-02-21,raw,10,5,25,12.5,"[5, 14, 25, 5, 6, 16, 7, 10, 15, 22]"
2025,2025-02-21,normalized,9,3,25,13.88888888888889,"[3, 7, 14, 25, 6, 23, 10, 15, 22]"
2025,2025-02-28,raw,10,5,25,12.5,"[14, 25, 5, 6, 16, 7, 10, 15, 5, 22]"
2025,2025-02-28,normalized,8,5,25,15.625,"[5, 14, 25, 6, 12, 20, 21, 22]"
2025,2025-03-07,raw,12,4,25,10.416666666666666,"[4, 5, 25, 5, 6, 16, 7, 10, 15, 5, 19, 8]"
2025,2025-03-07,normalized,8,6,25,15.625,"[14, 25, 6, 23, 10, 15, 21, 11]"
2025,2025-03-14,raw,12,4,25,10.416666666666666,"[4, 25, 5, 6, 16, 7, 10, 15, 5, 19, 8, 5]"
2025,2025-03-14,normalized,8,6,25,15.625,"[9, 25, 6, 23, 10, 15, 25, 12]"
2025,2025-03-21,raw,13,1,23,9.615384615384615,"[1, 23, 5, 6, 16, 7, 10, 15, 5, 19, 8, 5, 5]"
2025,2025-03-21,normalized,8,4,25,15.625,"[4, 25, 6, 12, 20, 21, 23, 14]"
2025,2025-03-28,raw,13,5,19,9.615384615384615,"[14, 5, 5, 6, 16, 7, 10, 15, 5, 19, 6, 6, 11]"
2025,2025-03-28,normalized,8,6,24,15.625,"[24, 6, 23, 10, 15, 24, 12, 11]"
2025,2025-04-11,raw,14,5,19,8.928571428571429,"[5, 5, 5, 6, 16, 7, 10, 15, 5, 19, 6, 6, 10, 10]"
2025,2025-04-11,normalized,11,5,24,11.363636363636363,"[5, 5, 5, 6, 23, 10, 15, 24, 12, 10, 10]"
2025,2025-04-18,raw,15,5,19,8.333333333333334,"[5, 5, 6, 16, 7, 10, 15, 5, 19, 8, 6, 5, 6, 6, 6]"
2025,2025-04-18,normalized,9,5,24,13.88888888888889,"[5, 5, 6, 23, 10, 17, 24, 13, 22]"
2025,2025-04-25,raw,14,5,19,8.928571428571429,"[5, 6, 16, 7, 10, 15, 5, 19, 8, 6, 5, 6, 6, 11]"
2025,2025-04-25,normalized,10,5,23,12.5,"[5, 6, 23, 10, 15, 21, 11, 6, 17, 11]"
2025,2025-05-09,raw,14,4,19,8.928571428571429,"[4, 16, 7, 10, 15, 5, 19, 8, 6, 5, 6, 6, 10, 8]"
2025,2025-05-09,normalized,9,4,24,13.88888888888889,"[4, 23, 10, 15, 24, 12, 13, 5, 19]"
2025,2025-05-16,raw,15,2,19,8.333333333333334,"[2, 5, 8, 7, 10, 15, 5, 19, 8, 6, 5, 6, 6, 11, 12]"
2025,2025-05-16,normalized,10,2,24,12.5,"[2, 8, 12, 10, 15, 24, 12, 10, 11, 21]"
2025,2025-05-23,raw,12,2,25,10.416666666666666,"[2, 8, 7, 10, 15, 5, 19, 6, 6, 9, 13, 25]"
2025,2025-05-23,normalized,9,5,25,13.88888888888889,"[5, 12, 10, 15, 24, 12, 9, 13, 25]"
2025,2025-05-30,raw,14,5,19,8.928571428571429,"[5, 7, 10, 15, 5, 19, 8, 6, 5, 6, 6, 12, 9, 12]"
2025,2025-05-30,normalized,9,5,24,13.88888888888889,"[12, 10, 15, 24, 12, 13, 5, 22, 12]"
2025,2025-06-06,raw,13,1,24,9.615384615384615,"[1, 7, 10, 15, 5, 19, 6, 6, 10, 10, 24, 5, 7]"
2025,2025-06-06,normalized,11,1,21,11.363636363636363,"[1, 7, 10, 15, 21, 11, 6, 17, 11, 18, 8]"
2025,2025-06-13,raw,12,3,24,10.416666666666666,"[3, 10, 15, 5, 19, 6, 6, 10, 10, 24, 5, 12]"
2025,2025-06-13,normalized,10,3,24,12.5,"[3, 10, 15, 24, 12, 10, 10, 24, 5, 12]"
2025,2025-06-20,raw,13,2,24,9.615384615384615,"[2, 6, 15, 5, 19, 6, 6, 10, 10, 24, 7, 7, 8]"
2025,2025-06-20,normalized,11,2,24,11.363636363636363,"[2, 6, 15, 24, 12, 10, 10, 24, 7, 7, 8]"
2025,2025-06-27,raw,13,3,24,9.615384615384615,"[3, 15, 5, 19, 6, 6, 10, 10, 24, 7, 7, 6, 7]"
2025,2025-06-27,normalized,11,3,24,11.363636363636363,"[3, 15, 24, 12, 10, 10, 24, 7, 7, 6, 7]"
2025,2025-07-04,raw,13,5,24,9.615384615384615,"[13, 5, 19, 6, 6, 10, 10, 24, 7, 7, 6, 6, 6]"
2025,2025-07-04,normalized,9,6,21,13.88888888888889,"[13, 21, 11, 6, 17, 11, 18, 9, 19]"
2025,2025-07-11,raw,14,3,24,8.928571428571429,"[3, 5, 5, 19, 6, 6, 10, 10, 24, 7, 7, 6, 6, 11]"
