seed,epoch,train_n,steps,last_batch,nominal_loss_weight_max_min,permutation_sha256,joint_loss,return_loss,aux_loss,gradient_norm
20260910,1,1211,10,59,2.169491525423729,2d2df4fbb6fa504fccc0e76e8cfa8fa665e5ee3394a3f515504fcb185bccb682,0.8064684964328832,0.6932662824379522,1.1320220876291307,0.2029337969375582
20260910,2,1211,10,59,2.169491525423729,ddaa28d13c230e9c18b7dd9c3f63ab91b94398e8f5fe8bb0b7b3755cf48a6bb4,0.7988118176416953,0.6933099523149769,1.0550186299864268,0.15101610345598296
20260910,3,1211,10,59,2.169491525423729,d6068c30d3cd249f307b2959a44c5bc6726b890dde0b4121e89855d9cf181449,0.7967866268854905,0.6928482686164062,1.0393835448903745,0.1524565729299525
20260910,4,1211,10,59,2.169491525423729,9405a023d399e6b0f3b311fa6628c23e8da0370c780c8e34346a0264d65e0008,0.7960045098470913,0.693016051606242,1.0298845499237148,0.14866822768498017
20260910,5,1211,10,59,2.169491525423729,7d0d0f096d4ab5e3c1328a02ac360bf3aa66224f5a050c23a555eb85d64cc062,0.7952580291510218,0.6931094284593123,1.0214860578099132,0.13866056660597822
20260910,6,1211,10,59,2.169491525423729,6cdaa13b6e7decd4afc1528f0fb12e89440401b1f381a2f6af8c13cbdbb9b463,0.7949616598452939,0.6928838318187672,1.0207783306658909,0.11182725836825115
20260910,7,1211,10,59,2.169491525423729,6dee4ff0cb70be223232764e7ac642fa94a21d53d2ea8528f1df267144f22347,0.7946358424981304,0.6929016923431913,1.01734151853007,0.16950595508691793
20260910,8,1211,10,59,2.169491525423729,90bed14603f8de37140b442094d20ba38d95a002c4f5c33929fc50fcc1c00edb,0.7945515846635172,0.6931105764024421,1.0144100176904145,0.1222747593601315
20260910,9,1211,10,59,2.169491525423729,734757c469430013269339a6521d3fa56468768ae02fa85cf3d52355d004ffb6,0.7944230837924336,0.6933833161825783,1.0103977177873513,0.14296201553155724
20260910,10,1211,10,59,2.169491525423729,01c33895983e369aa10f07494384396b605218cd006a70d2a40fcfbde7900bc4,0.794572387127518,0.6936657806746138,1.0090660398209224,0.16279006998564566
20260910,11,1211,10,59,2.169491525423729,fe3c679577d60b78c370efaa050939c1c6b8a551cc8f1a763e3ca0068fc34145,0.7941884212411208,0.6932356653875009,1.0095275246240598,0.16478553521396896
20260910,12,1211,10,59,2.169491525423729,51e3e5b22c57b7f9fdfc4e1eabbc6dc188c8b43bd85effa84425c156c29ea6df,0.7934693473611953,0.693011256016354,1.0045809851610197,0.09974126170776187
20260910,13,1211,10,59,2.169491525423729,eb5fe213356c4d03e418b9b11c4587cc5d6e2db6df7a4dd74d7207c40fc6a428,0.7933450549422563,0.692762918751856,1.0058214157007628,0.13060394094366362
20260910,14,1211,10,59,2.169491525423729,984213c63681de46d5822ece38c3b8b19e1017ba267490fcfbd00939b61aa430,0.7934288751675411,0.6928808535060835,1.0054803368082528,0.1257106195689232
20260910,15,1211,10,59,2.169491525423729,c35e3cedf1484ed1d43f66284a19fbfe11d3d2a4d6e70faceb70dd52f2ca9c1e,0.7933903197726369,0.6930300265575223,1.0036028967624258,0.11829962383903421
20260910,16,1211,10,59,2.169491525423729,4c7f35e94a04f1cc3d7cbdee0ad4baa34670a9054ecad663a057e5d677183f31,0.7928843963352931,0.6927559666157163,1.0012843107803118,0.1370299278914584
20260910,17,1211,10,59,2.169491525423729,f5a392f9b6a3b3dcc376779b28074198ed808be2900b3dbcceb9ce36c579a9ba,0.7930866559116827,0.6930982293814888,0.9998842090934293,0.11006691446489386
20260910,18,1211,10,59,2.169491525423729,431e3f43139300ee8a96b9a7f330957e0d0f4561ddaa5cc0c7f058d0d2c39adf,0.7929567884158537,0.6927442610214605,1.002125337436906,0.09110012231510006
20260910,19,1211,10,59,2.169491525423729,f8c04c925bfa32053c608113631458aa1991ea6fa89a75c8b2e9d91c63b8dfd8,0.7930078370624294,0.69299462568061,1.0001322214117137,0.12809159553169122
20260910,20,1211,10,59,2.169491525423729,7b1af4fcaada2d7d7250dadd3e92ffc971cf4eff81291a14f0f3db8315b6f424,0.7927839683659504,0.6929604926944074,0.9982348517087941,0.10459360321576097
20260911,1,1211,10,59,2.169491525423729,11c086bae5d5b8d48d2d8d26dd80eb3f4a5eb5e1f6ab38368bb595a8a84fcdf4,0.820479819195808,0.6930871813086613,1.2739264912884851,0.39084344543670446
20260911,2,1211,10,59,2.169491525423729,ff2353b7600267d5b047942523a219ad61235579cdab7da6fea94d6207d8df51,0.8014938403120915,0.6929236524465358,1.085701865071014,0.2319098952803899
20260911,3,1211,10,59,2.169491525423729,9f29cdf464f5ab72a6ba2e82dc7f8b3e33d9f60df07d4403d911013735fc2772,0.7966662343133096,0.6928877100090071,1.0377852076543057,0.1332304068432673
20260911,4,1211,10,59,2.169491525423729,87d43385d404e53ef2ba28a099870df3d3286ebe4dfe37a8f203f505376a7297,0.7962886491262844,0.6930349357456929,1.03253706499725,0.15821484838705432
20260911,5,1211,10,59,2.169491525423729,4ebbe3fc4b18a13c4c42d5cff0efd4aedace4934dccf2d249c309d4b825e0aaa,0.7957442837446608,0.692920334372611,1.0282394719163215,0.16485943533880074
20260911,6,1211,10,59,2.169491525423729,34eeb9103f55e6720f68d576d1c0848f186c902eef463495da467c74d9ba1b72,0.7952145009765341,0.6932894815894615,1.0192501129540996,0.14733524951533183
20260911,7,1211,10,59,2.169491525423729,119bf054b4886652cc70047769099109e9134cacf1972ad81cf17ffb3399418c,0.7955360394386493,0.6929471069973033,1.0258893631983157,0.15350939022126422
20260911,8,1211,10,59,2.169491525423729,428c79783059fe6980f9af3e2b1316aa686695a39f4751d1295ec546fd92863a,0.7948133996653222,0.6932722365531323,1.0154116001137026,0.12354048136021853
20260911,9,1211,10,59,2.169491525423729,9835ceade9b5f53eff8db0cee2c5b7205140302d5f03abe915b9cf1e878f8dc1,0.7939790033979125,0.6929329223223307,1.010460871344849,0.13903985088837234
20260911,10,1211,10,59,2.169491525423729,cf95420a508d78cb16568c33c66cb11a398bcb89eeba226617cebbdab090855b,0.7942421218760244,0.6930472813392847,1.011948440263923,0.11761225789514679
20260911,11,1211,10,59,2.169491525423729,74a373277dd10d05868960191d7f517f75e51bd9e07d12227c8f696dd834739b,0.7941335901359602,0.6929396200928188,1.0119397552125617,0.101076838056673
20260911,12,1211,10,59,2.169491525423729,53aaf8d3730c60cfac290697d8e7375b8df88074b87411e600db644e7fc74f0c,0.7936990848757037,0.6930417999268366,1.00657279810366,0.10653438338506921
20260911,13,1211,10,59,2.169491525423729,7606f75f8ed0a9409221660278a78773708a61a0e63d4855b0e9433e77093fa4,0.7939441178476978,0.6930806015661981,1.008635147310898,0.13548608226386305
20260911,14,1211,10,59,2.169491525423729,7a7112c78e845504ee5618fd2aa55396805b7a2f40e2c10566b6f103747521b9,0.7940363227385907,0.6930585240746805,1.0097780360553403,0.14066593328061722
20260911,15,1211,10,59,2.169491525423729,630a4a37e63c6fe531597f7bcc23b10db65e17a3d7317beab492530afa343e57,0.7933105590617135,0.6930196003713064,1.002909648920464,0.12433822208155688
20260911,16,1211,10,59,2.169491525423729,fa6753b31cea4b52e30404ab0c0571d40f16bccf3a03f561c9d330e0811cb779,0.7939691118323833,0.6930795948826312,1.0088952198981451,0.1549095865077563
20260911,17,1211,10,59,2.169491525423729,239b95101b0003d052d864d5f12d62760ab0fd948d7c70413a73df4442dbc7e7,0.793295180866484,0.6928120935189636,1.0048307658816842,0.1249275556607841
