cutoff,split,gate,state,first_anchor,last_anchor,first_date,last_date,length,left_censored,right_censored
2019-12-31,training,excess_order,near_zero_order,1435,1437,2015-12-03,2015-12-07,3,False,False
2019-12-31,training,excess_order,negative_order,1438,1449,2015-12-08,2015-12-23,12,False,False
2019-12-31,training,excess_order,near_zero_order,1450,1454,2015-12-24,2015-12-30,5,False,False
2019-12-31,training,excess_order,negative_order,1455,1546,2015-12-31,2016-05-18,92,False,False
2019-12-31,training,excess_order,near_zero_order,1547,1553,2016-05-19,2016-05-27,7,False,False
2019-12-31,training,excess_order,negative_order,1554,1580,2016-05-30,2016-07-07,27,False,False
2019-12-31,training,excess_order,near_zero_order,1581,1581,2016-07-08,2016-07-08,1,False,False
2019-12-31,training,excess_order,negative_order,1582,1582,2016-07-11,2016-07-11,1,False,False
2019-12-31,training,excess_order,near_zero_order,1583,1588,2016-07-12,2016-07-19,6,False,False
2019-12-31,training,excess_order,positive_order,1589,1591,2016-07-20,2016-07-22,3,False,False
2019-12-31,training,excess_order,near_zero_order,1592,1596,2016-07-25,2016-07-29,5,False,False
2019-12-31,training,excess_order,positive_order,1597,1597,2016-08-01,2016-08-01,1,False,False
2019-12-31,training,excess_order,near_zero_order,1598,1598,2016-08-02,2016-08-02,1,False,False
2019-12-31,training,excess_order,positive_order,1599,1645,2016-08-03,2016-10-17,47,False,False
2019-12-31,training,excess_order,near_zero_order,1646,1652,2016-10-18,2016-10-26,7,False,False
2019-12-31,training,excess_order,positive_order,1653,1658,2016-10-27,2016-11-03,6,False,False
2019-12-31,training,excess_order,near_zero_order,1659,1668,2016-11-04,2016-11-17,10,False,False
2019-12-31,training,excess_order,negative_order,1669,1670,2016-11-18,2016-11-21,2,False,False
2019-12-31,training,excess_order,near_zero_order,1671,1684,2016-11-22,2016-12-09,14,False,False
2019-12-31,training,excess_order,negative_order,1685,1690,2016-12-12,2016-12-19,6,False,False
2019-12-31,training,excess_order,near_zero_order,1691,1691,2016-12-20,2016-12-20,1,False,False
2019-12-31,training,excess_order,negative_order,1692,1696,2016-12-21,2016-12-27,5,False,False
2019-12-31,training,excess_order,near_zero_order,1697,1698,2016-12-28,2016-12-29,2,False,False
2019-12-31,training,excess_order,negative_order,1699,1700,2016-12-30,2017-01-03,2,False,False
2019-12-31,training,excess_order,near_zero_order,1701,1711,2017-01-04,2017-01-18,11,False,False
2019-12-31,training,excess_order,negative_order,1712,1715,2017-01-19,2017-01-24,4,False,False
2019-12-31,training,excess_order,near_zero_order,1716,1732,2017-01-25,2017-02-23,17,False,False
2019-12-31,training,excess_order,negative_order,1733,1743,2017-02-24,2017-03-10,11,False,False
2019-12-31,training,excess_order,near_zero_order,1744,1744,2017-03-13,2017-03-13,1,False,False
2019-12-31,training,excess_order,negative_order,1745,1777,2017-03-14,2017-05-02,33,False,False
2019-12-31,training,excess_order,near_zero_order,1778,1785,2017-05-03,2017-05-12,8,False,False
2019-12-31,training,excess_order,positive_order,1786,1836,2017-05-15,2017-07-26,51,False,False
2019-12-31,training,excess_order,near_zero_order,1837,1845,2017-07-27,2017-08-08,9,False,False
2019-12-31,training,excess_order,negative_order,1846,1846,2017-08-09,2017-08-09,1,False,False
2019-12-31,training,excess_order,near_zero_order,1847,1864,2017-08-10,2017-09-04,18,False,False
2019-12-31,training,excess_order,positive_order,1865,1865,2017-09-05,2017-09-05,1,False,False
2019-12-31,training,excess_order,near_zero_order,1866,1867,2017-09-06,2017-09-07,2,False,False
2019-12-31,training,excess_order,positive_order,1868,1937,2017-09-08,2017-12-21,70,False,False
2019-12-31,training,excess_order,near_zero_order,1938,1938,2017-12-22,2017-12-22,1,False,False
2019-12-31,training,excess_order,positive_order,1939,1939,2017-12-25,2017-12-25,1,False,False
2019-12-31,training,excess_order,near_zero_order,1940,1955,2017-12-26,2018-01-17,16,False,False
2019-12-31,training,excess_order,negative_order,1956,1957,2018-01-18,2018-01-19,2,False,False
2019-12-31,training,excess_order,near_zero_order,1958,1959,2018-01-22,2018-01-23,2,False,False
2019-12-31,training,excess_order,negative_order,1960,1963,2018-01-24,2018-01-29,4,False,False
2019-12-31,training,excess_order,near_zero_order,1964,1966,2018-01-30,2018-02-01,3,False,False
2019-12-31,training,excess_order,negative_order,1967,1970,2018-02-02,2018-02-07,4,False,False
2019-12-31,training,excess_order,near_zero_order,1971,1979,2018-02-08,2018-02-27,9,False,False
2019-12-31,training,excess_order,positive_order,1980,1980,2018-02-28,2018-02-28,1,False,False
2019-12-31,training,excess_order,near_zero_order,1981,1996,2018-03-01,2018-03-22,16,False,False
2019-12-31,training,excess_order,positive_order,1997,2002,2018-03-23,2018-03-30,6,False,False
2019-12-31,training,excess_order,near_zero_order,2003,2003,2018-04-02,2018-04-02,1,False,False
2019-12-31,training,excess_order,positive_order,2004,2006,2018-04-03,2018-04-09,3,False,False
2019-12-31,training,excess_order,near_zero_order,2007,2009,2018-04-10,2018-04-12,3,False,False
2019-12-31,training,excess_order,positive_order,2010,2017,2018-04-13,2018-04-24,8,False,False
2019-12-31,training,excess_order,near_zero_order,2018,2020,2018-04-25,2018-04-27,3,False,False
2019-12-31,training,excess_order,positive_order,2021,2028,2018-05-02,2018-05-11,8,False,False
2019-12-31,training,excess_order,near_zero_order,2029,2063,2018-05-14,2018-07-02,35,False,False
2019-12-31,training,excess_order,negative_order,2064,2068,2018-07-03,2018-07-09,5,False,False
2019-12-31,training,excess_order,near_zero_order,2069,2069,2018-07-10,2018-07-10,1,False,False
2019-12-31,training,excess_order,negative_order,2070,2074,2018-07-11,2018-07-17,5,False,False
2019-12-31,training,excess_order,near_zero_order,2075,2075,2018-07-18,2018-07-18,1,False,False
2019-12-31,training,excess_order,negative_order,2076,2077,2018-07-19,2018-07-20,2,False,False
2019-12-31,training,excess_order,near_zero_order,2078,2080,2018-07-23,2018-07-25,3,False,False
2019-12-31,training,excess_order,negative_order,2081,2081,2018-07-26,2018-07-26,1,False,False
2019-12-31,training,excess_order,near_zero_order,2082,2101,2018-07-27,2018-08-23,20,False,False
2019-12-31,training,excess_order,positive_order,2102,2111,2018-08-24,2018-09-06,10,False,False
2019-12-31,training,excess_order,near_zero_order,2112,2114,2018-09-07,2018-09-11,3,False,False
2019-12-31,training,excess_order,positive_order,2115,2124,2018-09-12,2018-09-26,10,False,False
2019-12-31,training,excess_order,near_zero_order,2125,2134,2018-09-27,2018-10-17,10,False,False
2019-12-31,training,excess_order,negative_order,2135,2135,2018-10-18,2018-10-18,1,False,False
2019-12-31,training,excess_order,near_zero_order,2136,2137,2018-10-19,2018-10-22,2,False,False
2019-12-31,training,excess_order,negative_order,2138,2145,2018-10-23,2018-11-01,8,False,False
2019-12-31,training,excess_order,near_zero_order,2146,2146,2018-11-02,2018-11-02,1,False,False
2019-12-31,training,excess_order,negative_order,2147,2147,2018-11-05,2018-11-05,1,False,False
2019-12-31,training,excess_order,near_zero_order,2148,2161,2018-11-06,2018-11-23,14,False,False
2019-12-31,training,excess_order,negative_order,2162,2162,2018-11-26,2018-11-26,1,False,False
2019-12-31,training,excess_order,near_zero_order,2163,2163,2018-11-27,2018-11-27,1,False,False
2019-12-31,training,excess_order,negative_order,2164,2170,2018-11-28,2018-12-06,7,False,False
2019-12-31,training,excess_order,near_zero_order,2171,2180,2018-12-07,2018-12-20,10,False,False
2019-12-31,training,excess_order,positive_order,2181,2204,2018-12-21,2019-01-25,24,False,False
2019-12-31,training,excess_order,near_zero_order,2205,2220,2019-01-28,2019-02-25,16,False,False
2019-12-31,training,excess_order,negative_order,2221,2222,2019-02-26,2019-02-27,2,False,False
2019-12-31,training,excess_order,near_zero_order,2223,2233,2019-02-28,2019-03-14,11,False,False
2019-12-31,training,excess_order,negative_order,2234,2234,2019-03-15,2019-03-15,1,False,False
2019-12-31,training,excess_order,near_zero_order,2235,2235,2019-03-18,2019-03-18,1,False,False
2019-12-31,training,excess_order,negative_order,2236,2297,2019-03-19,2019-06-19,62,False,False
2019-12-31,training,excess_order,near_zero_order,2298,2322,2019-06-20,2019-07-24,25,False,False
2019-12-31,training,excess_order,positive_order,2323,2358,2019-07-25,2019-09-12,36,False,False
2019-12-31,training,excess_order,near_zero_order,2359,2359,2019-09-16,2019-09-16,1,False,False
2019-12-31,training,excess_order,positive_order,2360,2360,2019-09-17,2019-09-17,1,False,False
2019-12-31,training,excess_order,near_zero_order,2361,2361,2019-09-18,2019-09-18,1,False,False
2019-12-31,training,excess_order,positive_order,2362,2369,2019-09-19,2019-09-30,8,False,False
2019-12-31,training,excess_order,near_zero_order,2370,2374,2019-10-08,2019-10-14,5,False,False
2019-12-31,training,excess_order,positive_order,2375,2376,2019-10-15,2019-10-16,2,False,False
2019-12-31,training,excess_order,near_zero_order,2377,2385,2019-10-17,2019-10-29,9,False,False
2019-12-31,training,excess_order,positive_order,2386,2387,2019-10-30,2019-10-31,2,False,False
2019-12-31,training,excess_order,near_zero_order,2388,2397,2019-11-01,2019-11-14,10,False,False
2019-12-31,training,excess_order,negative_order,2398,2402,2019-11-15,2019-11-21,5,False,False
2019-12-31,training,excess_order,near_zero_order,2403,2411,2019-11-22,2019-12-04,9,False,False
2019-12-31,training,excess_order,negative_order,2412,2423,2019-12-05,2019-12-20,12,False,False
2019-12-31,training,excess_order,near_zero_order,2424,2425,2019-12-23,2019-12-24,2,False,False
2019-12-31,training,excess_order,negative_order,2426,2430,2019-12-25,2019-12-31,5,False,True
