job,method,cutoff,seed,coordinate,coefficient,block
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,9,0.031769201818040736,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,10,0.028802910365476424,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,11,0.09718564499302251,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,12,-0.1948280372952716,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,13,-0.030281749283309897,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,14,0.10187558340436972,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,15,0.0037198472653214494,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,16,-0.00046096599995171044,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,17,0.16611409289193568,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,18,-0.0628780078446149,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,19,-0.028024336061456323,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,20,0.25848389482582657,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,21,-0.049119565948536635,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,22,-0.18908032275156347,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,23,-0.06515792308014703,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,24,-0.23001953328192662,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,25,-0.15393081920690463,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,26,0.2445435602108973,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,27,-0.026966076968299762,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,28,0.1904147673828936,parent
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,29,-0.027732959276248043,original_interaction
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,30,0.14955335352573554,interaction
learned_order_extension_2014-12-31_20260911,learned_order_extension,2014-12-31,20260911,31,-0.03455701827493299,intercept
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,0,0.013275796237518735,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,1,0.34757030774505576,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,2,0.20997940965671125,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,3,0.1028986364439783,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,4,0.06463574633566724,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,5,0.05061628747608237,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,6,-0.2764059106750527,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,7,-0.017914879697366878,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,8,-0.12473404692936516,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,9,-0.22764410245178732,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,10,0.23360041792868722,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,11,-0.17139829933006145,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,12,-0.24131410261717254,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,13,0.07963351724781868,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,14,0.05478261715739802,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,15,0.14805219746726775,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,16,0.12425855699130979,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,17,0.0886257426810108,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,18,-0.08163459862514821,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,19,0.2576242771163193,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,20,0.09456729070767421,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,21,0.1428288805872624,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,22,0.07730578693509137,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,23,-0.40773740921574797,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,24,0.036072552627856885,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,25,-0.08368410678406821,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,26,0.17952876726088954,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,27,0.08062433415615658,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,28,0.15911316270789908,parent
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,29,-0.02855294653199362,original_interaction
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,30,0.12349815349844942,interaction
learned_order_extension_2014-12-31_20260912,learned_order_extension,2014-12-31,20260912,31,-0.03454952647090851,intercept
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,0,0.030563992279749746,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,1,-0.02997964252253927,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,2,0.1369713006164351,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,3,0.006507764876276494,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,4,0.03169881832221323,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,5,0.10579697604923134,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,6,-0.14788833695108503,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,7,-0.25550622532110107,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,8,-0.16583069038713766,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,9,-0.11212809886031985,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,10,-0.04643778258530782,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,11,-0.011365027445720675,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,12,-0.14644869599726368,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,13,0.1227729338679289,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,14,0.15643773541332495,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,15,0.22960634078566775,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,16,-0.031035716141581394,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,17,-0.009969364382838389,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,18,0.011994770527871467,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,19,-0.25699435127375775,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,20,0.24804271784360235,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,21,-0.034135905524755115,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,22,0.22276531497368943,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,23,0.11081202153729652,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,24,-0.058963130096783854,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,25,-0.262534056593467,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,26,0.2572934632599852,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,27,-0.015189363444020745,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,28,0.16748904896669659,parent
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,29,-0.07259310718752911,original_interaction
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,30,0.22489096917499302,interaction
learned_order_extension_2015-12-31_20260910,learned_order_extension,2015-12-31,20260910,31,0.008441118174162553,intercept
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,0,-0.18976132290276768,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,1,0.08845289662314265,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,2,0.027107676576631243,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,3,0.07713297644528302,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,4,0.20220638381081288,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,5,-0.0666397805734667,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,6,-0.2539982646911947,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,7,-0.023801063137838547,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,8,-0.18310157757198023,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,9,0.0838438700884412,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,10,-0.07556234727083773,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,11,-0.06800765935044564,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,12,0.048438914683287836,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,13,-0.3110481373677402,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,14,0.13318499564673372,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,15,0.14363394147243372,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,16,-0.1506737469802551,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,17,0.30312631465730483,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,18,0.006264466220292082,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,19,-0.08096896191194504,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,20,0.10432675905443153,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,21,0.1116868323937266,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,22,0.07045817639478073,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,23,0.32682031707608183,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,24,-0.25590086825322944,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,25,-0.21424005190693926,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,26,0.31157962184521304,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,27,-0.009900748972853202,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,28,0.16516329429136758,parent
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,29,-0.1505350392555248,original_interaction
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,30,0.23299096422321022,interaction
learned_order_extension_2015-12-31_20260911,learned_order_extension,2015-12-31,20260911,31,0.012949223190392226,intercept
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,0,0.09717272085027616,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,1,0.033941798866079086,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,2,0.1918447926696472,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,3,-0.16924551250346637,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,4,0.18081419225239306,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,5,-0.363580870557004,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,6,0.24722762059244047,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,7,-0.20970674146826968,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,8,0.06856804160879709,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,9,-0.04162509459461478,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,10,0.012533170605506056,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,11,0.04575426919468865,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,12,0.19643912739941077,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,13,-0.20212831344361354,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,14,0.024243210280145745,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,15,-0.1329134116849789,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,16,-0.061581810537998743,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,17,0.47964805645707553,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,18,-0.40041632139830174,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,19,0.1422568652424649,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,20,0.15042923219541213,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,21,-0.044913770713087574,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,22,-0.041794355506328616,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,23,0.05629622849266049,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,24,-0.10567808170666779,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,25,-0.2186637717902093,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,26,0.1910490201604201,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,27,0.07168111585271368,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,28,0.1792640979034063,parent
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,29,-0.1942811668266615,original_interaction
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,30,0.1725378864558195,interaction
learned_order_extension_2015-12-31_20260912,learned_order_extension,2015-12-31,20260912,31,0.006202248089878174,intercept
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,0,0.04709290382130195,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,1,-0.007718560779707253,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,2,0.07515487828588852,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,3,-0.02222685855094419,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,4,-0.054716486706113183,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,5,-0.052021694748531216,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,6,-0.06416130250874368,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,7,0.18793971065619403,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,8,-0.22076085142488808,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,9,-0.07834462998140639,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,10,-0.08165855912343271,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,11,-0.17739346052820876,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,12,0.03760790106892801,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,13,-0.10347452856449096,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,14,-0.0027927594732537406,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,15,0.1248304641075273,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,16,-0.1477964174852527,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,17,0.03101086672619072,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,18,0.07947735856571225,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,19,0.2154848115711573,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,20,0.2043462648445702,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,21,-0.10105224337505375,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,22,-0.14876511669733042,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,23,0.2750707078023631,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,24,0.27882726476957725,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,25,-0.019246170677159814,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,26,0.16402850830285795,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,27,-0.009274206990791425,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,28,0.07975826087632615,parent
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,29,0.12700081539702276,original_interaction
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,30,-0.018949158806688612,interaction
learned_order_extension_2016-12-31_20260910,learned_order_extension,2016-12-31,20260910,31,0.03680294813977092,intercept
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,0,0.01472140687971431,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,1,0.05540110407072701,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,2,0.05037402207805425,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,3,0.3545709931646291,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,4,0.16569102873885794,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,5,0.08687905581860961,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,6,0.02948929087066797,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,7,-0.0013900207888126004,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,8,-0.24112099621771343,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,9,-0.08656788003125017,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,10,0.07261550005392399,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,11,0.04857633213556377,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,12,-0.0694530835184712,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,13,-0.1134875684644942,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,14,0.024689696816004882,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,15,0.06519136771121771,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,16,-0.10350864093128022,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,17,0.02779117899987716,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,18,-0.056125913721450094,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,19,-0.011759331428552495,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,20,0.0544662349321476,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,21,0.12218477643603821,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,22,-0.10212242298579553,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,23,-0.1358095745050441,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,24,0.06186864673614253,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,25,-0.10392804327689036,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,26,0.14222307065113274,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,27,0.05303079839196437,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,28,0.14629021218279048,parent
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,29,0.10112334529261312,original_interaction
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,30,0.20661107064277992,interaction
learned_order_extension_2016-12-31_20260911,learned_order_extension,2016-12-31,20260911,31,0.029384573742946497,intercept
learned_order_extension_2016-12-31_20260912,learned_order_extension,2016-12-31,20260912,0,-0.2280727240322169,parent
learned_order_extension_2016-12-31_20260912,learned_order_extension,2016-12-31,20260912,1,-0.16059967422078789,parent
learned_order_extension_2016-12-31_20260912,learned_order_extension,2016-12-31,20260912,2,-0.048273281911633825,parent
learned_order_extension_2016-12-31_20260912,learned_order_extension,2016-12-31,20260912,3,-0.07133583403485648,parent
learned_order_extension_2016-12-31_20260912,learned_order_extension,2016-12-31,20260912,4,0.2834249897474451,parent
learned_order_extension_2016-12-31_20260912,learned_order_extension,2016-12-31,20260912,5,0.1547077383086703,parent
learned_order_extension_2016-12-31_20260912,learned_order_extension,2016-12-31,20260912,6,0.13069329544274122,parent
learned_order_extension_2016-12-31_20260912,learned_order_extension,2016-12-31,20260912,7,0.1984285363980853,parent
learned_order_extension_2016-12-31_20260912,learned_order_extension,2016-12-31,20260912,8,0.1123071907905836,parent
