date,history,method,seed,new_probability,archived_probability,absolute_gap
2026-07-03,annual_head_weighted_intercept,learned_market,20260912,0.5292543213622106,0.5292545717742981,2.5041208751019894e-07
2026-07-03,annual_head_weighted_slopes,learned_market,20260912,0.4953522716191034,0.49535258248175446,3.1086265106505806e-07
2026-07-03,rolling5_annual20,learned_vol_interaction,20260912,0.5167437744911775,0.5167437066245485,6.786662898328188e-08
2026-07-03,weekly_state_validated,learned_vol_interaction,20260912,0.5331866057627506,0.5331865381192447,6.764350590771073e-08
2026-07-03,annual_head_timeweight2y,learned_vol_interaction,20260912,0.5291878960736346,0.5291879018079042,5.734269614698917e-09
2026-07-03,annual_head_weighted_intercept,learned_vol_interaction,20260912,0.5416423946884713,0.5416423272169253,6.74715460169395e-08
2026-07-03,annual_head_weighted_slopes,learned_vol_interaction,20260912,0.5042319758849899,0.504231981638455,5.7534650377277785e-09
2026-07-03,rolling5_annual20,learned_order_extension,20260912,0.4989428898462096,0.4989429054386354,1.559242579496356e-08
2026-07-03,weekly_state_validated,learned_order_extension,20260912,0.4989428898462096,0.4989429054386354,1.559242579496356e-08
2026-07-03,annual_head_timeweight2y,learned_order_extension,20260912,0.5280244644504519,0.5280244759557958,1.1505343899820275e-08
2026-07-03,annual_head_weighted_intercept,learned_order_extension,20260912,0.5239190715316067,0.5239190870884188,1.5556812171801937e-08
2026-07-03,annual_head_weighted_slopes,learned_order_extension,20260912,0.50305937330507,0.5030593848462395,1.15411694645573e-08
2026-07-03,rolling5_annual20,learned_order_offset,20260912,0.49884409559905246,0.4988441113201745,1.572112201531084e-08
2026-07-03,weekly_state_validated,learned_order_offset,20260912,0.49884409559905246,0.4988441113201745,1.572112201531084e-08
2026-07-03,annual_head_timeweight2y,learned_order_offset,20260912,0.5282158693412341,0.5282158796190072,1.0277773077049801e-08
2026-07-03,annual_head_weighted_intercept,learned_order_offset,20260912,0.523815101653682,0.5238151173392223,1.5685540311061175e-08
2026-07-03,annual_head_weighted_slopes,learned_order_offset,20260912,0.5032567902382084,0.5032568005483785,1.031017016206448e-08
2026-07-10,rolling5_annual20,learned_market,20260910,0.5959906866669905,0.5959903216474544,3.6501953615264426e-07
2026-07-10,weekly_state_validated,learned_market,20260910,0.6119369862207386,0.6119366262275986,3.5999313996448734e-07
2026-07-10,annual_head_timeweight2y,learned_market,20260910,0.6204492732166718,0.6204489112388631,3.619778086161318e-07
2026-07-10,annual_head_weighted_intercept,learned_market,20260910,0.6160162223485565,0.6160158637650596,3.5858349689554814e-07
2026-07-10,annual_head_weighted_slopes,learned_market,20260910,0.6005049985605126,0.6005046298090072,3.687515054418e-07
2026-07-10,rolling5_annual20,learned_vol_interaction,20260910,0.592030697146124,0.5920303453730118,3.517731121949197e-07
2026-07-10,weekly_state_validated,learned_vol_interaction,20260910,0.6084300665358474,0.6084297195506533,3.469851941328983e-07
2026-07-10,annual_head_timeweight2y,learned_vol_interaction,20260910,0.6235137222660316,0.6235133493124004,3.729536312002679e-07
2026-07-10,annual_head_weighted_intercept,learned_vol_interaction,20260910,0.6120222574913724,0.6120219116595368,3.458318356130974e-07
2026-07-10,annual_head_weighted_slopes,learned_vol_interaction,20260910,0.6037309016990433,0.6037305216030678,3.8009597547183915e-07
2026-07-10,rolling5_annual20,learned_order_extension,20260910,0.5454799671009722,0.5454797914275038,1.7567346843883058e-07
2026-07-10,weekly_state_validated,learned_order_extension,20260910,0.5454799671009722,0.5454797914275038,1.7567346843883058e-07
2026-07-10,annual_head_timeweight2y,learned_order_extension,20260910,0.6022626347255456,0.6022623374242517,2.9730129391669635e-07
2026-07-10,annual_head_weighted_intercept,learned_order_extension,20260910,0.5652801977237502,0.5652800236041976,1.7411955255397515e-07
2026-07-10,annual_head_weighted_slopes,learned_order_extension,20260910,0.5829039688371986,0.5829036670870127,3.017501859492455e-07
2026-07-10,rolling5_annual20,learned_order_offset,20260910,0.5436952318983481,0.5436950585124818,1.7338586633108832e-07
2026-07-10,weekly_state_validated,learned_order_offset,20260910,0.5436952318983481,0.5436950585124818,1.7338586633108832e-07
2026-07-10,annual_head_timeweight2y,learned_order_offset,20260910,0.6023087740756438,0.602308475798864,2.982767797199415e-07
2026-07-10,annual_head_weighted_intercept,learned_order_offset,20260910,0.5643122806478159,0.5643121088182124,1.7182960354578114e-07
2026-07-10,annual_head_weighted_slopes,learned_order_offset,20260910,0.5821584125733513,0.5821581096679094,3.029054419512178e-07
2026-07-10,rolling5_annual20,learned_market,20260911,0.41690651490495223,0.41690635812319604,1.5678175618871748e-07
2026-07-10,weekly_state_validated,learned_market,20260911,0.4346656001402476,0.4346654416584668,1.5848178075428265e-07
2026-07-10,annual_head_timeweight2y,learned_market,20260911,0.3978463353392566,0.3978462080636741,1.27275582517683e-07
2026-07-10,annual_head_weighted_intercept,learned_market,20260911,0.4394445320290117,0.4394443731592228,1.5886978887991177e-07
2026-07-10,annual_head_weighted_slopes,learned_market,20260911,0.37601069363128264,0.3760105689791434,1.2465213922174812e-07
2026-07-10,rolling5_annual20,learned_vol_interaction,20260911,0.4426146556018857,0.44261446479912836,1.9080275731608864e-07
2026-07-10,weekly_state_validated,learned_vol_interaction,20260911,0.4611983273558824,0.46119813517066643,1.9218521596364724e-07
2026-07-10,annual_head_timeweight2y,learned_vol_interaction,20260911,0.43407932077470107,0.4340791501338913,1.706408097601475e-07
2026-07-10,annual_head_weighted_intercept,learned_vol_interaction,20260911,0.46507163599469925,0.46507144358861613,1.924060831215435e-07
2026-07-10,annual_head_weighted_slopes,learned_vol_interaction,20260911,0.41196634232483914,0.4119661740488483,1.6827599086388645e-07
2026-07-10,rolling5_annual20,learned_order_extension,20260911,0.3824833028368727,0.3824829838916093,3.189452634222434e-07
2026-07-10,weekly_state_validated,learned_order_extension,20260911,0.3824833028368727,0.3824829838916093,3.189452634222434e-07
2026-07-10,annual_head_timeweight2y,learned_order_extension,20260911,0.3891213414144663,0.3891210734383856,2.6797608071449375e-07
2026-07-10,annual_head_weighted_intercept,learned_order_extension,20260911,0.4048417601043485,0.4048414347379209,3.2536642763369983e-07
2026-07-10,annual_head_weighted_slopes,learned_order_extension,20260911,0.36709557616398214,0.36709531424118563,2.6192279650727457e-07
2026-07-10,rolling5_annual20,learned_order_offset,20260911,0.3827595443830469,0.3827592265438766,3.178391702607364e-07
2026-07-10,weekly_state_validated,learned_order_offset,20260911,0.3827595443830469,0.3827592265438766,3.178391702607364e-07
2026-07-10,annual_head_timeweight2y,learned_order_offset,20260911,0.39039758520879914,0.3903973205934606,2.646153385299499e-07
2026-07-10,annual_head_weighted_intercept,learned_order_offset,20260911,0.40438290188721826,0.40438257785592097,3.2403129729408064e-07
2026-07-10,annual_head_weighted_slopes,learned_order_offset,20260911,0.3690586840909145,0.3690584251828375,2.589080770332153e-07
2026-07-10,rolling5_annual20,learned_market,20260912,0.5207549837392137,0.5207542189486483,7.647905654328824e-07
2026-07-10,weekly_state_validated,learned_market,20260912,0.5369855662114127,0.5369848042926907,7.61918722003152e-07
2026-07-10,annual_head_timeweight2y,learned_market,20260912,0.5249130433926307,0.5249125069331769,5.364594537482503e-07
2026-07-10,annual_head_weighted_intercept,learned_market,20260912,0.5454536273244779,0.5454528675450242,7.597794536851055e-07
2026-07-10,annual_head_weighted_slopes,learned_market,20260912,0.5001211443278709,0.5001206065333276,5.377945433426845e-07
2026-07-10,rolling5_annual20,learned_vol_interaction,20260912,0.5240980030249318,0.5240977712551413,2.3176979047079271e-07
2026-07-10,weekly_state_validated,learned_vol_interaction,20260912,0.5405131082012686,0.5405128774170224,2.3078424626898908e-07
2026-07-10,annual_head_timeweight2y,learned_vol_interaction,20260912,0.5232794077906481,0.5232794116069243,3.816276183954415e-09
2026-07-10,annual_head_weighted_intercept,learned_vol_interaction,20260912,0.5489484535508776,0.5489482234678688,2.3008300886750988e-07
2026-07-10,annual_head_weighted_slopes,learned_vol_interaction,20260912,0.49830721533997707,0.49830721916450005,3.8245229760924815e-09
2026-07-10,rolling5_annual20,learned_order_extension,20260912,0.5236636761020582,0.5236629920895812,6.840124769924572e-07
2026-07-10,weekly_state_validated,learned_order_extension,20260912,0.5236636761020582,0.5236629920895812,6.840124769924572e-07
2026-07-10,annual_head_timeweight2y,learned_order_extension,20260912,0.5232580272328623,0.5232580054612356,2.1771626723676718e-08
2026-07-10,annual_head_weighted_intercept,learned_order_extension,20260912,0.5485226305572273,0.5485219514655022,6.790917250754092e-07
2026-07-10,annual_head_weighted_slopes,learned_order_extension,20260912,0.49828037610094306,0.4982803542823643,2.1818578777033082e-08
2026-07-10,rolling5_annual20,learned_order_offset,20260912,0.5235360931882043,0.523535406519861,6.866683432971143e-07
2026-07-10,weekly_state_validated,learned_order_offset,20260912,0.5235360931882043,0.523535406519861,6.866683432971143e-07
2026-07-10,annual_head_timeweight2y,learned_order_offset,20260912,0.5232488003809503,0.523248779421388,2.095956230796503e-08
2026-07-10,annual_head_weighted_intercept,learned_order_offset,20260912,0.5483906019811035,0.5483899202338531,6.817472503195532e-07
2026-07-10,annual_head_weighted_slopes,learned_order_offset,20260912,0.49827654188331616,0.49827652087859015,2.1004726014073327e-08
2026-07-17,rolling5_annual20,learned_market,20260910,0.5449516153138216,0.5449511844259397,4.30887881930353e-07
2026-07-17,weekly_state_validated,learned_market,20260910,0.5449516153138216,0.5449511844259397,4.30887881930353e-07
2026-07-17,annual_head_timeweight2y,learned_market,20260910,0.5532041775540046,0.5532036969121156,4.80641889066824e-07
2026-07-17,annual_head_weighted_intercept,learned_market,20260910,0.5656633381411137,0.565662911234094,4.269070197349123e-07
2026-07-17,annual_head_weighted_slopes,learned_market,20260910,0.5323894681753043,0.5323889840689477,4.841063565574899e-07
2026-07-17,rolling5_annual20,learned_vol_interaction,20260910,0.5400324429858381,0.5400320366057051,4.0638013298899267e-07
2026-07-17,weekly_state_validated,learned_vol_interaction,20260910,0.5400324429858381,0.5400320366057051,4.0638013298899267e-07
2026-07-17,annual_head_timeweight2y,learned_vol_interaction,20260910,0.5568549063091675,0.5568544049545395,5.01354627924222e-07
2026-07-17,annual_head_weighted_intercept,learned_vol_interaction,20260910,0.5606812627119161,0.5606808597340431,4.029778729597311e-07
2026-07-17,annual_head_weighted_slopes,learned_vol_interaction,20260910,0.5361750186276366,0.5361745133643699,5.052632666702195e-07
2026-07-17,rolling5_annual20,learned_order_extension,20260910,0.5096360502214053,0.509635762223466,2.879979393854981e-07
2026-07-17,weekly_state_validated,learned_order_extension,20260910,0.5096360502214053,0.509635762223466,2.879979393854981e-07
2026-07-17,annual_head_timeweight2y,learned_order_extension,20260910,0.542332533035721,0.5423320834296613,4.496060597158902e-07
2026-07-17,annual_head_weighted_intercept,learned_order_extension,20260910,0.5296513483845153,0.5296510612927733,2.870917420461083e-07
2026-07-17,annual_head_weighted_slopes,learned_order_extension,20260910,0.5223702372671412,0.5223697853214534,4.519456877627448e-07
2026-07-17,rolling5_annual20,learned_order_offset,20260910,0.5080550699445254,0.508054785466941,2.8447758437799564e-07
2026-07-17,weekly_state_validated,learned_order_offset,20260910,0.5080550699445254,0.508054785466941,2.8447758437799564e-07
2026-07-17,annual_head_timeweight2y,learned_order_offset,20260910,0.5424602174904863,0.5424597692579504,4.482325359767003e-07
2026-07-17,annual_head_weighted_intercept,learned_order_offset,20260910,0.5288870929776072,0.5288868093759564,2.836016507190564e-07
2026-07-17,annual_head_weighted_slopes,learned_order_offset,20260910,0.5216855848583857,0.5216851342192428,4.5063914289045215e-07
2026-07-17,rolling5_annual20,learned_market,20260911,0.4469468094675098,0.4469468298475024,2.037999258241996e-08
2026-07-17,weekly_state_validated,learned_market,20260911,0.4469468094675098,0.4469468298475024,2.037999258241996e-08
2026-07-17,annual_head_timeweight2y,learned_market,20260911,0.4439351463601011,0.4439351030967625,4.326333863380327e-08
2026-07-17,annual_head_weighted_intercept,learned_market,20260911,0.46980036088996624,0.4698003814268265,2.0536860267927892e-08
2026-07-17,annual_head_weighted_slopes,learned_market,20260911,0.4213399304893653,0.42133988775953307,4.272983222808335e-08
2026-07-17,rolling5_annual20,learned_vol_interaction,20260911,0.45509256815707444,0.4550925466085049,2.1548569539842077e-08
2026-07-17,weekly_state_validated,learned_vol_interaction,20260911,0.45509256815707444,0.4550925466085049,2.1548569539842077e-08
2026-07-17,annual_head_timeweight2y,learned_vol_interaction,20260911,0.45482892746954884,0.454828827963265,9.950628382382476e-08
2026-07-17,annual_head_weighted_intercept,learned_vol_interaction,20260911,0.4776401252757658,0.4776401035954011,2.1680364725717993e-08
2026-07-17,annual_head_weighted_slopes,learned_vol_interaction,20260911,0.43246668245057296,0.4324665839556968,9.849487614399521e-08
2026-07-17,rolling5_annual20,learned_order_extension,20260911,0.4368865719129753,0.43688665591392856,8.40009532487862e-08
2026-07-17,weekly_state_validated,learned_order_extension,20260911,0.4368865719129753,0.43688665591392856,8.40009532487862e-08
2026-07-17,annual_head_timeweight2y,learned_order_extension,20260911,0.4425395499586743,0.4425395349169115,1.50417627797772e-08
2026-07-17,annual_head_weighted_intercept,learned_order_extension,20260911,0.4600559490754375,0.46005603389168265,8.481624513834163e-08
2026-07-17,annual_head_weighted_slopes,learned_order_extension,20260911,0.41956684547669726,0.419566830628082,1.4848615281781719e-08
2026-07-17,rolling5_annual20,learned_order_offset,20260911,0.4371693352931971,0.43716941946487026,8.417167313146123e-08
2026-07-17,weekly_state_validated,learned_order_offset,20260911,0.4371693352931971,0.43716941946487026,8.417167313146123e-08
2026-07-17,annual_head_timeweight2y,learned_order_offset,20260911,0.44174022965956067,0.4417402078759903,2.1783570391953333e-08
2026-07-17,annual_head_weighted_intercept,learned_order_offset,20260911,0.4595778353463178,0.4595779203094945,8.496317671635722e-08
2026-07-17,annual_head_weighted_slopes,learned_order_offset,20260911,0.4195262963353758,0.4195262748240333,2.1511342485069918e-08
2026-07-17,rolling5_annual20,learned_market,20260912,0.44912356777285556,0.4491236951454709,1.2737261534390143e-07
2026-07-17,weekly_state_validated,learned_market,20260912,0.44912356777285556,0.4491236951454709,1.2737261534390143e-07
2026-07-17,annual_head_timeweight2y,learned_market,20260912,0.4219357139242821,0.4219358729169952,1.5899271310626517e-07
2026-07-17,annual_head_weighted_intercept,learned_market,20260912,0.4737834945753863,0.47378362292672893,1.283513426098004e-07
2026-07-17,annual_head_weighted_slopes,learned_market,20260912,0.39793366627435806,0.3979338224487515,1.561743934175297e-07
2026-07-17,rolling5_annual20,learned_vol_interaction,20260912,0.5152581918331853,0.5152580314937659,1.6033941940829521e-07
2026-07-17,weekly_state_validated,learned_vol_interaction,20260912,0.5152581918331853,0.5152580314937659,1.6033941940829521e-07
2026-07-17,annual_head_timeweight2y,learned_vol_interaction,20260912,0.48217831643603537,0.48217820104268394,1.1539335142973783e-07
2026-07-17,annual_head_weighted_intercept,learned_vol_interaction,20260912,0.5401652415043204,0.5401650820510758,1.5945324460808763e-07
2026-07-17,annual_head_weighted_slopes,learned_vol_interaction,20260912,0.4572860864132089,0.45728597171627283,1.1469693605992148e-07
2026-07-17,rolling5_annual20,learned_order_extension,20260912,0.5032120051740833,0.5032118538805617,1.5129352159970466e-07
2026-07-17,weekly_state_validated,learned_order_extension,20260912,0.5032120051740833,0.5032118538805617,1.5129352159970466e-07
2026-07-17,annual_head_timeweight2y,learned_order_extension,20260912,0.4813293646974045,0.48132924996460785,1.1473279665219493e-07
2026-07-17,annual_head_weighted_intercept,learned_order_extension,20260912,0.52817662020656,0.528176469387273,1.5081928694815616e-07
2026-07-17,annual_head_weighted_slopes,learned_order_extension,20260912,0.45643695811560403,0.4564368440947528,1.1402085120515437e-07
2026-07-17,rolling5_annual20,learned_order_offset,20260912,0.5033054406806018,0.5033052897147685,1.5096583327878221e-07
2026-07-17,weekly_state_validated,learned_order_offset,20260912,0.5033054406806018,0.5033052897147685,1.5096583327878221e-07
2026-07-17,annual_head_timeweight2y,learned_order_offset,20260912,0.4815279167127751,0.4815278018479354,1.148648396953611e-07
2026-07-17,annual_head_weighted_intercept,learned_order_offset,20260912,0.5282643666763206,0.5282642161863191,1.504900014603905e-07
2026-07-17,annual_head_weighted_slopes,learned_order_offset,20260912,0.4566396538536837,0.4566395396968744,1.1415680933879457e-07
2026-07-24,rolling5_annual20,learned_market,20260910,0.545319869581933,0.5453196593301617,2.102517713264973e-07
2026-07-24,weekly_state_validated,learned_market,20260910,0.545319869581933,0.5453196593301617,2.102517713264973e-07
2026-07-24,annual_head_timeweight2y,learned_market,20260910,0.5813789695420335,0.5813787408711376,2.286708958854078e-07
2026-07-24,annual_head_weighted_intercept,learned_market,20260910,0.566028178968161,0.566027970671669,2.082964920546715e-07
2026-07-24,annual_head_weighted_slopes,learned_market,20260910,0.5608348365976399,0.5608346051816363,2.314160035821189e-07
2026-07-24,rolling5_annual20,learned_vol_interaction,20260910,0.5452136914281089,0.5452135003498544,1.9107825455222383e-07
2026-07-24,weekly_state_validated,learned_vol_interaction,20260910,0.5452136914281089,0.5452135003498544,1.9107825455222383e-07
2026-07-24,annual_head_timeweight2y,learned_vol_interaction,20260910,0.5809844336568327,0.5809841890985653,2.4455826741487385e-07
2026-07-24,annual_head_weighted_intercept,learned_vol_interaction,20260910,0.5658169210220362,0.5658167317066279,1.8931540823885484e-07
2026-07-24,annual_head_weighted_slopes,learned_vol_interaction,20260910,0.5605419376129096,0.5605416901482232,2.474646864092378e-07
2026-07-24,rolling5_annual20,learned_order_extension,20260910,0.5185208857290807,0.518520792881256,9.284782476193243e-08
2026-07-24,weekly_state_validated,learned_order_extension,20260910,0.5185208857290807,0.518520792881256,9.284782476193243e-08
2026-07-24,annual_head_timeweight2y,learned_order_extension,20260910,0.5669920965496136,0.5669918953181731,2.0123144051087394e-07
2026-07-24,annual_head_weighted_intercept,learned_order_extension,20260910,0.5385019291552552,0.5385018367311653,9.242408993692663e-08
2026-07-24,annual_head_weighted_slopes,learned_order_extension,20260910,0.5472073819250013,0.5472071788416668,2.0308333448237903e-07
2026-07-24,rolling5_annual20,learned_order_offset,20260910,0.5169962162266073,0.5169961256143539,9.061225336726153e-08
2026-07-24,weekly_state_validated,learned_order_offset,20260910,0.5169962162266073,0.5169961256143539,9.061225336726153e-08
2026-07-24,annual_head_timeweight2y,learned_order_offset,20260910,0.5684232532304666,0.5684230521455372,2.0108492937431777e-07
2026-07-24,annual_head_weighted_intercept,learned_order_offset,20260910,0.5377940705509168,0.5377939803521583,9.019875846227876e-08
2026-07-24,annual_head_weighted_slopes,learned_order_offset,20260910,0.5478448681637215,0.5478446651175969,2.030461245805526e-07
2026-07-24,rolling5_annual20,learned_market,20260911,0.45232838412989407,0.4523286144237616,2.302938675313726e-07
2026-07-24,weekly_state_validated,learned_market,20260911,0.45232838412989407,0.4523286144237616,2.302938675313726e-07
2026-07-24,annual_head_timeweight2y,learned_market,20260911,0.505350977812596,0.5053515108151769,5.33002580960229e-07
2026-07-24,annual_head_weighted_intercept,learned_market,20260911,0.47522066144771524,0.4752208932834252,2.3183570996287983e-07
2026-07-24,annual_head_weighted_slopes,learned_market,20260911,0.48234132547183994,0.4823418578706015,5.323987615768466e-07
2026-07-24,rolling5_annual20,learned_vol_interaction,20260911,0.46430628653356754,0.46430649386915596,2.0733558842023214e-07
2026-07-24,weekly_state_validated,learned_vol_interaction,20260911,0.46430628653356754,0.46430649386915596,2.0733558842023214e-07
2026-07-24,annual_head_timeweight2y,learned_vol_interaction,20260911,0.5210352236879531,0.5210357121977497,4.885097966145224e-07
2026-07-24,annual_head_weighted_intercept,learned_vol_interaction,20260911,0.4869024370589661,0.48690264531357996,2.0825461388707112e-07
2026-07-24,annual_head_weighted_slopes,learned_vol_interaction,20260911,0.4983936793813844,0.4983941687523094,4.893709250053391e-07
2026-07-24,rolling5_annual20,learned_order_extension,20260911,0.44905569317631683,0.44905597298529143,2.798089746014476e-07
2026-07-24,weekly_state_validated,learned_order_extension,20260911,0.44905569317631683,0.44905597298529143,2.798089746014476e-07
2026-07-24,annual_head_timeweight2y,learned_order_extension,20260911,0.513195740696722,0.5131962782656422,5.375689201558842e-07
2026-07-24,annual_head_weighted_intercept,learned_order_extension,20260911,0.472329115002223,0.47232939688047587,2.818782528501984e-07
2026-07-24,annual_head_weighted_slopes,learned_order_extension,20260911,0.4897777142673683,0.4897782519861489,5.377187805577499e-07
2026-07-24,rolling5_annual20,learned_order_offset,20260911,0.44889735133418024,0.44889763247147363,2.811372933897438e-07
2026-07-24,weekly_state_validated,learned_order_offset,20260911,0.44889735133418024,0.44889763247147363,2.811372933897438e-07
2026-07-24,annual_head_timeweight2y,learned_order_offset,20260911,0.5097185070421034,0.5097190514449631,5.4440285968127e-07
2026-07-24,annual_head_weighted_intercept,learned_order_offset,20260911,0.4714035042834166,0.4714037874591236,2.831757069943208e-07
2026-07-24,annual_head_weighted_slopes,learned_order_offset,20260911,0.48706864226138363,0.48706918650574405,5.442443604120051e-07
2026-07-24,rolling5_annual20,learned_market,20260912,0.45912046985986865,0.45912056712344607,9.726357741435265e-08
2026-07-24,weekly_state_validated,learned_market,20260912,0.45912046985986865,0.45912056712344607,9.726357741435265e-08
2026-07-24,annual_head_timeweight2y,learned_market,20260912,0.4432110093982203,0.4432109866152135,2.278300675895295e-08
2026-07-24,annual_head_weighted_intercept,learned_market,20260912,0.48384718513704744,0.4838472829529693,9.781592186230981e-08
2026-07-24,annual_head_weighted_slopes,learned_market,20260912,0.4188756785254601,0.4188756560523046,2.2473155503188735e-08
2026-07-24,rolling5_annual20,learned_vol_interaction,20260912,0.5102836464744391,0.5102837642282361,1.1775379693546029e-07
2026-07-24,weekly_state_validated,learned_vol_interaction,20260912,0.5102836464744391,0.5102837642282361,1.1775379693546029e-07
2026-07-24,annual_head_timeweight2y,learned_vol_interaction,20260912,0.48969243375788846,0.48969242173846456,1.201942390061106e-08
2026-07-24,annual_head_weighted_intercept,learned_vol_interaction,20260912,0.5352157345925911,0.5352158518118434,1.1721925230467889e-07
2026-07-24,annual_head_weighted_slopes,learned_vol_interaction,20260912,0.46476045428031276,0.4647604423155082,1.1964804536024332e-08
2026-07-24,rolling5_annual20,learned_order_extension,20260912,0.49214585286775125,0.4921460637997216,2.1093197033472677e-07
2026-07-24,weekly_state_validated,learned_order_extension,20260912,0.49214585286775125,0.4921460637997216,2.1093197033472677e-07
2026-07-24,annual_head_timeweight2y,learned_order_extension,20260912,0.48867496319726544,0.48867495647125,6.726015466806956e-09
2026-07-24,annual_head_weighted_intercept,learned_order_extension,20260912,0.5171329510000867,0.5171331617363857,2.107362989667294e-07
2026-07-24,annual_head_weighted_slopes,learned_order_extension,20260912,0.46374232603624943,0.4637423193421683,6.6940811227489405e-09
