seed,epoch,train_n,steps,last_batch,nominal_loss_weight_max_min,permutation_sha256,joint_loss,return_loss,aux_loss,gradient_norm
20260910,1,1207,10,55,2.327272727272727,a6cddca305194e3cf7c4c0c6ce2655a86c4581927d281b2968616783f54190ef,1.1185496883542456,1.0005581503380598,1.1799155535931023,0.6405315096949188
20260910,2,1207,10,55,2.327272727272727,acf0fdd1240fa8803d279ff6397d7c0501b0b255d16c327549b55f86df289382,1.109102161442236,1.0011044203889399,1.0799773716689538,0.5235061356867259
20260910,3,1207,10,55,2.327272727272727,78f0b4007ebb1b999246e80a2110a0aee71893542397313559a88a40fa643251,1.106395284845104,1.0002797727952244,1.0611552532388835,0.4357307141441497
20260910,4,1207,10,55,2.327272727272727,43ab5bc153040091f33dc64f74bef485c9be3b9f25749f7b397241a2ea762f4c,1.1050036423149046,1.0005470959727392,1.0445655438163208,0.3180637978381526
20260910,5,1207,10,55,2.327272727272727,22fe7d007f0e135fdd05a5421ffaa5046c0ee23b84cbab3117ebbc5320a51529,1.1036312861588737,1.0000755795290772,1.035557109655777,0.5044610737865388
20260910,6,1207,10,55,2.327272727272727,6ab1b8fc1d484c74fb28acecf3fe8f6133ef03eb55bcc2e3ca726b161f8e60a9,1.1024632559103125,0.9994778575834007,1.0298540175899358,0.38374255581542094
20260910,7,1207,10,55,2.327272727272727,8264bba48cbd6fe911e048b137788a5c916690a1aef56dc3255cf2cbbf2a6433,1.1025525432237437,1.0000850988402283,1.0246743688725595,0.3741835515757879
20260910,8,1207,10,55,2.327272727272727,1a76d346e17afe6c9407cbaa20deb0f6544497b3da2e5a6468318404f20d20ef,1.1041126690724712,1.001823368503125,1.022893101396695,0.41644250971281344
20260910,9,1207,10,55,2.327272727272727,3a35caa04d20f17eb408f56c541dd0e5cd1384f67b2b2ee9a815292091244685,1.101131454221256,0.9994044879199853,1.0172697939256448,0.4385885210351304
20260910,10,1207,10,55,2.327272727272727,24944d5329e3ef44c31fd34b3f11e5860f1f859e68c5415ccad5a965caed1bd0,1.0999804629505223,0.9984544061290991,1.015260450832095,0.32457891375740006
