window,partition,state,method,sparse,sample_share,error_share,brier_difference_vs_frequency,accuracy_difference_vs_native,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
early_2015_2017,volume,high_volume_change,neutral_50,False,0.425,0.373134328358209,-0.0009670523847810641,0.0,51,0.5098039215686274,0.49019607843137253,26,0.5,0.0,0.49019607843137253,0,26,0,25,0.5,0.25,0.6931471805599454,0.5,0.0,0.009803921568627472,0.0
late_2018_2020,trend_volatility,low_trend__low_vol,native_mse,True,0.11347517730496454,0.05263157894736842,,0.0,16,0.8125,0.1875,13,0.7833333333333333,0.6875,0.625,9,4,2,1,0.9,,,,,,
late_2018_2020,trend_volatility,low_trend__low_vol,learned_probe,True,0.11347517730496454,0.078125,-0.03296077751935811,-0.125,16,0.6875,0.3125,11,0.6833333333333333,0.5625,0.625,7,4,2,3,0.8166666666666667,0.21271482283283927,0.6177046573874174,0.521758544313714,0.06860380836010782,-0.10324145568628595,0.0
late_2018_2020,trend_volatility,low_trend__low_vol,learned_clip,True,0.11347517730496454,0.08064516129032258,-0.033248926624492414,-0.125,16,0.6875,0.3125,11,0.6833333333333333,0.5625,0.625,7,4,2,3,0.8166666666666667,0.21242667372770496,0.6171130625851085,0.5208241597936647,0.06894495444590422,-0.1041758402063353,0.0
late_2018_2020,trend_volatility,low_trend__low_vol,raw25_probe,True,0.11347517730496454,0.07462686567164178,-0.02375032236102742,-0.125,16,0.6875,0.3125,11,0.6166666666666667,0.8125,0.625,9,2,4,1,0.7333333333333333,0.22192527799116996,0.6364397455993139,0.5461085506443761,0.05040937652142293,-0.07889144935562387,0.0
late_2018_2020,trend_volatility,low_trend__low_vol,raw25_clip,True,0.11347517730496454,0.07692307692307693,-0.018101579931752654,-0.125,16,0.6875,0.3125,11,0.6166666666666667,0.8125,0.625,9,2,4,1,0.6666666666666666,0.22757402042044472,0.6479818817749408,0.5366574642194213,0.048173989372898,-0.08834253578057871,0.0
late_2018_2020,trend_volatility,low_trend__low_vol,training_frequency,True,0.11347517730496454,0.0967741935483871,0.0,-0.1875,16,0.625,0.375,10,0.5,1.0,0.625,10,0,6,0,0.6,0.24567560035219738,0.6844938580032313,0.5199233044182465,0.0023030453358381573,-0.10507669558175348,0.0
late_2018_2020,trend_volatility,low_trend__low_vol,neutral_50,True,0.11347517730496454,0.12658227848101267,0.004324399647802624,-0.4375,16,0.375,0.625,6,0.5,0.0,0.625,0,6,0,10,0.5,0.25,0.6931471805599453,0.5,0.0,-0.125,0.0
late_2018_2020,trend_volatility,low_trend__high_vol,native_mse,False,0.1773049645390071,0.15789473684210525,,0.0,25,0.64,0.36,16,0.6282051282051282,0.8,0.52,12,4,8,1,0.6153846153846154,,,,,,
late_2018_2020,trend_volatility,low_trend__high_vol,learned_probe,False,0.1773049645390071,0.203125,0.003456985584602029,-0.16000000000000003,25,0.48,0.52,12,0.46794871794871795,0.8,0.52,10,2,10,3,0.42948717948717946,0.2530185705431937,0.6989046347011992,0.5355412926560154,0.052599826370587514,0.015541292656015337,0.0
late_2018_2020,trend_volatility,low_trend__high_vol,learned_clip,False,0.1773049645390071,0.1935483870967742,0.0036487817664223876,-0.12,25,0.52,0.48,13,0.5064102564102564,0.84,0.52,11,2,10,2,0.4166666666666667,0.25321036672501407,0.699443759910991,0.5344250688070286,0.05008635509089966,0.01442506880702854,0.0
late_2018_2020,trend_volatility,low_trend__high_vol,raw25_probe,False,0.1773049645390071,0.13432835820895522,-0.0359291473164538,0.0,25,0.64,0.36,16,0.625,0.88,0.52,13,3,9,0,0.8269230769230769,0.21363243764213788,0.6160417129233271,0.5852029396720024,0.08253199880024199,0.06520293967200241,0.0
late_2018_2020,trend_volatility,low_trend__high_vol,raw25_clip,False,0.1773049645390071,0.15384615384615385,-0.035137995872209865,-0.040000000000000036,25,0.6,0.4,15,0.5833333333333334,0.92,0.52,13,2,10,0,0.8525641025641025,0.21442358908638182,0.6180390824004782,0.5814347050536542,0.08045117309418018,0.061434705053654226,0.0
late_2018_2020,trend_volatility,low_trend__high_vol,training_frequency,False,0.1773049645390071,0.1935483870967742,0.0,-0.12,25,0.52,0.48,13,0.5,1.0,0.52,13,0,12,0,0.532051282051282,0.24956158495859168,0.6922700028822594,0.5205053855491663,0.0004863372485115036,0.0005053855491662373,0.0
late_2018_2020,trend_volatility,low_trend__high_vol,neutral_50,False,0.1773049645390071,0.16455696202531644,0.0004384150414083188,-0.16000000000000003,25,0.48,0.52,12,0.5,0.0,0.52,0,12,0,13,0.5,0.25,0.6931471805599452,0.5,0.0,-0.020000000000000018,0.0
late_2018_2020,trend_volatility,mid_trend__low_vol,native_mse,False,0.23404255319148937,0.2807017543859649,,0.0,33,0.5151515151515151,0.48484848484848486,17,0.513157894736842,0.5151515151515151,0.5757575757575758,10,7,7,9,0.6015037593984962,,,,,,
late_2018_2020,trend_volatility,mid_trend__low_vol,learned_probe,False,0.23404255319148937,0.234375,-0.0174597553800038,0.030303030303030276,33,0.5454545454545454,0.45454545454545453,18,0.5582706766917294,0.42424242424242425,0.5757575757575758,9,9,5,10,0.6353383458646616,0.232203207964692,0.655427350026183,0.509002127240055,0.11493873794362564,-0.0667554485175208,0.0
late_2018_2020,trend_volatility,mid_trend__low_vol,learned_clip,False,0.23404255319148937,0.22580645161290322,-0.017930038619367483,0.06060606060606066,33,0.5757575757575758,0.42424242424242425,19,0.5845864661654135,0.45454545454545453,0.5757575757575758,10,9,5,9,0.6390977443609023,0.2317329247253283,0.654570420335912,0.5088297800092847,0.1151747918792249,-0.06692779574829111,0.0
late_2018_2020,trend_volatility,mid_trend__low_vol,raw25_probe,False,0.23404255319148937,0.3283582089552239,0.028155018697060274,-0.18181818181818182,33,0.3333333333333333,0.6666666666666666,11,0.35526315789473684,0.3333333333333333,0.5757575757575758,4,7,7,15,0.39849624060150374,0.27781798204175606,0.749752703973211,0.463429211085659,0.067139931489869,-0.11232836467191681,0.0
late_2018_2020,trend_volatility,mid_trend__low_vol,raw25_clip,False,0.23404255319148937,0.3230769230769231,0.023694865333303894,-0.1515151515151515,33,0.36363636363636365,0.6363636363636364,12,0.39097744360902253,0.30303030303030304,0.5757575757575758,4,8,6,15,0.39849624060150374,0.2733578286779997,0.7405492570928421,0.4690509564402415,0.06211282334855004,-0.10670661931733433,0.0
late_2018_2020,trend_volatility,mid_trend__low_vol,training_frequency,False,0.23404255319148937,0.22580645161290322,0.0,0.06060606060606066,33,0.5757575757575758,0.42424242424242425,19,0.5,1.0,0.5757575757575758,19,0,14,0,0.3458646616541353,0.2496629633446958,0.6924751934455364,0.5141985176530431,0.004569781597962115,-0.06155905810453266,0.0
late_2018_2020,trend_volatility,mid_trend__low_vol,neutral_50,False,0.23404255319148937,0.24050632911392406,0.00033703665530421256,-0.09090909090909088,33,0.42424242424242425,0.5757575757575758,14,0.5,0.0,0.5757575757575758,0,14,0,19,0.5,0.25,0.6931471805599453,0.5,0.0,-0.0757575757575758,0.0
late_2018_2020,trend_volatility,mid_trend__high_vol,native_mse,False,0.16312056737588654,0.19298245614035087,,0.0,23,0.5217391304347826,0.4782608695652174,12,0.5340909090909092,0.782608695652174,0.4782608695652174,9,3,9,2,0.6590909090909091,,,,,,
late_2018_2020,trend_volatility,mid_trend__high_vol,learned_probe,False,0.16312056737588654,0.1875,-0.005553681413093009,-0.04347826086956519,23,0.4782608695652174,0.5217391304347826,11,0.48863636363636365,0.7391304347826086,0.4782608695652174,8,3,9,3,0.6212121212121212,0.24636405075960224,0.6841001333723756,0.5794431187788619,0.10087627719370613,0.10118224921364449,0.0
late_2018_2020,trend_volatility,mid_trend__high_vol,learned_clip,False,0.16312056737588654,0.1935483870967742,-0.005687426090611236,-0.04347826086956519,23,0.4782608695652174,0.5217391304347826,11,0.48863636363636365,0.7391304347826086,0.4782608695652174,8,3,9,3,0.6136363636363636,0.24623030608208402,0.6837467926463366,0.5779501666505428,0.10108682362327355,0.09968929708532537,0.0
late_2018_2020,trend_volatility,mid_trend__high_vol,raw25_probe,False,0.16312056737588654,0.14925373134328357,0.020909689726215652,0.04347826086956519,23,0.5652173913043478,0.43478260869565216,13,0.5681818181818181,0.5652173913043478,0.4782608695652174,7,6,6,4,0.48484848484848486,0.2728274218989109,0.7459830287533091,0.516965006606414,0.1058349137469341,0.038704137041196573,0.0
late_2018_2020,trend_volatility,mid_trend__high_vol,raw25_clip,False,0.16312056737588654,0.15384615384615385,0.014973500091933656,0.04347826086956519,23,0.5652173913043478,0.43478260869565216,13,0.571969696969697,0.6521739130434783,0.4782608695652174,8,5,7,3,0.5075757575757576,0.2668912322646289,0.7290925766125365,0.5302112996919247,0.09403958403873477,0.0519504301267073,0.0
late_2018_2020,trend_volatility,mid_trend__high_vol,training_frequency,False,0.16312056737588654,0.1935483870967742,0.0,-0.04347826086956519,23,0.4782608695652174,0.5217391304347826,11,0.5,1.0,0.4782608695652174,11,0,12,0,0.5113636363636364,0.25191773217269525,0.6969854238564474,0.5183189981487134,0.00426604085749678,0.040058128583496,0.0
late_2018_2020,trend_volatility,mid_trend__high_vol,neutral_50,False,0.16312056737588654,0.13924050632911392,-0.0019177321726952523,0.0,23,0.5217391304347826,0.4782608695652174,12,0.5,0.0,0.4782608695652174,0,12,0,11,0.5,0.25,0.6931471805599453,0.5,0.0,0.021739130434782594,0.0
late_2018_2020,trend_volatility,high_trend__low_vol,native_mse,False,0.1702127659574468,0.19298245614035087,,0.0,24,0.5416666666666666,0.4583333333333333,13,0.5625,0.4583333333333333,0.6666666666666666,8,5,3,8,0.6171875,,,,,,
late_2018_2020,trend_volatility,high_trend__low_vol,learned_probe,False,0.1702127659574468,0.171875,0.01599457319532946,0.0,24,0.5416666666666666,0.4583333333333333,13,0.5625,0.4583333333333333,0.6666666666666666,8,5,3,8,0.578125,0.25925260314026166,0.713661504295415,0.47568186607747115,0.11780214056326287,-0.19098480058919548,0.0
late_2018_2020,trend_volatility,high_trend__low_vol,learned_clip,False,0.1702127659574468,0.1774193548387097,0.016469823316497517,0.0,24,0.5416666666666666,0.4583333333333333,13,0.5625,0.4583333333333333,0.6666666666666666,8,5,3,8,0.5625,0.2597278532614297,0.7146676548249696,0.4759460861968747,0.11691095116151762,-0.19072058046979196,0.0
late_2018_2020,trend_volatility,high_trend__low_vol,raw25_probe,False,0.1702127659574468,0.1791044776119403,0.017855759312453118,-0.04166666666666663,24,0.5,0.5,12,0.5625,0.3333333333333333,0.6666666666666666,6,6,2,10,0.546875,0.2611137892573853,0.7163791623373165,0.4743079680568732,0.06562646519817578,-0.19235869860979343,0.0
late_2018_2020,trend_volatility,high_trend__low_vol,raw25_clip,False,0.1702127659574468,0.16923076923076924,0.014265171667495607,0.0,24,0.5416666666666666,0.4583333333333333,13,0.59375,0.375,0.6666666666666666,7,6,2,9,0.546875,0.2575232016124278,0.7088387032701869,0.4815829283230937,0.06100047201302555,-0.18508373834357295,0.0
late_2018_2020,trend_volatility,high_trend__low_vol,training_frequency,False,0.1702127659574468,0.12903225806451613,0.0,0.125,24,0.6666666666666666,0.3333333333333333,16,0.5,1.0,0.6666666666666666,16,0,8,0,0.63671875,0.2432580299449322,0.6796552184343226,0.5186532662479882,0.004333453806190397,-0.1480134004186784,0.0
late_2018_2020,trend_volatility,high_trend__low_vol,neutral_50,False,0.1702127659574468,0.20253164556962025,0.0067419700550677975,-0.20833333333333331,24,0.3333333333333333,0.6666666666666666,8,0.5,0.0,0.6666666666666666,0,8,0,16,0.5,0.25,0.6931471805599453,0.5,0.0,-0.16666666666666663,0.0
late_2018_2020,trend_volatility,high_trend__high_vol,native_mse,False,0.14184397163120568,0.12280701754385964,,0.0,20,0.65,0.35,13,0.6499999999999999,0.55,0.5,7,6,4,3,0.6,,,,,,
late_2018_2020,trend_volatility,high_trend__high_vol,learned_probe,False,0.14184397163120568,0.125,-0.008921990408209818,-0.050000000000000044,20,0.6,0.4,12,0.6,0.5,0.5,6,6,4,4,0.64,0.24239989179343194,0.6804731028779871,0.5238243535438079,0.11212137537697753,0.023824353543807852,0.0
late_2018_2020,trend_volatility,high_trend__high_vol,learned_clip,False,0.14184397163120568,0.12903225806451613,-0.009268710942681696,-0.050000000000000044,20,0.6,0.4,12,0.6,0.5,0.5,6,6,4,4,0.65,0.24205317125896006,0.6797567487686271,0.5236099424115583,0.11203106367229217,0.023609942411558338,0.0
late_2018_2020,trend_volatility,high_trend__high_vol,raw25_probe,False,0.14184397163120568,0.13432835820895522,0.0007063409856968295,-0.09999999999999998,20,0.55,0.45,11,0.55,0.25,0.5,3,8,2,7,0.6,0.2520282231873386,0.6979404042131101,0.4602970767928718,0.0830811514675121,-0.039702923207128205,0.0
late_2018_2020,trend_volatility,high_trend__high_vol,raw25_clip,False,0.14184397163120568,0.12307692307692308,0.0004476568344804477,-0.050000000000000044,20,0.6,0.4,12,0.6,0.4,0.5,5,7,3,5,0.6,0.2517695390361222,0.6982227492870798,0.4779614403511657,0.08691086070996773,-0.022038559648834277,0.0
late_2018_2020,trend_volatility,high_trend__high_vol,training_frequency,False,0.14184397163120568,0.16129032258064516,0.0,-0.15000000000000002,20,0.5,0.5,10,0.5,1.0,0.5,10,0,10,0,0.4,0.25132188220164176,0.6957936735788202,0.51633507375032,0.00514298629586929,0.01633507375031995,0.0
late_2018_2020,trend_volatility,high_trend__high_vol,neutral_50,False,0.14184397163120568,0.12658227848101267,-0.0013218822016417553,-0.15000000000000002,20,0.5,0.5,10,0.5,0.0,0.5,0,10,0,10,0.5,0.25,0.6931471805599453,0.5,0.0,0.0,0.0
late_2018_2020,volatility,low_vol,native_mse,False,0.5177304964539007,0.5263157894736842,,0.0,73,0.589041095890411,0.410958904109589,43,0.5857142857142856,0.5342465753424658,0.6164383561643836,27,16,12,18,0.6452380952380953,,,,,,
late_2018_2020,volatility,low_vol,learned_probe,False,0.5177304964539007,0.484375,-0.00985855631728702,-0.013698630136986356,73,0.5753424657534246,0.4246575342465753,42,0.5880952380952381,0.4657534246575342,0.6164383561643836,24,18,10,21,0.638095238095238,0.2368247329250211,0.6663048379746942,0.5008434478602816,0.10908776957825778,-0.11559490830410202,0.0
late_2018_2020,volatility,low_vol,learned_clip,False,0.5177304964539007,0.4838709677419355,-0.00997805946349406,0.0,73,0.589041095890411,0.410958904109589,43,0.5992063492063493,0.4794520547945205,0.6164383561643836,25,18,10,20,0.6373015873015873,0.23670522977881406,0.6661185834006313,0.5006476077497264,0.10886777305208838,-0.1157907484146572,0.0
late_2018_2020,volatility,low_vol,raw25_probe,False,0.5177304964539007,0.582089552238806,0.013392447708567429,-0.12328767123287676,73,0.4657534246575342,0.5342465753424658,34,0.47896825396825393,0.4383561643835616,0.6164383561643836,19,15,13,26,0.49523809523809526,0.26007573695087555,0.7139448637917888,0.48512728780139347,0.07125331312617268,-0.1313110683629901,0.0
late_2018_2020,volatility,low_vol,raw25_clip,False,0.5177304964539007,0.5692307692307692,0.011433827357683307,-0.09589041095890416,73,0.4931506849315068,0.5068493150684932,36,0.5079365079365079,0.4383561643835616,0.6164383561643836,20,16,12,25,0.4928571428571429,0.2581171165999914,0.7098351297390045,0.4879889215040131,0.06458184329097312,-0.1284494346603705,0.0
late_2018_2020,volatility,low_vol,training_frequency,False,0.5177304964539007,0.45161290322580644,0.0,0.0273972602739726,73,0.6164383561643836,0.3835616438356164,45,0.5,1.0,0.6164383561643836,45,0,28,0,0.5011904761904762,0.24668328924230812,0.6865110733449062,0.5169178403177274,0.004805139036526673,-0.09952051584665622,0.0
late_2018_2020,volatility,low_vol,neutral_50,False,0.5177304964539007,0.569620253164557,0.003316710757691882,-0.20547945205479456,73,0.3835616438356164,0.6164383561643836,28,0.5,0.0,0.6164383561643836,0,28,0,45,0.5,0.25,0.6931471805599453,0.5,0.0,-0.11643835616438358,0.0
late_2018_2020,volatility,high_vol,native_mse,False,0.48226950354609927,0.47368421052631576,,0.0,68,0.6029411764705882,0.39705882352941174,41,0.6029411764705882,0.7205882352941176,0.5,28,13,21,6,0.5916955017301038,,,,,,
late_2018_2020,volatility,high_vol,learned_probe,False,0.48226950354609927,0.515625,-0.0032316153095629796,-0.08823529411764708,68,0.5147058823529411,0.4852941176470588,35,0.5147058823529412,0.6911764705882353,0.5,24,11,23,10,0.5657439446366782,0.2476446362782255,0.6884761910684466,0.5469442811645643,0.09337420545341911,0.04694428116456428,0.0
late_2018_2020,volatility,high_vol,learned_clip,False,0.48226950354609927,0.5161290322580645,-0.0033083158055460526,-0.07352941176470584,68,0.5294117647058824,0.47058823529411764,36,0.5294117647058824,0.7058823529411765,0.5,25,11,23,9,0.5631487889273357,0.24756793578224243,0.6883441941766626,0.5459658735495495,0.09280087848660742,0.04596587354954951,0.0
late_2018_2020,volatility,high_vol,raw25_probe,False,0.48226950354609927,0.417910447761194,-0.005929102933741909,-0.014705882352941124,68,0.5882352941176471,0.4117647058823529,40,0.5882352941176471,0.5882352941176471,0.5,23,17,17,11,0.6081314878892734,0.24494714865404657,0.684080302480463,0.5253854438177209,0.10444358938550828,0.0253854438177209,0.0
late_2018_2020,volatility,high_vol,raw25_clip,False,0.48226950354609927,0.4307692307692308,-0.0077221508529582705,-0.014705882352941124,68,0.5882352941176471,0.4117647058823529,40,0.588235294117647,0.6764705882352942,0.5,26,14,20,8,0.6219723183391004,0.2431541007348302,0.6791847251153219,0.5336758283276315,0.09668472255748978,0.033675828327631496,0.0
late_2018_2020,volatility,high_vol,training_frequency,False,0.48226950354609927,0.5483870967741935,0.0,-0.1029411764705882,68,0.5,0.5,34,0.5,1.0,0.5,34,0,34,0,0.47231833910034604,0.2508762515877885,0.6949012984166348,0.5185393098699409,0.004109573647214733,0.0185393098699409,0.0
late_2018_2020,volatility,high_vol,neutral_50,False,0.48226950354609927,0.43037974683544306,-0.0008762515877884791,-0.1029411764705882,68,0.5,0.5,34,0.5,0.0,0.5,0,34,0,34,0.5,0.25,0.6931471805599454,0.5,0.0,0.0,0.0
late_2018_2020,range,low_range,native_mse,False,0.5319148936170213,0.5614035087719298,,0.0,75,0.5733333333333334,0.4266666666666667,43,0.5744134897360704,0.5066666666666667,0.5866666666666667,25,18,13,19,0.6011730205278593,,,,,,
late_2018_2020,range,low_range,learned_probe,False,0.5319148936170213,0.53125,-0.004391685275992124,-0.026666666666666727,75,0.5466666666666666,0.4533333333333333,41,0.5564516129032258,0.4533333333333333,0.5866666666666667,22,19,12,22,0.591642228739003,0.24323113255832662,0.6794447600771814,0.5036683824997148,0.11586140547795522,-0.08299828416695187,0.0
late_2018_2020,range,low_range,learned_clip,False,0.5319148936170213,0.532258064516129,-0.0045211700333427085,-0.013333333333333308,75,0.56,0.44,42,0.5678152492668622,0.4666666666666667,0.5866666666666667,23,19,12,21,0.5909090909090909,0.24310164780097604,0.6792297179570197,0.5033116726270488,0.11553024380498497,-0.08335499403961788,0.0
late_2018_2020,range,low_range,raw25_probe,False,0.5319148936170213,0.582089552238806,0.011307464664262828,-0.09333333333333338,75,0.48,0.52,36,0.4901026392961877,0.44,0.5866666666666667,19,17,14,25,0.5036656891495601,0.2589302824985816,0.7116848046469549,0.4852080500842707,0.07136720809565882,-0.10145861658239597,0.0
late_2018_2020,range,low_range,raw25_clip,False,0.5319148936170213,0.5692307692307692,0.009132947086825077,-0.06666666666666665,75,0.5066666666666667,0.49333333333333335,38,0.5175953079178885,0.44,0.5866666666666667,20,18,13,24,0.5109970674486803,0.2567557649211438,0.7071372136332648,0.48782865414986504,0.06480036404239828,-0.09883801251680163,0.0
late_2018_2020,range,low_range,training_frequency,False,0.5319148936170213,0.5,0.0,0.013333333333333308,75,0.5866666666666667,0.41333333333333333,44,0.5,1.0,0.5866666666666667,44,0,31,0,0.5128299120234604,0.24762281783431875,0.688390916741993,0.517039446177153,0.00479722902485861,-0.06962722048951364,0.0
late_2018_2020,range,low_range,neutral_50,False,0.5319148936170213,0.5569620253164557,0.002377182165681252,-0.16000000000000003,75,0.41333333333333333,0.5866666666666667,31,0.5,0.0,0.5866666666666667,0,31,0,44,0.5,0.25,0.6931471805599454,0.5,0.0,-0.08666666666666667,0.0
late_2018_2020,range,high_range,native_mse,False,0.46808510638297873,0.43859649122807015,,0.0,66,0.6212121212121212,0.3787878787878788,41,0.6059907834101382,0.7575757575757576,0.5303030303030303,30,11,20,5,0.6036866359447005,,,,,,
late_2018_2020,range,high_range,learned_probe,False,0.46808510638297873,0.46875,-0.009243152371406382,-0.0757575757575758,66,0.5454545454545454,0.45454545454545453,36,0.5327188940092166,0.7121212121212122,0.5303030303030303,26,10,21,9,0.5953917050691244,0.24069251255411184,0.6742163205911886,0.5451311231138228,0.08432114023591283,0.01482809281079256,0.0
late_2018_2020,range,high_range,learned_clip,False,0.46808510638297873,0.46774193548387094,-0.009307213077446835,-0.06060606060606066,66,0.5606060606060606,0.4393939393939394,37,0.5470046082949309,0.7272727272727273,0.5303030303030303,27,10,21,8,0.5935483870967742,0.24062845184807138,0.6741186809921619,0.5443118078798597,0.08376307643705505,0.01400877757682939,0.0
late_2018_2020,range,high_range,raw25_probe,False,0.46808510638297873,0.417910447761194,-0.004145305554374784,-0.045454545454545414,66,0.5757575757575758,0.42424242424242425,38,0.5705069124423963,0.5909090909090909,0.5303030303030303,23,15,16,12,0.5861751152073733,0.24579035937114344,0.6857435648022794,0.5265136126179765,0.1049938619160175,-0.0037894176850538086,0.0
late_2018_2020,range,high_range,raw25_clip,False,0.46808510638297873,0.4307692307692308,-0.0056879983697297465,-0.045454545454545414,66,0.5757575757575758,0.42424242424242425,38,0.5649769585253457,0.6818181818181818,0.5303030303030303,26,12,19,9,0.5963133640552996,0.24424766655578847,0.6813217387317327,0.5352424020429094,0.09690363320900701,0.004939371739879128,0.0
late_2018_2020,range,high_range,training_frequency,False,0.46808510638297873,0.5,0.0,-0.09090909090909094,66,0.5303030303030303,0.4696969696969697,35,0.5,1.0,0.5303030303030303,35,0,31,0,0.4447004608294931,0.24993566492551822,0.693019361982725,0.518450256834297,0.004138929344361626,-0.011852773468733258,0.0
late_2018_2020,range,high_range,neutral_50,False,0.46808510638297873,0.4430379746835443,6.433507448178055e-05,-0.1515151515151515,66,0.4696969696969697,0.5303030303030303,31,0.5,0.0,0.5303030303030303,0,31,0,35,0.5,0.25,0.6931471805599454,0.5,0.0,-0.030303030303030276,0.0
late_2018_2020,volume,low_volume_change,native_mse,False,0.5035460992907801,0.5789473684210527,,0.0,71,0.5352112676056338,0.4647887323943662,38,0.5124198717948718,0.7323943661971831,0.5492957746478874,29,9,23,10,0.5641025641025641,,,,,,
late_2018_2020,volume,low_volume_change,learned_probe,False,0.5035460992907801,0.5625,-0.0024473593996115484,-0.04225352112676051,71,0.49295774647887325,0.5070422535211268,35,0.4795673076923077,0.6338028169014085,0.5492957746478874,24,11,21,15,0.5584935897435898,0.2467582755814095,0.6868650487197923,0.541331563409617,0.09266255599162278,-0.007964211238270402,0.0
late_2018_2020,volume,low_volume_change,learned_clip,False,0.5035460992907801,0.5483870967741935,-0.0022934872721687982,-0.014084507042253502,71,0.5211267605633803,0.4788732394366197,37,0.5052083333333333,0.6619718309859155,0.5492957746478874,26,11,21,13,0.561698717948718,0.24691214770885225,0.6872499201281796,0.5406286717273842,0.09183710970766788,-0.008667102920503211,0.0
late_2018_2020,volume,low_volume_change,raw25_probe,False,0.5035460992907801,0.5223880597014925,0.0016115179285050574,-0.028169014084507005,71,0.5070422535211268,0.49295774647887325,36,0.500801282051282,0.5633802816901409,0.5492957746478874,22,14,18,17,0.5336538461538461,0.2508171529095261,0.6957188566528127,0.5080201176664176,0.09561804752727801,-0.04127565698146973,0.0
late_2018_2020,volume,low_volume_change,raw25_clip,False,0.5035460992907801,0.5076923076923077,-0.0010154897008914088,0.0,71,0.5352112676056338,0.4647887323943662,38,0.5292467948717949,0.5633802816901409,0.5492957746478874,23,15,17,16,0.5408653846153846,0.24819014528012964,0.6888319864453999,0.5107266172481958,0.0853904393017567,-0.03856915739969158,0.0
late_2018_2020,volume,low_volume_change,training_frequency,False,0.5035460992907801,0.5161290322580645,0.0,0.014084507042253613,71,0.5492957746478874,0.4507042253521127,39,0.5,1.0,0.5492957746478874,39,0,32,0,0.4499198717948718,0.24920563498102105,0.691558516070549,0.5179904917985874,0.004435259841544157,-0.03130528284930001,0.0
late_2018_2020,volume,low_volume_change,neutral_50,False,0.5035460992907801,0.4936708860759494,0.0007943650189789486,-0.08450704225352107,71,0.4507042253521127,0.5492957746478874,32,0.5,0.0,0.5492957746478874,0,32,0,39,0.5,0.25,0.6931471805599455,0.5,0.0,-0.04929577464788737,0.0
late_2018_2020,volume,high_volume_change,native_mse,False,0.49645390070921985,0.42105263157894735,,0.0,70,0.6571428571428571,0.34285714285714286,46,0.6583333333333333,0.5142857142857142,0.5714285714285714,26,20,10,14,0.6508333333333334,,,,,,
late_2018_2020,volume,high_volume_change,learned_probe,False,0.49645390070921985,0.4375,-0.01093802764056881,-0.05714285714285716,70,0.6,0.4,42,0.6,0.5142857142857142,0.5714285714285714,24,18,12,16,0.6283333333333333,0.23726004577379714,0.6669887957957399,0.5045605972986874,0.11206610860921803,-0.06686797412988399,0.0
late_2018_2020,volume,high_volume_change,learned_clip,False,0.49645390070921985,0.45161290322580644,-0.011293231704117307,-0.05714285714285716,70,0.6,0.4,42,0.6,0.5142857142857142,0.5714285714285714,24,18,12,16,0.6283333333333333,0.23690484171024864,0.666275963759406,0.5041188439207874,0.11195197190833613,-0.06730972750778397,0.0
late_2018_2020,volume,high_volume_change,raw25_probe,False,0.49645390070921985,0.47761194029850745,0.006572170147244483,-0.11428571428571432,70,0.5428571428571428,0.45714285714285713,38,0.55,0.45714285714285713,0.5714285714285714,20,18,12,20,0.53,0.25477024356161043,0.7034199543303193,0.5010153404970158,0.08607209954213008,-0.0704132309315556,0.0
late_2018_2020,volume,high_volume_change,raw25_clip,False,0.49645390070921985,0.49230769230769234,0.005452327255328793,-0.11428571428571432,70,0.5428571428571428,0.45714285714285713,38,0.5375,0.5428571428571428,0.5714285714285714,23,15,15,17,0.5425,0.25365040066969474,0.7013636391595117,0.5093079681635714,0.08416347050043307,-0.06212060326500002,0.0
late_2018_2020,volume,high_volume_change,training_frequency,False,0.49645390070921985,0.4838709677419355,0.0,-0.08571428571428574,70,0.5714285714285714,0.42857142857142855,40,0.5,1.0,0.5714285714285714,40,0,30,0,0.51125,0.24819807341436595,0.6895420286500045,0.5174050070950056,0.004656405562429115,-0.05402356433356581,0.0
late_2018_2020,volume,high_volume_change,neutral_50,False,0.49645390070921985,0.5063291139240507,0.0018019265856340505,-0.2285714285714286,70,0.42857142857142855,0.5714285714285714,30,0.5,0.0,0.5714285714285714,0,30,0,40,0.5,0.25,0.6931471805599454,0.5,0.0,-0.0714285714285714,0.0
