job,method,cutoff,seed,feature,name,train_n,validation_n,lower,upper,training_lower_fraction,training_upper_fraction,validation_lower_fraction,validation_upper_fraction,validation_raw_mean,training_clipped_mean,training_clipped_sd,standardized_validation_mean_before,standardized_validation_mean_after
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,10,decoded_feature_10,1077,22,-0.7989534401893615,0.6864156031608583,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.24774982983415778,-0.40852665486663364,0.49185561099926817,0.32687809478443686,0.32687809478443686
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,11,decoded_feature_11,1077,22,-1.0563842582702636,-0.9183287811279296,0.01021355617455896,0.01021355617455896,0.0,0.0,-1.0152184800668196,-1.0174669651157229,0.01916737165137285,0.11730794862227269,0.11730794862227269
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,12,decoded_feature_12,1077,22,-0.6328680181503296,1.5172760963439942,0.01021355617455896,0.01021355617455896,0.0,0.0,1.3165758468888022,1.128718616983463,0.4631505318389701,0.4056072853019072,0.4056072853019072
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,13,decoded_feature_13,1077,22,-1.276167778968811,1.0185435914993286,0.01021355617455896,0.01021355617455896,0.0,0.0,0.11874282901937311,0.11018747921220215,0.9563354215817754,0.008945971898667556,0.008945971898667556
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,14,decoded_feature_14,1077,22,-1.4484770917892456,1.0023383760452271,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.3787026730450717,0.01494650394139519,1.0030187874324068,-0.39246441035681473,-0.39246441035681473
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,15,decoded_feature_15,1077,22,-0.3516697812080383,0.24920062780380253,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.13173545761541886,-0.19526965446126823,0.19024750078092523,0.3339554873785732,0.3339554873785732
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,16,decoded_feature_16,1077,22,-0.25330243110656736,-0.20480400085449219,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.22641919417814774,-0.2313767034119771,0.011272363614451405,0.4397932326698306,0.4397932326698306
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,17,decoded_feature_17,1077,22,-0.03528846025466919,0.9537904405593872,0.01021355617455896,0.01021355617455896,0.0,0.0,0.8398632380095395,0.757679210445232,0.21935011292151788,0.3746705505171654,0.3746705505171654
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,18,decoded_feature_18,1077,22,-0.22821497201919555,0.8435910511016845,0.01021355617455896,0.01021355617455896,0.0,0.0,0.39725399965589697,0.3956137500378192,0.44878271215052296,0.0036548859251236913,0.0036548859251236913
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,19,decoded_feature_19,1077,22,-1.2666398620605468,-0.10422739982604981,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.7522624947808005,-0.5488463212830557,0.47373138168452206,-0.4293913837297957,-0.4293913837297957
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,20,decoded_feature_20,1077,22,-0.1299684762954712,0.008376903533935573,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.04655382579023188,-0.051022615266709606,0.029714220758201695,0.15039228229615464,0.15039228229615464
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,21,decoded_feature_21,1077,22,-0.056791310310363774,0.024753539562225344,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.002520333636890758,-0.008546841875092236,0.014477841441493644,0.41625737252028755,0.41625737252028755
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,22,decoded_feature_22,1077,22,0.28514870166778566,0.9117876005172729,0.01021355617455896,0.01021355617455896,0.0,0.0,0.7459318773313002,0.6655681260935997,0.1713583882435178,0.46898055042100056,0.46898055042100056
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,23,decoded_feature_23,1077,22,0.09996830940246582,0.7408956718444825,0.01021355617455896,0.01021355617455896,0.0,0.0,0.472776708277789,0.47509043396238737,0.226948832075374,-0.010194922192108536,-0.010194922192108536
learned_2014-12-31_20260910_clip,learned_clip,2014-12-31,20260910,24,decoded_feature_24,1077,22,-0.9235194945335388,-0.2506050848960876,0.01021355617455896,0.01021355617455896,0.0,0.045454545454545456,-0.5420384454456243,-0.5601978731730964,0.2095821935280677,0.08664585202482965,0.08614407936296592
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,0,decoded_feature_00,1077,22,-0.20905488967895508,0.25503546714782716,0.01021355617455896,0.01021355617455896,0.045454545454545456,0.0,0.022321435538205234,0.06491461315305563,0.10988497322039795,-0.38761603490061025,-0.34574834069347343
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,1,decoded_feature_01,1077,22,-1.5627856254577637,0.31386011123657226,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.1151029806245457,-0.17550247214852155,0.4303823956247802,0.14033913128880363,0.14033913128880363
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,2,decoded_feature_02,1077,22,-0.03250503778457642,0.5118729996681214,0.01021355617455896,0.01021355617455896,0.045454545454545456,0.0,0.17406567118384622,0.26700762350025736,0.11104483425799341,-0.8369768205558905,-0.8145918952278977
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,3,decoded_feature_03,1077,22,-1.8935215282440185,0.5407503533363344,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.8309230939908461,-0.745789132089447,0.7919349780553935,-0.10750120181639998,-0.10750120181639998
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,4,decoded_feature_04,1077,22,-1.1043877506256103,0.9420313143730163,0.01021355617455896,0.01021355617455896,0.0,0.09090909090909091,0.20072685622356154,0.29674645872508193,0.47467313913414577,-0.20228573008506512,-0.205998382082477
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,5,decoded_feature_05,1077,22,0.06641961932182312,0.5754666900634766,0.01021355617455896,0.01021355617455896,0.045454545454545456,0.0,0.3429663682525808,0.3964352162690106,0.12128382523853444,-0.4408572034339302,-0.41124872981816746
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,6,decoded_feature_06,1077,22,-1.690334711074829,0.65544029712677,0.01021355617455896,0.01021355617455896,0.0,0.0,0.17205918715758758,0.04802534769670548,0.5624204024080675,0.22053581080952436,0.22053581080952436
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,7,decoded_feature_07,1077,22,-0.4153640365600586,0.1944885873794556,0.01021355617455896,0.01021355617455896,0.045454545454545456,0.0,-0.1469820412722501,-0.06179018700908707,0.12641998386453038,-0.673879648287673,-0.6684871284368822
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,8,decoded_feature_08,1077,22,-1.7416279649734496,0.9418557596206665,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.6409477374770425,-0.564989078208984,0.9181849956541358,-0.0827269663821328,-0.0827269663821328
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,9,decoded_feature_09,1077,22,-1.6384162521362304,0.6284989428520202,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.1674304042350162,-0.0368169111124099,0.5649756352828379,-0.2311842935620022,-0.2311842935620022
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,10,decoded_feature_10,1077,22,-0.09428250312805175,0.5940789818763733,0.01021355617455896,0.01021355617455896,0.045454545454545456,0.0,0.316177717664025,0.36685493598298646,0.14674445232493935,-0.3453433333666732,-0.30619898247144123
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,11,decoded_feature_11,1077,22,-2.370525484085083,0.769885642528534,0.01021355617455896,0.01021355617455896,0.0,0.0,0.1514707153493708,-0.0018939905213114102,0.7393673094339012,0.20742694992574984,0.20742694992574984
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,12,decoded_feature_12,1077,22,-0.2315501093864441,0.6308020710945129,0.01021355617455896,0.01021355617455896,0.045454545454545456,0.0,0.15382082624868912,0.27413760029616574,0.17953142961375032,-0.6701710909690297,-0.6569584434043709
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,13,decoded_feature_13,1077,22,-2.2570873355865477,1.3444942903518677,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.6668891527435996,-0.6263312143723836,1.2549345557286093,-0.032318767688780614,-0.032318767688780614
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,14,decoded_feature_14,1077,22,-2.013063735961914,1.1299613571166993,0.01021355617455896,0.01021355617455896,0.0,0.045454545454545456,0.024821820584210483,0.16156989979600075,0.7762520063077154,-0.17616454205669616,-0.17751175970010452
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,15,decoded_feature_15,1077,22,0.29653547048568724,0.47137227058410647,0.01021355617455896,0.01021355617455896,0.0,0.0,0.37167464332147077,0.37776802234994994,0.04282874850388028,-0.1422731048965183,-0.1422731048965183
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,16,decoded_feature_16,1077,22,-0.16582958221435548,0.26725654602050786,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.07986654476685957,-0.052320073525332286,0.07032707591851045,-0.3916908371598727,-0.3916908371598727
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,17,decoded_feature_17,1077,22,-0.14268932819366456,0.04273054361343385,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.08692652258006009,-0.06952419366898534,0.04258810692174207,-0.40861945197640437,-0.40861945197640437
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,18,decoded_feature_18,1077,22,-0.6677475547790528,0.020984755754470848,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.4276568496769125,-0.35920509388741245,0.200257368316453,-0.341818912157731,-0.341818912157731
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,19,decoded_feature_19,1077,22,-0.0826727271080017,0.40034421205520637,0.01021355617455896,0.01021355617455896,0.0,0.0,0.07513518225062978,0.08329003093634477,0.09391485355412968,-0.08683236332807344,-0.08683236332807344
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,20,decoded_feature_20,1077,22,-0.3737622213363648,0.31424957275390625,0.01021355617455896,0.01021355617455896,0.045454545454545456,0.0,0.012839870019392534,0.06497685041710972,0.14808720504514492,-0.3520694470654844,-0.3056550479065925
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,21,decoded_feature_21,1077,22,-2.2389474868774415,0.463751187324524,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.15417211164127698,-0.28450025748741653,0.6651364326798105,0.19594197437216332,0.19594197437216332
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,22,decoded_feature_22,1077,22,0.11155024528503418,0.8817704749107361,0.01021355617455896,0.01021355617455896,0.045454545454545456,0.0,0.43158658797090704,0.5409617632146001,0.1572074130954218,-0.6957380258989727,-0.6736803053128928
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,23,decoded_feature_23,1077,22,-2.2037908744812014,0.9121393394470215,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.8073978315700184,-0.7990225487958532,1.0269177011753665,-0.008155748766020163,-0.008155748766020163
learned_2014-12-31_20260911_clip,learned_clip,2014-12-31,20260911,24,decoded_feature_24,1077,22,-1.4242391061782838,1.3781447792053223,0.01021355617455896,0.01021355617455896,0.0,0.09090909090909091,0.34585181234235113,0.4434512798781461,0.6776730629851888,-0.14402146531524168,-0.14881786303288333
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,0,decoded_feature_00,1077,22,-0.00025832414627075196,0.0770900809764862,0.01021355617455896,0.01021355617455896,0.0,0.0,0.04585434767332944,0.04059367826998845,0.01583497992804935,0.33221825523267534,0.33221825523267534
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,1,decoded_feature_01,1077,22,-0.598809118270874,-0.481622953414917,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.5334442921660163,-0.5392192692721232,0.027347680260430808,0.21116881033828008,0.21116881033828008
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,2,decoded_feature_02,1077,22,0.20690647900104522,0.2896537089347839,0.01021355617455896,0.01021355617455896,0.0,0.09090909090909091,0.2514187449758703,0.24162254846140313,0.02249299997766943,0.435522007922137,0.41514047300835966
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,3,decoded_feature_03,1077,22,-0.8117910766601563,-0.7285740804672242,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.7761305191300132,-0.7760024342784864,0.020629809950262763,-0.006208726684135574,-0.006208726684135574
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,4,decoded_feature_04,1077,22,0.49740140795707705,0.5661337184906006,0.01021355617455896,0.01021355617455896,0.0,0.0,0.5198372033509341,0.5307246397597545,0.014828215982136123,-0.7342377816681857,-0.7342377816681857
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,5,decoded_feature_05,1077,22,-0.03624390602111816,0.01849574327468872,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.006598781455646862,-0.006149728282691157,0.011748005143394684,-0.03822378075891333,-0.03822378075891333
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,6,decoded_feature_06,1077,22,-0.7297365093231201,-0.6216120147705078,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.6776418848471208,-0.6786143248946779,0.023933792667664683,0.04063041996978903,0.04063041996978903
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,7,decoded_feature_07,1077,22,0.25200907707214354,0.30654882788658144,0.01021355617455896,0.01021355617455896,0.0,0.0,0.28319198705933313,0.28297429974254035,0.011480706098617736,0.018961143584972532,0.018961143584972532
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,8,decoded_feature_08,1077,22,-0.9872943902015686,-0.8643966174125671,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.9409088654951616,-0.9328033671184282,0.022450473777447376,-0.36103907904499566,-0.36103907904499566
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,9,decoded_feature_09,1077,22,0.5822236728668213,0.6342868566513061,0.01021355617455896,0.01021355617455896,0.0,0.0,0.60706397078254,0.6093085813942949,0.011189545073049747,-0.20059891596138438,-0.20059891596138438
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,10,decoded_feature_10,1077,22,0.0014541542530059812,0.16097561836242677,0.01021355617455896,0.01021355617455896,0.0,0.0,0.09709145535122264,0.07297070860862732,0.03374966052614291,0.7146959811317536,0.7146959811317536
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,11,decoded_feature_11,1077,22,-0.5567603659629822,-0.3847798943519592,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.45750856399536133,-0.48528244242030577,0.036566461206512926,0.7595451544542019,0.7595451544542019
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,12,decoded_feature_12,1077,22,0.1849277687072754,0.3653442978858948,0.01021355617455896,0.01021355617455896,0.0,0.18181818181818182,0.2889177670533007,0.2596322387717005,0.04662438895318431,0.6281160769957945,0.561868941782145
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,13,decoded_feature_13,1077,22,-0.8955728960037231,-0.7150416374206543,0.01021355617455896,0.01021355617455896,0.0,0.13636363636363635,-0.7913717085664923,-0.8167555419692533,0.040747484560301736,0.6229546112274922,0.5829513417746587
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,14,decoded_feature_14,1077,22,0.49466848373413086,0.6125688409805298,0.01021355617455896,0.01021355617455896,0.09090909090909091,0.0,0.5419372618198395,0.551896000686573,0.025981648269648158,-0.3832989640756285,-0.36827768199880945
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,15,decoded_feature_15,1077,22,-0.055694557428359985,0.01885413408279419,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.017300001599571922,-0.014217895559392379,0.016035809850289698,-0.19220145842050265,-0.19220145842050265
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,16,decoded_feature_16,1077,22,-0.7249222159385681,-0.6157068872451782,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.6743709851395,-0.6739324624292701,0.029452232010699915,-0.014889286152255755,-0.014889286152255755
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,17,decoded_feature_17,1077,22,0.0494782567024231,0.12440211296081544,0.01021355617455896,0.01021355617455896,0.0,0.0,0.09054449742490595,0.09018369132319089,0.016159262868605775,0.022328128742557792,0.022328128742557792
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,18,decoded_feature_18,1077,22,-0.9540502429008484,-0.8377097415924072,0.01021355617455896,0.01021355617455896,0.09090909090909091,0.0,-0.9052941690791737,-0.8929143637158635,0.024469541095817334,-0.5059271571474749,-0.4848947399886976
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,19,decoded_feature_19,1077,22,0.4263984620571136,0.5010029649734498,0.01021355617455896,0.01021355617455896,0.0,0.0,0.46037860214710236,0.4642934294276031,0.017196300286732646,-0.2276552057840677,-0.2276552057840677
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,20,decoded_feature_20,1077,22,-0.04998553395271301,0.029372620582580566,0.01021355617455896,0.01021355617455896,0.0,0.0,0.0011344308202916925,-0.0057088214734581305,0.018696891051161114,0.3660101711575648,0.3660101711575648
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,21,decoded_feature_21,1077,22,-0.6841408944129944,-0.5973500108718872,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.6385199617255818,-0.6412072256370728,0.018083852963693674,0.1486001858611727,0.1486001858611727
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,22,decoded_feature_22,1077,22,0.1616862440109253,0.2099560081958771,0.01021355617455896,0.01021355617455896,0.0,0.0,0.1874649335037578,0.18412912897744893,0.0108672832832012,0.3069584586485775,0.3069584586485775
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,23,decoded_feature_23,1077,22,-0.8832923007011414,-0.8132157492637634,0.01021355617455896,0.01021355617455896,0.0,0.0,-0.84669445048679,-0.8513545131063507,0.015668254283504775,0.2974206657130052,0.2974206657130052
learned_2014-12-31_20260912_clip,learned_clip,2014-12-31,20260912,24,decoded_feature_24,1077,22,0.502552227973938,0.566184606552124,0.01021355617455896,0.01021355617455896,0.0,0.0,0.5275119163773276,0.5324898064922376,0.013511563853589767,-0.36841702180813507,-0.36841702180813507
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,0,decoded_feature_00,1190,48,-1.3096762990951538,1.3511403477191921,0.010084033613445379,0.010084033613445379,0.0625,0.0,-0.17684356619914374,-0.008746304652270106,1.0118738387939135,-0.16612472336198994,-0.1648733636793151
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,1,decoded_feature_01,1190,48,-1.2013702404499054,1.252444475889206,0.010084033613445379,0.010084033613445379,0.020833333333333332,0.0,0.1871055622274677,0.3171247481365665,0.8415227379476954,-0.1545046616639134,-0.154202125238295
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,2,decoded_feature_02,1190,48,-0.2612243729829788,1.723627656698227,0.010084033613445379,0.010084033613445379,0.0,0.041666666666666664,1.4294776904086273,1.3744892863536085,0.43036701169437547,0.12777095493106397,0.1271212210818269
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,3,decoded_feature_03,1190,48,-1.0027440881729126,1.5473514425754546,0.010084033613445379,0.010084033613445379,0.0,0.041666666666666664,0.2858658619225025,0.21561401997994986,0.8837555649243493,0.07949238989919832,0.0779317173844999
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,4,decoded_feature_04,1190,48,-1.451170151233673,1.0865687417984007,0.010084033613445379,0.010084033613445379,0.041666666666666664,0.0,-0.33396710827946663,-0.2075166393515943,0.7908160175461799,-0.15989871995794291,-0.1583125267431307
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,5,decoded_feature_05,1190,48,-1.92954847574234,1.2489062201976775,0.010084033613445379,0.010084033613445379,0.020833333333333332,0.020833333333333332,-0.34264906123280525,-0.10386274936219216,1.1904334123528564,-0.20058770981457838,-0.20000551408340891
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,6,decoded_feature_06,1190,48,-1.5042224788665772,1.2813508296012879,0.010084033613445379,0.010084033613445379,0.020833333333333332,0.020833333333333332,0.231808981547753,0.36349646456101375,0.9303752617767324,-0.14154233073843545,-0.14034800897753477
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,7,decoded_feature_07,1190,48,-0.2308677592873573,1.7144578754901885,0.010084033613445379,0.010084033613445379,0.0,0.0,1.4942659723261993,1.4400270317918116,0.3920480379782225,0.13834769028330274,0.13834769028330274
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,8,decoded_feature_08,1190,48,-1.5843665766716004,1.4806212818622588,0.010084033613445379,0.010084033613445379,0.0,0.041666666666666664,0.2297534290701151,0.1385694526128408,1.0591913932498813,0.08608829059448607,0.08573805010739939
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,9,decoded_feature_09,1190,48,-1.8671643257141113,0.9554983514547348,0.010084033613445379,0.010084033613445379,0.020833333333333332,0.0,-0.36341060635944206,-0.22729051724902719,0.8590835796726842,-0.15844801638773895,-0.15687282027879113
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,10,decoded_feature_10,1190,48,-1.1366542434692384,0.9596387165784835,0.010084033613445379,0.010084033613445379,0.020833333333333332,0.041666666666666664,-0.16939705330878496,-0.03919731600870604,0.7544695365934295,-0.17257123181931902,-0.17442319752837143
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,11,decoded_feature_11,1190,48,-1.2700003802776336,0.6146449601650238,0.010084033613445379,0.010084033613445379,0.020833333333333332,0.0625,-0.18715180068587264,-0.10616757215597047,0.6226985281470562,-0.13005366942312244,-0.13131290052609976
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,12,decoded_feature_12,1190,48,0.24017727971076966,1.6098809945583343,0.010084033613445379,0.010084033613445379,0.0,0.0,1.403209129969279,1.3729216131522874,0.26793819422709136,0.11303919138650799,0.11303919138650799
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,13,decoded_feature_13,1190,48,-0.9550057649612427,1.0110136306285855,0.010084033613445379,0.010084033613445379,0.0,0.041666666666666664,0.12299253481129806,0.04413167668841466,0.6768871310737586,0.11650518159177431,0.11549454804417346
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,14,decoded_feature_14,1190,48,-1.0328964161872864,0.8227302271127699,0.010084033613445379,0.010084033613445379,0.041666666666666664,0.0,-0.07846652654310067,0.031117704850034563,0.5530315336496587,-0.19815186788707784,-0.1952120125303779
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,15,decoded_feature_15,1190,48,-1.1837096190452576,0.7233846074342727,0.010084033613445379,0.010084033613445379,0.0,0.041666666666666664,-0.26895793930937845,-0.13732389293298006,0.6903215350769452,-0.19068512234914717,-0.19262247078818528
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,16,decoded_feature_16,1190,48,-0.9354219067096711,0.834793031811714,0.010084033613445379,0.010084033613445379,0.0,0.0,0.07222258113324642,0.1512400302846892,0.5990616447249286,-0.13190203353400345,-0.13190203353400345
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,17,decoded_feature_17,1190,48,-0.032211875915527335,1.335928076505661,0.010084033613445379,0.010084033613445379,0.0,0.0,1.114490780979395,1.096023255215974,0.2906131155811781,0.0635467732641344,0.0635467732641344
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,18,decoded_feature_18,1190,48,-0.8033847218751907,0.9794239377975463,0.010084033613445379,0.010084033613445379,0.0,0.0625,0.13587923720479012,0.07842459770811706,0.6245462537302108,0.09199421044240559,0.09024974629232456
learned_2015-12-31_20260910_clip,learned_clip,2015-12-31,20260910,19,decoded_feature_19,1190,48,-1.453499790430069,0.23029064238071442,0.010084033613445379,0.010084033613445379,0.020833333333333332,0.0,-0.4825076262156169,-0.4223682884448716,0.5096151860359749,-0.11800931255313861,-0.1168689124135718
