job,iteration,objective,gradient_inf,last_step,last_backtracks
learned_2018-12-31_20260910_clip,3,0.6326518714525221,2.2215860070800512e-07,1.0,0
learned_2018-12-31_20260910_clip,4,0.632651871452204,1.827887884456314e-13,1.0,0
learned_2018-12-31_20260911_clip,0,0.6928966339915423,0.09205481775256992,0.0,0
learned_2018-12-31_20260911_clip,1,0.6482223647354415,0.005726456156487576,1.0,0
learned_2018-12-31_20260911_clip,2,0.6480184114406548,8.027039051285221e-05,1.0,0
learned_2018-12-31_20260911_clip,3,0.6480183719019207,1.6795641101866043e-08,1.0,0
learned_2018-12-31_20260911_clip,4,0.648018371901919,7.355227538141662e-16,1.0,0
learned_2018-12-31_20260912_clip,0,0.6928966339915423,0.10196627937751125,0.0,0
learned_2018-12-31_20260912_clip,1,0.6511518507534975,0.005328359507873532,1.0,0
learned_2018-12-31_20260912_clip,2,0.6509783313118775,7.230554463498614e-05,1.0,0
learned_2018-12-31_20260912_clip,3,0.650978301188174,1.4427817015758015e-08,1.0,0
learned_2018-12-31_20260912_clip,4,0.650978301188173,5.720250662033521e-16,1.0,0
learned_2019-12-31_20260910_clip,0,0.6922242824846752,0.09167190988995952,0.0,0
learned_2019-12-31_20260910_clip,1,0.6524170772647891,0.005105916669773476,1.0,0
learned_2019-12-31_20260910_clip,2,0.652257124840269,6.115678388051663e-05,1.0,0
learned_2019-12-31_20260910_clip,3,0.6522571000052755,9.916234492389486e-09,1.0,0
learned_2019-12-31_20260910_clip,4,0.6522571000052748,2.723515857283587e-16,1.0,0
learned_2019-12-31_20260911_clip,0,0.6922242824846752,0.1274156706708351,0.0,0
learned_2019-12-31_20260911_clip,1,0.64084528165387,0.00851866107439733,1.0,0
learned_2019-12-31_20260911_clip,2,0.6405060251256472,0.00018651550696751685,1.0,0
learned_2019-12-31_20260911_clip,3,0.6405058593185121,1.0259509796936312e-07,1.0,0
learned_2019-12-31_20260911_clip,4,0.6405058593184632,3.114761053246706e-14,1.0,0
learned_2019-12-31_20260912_clip,0,0.6922242824846752,0.09274008273489798,0.0,0
learned_2019-12-31_20260912_clip,1,0.6583631238039972,0.005603154161006442,1.0,0
learned_2019-12-31_20260912_clip,2,0.6582073809543811,8.003071717392894e-05,1.0,0
learned_2019-12-31_20260912_clip,3,0.6582073494768853,1.7608805622339792e-08,1.0,0
learned_2019-12-31_20260912_clip,4,0.6582073494768838,8.595554823465079e-16,1.0,0
raw_2014-12-31_-1_clip,0,0.6930225987958569,0.07833602115536535,0.0,0
raw_2014-12-31_-1_clip,1,0.655826498900891,0.005487074372804759,1.0,0
raw_2014-12-31_-1_clip,2,0.6556577700249336,0.00011380639775219678,1.0,0
raw_2014-12-31_-1_clip,3,0.6556576998835552,6.330238463969629e-08,1.0,0
raw_2014-12-31_-1_clip,4,0.655657699883531,2.25284201016418e-14,1.0,0
raw_2015-12-31_-1_clip,0,0.693124583115526,0.07291590343213167,0.0,0
raw_2015-12-31_-1_clip,1,0.6664785809010321,0.00306784199525758,1.0,0
raw_2015-12-31_-1_clip,2,0.6664345280011982,2.1940733234254804e-05,1.0,0
raw_2015-12-31_-1_clip,3,0.6664345257899404,1.449062292087442e-09,1.0,0
raw_2015-12-31_-1_clip,4,0.6664345257899404,4.96564594998361e-17,1.0,0
raw_2016-12-31_-1_clip,0,0.6930499179826164,0.04678540637158046,0.0,0
raw_2016-12-31_-1_clip,1,0.6718353647277283,0.0015869859244936157,1.0,0
raw_2016-12-31_-1_clip,2,0.671810448515033,7.103636561551466e-06,1.0,0
raw_2016-12-31_-1_clip,3,0.6718104480769999,1.6301283565188507e-10,1.0,0
raw_2017-12-31_-1_clip,0,0.6923258407995493,0.027795306515918383,0.0,0
raw_2017-12-31_-1_clip,1,0.6800143796767865,0.0006988993244913982,1.0,0
raw_2017-12-31_-1_clip,2,0.6800092051300725,1.3908114217470527e-06,1.0,0
raw_2017-12-31_-1_clip,3,0.6800092051148297,5.944566399459367e-12,1.0,0
raw_2018-12-31_-1_clip,0,0.6928966339915423,0.025463630361682973,0.0,0
raw_2018-12-31_-1_clip,1,0.6797219480083587,0.0007514648334384527,1.0,0
raw_2018-12-31_-1_clip,2,0.6797147724571418,2.124312284539084e-06,1.0,0
raw_2018-12-31_-1_clip,3,0.6797147724190238,1.695243947931642e-11,1.0,0
raw_2019-12-31_-1_clip,0,0.6922242824846752,0.019892977951933077,0.0,0
raw_2019-12-31_-1_clip,1,0.6823229464553316,0.00044647872160079446,1.0,0
raw_2019-12-31_-1_clip,2,0.6823197602590095,6.471909520214432e-07,1.0,0
raw_2019-12-31_-1_clip,3,0.6823197602544896,1.3357136577352158e-12,1.0,0
