history,method,cutoff,seed,alpha,annual_norm,endpoint_drift,policy_drift,intercept_change,maximum_abs_change
fixed_transform_step100,learned_market,2021-06-30,20260911,1.0,0.9781885052196915,0.38888488758317136,0.38888488758317136,-0.026036964096166265,0.14937299763654416
fixed_transform_step25,learned_vol_interaction,2021-06-30,20260911,0.25,0.9853111192577458,0.4111164363471706,0.10277910908679265,-0.0061823784813236915,0.03787651440056339
fixed_transform_step50,learned_vol_interaction,2021-06-30,20260911,0.5,0.9853111192577458,0.4111164363471706,0.2055582181735853,-0.012364756962647383,0.07575302880112672
fixed_transform_step100,learned_vol_interaction,2021-06-30,20260911,1.0,0.9853111192577458,0.4111164363471706,0.4111164363471706,-0.024729513925294794,0.15150605760225347
fixed_transform_step25,learned_order_extension,2021-06-30,20260911,0.25,0.9925238231918141,0.41144626799009654,0.10286156699752413,-0.006763608614472005,0.03741886245143994
fixed_transform_step50,learned_order_extension,2021-06-30,20260911,0.5,0.9925238231918141,0.41144626799009654,0.20572313399504827,-0.01352721722894401,0.07483772490287988
fixed_transform_step100,learned_order_extension,2021-06-30,20260911,1.0,0.9925238231918141,0.41144626799009654,0.41144626799009654,-0.027054434457887994,0.14967544980575978
fixed_transform_step25,learned_order_offset,2021-06-30,20260911,0.25,0.992030788266841,0.41227051347883026,0.10306762836970756,-0.0061823784813236915,0.03787651440056339
fixed_transform_step50,learned_order_offset,2021-06-30,20260911,0.5,0.992030788266841,0.41227051347883026,0.20613525673941513,-0.012364756962647383,0.07575302880112672
fixed_transform_step100,learned_order_offset,2021-06-30,20260911,1.0,0.992030788266841,0.41227051347883026,0.41227051347883026,-0.024729513925294794,0.15150605760225347
fixed_transform_step25,learned_market,2021-06-30,20260912,0.25,0.6564639714750942,0.41487333595204023,0.10371833398801006,0.0031989476282608398,0.04145873599664952
fixed_transform_step50,learned_market,2021-06-30,20260912,0.5,0.6564639714750942,0.41487333595204023,0.20743666797602012,0.006397895256521624,0.08291747199329905
fixed_transform_step100,learned_market,2021-06-30,20260912,1.0,0.6564639714750942,0.41487333595204023,0.41487333595204023,0.012795790513043248,0.1658349439865981
fixed_transform_step25,learned_vol_interaction,2021-06-30,20260912,0.25,0.6575042459584366,0.42326834462134133,0.10581708615533532,0.0033853016252722856,0.04110167504924637
fixed_transform_step50,learned_vol_interaction,2021-06-30,20260912,0.5,0.6575042459584366,0.42326834462134133,0.2116341723106706,0.006770603250544627,0.08220335009849275
fixed_transform_step100,learned_vol_interaction,2021-06-30,20260912,1.0,0.6575042459584366,0.42326834462134133,0.42326834462134133,0.013541206501089253,0.16440670019698547
fixed_transform_step25,learned_order_extension,2021-06-30,20260912,0.25,0.6577319472977651,0.42736587065400006,0.10684146766350001,0.003012714735080857,0.04184925332610332
fixed_transform_step50,learned_order_extension,2021-06-30,20260912,0.5,0.6577319472977651,0.42736587065400006,0.21368293532700003,0.0060254294701617694,0.08369850665220663
fixed_transform_step100,learned_order_extension,2021-06-30,20260912,1.0,0.6577319472977651,0.42736587065400006,0.42736587065400006,0.012050858940323483,0.16739701330441328
fixed_transform_step25,learned_order_offset,2021-06-30,20260912,0.25,0.6577899315829975,0.4235342340611316,0.1058835585152829,0.0033853016252722856,0.04110167504924637
fixed_transform_step50,learned_order_offset,2021-06-30,20260912,0.5,0.6577899315829975,0.4235342340611316,0.2117671170305658,0.006770603250544627,0.08220335009849275
fixed_transform_step100,learned_order_offset,2021-06-30,20260912,1.0,0.6577899315829975,0.4235342340611316,0.4235342340611316,0.013541206501089253,0.16440670019698547
fixed_transform_step25,learned_market,2021-09-30,20260910,0.25,0.7113353164472896,0.46242443445343906,0.11560610861335975,-0.0017133825518268475,0.04627783062672275
fixed_transform_step50,learned_market,2021-09-30,20260910,0.5,0.7113353164472896,0.46242443445343906,0.23121221722671953,-0.0034267651036536673,0.09255566125344555
fixed_transform_step100,learned_market,2021-09-30,20260910,1.0,0.7113353164472896,0.46242443445343906,0.46242443445343906,-0.0068535302073073345,0.18511132250689108
fixed_transform_step25,learned_vol_interaction,2021-09-30,20260910,0.25,0.7493633458098397,0.5111200951076144,0.1277800237769036,-0.0015567449956108703,0.04860383446272609
fixed_transform_step50,learned_vol_interaction,2021-09-30,20260910,0.5,0.7493633458098397,0.5111200951076144,0.25556004755380723,-0.003113489991221713,0.09720766892545218
fixed_transform_step100,learned_vol_interaction,2021-09-30,20260910,1.0,0.7493633458098397,0.5111200951076144,0.5111200951076144,-0.006226979982443426,0.19441533785090437
fixed_transform_step25,learned_order_extension,2021-09-30,20260910,0.25,0.7517803974344213,0.5152136862660804,0.1288034215665201,-0.0014829599281247774,0.049276255969271515
fixed_transform_step50,learned_order_extension,2021-09-30,20260910,0.5,0.7517803974344213,0.5152136862660804,0.2576068431330402,-0.002965919856249555,0.098552511938543
fixed_transform_step100,learned_order_extension,2021-09-30,20260910,1.0,0.7517803974344213,0.5152136862660804,0.5152136862660804,-0.00593183971249911,0.19710502387708603
fixed_transform_step25,learned_order_offset,2021-09-30,20260910,0.25,0.751237249332967,0.5161291451209905,0.12903228628024763,-0.0015567449956108703,0.04860383446272609
fixed_transform_step50,learned_order_offset,2021-09-30,20260910,0.5,0.751237249332967,0.5161291451209905,0.25806457256049525,-0.003113489991221713,0.09720766892545218
fixed_transform_step100,learned_order_offset,2021-09-30,20260910,1.0,0.751237249332967,0.5161291451209905,0.5161291451209905,-0.006226979982443426,0.19441533785090437
fixed_transform_step25,learned_market,2021-09-30,20260911,0.25,0.9781885052196915,0.557520200027102,0.1393800500067755,-0.007975611506373437,0.06580070951575813
fixed_transform_step50,learned_market,2021-09-30,20260911,0.5,0.9781885052196915,0.557520200027102,0.278760100013551,-0.015951223012746873,0.13160141903151626
fixed_transform_step100,learned_market,2021-09-30,20260911,1.0,0.9781885052196915,0.557520200027102,0.557520200027102,-0.03190244602549375,0.2632028380630325
fixed_transform_step25,learned_vol_interaction,2021-09-30,20260911,0.25,0.9853111192577458,0.5740391367209462,0.14350978418023655,-0.007476861575174659,0.0669204522541407
fixed_transform_step50,learned_vol_interaction,2021-09-30,20260911,0.5,0.9853111192577458,0.5740391367209462,0.2870195683604731,-0.014953723150349318,0.1338409045082814
fixed_transform_step100,learned_vol_interaction,2021-09-30,20260911,1.0,0.9853111192577458,0.5740391367209462,0.5740391367209462,-0.029907446300698665,0.2676818090165628
fixed_transform_step25,learned_order_extension,2021-09-30,20260911,0.25,0.9925238231918141,0.5828970269406326,0.14572425673515815,-0.007609278667281949,0.0671793889416119
fixed_transform_step50,learned_order_extension,2021-09-30,20260911,0.5,0.9925238231918141,0.5828970269406326,0.2914485134703163,-0.015218557334563926,0.1343587778832238
fixed_transform_step100,learned_order_extension,2021-09-30,20260911,1.0,0.9925238231918141,0.5828970269406326,0.5828970269406326,-0.03043711466912785,0.2687175557664476
fixed_transform_step25,learned_order_offset,2021-09-30,20260911,0.25,0.992030788266841,0.5788982228928705,0.14472455572321763,-0.007476861575174659,0.0669204522541407
fixed_transform_step50,learned_order_offset,2021-09-30,20260911,0.5,0.992030788266841,0.5788982228928705,0.28944911144643526,-0.014953723150349318,0.1338409045082814
fixed_transform_step100,learned_order_offset,2021-09-30,20260911,1.0,0.992030788266841,0.5788982228928705,0.5788982228928705,-0.029907446300698665,0.2676818090165628
fixed_transform_step25,learned_market,2021-09-30,20260912,0.25,0.6564639714750942,0.49708834856882556,0.12427208714220639,0.0025981461716522714,0.05502797350781768
fixed_transform_step50,learned_market,2021-09-30,20260912,0.5,0.6564639714750942,0.49708834856882556,0.24854417428441278,0.005196292343304598,0.11005594701563537
fixed_transform_step100,learned_market,2021-09-30,20260912,1.0,0.6564639714750942,0.49708834856882556,0.49708834856882556,0.010392584686609141,0.2201118940312707
fixed_transform_step25,learned_vol_interaction,2021-09-30,20260912,0.25,0.6575042459584366,0.49664208945838423,0.12416052236459606,0.0025005603238389407,0.05495390917389163
fixed_transform_step50,learned_vol_interaction,2021-09-30,20260912,0.5,0.6575042459584366,0.49664208945838423,0.2483210447291921,0.005001120647677881,0.10990781834778326
fixed_transform_step100,learned_vol_interaction,2021-09-30,20260912,1.0,0.6575042459584366,0.49664208945838423,0.49664208945838423,0.010002241295355707,0.21981563669556653
fixed_transform_step25,learned_order_extension,2021-09-30,20260912,0.25,0.6577319472977651,0.4978698576245555,0.12446746440613887,0.0025211404482166633,0.05497558938650725
fixed_transform_step50,learned_order_extension,2021-09-30,20260912,0.5,0.6577319472977651,0.4978698576245555,0.24893492881227772,0.0050422808964333266,0.1099511787730145
fixed_transform_step100,learned_order_extension,2021-09-30,20260912,1.0,0.6577319472977651,0.4978698576245555,0.4978698576245555,0.010084561792866653,0.219902357546029
fixed_transform_step25,learned_order_offset,2021-09-30,20260912,0.25,0.6577899315829975,0.498232958173782,0.1245582395434455,0.0025005603238389407,0.05495390917389163
fixed_transform_step50,learned_order_offset,2021-09-30,20260912,0.5,0.6577899315829975,0.498232958173782,0.249116479086891,0.005001120647677881,0.10990781834778326
fixed_transform_step100,learned_order_offset,2021-09-30,20260912,1.0,0.6577899315829975,0.498232958173782,0.498232958173782,0.010002241295355707,0.21981563669556653
fixed_transform_step25,learned_market,2022-03-31,20260910,0.25,0.6324353513379749,0.3002876639881697,0.07507191599704242,-0.023760362370054022,0.024837524743274705
fixed_transform_step50,learned_market,2022-03-31,20260910,0.5,0.6324353513379749,0.3002876639881697,0.15014383199408485,-0.047520724740108045,0.04967504948654942
fixed_transform_step100,learned_market,2022-03-31,20260910,1.0,0.6324353513379749,0.3002876639881697,0.3002876639881697,-0.09504144948021609,0.09935009897309884
fixed_transform_step25,learned_vol_interaction,2022-03-31,20260910,0.25,0.6334816421862001,0.3039208160144931,0.07598020400362328,-0.02369088267760805,0.024761364212351894
fixed_transform_step50,learned_vol_interaction,2022-03-31,20260910,0.5,0.6334816421862001,0.3039208160144931,0.15196040800724656,-0.0473817653552161,0.049522728424703795
fixed_transform_step100,learned_vol_interaction,2022-03-31,20260910,1.0,0.6334816421862001,0.3039208160144931,0.3039208160144931,-0.09476353071043218,0.09904545684940759
fixed_transform_step25,learned_order_extension,2022-03-31,20260910,0.25,0.6363819979523765,0.304847890907791,0.07621197272694775,-0.02326372389177203,0.023834298589850506
fixed_transform_step50,learned_order_extension,2022-03-31,20260910,0.5,0.6363819979523765,0.304847890907791,0.1524239454538955,-0.04652744778354409,0.04766859717970101
fixed_transform_step100,learned_order_extension,2022-03-31,20260910,1.0,0.6363819979523765,0.304847890907791,0.304847890907791,-0.09305489556708817,0.095337194359402
fixed_transform_step25,learned_order_offset,2022-03-31,20260910,0.25,0.6364943470295819,0.3137419926654016,0.0784354981663504,-0.02369088267760805,0.024761364212351894
fixed_transform_step50,learned_order_offset,2022-03-31,20260910,0.5,0.6364943470295819,0.3137419926654016,0.15687099633270077,-0.0473817653552161,0.049522728424703795
fixed_transform_step100,learned_order_offset,2022-03-31,20260910,1.0,0.6364943470295819,0.3137419926654016,0.3137419926654016,-0.09476353071043218,0.09904545684940759
fixed_transform_step25,learned_market,2022-03-31,20260911,0.25,0.7524015296485556,0.32648614287011585,0.08162153571752898,-0.022590969575878778,0.03340595477886701
fixed_transform_step50,learned_market,2022-03-31,20260911,0.5,0.7524015296485556,0.32648614287011585,0.16324307143505792,-0.04518193915175753,0.06681190955773401
fixed_transform_step100,learned_market,2022-03-31,20260911,1.0,0.7524015296485556,0.32648614287011585,0.32648614287011585,-0.09036387830351506,0.13362381911546803
fixed_transform_step25,learned_vol_interaction,2022-03-31,20260911,0.25,0.7523921473983095,0.32990035535076906,0.08247508883769226,-0.022962235472931053,0.033686280527652684
fixed_transform_step50,learned_vol_interaction,2022-03-31,20260911,0.5,0.7523921473983095,0.32990035535076906,0.16495017767538456,-0.04592447094586208,0.06737256105530537
fixed_transform_step100,learned_vol_interaction,2022-03-31,20260911,1.0,0.7523921473983095,0.32990035535076906,0.32990035535076906,-0.09184894189172417,0.13474512211061074
fixed_transform_step25,learned_order_extension,2022-03-31,20260911,0.25,0.7606311986687906,0.3310485957098292,0.0827621489274573,-0.022909774369755304,0.03344264944711379
fixed_transform_step50,learned_order_extension,2022-03-31,20260911,0.5,0.7606311986687906,0.3310485957098292,0.1655242978549146,-0.04581954873951061,0.06688529889422758
fixed_transform_step100,learned_order_extension,2022-03-31,20260911,1.0,0.7606311986687906,0.3310485957098292,0.3310485957098292,-0.09163909747902123,0.13377059778845515
fixed_transform_step25,learned_order_offset,2022-03-31,20260911,0.25,0.7573844360155285,0.33075074155517686,0.08268768538879422,-0.022962235472931053,0.033686280527652684
fixed_transform_step50,learned_order_offset,2022-03-31,20260911,0.5,0.7573844360155285,0.33075074155517686,0.1653753707775884,-0.04592447094586208,0.06737256105530537
fixed_transform_step100,learned_order_offset,2022-03-31,20260911,1.0,0.7573844360155285,0.33075074155517686,0.33075074155517686,-0.09184894189172417,0.13474512211061074
fixed_transform_step25,learned_market,2022-03-31,20260912,0.25,0.62052481239046,0.3517320402065501,0.08793301005163752,-0.02107915660259843,0.03505314296845538
fixed_transform_step50,learned_market,2022-03-31,20260912,0.5,0.62052481239046,0.3517320402065501,0.17586602010327504,-0.04215831320519689,0.07010628593691076
fixed_transform_step100,learned_market,2022-03-31,20260912,1.0,0.62052481239046,0.3517320402065501,0.3517320402065501,-0.08431662641039378,0.14021257187382152
fixed_transform_step25,learned_vol_interaction,2022-03-31,20260912,0.25,0.6302785384434193,0.355246848589392,0.088811712147348,-0.020995200561544053,0.03536869080275108
fixed_transform_step50,learned_vol_interaction,2022-03-31,20260912,0.5,0.6302785384434193,0.355246848589392,0.177623424294696,-0.041990401123088106,0.07073738160550216
fixed_transform_step100,learned_vol_interaction,2022-03-31,20260912,1.0,0.6302785384434193,0.355246848589392,0.355246848589392,-0.08398080224617621,0.14147476321100433
fixed_transform_step25,learned_order_extension,2022-03-31,20260912,0.25,0.630816268956972,0.35163022013502865,0.08790755503375715,-0.02032185773514278,0.03345669203618032
fixed_transform_step50,learned_order_extension,2022-03-31,20260912,0.5,0.630816268956972,0.35163022013502865,0.17581511006751432,-0.040643715470285585,0.06691338407236065
fixed_transform_step100,learned_order_extension,2022-03-31,20260912,1.0,0.630816268956972,0.35163022013502865,0.35163022013502865,-0.08128743094057117,0.1338267681447213
fixed_transform_step25,learned_order_offset,2022-03-31,20260912,0.25,0.6309911848044261,0.36349688238473327,0.0908742205961833,-0.020995200561544053,0.03536869080275108
fixed_transform_step50,learned_order_offset,2022-03-31,20260912,0.5,0.6309911848044261,0.36349688238473327,0.1817484411923666,-0.041990401123088106,0.07073738160550216
fixed_transform_step100,learned_order_offset,2022-03-31,20260912,1.0,0.6309911848044261,0.36349688238473327,0.36349688238473327,-0.08398080224617621,0.14147476321100433
fixed_transform_step25,learned_market,2022-06-30,20260910,0.25,0.6324353513379749,0.4323242729352489,0.10808106823381222,-0.015057435903716304,0.048490721002963616
fixed_transform_step50,learned_market,2022-06-30,20260910,0.5,0.6324353513379749,0.4323242729352489,0.21616213646762444,-0.03011487180743261,0.09698144200592723
fixed_transform_step100,learned_market,2022-06-30,20260910,1.0,0.6324353513379749,0.4323242729352489,0.4323242729352489,-0.060229743614865244,0.19396288401185446
fixed_transform_step25,learned_vol_interaction,2022-06-30,20260910,0.25,0.6334816421862001,0.43247171656203093,0.10811792914050772,-0.014739714880030536,0.048292581396502346
fixed_transform_step50,learned_vol_interaction,2022-06-30,20260910,0.5,0.6334816421862001,0.43247171656203093,0.2162358582810155,-0.0294794297600611,0.09658516279300469
fixed_transform_step100,learned_vol_interaction,2022-06-30,20260910,1.0,0.6334816421862001,0.43247171656203093,0.43247171656203093,-0.05895885952012217,0.19317032558600938
fixed_transform_step25,learned_order_extension,2022-06-30,20260910,0.25,0.6363819979523765,0.42672016532972457,0.10668004133243116,-0.013222983740356409,0.04680778564019687
fixed_transform_step50,learned_order_extension,2022-06-30,20260910,0.5,0.6363819979523765,0.42672016532972457,0.2133600826648623,-0.026445967480712845,0.09361557128039374
fixed_transform_step100,learned_order_extension,2022-06-30,20260910,1.0,0.6363819979523765,0.42672016532972457,0.42672016532972457,-0.05289193496142566,0.1872311425607875
fixed_transform_step25,learned_order_offset,2022-06-30,20260910,0.25,0.6364943470295819,0.4397321691266546,0.10993304228166363,-0.014739714880030536,0.048292581396502346
fixed_transform_step50,learned_order_offset,2022-06-30,20260910,0.5,0.6364943470295819,0.4397321691266546,0.2198660845633273,-0.0294794297600611,0.09658516279300469
fixed_transform_step100,learned_order_offset,2022-06-30,20260910,1.0,0.6364943470295819,0.4397321691266546,0.4397321691266546,-0.05895885952012217,0.19317032558600938
fixed_transform_step25,learned_market,2022-06-30,20260911,0.25,0.7524015296485556,0.534123941142263,0.13353098528556576,-0.016075094664537576,0.056423416531994064
fixed_transform_step50,learned_market,2022-06-30,20260911,0.5,0.7524015296485556,0.534123941142263,0.2670619705711315,-0.03215018932907518,0.11284683306398813
fixed_transform_step100,learned_market,2022-06-30,20260911,1.0,0.7524015296485556,0.534123941142263,0.534123941142263,-0.06430037865815036,0.22569366612797626
fixed_transform_step25,learned_vol_interaction,2022-06-30,20260911,0.25,0.7523921473983095,0.5362203522146622,0.13405508805366553,-0.016236935043465406,0.05659638122620449
fixed_transform_step50,learned_vol_interaction,2022-06-30,20260911,0.5,0.7523921473983095,0.5362203522146622,0.26811017610733107,-0.03247387008693081,0.11319276245240897
fixed_transform_step100,learned_vol_interaction,2022-06-30,20260911,1.0,0.7523921473983095,0.5362203522146622,0.5362203522146622,-0.06494774017386165,0.22638552490481795
fixed_transform_step25,learned_order_extension,2022-06-30,20260911,0.25,0.7606311986687906,0.5380166176930583,0.1345041544232646,-0.01613825476406816,0.05555687498963251
fixed_transform_step50,learned_order_extension,2022-06-30,20260911,0.5,0.7606311986687906,0.5380166176930583,0.26900830884652915,-0.03227650952813632,0.11111374997926501
fixed_transform_step100,learned_order_extension,2022-06-30,20260911,1.0,0.7606311986687906,0.5380166176930583,0.5380166176930583,-0.06455301905627264,0.22222749995853003
fixed_transform_step25,learned_order_offset,2022-06-30,20260911,0.25,0.7573844360155285,0.5362317947266387,0.13405794868165968,-0.016236935043465406,0.05659638122620449
fixed_transform_step50,learned_order_offset,2022-06-30,20260911,0.5,0.7573844360155285,0.5362317947266387,0.26811589736331937,-0.03247387008693081,0.11319276245240897
fixed_transform_step100,learned_order_offset,2022-06-30,20260911,1.0,0.7573844360155285,0.5362317947266387,0.5362317947266387,-0.06494774017386165,0.22638552490481795
fixed_transform_step25,learned_market,2022-06-30,20260912,0.25,0.62052481239046,0.5394790832468147,0.13486977081170368,-0.012106674198861328,0.05531727800442132
fixed_transform_step50,learned_market,2022-06-30,20260912,0.5,0.62052481239046,0.5394790832468147,0.26973954162340735,-0.024213348397722656,0.11063455600884264
fixed_transform_step100,learned_market,2022-06-30,20260912,1.0,0.62052481239046,0.5394790832468147,0.5394790832468147,-0.04842669679544531,0.2212691120176853
fixed_transform_step25,learned_vol_interaction,2022-06-30,20260912,0.25,0.6302785384434193,0.55648657781709,0.1391216444542725,-0.01276601687103851,0.056175460202400815
fixed_transform_step50,learned_vol_interaction,2022-06-30,20260912,0.5,0.6302785384434193,0.55648657781709,0.278243288908545,-0.02553203374207702,0.11235092040480163
fixed_transform_step100,learned_vol_interaction,2022-06-30,20260912,1.0,0.6302785384434193,0.55648657781709,0.55648657781709,-0.05106406748415401,0.22470184080960326
fixed_transform_step25,learned_order_extension,2022-06-30,20260912,0.25,0.630816268956972,0.5444274662747457,0.13610686656868642,-0.010749117959835158,0.05445612686718761
fixed_transform_step50,learned_order_extension,2022-06-30,20260912,0.5,0.630816268956972,0.5444274662747457,0.27221373313737285,-0.021498235919670317,0.10891225373437521
fixed_transform_step100,learned_order_extension,2022-06-30,20260912,1.0,0.630816268956972,0.5444274662747457,0.5444274662747457,-0.042996471839340605,0.21782450746875043
