window,history,method,seed,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
extension_2021_2023,annual_net_quarter_head,learned_market,20260910,147,0.4489795918367347,0.5510204081632653,66,0.471157495256167,0.6462585034013606,0.4217687074829932,38,28,57,24,0.4844402277039848,0.2783936931011132,0.753245116522948,0.5539763962182288,0.11569294004663813,0.13220768873523558,0.0
extension_2021_2023,annual_net_quarter_head,learned_market,20260911,147,0.4217687074829932,0.5782312925170068,62,0.4345351043643264,0.5918367346938775,0.4217687074829932,32,30,55,30,0.4700189753320683,0.2779022637821903,0.7529201495893281,0.539597246328995,0.1290982268162584,0.11782853884600175,0.0
extension_2021_2023,annual_net_quarter_head,learned_market,20260912,147,0.43537414965986393,0.564625850340136,64,0.44193548387096776,0.5510204081632653,0.4217687074829932,30,34,51,32,0.39962049335863375,0.28785325641137677,0.7753115232268003,0.5173694678644921,0.12212340384913241,0.0956007603814989,0.0
extension_2021_2023,annual_net_quarter_head,learned_order_extension,20260910,147,0.43537414965986393,0.564625850340136,64,0.45721062618595826,0.6462585034013606,0.4217687074829932,37,27,58,25,0.505123339658444,0.273615985221777,0.7445060059765777,0.5526628037424574,0.1251705654587827,0.13089409625946413,0.0
extension_2021_2023,annual_net_quarter_head,learned_order_extension,20260911,147,0.4421768707482993,0.5578231292517006,65,0.46091081593927896,0.6258503401360545,0.4217687074829932,36,29,56,26,0.4789373814041746,0.27817672457612785,0.7544503972553733,0.5454711458585365,0.13852077354144549,0.12370243837554329,0.0
extension_2021_2023,annual_net_quarter_head,learned_order_extension,20260912,147,0.41496598639455784,0.5850340136054422,61,0.42210626185958255,0.5578231292517006,0.4217687074829932,29,32,53,33,0.4096774193548387,0.27890215982073663,0.7547990105192386,0.5143162017027504,0.10835112665182721,0.09254749421975716,0.0
extension_2021_2023,annual_net_quarter_head,learned_order_offset,20260910,147,0.43537414965986393,0.564625850340136,64,0.45721062618595826,0.6462585034013606,0.4217687074829932,37,27,58,25,0.5049335863377609,0.27352878898505095,0.7443128442624504,0.5526361596131157,0.12496646114483763,0.13086745213012252,0.0
extension_2021_2023,annual_net_quarter_head,learned_order_offset,20260911,147,0.4421768707482993,0.5578231292517006,65,0.46091081593927896,0.6258503401360545,0.4217687074829932,36,29,56,26,0.47836812144212526,0.2781417768137142,0.7543577487074355,0.545188762710531,0.13827378432400375,0.12342005522753774,0.0
extension_2021_2023,annual_net_quarter_head,learned_order_offset,20260912,147,0.41496598639455784,0.5850340136054422,61,0.42210626185958255,0.5578231292517006,0.4217687074829932,29,32,53,33,0.40569259962049337,0.27885722736403323,0.7546206472736567,0.5150405264878715,0.10693010280908664,0.09327181900487824,0.0
extension_2021_2023,annual_net_quarter_head,learned_vol_interaction,20260910,147,0.4421768707482993,0.5578231292517006,65,0.4652751423149905,0.6530612244897959,0.4217687074829932,38,27,58,24,0.48994307400379505,0.2813550058998515,0.7613113917687419,0.558907812155892,0.1305830773974636,0.1371391046728988,0.0
extension_2021_2023,annual_net_quarter_head,learned_vol_interaction,20260911,147,0.4421768707482993,0.5578231292517006,65,0.46091081593927896,0.6258503401360545,0.4217687074829932,36,29,56,26,0.47703984819734346,0.275811618270452,0.7482624392359468,0.5431268307301178,0.125893038052332,0.12135812324712458,0.0
extension_2021_2023,annual_net_quarter_head,learned_vol_interaction,20260912,147,0.41496598639455784,0.5850340136054422,61,0.42210626185958255,0.5578231292517006,0.4217687074829932,29,32,53,33,0.39943074003795065,0.28911015934288153,0.7787147094581506,0.5170206814919973,0.12542386222751617,0.09525197400900409,0.0
extension_2021_2023,annual_net_quarter_head,native_mse,20260910,147,0.4421768707482993,0.5578231292517006,65,0.45218216318785576,0.5714285714285714,0.4217687074829932,32,33,52,30,0.450853889943074,,,,,,
extension_2021_2023,annual_net_quarter_head,native_mse,20260911,147,0.5170068027210885,0.48299319727891155,76,0.5256166982922201,0.5510204081632653,0.4217687074829932,36,40,45,26,0.5115749525616698,,,,,,
extension_2021_2023,annual_net_quarter_head,native_mse,20260912,147,0.43537414965986393,0.564625850340136,64,0.500853889943074,0.9183673469387755,0.4217687074829932,57,7,78,5,0.43529411764705883,,,,,,
extension_2021_2023,annual_quarter_half,learned_market,20260910,147,0.46938775510204084,0.5306122448979592,69,0.48880455407969636,0.6258503401360545,0.4217687074829932,38,31,54,24,0.4935483870967742,0.2739046385476642,0.7442104414873671,0.5447270967614946,0.11177069655545156,0.12295838927850133,0.0
extension_2021_2023,annual_quarter_half,learned_market,20260911,147,0.5238095238095238,0.47619047619047616,77,0.5358633776091082,0.5714285714285714,0.4217687074829932,38,39,46,24,0.5094876660341556,0.2700059899995276,0.7376495951961582,0.535874902203002,0.12181765835476341,0.11410619472000882,0.0
extension_2021_2023,annual_quarter_half,learned_market,20260912,147,0.48299319727891155,0.5170068027210885,71,0.49402277039848197,0.5714285714285714,0.4217687074829932,35,36,49,27,0.45920303605313095,0.2766953060445114,0.7508638992976834,0.5246908631738306,0.11361410041996163,0.1029221556908374,0.0
extension_2021_2023,annual_quarter_half,learned_order_extension,20260910,147,0.4489795918367347,0.5510204081632653,66,0.4646110056925996,0.6054421768707483,0.4217687074829932,35,31,54,27,0.4905123339658444,0.2735109240929429,0.7429244355180955,0.5435817396104794,0.1146981251796173,0.12181303212748618,0.0
extension_2021_2023,annual_quarter_half,learned_order_extension,20260911,147,0.5102040816326531,0.4897959183673469,75,0.5175521821631879,0.54421768707483,0.4217687074829932,35,40,45,27,0.5106261859582543,0.27391462313534337,0.750178891645187,0.5346178264223584,0.13605049755030998,0.11284911893936522,0.0
extension_2021_2023,annual_quarter_half,learned_order_extension,20260912,147,0.4897959183673469,0.5102040816326531,72,0.4977229601518026,0.5510204081632653,0.4217687074829932,34,38,47,28,0.4696394686907021,0.27373021631055405,0.7445000324941033,0.523232909557063,0.11043980116551842,0.10146420207406981,0.0
extension_2021_2023,annual_quarter_half,learned_order_offset,20260910,147,0.4421768707482993,0.5578231292517006,65,0.45872865275142316,0.6122448979591837,0.4217687074829932,35,30,55,27,0.49013282732447816,0.2735268291463051,0.7429360260524089,0.543543066279855,0.11436931832411898,0.12177435879686183,0.0
extension_2021_2023,annual_quarter_half,learned_order_offset,20260911,147,0.5034013605442177,0.4965986394557823,74,0.5094876660341556,0.5374149659863946,0.4217687074829932,34,40,45,28,0.5100569259962049,0.27358732920090034,0.749142683085853,0.5345995954804639,0.13467230848357925,0.11283088799747065,0.0
extension_2021_2023,annual_quarter_half,learned_order_offset,20260912,147,0.4897959183673469,0.5102040816326531,72,0.4977229601518026,0.5510204081632653,0.4217687074829932,34,38,47,28,0.46944971537001895,0.27354909724781273,0.7440763087530364,0.5235361495913635,0.10945960724439133,0.1017674421083703,0.0
extension_2021_2023,annual_quarter_half,learned_vol_interaction,20260910,147,0.46258503401360546,0.5374149659863946,68,0.4807400379506641,0.6190476190476191,0.4217687074829932,37,31,54,25,0.4954459203036053,0.2749308163851589,0.7465978472723296,0.5456227725323191,0.11694217516805808,0.12385406504932583,0.0
extension_2021_2023,annual_quarter_half,learned_vol_interaction,20260911,147,0.5170068027210885,0.48299319727891155,76,0.5343453510436432,0.6054421768707483,0.4217687074829932,40,36,49,22,0.5117647058823529,0.2688824020791205,0.7345887897423358,0.5359211934353788,0.11794336062182481,0.11415248595238559,0.0
extension_2021_2023,annual_quarter_half,learned_vol_interaction,20260912,147,0.48299319727891155,0.5170068027210885,71,0.49620493358633777,0.5850340136054422,0.4217687074829932,36,35,50,26,0.45920303605313095,0.277531298061306,0.7528881965548792,0.5239465299876443,0.11607790391562077,0.10217782250465113,0.0
extension_2021_2023,annual_quarter_half,native_mse,20260910,147,0.4421768707482993,0.5578231292517006,65,0.45218216318785576,0.5714285714285714,0.4217687074829932,32,33,52,30,0.43529411764705883,,,,,,
extension_2021_2023,annual_quarter_half,native_mse,20260911,147,0.5102040816326531,0.4897959183673469,75,0.5175521821631879,0.54421768707483,0.4217687074829932,35,40,45,27,0.5111954459203036,,,,,,
extension_2021_2023,annual_quarter_half,native_mse,20260912,147,0.40816326530612246,0.5918367346938775,60,0.468595825426945,0.891156462585034,0.4217687074829932,53,7,78,9,0.4872865275142315,,,,,,
extension_2021_2023,error16,learned_market,20260910,147,0.46258503401360546,0.5374149659863946,68,0.4872865275142315,0.6598639455782312,0.4217687074829932,40,28,57,22,0.5127134724857685,0.2741288793077141,0.7449914390330251,0.5551482997876998,0.11846602556535685,0.13337959230470653,0.0
extension_2021_2023,error16,learned_market,20260911,147,0.46938775510204084,0.5306122448979592,69,0.48444022770398487,0.5986394557823129,0.4217687074829932,36,33,52,26,0.5104364326375711,0.2750627177062639,0.7514950590439842,0.5497055921500076,0.1363552668336197,0.12793688466701436,0.0
extension_2021_2023,error16,learned_market,20260912,147,0.48299319727891155,0.5170068027210885,71,0.49402277039848197,0.5714285714285714,0.4217687074829932,35,36,49,27,0.40550284629981026,0.289301022937081,0.7782778970795599,0.525663345258108,0.11977956771551294,0.10389463777511476,0.0
extension_2021_2023,error16,learned_order_extension,20260910,147,0.46938775510204084,0.5306122448979592,69,0.49535104364326377,0.6666666666666666,0.4217687074829932,41,28,57,21,0.522011385199241,0.27619906557465396,0.7515382630527951,0.5608576898659875,0.1325890680660346,0.13908898238299428,0.0
extension_2021_2023,error16,learned_order_extension,20260911,147,0.48299319727891155,0.5170068027210885,71,0.49620493358633777,0.5850340136054422,0.4217687074829932,36,35,50,26,0.5155597722960151,0.2791200326767113,0.769783740499537,0.5503063276112733,0.15569972836490134,0.12853762012828007,0.0
extension_2021_2023,error16,learned_order_extension,20260912,147,0.46938775510204084,0.5306122448979592,69,0.48225806451612907,0.5850340136054422,0.4217687074829932,35,34,51,27,0.4100569259962049,0.28792076916736586,0.7759296435564107,0.5269353127008604,0.11764571958091538,0.10516660521786714,0.0
extension_2021_2023,error16,learned_order_offset,20260910,147,0.46938775510204084,0.5306122448979592,69,0.49535104364326377,0.6666666666666666,0.4217687074829932,41,28,57,21,0.5223908918406072,0.2761427919449408,0.7514064712745699,0.5607808248494398,0.13242924219361357,0.13901211736644659,0.0
extension_2021_2023,error16,learned_order_offset,20260911,147,0.48299319727891155,0.5170068027210885,71,0.49620493358633777,0.5850340136054422,0.4217687074829932,36,35,50,26,0.5148007590132827,0.2790875324782993,0.7693893998104789,0.5500084015519375,0.1549627195998161,0.1282396940689443,0.0
extension_2021_2023,error16,learned_order_offset,20260912,147,0.46258503401360546,0.5374149659863946,68,0.4763757115749526,0.5918367346938775,0.4217687074829932,35,33,52,27,0.4100569259962049,0.28771233177079214,0.7754048990457378,0.5273544062064522,0.11670774640500052,0.10558569872345902,0.0
extension_2021_2023,error16,learned_vol_interaction,20260910,147,0.46258503401360546,0.5374149659863946,68,0.4872865275142315,0.6598639455782312,0.4217687074829932,40,28,57,22,0.5187855787476281,0.2770976288192799,0.7523407559377723,0.5594804846365117,0.12963182026702302,0.13771177715351846,0.0
extension_2021_2023,error16,learned_vol_interaction,20260911,147,0.4557823129251701,0.54421768707483,67,0.47267552182163186,0.6122448979591837,0.4217687074829932,36,31,54,26,0.5096774193548387,0.2744633296927158,0.7493185907418949,0.5495643422746878,0.13182500440402584,0.12779563479169453,0.0
extension_2021_2023,error16,learned_vol_interaction,20260912,147,0.46938775510204084,0.5306122448979592,69,0.4800759013282732,0.5714285714285714,0.4217687074829932,34,35,50,28,0.4096774193548387,0.2892998781839775,0.7782084155118965,0.5236571268622056,0.12188909733038905,0.10188841937921234,0.0
extension_2021_2023,error16,native_mse,20260910,147,0.4489795918367347,0.5510204081632653,66,0.4777039848197343,0.6870748299319728,0.4217687074829932,41,25,60,21,0.506831119544592,,,,,,
extension_2021_2023,error16,native_mse,20260911,147,0.5306122448979592,0.46938775510204084,78,0.5264705882352941,0.46938775510204084,0.4217687074829932,31,47,38,31,0.5252371916508539,,,,,,
extension_2021_2023,error16,native_mse,20260912,147,0.42857142857142855,0.5714285714285714,63,0.49060721062618595,0.8979591836734694,0.4217687074829932,55,8,77,7,0.41897533206831117,,,,,,
extension_2021_2023,fixed_transform_step100,learned_market,20260910,147,0.4489795918367347,0.5510204081632653,66,0.471157495256167,0.6462585034013606,0.4217687074829932,38,28,57,24,0.4834914611005693,0.27847001877889427,0.7533966746259575,0.5539266895529982,0.11543537313571467,0.13215798207000495,0.0
extension_2021_2023,fixed_transform_step100,learned_market,20260911,147,0.4217687074829932,0.5782312925170068,62,0.4345351043643264,0.5918367346938775,0.4217687074829932,32,30,55,30,0.47020872865275143,0.2779286863252883,0.7530247473737047,0.5397217983376605,0.12892233585223453,0.11795309085466732,0.0
extension_2021_2023,fixed_transform_step100,learned_market,20260912,147,0.42857142857142855,0.5714285714285714,63,0.43605313092979125,0.5578231292517006,0.4217687074829932,30,33,52,32,0.39943074003795065,0.28786376150864695,0.7753148968382786,0.5177298970971828,0.12188848445912262,0.09596118961418953,0.0
extension_2021_2023,fixed_transform_step100,learned_order_extension,20260910,147,0.4489795918367347,0.5510204081632653,66,0.471157495256167,0.6462585034013606,0.4217687074829932,38,28,57,24,0.5106261859582543,0.2716721135912201,0.7399033684330552,0.5494915899381833,0.1235056062070443,0.12772288245519003,0.0
extension_2021_2023,fixed_transform_step100,learned_order_extension,20260911,147,0.42857142857142855,0.5714285714285714,63,0.449146110056926,0.6394557823129252,0.4217687074829932,36,27,58,26,0.4789373814041746,0.27939131904122994,0.7572612695512685,0.5470810440211338,0.13710808738530386,0.12531233653814056,0.0
extension_2021_2023,fixed_transform_step100,learned_order_extension,20260912,147,0.4013605442176871,0.5986394557823129,59,0.40161290322580645,0.5170068027210885,0.4217687074829932,25,34,51,37,0.39905123339658444,0.2789967798364211,0.7550125657874027,0.5125285481682575,0.10880613669740567,0.09075984068526433,0.0
