job,iteration,objective,gradient_inf,last_step,last_backtracks,gamma,gradient,hessian
learned_market_2021-03-31_20260910,0,0.6872847937021498,0.09781048948406432,0.0,0.0,,,
learned_market_2021-03-31_20260910,1,0.6578968768428455,0.003374313732462117,1.0,0.0,,,
learned_market_2021-03-31_20260910,2,0.6578382544164088,2.697443851591968e-05,1.0,0.0,,,
learned_market_2021-03-31_20260910,3,0.6578382508135707,1.8369672109396634e-09,1.0,0.0,,,
learned_market_2021-03-31_20260910,4,0.6578382508135708,3.664603343001005e-17,1.0,0.0,,,
learned_vol_interaction_2021-03-31_20260910,0,0.6872847937021498,0.09781048948406432,0.0,0.0,,,
learned_vol_interaction_2021-03-31_20260910,1,0.6493415920539157,0.005047109210625286,1.0,0.0,,,
learned_vol_interaction_2021-03-31_20260910,2,0.6491604300098602,8.250493659881734e-05,1.0,0.0,,,
learned_vol_interaction_2021-03-31_20260910,3,0.6491603849128356,2.3023258146964362e-08,1.0,0.0,,,
learned_vol_interaction_2021-03-31_20260910,4,0.6491603849128325,1.7934872337255214e-15,1.0,0.0,,,
learned_order_extension_2021-03-31_20260910,0,0.6872847937021498,0.09781048948406432,0.0,0.0,,,
learned_order_extension_2021-03-31_20260910,1,0.649270602263508,0.005090685924337797,1.0,0.0,,,
learned_order_extension_2021-03-31_20260910,2,0.6490854308882916,8.493500848219472e-05,1.0,0.0,,,
learned_order_extension_2021-03-31_20260910,3,0.6490853826366242,2.47961210559592e-08,1.0,0.0,,,
learned_order_extension_2021-03-31_20260910,4,0.6490853826366203,2.1005332889734163e-15,1.0,0.0,,,
learned_order_offset_2021-03-31_20260910,0,0.6460652268964592,,,,0.0,0.005527261101280654,0.2088196926105672
learned_order_offset_2021-03-31_20260910,1,0.6459920804884003,,,,-0.02646906061483662,-3.387815773161682e-07,0.2088228569361143
learned_order_offset_2021-03-31_20260910,2,0.6459920804881254,,,,-0.026467438275298284,3.2034379489342957e-15,0.20882286087906052
