policy,cutoff,end,seed,job_index,worker,epoch,train_n,presentations,optimizer_steps,training_order_sha256,online_joint_loss,final_model_train_return_mse,final_model_train_auxiliary_mse,validation_mse
disjoint1,2017-12-31,2018-12-31,20260911,4,0,18,271,1678,14,191fab5ea608258d890954802ca2eb6da9187d6812be062d7ec3272b058e3cf2,0.9049335243591109,,,
disjoint1,2017-12-31,2018-12-31,20260911,4,0,19,271,1678,14,0333ad37c132bc5fc2a70db2cc4928d0b7619de2d0aa9e64a52da366f750b618,0.8556605533422531,,,
disjoint1,2017-12-31,2018-12-31,20260911,4,0,20,271,1678,14,67158bed8ec56cc7a29ce1d42db40bd3b331036ed64b71336ab142e81124b771,0.8678024620066382,0.5905649756782774,1.0749041253075389,0.0012683222021790696
disjoint2,2017-12-31,2018-12-31,20260910,6,0,1,273,1678,14,ac1f666dce85923fa8ec7da56b9219b5cfb2b9e7fbfdf3f4e60a26c5354cd150,1.1210391024156463,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,2,273,1678,14,c173758113d28fdb11c079fb88e4e5b21222e804ec8755b4d111b466509397e8,1.093157563434028,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,3,273,1678,14,5ada3b7293b20ed957f3bc44097090f5bf3105ad6a0ebe5ab50bcce16b40cd59,1.1189316921779737,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,4,273,1678,14,2fb8eb67d07651a4cc4b0ad00b1c2d2687e3badc9120f8e6e1733e5bb08ad191,1.1057218125665003,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,5,273,1678,14,b94555e092d187ef0e93a2f572f8e1788b4726d9e5261cd91a4e583ad030a56b,1.1033660890945234,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,6,273,1678,14,9bdef969e767aa65d7321a46dfa5d349ccad9bb3a2f2efc37e3369dc08dbd238,1.1003865230921768,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,7,273,1678,14,4f860a411b7a3a554ea2a67dbe0b83620ded01f7a910deb094a9ce27d784e56b,1.0970969710219318,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,8,273,1678,14,c52659155c4d088f989afed3569cce1f9bf89e13f4a89321664a6e73b85c1fe1,1.1028947973706014,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,9,273,1678,14,9b64a6a0a61c193414cc7a5fcb159fb513899a39d570e3d7aeb3fc67d4b88e39,1.1018680111017785,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,10,273,1678,14,2252a067f7aa2138ed18c8668e7a1e38132be936504c007f955ce8a24d5201e5,1.1022906029892194,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,11,273,1678,14,39dfd28d1fe1d4ac70c2c9a264d5ff5279f55877dfe788e3228ea770ee19f390,1.1103302292943142,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,12,273,1678,14,3c98e66bb8928857452b4b06dc509bea71a0e571aea3e101014901d573fc1641,1.088472377486678,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,13,273,1678,14,4db0266aee5bbe6c8133604547104a6bfe9e641656324f83c3d94579b9a27d78,1.0945808528006715,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,14,273,1678,14,f7845b642c8e9583e61c433dd72195fa98d4779d282ca765c03ff00d0905ceaa,1.071511314082913,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,15,273,1678,14,d1ca14d4b9efa0fe6acde0af309583bf7857b0a69b896eb45fc444d4303dbbc0,1.0421699900735122,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,16,273,1678,14,aa67f66a4cdbb01b41138e2e4a241dab33771e37392cd2db46833c87213c612c,0.9768209092239089,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,17,273,1678,14,fcd998ac6ab231a1b8fc141c43be3b6a018925dd659058b57bd5831fd4e9b677,0.9354209887825121,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,18,273,1678,14,fe19c10e86d7e6265d52453079319e8fe0fb1afbcc4214a63b9c8ca97ba5d07d,0.9001247444510886,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,19,273,1678,14,0125efba3d5c96f228991cf5ebd765f70c489245ad9f6d1c3057c14acf8eee6c,0.9018272937978123,,,
disjoint2,2017-12-31,2018-12-31,20260910,6,0,20,273,1678,14,2275f89e55a4af92e8f60a68649e0a474cb5edb03d0525ecdeb07fac98fd55e5,0.8329846299163491,0.6346382169582091,1.0271492890822582,0.0010915616828220324
disjoint2,2017-12-31,2018-12-31,20260912,8,0,1,273,1678,14,7fcda932cdc5c2cbd5de4e1d1d23804e3f8583c0970eee6c96ccb9a978bcba69,1.120287270739195,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,2,273,1678,14,6346a0ad58c4f37718f8e8f47ceaf54ceacf28510712687050017717d513fe19,1.118877790397626,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,3,273,1678,14,570b81f83d86fc30ea77e9f2cdecc91a8756306d929f073724d83442304d1c5e,1.0964801929562538,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,4,273,1678,14,8544f41d3f014dcc4a55021ec9c77c8ae555eb765a2de33ac529eaceaea763b3,1.0986742218856447,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,5,273,1678,14,ae7f2491cc7e09058a5da40b1e9110af296fcaa1d506b5243e46453f6e401ed5,1.1158424470933317,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,6,273,1678,14,40093f5a0eef594c1666095abc7ddd90a69cff7e0806c0b5b77c5915f1895427,1.0957527102389695,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,7,273,1678,14,73f7c10540e429517c96e4d7bd61b816bafc4974c7f08bef2aeb95eb1076b4d9,1.1137461773118758,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,8,273,1678,14,91ec4aa03cbba4127060610c189fa3ae3c8892a22b9e52247f406accf1de5d8d,1.09971738682174,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,9,273,1678,14,6c3f6f85a18e310bd51820d5608abb3f7e9732917f3b48b640531969097438e1,1.1039041271510937,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,10,273,1678,14,db4162784c24414da163589d9f6a3c88e645c88f8b7483c6fd34e3b94eb4472e,1.0911610139993433,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,11,273,1678,14,33dd0dbd959948770d2368fca0d6229ac99b2e2a6757f27cf55b3423ea834840,1.0690588987342506,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,12,273,1678,14,3a1c7b1bdf07db1af85578aa83042e171268bd862e2e9362f866605df76f38ea,1.049123866907604,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,13,273,1678,14,002503f608e47a0224c7f29dd392184797d950d2085a40725c836028aaad828e,1.029504061597749,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,14,273,1678,14,88db3ed698511d70f0dd97e7efdacd8fd19ecd1a4360719c574cffa11cdabc32,1.0158210254681692,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,15,273,1678,14,07b498f2ccd803f0534647a71425479c71d3f394997690c161a2d8ff7f5ca502,1.010455219055103,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,16,273,1678,14,cc9748194da2d195e3ff39ab51e6416ddd4dd082590ffd737a992879e7fe0a8c,0.9654399818331181,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,17,273,1678,14,0f1ff4a70a32bdb5b019483c6f2380482dc2425ea9453b0790290729debb1a51,0.9467377919832487,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,18,273,1678,14,5ead7514024d2658e4eb8f66a562e80abed1be76a8fbca6d7ad8ab8269a52497,0.9341390337861621,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,19,273,1678,14,55d86e85e07227545a191f68442568d017a60c07f5aab96f98c1fab07ad57984,0.9059486030395608,,,
disjoint2,2017-12-31,2018-12-31,20260912,8,0,20,273,1678,14,f7df1ddd5eb558ac53e651e677e383c8ecf633fcc1c4081795b672532f7f2dbf,0.8938505121365775,0.6874557667031915,0.9966868065816142,0.0011533002712828706
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,1,1678,1678,14,e9b1eb27c050b5703532aa63bf0dff6cc224d748a22b1ce26683761d9ad0106e,1.1260526690352375,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,2,1678,1678,14,17b90e2b2ca8ac8a4462285873f9c0a4ba08bdf8dade3af2e0e4bf0f0c702194,1.1071978617055482,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,3,1678,1678,14,c59ed6b3dbb9eea889757a3abb7c095b1bbd40c1c677a04fc385e6424d8c08c3,1.1039234122729842,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,4,1678,1678,14,ce202462258ead3ae867981a246a0659754313e25f987c0ee184725673739780,1.1034990308963926,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,5,1678,1678,14,ef7652da0b5d12d2974f73b0855dd2a1a94632085711dcd10923f3d90c863586,1.102961543738771,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,6,1678,1678,14,a47c306ccc4ed4107873a6c6b8db1003454ed9e38e767b6e97cd0cab92562320,1.1031187804009548,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,7,1678,1678,14,0192d842825e1c7cf428cfcb72cc01f8fd9a660146800c75036f90b94ee39adf,1.1038158268837595,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,8,1678,1678,14,659b3976ffe48330102805f7528cc27616fda883698b318ce06a72d43ed78b08,1.102245263888526,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,9,1678,1678,14,2b9b40279a13ae7cc1cf137bca6e961ffc4c9a1d4530cd78cc35f946bf0e06f2,1.1031039431779972,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,10,1678,1678,14,847f23fc19b98516a181adc807da9b6bf935e63c35666756d8a8c9a8ca1ab440,1.102342874131413,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,11,1678,1678,14,ca2abca6895ffe08379d34459b76e45ffc34f52d556b361f537c23d082e29ae6,1.1020295014682628,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,12,1678,1678,14,8f7c74ac16022c929c414d2b63834b97c0449bb9aa81d1167ea0d0b2537c2ca7,1.102366395942929,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,13,1678,1678,14,c234637e20f35545c431b0293b8cc11d2d215b2356e03590cfe0ed11e82c0c15,1.1034944002761886,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,14,1678,1678,14,843d22b6075e29608d0d3809b1d5e0fc671918323c46e7a20dbd0acaa48018b1,1.1001373005851092,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,15,1678,1678,14,1f03dd05bf1c8687b7ed95ed08f0a317a94cf41c822faf1c4858e56f2dc57939,1.0981887753728745,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,16,1678,1678,14,f80644eb6486f5fd17e25cf0cf2264ba7e4f89f2ab5595883475529a13fb6cc8,1.0946763418570462,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,17,1678,1678,14,f8dfe67d03ec02a9e4eec73677db13b59e695b510bf5f1a32665b055879946f0,1.0906651052729592,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,18,1678,1678,14,9f5eac7a0a427efd7eedc1f05c16295e2ba77ad7bf7861f6329e4b152228f6b6,1.0773705568018062,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,19,1678,1678,14,318b4fb7fa3d53eeeb484f6cf2192bd4a9901b66e510debfb018366dbf4e9721,1.0736254796083835,,,
quarter_equal,2017-12-31,2018-12-31,20260911,10,0,20,1678,1678,14,528b58a0a187ddbc9a8651df7ca4ef4030c1405172fe267c9ff5d85dcacb7ec3,1.0498182123551352,0.8944802885970505,1.0251671026661753,0.0010626527602518956
recent3y,2017-12-31,2018-12-31,20260910,12,0,1,595,1678,14,e4f6aca2adda5860fd8a4e0f7f56572d0fd743c5af0e9b5750e91d8596813be4,1.1066912482975493,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,2,595,1678,14,5724b162e94eb96d38e28a93d7ede4d46a1ad21b132b78651a5780d7f5ba86b5,1.1098293498673513,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,3,595,1678,14,110acf6e99b20b045fb6d8fc1cf3a98e6a23b7c1c93ffc982a5459eceecb7643,1.0961503134296677,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,4,595,1678,14,b8d0df7ff67e8c2e9a5d377ed357f39e91023d5d984a48f58dc9db0cd819b5c1,1.1004188727139006,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,5,595,1678,14,f82e7e25243a18c8030912e527abae0cbc55d7d53ec7bc0af205a40c4bad91f6,1.0738539874766808,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,6,595,1678,14,3c6a034635653e2ae5dc41a52df5e746dae2fe4db241ab2ff6e5462944555c53,1.0999001911058754,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,7,595,1678,14,4cafb2cf9c46f0df2577544f21f8905ea243f5fb6be4dc5da306f7ec81e5500c,1.091102280051262,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,8,595,1678,14,fdf98997e313f38624ef6467fbc071a5339d224ac85d9eab88391552a2a23405,1.0537795724615864,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,9,595,1678,14,b27bbd97f08282a169a00653dc17bd7e9f95781c03f1b6a2de9c1e083eb4a489,1.0522188312674876,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,10,595,1678,14,24495fd594f22a3d3f5b0ca5a092694454aaaefa455a5e1bd4ed2122068ebd7b,1.0309649131153138,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,11,595,1678,14,2e699b97f45115662129ef2a510825cc6216ad8dc2560c647bbe0c86d826ccf4,0.9969274261711039,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,12,595,1678,14,4acdff39cdeb545d2273abbac061dd0339e511128d06a7249a0c4fcff37600d5,0.9603349579957728,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,13,595,1678,14,3fad3133adb20a954400166f79838f1600ea334ba942eef32007648d2e63643b,0.9239481639236886,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,14,595,1678,14,1554980d77c93f85300dc78e19c1c410226a7094a5617b778d434e32aa075753,0.8931683447562753,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,15,595,1678,14,9a4a2ac1c6eb60fb9bba2d0a837ee319e4bd729354518b0b6647a67d817f52ee,0.8646625787623591,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,16,595,1678,14,97b1a14318f4a7dd2d4d9373c785ff8e8ccdffb9dd71c78e689544779a1ade4d,0.8165091139767252,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,17,595,1678,14,d8e835d6b27e1cec5cc5018ac6665a05bd0f7626661acc39698820c5a3c60a5c,0.8385072470563814,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,18,595,1678,14,6f68ae53aad4c30b787d6fdea1ad57896e591130adea5855c09a716dfb0518a1,0.775668290431508,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,19,595,1678,14,06403fe5f224e27df4973b91b6798db2ed44db798ab308ac0692227cd0ae2626,0.7580267214377248,,,
recent3y,2017-12-31,2018-12-31,20260910,12,0,20,595,1678,14,2ae93abe748ee8b41d96425bc61614eb7cb1bab45b0c13e9b6cf57b1b838e0ab,0.7690637358891665,0.5494173135310187,0.8695970655927638,0.0011671874380030397
recent3y,2017-12-31,2018-12-31,20260912,14,0,1,595,1678,14,bb3047f37525afe13944e4fe99e36797ac582bd7d8ddfe456feefac0c9952645,1.124298999647702,,,
recent3y,2017-12-31,2018-12-31,20260912,14,0,2,595,1678,14,1e800a19be312d7d3c1fa65cc0787d27b146071172d2f892cccbb7acf527fc3b,1.1045705419615426,,,
recent3y,2017-12-31,2018-12-31,20260912,14,0,3,595,1678,14,c4245502849c6ba56df02ec69a9f66773dc3d8b2822c63d0dfe75dbe2a22b418,1.1173918221647605,,,
recent3y,2017-12-31,2018-12-31,20260912,14,0,4,595,1678,14,f145c3d41757e006f6ad5d4b80949a8922eef5bec52f238dd99936130b7bac46,1.1058748500850117,,,
recent3y,2017-12-31,2018-12-31,20260912,14,0,5,595,1678,14,d85998b8cc9d0b749713aba20e35bfb5e9c88971f5bb90498c95d74233ff0280,1.0684416965449381,,,
recent3y,2017-12-31,2018-12-31,20260912,14,0,6,595,1678,14,03966e8e1bdb18acceed9918a6c01fdc7badc34c34b8ccbe52be02a81a4da2fc,1.106863073285345,,,
recent3y,2017-12-31,2018-12-31,20260912,14,0,7,595,1678,14,51cef5ed6a4e57a45b27b3e29b44e094ead97c6a5aa8f56797c8a2d098cba2db,1.1125123630121296,,,
recent3y,2017-12-31,2018-12-31,20260912,14,0,8,595,1678,14,af3daf2939b4f0db0d937b0fcf6b710c6d98ce2f23b4f7a2df859d39ab3437bc,1.0970038409312661,,,
