job,iteration,objective,gradient_inf,last_step,last_backtracks,gamma,gradient,hessian
rolling5_learned_market_2020-12-31_20260910,0,0.6864608054584728,0.09520765620022756,0.0,0.0,,,
rolling5_learned_market_2020-12-31_20260910,1,0.6577882489234307,0.0032150194518141923,1.0,0.0,,,
rolling5_learned_market_2020-12-31_20260910,2,0.6577369908534217,2.312033030870752e-05,1.0,0.0,,,
rolling5_learned_market_2020-12-31_20260910,3,0.6577369883713768,1.2214595549472993e-09,1.0,0.0,,,
rolling5_learned_market_2020-12-31_20260910,4,0.6577369883713768,4.4289658746032856e-17,1.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260910,0,0.6864608054584728,0.09520765620022756,0.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260910,1,0.6527459701230457,0.004450733622973286,1.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260910,2,0.6526196330528952,6.147588719474802e-05,1.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260910,3,0.6526196103515067,1.2144319966797264e-08,1.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260910,4,0.6526196103515058,4.956972332603726e-16,1.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260910,0,0.6864608054584728,0.09520765620022756,0.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260910,1,0.6524283683018263,0.004537279281177189,1.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260910,2,0.6522945345526093,6.493254087349792e-05,1.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260910,3,0.6522945088443411,1.3645527076387807e-08,1.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260910,4,0.65229450884434,6.093216209368535e-16,1.0,0.0,,,
rolling5_learned_order_offset_2020-12-31_20260910,0,0.6501217886873953,,,,0.0,0.012248708265413468,0.23098774687809814
rolling5_learned_order_offset_2020-12-31_20260910,1,0.6497970546685139,,,,-0.05302752388799922,1.3594758500651196e-07,0.2308641233264612
rolling5_learned_order_offset_2020-12-31_20260910,2,0.6497970546684738,,,,-0.05302811275205938,1.5609258677273807e-15,0.23086411799616174
rolling5_learned_market_2020-12-31_20260911,0,0.6864608054584728,0.10119852697855763,0.0,0.0,,,
rolling5_learned_market_2020-12-31_20260911,1,0.6361255311054289,0.006129157706743881,1.0,0.0,,,
rolling5_learned_market_2020-12-31_20260911,2,0.635830754879068,0.00011730235364680754,1.0,0.0,,,
rolling5_learned_market_2020-12-31_20260911,3,0.6358306555305896,4.42077825761264e-08,1.0,0.0,,,
rolling5_learned_market_2020-12-31_20260911,4,0.6358306555305762,6.139132171373296e-15,1.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260911,0,0.6864608054584728,0.10119852697855763,0.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260911,1,0.6353192837481821,0.006476475082925686,1.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260911,2,0.6349798221229866,0.00013740672683865704,1.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260911,3,0.634979642843972,1.2553429793284512e-07,1.0,0.0,,,
rolling5_learned_vol_interaction_2020-12-31_20260911,4,0.6349796428438812,8.786439457952877e-14,1.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260911,0,0.6864608054584728,0.10119852697855763,0.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260911,1,0.6340064099343187,0.006874065436423507,1.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260911,2,0.6335944243124915,0.00017553988876697386,1.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260911,3,0.6335940959477409,1.7678540880890561e-07,1.0,0.0,,,
rolling5_learned_order_extension_2020-12-31_20260911,4,0.6335940959474097,2.412306465693348e-13,1.0,0.0,,,
rolling5_learned_order_offset_2020-12-31_20260911,0,0.6304449568097081,,,,0.0,0.024028831430209667,0.20990486483240892
rolling5_learned_order_offset_2020-12-31_20260911,1,0.62906362248391,,,,-0.11447486674210545,0.000164327046129705,0.2067806697385669
rolling5_learned_order_offset_2020-12-31_20260911,2,0.6290635571863604,,,,-0.11526955923602891,1.062732710513381e-08,0.2067539132661468
rolling5_learned_order_offset_2020-12-31_20260911,3,0.6290635571863601,,,,-0.11526961063687999,3.903127820947816e-17,0.20675391153345496
