date,open,high,low,close,volume,valid_ohlc
2010-01-04,2565.108,2570.15,2514.24,2514.646,27327443.0,True
2010-01-05,2526.291,2560.67,2487.05,2543.991,35377438.0,True
2010-01-06,2538.285,2549.57,2513.36,2514.014,29646151.0,True
2010-01-07,2516.057,2527.43,2450.4,2463.758,32043185.0,True
2010-01-08,2453.061,2470.02,2432.01,2466.165,22683410.0,True
2010-01-11,2584.528,2584.53,2467.67,2478.81,40841194.0,True
2010-01-12,2472.623,2513.3,2435.16,2508.039,38048146.0,True
2010-01-13,2444.237,2457.9,2396.47,2399.642,49558854.0,True
2010-01-14,2412.634,2428.7,2384.17,2422.771,30562214.0,True
2010-01-15,2423.13,2445.2,2402.9,2427.807,25994928.0,True
2010-01-18,2414.893,2421.89,2398.78,2421.188,30936344.0,True
2010-01-19,2424.469,2450.28,2424.16,2432.713,27829076.0,True
2010-01-20,2436.647,2439.47,2356.16,2359.485,34748485.0,True
2010-01-21,2362.597,2391.51,2346.15,2377.753,29196147.0,True
2010-01-22,2344.973,2398.99,2317.48,2380.055,40639272.0,True
2010-01-25,2355.357,2389.63,2350.01,2353.471,20749880.0,True
2010-01-26,2354.905,2363.41,2296.88,2311.447,24700383.0,True
2010-01-27,2313.007,2319.99,2260.56,2264.605,22280212.0,True
2010-01-28,2263.061,2267.85,2235.6,2252.61,19023456.0,True
2010-01-29,2241.117,2276.77,2231.65,2243.994,18626036.0,True
2010-02-01,2238.617,2238.9,2182.95,2208.936,22082437.0,True
2010-02-02,2223.598,2261.63,2210.7,2214.033,19640116.0,True
2010-02-03,2226.797,2278.47,2190.43,2277.798,24836450.0,True
2010-02-04,2258.084,2276.47,2247.64,2261.358,17182667.0,True
2010-02-05,2212.308,2233.32,2204.93,2219.6,18456182.0,True
2010-02-08,2220.842,2233.14,2201.8,2211.135,12006796.0,True
2010-02-09,2210.328,2234.53,2207.85,2229.038,10541683.0,True
2010-02-10,2246.77,2260.48,2239.18,2259.99,12084848.0,True
2010-02-11,2261.823,2275.76,2254.97,2265.138,12535479.0,True
2010-02-12,2275.592,2286.68,2270.76,2284.386,13026260.0,True
2010-02-22,2282.09,2291.78,2268.09,2269.045,13688359.0,True
2010-02-23,2261.993,2261.99,2202.21,2227.952,15276395.0,True
2010-02-24,2211.393,2252.65,2204.68,2251.7,16815352.0,True
2010-02-25,2254.801,2286.92,2251.96,2282.64,24186779.0,True
2010-02-26,2278.432,2288.6,2270.77,2274.325,15274059.0,True
2010-03-01,2282.338,2316.38,2281.7,2311.075,19312675.0,True
2010-03-02,2312.492,2320.31,2293.92,2302.185,15212338.0,True
2010-03-03,2304.056,2312.42,2287.04,2311.841,15845846.0,True
2010-03-04,2312.299,2312.78,2259.18,2261.926,19620716.0,True
2010-03-05,2264.678,2276.76,2258.96,2267.939,13347537.0,True
2010-03-08,2272.607,2290.09,2265.2,2284.682,12375553.0,True
2010-03-09,2284.024,2315.36,2266.82,2302.393,18752094.0,True
2010-03-10,2301.705,2318.31,2286.18,2292.503,16264503.0,True
2010-03-11,2296.931,2316.38,2282.89,2300.043,18310782.0,True
2010-03-12,2300.613,2306.99,2273.86,2274.532,14256317.0,True
2010-03-15,2274.714,2276.45,2232.95,2240.731,13912403.0,True
2010-03-16,2239.427,2262.01,2234.67,2261.761,11551315.0,True
2010-03-17,2266.958,2307.4,2260.1,2307.083,17223846.0,True
2010-03-18,2307.257,2318.05,2288.89,2294.947,15810293.0,True
2010-03-19,2296.776,2313.03,2282.38,2310.546,15390760.0,True
2010-03-22,2314.442,2330.67,2310.07,2316.631,19207858.0,True
2010-03-23,2319.198,2321.26,2290.43,2292.004,16566254.0,True
2010-03-24,2298.883,2313.43,2289.11,2291.833,16356315.0,True
2010-03-25,2286.613,2286.61,2253.61,2259.141,15898123.0,True
2010-03-26,2257.402,2302.51,2253.84,2292.673,19775343.0,True
2010-03-29,2309.916,2368.7,2306.28,2363.976,39014103.0,True
2010-03-30,2364.79,2372.79,2355.32,2368.51,18645035.0,True
2010-03-31,2370.827,2372.56,2345.85,2350.818,20562426.0,True
2010-04-01,2352.997,2381.39,2353.0,2376.597,23382671.0,True
2010-04-02,2382.545,2386.14,2370.66,2379.194,22423640.0,True
2010-04-06,2391.253,2403.82,2367.1,2378.575,21419648.0,True
2010-04-07,2376.778,2377.11,2349.51,2362.281,17687715.0,True
2010-04-08,2358.179,2358.18,2316.71,2325.672,21266808.0,True
2010-04-09,2327.264,2346.39,2322.47,2345.754,15695330.0,True
2010-04-12,2350.116,2353.79,2301.65,2317.383,25569911.0,True
2010-04-13,2316.994,2368.912,2315.279,2364.837,29195775.0,True
2010-04-14,2367.002,2371.07,2352.84,2366.611,20661062.0,True
2010-04-15,2370.197,2374.56,2343.24,2366.572,21401638.0,True
2010-04-16,2361.339,2361.34,2328.23,2329.12,16691811.0,True
2010-04-19,2296.882,2296.88,2208.77,2210.82,36489587.0,True
2010-04-20,2214.309,2224.73,2180.4,2204.812,23760792.0,True
2010-04-21,2207.499,2239.29,2189.97,2238.501,23823032.0,True
2010-04-22,2224.325,2224.32,2186.29,2196.224,26808632.0,True
2010-04-23,2195.405,2208.8,2169.47,2185.155,23238219.0,True
2010-04-26,2190.095,2197.59,2168.39,2170.319,17957054.0,True
2010-04-27,2165.936,2165.94,2103.42,2131.841,26412155.0,True
2010-04-28,2115.675,2137.43,2103.72,2126.529,16215434.0,True
2010-04-29,2139.995,2156.08,2123.86,2124.735,16745069.0,True
2010-04-30,2133.069,2150.03,2114.12,2149.453,21167687.0,True
2010-05-04,2103.673,2130.76,2096.12,2109.812,15831379.0,True
2010-05-05,2078.193,2110.78,2051.19,2110.045,24258194.0,True
2010-05-06,2089.653,2089.65,2005.06,2007.012,22747337.0,True
2010-05-07,1969.623,2012.97,1956.83,1980.168,25768834.0,True
2010-05-10,1987.1,2016.86,1968.0,2007.522,19269364.0,True
2010-05-11,2048.249,2051.27,1957.76,1967.66,24275437.0,True
2010-05-12,1956.506,2002.81,1943.52,2001.131,23270242.0,True
2010-05-13,1999.107,2044.83,1996.95,2041.556,24686011.0,True
2010-05-14,2024.617,2035.41,2012.49,2019.73,15917537.0,True
2010-05-17,1994.469,1994.47,1924.04,1927.692,21238602.0,True
2010-05-18,1928.987,1977.14,1919.07,1968.37,21972601.0,True
2010-05-19,1952.915,1986.6,1932.83,1956.22,18220323.0,True
2010-05-20,1939.496,1971.26,1920.99,1925.244,16142739.0,True
