date,open,high,low,close,volume,valid_ohlc
2010-01-04,4508.93,4542.71,4487.36,4510.527,51256734.0,True
2010-01-05,4513.403,4558.21,4480.19,4557.475,57040745.0,True
2010-01-06,4553.369,4595.1,4538.72,4550.279,57875979.0,True
2010-01-07,4540.009,4554.93,4436.77,4459.155,57873440.0,True
2010-01-08,4439.206,4514.72,4426.23,4514.452,46573646.0,True
2010-01-11,4549.318,4558.46,4502.99,4542.949,57089732.0,True
2010-01-12,4535.304,4640.35,4524.68,4639.632,62061689.0,True
2010-01-13,4544.429,4650.06,4526.84,4591.024,67898807.0,True
2010-01-14,4598.405,4714.87,4598.4,4714.1,67918483.0,True
2010-01-15,4720.217,4753.19,4712.62,4747.648,58513372.0,True
2010-01-18,4744.325,4829.36,4738.91,4829.062,63284357.0,True
2010-01-19,4835.827,4852.32,4791.99,4830.016,66154944.0,True
2010-01-20,4830.421,4831.7,4635.67,4651.074,78086537.0,True
2010-01-21,4646.622,4696.16,4611.76,4667.209,50936676.0,True
2010-01-22,4613.193,4633.39,4453.69,4537.88,60187183.0,True
2010-01-25,4515.131,4542.79,4477.19,4481.16,41395083.0,True
2010-01-26,4467.521,4492.65,4254.32,4294.383,41520282.0,True
2010-01-27,4290.736,4344.13,4229.52,4267.113,32924152.0,True
2010-01-28,4266.056,4340.41,4249.77,4336.381,32127330.0,True
2010-01-29,4316.237,4418.4,4298.65,4374.649,39888065.0,True
2010-02-01,4366.489,4372.57,4269.33,4331.366,43095029.0,True
2010-02-02,4344.037,4388.35,4296.88,4301.768,38532505.0,True
2010-02-03,4299.966,4363.67,4160.35,4363.079,48526679.0,True
2010-02-04,4342.68,4445.75,4316.81,4408.441,51873782.0,True
2010-02-05,4312.549,4382.34,4270.71,4311.293,49670405.0,True
2010-02-08,4299.251,4330.2,4279.66,4310.894,31946076.0,True
2010-02-09,4300.32,4334.34,4284.52,4311.891,29896579.0,True
2010-02-10,4333.854,4366.49,4326.02,4366.25,25897196.0,True
2010-02-11,4367.721,4385.2,4352.11,4356.517,24485410.0,True
2010-02-12,4365.619,4418.54,4365.48,4416.219,24511379.0,True
2010-02-22,4412.553,4457.22,4401.06,4419.547,31469426.0,True
2010-02-23,4414.055,4459.73,4352.44,4459.155,38842110.0,True
2010-02-24,4438.395,4556.72,4419.45,4556.281,48024568.0,True
2010-02-25,4565.744,4632.97,4564.02,4629.965,55519410.0,True
2010-02-26,4618.639,4656.93,4602.02,4634.671,49530522.0,True
2010-03-01,4635.953,4692.83,4635.95,4686.266,53862437.0,True
2010-03-02,4692.606,4705.16,4660.17,4690.293,56628861.0,True
2010-03-03,4690.436,4761.58,4680.31,4758.434,63573551.0,True
2010-03-04,4763.637,4780.02,4572.07,4586.523,68470706.0,True
2010-03-05,4590.886,4632.04,4550.1,4604.586,52371476.0,True
2010-03-08,4618.857,4665.06,4612.22,4654.583,45039469.0,True
2010-03-09,4653.062,4674.51,4607.86,4660.126,47214429.0,True
2010-03-10,4659.5,4674.06,4564.43,4598.994,44799559.0,True
2010-03-11,4594.501,4608.64,4519.03,4562.872,37561118.0,True
2010-03-12,4561.609,4576.0,4489.53,4492.861,35400212.0,True
2010-03-15,4485.875,4498.1,4426.19,4454.76,29928780.0,True
2010-03-16,4453.812,4492.04,4426.61,4492.04,27664476.0,True
2010-03-17,4500.427,4616.11,4500.26,4616.053,44369453.0,True
2010-03-18,4627.998,4653.68,4605.91,4630.953,49791347.0,True
2010-03-19,4632.05,4665.91,4609.01,4663.903,46415546.0,True
2010-03-22,4669.413,4695.08,4649.53,4690.198,47200320.0,True
2010-03-23,4690.273,4697.73,4642.98,4658.626,47048667.0,True
2010-03-24,4662.987,4692.32,4662.54,4683.065,47442767.0,True
2010-03-25,4675.222,4675.22,4609.17,4620.749,48954116.0,True
2010-03-26,4609.752,4693.76,4601.69,4686.931,45219282.0,True
2010-03-29,4701.789,4723.74,4682.41,4723.611,50283238.0,True
2010-03-30,4720.577,4748.91,4708.43,4744.423,47343723.0,True
2010-03-31,4744.344,4757.32,4726.52,4756.157,49108276.0,True
2010-04-01,4756.298,4828.1,4755.93,4827.214,61878857.0,True
2010-04-02,4833.81,4851.94,4820.06,4843.175,59431946.0,True
2010-04-06,4853.328,4862.17,4814.25,4852.904,57397050.0,True
2010-04-07,4851.831,4865.75,4829.02,4863.639,53289186.0,True
2010-04-08,4856.411,4881.91,4845.6,4864.922,57175510.0,True
2010-04-09,4866.519,4939.41,4866.24,4939.176,58419225.0,True
2010-04-12,4948.103,4976.83,4932.63,4976.38,72281718.0,True
2010-04-13,4977.757,4993.367,4793.284,4919.873,73469443.0,True
2010-04-14,4910.701,4978.27,4896.57,4977.508,56202291.0,True
2010-04-15,4975.078,4984.36,4879.91,4914.747,54251123.0,True
2010-04-16,4900.6,4936.88,4852.41,4898.67,43045737.0,True
2010-04-19,4850.863,4880.53,4688.12,4688.836,58277447.0,True
2010-04-20,4680.197,4750.49,4607.2,4749.934,52719073.0,True
2010-04-21,4753.118,4896.66,4747.39,4893.978,63953385.0,True
2010-04-22,4881.255,4950.49,4849.56,4902.405,65995208.0,True
2010-04-23,4892.037,4936.73,4840.17,4864.164,55763900.0,True
2010-04-26,4868.725,4904.97,4847.91,4866.553,48510450.0,True
2010-04-27,4852.193,4852.19,4645.16,4739.269,53715867.0,True
2010-04-28,4682.326,4767.8,4652.87,4714.432,44319858.0,True
2010-04-29,4730.49,4758.76,4560.13,4561.695,48293400.0,True
2010-04-30,4540.652,4547.48,4350.15,4438.681,43819654.0,True
2010-05-04,4353.452,4484.46,4324.5,4434.131,31837592.0,True
2010-05-05,4388.503,4565.24,4377.38,4564.807,43298498.0,True
2010-05-06,4557.446,4583.18,4418.74,4419.781,44983501.0,True
2010-05-07,4313.653,4443.53,4285.47,4350.758,42211550.0,True
2010-05-10,4346.702,4391.03,4175.67,4269.108,40192159.0,True
2010-05-11,4350.771,4366.69,4134.6,4144.352,40025811.0,True
2010-05-12,4100.604,4154.48,3979.13,4042.516,36571835.0,True
2010-05-13,4042.315,4158.35,3974.1,4157.842,36516862.0,True
2010-05-14,4129.892,4217.61,4107.18,4184.841,36942440.0,True
2010-05-17,4125.661,4132.38,3915.75,3915.752,37603132.0,True
2010-05-18,3894.094,3983.88,3818.29,3972.154,37712984.0,True
2010-05-19,3946.148,4037.85,3908.64,3977.377,34960518.0,True
2010-05-20,3941.61,4025.8,3890.35,3901.257,33434323.0,True
2010-05-21,3787.15,3982.41,3768.1,3982.385,40230813.0,True
2010-05-24,4016.351,4170.73,4016.35,4163.477,54419277.0,True
2010-05-25,4134.931,4177.79,4087.1,4133.346,47451018.0,True
2010-05-26,4117.49,4165.29,4097.24,4144.662,34229709.0,True
2010-05-27,4133.325,4228.44,4083.62,4218.637,43652360.0,True
2010-05-28,4254.849,4270.17,4203.49,4235.322,45314112.0,True
2010-05-31,4214.623,4259.16,4104.36,4104.364,41408221.0,True
2010-06-01,4059.415,4091.44,3933.39,4025.789,38746191.0,True
2010-06-02,4004.128,4084.05,3960.34,4083.616,32708799.0,True
2010-06-03,4099.855,4146.66,4053.55,4053.985,37543527.0,True
2010-06-04,4025.277,4095.49,4013.97,4089.035,31415125.0,True
2010-06-07,4000.65,4082.38,3985.15,4072.568,34970362.0,True
2010-06-08,4064.784,4122.39,4047.82,4109.317,34239596.0,True
2010-06-09,4124.807,4212.18,4110.43,4211.881,47558272.0,True
2010-06-10,4191.293,4261.16,4176.43,4223.566,41886171.0,True
2010-06-11,4239.059,4252.1,4193.08,4197.995,34418006.0,True
2010-06-17,4221.599,4237.1,4144.07,4145.243,28998362.0,True
2010-06-18,4131.677,4131.68,3945.73,3972.286,35042623.0,True
2010-06-21,3960.25,4087.45,3924.42,4087.017,35086242.0,True
2010-06-22,4081.642,4136.59,4069.22,4119.722,34616538.0,True
2010-06-23,4098.259,4138.78,4039.93,4094.568,31267977.0,True
2010-06-24,4090.974,4120.84,4070.49,4095.295,24970787.0,True
2010-06-25,4079.192,4080.02,3992.37,4028.433,25801715.0,True
2010-06-28,4023.107,4036.43,3944.47,3961.382,21119469.0,True
2010-06-29,3960.676,3973.93,3735.12,3736.982,33575643.0,True
2010-06-30,3699.181,3701.33,3620.27,3664.464,25537340.0,True
2010-07-01,3657.956,3692.9,3604.36,3606.593,22463470.0,True
2010-07-02,3600.76,3609.0,3430.36,3585.576,30876868.0,True
2010-07-05,3535.741,3586.58,3498.9,3563.882,22484253.0,True
2010-07-06,3556.19,3665.38,3554.07,3665.334,29592012.0,True
2010-07-07,3672.15,3718.93,3656.3,3718.662,28947693.0,True
2010-07-08,3729.238,3736.51,3663.73,3698.342,27792471.0,True
2010-07-09,3699.313,3817.67,3677.34,3807.604,40733295.0,True
2010-07-12,3809.75,3866.78,3799.43,3849.52,40014436.0,True
2010-07-13,3816.463,3816.46,3747.4,3788.751,34445295.0,True
2010-07-14,3795.211,3862.39,3795.18,3824.046,35409659.0,True
2010-07-15,3817.178,3850.2,3735.28,3735.395,32710612.0,True
2010-07-16,3713.659,3764.84,3672.02,3757.432,27987211.0,True
2010-07-19,3718.13,3848.63,3701.93,3842.313,35074236.0,True
2010-07-20,3849.042,3951.54,3848.74,3951.358,52683504.0,True
2010-07-21,3953.773,4001.43,3937.48,3959.427,52042488.0,True
2010-07-22,3947.994,4018.06,3940.46,4017.864,46178883.0,True
2010-07-23,4020.914,4028.51,3965.7,4015.467,44710462.0,True
2010-07-26,4023.064,4071.47,4011.75,4071.094,43857872.0,True
2010-07-27,4062.251,4091.31,4041.9,4068.864,41066283.0,True
2010-07-28,4061.019,4162.66,4050.19,4162.321,57902007.0,True
2010-07-29,4170.762,4196.03,4139.94,4194.04,62749036.0,True
2010-07-30,4181.218,4203.64,4137.23,4191.13,47298289.0,True
2010-08-02,4192.66,4268.4,4192.52,4267.895,54273135.0,True
2010-08-03,4277.27,4289.46,4193.3,4193.641,59405904.0,True
2010-08-04,4178.191,4248.23,4137.65,4248.014,54686762.0,True
2010-08-05,4247.05,4306.65,4231.47,4267.955,58414578.0,True
2010-08-06,4260.63,4356.21,4228.67,4356.012,63696275.0,True
2010-08-09,4357.18,4414.53,4352.92,4413.57,59991104.0,True
2010-08-10,4412.268,4417.2,4246.46,4246.46,62485512.0,True
2010-08-11,4230.353,4309.79,4230.35,4297.904,42638846.0,True
2010-08-12,4248.984,4317.95,4228.53,4241.592,45326653.0,True
2010-08-13,4240.495,4323.25,4212.2,4323.052,41849585.0,True
2010-08-16,4322.02,4429.9,4315.02,4423.315,56252593.0,True
2010-08-17,4436.376,4470.46,4414.21,4457.759,56911702.0,True
2010-08-18,4462.578,4475.92,4409.59,4457.127,56897208.0,True
2010-08-19,4456.274,4491.74,4423.99,4461.488,59312862.0,True
2010-08-20,4442.693,4444.85,4350.15,4366.604,58298747.0,True
2010-08-23,4363.169,4416.83,4362.72,4404.718,48536656.0,True
2010-08-24,4401.523,4476.26,4370.57,4456.497,54699663.0,True
2010-08-25,4428.36,4457.837,4364.061,4368.304,54285398.0,True
2010-08-26,4376.92,4415.84,4355.03,4399.28,42401538.0,True
2010-08-27,4393.99,4437.79,4375.39,4431.44,36949889.0,True
2010-08-30,4453.05,4553.4,4453.05,4553.02,55412906.0,True
2010-08-31,4541.77,4605.18,4529.73,4589.29,59063491.0,True
2010-09-01,4595.21,4613.09,4473.57,4530.23,64648953.0,True
2010-09-02,4562.43,4631.0,4545.79,4625.4,65126400.0,True
2010-09-03,4632.26,4671.34,4596.12,4662.96,67592641.0,True
2010-09-06,4682.26,4692.11,4616.07,4651.96,64243959.0,True
2010-09-07,4650.95,4680.33,4613.39,4679.94,54167865.0,True
2010-09-08,4660.9,4723.83,4644.35,4720.38,55226504.0,True
2010-09-09,4730.86,4746.03,4649.04,4658.01,70247230.0,True
