date,open,high,low,close,volume,valid_ohlc
2010-01-04,5663.629,5682.36,5632.78,5637.455,6078537.0,True
2010-01-05,5640.444,5694.55,5595.98,5694.549,6871919.0,True
2010-01-06,5687.778,5737.33,5659.53,5682.515,6066789.0,True
2010-01-07,5671.52,5688.98,5521.27,5542.696,6615283.0,True
2010-01-08,5515.779,5582.58,5479.98,5582.577,4851255.0,True
2010-01-11,5619.785,5639.76,5549.99,5591.206,6511815.0,True
2010-01-12,5592.791,5719.93,5562.52,5719.933,7640901.0,True
2010-01-13,5597.234,5730.59,5576.13,5663.872,8035582.0,True
2010-01-14,5671.704,5811.61,5671.7,5805.48,8065637.0,True
2010-01-15,5822.783,5867.64,5810.34,5867.641,7121086.0,True
2010-01-18,5856.981,5940.18,5842.85,5940.176,6425591.0,True
2010-01-19,5950.39,5958.21,5882.44,5907.211,6509851.0,True
2010-01-20,5908.184,5910.75,5657.15,5676.959,8074800.0,True
2010-01-21,5656.752,5725.05,5631.93,5696.692,5463700.0,True
2010-01-22,5634.123,5642.12,5434.84,5546.071,6485916.0,True
2010-01-25,5503.765,5578.65,5479.8,5486.108,3969657.0,True
2010-01-26,5497.909,5521.99,5314.46,5357.462,4986131.0,True
2010-01-27,5355.486,5399.19,5263.1,5308.046,3933443.0,True
2010-01-28,5304.371,5404.47,5293.08,5383.965,3807805.0,True
2010-01-29,5359.757,5498.59,5346.91,5437.427,4346975.0,True
2010-02-01,5428.475,5428.48,5285.0,5335.211,4282590.0,True
2010-02-02,5349.418,5417.13,5296.88,5299.596,4060293.0,True
2010-02-03,5303.958,5381.76,5144.26,5381.761,4594732.0,True
2010-02-04,5360.73,5419.1,5317.3,5369.634,4299182.0,True
2010-02-05,5249.849,5333.37,5224.89,5269.245,4284828.0,True
2010-02-08,5266.507,5306.35,5243.98,5272.914,2835842.0,True
2010-02-09,5267.555,5306.8,5248.22,5284.018,2580795.0,True
2010-02-10,5314.558,5360.55,5311.55,5360.553,2541568.0,True
2010-02-11,5362.551,5384.61,5351.12,5355.429,2325587.0,True
2010-02-12,5363.776,5441.27,5363.78,5436.517,2391069.0,True
2010-02-22,5429.475,5460.7,5407.76,5412.955,2736603.0,True
2010-02-23,5409.866,5430.76,5331.31,5430.76,3346839.0,True
2010-02-24,5414.412,5554.24,5389.22,5554.244,4648180.0,True
2010-02-25,5562.916,5656.81,5562.92,5652.171,5786791.0,True
2010-02-26,5646.554,5684.28,5627.33,5660.489,5226617.0,True
2010-03-01,5655.867,5723.48,5655.87,5723.48,4797264.0,True
2010-03-02,5728.084,5744.01,5695.2,5732.683,5411998.0,True
2010-03-03,5734.853,5796.39,5718.73,5792.34,6541157.0,True
2010-03-04,5817.735,5835.28,5594.7,5611.221,6938551.0,True
2010-03-05,5615.036,5656.86,5552.1,5604.17,4156766.0,True
2010-03-08,5615.432,5682.4,5603.45,5670.77,4092636.0,True
2010-03-09,5662.492,5689.81,5603.32,5669.553,4418533.0,True
2010-03-10,5669.87,5703.14,5581.37,5612.815,4458993.0,True
2010-03-11,5607.667,5627.09,5525.24,5577.96,3601030.0,True
2010-03-12,5575.698,5596.24,5485.99,5490.152,3165086.0,True
2010-03-15,5489.365,5497.33,5412.07,5436.192,2764192.0,True
2010-03-16,5441.62,5481.24,5418.14,5477.506,2523114.0,True
2010-03-17,5493.293,5623.08,5491.78,5623.08,4121180.0,True
2010-03-18,5635.331,5665.75,5586.2,5612.68,4539597.0,True
2010-03-19,5620.376,5654.21,5592.66,5652.578,4368558.0,True
2010-03-22,5654.638,5686.53,5632.22,5681.599,4904696.0,True
2010-03-23,5681.124,5689.09,5635.77,5664.158,4477774.0,True
2010-03-24,5675.591,5701.17,5667.34,5688.706,4910742.0,True
2010-03-25,5676.593,5676.59,5613.77,5624.395,4432083.0,True
2010-03-26,5612.566,5706.82,5607.88,5700.083,4177488.0,True
2010-03-29,5719.8,5758.89,5708.55,5750.719,5559923.0,True
