date,open,high,low,close,volume,valid_ohlc
2010-06-02,967.609,997.12,952.61,997.119,1074627.0,True
2010-06-03,1002.355,1026.7,997.77,998.394,1616805.0,True
2010-06-04,989.681,1027.68,986.5,1027.681,1500295.0,True
2010-06-07,1005.028,1075.22,1001.7,1069.468,2655275.0,True
2010-06-08,1067.324,1075.5,1050.96,1067.154,1976720.0,True
2010-06-09,1070.852,1102.1,1069.43,1077.823,2541568.0,True
2010-06-10,1077.675,1119.11,1076.28,1117.478,2197404.0,True
2010-06-11,1122.443,1128.23,1118.71,1122.199,2224874.0,True
2010-06-17,1126.13,1129.68,1064.84,1064.839,1764283.0,True
2010-06-18,1052.067,1053.14,993.17,1000.277,1630650.0,True
2010-06-21,991.957,1043.16,976.41,1040.802,1574797.0,True
2010-06-22,1037.039,1057.37,1033.65,1034.995,1427162.0,True
2010-06-23,1026.865,1056.35,1023.74,1047.337,1257359.0,True
2010-06-24,1046.759,1059.75,1041.54,1050.601,1069132.0,True
2010-06-25,1046.212,1046.21,999.16,1016.283,1237298.0,True
2010-06-28,1009.223,1014.41,984.22,987.827,920673.0,True
2010-06-29,985.572,992.23,912.54,913.309,1497799.0,True
2010-06-30,898.291,921.81,881.36,919.314,1223661.0,True
2010-07-01,914.395,921.21,882.19,882.19,1049572.0,True
2010-07-02,878.951,885.34,832.62,873.12,1288833.0,True
2010-07-05,857.369,870.86,842.73,862.268,915864.0,True
2010-07-06,859.258,898.45,857.8,893.718,1165231.0,True
2010-07-07,896.532,908.55,890.34,908.549,1046162.0,True
2010-07-08,911.997,914.3,887.03,905.509,1098087.0,True
2010-07-09,903.496,936.53,896.89,932.147,1451460.0,True
2010-07-12,931.53,941.07,924.06,930.17,1263600.0,True
2010-07-13,924.948,936.64,906.3,931.08,1468657.0,True
2010-07-14,929.749,937.93,916.07,922.362,1423586.0,True
2010-07-15,920.046,930.55,892.56,892.557,1175880.0,True
2010-07-16,885.067,895.06,869.02,892.298,1009312.0,True
2010-07-19,881.656,910.18,878.07,908.049,938802.0,True
2010-07-20,909.543,937.54,909.54,937.017,1365808.0,True
2010-07-21,940.097,959.04,938.16,941.25,1665745.0,True
2010-07-22,938.218,950.21,932.02,950.209,1326602.0,True
2010-07-23,951.84,964.74,948.13,960.588,1721251.0,True
2010-07-26,962.76,966.73,954.76,966.154,1476035.0,True
2010-07-27,963.544,968.04,955.73,957.967,1361821.0,True
2010-07-28,955.188,972.53,954.52,972.534,1566182.0,True
2010-07-29,974.295,982.01,965.61,975.362,1794193.0,True
2010-07-30,971.663,971.66,955.92,968.431,1458486.0,True
2010-08-02,968.45,994.23,968.45,994.228,1810364.0,True
2010-08-03,995.195,996.26,975.64,975.645,1757058.0,True
2010-08-04,971.407,978.01,955.93,978.014,1446165.0,True
2010-08-05,980.27,998.1,978.33,987.351,1770399.0,True
2010-08-06,987.967,1011.39,985.63,1011.39,1899061.0,True
2010-08-09,1013.24,1032.34,1013.24,1032.34,2091995.0,True
2010-08-10,1031.978,1034.33,993.99,993.992,2177071.0,True
2010-08-11,991.278,1006.45,990.94,1004.637,1615078.0,True
2010-08-12,994.052,1007.58,987.98,991.777,1689189.0,True
2010-08-13,992.626,1007.52,986.62,1007.206,1471798.0,True
2010-08-16,1007.498,1031.05,1005.05,1030.217,1880400.0,True
2010-08-17,1031.075,1036.82,1023.08,1033.581,1800777.0,True
2010-08-18,1033.707,1035.61,1018.5,1026.722,1643501.0,True
2010-08-19,1026.983,1033.25,1021.7,1025.526,1624534.0,True
2010-08-20,1021.458,1022.45,993.56,995.944,1870224.0,True
2010-08-23,994.938,1001.18,991.52,995.613,1456014.0,True
2010-08-24,993.576,1007.76,987.22,1004.985,1608155.0,True
2010-08-25,1000.269,1002.33,976.555,976.878,2166638.42,True
2010-08-26,978.6,984.87,973.0,980.63,1700767.0,True
2010-08-27,978.51,1000.86,975.72,999.46,2173480.0,True
2010-08-30,1002.99,1025.15,1002.99,1024.93,2358186.0,True
2010-08-31,1020.75,1029.8,1015.13,1025.57,2175334.0,True
2010-09-01,1025.68,1029.81,987.59,995.59,2400153.0,True
2010-09-02,1001.6,1018.28,996.52,1014.92,2758003.0,True
2010-09-03,1017.64,1045.21,1017.51,1036.7,3186012.0,True
2010-09-06,1039.46,1043.24,1007.43,1010.76,2546962.0,True
2010-09-07,1010.11,1022.62,1007.64,1022.62,1686002.0,True
2010-09-08,1020.23,1027.64,1016.84,1026.33,1801644.0,True
2010-09-09,1029.11,1040.67,1019.69,1021.83,2365284.0,True
2010-09-10,1021.87,1037.51,1016.19,1034.94,2210901.0,True
2010-09-13,1034.39,1045.39,1033.25,1042.48,2010292.0,True
2010-09-14,1044.3,1046.13,1028.77,1031.22,1940841.0,True
2010-09-15,1029.52,1030.02,987.05,990.1,2216464.0,True
2010-09-16,989.49,994.95,964.53,972.6,1717924.0,True
2010-09-17,976.07,981.73,967.55,972.23,1450030.0,True
2010-09-20,972.45,975.26,947.41,949.2,1292681.0,True
2010-09-21,952.07,953.83,930.25,934.46,1107187.0,True
2010-09-27,936.21,951.84,930.86,950.67,1079437.0,True
2010-09-28,949.63,949.89,939.63,942.05,1666173.0,True
2010-09-29,941.27,944.17,924.41,926.76,1230242.0,True
2010-09-30,923.83,942.54,921.36,942.54,1099209.0,True
2010-10-08,946.47,963.18,945.62,959.86,1511188.0,True
2010-10-11,960.91,961.17,941.91,947.11,1852470.0,True
2010-10-12,946.63,959.98,945.01,951.79,1510895.0,True
2010-10-13,951.33,962.74,940.65,962.74,2209485.0,True
2010-10-14,963.29,975.91,956.86,958.49,1994136.0,True
2010-10-15,954.12,957.77,937.12,944.25,1884787.0,True
2010-10-18,941.87,941.87,913.82,932.36,1787335.0,True
2010-10-19,932.83,1005.59,932.32,995.92,3333809.0,True
2010-10-20,986.65,1024.58,986.03,1004.54,3438174.0,True
2010-10-21,1001.68,1001.68,983.66,991.84,2161944.0,True
2010-10-22,991.14,1023.7,991.14,1013.45,2377733.0,True
2010-10-25,1018.08,1043.09,1018.08,1039.05,2729464.0,True
2010-10-26,1041.53,1041.91,1020.94,1036.01,2967923.0,True
2010-10-27,1034.86,1048.56,1028.7,1030.59,2443831.0,True
2010-10-28,1024.7,1038.62,1023.49,1038.62,2269392.0,True
2010-10-29,1042.4,1069.75,1042.4,1064.52,3097404.0,True
2010-11-01,1071.63,1113.62,1071.63,1107.52,3754825.0,True
2010-11-02,1108.09,1108.09,1074.58,1075.15,3292637.0,True
2010-11-03,1063.2,1063.2,1040.55,1040.62,2224595.0,True
2010-11-04,1041.42,1057.71,1037.24,1057.71,1759113.0,True
2010-11-05,1067.87,1072.22,1058.26,1072.22,2237335.0,True
2010-11-08,1077.5,1107.06,1077.5,1107.06,2579173.0,True
2010-11-09,1110.43,1117.52,1102.01,1115.65,2622116.0,True
2010-11-10,1115.74,1147.48,1113.75,1141.58,2974084.0,True
2010-11-11,1137.08,1163.7,1132.36,1132.72,3180996.0,True
2010-11-12,1126.85,1140.63,1080.27,1082.24,3612339.0,True
2010-11-15,1087.81,1148.54,1086.52,1148.54,2981080.0,True
2010-11-16,1154.41,1175.31,1111.5,1126.18,3964587.0,True
2010-11-17,1115.12,1132.86,1080.93,1085.35,2829795.0,True
2010-11-18,1090.14,1102.84,1077.06,1102.84,2238790.0,True
2010-11-19,1106.75,1153.17,1105.59,1153.17,3233615.0,True
2010-11-22,1153.26,1194.2,1151.76,1174.94,4025388.0,True
2010-11-23,1172.06,1183.84,1148.81,1183.5,2898766.0,True
2010-11-24,1176.42,1208.45,1174.68,1208.45,2869098.0,True
2010-11-25,1212.77,1215.74,1177.83,1186.36,2832584.0,True
2010-11-26,1184.8,1200.5,1179.28,1196.02,2350441.0,True
2010-11-29,1195.31,1221.74,1193.41,1220.11,2685259.0,True
2010-11-30,1219.08,1219.12,1146.97,1181.5,3163257.0,True
2010-12-01,1176.61,1182.57,1169.89,1177.18,1612221.0,True
2010-12-02,1187.1,1192.8,1177.81,1177.84,1767132.0,True
2010-12-03,1177.17,1178.67,1148.09,1157.94,1702613.0,True
2010-12-06,1157.72,1159.3,1124.94,1134.38,1562358.0,True
2010-12-07,1132.33,1162.58,1123.76,1161.69,1280460.0,True
2010-12-08,1160.92,1176.42,1158.1,1160.24,1345852.0,True
2010-12-09,1158.82,1160.91,1144.18,1144.53,1806955.0,True
2010-12-10,1139.83,1167.68,1136.33,1166.8,1569302.0,True
2010-12-13,1175.51,1210.75,1175.51,1209.27,2301380.0,True
2010-12-14,1211.46,1219.71,1204.66,1218.52,2047676.0,True
2010-12-15,1217.81,1224.05,1209.29,1211.8,2319263.0,True
2010-12-16,1209.62,1233.62,1209.34,1225.03,2127810.0,True
2010-12-17,1222.93,1233.39,1222.93,1232.98,2059515.0,True
2010-12-20,1235.67,1239.6,1180.53,1212.34,2702385.0,True
2010-12-21,1212.09,1222.3,1204.48,1215.02,1885949.0,True
2010-12-22,1214.77,1215.79,1199.68,1201.65,2109499.0,True
2010-12-23,1198.74,1200.76,1175.86,1176.36,1877144.0,True
2010-12-24,1170.69,1170.69,1140.13,1144.5,1630336.0,True
2010-12-27,1145.7,1154.53,1100.52,1105.3,1567896.0,True
2010-12-28,1098.94,1099.18,1080.4,1091.48,1439567.0,True
2010-12-29,1091.82,1113.31,1091.82,1113.31,1615975.0,True
2010-12-30,1113.56,1122.41,1106.43,1117.21,1409447.0,True
2010-12-31,1117.36,1138.47,1117.36,1137.66,1391123.0,True
2011-01-04,1142.17,1155.52,1140.04,1155.11,1695881.0,True
2011-01-05,1153.91,1159.12,1146.38,1155.35,1683527.0,True
2011-01-06,1153.63,1159.41,1134.09,1134.79,1559129.0,True
2011-01-07,1132.73,1139.78,1119.61,1126.52,1974030.0,True
2011-01-10,1124.34,1124.34,1089.06,1093.77,1591818.0,True
2011-01-11,1089.99,1089.99,1068.4,1078.36,1376431.0,True
2011-01-12,1083.12,1095.52,1071.09,1089.67,1234470.0,True
2011-01-13,1094.83,1097.1,1089.67,1093.86,1776971.0,True
2011-01-14,1092.09,1092.09,1065.75,1067.42,1534370.0,True
2011-01-17,1066.44,1066.99,1025.66,1028.16,1701014.0,True
2011-01-18,1021.84,1029.86,1014.63,1025.72,1018064.0,True
2011-01-19,1025.93,1048.6,1023.15,1048.54,1178339.0,True
2011-01-20,1047.77,1051.52,1020.29,1020.39,1442281.0,True
2011-01-21,1014.72,1033.52,1013.27,1024.51,1254321.0,True
2011-01-24,1024.79,1029.33,994.26,994.97,1315743.0,True
2011-01-25,992.57,992.57,968.32,979.0,1421063.0,True
2011-01-26,978.07,995.78,977.85,995.74,1161020.0,True
2011-01-27,991.06,1015.05,984.79,1013.02,1186127.0,True
2011-01-28,1013.64,1023.63,1011.3,1020.94,998536.0,True
2011-01-31,1021.63,1030.19,1014.4,1029.12,1211559.0,True
2011-02-01,1029.67,1034.14,1026.9,1032.6,1447715.0,True
2011-02-09,1026.45,1037.84,1021.79,1025.15,1287175.0,True
2011-02-10,1026.25,1063.95,1024.71,1063.95,1833971.0,True
2011-02-11,1067.19,1075.59,1065.15,1071.58,1858216.0,True
2011-02-14,1072.31,1087.31,1072.31,1086.56,2085430.0,True
2011-02-15,1086.8,1097.56,1082.27,1087.72,2692483.0,True
2011-02-16,1086.77,1107.24,1083.85,1107.24,2430058.0,True
2011-02-17,1108.63,1116.96,1103.89,1115.33,2407534.0,True
2011-02-18,1114.45,1114.69,1098.58,1100.46,2314419.0,True
2011-02-21,1096.17,1117.67,1094.43,1117.67,2338857.0,True
2011-02-22,1118.61,1122.18,1087.01,1088.27,3202336.0,True
2011-02-23,1088.08,1117.29,1087.86,1114.05,2313215.0,True
2011-02-24,1112.43,1112.72,1094.62,1101.95,13193.0,True
2011-02-25,1098.11,1098.73,1085.8,1095.1,1966280.0,True
2011-02-28,1096.34,1099.78,1087.59,1099.78,1903786.0,True
2011-03-01,1100.81,1102.55,1091.98,1098.0,2101515.0,True
2011-03-02,1094.97,1096.09,1077.65,1088.9,1797659.0,True
2011-03-03,1088.89,1091.89,1062.37,1064.31,1799709.0,True
2011-03-04,1063.43,1071.86,1056.56,1071.86,1471274.0,True
2011-03-07,1073.93,1078.11,1069.93,1078.11,1770028.0,True
2011-03-08,1079.53,1085.31,1074.1,1084.82,2526986.0,True
2011-03-09,1084.7,1087.3,1075.46,1087.3,2453239.0,True
2011-03-10,1088.34,1103.54,1087.56,1093.9,2564247.0,True
2011-03-11,1090.21,1113.01,1088.65,1101.76,2755355.0,True
2011-03-14,1099.32,1107.54,1095.9,1107.54,2543075.0,True
2011-03-15,1108.2,1108.2,1078.23,1094.95,2786249.0,True
2011-03-16,1094.12,1102.67,1094.12,1102.21,2621254.0,True
2011-03-17,1096.22,1096.22,1074.87,1078.37,2579187.0,True
2011-03-18,1081.6,1088.31,1079.56,1083.6,1714087.0,True
2011-03-21,1083.15,1084.55,1068.31,1070.6,1675007.0,True
2011-03-22,1072.39,1074.08,1057.86,1067.29,1846559.0,True
2011-03-23,1066.17,1076.56,1064.59,1076.56,1762140.0,True
2011-03-24,1078.02,1081.59,1074.04,1077.99,1872127.0,True
2011-03-25,1077.34,1078.02,1069.38,1072.34,1977720.0,True
2011-03-28,1072.89,1074.41,1051.02,1052.11,2287752.0,True
2011-03-29,1050.29,1050.29,1017.88,1019.04,2763171.0,True
2011-03-30,1017.16,1019.17,1004.38,1006.37,1944158.0,True
2011-03-31,1006.72,1019.32,1005.37,1008.3,1590416.0,True
2011-04-01,1006.04,1015.08,1002.86,1015.08,1294019.0,True
2011-04-06,1011.68,1011.82,992.31,994.26,1541654.0,True
2011-04-07,993.38,1004.41,992.43,1004.41,1773952.0,True
2011-04-08,1004.14,1019.14,1002.38,1019.14,1569267.0,True
2011-04-11,1021.3,1022.56,1002.43,1002.8,1710574.0,True
2011-04-12,1000.77,1007.25,997.75,1000.16,1354872.0,True
2011-04-13,999.53,1020.75,998.52,1020.75,1508995.0,True
2011-04-14,1021.1,1021.46,1013.99,1016.62,1412610.0,True
2011-04-15,1015.97,1016.15,1002.64,1010.06,1777145.0,True
2011-04-18,1008.48,1010.66,1000.18,1003.26,1524246.0,True
2011-04-19,1000.88,1000.88,986.9,994.3,1759370.0,True
2011-04-20,993.94,1009.5,991.88,1008.18,1687702.0,True
2011-04-21,1007.98,1017.7,1006.91,1010.56,2388192.0,True
2011-04-22,1008.17,1008.3,1000.92,1004.65,1893595.0,True
2011-04-25,1001.08,1001.08,974.98,975.17,1990286.0,True
2011-04-26,970.96,973.56,954.98,958.29,1969918.0,True
2011-04-27,956.77,961.64,936.99,942.54,1827124.0,True
2011-04-28,941.2,944.7,903.03,904.15,1934849.0,True
2011-04-29,901.16,912.72,897.2,912.72,1317671.0,True
2011-05-03,911.79,923.06,907.28,922.07,1226499.0,True
2011-05-04,919.67,919.67,901.92,903.98,1270601.0,True
2011-05-05,901.47,919.6,900.35,914.59,1473808.0,True
2011-05-06,910.14,920.77,904.74,918.28,1334006.0,True
2011-05-09,920.12,935.9,920.12,931.77,1557071.0,True
2011-05-10,932.88,933.24,925.04,931.21,1267213.0,True
2011-05-11,931.51,933.28,923.26,929.95,1596040.0,True
2011-05-12,927.15,927.15,909.14,909.26,1646752.0,True
2011-05-13,909.24,912.61,897.8,909.77,1544289.0,True
2011-05-16,911.34,916.02,906.08,906.34,1332883.0,True
2011-05-17,903.98,904.48,890.36,895.15,1624413.0,True
2011-05-18,891.99,894.89,888.17,890.79,1744464.0,True
2011-05-19,891.48,895.54,883.87,884.89,1448972.0,True
2011-05-20,884.06,884.33,873.87,875.43,1416626.0,True
2011-05-23,873.31,873.59,840.65,840.9,2047422.0,True
2011-05-24,836.79,876.6,828.5,870.94,2782844.0,True
