seed,epoch,train_n,steps,last_batch,nominal_loss_weight_max_min,permutation_sha256,joint_loss,return_loss,aux_loss,gradient_norm
20260910,1,1141,9,117,1.0940170940170941,7a294b26a0af2284228d514fee81a909d731d16aaf050a82ccaeb2c0d78998c0,1.1192296717273469,1.001183765902005,1.1804593467169118,0.6482966366982272
20260910,2,1141,9,117,1.0940170940170941,b18a8ce6f213721fb290e8456fb5d983023c8dc24524bd9b7ae88be916ae9aeb,1.108115995588478,1.0003080328340388,1.0780795217082753,0.37471270205993384
20260910,3,1141,9,117,1.0940170940170941,1c0c8b23844530b7b927523c1c98d182d15efe488d409a520167ee79ef3278c0,1.1059853698369393,1.0003779309032048,1.05607448180029,0.3604982373591163
20260910,4,1141,9,117,1.0940170940170941,81da1f83feafb68a1747c4c9cd8171d3d752d338529b0eae185cdc7ae43b372a,1.1058762317995143,1.001944646513535,1.0393158694717781,0.3908029450960686
20260910,5,1141,9,117,1.0940170940170941,04e554bb8f9fcdc2e3b9d7a4a34fcd33c24fb0c196aa8dbdeb564641c89c0161,1.1035734429681228,1.0000825562464575,1.0349087034997764,0.3146120545557985
20260910,6,1141,9,117,1.0940170940170941,02ecbe1a706741d178433ea5cc2da8b4d92a2add72b771c768e09f8739049c78,1.1029143431644288,1.0001131189590373,1.0280122812331298,0.3948848647939647
20260910,7,1141,9,117,1.0940170940170941,aafb8606a5fadb394cea004b83ff89bbc3f8272e1bbe0a0f76b7bd76dedb82c8,1.1028235314918338,1.0005538222770958,1.0226970810727212,0.4750413400603427
20260910,8,1141,9,117,1.0940170940170941,f89c66fe2e340716d8f9eff5e4d3496124ba178a572b77c84d520d2625a90a72,1.1018789170814334,0.9998301601430808,1.020487411203978,0.43791934459957504
20260910,9,1141,9,117,1.0940170940170941,8c3a4b4fdcc93ff24ebff20bd2a6d03c0f9c4631a4a864c7b2ad3abfc3145bd9,1.1014804570534895,0.9996544463293893,1.01826009042006,0.3801314633316789
20260910,10,1141,9,117,1.0940170940170941,e2524ef125c4485c68c632e9b6da5c91dc94ce847ab9a61003b9492742ae3543,1.1006347573085589,0.9992661320463175,1.0136863003688148,0.34284027723969335
20260910,11,1141,9,117,1.0940170940170941,b09b26ec73ea9e02fb938a473d0d1820213300a9126325b66ee79636b8df3a74,1.1010477778997263,0.9997494408793871,1.0129834303826641,0.3636294857751477
20260910,12,1141,9,117,1.0940170940170941,508f32b058f1f761bdb96976b7a7945e4407b6cd3208be9e55b43f70725e792e,1.1014895664820223,1.0002121811473088,1.0127739030263803,0.5641230825370702
20260910,13,1141,9,117,1.0940170940170941,2a2dcebec5d7c56e52d56cefb73c1d3e9d6c214a1ad669e1b0b7f6e8d7ae630e,1.1008561220637127,0.9997239617482285,1.0113214533857668,0.5201971320391329
20260910,14,1141,9,117,1.0940170940170941,8530a2419558f8e1f47d256ea33353cdb717022a9599a150d9e93da797724a7b,1.0989939894830836,0.9980523943587628,1.00941607828834,0.38658626707993926
20260910,15,1141,9,117,1.0940170940170941,153ac91f8b4310d339e9cc5ca8dbabf630da2ec6bb1ed5b7faa18b530b2d5eda,1.0970541071620141,0.9958542352387196,1.0119986038370994,0.42496173009341687
20260910,16,1141,9,117,1.0940170940170941,263c29d75913044a44e98768d86b38a0dc15cfbfa8b8709cd02df8a8cf98a0e4,1.09571451309164,0.9939676514850386,1.017468578036055,0.5934111224675158
20260910,17,1141,9,117,1.0940170940170941,b6d188aebf9985267169625a9d375b7434aefb2c8392b0597c313e34fd76ba66,1.0810055813175037,0.9793224386955749,1.0168314986224765,0.44430206490127166
20260910,18,1141,9,117,1.0940170940170941,c45f40d20252cfbb00f2f8c2b5b5e31754f9d49f040372d74680a998666520e8,1.0810762637545412,0.9740518470483324,1.0702442973460367,1.1765587240013504
20260910,19,1141,9,117,1.0940170940170941,cc9d8e2ca3710e80c183da618e93ede834a28a6e670935a54214afd960e17d7f,1.0644451722463528,0.9532528106420318,1.1119236983718004,1.2931681399696444
20260910,20,1141,9,117,1.0940170940170941,c565918c144052a6b3a3387ff75d455375406bbfa1b288e14d107ec940b9827b,1.0310924257968832,0.9246401215310059,1.0645230235393166,1.1139372505711214
20260911,1,1141,9,117,1.0940170940170941,a4315134648565612706aa0a32660d68d59c2a368b07969ee674e81d38407c9a,1.131749082928055,1.0009472076564792,1.3080187699023722,0.7691516441592618
20260911,2,1141,9,117,1.0940170940170941,0ed7d7ea7529401fa665ecf0d029640f32e544b99ed27fd355af7b189208f8e6,1.1106585711371366,1.000886918942621,1.0977165865124996,0.39819389236903213
20260911,3,1141,9,117,1.0940170940170941,742b8b6f719156bf33712439c1f0dd2339a999e5e8c98ac078f7da7d4e22a201,1.1054764040513168,0.9999600182908549,1.055164148366629,0.4071468321719157
20260911,4,1141,9,117,1.0940170940170941,ec15d2317ad4121b039b238c167b9a4cbd8044941d6a570a03f133a1e3eccf4b,1.1037257605744077,0.9996389811442256,1.040867895749867,0.2815216808179091
20260911,5,1141,9,117,1.0940170940170941,d6d0d6143d91edcf386aef1a75f233678d99272de9c3e8a7bbdf4a41f1406d39,1.1039798424810197,1.0003596125309349,1.0362023562323515,0.3893836341752596
20260911,6,1141,9,117,1.0940170940170941,3423ae1747875b48c0ba579dc70562cd15cdc610bd148a663fa77caccadbe00e,1.1028727073610927,0.9999397677564495,1.029329427180846,0.3452599503485181
20260911,7,1141,9,117,1.0940170940170941,c1eacee706b717246f1ada3a19a24978b595abd3838a91a9320c57920418c3af,1.101823531358938,0.9994181926891952,1.0240534936828012,0.318488048015719
20260911,8,1141,9,117,1.0940170940170941,ede5c2f83e680db0225fe79377936ccca307f316ad5c06a999da4e44c9b333ee,1.1013515771845785,0.9994163995349125,1.019351731205488,0.2816586683028419
20260911,9,1141,9,117,1.0940170940170941,b39835834becc374b10e2ed11897adc2c1c55a75c5c3989ad7b529c112b74fc4,1.1010874124287933,0.999076557096737,1.020108649231278,0.41906075086852734
20260911,10,1141,9,117,1.0940170940170941,a188314e27a9c69b16012ba3745915ce7ddbe8274a9824e4598ea530017804a9,1.1009652783847712,0.9996869722862812,1.0127830296415283,0.3578275877273887
20260911,11,1141,9,117,1.0940170940170941,1ccd092f6cd0500103fc4321ea32f623761ba0b85f11bea00107518028054282,1.099767769981538,0.998078210483404,1.016895458010808,0.3268093440378057
20260911,12,1141,9,117,1.0940170940170941,eca1691fd0528591a8d20e18a0a6fe8b3a3eeec75750aedebb44b0cb436a966b,1.095791952846136,0.9946951836896089,1.0109678308343177,0.364171250204994
20260911,13,1141,9,117,1.0940170940170941,d116221144f2b8b8a98f950899ab18badbb36ae9ea749ca01f583c2d29568c81,1.091526704018415,0.9902845555287929,1.0124214419035615,0.41435510706316475
20260911,14,1141,9,117,1.0940170940170941,ccbdb443e228eea4ed42505d00a29440aae3bfd2ebfc4e3020b4ed0f8d088b81,1.090436776827345,0.9878816750883325,1.0255511578084293,0.45332346447824284
20260911,15,1141,9,117,1.0940170940170941,5efbe9f111c1474e2db57e05a5914278d72d607bd231eb1ced5f54abbe9fdffb,1.0808546803271322,0.9788937310604126,1.0196094792940238,0.686670341374684
20260911,16,1141,9,117,1.0940170940170941,deef5256e13b71e9d186a665f736d234bcb949cf2366f35177022f0617690b47,1.079480478316415,0.9759709964605092,1.0350948453054,0.7758429597909778
