job,solver,solver_success,iterations,probability_gap,objective_gap,gradient_inf,coefficient_gap
rolling5_learned_vol_interaction_2025-12-31_20260910,L-BFGS-B,True,61,5.245323186908735e-08,1.3322676295501878e-15,7.060041494130753e-09,
rolling5_learned_order_extension_2025-12-31_20260910,L-BFGS-B,True,63,6.76872232707737e-08,2.220446049250313e-15,7.362006848761482e-09,
rolling5_learned_order_offset_2025-12-31_20260910,brentq,True,10,,0.0,8.391724815037804e-17,9.43689570931383e-16
rolling5_learned_market_2025-12-31_20260911,L-BFGS-B,True,61,6.121707996076253e-08,8.881784197001252e-16,1.0913291392756694e-08,
rolling5_learned_vol_interaction_2025-12-31_20260911,L-BFGS-B,True,63,8.610115376228578e-08,1.7763568394002505e-15,4.138455704646646e-09,
rolling5_learned_order_extension_2025-12-31_20260911,L-BFGS-B,True,61,4.628074290469186e-08,6.661338147750939e-16,3.4348536087896314e-09,
rolling5_learned_order_offset_2025-12-31_20260911,brentq,True,11,,1.1102230246251565e-16,1.734723475976807e-18,1.6431300764452317e-14
rolling5_learned_market_2025-12-31_20260912,L-BFGS-B,True,67,8.706935183955267e-08,3.6637359812630166e-15,8.078399053434299e-09,
rolling5_learned_vol_interaction_2025-12-31_20260912,L-BFGS-B,True,69,8.472470713893898e-08,3.6637359812630166e-15,9.783115159558292e-09,
rolling5_learned_order_extension_2025-12-31_20260912,L-BFGS-B,True,70,1.2657262210558073e-07,2.7755575615628914e-15,1.9541107432489643e-08,
rolling5_learned_order_offset_2025-12-31_20260912,brentq,True,10,,0.0,1.6263032587282567e-18,1.942890293094024e-16
rolling3_learned_market_2020-12-31_20260910,L-BFGS-B,True,56,2.455593794969957e-08,5.551115123125783e-16,1.720324850103391e-09,
rolling3_learned_vol_interaction_2020-12-31_20260910,L-BFGS-B,True,60,3.4981856633642394e-08,1.3322676295501878e-15,5.7683626109202024e-09,
rolling3_learned_order_extension_2020-12-31_20260910,L-BFGS-B,True,67,8.005349461104316e-08,2.886579864025407e-15,8.825372406343675e-09,
rolling3_learned_order_offset_2020-12-31_20260910,brentq,True,10,,0.0,1.951563910473908e-18,2.7471108721144333e-10
rolling3_learned_market_2020-12-31_20260911,L-BFGS-B,True,66,7.21711683193682e-08,2.220446049250313e-15,1.2852442317985886e-08,
rolling3_learned_vol_interaction_2020-12-31_20260911,L-BFGS-B,True,72,9.936769496121656e-08,6.661338147750939e-15,7.716147185608813e-09,
rolling3_learned_order_extension_2020-12-31_20260911,L-BFGS-B,True,71,5.5317138591970405e-08,1.6653345369377348e-15,7.2965760629720156e-09,
rolling3_learned_order_offset_2020-12-31_20260911,brentq,True,10,,0.0,7.726566782217947e-16,6.279698983036042e-15
rolling3_learned_market_2020-12-31_20260912,L-BFGS-B,True,63,6.067912217133653e-08,1.2212453270876722e-15,4.211478150375689e-09,
rolling3_learned_vol_interaction_2020-12-31_20260912,L-BFGS-B,True,68,6.832303101056425e-08,1.4988010832439613e-15,7.529417826853887e-09,
rolling3_learned_order_extension_2020-12-31_20260912,L-BFGS-B,True,66,4.5803842496638936e-08,1.3322676295501878e-15,3.5473839472442356e-09,
rolling3_learned_order_offset_2020-12-31_20260912,brentq,True,11,,0.0,6.613633252161577e-18,2.0816681711721685e-17
rolling3_learned_market_2021-12-31_20260910,L-BFGS-B,True,65,1.6049053819244818e-07,5.384581669432009e-15,2.1830942672530773e-08,
rolling3_learned_vol_interaction_2021-12-31_20260910,L-BFGS-B,True,64,6.240299116333503e-08,1.4988010832439613e-15,7.254773868887315e-09,
rolling3_learned_order_extension_2021-12-31_20260910,L-BFGS-B,True,70,8.167733339670136e-08,2.1649348980190553e-15,1.1815668636262114e-08,
rolling3_learned_order_offset_2021-12-31_20260910,brentq,True,11,,5.551115123125783e-17,4.7704895589362195e-18,2.9714564142580002e-12
rolling3_learned_market_2021-12-31_20260911,L-BFGS-B,True,57,6.542683039789665e-08,2.9976021664879227e-15,7.228618015362592e-09,
rolling3_learned_vol_interaction_2021-12-31_20260911,L-BFGS-B,True,61,3.781437885042038e-08,7.216449660063518e-16,2.90308761622185e-09,
rolling3_learned_order_extension_2021-12-31_20260911,L-BFGS-B,True,58,1.2614690669821016e-07,2.7200464103316335e-15,1.1567560557861067e-08,
rolling3_learned_order_offset_2021-12-31_20260911,brentq,True,11,,0.0,2.168404344971009e-18,5.551115123125783e-17
rolling3_learned_market_2021-12-31_20260912,L-BFGS-B,True,64,7.377877714320746e-08,1.5543122344752192e-15,1.1031630486922975e-08,
rolling3_learned_vol_interaction_2021-12-31_20260912,L-BFGS-B,True,62,1.1985141495918228e-07,2.55351295663786e-15,1.3637522666481647e-08,
rolling3_learned_order_extension_2021-12-31_20260912,L-BFGS-B,True,61,3.352377747622981e-08,4.996003610813204e-16,2.686845866455012e-09,
rolling3_learned_order_offset_2021-12-31_20260912,brentq,True,9,,1.1102230246251565e-16,1.8046545161021221e-16,8.014140566448003e-11
rolling3_learned_market_2022-12-31_20260910,L-BFGS-B,True,58,5.501302363652982e-08,1.6653345369377348e-15,2.965969419718717e-09,
rolling3_learned_vol_interaction_2022-12-31_20260910,L-BFGS-B,True,57,7.144996283514615e-08,1.1102230246251565e-15,8.014148222270593e-09,
rolling3_learned_order_extension_2022-12-31_20260910,L-BFGS-B,True,60,4.230999872678609e-08,8.881784197001252e-16,4.069088875091956e-09,
rolling3_learned_order_offset_2022-12-31_20260910,brentq,True,10,,5.551115123125783e-17,1.205632815803881e-15,1.7763568394002505e-14
rolling3_learned_market_2022-12-31_20260911,L-BFGS-B,True,55,5.986016615722178e-08,1.3877787807814457e-15,9.692461213321605e-09,
rolling3_learned_vol_interaction_2022-12-31_20260911,L-BFGS-B,True,54,4.011344550969298e-08,9.992007221626409e-16,3.539708247433243e-09,
rolling3_learned_order_extension_2022-12-31_20260911,L-BFGS-B,True,55,3.1698557223514e-08,3.885780586188048e-16,2.9596258976569145e-09,
rolling3_learned_order_offset_2022-12-31_20260911,brentq,True,9,,0.0,1.0706496453294356e-17,1.4322831115576307e-13
rolling3_learned_market_2022-12-31_20260912,L-BFGS-B,True,60,4.903921713150794e-08,5.551115123125783e-16,4.900249204239232e-09,
rolling3_learned_vol_interaction_2022-12-31_20260912,L-BFGS-B,True,59,7.00136071896118e-08,1.4988010832439613e-15,6.8038593648012125e-09,
rolling3_learned_order_extension_2022-12-31_20260912,L-BFGS-B,True,59,6.128363866375608e-08,1.6653345369377348e-15,3.938340771558746e-09,
rolling3_learned_order_offset_2022-12-31_20260912,brentq,True,7,,0.0,4.933119884809045e-16,2.094491247106589e-11
rolling3_learned_market_2023-12-31_20260910,L-BFGS-B,True,51,1.0352681389935725e-07,2.4424906541753444e-15,1.1167808315918834e-08,
rolling3_learned_vol_interaction_2023-12-31_20260910,L-BFGS-B,True,50,8.236208115519617e-08,2.55351295663786e-15,5.905581368381447e-09,
rolling3_learned_order_extension_2023-12-31_20260910,L-BFGS-B,True,52,4.555663613015071e-08,1.1102230246251565e-15,3.6129742161375086e-09,
rolling3_learned_order_offset_2023-12-31_20260910,brentq,True,8,,0.0,3.0357660829594124e-18,0.0
rolling3_learned_market_2023-12-31_20260911,L-BFGS-B,True,57,5.94024083810929e-08,1.1102230246251565e-15,3.698903257729684e-09,
rolling3_learned_vol_interaction_2023-12-31_20260911,L-BFGS-B,True,57,1.0148353080108308e-07,1.7208456881689926e-15,8.040751516219871e-09,
rolling3_learned_order_extension_2023-12-31_20260911,L-BFGS-B,True,58,3.575730966876023e-08,1.0547118733938987e-15,2.920775816301832e-09,
rolling3_learned_order_offset_2023-12-31_20260911,brentq,True,9,,5.551115123125783e-17,1.2706849461530112e-15,5.304923167415154e-13
rolling3_learned_market_2023-12-31_20260912,L-BFGS-B,True,53,5.1275842016806905e-08,1.887379141862766e-15,4.3369470384760356e-09,
rolling3_learned_vol_interaction_2023-12-31_20260912,L-BFGS-B,True,56,3.983814178543099e-08,9.43689570931383e-16,4.045063399472568e-09,
rolling3_learned_order_extension_2023-12-31_20260912,L-BFGS-B,True,53,7.37334256983857e-08,1.9984014443252818e-15,4.974431573037327e-09,
rolling3_learned_order_offset_2023-12-31_20260912,brentq,True,10,,0.0,1.6263032587282567e-18,6.938893903907228e-17
rolling3_learned_market_2024-12-31_20260910,L-BFGS-B,True,53,2.251294950461613e-08,4.996003610813204e-16,2.70257842016966e-09,
rolling3_learned_vol_interaction_2024-12-31_20260910,L-BFGS-B,True,54,3.65672947477691e-08,3.885780586188048e-16,3.16345108051716e-09,
rolling3_learned_order_extension_2024-12-31_20260910,L-BFGS-B,True,53,9.36626969316734e-08,1.7208456881689926e-15,8.692808379259613e-09,
rolling3_learned_order_offset_2024-12-31_20260910,brentq,True,9,,5.551115123125783e-17,9.513874063560301e-18,7.042959965231077e-12
rolling3_learned_market_2024-12-31_20260911,L-BFGS-B,True,51,3.8332328422541195e-08,8.881784197001252e-16,4.539885106735753e-09,
rolling3_learned_vol_interaction_2024-12-31_20260911,L-BFGS-B,True,53,4.450918489329325e-08,8.326672684688674e-16,2.6955572136368178e-09,
rolling3_learned_order_extension_2024-12-31_20260911,L-BFGS-B,True,54,8.256569750120235e-08,1.7763568394002505e-15,7.748800816276269e-09,
rolling3_learned_order_offset_2024-12-31_20260911,brentq,True,11,,0.0,6.179952383167375e-18,1.3378187446733136e-14
rolling3_learned_market_2024-12-31_20260912,L-BFGS-B,True,58,1.3418745636872842e-07,2.3314683517128287e-15,1.4081965103544813e-08,
rolling3_learned_vol_interaction_2024-12-31_20260912,L-BFGS-B,True,56,1.7103728180978273e-07,8.382183835919932e-15,1.3460892187358575e-08,
rolling3_learned_order_extension_2024-12-31_20260912,L-BFGS-B,True,60,7.661640383238577e-08,1.27675647831893e-15,5.910331561784134e-09,
rolling3_learned_order_offset_2024-12-31_20260912,brentq,True,9,,1.1102230246251565e-16,3.889575293791747e-18,3.682124050108371e-14
rolling3_learned_market_2025-12-31_20260910,L-BFGS-B,True,61,4.416943766294423e-08,8.881784197001252e-16,4.323192375919535e-09,
rolling3_learned_vol_interaction_2025-12-31_20260910,L-BFGS-B,True,62,8.299046572179947e-08,2.220446049250313e-15,8.775210471895917e-09,
rolling3_learned_order_extension_2025-12-31_20260910,L-BFGS-B,True,60,7.554248293573096e-08,2.886579864025407e-15,8.44605730784088e-09,
rolling3_learned_order_offset_2025-12-31_20260910,brentq,True,11,,0.0,1.1106296004398386e-17,1.8098135837196772e-12
rolling3_learned_market_2025-12-31_20260911,L-BFGS-B,True,60,4.6087470728650715e-08,7.771561172376096e-16,3.2674785893464786e-09,
rolling3_learned_vol_interaction_2025-12-31_20260911,L-BFGS-B,True,63,5.2877235034998193e-08,1.3322676295501878e-15,6.680110138440262e-09,
rolling3_learned_order_extension_2025-12-31_20260911,L-BFGS-B,True,64,3.713875479371964e-08,7.216449660063518e-16,4.3134451034858995e-09,
rolling3_learned_order_offset_2025-12-31_20260911,brentq,True,11,,0.0,3.0357660829594124e-18,5.551115123125783e-17
rolling3_learned_market_2025-12-31_20260912,L-BFGS-B,True,62,7.02935999408183e-08,1.9984014443252818e-15,3.995573942885966e-09,
rolling3_learned_vol_interaction_2025-12-31_20260912,L-BFGS-B,True,64,5.792106672064534e-08,1.4432899320127035e-15,3.591950770674701e-09,
rolling3_learned_order_extension_2025-12-31_20260912,L-BFGS-B,True,62,4.7017882698341396e-08,1.4432899320127035e-15,7.74541429561168e-09,
rolling3_learned_order_offset_2025-12-31_20260912,brentq,True,9,,0.0,9.71445146547012e-17,9.992007221626409e-16
