seed,epoch,train_n,steps,last_batch,nominal_loss_weight_max_min,permutation_sha256,joint_loss,return_loss,aux_loss,gradient_norm
20260910,1,1024,8,128,1.0,642d6de07ee30538b78be2c9443f736e3c36dd098a2b644ff02292abf0f1d720,1.1194268688559532,1.0006019920110703,1.1882489621639252,0.6941399909555912
20260910,2,1024,8,128,1.0,421fae162fe3b004825217e064374298c0b28242b4a93b2c7d88ad384b393fa3,1.108959399163723,1.0004146173596382,1.0854477807879448,0.4470583274960518
20260910,3,1024,8,128,1.0,bcff1771a408a4913e4c0aaea76ba743bc3f73b96eca4ce11f90f59bec1c35c5,1.1067406311631203,1.0007952973246574,1.0594532936811447,0.41968703642487526
20260910,4,1024,8,128,1.0,0a165f05e34216ce197ac240d54336ad04ab19b04ac02d52005ad11e2d0c6b38,1.104914017021656,1.000027321279049,1.0488671213388443,0.3486381433904171
20260910,5,1024,8,128,1.0,f88227263f52772efc0ddc433ebf869c1406dd1333e21b421f44ca53e725ddcb,1.103717103600502,1.000014267861843,1.0370282530784607,0.40861205756664276
20260910,6,1024,8,128,1.0,04f4cbebd6475b5101e9dfd4e5d592d5c1a1e02889a556540aabc16058a00f64,1.103065699338913,0.9996564611792564,1.0340922102332115,0.4897490665316582
20260910,7,1024,8,128,1.0,2584ab34d7590eac8f4503b8ef2ec110fcdf570a0d5d3f7e3d9f4e6e6c106ed2,1.1026287078857422,0.9998419657349586,1.0278674513101578,0.5880496297031641
20260910,8,1024,8,128,1.0,cc913816ec57eaf77797a75bbbb8bc6b29c050ca50c88a1f2d4385fb55f898ba,1.1019815355539322,0.9994905814528465,1.0249097123742104,0.4000476263463497
20260910,9,1024,8,128,1.0,ff089c2a8b6e8d25db48667de0c042e2a3c20277ee67480dae29336ec3317eda,1.1015736609697342,0.9992996454238892,1.0227402225136757,0.3291066959500313
20260910,10,1024,8,128,1.0,92d64189647a4578b707718cac4d93bde858274e1ededf8ca683a1a04ee247ba,1.10133808106184,0.9992364346981049,1.0210164040327072,0.4361147340387106
20260910,11,1024,8,128,1.0,ea9c225afac67851b247539b275315358c0491cec8a6b0494aa08b5dae3d444a,1.0997464507818222,0.9977454915642738,1.0200096294283867,0.41952405124902725
20260910,12,1024,8,128,1.0,301895e3b4104cd119bedca76514b91af19cf366beb4ed54fd0cbfd450250b0c,1.0995223373174667,0.9977898895740509,1.0173244327306747,0.5002928413450718
20260910,13,1024,8,128,1.0,2714e1efe5caa2cd308c449112858e198f0fab73aba834efe8dbe906fa72991c,1.0960481241345406,0.9941136687994003,1.0193445608019829,0.4739990085363388
20260910,14,1024,8,128,1.0,73a95d0575924b5712ad81bfa631dcd1d7d345a9127989f1c49d59d9c36b89e2,1.0876429080963135,0.9852567538619041,1.0238614529371262,0.41723258420825005
20260910,15,1024,8,128,1.0,54d0575a9c0ea72714a7380cc78fbbbca6474b1bd71aa247705f1f77014b20dc,1.0764048770070076,0.9724589362740517,1.0394593551754951,0.5808387883007526
20260910,16,1024,8,128,1.0,f2c382fb588ab875fca1efd257a89f8ee7b6cdfe5ac5c240d24d64943ee293e5,1.0682495012879372,0.9631808400154114,1.0506864562630653,0.7687071859836578
20260910,17,1024,8,128,1.0,704391213fe5a3446fb704d3eda288a0636970ea47271afe6795549964952b2d,1.0528146773576736,0.9480918794870377,1.0472280755639076,0.898414883762598
20260910,18,1024,8,128,1.0,ab2387b904ad782dcae24308d7ee3358e6ff9a54e53ebdda1f34c2e99ce2acbd,1.031042404472828,0.9257384166121483,1.053040124475956,0.6930084638297558
20260910,19,1024,8,128,1.0,846a12b4e3ad5dccd9400df7497e802363b2ee45b9179573adb1331be6e1c818,1.0195592269301414,0.9148067831993103,1.0475245490670204,1.1801733076572418
20260910,20,1024,8,128,1.0,ff6957e274bdb7a1fca8333b28238f90b58ee9d05ba360cdc505ffac54313c9d,1.0146276354789734,0.9104159325361252,1.0421171113848686,1.27260522544384
20260911,1,1024,8,128,1.0,509b3e69655f66f86e57c4f3639df091813d67234f32d2bdfd60ffa0ff0afe12,1.1337115690112114,1.0010551661252975,1.3265638947486877,0.9044331051409245
20260911,2,1024,8,128,1.0,753e28741d1c4bacaee244546da4e1dca3f30545ee11d978581758cd1379dab6,1.110983282327652,1.0000777021050453,1.109055757522583,0.3898792788386345
20260911,3,1024,8,128,1.0,e9471c33f18d1f91f129eb1671b0be96cd6096b501fca2707f096e232fb63268,1.1066516116261482,1.0004352778196335,1.0621632263064384,0.4641745500266552
