window,method,date,wealth,net_return,position,turnover,initial
common,raw_fixed,2024-09-18,0.9224921597287183,-0.004792015198344046,1,0.0,False
common,raw_fixed,2024-09-19,0.9282102432179606,0.006198517167803175,1,0.0,False
common,raw_fixed,2024-09-20,0.9323075216323666,0.0044141706519003066,1,0.0,False
common,raw_fixed,2024-09-23,0.9347723134939195,0.0026437541308659274,1,0.0,False
common,raw_fixed,2024-09-24,0.9475576911833491,0.013677531421145028,1,0.0,False
common,raw_fixed,2024-09-25,0.9940061681478017,0.04901915460835515,1,0.0,False
common,raw_fixed,2024-09-26,0.992727046304958,-0.0012868349149454117,1,0.0,False
common,raw_fixed,2024-09-27,1.0565663236669787,0.06430697904286742,1,0.0,False
common,raw_fixed,2024-09-30,1.1233639353367635,0.06322140898637896,1,0.0,False
common,raw_fixed,2024-10-08,1.2996724830449018,0.1569469538429542,1,0.0,False
common,raw_fixed,2024-10-09,1.2174553203928906,-0.06325990872669007,1,0.0,False
common,raw_fixed,2024-10-10,1.1621931682647335,-0.04539152378119571,1,0.0,False
common,raw_fixed,2024-10-11,1.1593166043030871,-0.002475116908440711,1,0.0,False
common,raw_fixed,2024-10-14,1.143388909027128,-0.013738865825641988,1,0.0,False
common,raw_fixed,2024-10-15,1.1513644381431245,0.00697534238178199,1,0.0,False
common,raw_fixed,2024-10-16,1.1115335184752104,-0.034594537010498416,1,0.0,False
common,raw_fixed,2024-10-17,1.12546368101029,0.012532381888212374,1,0.0,False
common,raw_fixed,2024-10-18,1.1039902040458371,-0.019079671185103786,1,0.0,False
common,raw_fixed,2024-10-21,1.152640639616464,0.04406781454430986,1,0.0,False
common,raw_fixed,2024-10-22,1.1458770638447147,-0.005867896323697108,1,0.0,False
common,raw_fixed,2024-10-23,1.1550995907390085,0.008048443576791575,1,0.0,False
common,raw_fixed,2024-10-24,1.153808787418148,-0.001117482277034454,1,0.0,False
common,raw_fixed,2024-10-25,1.1480907039289057,-0.004955832848211772,1,0.0,False
common,raw_fixed,2024-10-28,1.1544541890785782,0.0055426676027390265,1,0.0,False
common,raw_fixed,2024-10-29,1.1593896135406923,0.004275115036009636,1,0.0,False
common,raw_fixed,2024-10-30,1.1401589803554724,-0.01658685998272058,1,0.0,False
common,raw_fixed,2024-10-31,1.1355623187558466,-0.004031597065694004,1,0.0,False
common,raw_fixed,2024-11-01,1.1338217785313376,-0.0015327562351803437,1,0.0,False
common,raw_fixed,2024-11-04,1.1382753420252572,0.003927921987605831,1,0.0,False
common,raw_fixed,2024-11-05,1.1499305367165573,0.010239345667071076,1,0.0,False
common,raw_fixed,2024-11-06,1.183126376870907,0.028867691651301985,1,0.0,False
common,raw_fixed,2024-11-07,1.1644301713049576,-0.015802374058633162,1,0.0,False
common,raw_fixed,2024-11-08,1.2242422591206732,0.05136597220654737,1,0.0,False
common,raw_fixed,2024-11-11,1.1876938347754906,-0.029853915001622156,1,0.0,False
common,raw_fixed,2024-11-12,1.2070909290224505,0.016331729338838086,1,0.0,False
common,raw_fixed,2024-11-13,1.185550283559401,-0.017845089334317277,1,0.0,False
common,raw_fixed,2024-11-14,1.1977077818054251,0.010254730157478908,1,0.0,False
common,raw_fixed,2024-11-15,1.1756385494621135,-0.018426224391766444,1,0.0,False
common,raw_fixed,2024-11-18,1.1629203402712809,-0.010818128749394584,1,0.0,False
common,raw_fixed,2024-11-19,1.1548893241347047,-0.0069059039200422,1,0.0,False
common,raw_fixed,2024-11-20,1.1582535898035542,0.0029130632680929303,1,0.0,False
common,raw_fixed,2024-11-21,1.1621493627221697,0.003363488749710042,1,0.0,False
common,raw_fixed,2024-11-22,1.1635452993451818,0.0012011679976680067,1,0.0,False
common,raw_fixed,2024-11-25,1.1318213254209537,-0.027264923799770968,1,0.0,False
common,raw_fixed,2024-11-26,1.1203296714218893,-0.010153240393125151,1,0.0,False
common,raw_fixed,2024-11-27,1.1183087757249763,-0.0018038401985267516,1,0.0,False
common,raw_fixed,2024-11-28,1.1401852636810101,0.019562117753973318,1,0.0,False
common,raw_fixed,2024-11-29,1.130150874064546,-0.00880066594096185,1,0.0,False
common,raw_fixed,2024-12-02,1.1417768650608042,0.010287114104018391,1,0.0,False
common,raw_fixed,2024-12-03,1.1525822322263795,0.00946364171164027,1,0.0,False
common,raw_fixed,2024-12-04,1.1529998450654815,0.0003623280208782109,1,0.0,False
common,raw_fixed,2024-12-05,1.1437802385406919,-0.007996190601626596,1,0.0,False
common,raw_fixed,2024-12-06,1.1459237897567818,0.0018740935923362567,1,0.0,False
common,raw_fixed,2024-12-09,1.1595794375584654,0.01191671551262763,1,0.0,False
common,raw_fixed,2024-12-10,1.195613876870907,0.031075438340225636,1,0.0,False
common,raw_fixed,2024-12-11,1.1646491990177732,-0.025898560105519053,1,0.0,False
common,raw_fixed,2024-12-12,1.164395126870907,-0.00021815336934116747,1,0.0,False
common,raw_fixed,2024-12-13,1.168436918264733,0.0034711510728213657,1,0.0,False
common,raw_fixed,2024-12-16,1.1479330039756779,-0.01754815683118416,1,0.0,False
common,raw_fixed,2024-12-17,1.1413183670486433,-0.005762215132874449,1,0.0,False
common,raw_fixed,2024-12-18,1.1490310629092606,0.006757707650461908,1,0.0,False
common,raw_fixed,2024-12-19,1.142416425982226,-0.005756708535178179,1,0.0,False
common,raw_fixed,2024-12-20,1.1498867311739942,0.006539038674400421,1,0.0,False
common,raw_fixed,2024-12-23,1.147164946796071,-0.002367002161286269,1,0.0,False
common,raw_fixed,2024-12-24,1.1491478776894293,0.0017285490625358335,1,0.0,False
common,raw_fixed,2024-12-25,1.164631676800748,0.013474157166309952,1,0.0,False
common,raw_fixed,2024-12-26,1.1628122865996255,-0.001562202228708398,1,0.0,False
common,raw_fixed,2024-12-27,1.1643571620673523,0.0013285682354151618,1,0.0,False
common,raw_fixed,2024-12-30,1.1613433407390081,-0.0025883993559099316,1,0.0,False
common,raw_fixed,2024-12-31,1.1669416890785778,0.004820579877788056,1,0.0,False
common,raw_fixed,2025-01-02,1.148236722404116,-0.016029049994118805,1,0.0,False
common,raw_fixed,2025-01-03,1.1171114242282505,-0.027107039488074358,1,0.0,False
common,raw_fixed,2025-01-06,1.1027286044200184,-0.012875009149752703,1,0.0,False
common,raw_fixed,2025-01-07,1.0983130057296535,-0.004004247892605672,1,0.0,False
common,raw_fixed,2025-01-08,1.1042676391487367,0.00542161787033324,1,0.0,False
common,raw_fixed,2025-01-09,1.1041128595650136,-0.00014016491857216096,1,0.0,False
common,raw_fixed,2025-01-10,1.1035755115762391,-0.00048667849859684864,1,0.0,False
common,raw_fixed,2025-01-13,1.081833360617399,-0.019701552572316205,1,0.0,False
common,raw_fixed,2025-01-14,1.0888772918615526,0.006511105592208244,1,0.0,False
common,raw_fixed,2025-01-15,1.1126724625818518,0.021852940545411537,1,0.0,False
common,raw_fixed,2025-01-16,1.113300342025257,0.0005642985375482468,1,0.0,False
common,raw_fixed,2025-01-17,1.1063440218662297,-0.006248376917205145,1,0.0,False
common,raw_fixed,2025-01-20,1.120049315949485,0.01238791353537283,1,0.0,False
common,raw_fixed,2025-01-21,1.1244473924228247,0.0039266810940474794,1,0.0,False
common,raw_fixed,2025-01-22,1.116731776192703,-0.006861696049200616,1,0.0,False
common,raw_fixed,2025-01-23,1.1182240850093539,0.0013363180384629025,1,0.0,False
common,raw_fixed,2025-01-24,1.1079443843545362,-0.00919288074065372,1,0.0,False
common,raw_fixed,2025-01-27,1.1205340972871836,0.01136312716633503,1,0.0,False
common,raw_fixed,2025-02-05,1.1227944632834417,0.0020172219673908476,1,0.0,False
common,raw_fixed,2025-02-06,1.1067061476847513,-0.014328816292558555,1,0.0,False
common,raw_fixed,2025-02-07,1.1226075596351721,0.014368233142724396,1,0.0,False
common,raw_fixed,2025-02-10,1.1383892364359205,0.014058053204164311,1,0.0,False
common,raw_fixed,2025-02-11,1.1404510173058924,0.0018111387599086815,1,0.0,False
common,raw_fixed,2025-02-12,1.1319235383536006,-0.007477286462014288,1,0.0,False
common,raw_fixed,2025-02-13,1.1430034202525716,0.00978854270941909,1,0.0,False
common,raw_fixed,2025-02-14,1.1391864973105696,-0.003339380157898808,1,0.0,False
common,raw_fixed,2025-02-17,1.1548338371141242,0.013735538334149311,1,0.0,False
common,raw_fixed,2025-02-18,1.1513790399906443,-0.0029915967236578966,1,0.0,False
common,raw_fixed,2025-02-19,1.1407605764733384,-0.009222387370706575,1,0.0,False
common,raw_fixed,2025-02-20,1.1490631869738064,0.007278135896083837,1,0.0,False
common,raw_fixed,2025-02-21,1.1500561126052378,0.0008641175199828321,1,0.0,False
common,raw_fixed,2025-02-24,1.1601109448082312,0.008742905752847197,1,0.0,False
common,raw_fixed,2025-02-25,1.1487682296538813,-0.00977726760109554,1,0.0,False
common,raw_fixed,2025-02-26,1.1482425631431237,-0.00045759144202306423,1,0.0,False
common,raw_fixed,2025-02-27,1.156775882834424,0.007431635061446951,1,0.0,False
common,raw_fixed,2025-02-28,1.1536014411833482,-0.00274421493236654,1,0.0,False
common,raw_fixed,2025-03-03,1.138856495556594,-0.012781663666810994,1,0.0,False
common,raw_fixed,2025-03-04,1.1290119299579036,-0.008644254686257957,1,0.0,False
common,raw_fixed,2025-03-05,1.1353812558465848,0.005641504504667827,1,0.0,False
common,raw_fixed,2025-03-06,1.1457719305425624,0.009151705334636606,1,0.0,False
common,raw_fixed,2025-03-07,1.1520594860851257,0.005487615270506563,1,0.0,False
common,raw_fixed,2025-03-10,1.1522551508419077,0.0001698391091304874,1,0.0,False
common,raw_fixed,2025-03-11,1.136149313026192,-0.013977666147942824,1,0.0,False
common,raw_fixed,2025-03-12,1.1526289581384463,0.01450482337427994,1,0.0,False
common,raw_fixed,2025-03-13,1.1464611377455556,-0.005351089220291705,1,0.0,False
common,raw_fixed,2025-03-14,1.1446738716089795,-0.001558941753656562,1,0.0,False
common,raw_fixed,2025-03-17,1.1741754443405041,0.02577290655726827,1,0.0,False
common,raw_fixed,2025-03-18,1.1715879969597747,-0.0022036292729514795,1,0.0,False
common,raw_fixed,2025-03-19,1.169558340154349,-0.0017323980876320366,1,0.0,False
common,raw_fixed,2025-03-20,1.1713777303554713,0.0015556215869336754,1,0.0,False
common,raw_fixed,2025-03-21,1.158367484214218,-0.01110678972640644,1,0.0,False
common,raw_fixed,2025-03-24,1.1436488219130019,-0.012706384201728982,1,0.0,False
common,raw_fixed,2025-03-25,1.1500123070626744,0.005564195081343426,1,0.0,False
common,raw_fixed,2025-03-26,1.1477665429139372,-0.0019528174915564023,1,0.0,False
common,raw_fixed,2025-03-27,1.1422674871375107,-0.00479109258792787,1,0.0,False
common,raw_fixed,2025-03-28,1.1479330039756772,0.004959886280545556,1,0.0,False
common,raw_fixed,2025-03-31,1.1406904876052375,-0.006309180366237843,1,0.0,False
common,raw_fixed,2025-04-01,1.136835599859681,-0.003379433586449432,1,0.0,False
common,raw_fixed,2025-04-02,1.1343941709541618,-0.0021475654930409593,1,0.0,False
common,raw_fixed,2025-04-03,1.1224206559869028,-0.010554986330005511,1,0.0,False
common,raw_fixed,2025-04-07,1.0732942001870898,-0.043768310515114206,1,0.0,False
common,raw_fixed,2025-04-08,1.050746027245088,-0.021008380496299495,1,0.0,False
common,raw_fixed,2025-04-09,1.053114446913002,0.0022540362813683323,1,0.0,False
common,raw_fixed,2025-04-10,1.0948844919317111,0.03966334821552375,1,0.0,False
common,raw_fixed,2025-04-11,1.0893883565247886,-0.0050198312675208134,1,0.0,False
common,raw_fixed,2025-04-14,1.101575058465855,0.011186737831440308,1,0.0,False
common,raw_fixed,2025-04-15,1.097030963517305,-0.004125088811359312,1,0.0,False
common,raw_fixed,2025-04-16,1.0974398152478944,0.0003726893261777331,1,0.0,False
common,raw_fixed,2025-04-17,1.0966250321562199,-0.0007424398863188353,1,0.0,False
common,raw_fixed,2025-04-18,1.0980706150608035,0.0013182107486104933,1,0.0,False
common,raw_fixed,2025-04-21,1.1004361143592132,0.0021542324017829184,1,0.0,False
common,raw_fixed,2025-04-22,1.103931796655752,0.0031766335645704302,1,0.0,False
common,raw_fixed,2025-04-23,1.1107420983395686,0.006169132644288089,1,0.0,False
common,raw_fixed,2025-04-24,1.106078268241346,-0.0041988415719494965,1,0.0,False
common,raw_fixed,2025-04-25,1.1074274789522907,0.00121981486273115,1,0.0,False
common,raw_fixed,2025-04-28,1.1057657887043955,-0.0015004957701314492,1,0.0,False
common,raw_fixed,2025-04-29,1.1027315247895217,-0.002744038516898639,1,0.0,False
common,raw_fixed,2025-04-30,1.1026818785079502,-4.5021186440674654e-05,1,0.0,False
common,raw_fixed,2025-05-06,1.108099163938259,0.004912827113508822,1,0.0,False
common,raw_fixed,2025-05-07,1.1277240470065468,0.017710403280641218,1,0.0,False
common,raw_fixed,2025-05-08,1.115741770930775,-0.010625184509967411,1,0.0,False
common,raw_fixed,2025-05-09,1.123939248129091,0.0073471097093349425,1,0.0,False
common,raw_fixed,2025-05-12,1.1291696299111305,0.004653616101355951,1,0.0,False
common,raw_fixed,2025-05-13,1.1434969626987823,0.012688379503068559,1,0.0,False
common,raw_fixed,2025-05-14,1.1374371959775476,-0.00529932909216746,1,0.0,False
common,raw_fixed,2025-05-15,1.1488821240645448,0.010062030789454779,1,0.0,False
common,raw_fixed,2025-05-16,1.1385556974976598,-0.008988238523854664,1,0.0,False
common,raw_fixed,2025-05-19,1.1338539025958825,-0.004129613432273027,1,0.0,False
common,raw_fixed,2025-05-20,1.1340086821796054,0.00013650751950367024,1,0.0,False
common,raw_fixed,2025-05-21,1.1387805659494838,0.004207978161778092,1,0.0,False
common,raw_fixed,2025-05-22,1.1426237722170234,0.0033748435672813493,1,0.0,False
common,raw_fixed,2025-05-23,1.1419725298175847,-0.0005699534836169917,1,0.0,False
common,raw_fixed,2025-05-26,1.1318738920720282,-0.008843152949720823,1,0.0,False
common,raw_fixed,2025-05-27,1.1265705010523837,-0.00468549637622262,1,0.0,False
common,raw_fixed,2025-05-28,1.1223184430542545,-0.003774338129888033,1,0.0,False
common,raw_fixed,2025-05-29,1.1208407360851245,-0.0013166556945358732,1,0.0,False
common,raw_fixed,2025-05-30,1.1244853572263778,0.0032516851180688366,1,0.0,False
common,raw_fixed,2025-06-03,1.119511967960709,-0.004422813719812235,1,0.0,False
common,raw_fixed,2025-06-04,1.1259455419784825,0.005746766628580868,1,0.0,False
common,raw_fixed,2025-06-05,1.1309539756782019,0.004448202433413151,1,0.0,False
common,raw_fixed,2025-06-06,1.1325484974275002,0.001409890927119406,1,0.0,False
common,raw_fixed,2025-06-09,1.132460886342374,-7.73574688635037e-05,1,0.0,False
common,raw_fixed,2025-06-10,1.1353082466089783,0.0025143122388984196,1,0.0,False
common,raw_fixed,2025-06-11,1.1303786628858725,-0.0043420663399827975,1,0.0,False
common,raw_fixed,2025-06-12,1.1347154115996236,0.0038365450942601242,1,0.0,False
common,raw_fixed,2025-06-13,1.1335385026894271,-0.0010371842121518204,1,0.0,False
common,raw_fixed,2025-06-16,1.1253994328811951,-0.007180232333459546,1,0.0,False
common,raw_fixed,2025-06-17,1.1316957495322708,0.0055947394916986415,1,0.0,False
common,raw_fixed,2025-06-18,1.1306648590972848,-0.0009109254279801027,1,0.0,False
common,raw_fixed,2025-06-19,1.1301975999766112,-0.00041326049617085303,1,0.0,False
common,raw_fixed,2025-06-20,1.121357641487369,-0.007821604372036495,1,0.0,False
common,raw_fixed,2025-06-23,1.1188432033442446,-0.0022423159660188707,1,0.0,False
common,raw_fixed,2025-06-24,1.1279605969363868,0.008148946666423074,1,0.0,False
common,raw_fixed,2025-06-25,1.141008807881195,0.011567966984173061,1,0.0,False
common,raw_fixed,2025-06-26,1.1544687909260967,0.011796563665355198,1,0.0,False
common,raw_fixed,2025-06-27,1.153484626403178,-0.0008524825709053108,1,0.0,False
common,raw_fixed,2025-06-30,1.1448753771047682,-0.007463687942903308,1,0.0,False
common,raw_fixed,2025-07-01,1.149431153531335,0.003979277149001037,1,0.0,False
common,raw_fixed,2025-07-02,1.1515951473339543,0.001882664999961925,1,0.0,False
common,raw_fixed,2025-07-03,1.1533707319925137,0.0015418479859610201,1,0.0,False
common,raw_fixed,2025-07-04,1.158644919317116,0.0045728465083303416,1,0.0,False
common,raw_fixed,2025-07-07,1.161515642539754,0.002477655729358208,1,0.0,False
common,raw_fixed,2025-07-08,1.1580520843077615,-0.002981929907047265,1,0.0,False
common,raw_fixed,2025-07-09,1.1674177093077616,0.008087395314001267,1,0.0,False
common,raw_fixed,2025-07-10,1.1662261985500442,-0.0010206378986866715,1,0.0,False
common,raw_fixed,2025-07-11,1.1714974655051424,0.004519935293557875,1,0.0,False
common,raw_fixed,2025-07-14,1.1743419054022428,0.0024280376021759142,1,0.0,False
common,raw_fixed,2025-07-15,1.1751537681244129,0.0006913342004022383,1,0.0,False
common,raw_fixed,2025-07-16,1.1738103981524766,-0.0011431439938965893,1,0.0,False
common,raw_fixed,2025-07-17,1.1696284290224486,-0.0035627296679345832,1,0.0,False
common,raw_fixed,2025-07-18,1.1797913148970975,0.008688986709345814,1,0.0,False
common,raw_fixed,2025-07-21,1.1885232197146842,0.007401228257345016,1,0.0,False
common,raw_fixed,2025-07-22,1.1936543089335805,0.004317197286333174,1,0.0,False
common,raw_fixed,2025-07-23,1.2058643738306802,0.01022914658433094,1,0.0,False
common,raw_fixed,2025-07-24,1.2022664786014943,-0.0029836649189299846,1,0.0,False
common,raw_fixed,2025-07-25,1.2105866113189871,0.006920373199767793,1,0.0,False
common,raw_fixed,2025-07-28,1.2055869387277804,-0.004129958603919626,1,0.0,False
common,raw_fixed,2025-07-29,1.2068952642656665,0.0010852187394023716,1,0.0,False
common,raw_fixed,2025-07-30,1.211643785079511,0.003934492871453754,1,0.0,False
common,raw_fixed,2025-07-31,1.2094885523854044,-0.0017787675888297771,1,0.0,False
common,raw_fixed,2025-08-01,1.1885699456267513,-0.017295415254155566,1,0.0,False
common,raw_fixed,2025-08-04,1.179227683582785,-0.007860086045705872,1,0.0,False
common,raw_fixed,2025-08-05,1.1916246521281546,0.010512786222677928,1,0.0,False
common,raw_fixed,2025-08-06,1.1974770726145907,0.004911295243837044,1,0.0,False
common,raw_fixed,2025-08-07,1.2032740060804463,0.004840955704645378,1,0.0,False
common,raw_fixed,2025-08-08,1.200058679256312,-0.002672148494762272,1,0.0,False
common,raw_fixed,2025-08-11,1.2003565569457413,0.00024821927008922273,1,0.0,False
common,raw_fixed,2025-08-12,1.204237728016836,0.0032333484985245242,1,0.0,False
common,raw_fixed,2025-08-13,1.212099362722168,0.006528307926607413,1,0.0,False
common,raw_fixed,2025-08-14,1.2207056916510735,0.0071003493554993025,1,0.0,False
common,raw_fixed,2025-08-15,1.2155804431711856,-0.004198594726756433,1,0.0,False
common,raw_fixed,2025-08-18,1.2318848661131876,0.013412870397509158,1,0.0,False
common,raw_fixed,2025-08-19,1.2387535751870886,0.005575771943341579,1,0.0,False
common,raw_fixed,2025-08-20,1.2290083021515412,-0.007866998917904766,1,0.0,False
common,raw_fixed,2025-08-21,1.251194349275021,0.0180519912555841,1,0.0,False
common,raw_fixed,2025-08-22,1.2520675397567798,0.0006978855701071929,1,0.0,False
common,raw_fixed,2025-08-25,1.2897198637745535,0.03007211897298112,1,0.0,False
common,raw_fixed,2025-08-26,1.300542753157154,0.008391659062244594,1,0.0,False
common,raw_fixed,2025-08-27,1.302146036014965,0.0012327798174407434,1,0.0,False
common,raw_fixed,2025-08-28,1.278549450420952,-0.018121305092804407,1,0.0,False
common,raw_fixed,2025-08-29,1.3012582436856854,0.017761372669048203,1,0.0,False
common,raw_fixed,2025-09-01,1.3190958606173973,0.013707976121010823,1,0.0,False
common,raw_fixed,2025-09-02,1.320585249064544,0.0011290979614246854,1,0.0,False
common,raw_fixed,2025-09-03,1.3145576064078557,-0.0045643722440168455,1,0.0,False
common,raw_fixed,2025-09-04,1.3028498450654795,-0.008906236809483437,1,0.0,False
common,raw_fixed,2025-09-05,1.2749194311272194,-0.021437937797702533,1,0.0,False
common,raw_fixed,2025-09-08,1.3045787038119716,0.02326364471402642,1,0.0,False
common,raw_fixed,2025-09-09,1.2991964628157133,-0.004125654497142528,1,0.0,False
common,raw_fixed,2025-09-10,1.2961475970533187,-0.002346731883634323,1,0.0,False
common,raw_fixed,2025-09-11,1.296305297006546,0.00012166820629522235,1,0.0,False
common,raw_fixed,2025-09-12,1.327188204513562,0.023823791801461658,1,0.0,False
common,raw_fixed,2025-09-15,1.3243554460944789,-0.002134405964014263,1,0.0,False
common,raw_fixed,2025-09-16,1.325824391955096,0.0011091779513945355,1,0.0,False
common,raw_fixed,2025-09-17,1.3192155957670697,-0.004984669333380376,1,0.0,False
common,raw_fixed,2025-09-18,1.327608737722168,0.0063622215974621366,1,0.0,False
common,raw_fixed,2025-09-19,1.3139005232694083,-0.010325492792612412,1,0.0,False
common,raw_fixed,2025-09-22,1.3176794814078554,0.002876137174406379,1,0.0,False
common,raw_fixed,2025-09-23,1.3249015551917656,0.005480903274136084,1,0.0,False
common,raw_fixed,2025-09-24,1.3127849421188003,-0.009145293116673558,1,0.0,False
common,raw_fixed,2025-09-25,1.3328508009822237,0.015284955075000939,1,0.0,False
common,raw_fixed,2025-09-26,1.3366268387511666,0.0028330536067204815,1,0.0,False
common,raw_fixed,2025-09-29,1.330237070275956,-0.004780517860303202,1,0.0,False
common,raw_fixed,2025-09-30,1.3521018767539728,0.016436774291277878,1,0.0,False
common,raw_fixed,2025-10-09,1.3615083869270317,0.006956953713903147,1,0.0,False
common,raw_fixed,2025-10-10,1.3665869094948522,0.003730070719052181,1,0.0,False
common,raw_fixed,2025-10-13,1.3114999795369477,-0.04030986216476118,1,0.0,False
common,raw_fixed,2025-10-14,1.35331383009822,0.0318824637542392,1,0.0,False
common,raw_fixed,2025-10-15,1.327085991580914,-0.0193804555410495,1,0.0,False
common,raw_fixed,2025-10-16,1.3401342025257221,0.009832227171100216,1,0.0,False
common,raw_fixed,2025-10-17,1.3464947673058905,0.004746214795638082,1,0.0,False
common,raw_fixed,2025-10-20,1.3311745088868072,-0.011377881883445018,1,0.0,False
common,raw_fixed,2025-10-21,1.3305553905519147,-0.00046509178981357646,1,0.0,False
common,raw_fixed,2025-10-22,1.336369846234796,0.004369946357865917,1,0.0,False
common,raw_fixed,2025-10-23,1.33714958489242,0.0005834751957483064,1,0.0,False
common,raw_fixed,2025-10-24,1.35002549403648,0.0096293707820998,1,0.0,False
common,raw_fixed,2025-10-27,1.372392604069221,0.016567916777530556,1,0.0,False
common,raw_fixed,2025-10-28,1.3719107431010262,-0.0003511101464449551,1,0.0,False
common,raw_fixed,2025-10-29,1.3728773854069196,0.00070459562384384,1,0.0,False
common,raw_fixed,2025-10-30,1.3830811564546275,0.0074323979374775195,1,0.0,False
common,raw_fixed,2025-10-31,1.3733008389850299,-0.007071398105566229,1,0.0,False
common,raw_fixed,2025-11-03,1.354096489125348,-0.013984080774228191,1,0.0,False
common,raw_fixed,2025-11-04,1.3577819954396608,0.002721745713035073,1,0.0,False
common,raw_fixed,2025-11-05,1.3323046918849366,-0.01876391323518356,1,0.0,False
common,raw_fixed,2025-11-06,1.355638444223571,0.017513825839359454,1,0.0,False
common,raw_fixed,2025-11-07,1.364910617399436,0.0068397095223835525,1,0.0,False
common,raw_fixed,2025-11-10,1.369104268007481,0.00307247269864086,1,0.0,False
common,raw_fixed,2025-11-11,1.3744251812441508,0.0038864192896086447,1,0.0,False
common,raw_fixed,2025-11-12,1.3560911014967234,-0.013339452738221125,1,0.0,False
