forecast_date,open,high,low,close,volume,amount
2024-09-18,3152.593,3172.5613,3133.0027,3145.034,2.6210432e-07,2.8555394e-07
2024-09-19,3152.5793,3173.4817,3134.7996,3145.8904,2.3424354e-07,1.8147473e-07
2024-09-20,3151.8816,3173.5,3142.4011,3152.8167,2.999394e-07,3.0901552e-07
2024-09-23,3157.263,3179.802,3143.789,3155.8242,2.2363457e-07,2.476105e-07
