forecast_date,open,high,low,close,volume,amount
2025-08-18,4190.455,4234.679,4167.254,4208.426,2.481033e+08,1.3197652e-05
2025-08-19,4207.149,4250.521,4185.692,4221.722,2.5537835e+08,1.3983404e-05
2025-08-20,4219.558,4262.0493,4194.6587,4232.0513,2.4043768e+08,1.1608601e-05
2025-08-21,4223.666,4257.67,4204.85,4233.1895,2.5678786e+08,1.6172435e-05
2025-08-22,4221.8813,4254.908,4174.9688,4207.361,2.6470298e+08,1.7781138e-05
2025-08-25,4193.8823,4223.827,4143.9062,4170.6216,2.6028923e+08,1.6796042e-05
