forecast_date,open,high,low,close,volume,amount
2025-02-10,3894.8816,3942.8347,3867.4294,3904.4922,1.8101338e+08,1.1958743e-07
2025-02-11,3911.6106,3952.3586,3882.1707,3916.208,1.7958752e+08,1.104661e-07
2025-02-12,3920.9705,3960.748,3890.7542,3920.3164,1.7431888e+08,6.034486e-08
2025-02-13,3920.7297,3951.8818,3882.7122,3909.5955,1.7074475e+08,-1.15618896e-07
2025-02-14,3912.4202,3944.8577,3881.1973,3910.3103,1.6212926e+08,-7.57167e-08
2025-02-17,3909.0813,3937.3562,3875.6848,3899.662,1.5514181e+08,-1.8299716e-07
