forecast_date,open,high,low,close,volume,amount
2025-01-20,3813.7793,3836.2004,3783.5266,3801.6687,-2.0144107e-07,-2.1684038e-07
2025-01-21,3801.5166,3831.7356,3781.2424,3803.9343,-2.776415e-08,-2.6939015e-08
2025-01-22,3808.2424,3839.9963,3784.1892,3809.8918,-1.4199635e-07,-1.8454766e-07
2025-01-23,3811.5857,3841.9988,3792.404,3816.7168,-3.9245148e-08,-1.2340618e-07
2025-01-24,3817.7976,3849.9639,3795.842,3823.2063,-3.6029515e-08,-8.031501e-08
2025-01-27,3832.8523,3863.0808,3807.5613,3832.4219,-1.4325425e-07,-1.9164894e-07
