forecast_date,open,high,low,close,volume,amount
2024-08-19,3342.6375,3355.5781,3322.8457,3330.3162,1.0448835e+08,-4.7541434e-06
2024-08-20,3324.7402,3342.9304,3305.2168,3317.2275,1.05341864e+08,-4.5956067e-06
2024-08-21,3314.1562,3337.7695,3298.1902,3314.8596,1.1144129e+08,-3.7713992e-06
2024-08-22,3310.213,3336.6738,3299.336,3317.3313,1.093266e+08,-4.104716e-06
2024-08-23,3311.5293,3337.1875,3301.0537,3318.1602,1.1186048e+08,-4.0934833e-06
2024-08-26,3313.0752,3337.9885,3301.7598,3318.5974,1.1167997e+08,-4.005565e-06
