forecast_date,open,high,low,close,volume,amount
2025-12-22,4535.0547,4569.4937,4498.939,4535.8354,1.6730837e+08,-3.1234396e-08
2025-12-23,4516.196,4567.13,4479.0366,4527.3247,1.7177806e+08,4.4664728e-07
2025-12-24,4519.2817,4570.178,4482.0625,4531.4106,1.8593688e+08,1.2689007e-06
2025-12-25,4522.86,4575.496,4489.014,4538.182,1.9070213e+08,1.512049e-06
2025-12-26,4523.224,4570.342,4481.2603,4524.2344,1.9926024e+08,2.6570997e-06
2025-12-29,4488.1084,4559.4644,4421.5557,4486.6636,2.114941e+08,3.0475483e-06
