cutoff,history,method,family,component,state,accepted,reason,training_n,parent_training_n,validation_n,parent_accepted,parent_reason,original4_accepted,original4_reason,n,changed_vs_annual,recoveries_vs_annual,regressions_vs_annual,brier_vs_annual,changed_vs_quarter4,recoveries_vs_quarter4,regressions_vs_quarter4,brier_vs_quarter4,changed_vs_parent2,recoveries_vs_parent2,regressions_vs_parent2,brier_vs_parent2
2021-12-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_low,False,annual_reset,4,17,4,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_high,False,annual_reset,13,17,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_volatility2_state4_validated,learned_market,volatility,low,negative_low,False,annual_reset,2,6,8,False,annual_reset,False,annual_reset,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_volatility2_state4_validated,learned_market,volatility,high,negative_high,False,annual_reset,15,28,1,False,annual_reset,False,annual_reset,7,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_volatility2_state4_validated,learned_market,volatility,low,nonnegative_low,False,annual_reset,4,6,4,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_volatility2_state4_validated,learned_market,volatility,high,nonnegative_high,False,annual_reset,13,28,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_low,False,annual_reset,2,17,8,False,annual_reset,False,annual_reset,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_high,False,annual_reset,15,17,1,False,annual_reset,False,annual_reset,7,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_low,False,annual_reset,4,17,4,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_high,False,annual_reset,13,17,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,negative_low,False,annual_reset,2,6,8,False,annual_reset,False,annual_reset,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,negative_high,False,annual_reset,15,28,1,False,annual_reset,False,annual_reset,7,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,nonnegative_low,False,annual_reset,4,6,4,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,nonnegative_high,False,annual_reset,13,28,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_low,False,annual_reset,2,17,8,False,annual_reset,False,annual_reset,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_high,False,annual_reset,15,17,1,False,annual_reset,False,annual_reset,7,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_low,False,annual_reset,4,17,4,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_high,False,annual_reset,13,17,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,negative_low,False,annual_reset,2,6,8,False,annual_reset,False,annual_reset,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,negative_high,False,annual_reset,15,28,1,False,annual_reset,False,annual_reset,7,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,nonnegative_low,False,annual_reset,4,6,4,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,nonnegative_high,False,annual_reset,13,28,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_low,False,annual_reset,2,17,8,False,annual_reset,False,annual_reset,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_high,False,annual_reset,15,17,1,False,annual_reset,False,annual_reset,7,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_low,False,annual_reset,4,17,4,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_high,False,annual_reset,13,17,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,negative_low,False,annual_reset,2,6,8,False,annual_reset,False,annual_reset,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,negative_high,False,annual_reset,15,28,1,False,annual_reset,False,annual_reset,7,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2021-12-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,nonnegative_low,False,annual_reset,4,6,4,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2021-12-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,nonnegative_high,False,annual_reset,13,28,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-03-31,quarter_trend2_state4_validated,learned_market,trend,negative,negative_low,False,insufficient_history,10,27,4,False,insufficient_history,False,insufficient_history,0,0,0,0,,0,0,0,,0,0,0,
2022-03-31,quarter_trend2_state4_validated,learned_market,trend,negative,negative_high,False,insufficient_history,17,27,6,False,insufficient_history,False,insufficient_history,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_low,False,insufficient_history,6,19,3,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_high,False,insufficient_history,13,19,0,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_market,volatility,low,negative_low,False,insufficient_history,10,16,4,False,insufficient_history,False,insufficient_history,0,0,0,0,,0,0,0,,0,0,0,
2022-03-31,quarter_volatility2_state4_validated,learned_market,volatility,high,negative_high,False,insufficient_history,17,30,6,False,insufficient_history,False,insufficient_history,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_market,volatility,low,nonnegative_low,False,insufficient_history,6,16,3,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_market,volatility,high,nonnegative_high,False,insufficient_history,13,30,0,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_low,False,insufficient_history,10,27,4,False,insufficient_history,False,insufficient_history,0,0,0,0,,0,0,0,,0,0,0,
2022-03-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_high,False,insufficient_history,17,27,6,False,insufficient_history,False,insufficient_history,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_low,False,insufficient_history,6,19,3,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_high,False,insufficient_history,13,19,0,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,negative_low,False,insufficient_history,10,16,4,False,insufficient_history,False,insufficient_history,0,0,0,0,,0,0,0,,0,0,0,
2022-03-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,negative_high,False,insufficient_history,17,30,6,False,insufficient_history,False,insufficient_history,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,nonnegative_low,False,insufficient_history,6,16,3,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,nonnegative_high,False,insufficient_history,13,30,0,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_low,False,insufficient_history,10,27,4,False,insufficient_history,False,insufficient_history,0,0,0,0,,0,0,0,,0,0,0,
2022-03-31,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_high,False,insufficient_history,17,27,6,False,insufficient_history,False,insufficient_history,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_low,False,insufficient_history,6,19,3,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_high,False,insufficient_history,13,19,0,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,negative_low,False,insufficient_history,10,16,4,False,insufficient_history,False,insufficient_history,0,0,0,0,,0,0,0,,0,0,0,
2022-03-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,negative_high,False,insufficient_history,17,30,6,False,insufficient_history,False,insufficient_history,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,nonnegative_low,False,insufficient_history,6,16,3,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,nonnegative_high,False,insufficient_history,13,30,0,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_low,False,insufficient_history,10,27,4,False,insufficient_history,False,insufficient_history,0,0,0,0,,0,0,0,,0,0,0,
2022-03-31,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_high,False,insufficient_history,17,27,6,False,insufficient_history,False,insufficient_history,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_low,False,insufficient_history,6,19,3,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_high,False,insufficient_history,13,19,0,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,negative_low,False,insufficient_history,10,16,4,False,insufficient_history,False,insufficient_history,0,0,0,0,,0,0,0,,0,0,0,
2022-03-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,negative_high,False,insufficient_history,17,30,6,False,insufficient_history,False,insufficient_history,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,nonnegative_low,False,insufficient_history,6,16,3,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-03-31,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,nonnegative_high,False,insufficient_history,13,30,0,False,insufficient_history,False,insufficient_history,1,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_market,trend,negative,negative_low,False,insufficient_validation,14,35,0,False,direction_worse,False,insufficient_validation,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_market,trend,negative,negative_high,False,direction_worse,21,35,12,False,direction_worse,True,accepted,0,0,0,0,,0,0,0,,0,0,0,
2022-06-30,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_low,False,insufficient_state_train,9,17,0,False,insufficient_validation,False,insufficient_state_train,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_high,False,insufficient_state_train,8,17,1,False,insufficient_validation,False,insufficient_state_train,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_market,volatility,low,negative_low,False,insufficient_validation,14,23,0,False,insufficient_validation,False,insufficient_validation,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_market,volatility,high,negative_high,True,accepted,21,29,12,True,accepted,True,accepted,0,0,0,0,,0,0,0,,0,0,0,
2022-06-30,quarter_volatility2_state4_validated,learned_market,volatility,low,nonnegative_low,False,insufficient_state_train,9,23,0,False,insufficient_validation,False,insufficient_state_train,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_market,volatility,high,nonnegative_high,False,insufficient_state_train,8,29,1,True,accepted,False,insufficient_state_train,4,0,0,0,0.0,0,0,0,0.0,4,0,1,0.03823935806904791
2022-06-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_low,False,insufficient_validation,14,35,0,False,direction_worse,False,insufficient_validation,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_high,False,direction_worse,21,35,12,False,direction_worse,True,accepted,0,0,0,0,,0,0,0,,0,0,0,
2022-06-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_low,False,insufficient_state_train,9,17,0,False,insufficient_validation,False,insufficient_state_train,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_high,False,insufficient_state_train,8,17,1,False,insufficient_validation,False,insufficient_state_train,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,negative_low,False,insufficient_validation,14,23,0,False,insufficient_validation,False,insufficient_validation,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,negative_high,False,direction_worse,21,29,12,False,direction_worse,True,accepted,0,0,0,0,,0,0,0,,0,0,0,
2022-06-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,nonnegative_low,False,insufficient_state_train,9,23,0,False,insufficient_validation,False,insufficient_state_train,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,nonnegative_high,False,insufficient_state_train,8,29,1,False,direction_worse,False,insufficient_state_train,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_low,False,insufficient_validation,14,35,0,False,direction_worse,False,insufficient_validation,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_high,False,direction_worse,21,35,12,False,direction_worse,True,accepted,0,0,0,0,,0,0,0,,0,0,0,
2022-06-30,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_low,False,insufficient_state_train,9,17,0,False,insufficient_validation,False,insufficient_state_train,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_high,False,insufficient_state_train,8,17,1,False,insufficient_validation,False,insufficient_state_train,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,negative_low,False,insufficient_validation,14,23,0,False,insufficient_validation,False,insufficient_validation,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,negative_high,True,accepted,21,29,12,True,accepted,True,accepted,0,0,0,0,,0,0,0,,0,0,0,
2022-06-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,nonnegative_low,False,insufficient_state_train,9,23,0,False,insufficient_validation,False,insufficient_state_train,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,nonnegative_high,False,insufficient_state_train,8,29,1,True,accepted,False,insufficient_state_train,4,0,0,0,0.0,0,0,0,0.0,4,0,1,0.03664665816357239
2022-06-30,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_low,False,insufficient_validation,14,35,0,False,direction_worse,False,insufficient_validation,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_high,False,direction_worse,21,35,12,False,direction_worse,True,accepted,0,0,0,0,,0,0,0,,0,0,0,
2022-06-30,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_low,False,insufficient_state_train,9,17,0,False,insufficient_validation,False,insufficient_state_train,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_high,False,insufficient_state_train,8,17,1,False,insufficient_validation,False,insufficient_state_train,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,negative_low,False,insufficient_validation,14,23,0,False,insufficient_validation,False,insufficient_validation,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,negative_high,False,direction_worse,21,29,12,False,direction_worse,True,accepted,0,0,0,0,,0,0,0,,0,0,0,
2022-06-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,nonnegative_low,False,insufficient_state_train,9,23,0,False,insufficient_validation,False,insufficient_state_train,5,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-06-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,nonnegative_high,False,insufficient_state_train,8,29,1,False,direction_worse,False,insufficient_state_train,4,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-09-30,quarter_trend2_state4_validated,learned_market,trend,negative,negative_low,False,insufficient_validation,12,39,3,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_trend2_state4_validated,learned_market,trend,negative,negative_high,False,insufficient_validation,27,39,0,False,insufficient_validation,False,insufficient_validation,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-09-30,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_low,False,insufficient_state_train,9,13,6,True,accepted,False,insufficient_state_train,2,0,0,0,0.0,0,0,0,0.0,2,0,0,-0.0005920309948947711
2022-09-30,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_high,False,insufficient_state_train,4,13,4,True,accepted,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_volatility2_state4_validated,learned_market,volatility,low,negative_low,False,insufficient_validation,12,21,3,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_volatility2_state4_validated,learned_market,volatility,high,negative_high,False,insufficient_validation,27,31,0,False,insufficient_validation,False,insufficient_validation,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-09-30,quarter_volatility2_state4_validated,learned_market,volatility,low,nonnegative_low,False,insufficient_state_train,9,21,6,True,accepted,False,insufficient_state_train,2,0,0,0,0.0,0,0,0,0.0,2,0,0,-0.00020488786971104012
2022-09-30,quarter_volatility2_state4_validated,learned_market,volatility,high,nonnegative_high,False,insufficient_state_train,4,31,4,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_low,False,insufficient_validation,12,39,3,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,negative,negative_high,False,insufficient_validation,27,39,0,False,insufficient_validation,False,insufficient_validation,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-09-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_low,False,insufficient_state_train,9,13,6,True,accepted,False,insufficient_state_train,2,0,0,0,0.0,0,0,0,0.0,2,0,0,-0.0006755062221611707
2022-09-30,quarter_trend2_state4_validated,learned_vol_interaction,trend,nonnegative,nonnegative_high,False,insufficient_state_train,4,13,4,True,accepted,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,negative_low,False,insufficient_validation,12,21,3,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,negative_high,False,insufficient_validation,27,31,0,False,insufficient_validation,False,insufficient_validation,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-09-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,low,nonnegative_low,False,insufficient_state_train,9,21,6,True,accepted,False,insufficient_state_train,2,0,0,0,0.0,0,0,0,0.0,2,0,0,-0.0005522064295530316
2022-09-30,quarter_volatility2_state4_validated,learned_vol_interaction,volatility,high,nonnegative_high,False,insufficient_state_train,4,31,4,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_low,False,insufficient_validation,12,39,3,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_trend2_state4_validated,learned_order_extension,trend,negative,negative_high,False,insufficient_validation,27,39,0,False,insufficient_validation,False,insufficient_validation,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-09-30,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_low,False,insufficient_state_train,9,13,6,True,accepted,False,insufficient_state_train,2,0,0,0,0.0,0,0,0,0.0,2,0,0,-0.0004235102289283643
2022-09-30,quarter_trend2_state4_validated,learned_order_extension,trend,nonnegative,nonnegative_high,False,insufficient_state_train,4,13,4,True,accepted,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,negative_low,False,insufficient_validation,12,21,3,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,negative_high,False,insufficient_validation,27,31,0,False,insufficient_validation,False,insufficient_validation,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-09-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,low,nonnegative_low,False,insufficient_state_train,9,21,6,True,accepted,False,insufficient_state_train,2,0,0,0,0.0,0,0,0,0.0,2,0,0,-0.00019835957851249697
2022-09-30,quarter_volatility2_state4_validated,learned_order_extension,volatility,high,nonnegative_high,False,insufficient_state_train,4,31,4,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_low,False,insufficient_validation,12,39,3,False,insufficient_validation,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_trend2_state4_validated,learned_order_offset,trend,negative,negative_high,False,insufficient_validation,27,39,0,False,insufficient_validation,False,insufficient_validation,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-09-30,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_low,False,insufficient_state_train,9,13,6,True,accepted,False,insufficient_state_train,2,0,0,0,0.0,0,0,0,0.0,2,0,0,-0.00041329955284483133
2022-09-30,quarter_trend2_state4_validated,learned_order_offset,trend,nonnegative,nonnegative_high,False,insufficient_state_train,4,13,4,True,accepted,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,negative_low,False,insufficient_validation,12,21,3,True,accepted,False,insufficient_validation,0,0,0,0,,0,0,0,,0,0,0,
2022-09-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,negative_high,False,insufficient_validation,27,31,0,False,insufficient_validation,False,insufficient_validation,10,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-09-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,low,nonnegative_low,False,insufficient_state_train,9,21,6,True,accepted,False,insufficient_state_train,2,0,0,0,0.0,0,0,0,0.0,2,0,0,-0.0001928428664469406
2022-09-30,quarter_volatility2_state4_validated,learned_order_offset,volatility,high,nonnegative_high,False,insufficient_state_train,4,31,4,False,insufficient_validation,False,insufficient_state_train,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_market,trend,negative,negative_low,False,annual_reset,13,35,3,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_market,trend,negative,negative_high,False,annual_reset,22,35,9,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_low,False,annual_reset,12,17,1,False,annual_reset,False,annual_reset,12,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2022-12-31,quarter_trend2_state4_validated,learned_market,trend,nonnegative,nonnegative_high,False,annual_reset,5,17,0,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_market,volatility,low,negative_low,False,annual_reset,13,25,3,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
2022-12-31,quarter_volatility2_state4_validated,learned_market,volatility,high,negative_high,False,annual_reset,22,27,9,False,annual_reset,False,annual_reset,0,0,0,0,,0,0,0,,0,0,0,
