cutoff,fit_cutoff,mode,family,component,method,training_n,accepted,reason,validation_n,baseline_correct,candidate_correct,brier_difference,baseline_brier,candidate_brier
2023-03-31,2022-12-15,ready,state,negative_low,learned_order_extension,11,False,insufficient_validation,0,0,0,,,
2023-03-31,2022-12-15,ready,state,negative_high,learned_order_extension,25,False,insufficient_validation,1,1,0,0.021774611868107974,0.2357278127453779,0.2575024246134859
2023-03-31,2022-12-15,ready,state,nonnegative_low,learned_order_extension,11,False,brier_not_better,12,3,3,0.007047209728649577,0.30995640309703537,0.31700361282568496
2023-03-31,2022-12-15,ready,state,nonnegative_high,learned_order_extension,5,False,insufficient_state_train,0,0,0,,,
2023-03-31,2022-12-15,ready,global,all,learned_order_extension,52,False,brier_not_better,13,4,4,0.02407319741039336,0.30424651153152327,0.3283197089419167
2023-03-31,2022-12-15,ready,state,negative_low,learned_order_offset,11,False,insufficient_validation,0,0,0,,,
2023-03-31,2022-12-15,ready,state,negative_high,learned_order_offset,25,False,insufficient_validation,1,1,0,0.0216996095812981,0.23589837450856807,0.25759798408986617
2023-03-31,2022-12-15,ready,state,nonnegative_low,learned_order_offset,11,False,brier_not_better,12,3,3,0.00704127523474291,0.30910058619518105,0.3161418614299239
2023-03-31,2022-12-15,ready,state,nonnegative_high,learned_order_offset,5,False,insufficient_state_train,0,0,0,,,
2023-03-31,2022-12-15,ready,global,all,learned_order_offset,52,False,brier_not_better,13,4,4,0.024052300851962936,0.30346964683467237,0.3275219476866353
2023-06-30,2023-03-16,ready,state,negative_low,learned_market,6,False,insufficient_state_train,8,4,4,0.0,0.27901412697782335,0.27901412697782335
2023-06-30,2023-03-16,ready,state,negative_high,learned_market,25,False,insufficient_validation,0,0,0,,,
2023-06-30,2023-03-16,ready,state,nonnegative_low,learned_market,16,False,brier_not_better,5,2,2,0.004157071906117399,0.2808931854765807,0.2850502573826981
2023-06-30,2023-03-16,ready,state,nonnegative_high,learned_market,5,False,insufficient_state_train,0,0,0,,,
2023-06-30,2023-03-16,ready,global,all,learned_market,52,False,brier_not_better,13,6,5,0.0030557712211962663,0.2797368417850377,0.282792613006234
2023-06-30,2023-03-16,ready,state,negative_low,learned_vol_interaction,6,False,insufficient_state_train,8,3,3,0.0,0.2794061720888882,0.2794061720888882
2023-06-30,2023-03-16,ready,state,negative_high,learned_vol_interaction,25,False,insufficient_validation,0,0,0,,,
2023-06-30,2023-03-16,ready,state,nonnegative_low,learned_vol_interaction,16,False,brier_not_better,5,2,2,0.004093531760708658,0.27941036377258166,0.2835038955332903
2023-06-30,2023-03-16,ready,state,nonnegative_high,learned_vol_interaction,5,False,insufficient_state_train,0,0,0,,,
2023-06-30,2023-03-16,ready,global,all,learned_vol_interaction,52,False,brier_not_better,13,5,5,0.00266981069479287,0.2794077842749241,0.28207759496971696
2023-06-30,2023-03-16,ready,state,negative_low,learned_order_extension,6,False,insufficient_state_train,8,3,3,0.0,0.2664201619091963,0.2664201619091963
2023-06-30,2023-03-16,ready,state,negative_high,learned_order_extension,25,False,insufficient_validation,0,0,0,,,
2023-06-30,2023-03-16,ready,state,nonnegative_low,learned_order_extension,16,False,brier_not_better,5,2,1,0.0041391261442958625,0.27762266042075173,0.2817617865650476
2023-06-30,2023-03-16,ready,state,nonnegative_high,learned_order_extension,5,False,insufficient_state_train,0,0,0,,,
2023-06-30,2023-03-16,ready,global,all,learned_order_extension,52,False,brier_not_better,13,5,5,0.0022894347872789303,0.2707288151828715,0.2730182499701504
2023-06-30,2023-03-16,ready,state,negative_low,learned_order_offset,6,False,insufficient_state_train,8,3,3,0.0,0.26584842928262203,0.26584842928262203
2023-06-30,2023-03-16,ready,state,negative_high,learned_order_offset,25,False,insufficient_validation,0,0,0,,,
2023-06-30,2023-03-16,ready,state,nonnegative_low,learned_order_offset,16,False,brier_not_better,5,2,1,0.0041344324535684375,0.2772077754968738,0.28134220795044224
2023-06-30,2023-03-16,ready,state,nonnegative_high,learned_order_offset,5,False,insufficient_state_train,0,0,0,,,
2023-06-30,2023-03-16,ready,global,all,learned_order_offset,52,False,brier_not_better,13,5,5,0.0022434402593036846,0.2702174085957958,0.27246084885509947
2023-09-30,2023-06-15,ready,state,negative_low,learned_market,12,True,accepted,9,3,4,-0.008632013248701284,0.26893276945176586,0.2603007562030646
2023-09-30,2023-06-15,ready,state,negative_high,learned_market,13,False,insufficient_validation,1,0,1,-0.0027022742204260985,0.2509376061566442,0.24823533193621808
2023-09-30,2023-06-15,ready,state,nonnegative_low,learned_market,22,False,insufficient_validation,3,3,3,-0.0033049161443853745,0.17898856552219145,0.1756836493778061
2023-09-30,2023-06-15,ready,state,nonnegative_high,learned_market,5,False,insufficient_state_train,0,0,0,,,
2023-09-30,2023-06-15,ready,global,all,learned_market,52,True,accepted,13,6,7,-0.009765926523405955,0.24679217136839318,0.2370262448449872
2023-09-30,2023-06-15,ready,state,negative_low,learned_vol_interaction,12,True,accepted,9,3,4,-0.00884470166886932,0.2681981801590347,0.25935347849016543
2023-09-30,2023-06-15,ready,state,negative_high,learned_vol_interaction,13,False,insufficient_validation,1,1,1,-0.0029961782119224956,0.2472324808023951,0.2442363025904726
2023-09-30,2023-06-15,ready,state,nonnegative_low,learned_vol_interaction,22,False,insufficient_validation,3,3,3,-0.002984013734028429,0.18082148165406053,0.17783746792003208
2023-09-30,2023-06-15,ready,state,nonnegative_high,learned_vol_interaction,5,False,insufficient_state_train,0,0,0,,,
2023-09-30,2023-06-15,ready,global,all,learned_vol_interaction,52,True,accepted,13,7,7,-0.009704909084985953,0.24642158055352992,0.236716671468544
2023-09-30,2023-06-15,ready,state,negative_low,learned_order_extension,12,True,accepted,9,3,4,-0.008646888826718553,0.2549438772935015,0.2462969884667829
2023-09-30,2023-06-15,ready,state,negative_high,learned_order_extension,13,False,insufficient_validation,1,0,0,-0.0034675891521593893,0.2577962145268835,0.2543286253747241
2023-09-30,2023-06-15,ready,state,nonnegative_low,learned_order_extension,22,False,insufficient_validation,3,3,3,-0.002883264032805144,0.19281962223238583,0.18993635819958068
2023-09-30,2023-06-15,ready,state,nonnegative_high,learned_order_extension,5,False,insufficient_state_train,0,0,0,,,
2023-09-30,2023-06-15,ready,global,all,learned_order_extension,52,True,accepted,13,6,7,-0.009821553807656378,0.24082692129735034,0.23100536748969394
2023-09-30,2023-06-15,ready,state,negative_low,learned_order_offset,12,True,accepted,9,3,4,-0.008669568372596883,0.25431516662235887,0.24564559824976195
2023-09-30,2023-06-15,ready,state,negative_high,learned_order_offset,13,False,insufficient_validation,1,0,0,-0.0035112036559772908,0.2585942913581946,0.2550830877022173
2023-09-30,2023-06-15,ready,state,nonnegative_low,learned_order_offset,22,False,insufficient_validation,3,3,3,-0.002904538426644593,0.1936948151966574,0.1907902767700128
2023-09-30,2023-06-15,ready,state,nonnegative_high,learned_order_offset,5,False,insufficient_state_train,0,0,0,,,
2023-09-30,2023-06-15,ready,global,all,learned_order_offset,52,True,accepted,13,6,7,-0.009854132536328433,0.2406550181961074,0.230800885659779
2023-12-31,2023-09-07,annual_reset,state,negative_low,learned_market,20,False,annual_reset,13,6,6,0.0,0.226417632179435,0.226417632179435
2023-12-31,2023-09-07,annual_reset,state,negative_high,learned_market,11,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,state,nonnegative_low,learned_market,20,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,state,nonnegative_high,learned_market,1,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,global,all,learned_market,52,False,annual_reset,13,6,6,0.0,0.226417632179435,0.226417632179435
2023-12-31,2023-09-07,annual_reset,state,negative_low,learned_vol_interaction,20,False,annual_reset,13,6,6,0.0,0.2273820535997867,0.2273820535997867
2023-12-31,2023-09-07,annual_reset,state,negative_high,learned_vol_interaction,11,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,state,nonnegative_low,learned_vol_interaction,20,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,state,nonnegative_high,learned_vol_interaction,1,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,global,all,learned_vol_interaction,52,False,annual_reset,13,6,6,0.0,0.2273820535997867,0.2273820535997867
2023-12-31,2023-09-07,annual_reset,state,negative_low,learned_order_extension,20,False,annual_reset,13,6,6,0.0,0.22932871139704553,0.22932871139704553
2023-12-31,2023-09-07,annual_reset,state,negative_high,learned_order_extension,11,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,state,nonnegative_low,learned_order_extension,20,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,state,nonnegative_high,learned_order_extension,1,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,global,all,learned_order_extension,52,False,annual_reset,13,6,6,0.0,0.22932871139704553,0.22932871139704553
2023-12-31,2023-09-07,annual_reset,state,negative_low,learned_order_offset,20,False,annual_reset,13,6,6,0.0,0.2298987062628838,0.2298987062628838
2023-12-31,2023-09-07,annual_reset,state,negative_high,learned_order_offset,11,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,state,nonnegative_low,learned_order_offset,20,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,state,nonnegative_high,learned_order_offset,1,False,annual_reset,0,0,0,,,
2023-12-31,2023-09-07,annual_reset,global,all,learned_order_offset,52,False,annual_reset,13,6,6,0.0,0.2298987062628838,0.2298987062628838
2024-03-31,2023-12-07,ready,state,negative_low,learned_market,25,True,accepted,7,3,4,-0.0015956780150449545,0.2656380820133745,0.26404240399832957
2024-03-31,2023-12-07,ready,state,negative_high,learned_market,8,False,insufficient_state_train,3,3,3,0.0,0.19178897843799694,0.19178897843799694
2024-03-31,2023-12-07,ready,state,nonnegative_low,learned_market,19,False,insufficient_validation,1,0,0,-0.0011930416091550655,0.2935581788856791,0.292365137276524
2024-03-31,2023-12-07,ready,state,nonnegative_high,learned_market,0,False,insufficient_state_train,2,2,2,0.0,0.15135678690306337,0.15135678690306337
2024-03-31,2023-12-07,ready,global,all,learned_market,52,False,brier_not_better,13,8,9,0.0012126330982401355,0.2331619432384168,0.2343745763366569
2024-03-31,2023-12-07,ready,state,negative_low,learned_vol_interaction,25,True,accepted,7,3,3,-0.0019367457310944722,0.2680313596394249,0.26609461390833045
2024-03-31,2023-12-07,ready,state,negative_high,learned_vol_interaction,8,False,insufficient_state_train,3,3,3,0.0,0.19277152736247458,0.19277152736247458
2024-03-31,2023-12-07,ready,state,nonnegative_low,learned_vol_interaction,19,False,insufficient_validation,1,0,0,-0.0007798008161328807,0.30046284189322964,0.29968304107709676
2024-03-31,2023-12-07,ready,state,nonnegative_high,learned_vol_interaction,0,False,insufficient_state_train,2,2,2,0.0,0.15649464417313125,0.15649464417313125
2024-03-31,2023-12-07,ready,global,all,learned_vol_interaction,52,False,brier_not_better,13,8,8,0.0012152949432049365,0.2359989407540685,0.2372142356972734
2024-03-31,2023-12-07,ready,state,negative_low,learned_order_extension,25,True,accepted,7,3,3,-0.0028125134801053053,0.27133873031201633,0.268526216831911
2024-03-31,2023-12-07,ready,state,negative_high,learned_order_extension,8,False,insufficient_state_train,3,3,3,0.0,0.1972342004085509,0.1972342004085509
2024-03-31,2023-12-07,ready,state,nonnegative_low,learned_order_extension,19,False,insufficient_validation,1,1,1,-0.0011221723963412977,0.2345084412060307,0.2333862688096894
2024-03-31,2023-12-07,ready,state,nonnegative_high,learned_order_extension,0,False,insufficient_state_train,2,2,2,0.0,0.212636037104518,0.212636037104518
2024-03-31,2023-12-07,ready,global,all,learned_order_extension,52,False,brier_not_better,13,9,9,0.001902906779617754,0.24237340221729492,0.2442763089969127
2024-03-31,2023-12-07,ready,state,negative_low,learned_order_offset,25,True,accepted,7,3,3,-0.0028914033238549575,0.27139681627225076,0.26850541294839586
2024-03-31,2023-12-07,ready,state,negative_high,learned_order_offset,8,False,insufficient_state_train,3,3,3,0.0,0.19756234506659656,0.19756234506659656
2024-03-31,2023-12-07,ready,state,nonnegative_low,learned_order_offset,19,False,insufficient_validation,1,1,1,-0.0011657796749612315,0.23192414400361422,0.230758364328653
2024-03-31,2023-12-07,ready,state,nonnegative_high,learned_order_offset,0,False,insufficient_state_train,2,2,2,0.0,0.214120210335085,0.214120210335085
2024-03-31,2023-12-07,ready,global,all,learned_order_offset,52,False,brier_not_better,13,9,9,0.0019213494267989078,0.24250994721379457,0.24443129664059346
2024-06-30,2024-03-07,ready,state,negative_low,learned_market,33,False,insufficient_validation,1,0,0,-0.04184017390429379,0.2934254291791027,0.2515852552748089
2024-06-30,2024-03-07,ready,state,negative_high,learned_market,4,False,insufficient_state_train,0,0,0,,,
2024-06-30,2024-03-07,ready,state,nonnegative_low,learned_market,15,True,accepted,11,7,7,-6.679090944403614e-05,0.23263583952587566,0.23256904861643166
2024-06-30,2024-03-07,ready,state,nonnegative_high,learned_market,0,False,insufficient_state_train,1,1,1,0.0,0.14360785553925334,0.14360785553925334
2024-06-30,2024-03-07,ready,global,all,learned_market,52,True,accepted,13,8,8,-0.00010224679874719367,0.2304636553463837,0.23036140854763648
2024-06-30,2024-03-07,ready,state,negative_low,learned_vol_interaction,33,False,insufficient_validation,1,0,0,-0.04272410963799289,0.3118989639567348,0.2691748543187419
2024-06-30,2024-03-07,ready,state,negative_high,learned_vol_interaction,4,False,insufficient_state_train,0,0,0,,,
2024-06-30,2024-03-07,ready,state,nonnegative_low,learned_vol_interaction,15,True,accepted,11,7,7,-4.8832954141183905e-05,0.2345756421056494,0.23452680915150823
2024-06-30,2024-03-07,ready,state,nonnegative_high,learned_vol_interaction,0,False,insufficient_state_train,1,1,1,0.0,0.14796463549202524,0.14796463549202524
2024-06-30,2024-03-07,ready,global,all,learned_vol_interaction,52,True,accepted,13,8,8,-4.482432149564414e-05,0.23386120481622333,0.2338163804947277
2024-06-30,2024-03-07,ready,state,negative_low,learned_order_extension,33,False,insufficient_validation,1,0,0,-0.04427129114932904,0.31448325446749414,0.2702119633181651
2024-06-30,2024-03-07,ready,state,negative_high,learned_order_extension,4,False,insufficient_state_train,0,0,0,,,
2024-06-30,2024-03-07,ready,state,nonnegative_low,learned_order_extension,15,False,brier_not_better,11,6,6,0.0006726233164254601,0.2513652867458347,0.2520379100622602
2024-06-30,2024-03-07,ready,state,nonnegative_high,learned_order_extension,0,False,insufficient_state_train,1,1,1,0.0,0.212245110193749,0.212245110193749
2024-06-30,2024-03-07,ready,global,all,learned_order_extension,52,False,brier_not_better,13,7,6,0.002199076363459242,0.25321127068195576,0.255410347045415
2024-06-30,2024-03-07,ready,state,negative_low,learned_order_offset,33,False,insufficient_validation,1,0,0,-0.044512194574882535,0.3141216732739855,0.26960947869910296
2024-06-30,2024-03-07,ready,state,negative_high,learned_order_offset,4,False,insufficient_state_train,0,0,0,,,
2024-06-30,2024-03-07,ready,state,nonnegative_low,learned_order_offset,15,False,brier_not_better,11,6,6,0.0006993056247541813,0.2517462181356833,0.25244552376043744
2024-06-30,2024-03-07,ready,state,nonnegative_high,learned_order_offset,0,False,insufficient_state_train,1,1,1,0.0,0.2137662918116138,0.2137662918116138
2024-06-30,2024-03-07,ready,global,all,learned_order_offset,52,False,brier_not_better,13,7,6,0.002286643526214869,0.2536227972752397,0.2559094408014545
2024-09-30,2024-06-27,ready,state,negative_low,learned_market,32,False,brier_not_better,12,8,7,0.0012018337169686817,0.22199532742299521,0.22319716113996388
2024-09-30,2024-06-27,ready,state,negative_high,learned_market,4,False,insufficient_state_train,0,0,0,,,
2024-09-30,2024-06-27,ready,state,nonnegative_low,learned_market,14,False,insufficient_validation,1,1,1,-0.012455935363811649,0.21565533052394828,0.20319939516013663
2024-09-30,2024-06-27,ready,state,nonnegative_high,learned_market,2,False,insufficient_state_train,0,0,0,,,
2024-09-30,2024-06-27,ready,global,all,learned_market,52,False,direction_worse,13,9,8,-0.002071138659335452,0.22150763535383777,0.21943649669450233
2024-09-30,2024-06-27,ready,state,negative_low,learned_vol_interaction,32,False,brier_not_better,12,7,8,0.001553535105730544,0.22091755748439665,0.2224710925901272
2024-09-30,2024-06-27,ready,state,negative_high,learned_vol_interaction,4,False,insufficient_state_train,0,0,0,,,
2024-09-30,2024-06-27,ready,state,nonnegative_low,learned_vol_interaction,14,False,insufficient_validation,1,1,1,-0.012649787725730388,0.2223276580124885,0.2096778702867581
2024-09-30,2024-06-27,ready,state,nonnegative_high,learned_vol_interaction,2,False,insufficient_state_train,0,0,0,,,
2024-09-30,2024-06-27,ready,global,all,learned_vol_interaction,52,True,accepted,13,8,8,-0.0018993348212310108,0.2210260267557883,0.21912669193455733
2024-09-30,2024-06-27,ready,state,negative_low,learned_order_extension,32,True,accepted,12,7,7,-0.001503775116110213,0.2263819569538962,0.224878181837786
2024-09-30,2024-06-27,ready,state,negative_high,learned_order_extension,4,False,insufficient_state_train,0,0,0,,,
2024-09-30,2024-06-27,ready,state,nonnegative_low,learned_order_extension,14,False,insufficient_validation,1,1,1,-0.011906832801606593,0.24396675125520179,0.2320599184535952
2024-09-30,2024-06-27,ready,state,nonnegative_high,learned_order_extension,2,False,insufficient_state_train,0,0,0,,,
2024-09-30,2024-06-27,ready,global,all,learned_order_extension,52,True,accepted,13,8,9,-0.004223695984795734,0.227734633438612,0.22351093745381628
2024-09-30,2024-06-27,ready,state,negative_low,learned_order_offset,32,True,accepted,12,7,7,-0.0016389919913781133,0.22679166113383428,0.22515266914245616
2024-09-30,2024-06-27,ready,state,negative_high,learned_order_offset,4,False,insufficient_state_train,0,0,0,,,
2024-09-30,2024-06-27,ready,state,nonnegative_low,learned_order_offset,14,False,insufficient_validation,1,1,1,-0.011846124287131027,0.24441321753966475,0.23256709325253372
2024-09-30,2024-06-27,ready,state,nonnegative_high,learned_order_offset,2,False,insufficient_state_train,0,0,0,,,
2024-09-30,2024-06-27,ready,global,all,learned_order_offset,52,True,accepted,13,8,9,-0.00432967834770508,0.22814716547274427,0.22381748712503924
2024-12-31,2024-09-19,annual_reset,state,negative_low,learned_market,32,False,annual_reset,1,0,0,0.0,0.35861790430950824,0.35861790430950824
2024-12-31,2024-09-19,annual_reset,state,negative_high,learned_market,4,False,annual_reset,0,0,0,,,
2024-12-31,2024-09-19,annual_reset,state,nonnegative_low,learned_market,14,False,annual_reset,1,0,0,0.0,0.43248680123719735,0.43248680123719735
2024-12-31,2024-09-19,annual_reset,state,nonnegative_high,learned_market,2,False,annual_reset,11,9,9,0.0,0.20666380935799697,0.20666380935799697
2024-12-31,2024-09-19,annual_reset,global,all,learned_market,52,False,annual_reset,13,9,9,0.0,0.23572358526805173,0.23572358526805173
2024-12-31,2024-09-19,annual_reset,state,negative_low,learned_vol_interaction,32,False,annual_reset,1,0,0,0.0,0.3769716015470405,0.3769716015470405
2024-12-31,2024-09-19,annual_reset,state,negative_high,learned_vol_interaction,4,False,annual_reset,0,0,0,,,
2024-12-31,2024-09-19,annual_reset,state,nonnegative_low,learned_vol_interaction,14,False,annual_reset,1,0,0,0.0,0.4417315532195518,0.4417315532195518
2024-12-31,2024-09-19,annual_reset,state,nonnegative_high,learned_vol_interaction,2,False,annual_reset,11,10,10,0.0,0.20792777905904167,0.20792777905904167
2024-12-31,2024-09-19,annual_reset,global,all,learned_vol_interaction,52,False,annual_reset,13,10,10,0.0,0.23891605572431157,0.23891605572431157
2024-12-31,2024-09-19,annual_reset,state,negative_low,learned_order_extension,32,False,annual_reset,1,0,0,0.0,0.3354326382233593,0.3354326382233593
2024-12-31,2024-09-19,annual_reset,state,negative_high,learned_order_extension,4,False,annual_reset,0,0,0,,,
2024-12-31,2024-09-19,annual_reset,state,nonnegative_low,learned_order_extension,14,False,annual_reset,1,0,0,0.0,0.48510502158006513,0.48510502158006513
2024-12-31,2024-09-19,annual_reset,state,nonnegative_high,learned_order_extension,2,False,annual_reset,11,10,10,0.0,0.20295780796495214,0.20295780796495214
2024-12-31,2024-09-19,annual_reset,global,all,learned_order_extension,52,False,annual_reset,13,10,10,0.0,0.23485181133983832,0.23485181133983832
2024-12-31,2024-09-19,annual_reset,state,negative_low,learned_order_offset,32,False,annual_reset,1,0,0,0.0,0.33362231112970747,0.33362231112970747
2024-12-31,2024-09-19,annual_reset,state,negative_high,learned_order_offset,4,False,annual_reset,0,0,0,,,
2024-12-31,2024-09-19,annual_reset,state,nonnegative_low,learned_order_offset,14,False,annual_reset,1,0,0,0.0,0.48375837757709544,0.48375837757709544
2024-12-31,2024-09-19,annual_reset,state,nonnegative_high,learned_order_offset,2,False,annual_reset,11,9,9,0.0,0.20288217554597787,0.20288217554597787
2024-12-31,2024-09-19,annual_reset,global,all,learned_order_offset,52,False,annual_reset,13,9,9,0.0,0.23454497074711994,0.23454497074711994
2025-03-31,2024-12-19,ready,state,negative_low,learned_market,25,False,brier_not_better,5,4,4,0.004311907211239019,0.20782416522091235,0.21213607243215132
2025-03-31,2024-12-19,ready,state,negative_high,learned_market,3,False,insufficient_state_train,4,3,3,0.0,0.21032324718345063,0.21032324718345063
2025-03-31,2024-12-19,ready,state,nonnegative_low,learned_market,12,False,insufficient_validation,4,1,1,0.00046754658346376265,0.30809250536327104,0.30856005194673475
2025-03-31,2024-12-19,ready,state,nonnegative_high,learned_market,12,False,insufficient_validation,0,0,0,,,
2025-03-31,2024-12-19,ready,global,all,learned_market,52,False,brier_not_better,13,8,9,0.0038165367525346337,0.2394449104839575,0.24326144723649218
2025-03-31,2024-12-19,ready,state,negative_low,learned_vol_interaction,25,False,brier_not_better,5,4,5,0.004064020207986768,0.20758825091816852,0.21165227112615534
2025-03-31,2024-12-19,ready,state,negative_high,learned_vol_interaction,3,False,insufficient_state_train,4,3,3,0.0,0.2115409415575524,0.2115409415575524
2025-03-31,2024-12-19,ready,state,nonnegative_low,learned_vol_interaction,12,False,insufficient_validation,4,1,1,0.0005092152269302319,0.3058125440933796,0.30632175932030986
2025-03-31,2024-12-19,ready,state,nonnegative_high,learned_vol_interaction,12,False,insufficient_validation,0,0,0,,,
2025-03-31,2024-12-19,ready,global,all,learned_vol_interaction,52,False,brier_not_better,13,8,9,0.003839027408304524,0.23902732286112086,0.2428663502694253
2025-03-31,2024-12-19,ready,state,negative_low,learned_order_extension,25,False,brier_not_better,5,3,4,0.003055441826207811,0.2066396941798308,0.20969513600603862
2025-03-31,2024-12-19,ready,state,negative_high,learned_order_extension,3,False,insufficient_state_train,4,3,3,0.0,0.198075586654983,0.198075586654983
2025-03-31,2024-12-19,ready,state,nonnegative_low,learned_order_extension,12,False,insufficient_validation,4,1,1,0.0003285208872410225,0.31451610261195034,0.3148446234991914
2025-03-31,2024-12-19,ready,state,nonnegative_high,learned_order_extension,12,False,insufficient_validation,0,0,0,,,
2025-03-31,2024-12-19,ready,global,all,learned_order_extension,52,False,brier_not_better,13,7,8,0.003345373727149934,0.23719732522822218,0.2405426989553721
2025-03-31,2024-12-19,ready,state,negative_low,learned_order_offset,25,False,brier_not_better,5,3,4,0.00313677109125044,0.20680061917924758,0.20993739027049801
2025-03-31,2024-12-19,ready,state,negative_high,learned_order_offset,3,False,insufficient_state_train,4,3,3,0.0,0.1985328412116264,0.1985328412116264
2025-03-31,2024-12-19,ready,state,nonnegative_low,learned_order_offset,12,False,insufficient_validation,4,1,1,0.0003212375529698594,0.3136014594801245,0.3139226970330944
2025-03-31,2024-12-19,ready,state,nonnegative_high,learned_order_offset,12,False,insufficient_validation,0,0,0,,,
2025-03-31,2024-12-19,ready,global,all,learned_order_offset,52,False,brier_not_better,13,7,8,0.0033727475704797305,0.23711848451255704,0.2404912320830368
2025-06-30,2025-03-13,ready,state,negative_low,learned_market,18,True,accepted,9,4,5,-0.0006764285296830495,0.26912286423881054,0.2684464357091276
2025-06-30,2025-03-13,ready,state,negative_high,learned_market,7,False,insufficient_state_train,3,1,1,0.0,0.23185057431744505,0.23185057431744505
2025-06-30,2025-03-13,ready,state,nonnegative_low,learned_market,14,False,insufficient_validation,1,0,0,-0.003082741631957431,0.32637795165035355,0.3232952100183961
2025-06-30,2025-03-13,ready,state,nonnegative_high,learned_market,13,False,insufficient_validation,0,0,0,,,
2025-06-30,2025-03-13,ready,global,all,learned_market,52,False,brier_not_better,13,5,5,0.0016990513493899907,0.2649258040578449,0.2666248554072349
2025-06-30,2025-03-13,ready,state,negative_low,learned_vol_interaction,18,True,accepted,9,5,5,-0.0006584022372381497,0.2709358646990542,0.27027746246181605
2025-06-30,2025-03-13,ready,state,negative_high,learned_vol_interaction,7,False,insufficient_state_train,3,1,1,0.0,0.24119849023381748,0.24119849023381748
2025-06-30,2025-03-13,ready,state,nonnegative_low,learned_vol_interaction,14,False,insufficient_validation,1,0,0,-0.0028752555561492588,0.3238064451361201,0.32093118957997085
2025-06-30,2025-03-13,ready,state,nonnegative_high,learned_vol_interaction,13,False,insufficient_validation,0,0,0,,,
2025-06-30,2025-03-13,ready,global,all,learned_vol_interaction,52,False,brier_not_better,13,6,5,0.0015775653694551095,0.2681403613945431,0.2697179267639982
2025-06-30,2025-03-13,ready,state,negative_low,learned_order_extension,18,True,accepted,9,4,4,-0.0014688098757339512,0.2780992649910998,0.2766304551153658
2025-06-30,2025-03-13,ready,state,negative_high,learned_order_extension,7,False,insufficient_state_train,3,1,1,0.0,0.2352648603069166,0.2352648603069166
2025-06-30,2025-03-13,ready,state,nonnegative_low,learned_order_extension,14,False,insufficient_validation,1,0,0,-0.0005372733016614228,0.33847632354960516,0.33793905024794374
2025-06-30,2025-03-13,ready,state,nonnegative_high,learned_order_extension,13,False,insufficient_validation,0,0,0,,,
2025-06-30,2025-03-13,ready,global,all,learned_order_extension,52,False,brier_not_better,13,5,5,0.001722494739471569,0.27285879149155795,0.27458128623102945
2025-06-30,2025-03-13,ready,state,negative_low,learned_order_offset,18,True,accepted,9,4,4,-0.001493803218036805,0.2773922884157216,0.27589848519768473
2025-06-30,2025-03-13,ready,state,negative_high,learned_order_offset,7,False,insufficient_state_train,3,1,1,0.0,0.23457231072288254,0.23457231072288254
2025-06-30,2025-03-13,ready,state,nonnegative_low,learned_order_offset,14,False,insufficient_validation,1,0,0,-0.00041804178376397827,0.33583601794392315,0.33541797616015917
2025-06-30,2025-03-13,ready,state,nonnegative_high,learned_order_offset,13,False,insufficient_validation,0,0,0,,,
2025-06-30,2025-03-13,ready,global,all,learned_order_offset,52,False,brier_not_better,13,5,5,0.0017300246244957734,0.2720064266041588,0.2737364512286546
2025-09-30,2025-06-26,ready,state,negative_low,learned_market,26,False,insufficient_validation,0,0,0,,,
2025-09-30,2025-06-26,ready,state,negative_high,learned_market,7,False,insufficient_state_train,0,0,0,,,
2025-09-30,2025-06-26,ready,state,nonnegative_low,learned_market,8,False,insufficient_state_train,10,4,4,0.0,0.2848413712086971,0.2848413712086971
2025-09-30,2025-06-26,ready,state,nonnegative_high,learned_market,11,False,insufficient_validation,3,0,0,-0.0007912982183190439,0.3298320610725143,0.32904076285419526
2025-09-30,2025-06-26,ready,global,all,learned_market,52,False,brier_not_better,13,4,5,0.006753944278796239,0.29522383810034725,0.3019777823791435
2025-09-30,2025-06-26,ready,state,negative_low,learned_vol_interaction,26,False,insufficient_validation,0,0,0,,,
2025-09-30,2025-06-26,ready,state,negative_high,learned_vol_interaction,7,False,insufficient_state_train,0,0,0,,,
2025-09-30,2025-06-26,ready,state,nonnegative_low,learned_vol_interaction,8,False,insufficient_state_train,10,5,5,0.0,0.284609437646816,0.284609437646816
2025-09-30,2025-06-26,ready,state,nonnegative_high,learned_vol_interaction,11,False,insufficient_validation,3,0,0,-0.0007613767818098194,0.3307028800096001,0.3299415032277903
2025-09-30,2025-06-26,ready,global,all,learned_vol_interaction,52,False,brier_not_better,13,5,5,0.006334467231075865,0.29524638588438157,0.30158085311545735
