seed,epoch,train_n,steps,last_batch,nominal_loss_weight_max_min,permutation_sha256,joint_loss,return_loss,aux_loss,gradient_norm
20260910,1,1024,8,128,1.0,642d6de07ee30538b78be2c9443f736e3c36dd098a2b644ff02292abf0f1d720,0.8119854629039764,0.6932623311877251,1.1872312724590302,0.19261878915131092
20260910,2,1024,8,128,1.0,421fae162fe3b004825217e064374298c0b28242b4a93b2c7d88ad384b393fa3,0.8014052733778954,0.6930683925747871,1.0833687335252762,0.13628125376999378
20260910,3,1024,8,128,1.0,bcff1771a408a4913e4c0aaea76ba743bc3f73b96eca4ce11f90f59bec1c35c5,0.7991754412651062,0.6933377757668495,1.0583766177296638,0.12239906564354897
20260910,4,1024,8,128,1.0,0a165f05e34216ce197ac240d54336ad04ab19b04ac02d52005ad11e2d0c6b38,0.7979463413357735,0.6932359263300896,1.0471041947603226,0.08329728711396456
20260910,5,1024,8,128,1.0,f88227263f52772efc0ddc433ebf869c1406dd1333e21b421f44ca53e725ddcb,0.7965318635106087,0.6930160522460938,1.0351581573486328,0.11454657930880785
20260910,6,1024,8,128,1.0,04f4cbebd6475b5101e9dfd4e5d592d5c1a1e02889a556540aabc16058a00f64,0.7963235378265381,0.6931664049625397,1.03157127648592,0.11999680008739233
20260910,7,1024,8,128,1.0,2584ab34d7590eac8f4503b8ef2ec110fcdf570a0d5d3f7e3d9f4e6e6c106ed2,0.7955901846289635,0.693080298602581,1.0250988453626633,0.13390481937676668
20260910,8,1024,8,128,1.0,cc913816ec57eaf77797a75bbbb8bc6b29c050ca50c88a1f2d4385fb55f898ba,0.7954739332199097,0.6932211145758629,1.022528052330017,0.12179374322295189
20260910,9,1024,8,128,1.0,ff089c2a8b6e8d25db48667de0c042e2a3c20277ee67480dae29336ec3317eda,0.795051783323288,0.693122535943985,1.0192925333976746,0.08725147368386388
20260910,10,1024,8,128,1.0,92d64189647a4578b707718cac4d93bde858274e1ededf8ca683a1a04ee247ba,0.7946351915597916,0.6931372582912445,1.0149794518947601,0.10666466038674116
20260910,11,1024,8,128,1.0,ea9c225afac67851b247539b275315358c0491cec8a6b0494aa08b5dae3d444a,0.7942628115415573,0.6929451152682304,1.0131770074367523,0.09162199450656772
20260910,12,1024,8,128,1.0,301895e3b4104cd119bedca76514b91af19cf366beb4ed54fd0cbfd450250b0c,0.7944359257817268,0.6932510510087013,1.0118487179279327,0.11688643973320723
20260910,13,1024,8,128,1.0,2714e1efe5caa2cd308c449112858e198f0fab73aba834efe8dbe906fa72991c,0.793821431696415,0.692822776734829,1.00998654961586,0.12307367660105228
20260910,14,1024,8,128,1.0,73a95d0575924b5712ad81bfa631dcd1d7d345a9127989f1c49d59d9c36b89e2,0.7938927784562111,0.6930814310908318,1.0081135109066963,0.07397627737373114
20260910,15,1024,8,128,1.0,54d0575a9c0ea72714a7380cc78fbbbca6474b1bd71aa247705f1f77014b20dc,0.7936923429369926,0.6929448544979095,1.007474847137928,0.0916547141969204
20260910,16,1024,8,128,1.0,f2c382fb588ab875fca1efd257a89f8ee7b6cdfe5ac5c240d24d64943ee293e5,0.793553426861763,0.6929378733038902,1.006155550479889,0.09645073721185327
20260910,17,1024,8,128,1.0,704391213fe5a3446fb704d3eda288a0636970ea47271afe6795549964952b2d,0.7934689596295357,0.692970335483551,1.0049863085150719,0.08598886989057064
20260910,18,1024,8,128,1.0,ab2387b904ad782dcae24308d7ee3358e6ff9a54e53ebdda1f34c2e99ce2acbd,0.7933314517140388,0.6927577555179596,1.0057368725538254,0.0751914819702506
20260910,19,1024,8,128,1.0,846a12b4e3ad5dccd9400df7497e802363b2ee45b9179573adb1331be6e1c818,0.7932207062840462,0.6926594004034996,1.0056129917502403,0.13701624795794487
20260910,20,1024,8,128,1.0,ff6957e274bdb7a1fca8333b28238f90b58ee9d05ba360cdc505ffac54313c9d,0.7926437631249428,0.6921028569340706,1.005409114062786,0.13742897426709533
20260911,1,1024,8,128,1.0,509b3e69655f66f86e57c4f3639df091813d67234f32d2bdfd60ffa0ff0afe12,0.8261104673147202,0.6934408992528915,1.3266956806182861,0.23566451109945774
20260911,2,1024,8,128,1.0,753e28741d1c4bacaee244546da4e1dca3f30545ee11d978581758cd1379dab6,0.8045126050710678,0.6932298615574837,1.1128274500370026,0.11489846743643284
20260911,3,1024,8,128,1.0,e9471c33f18d1f91f129eb1671b0be96cd6096b501fca2707f096e232fb63268,0.7996410354971886,0.6932584494352341,1.0638258755207062,0.12913437373936176
20260911,4,1024,8,128,1.0,bae797ff88161b2a1f5f0843baf65ac6ef128c531a5019dd295bc3e9fa3f126b,0.79750956594944,0.6931658014655113,1.0434377118945122,0.10127469711005688
20260911,5,1024,8,128,1.0,e771d71d07928e323f7f919bd34804b69b4f02a33edf04e143b99bb353b5dd00,0.796294204890728,0.6931251659989357,1.03169035166502,0.10389277059584856
20260911,6,1024,8,128,1.0,24d99fb10b9fc66a58de42e7cf92f7cec5085044dbe4035783f5e6e876839126,0.7962693497538567,0.6932317242026329,1.0303762182593346,0.08222818654030561
20260911,7,1024,8,128,1.0,27a56fb631e5546ac5ca0717959a64bbc63974c3559f6042d393b65059d4b75a,0.7955732345581055,0.6931416764855385,1.0243154913187027,0.058206047397106886
20260911,8,1024,8,128,1.0,21057b84e6852197151382e09d1946a979754d1f294d6f43108929f893750bce,0.7951973080635071,0.6931650340557098,1.0203227624297142,0.11050808848813176
20260911,9,1024,8,128,1.0,658a15b79b59b0512b6a09e557eef647257d52867ce7d07567c28cd197b945ae,0.7954391911625862,0.6932671815156937,1.0217200964689255,0.06801655935123563
20260911,10,1024,8,128,1.0,81619de48557ce9733d29033680e3fe6bbcbd6421332cd010128af4de5cb3f9e,0.7940365225076675,0.692903533577919,1.0113299489021301,0.0762189426459372
20260911,11,1024,8,128,1.0,2f569f7cbdcb0bf637cc7f0aeb1c279e29943a42338b86cf73f675f18660684a,0.7943953201174736,0.6930174678564072,1.0137784406542778,0.06480372324585915
20260911,12,1024,8,128,1.0,bd947620e17955bd4b4e2ec376b903cad7fca2ced6c787656ff39ac02c9287f7,0.7943959012627602,0.6929701417684555,1.0142575204372406,0.07713516987860203
