method,date,wealth,net_return,position,turnover,initial
a_close_annual,2021-03-22,0.9340174916228753,-0.011863400236360455,1,0.0,False
a_close_annual,2021-03-23,0.9430921045017129,0.00971567766152881,1,0.0,False
a_close_annual,2021-03-24,0.9297282171425371,-0.014170288665746655,1,0.0,False
a_close_annual,2021-03-25,0.9145609695996714,-0.016313635816584404,1,0.0,False
a_close_annual,2021-03-26,0.9238631005161615,0.010171143560348872,1,0.0,False
a_close_annual,2021-03-29,0.9421969515666857,0.01984477033478349,1,0.0,False
a_close_annual,2021-03-30,0.9404887013823423,-0.001813050001385541,1,0.0,False
a_close_annual,2021-03-31,0.9484798062294071,0.008496757946500955,1,0.0,False
a_close_annual,2021-04-01,0.9436291962627289,-0.005114088813299444,1,0.0,False
a_close_annual,2021-04-02,0.9566667257810094,0.01381636936406383,1,0.0,False
a_close_annual,2021-04-06,0.9657655823851705,0.009510999346959537,1,0.0,False
a_close_annual,2021-04-07,0.9588691749815657,-0.007140870962260459,1,0.0,False
a_close_annual,2021-04-08,0.9470456966314159,-0.012330648078636042,1,0.0,False
a_close_annual,2021-04-09,0.9511074530741015,0.004288870597409344,1,0.0,False
a_close_annual,2021-04-12,0.9374824794422095,-0.014325377840173847,1,0.0,False
a_close_annual,2021-04-13,0.9230910311097008,-0.015351165113049792,1,0.0,False
a_close_annual,2021-04-14,0.9223226915071356,-0.0008323551813101959,1,0.0,False
a_close_annual,2021-04-15,0.9268394840251266,0.004897193313774251,1,0.0,False
a_close_annual,2021-04-16,0.9262781485387866,-0.0006056447702272871,1,0.0,False
a_close_annual,2021-04-19,0.926186768343336,-9.865308341217016e-05,1,0.0,False
a_close_annual,2021-04-20,0.9447182990003452,0.02000841654233132,1,0.0,False
a_close_annual,2021-04-21,0.9427526923471815,-0.002080627267666557,1,0.0,False
a_close_annual,2021-04-22,0.9537630734480151,0.011678970731360039,1,0.0,False
a_close_annual,2021-04-23,0.9490168979904234,-0.004976262543310073,1,0.0,False
a_close_annual,2021-04-26,0.9616534735898895,0.013315437929740215,1,0.0,False
a_close_annual,2021-04-27,0.9467435825158442,-0.015504432192592343,1,0.0,False
a_close_annual,2021-04-28,0.9462456536957354,-0.0005259384159601588,1,0.0,False
a_close_annual,2021-04-29,0.9563739361751776,0.010703650198956582,1,0.0,False
a_close_annual,2021-04-30,0.9616105808450863,0.005475520057407257,1,0.0,False
a_close_annual,2021-05-06,0.9508762052325529,-0.011162913372999461,1,0.0,False
a_close_annual,2021-05-07,0.9461505436963888,-0.004969796814936922,1,0.0,False
a_close_annual,2021-05-10,0.9327195198670861,-0.014195440586897368,1,0.0,False
a_close_annual,2021-05-11,0.92426032463108,-0.009069388016251234,1,0.0,False
a_close_annual,2021-05-12,0.9331633665307036,0.009632612871462776,1,0.0,False
a_close_annual,2021-05-13,0.9310243239963786,-0.002292248721976309,1,0.0,False
a_close_annual,2021-05-14,0.9338738941728815,0.0030606828447523604,1,0.0,False
a_close_annual,2021-05-17,0.9539551583486565,0.021503186137953545,1,0.0,False
a_close_annual,2021-05-18,0.9680575468792295,0.014783072775647943,1,0.0,False
a_close_annual,2021-05-19,0.9647454810196291,-0.0034213522432396948,1,0.0,False
a_close_annual,2021-05-20,0.9636041610274695,-0.0011830270414465716,1,0.0,False
a_close_annual,2021-05-21,0.9695867664765674,0.006208571622105419,1,0.0,False
a_close_annual,2021-05-24,0.9583376779263933,-0.011601941093990709,1,0.0,False
a_close_annual,2021-05-25,0.963229315735927,0.005104294574035606,1,0.0,False
a_close_annual,2021-05-26,0.9932691563138785,0.031186592940228852,1,0.0,False
a_close_annual,2021-05-27,0.990518425940618,-0.002769370573700969,1,0.0,False
a_close_annual,2021-05-28,0.9956207976702725,0.005151213340437444,1,0.0,False
a_close_annual,2021-05-31,0.9917697751477079,-0.0038679611068549447,1,0.0,False
a_close_annual,2021-06-01,0.9922154867132735,0.0004494103134966565,1,0.0,False
a_close_annual,2021-06-02,0.9974129684422747,0.00523825902598829,1,0.0,False
a_close_annual,2021-06-03,0.9857330875421189,-0.011710175493704567,1,0.0,False
a_close_annual,2021-06-04,0.9750229556549089,-0.010865143944711386,1,0.0,False
a_close_annual,2021-06-07,0.985580165582385,0.010827652688838452,1,0.0,False
a_close_annual,2021-06-08,0.9841031632395902,-0.001498612080856998,1,0.0,False
a_close_annual,2021-06-09,0.9744019433062339,-0.009857929834734769,1,0.0,False
a_close_annual,2021-06-10,0.9765503103502989,0.0022048057876151717,1,0.0,False
a_close_annual,2021-06-11,0.9838756452019374,0.007501236520021992,1,0.0,False
a_close_annual,2021-06-15,0.973210270961479,-0.010840164905463578,1,0.0,False
a_close_annual,2021-06-16,0.9722370606905175,-0.0010000000000000009,0,1.0,False
a_close_annual,2021-06-17,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-06-18,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-06-21,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-06-22,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-06-23,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-06-24,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-06-25,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-06-28,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-06-29,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-06-30,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-07-01,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-07-02,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-07-05,0.9722370606905175,0.0,0,0.0,False
a_close_annual,2021-07-06,0.9743276756214538,0.0021503139671013027,1,1.0,False
a_close_annual,2021-07-07,0.9671759162210048,-0.007340199379933798,1,0.0,False
a_close_annual,2021-07-08,0.9857233993128012,0.01917694886806731,1,0.0,False
a_close_annual,2021-07-09,0.9692299413378896,-0.016732338895891097,1,0.0,False
a_close_annual,2021-07-12,0.9778882410617202,0.008933174012225598,1,0.0,False
a_close_annual,2021-07-13,0.9817608345486335,0.003960159580923772,1,0.0,False
a_close_annual,2021-07-14,0.9821704910025136,0.00041726705676592424,1,0.0,False
a_close_annual,2021-07-15,0.9711652809400989,-0.01120498952394866,1,0.0,False
a_close_annual,2021-07-16,0.9841134877347019,0.013332650012023661,1,0.0,False
a_close_annual,2021-07-19,0.9731695347121196,-0.011120620902954736,1,0.0,False
a_close_annual,2021-07-20,0.9724976215564567,-0.0006904379264829341,1,0.0,False
a_close_annual,2021-07-21,0.9806448078541843,0.008377589946891861,1,0.0,False
a_close_annual,2021-07-22,0.9859301418222358,0.005389651712546906,1,0.0,False
a_close_annual,2021-07-23,0.9849806577048315,-0.0009630338673382033,1,0.0,False
a_close_annual,2021-07-26,0.9700262828557126,-0.01518240458037523,1,0.0,False
a_close_annual,2021-07-27,0.942646300333062,-0.028226021301242743,1,0.0,False
a_close_annual,2021-07-28,0.9024482822254524,-0.04264379767194393,1,0.0,False
a_close_annual,2021-07-29,0.9276153541841526,0.027887550405257366,1,0.0,False
a_close_annual,2021-07-30,0.9237753034996502,-0.00413970151224996,1,0.0,False
a_close_annual,2021-08-02,0.9178639991558101,-0.0063990716372754886,1,0.0,False
a_close_annual,2021-08-03,0.9397653051784378,0.023861166842550796,1,0.0,False
a_close_annual,2021-08-04,0.9433086420762512,0.0037704487261749353,1,0.0,False
a_close_annual,2021-08-05,0.9468366647141065,0.003740051220234797,1,0.0,False
a_close_annual,2021-08-06,0.9462374942932444,-0.0006328128632862029,1,0.0,False
a_close_annual,2021-08-09,0.9361339112858649,-0.010677639671133554,1,0.0,False
a_close_annual,2021-08-10,0.9528953688100434,0.017904978467402355,1,0.0,False
a_close_annual,2021-08-11,0.964239406874032,0.011904809735988842,1,0.0,False
a_close_annual,2021-08-12,0.9567717908619464,-0.007744566296346345,1,0.0,False
a_close_annual,2021-08-13,0.9492467463750179,-0.007865035903858786,1,0.0,False
a_close_annual,2021-08-16,0.9448745251569703,-0.0046059902072292935,1,0.0,False
a_close_annual,2021-08-17,0.9446984111674518,-0.00018638875832677204,1,0.0,False
a_close_annual,2021-08-18,0.9262198422454673,-0.01956028368794316,1,0.0,False
a_close_annual,2021-08-19,0.9354256267628012,0.009939092316372689,1,0.0,False
a_close_annual,2021-08-20,0.9222036775714462,-0.014134687796732437,1,0.0,False
a_close_annual,2021-08-23,0.9145924903722531,-0.008253260515330596,1,0.0,False
a_close_annual,2021-08-24,0.9273913831322645,0.013994093429306576,1,0.0,False
a_close_annual,2021-08-25,0.9361836826307288,0.009480678447505442,1,0.0,False
a_close_annual,2021-08-26,0.9365052820898496,0.00034352175228802295,1,0.0,False
a_close_annual,2021-08-27,0.9178927133932314,-0.019874494092637196,1,0.0,False
a_close_annual,2021-08-30,0.9278584680609876,0.010857210785468752,1,0.0,False
a_close_annual,2021-08-31,0.919447110778982,-0.00906534517013502,1,0.0,False
a_close_annual,2021-09-01,0.9197533959781446,0.00033311888804909984,1,0.0,False
a_close_annual,2021-09-02,0.9314554048686545,0.012722985249828733,1,0.0,False
a_close_annual,2021-09-03,0.9332261161763138,0.0019010156561483083,1,0.0,False
a_close_annual,2021-09-06,0.9267156414116118,-0.006976310083752546,1,0.0,False
a_close_annual,2021-09-07,0.9443117261035088,0.018987577100882724,1,0.0,False
a_close_annual,2021-09-08,0.9546143944903441,0.010910240868602816,1,0.0,False
a_close_annual,2021-09-09,0.948046491250799,-0.006880163631988512,1,0.0,False
a_close_annual,2021-09-10,0.9510117148351928,0.0031277195915588862,1,0.0,False
a_close_annual,2021-09-13,0.9584372166323936,0.007808002447674989,1,0.0,False
a_close_annual,2021-09-14,0.9551944220862584,-0.0033834188508760077,1,0.0,False
a_close_annual,2021-09-15,0.938735421196253,-0.017231047951533296,1,0.0,False
a_close_annual,2021-09-16,0.9316410902706469,-0.0075573274060177775,1,0.0,False
a_close_annual,2021-09-17,0.9183023698471112,-0.014317445379808946,1,0.0,False
a_close_annual,2021-09-22,0.9132524926259161,-0.005499144276449819,1,0.0,False
a_close_annual,2021-09-23,0.9280862676778646,0.01624279722390498,1,0.0,False
a_close_annual,2021-09-24,0.9275923827942147,-0.0005321540689160464,1,0.0,False
a_close_annual,2021-09-27,0.9324182889635221,0.005202615134430211,1,0.0,False
a_close_annual,2021-09-28,0.9320794609619483,-0.0003633862672840493,1,0.0,False
a_close_annual,2021-09-29,0.9276651255290159,-0.0047360076236167,1,0.0,False
a_close_annual,2021-09-30,0.9272688690525991,-0.00042715465474774117,1,0.0,False
a_close_annual,2021-10-08,0.9410095888000357,0.01481848491417126,1,0.0,False
a_close_annual,2021-10-11,0.9459024948566599,0.005199634642260698,1,0.0,False
a_close_annual,2021-10-12,0.9419533300699559,-0.004175023121492538,1,0.0,False
a_close_annual,2021-10-13,0.9341966574011605,-0.008234667707177401,1,0.0,False
a_close_annual,2021-10-14,0.9445567542628388,0.011089845783112784,1,0.0,False
a_close_annual,2021-10-15,0.9373399092575677,-0.007640456725020561,1,0.0,False
a_close_annual,2021-10-18,0.9423074723314876,0.005299638930187589,1,0.0,False
a_close_annual,2021-10-19,0.9321388037192859,-0.010791242679039748,1,0.0,False
a_close_annual,2021-10-20,0.9431229566742583,0.011783816864124663,1,0.0,False
a_close_annual,2021-10-21,0.9408200748330536,-0.0024417620469395773,1,0.0,False
a_close_annual,2021-10-22,0.9446735254950195,0.004095842302950015,1,0.0,False
a_close_annual,2021-10-25,0.9458278378393639,0.0012219166867617481,1,0.0,False
a_close_annual,2021-10-26,0.9448820100015245,-0.0010000000000000009,0,1.0,False
a_close_annual,2021-10-27,0.9448820100015245,0.0,0,0.0,False
a_close_annual,2021-10-28,0.9448820100015245,0.0,0,0.0,False
a_close_annual,2021-10-29,0.9448820100015245,0.0,0,0.0,False
a_close_annual,2021-11-01,0.9448820100015245,0.0,0,0.0,False
a_close_annual,2021-11-02,0.945494834301181,0.0006485723012712441,1,1.0,False
a_close_annual,2021-11-03,0.9357480433921783,-0.010308666483838103,1,0.0,False
a_close_annual,2021-11-04,0.9367697439282023,0.0010918543118938473,1,0.0,False
a_close_annual,2021-11-05,0.9402160481983896,0.00367892354820909,1,0.0,False
a_close_annual,2021-11-08,0.936781354161566,-0.0036530902056021164,1,0.0,False
a_close_annual,2021-11-09,0.9400902706702805,0.0035322185844273157,1,0.0,False
a_close_annual,2021-11-10,0.9351655966850886,-0.005238511809808055,1,0.0,False
a_close_annual,2021-11-11,0.9316767215592336,-0.003730756497268617,1,0.0,False
a_close_annual,2021-11-12,0.9487360244486057,0.018310324273018264,1,0.0,False
a_close_annual,2021-11-15,0.9470873713109303,-0.0017377364147561636,1,0.0,False
a_close_annual,2021-11-16,0.9444731337651565,-0.0027602918431435253,1,0.0,False
a_close_annual,2021-11-17,0.9449278679052431,0.00048146858161413064,1,0.0,False
a_close_annual,2021-11-18,0.9426387168936587,-0.0024225669380023573,1,0.0,False
a_close_annual,2021-11-19,0.9350224038069337,-0.008079779612515381,1,0.0,False
a_close_annual,2021-11-22,0.9472770051225409,0.013106211429493753,1,0.0,False
a_close_annual,2021-11-23,0.9492836404556033,0.0021183194801639438,1,0.0,False
a_close_annual,2021-11-24,0.9508839176209287,0.0016857734581388062,1,0.0,False
a_close_annual,2021-11-25,0.9515766615449754,0.0007285262808733872,1,0.0,False
a_close_annual,2021-11-26,0.9456438322960173,-0.006234735979469663,1,0.0,False
a_close_annual,2021-11-29,0.9326906819396816,-0.013697705112595715,1,0.0,False
a_close_annual,2021-11-30,0.9398832215086239,0.007711602258086536,1,0.0,False
a_close_annual,2021-12-01,0.9349895081457358,-0.0052067248897508245,1,0.0,False
a_close_annual,2021-12-02,0.9365414093387117,0.0016598059972390278,1,0.0,False
a_close_annual,2021-12-03,0.9398445207307441,0.0035269250874498947,1,0.0,False
a_close_annual,2021-12-06,0.9499937997296958,0.010798891492244334,1,0.0,False
a_close_annual,2021-12-07,0.9541347829628236,0.004358958168259708,1,0.0,False
a_close_annual,2021-12-08,0.9548275268868701,0.0007260440939962365,1,0.0,False
a_close_annual,2021-12-09,0.967652964676203,0.013432203647447238,1,0.0,False
a_close_annual,2021-12-10,0.9764728719549869,0.00911474216558128,1,0.0,False
a_close_annual,2021-12-13,0.9849386671161714,0.008669769948892903,1,0.0,False
a_close_annual,2021-12-14,0.9803584300541088,-0.004650276423275312,1,0.0,False
a_close_annual,2021-12-15,0.9745397680998957,-0.00593523937351359,1,0.0,False
a_close_annual,2021-12-16,0.968798507701442,-0.005891253067740521,1,0.0,False
a_close_annual,2021-12-17,0.9716488199922821,0.0029421105298796935,1,0.0,False
a_close_annual,2021-12-20,0.9549358890649333,-0.017200587890881747,1,0.0,False
a_close_annual,2021-12-21,0.9436236516906968,-0.011846069986241048,1,0.0,False
a_close_annual,2021-12-22,0.9529253836540829,0.009857459535610458,1,0.0,False
a_close_annual,2021-12-23,0.9528692675261572,-5.8888270674906096e-05,1,0.0,False
a_close_annual,2021-12-24,0.9584363744241523,0.005842466629707221,1,0.0,False
a_close_annual,2021-12-27,0.9516811536452504,-0.007048168203090732,1,0.0,False
a_close_annual,2021-12-28,0.9527531651925181,0.001126439819850944,1,0.0,False
a_close_annual,2021-12-29,0.9595180611658898,0.00710036578257367,1,0.0,False
a_close_annual,2021-12-30,0.9447169486657984,-0.015425569459429411,1,0.0,False
a_close_annual,2021-12-31,0.9554177137495355,0.01132695364346925,1,0.0,False
a_close_annual,2022-01-04,0.9593884135599927,0.004155983035811772,1,0.0,False
a_close_annual,2022-01-05,0.9497035438955977,-0.010094837010233837,1,0.0,False
a_close_annual,2022-01-06,0.9369767930898582,-0.013400761624554614,1,0.0,False
a_close_annual,2022-01-07,0.9335246837029888,-0.0036843061774084473,1,0.0,False
a_close_annual,2022-01-10,0.9311852216801608,-0.002506052666489844,1,0.0,False
a_close_annual,2022-01-11,0.9365607597276513,0.005772791408557021,1,0.0,False
a_close_annual,2022-01-12,0.932473957583555,-0.004363627347877319,1,0.0,False
a_close_annual,2022-01-13,0.9390801803676198,0.007084619072026843,1,0.0,False
a_close_annual,2022-01-14,0.9179650359564551,-0.022484921791128376,1,0.0,False
a_close_annual,2022-01-17,0.9150334520320679,-0.003193568174775563,1,0.0,False
a_close_annual,2022-01-18,0.9223904699069989,0.008040162748796709,1,0.0,False
a_close_annual,2022-01-19,0.9318779656042077,0.010285769429258407,1,0.0,False
a_close_annual,2022-01-20,0.9246118945572938,-0.00779723452544856,1,0.0,False
a_close_annual,2022-01-21,0.9305156982228422,0.006385169496846199,1,0.0,False
a_close_annual,2022-01-24,0.919905879967122,-0.011402084108826371,1,0.0,False
a_close_annual,2022-01-25,0.9214558461212041,0.001684918194171603,1,0.0,False
a_close_annual,2022-01-26,0.9089071188937112,-0.013618370625478993,1,0.0,False
a_close_annual,2022-01-27,0.9110356616770948,0.0023418705158502195,1,0.0,False
a_close_annual,2022-01-28,0.8982082888488679,-0.014079989804804516,1,0.0,False
a_close_annual,2022-02-07,0.8975832712861107,-0.0006958492484613332,1,0.0,False
a_close_annual,2022-02-08,0.8952341340688128,-0.0026171802577513725,1,0.0,False
a_close_annual,2022-02-09,0.8916949479317141,-0.0039533637094613105,1,0.0,False
a_close_annual,2022-02-10,0.9011882487456048,0.010646354827859472,1,0.0,False
a_close_annual,2022-02-11,0.8935758057366676,-0.0084471174802081,1,0.0,False
a_close_annual,2022-02-14,0.8861355811892953,-0.008326349594076854,1,0.0,False
a_close_annual,2022-02-15,0.8811799465817997,-0.005592411266055475,1,0.0,False
a_close_annual,2022-02-16,0.8939589434376768,0.014502142162277298,1,0.0,False
a_close_annual,2022-02-17,0.893388106963951,-0.0006385488706345255,1,0.0,False
a_close_annual,2022-02-18,0.8910022040076675,-0.0026706231454005636,1,0.0,False
a_close_annual,2022-02-21,0.8990287453399175,0.00900844161344061,1,0.0,False
a_close_annual,2022-02-22,0.8904894187007615,-0.009498391106423809,1,0.0,False
a_close_annual,2022-02-23,0.8866367562628372,-0.004326455044850852,1,0.0,False
a_close_annual,2022-02-24,0.8885834053901861,0.00219554300405278,1,0.0,False
a_close_annual,2022-02-25,0.8832736586650912,-0.005975518665873869,1,0.0,False
a_close_annual,2022-02-28,0.8831014402035265,-0.0001949774680533034,1,0.0,False
a_close_annual,2022-03-01,0.8897037929098035,0.007476324242835952,1,0.0,False
a_close_annual,2022-03-02,0.8889607379745134,-0.0008351711448367771,1,0.0,False
a_close_annual,2022-03-03,0.8891542418639119,0.0002176742809130161,1,0.0,False
a_close_annual,2022-03-04,0.87335271425563,-0.017771413399724212,1,0.0,False
a_close_annual,2022-03-07,0.8635149765186102,-0.01126433521810788,1,0.0,False
a_close_annual,2022-03-08,0.8439943041560892,-0.022606061149305745,1,0.0,False
a_close_annual,2022-03-09,0.8283862804372057,-0.018493043900918216,1,0.0,False
a_close_annual,2022-03-10,0.8371365263158063,0.01056300192946491,1,0.0,False
a_close_annual,2022-03-11,0.8187536568229484,-0.021959225186075515,1,0.0,False
a_close_annual,2022-03-14,0.822033547748253,0.004005955757231838,1,0.0,False
a_close_annual,2022-03-15,0.7982983606746326,-0.028873745041959387,1,0.0,False
a_close_annual,2022-03-16,0.7842906141210749,-0.017547006537405263,1,0.0,False
a_close_annual,2022-03-17,0.8200056269873568,0.04553798327206349,1,0.0,False
a_close_annual,2022-03-18,0.8162903523109055,-0.004530791685053326,1,0.0,False
a_close_annual,2022-03-21,0.8282237371701112,0.014619044345461685,1,0.0,False
a_close_annual,2022-03-22,0.8228888349393944,-0.006441378085763727,1,0.0,False
a_close_annual,2022-03-23,0.8261861412147449,0.004006988715059334,1,0.0,False
a_close_annual,2022-03-24,0.8223005831156229,-0.0047030056609386195,1,0.0,False
a_close_annual,2022-03-25,0.8222115713264996,-0.00010824726499170101,1,0.0,False
a_close_annual,2022-03-28,0.7989465987041175,-0.02829560350853233,1,0.0,False
a_close_annual,2022-03-29,0.8040899320843298,0.006437643502775536,1,0.0,False
a_close_annual,2022-03-30,0.8053960833377696,0.0016243845387469147,1,0.0,False
a_close_annual,2022-03-31,0.819434790513631,0.01743081133158908,1,0.0,False
a_close_annual,2022-04-01,0.8124880008842246,-0.008477538066271384,1,0.0,False
a_close_annual,2022-04-06,0.8241001692870289,0.014292110640608646,1,0.0,False
a_close_annual,2022-04-07,0.8204603611274431,-0.004416705996717285,1,0.0,False
a_close_annual,2022-04-08,0.8152725218526692,-0.006323083381682304,1,0.0,False
a_close_annual,2022-04-11,0.8134497152145352,-0.0022358249410782127,1,0.0,False
a_close_annual,2022-04-12,0.7939406530853782,-0.02398311999410052,1,0.0,False
a_close_annual,2022-04-13,0.8038944931560371,0.012537259594878725,1,0.0,False
a_close_annual,2022-04-14,0.8074220690597719,0.0043881080586654075,1,0.0,False
a_close_annual,2022-04-15,0.8054347841156492,-0.00246127152114739,1,0.0,False
a_close_annual,2022-04-18,0.8036081073997273,-0.0022679386983857075,1,0.0,False
a_close_annual,2022-04-19,0.8053496424043137,0.0021671446424571528,1,0.0,False
a_close_annual,2022-04-20,0.7992755553160946,-0.007542173943338892,1,0.0,False
a_close_annual,2022-04-21,0.783445002124403,-0.019806127043921595,1,0.0,False
a_close_annual,2022-04-22,0.767668630021743,-0.020137178819037094,1,0.0,False
a_close_annual,2022-04-25,0.7611378737545436,-0.008507259528130695,1,0.0,False
a_close_annual,2022-04-26,0.7396666821868856,-0.02820933277402793,1,0.0,False
a_close_annual,2022-04-27,0.727203096670728,-0.016850272989595738,1,0.0,False
a_close_annual,2022-04-28,0.7514568741679365,0.03335213726158037,1,0.0,False
a_close_annual,2022-04-29,0.7623317927521324,0.01447178002894356,1,0.0,False
a_close_annual,2022-05-05,0.773115764508311,0.014146034389103557,1,0.0,False
a_close_annual,2022-05-06,0.7602477558633105,-0.016644349055777385,1,0.0,False
a_close_annual,2022-05-09,0.7515594312293177,-0.011428280540107139,1,0.0,False
a_close_annual,2022-05-10,0.7393067649526045,-0.01630299051223616,1,0.0,False
a_close_annual,2022-05-11,0.7581346933910789,0.02546700413282621,1,0.0,False
a_close_annual,2022-05-12,0.7643306879296189,0.008172683023943694,1,0.0,False
a_close_annual,2022-05-13,0.7708846646635462,0.00857479208597578,1,0.0,False
a_close_annual,2022-05-16,0.7769181159349916,0.007826658834987565,1,0.0,False
a_close_annual,2022-05-17,0.7666159688634153,-0.013260273972602654,1,0.0,False
a_close_annual,2022-05-18,0.7769200509738857,0.013440995921004895,1,0.0,False
a_close_annual,2022-05-19,0.7620763676181265,-0.01910580546499263,1,0.0,False
a_close_annual,2022-05-20,0.778044308571291,0.0209532031587234,1,0.0,False
a_close_annual,2022-05-23,0.7896835675186109,0.014959635099307977,1,0.0,False
a_close_annual,2022-05-24,0.784246108226513,-0.006885617880062811,1,0.0,False
a_close_annual,2022-05-25,0.7662308961235124,-0.022971375839836883,1,0.0,False
a_close_annual,2022-05-26,0.7716315896766246,0.007048389174118652,1,0.0,False
a_close_annual,2022-05-27,0.7784100309222542,0.00878455643381626,1,0.0,False
a_close_annual,2022-05-30,0.7780520487268671,-0.0004598889803142381,1,0.0,False
a_close_annual,2022-05-31,0.7801612411213108,0.00271086285023614,1,0.0,False
a_close_annual,2022-06-01,0.7907768644937127,0.013606960731789464,1,0.0,False
a_close_annual,2022-06-02,0.7863998065155184,-0.005535136616568237,1,0.0,False
a_close_annual,2022-06-06,0.7915334647012607,0.0065280511811023345,1,0.0,False
a_close_annual,2022-06-07,0.8060772170284523,0.01837414711541041,1,0.0,False
a_close_annual,2022-06-08,0.810229810494944,0.005151607536806546,1,0.0,False
a_close_annual,2022-06-09,0.8149842010574655,0.0058679531423524445,1,0.0,False
a_close_annual,2022-06-10,0.8021993990849062,-0.015687177685126397,1,0.0,False
a_close_annual,2022-06-13,0.8116443239264471,0.011773786981534862,1,0.0,False
a_close_annual,2022-06-14,0.8017291846336678,-0.012216113635605041,1,0.0,False
a_close_annual,2022-06-15,0.8181905605047984,0.020532339581291748,1,0.0,False
a_close_annual,2022-06-16,0.828599134715544,0.012721454772496754,1,0.0,False
a_close_annual,2022-06-17,0.816437415266848,-0.014677446474610556,1,0.0,False
a_close_annual,2022-06-20,0.836484418208533,0.024554243309798274,1,0.0,False
a_close_annual,2022-06-21,0.8374693530055715,0.0011774693892658838,1,0.0,False
a_close_annual,2022-06-22,0.8382394984853774,0.000919610343998789,1,0.0,False
