h,method,year,n,correct,accuracy,balanced_accuracy,auc,brier,logloss,actual_up_frequency,predicted_up_fraction,probability_mean,probability_sd,probability_min,probability_max
1,bce_5y_e10.scalar_probe.U,2026,170,85,0.5,0.5,0.5370242214532872,0.2501350845615837,0.6934188658729116,0.5,0.0,0.475406632121966,0.00929728722487651,0.4457848267062449,0.49485928611839286
1,bce_5y_e10.native_bce.U,2023,242,127,0.5247933884297521,0.5,0.48380691543991783,0.24981948838499743,0.6927861501131569,0.47520661157024796,0.0,0.4959643946544626,0.00011849133385821093,0.49569992681885755,0.49621865864615805
1,bce_5y_e10.native_bce.U,2024,242,123,0.5082644628099173,0.5,0.4995559199289472,0.24993483892507887,0.6930168534257625,0.49173553719008267,0.0,0.4931462906807032,0.00011287562279344685,0.49280233315376254,0.4934550641846878
1,bce_5y_e10.native_bce.U,2025,243,119,0.4897119341563786,0.5,0.4390078612089997,0.2500955633969999,0.6933383115251827,0.5102880658436214,0.0,0.4962835236084814,5.970183115942223e-05,0.49606740941348376,0.49641337092718923
1,bce_5y_e10.native_bce.U,2026,170,85,0.5,0.5,0.523598615916955,0.2501416269736571,0.693430514754853,0.5,0.0,0.48794383885167386,8.960585716059509e-05,0.4876625140200083,0.48812356069461194
1,bce_5y_e20.add.U,2023,242,113,0.4669421487603306,0.4592605272167066,0.4519000342348511,0.2652669723072,0.7252124228044554,0.47520661157024796,0.34710743801652894,0.4598780960075545,0.08658951419663313,0.19640602396958004,0.657134527829542
1,bce_5y_e20.add.U,2024,242,128,0.5289256198347108,0.5307098449135752,0.5644599303135889,0.24764888216802594,0.688511363194897,0.49173553719008267,0.6074380165289256,0.5176286347475587,0.060720114576178784,0.3915772880803435,0.6775954797601002
1,bce_5y_e20.add.U,2025,243,108,0.4444444444444444,0.4429384657088642,0.4407698563296286,0.2574674947822595,0.7082480145878026,0.5102880658436214,0.5720164609053497,0.5054866080448357,0.0474762727063188,0.3594210130743635,0.6073365540555353
1,bce_5y_e20.add.U,2026,170,102,0.6,0.6000000000000001,0.5969550173010381,0.24619050858469657,0.685531925198483,0.5,0.48823529411764705,0.49967797450281387,0.0326580713088428,0.40154391339449985,0.5939812119997572
1,bce_5y_e20.add.W,2023,242,111,0.45867768595041325,0.4485107839780897,0.4567613830879836,0.2673470320701104,0.7304395318745526,0.47520661157024796,0.2975206611570248,0.44480212806708364,0.09505614519035716,0.17057105794760274,0.6454266418581892
1,bce_5y_e20.add.W,2024,242,123,0.5082644628099173,0.5090182414429186,0.5426658468265355,0.24951813872632544,0.6922990569191395,0.49173553719008267,0.5454545454545454,0.5082329602318826,0.059873092420205935,0.3876904010303503,0.6631018804566202
1,bce_5y_e20.add.W,2025,243,110,0.45267489711934156,0.451341827053402,0.4457847655191109,0.25731153249330535,0.7079705106005356,0.5102880658436214,0.5637860082304527,0.5023964123208312,0.047790074165285835,0.34192930815765893,0.5984120722784122
1,bce_5y_e20.add.W,2026,170,101,0.5941176470588235,0.5941176470588235,0.5959861591695502,0.24617478036848198,0.6854994264891356,0.5,0.47058823529411764,0.4994724226682208,0.036918007715916495,0.40268926370833585,0.6054999809463611
1,bce_5y_e20.add.I,2023,242,114,0.47107438016528924,0.4627867168777816,0.4520369736391647,0.26534697149723785,0.7254235468817116,0.47520661157024796,0.3347107438016529,0.4568714834134838,0.0865001360271839,0.194369111470752,0.6544095233548163
1,bce_5y_e20.add.I,2024,242,134,0.5537190082644629,0.5544168887067022,0.5642549702807953,0.24737161299125132,0.6879442285009563,0.49173553719008267,0.5413223140495868,0.5115753677235354,0.06079935404033551,0.3857800758896175,0.6722087121614345
1,bce_5y_e20.add.I,2025,243,108,0.4444444444444444,0.4436161561398753,0.44083762537272975,0.2575225064198963,0.7083661348523013,0.5102880658436214,0.5390946502057613,0.501011127527755,0.04745559859983623,0.3552736537893879,0.6029842105230309
1,bce_5y_e20.add.I,2026,170,101,0.5941176470588235,0.5941176470588235,0.5968166089965398,0.2461927262774196,0.6855389256591434,0.5,0.5058823529411764,0.501419869849685,0.03265794949268843,0.4032332492801372,0.59565629323117
1,bce_5y_e20.add.S,2023,242,113,0.4669421487603306,0.4576172543649435,0.4567613830879836,0.26721214726757586,0.7300777632621119,0.47520661157024796,0.3140495867768595,0.44776057096198896,0.09517446861173216,0.17237502540522584,0.64814194616789
1,bce_5y_e20.add.S,2024,242,121,0.5,0.5012980802076928,0.5427341668374667,0.24975760003765882,0.6927907703226426,0.49173553719008267,0.5785123966942148,0.5142801140633707,0.05980412573674388,0.3934945510259386,0.6684115712257018
1,bce_5y_e20.add.S,2025,243,112,0.4609053497942387,0.4590674979669287,0.4459880726484142,0.2572728316088475,0.7078828363859,0.5102880658436214,0.588477366255144,0.50685665484046,0.04782738961846757,0.346019866006464,0.6027975124890504
1,bce_5y_e20.add.S,2026,170,99,0.5823529411764706,0.5823529411764705,0.5959861591695502,0.24617944044219073,0.6855049897038203,0.5,0.4470588235294118,0.49773113965572224,0.036920332984701605,0.400987818661382,0.6038211112978918
1,bce_5y_e20.vol.U,2023,242,110,0.45454545454545453,0.446217048955837,0.4503252310852448,0.2648674942203542,0.7243873558434799,0.47520661157024796,0.3347107438016529,0.45919461462781497,0.0846602742053729,0.19474092475045768,0.6565456892625279
1,bce_5y_e20.vol.U,2024,242,128,0.5289256198347108,0.5300266448042632,0.5612488897998223,0.2478405749226986,0.688862862529509,0.49173553719008267,0.5661157024793388,0.5102576671495335,0.05835446717355757,0.35840411237073794,0.6744312784230452
1,bce_5y_e20.vol.U,2025,243,107,0.4403292181069959,0.43941447546760637,0.4401599349417186,0.25830058691971663,0.7099639106514868,0.5102880658436214,0.5432098765432098,0.5030364530348975,0.05046408848363692,0.34379282009587814,0.6148988326475809
1,bce_5y_e20.vol.U,2026,170,99,0.5823529411764706,0.5823529411764705,0.5934948096885813,0.24758372570861903,0.6883050761078386,0.5,0.35294117647058826,0.4914958273734512,0.024187862540638174,0.42847142357644813,0.5452999821752036
1,bce_5y_e20.vol.W,2023,242,112,0.4628099173553719,0.4524477918521055,0.455939746662102,0.2670323087223065,0.7297961441866841,0.47520661157024796,0.29338842975206614,0.4439407826790187,0.09329526574354129,0.16950932942298771,0.6424368518565668
1,bce_5y_e20.vol.W,2024,242,128,0.5289256198347108,0.5286602445856391,0.5372685659629706,0.24993394552024464,0.6931158939666527,0.49173553719008267,0.4834710743801653,0.5009597132467506,0.06163341657599602,0.34694834625848886,0.6604076225831689
1,bce_5y_e20.vol.W,2025,243,111,0.4567901234567901,0.45554350772567087,0.44517484413120084,0.25811998495378663,0.7096492249640792,0.5102880658436214,0.5596707818930041,0.5009689462919035,0.05073195443671494,0.33291686989393476,0.6032735580399515
1,bce_5y_e20.vol.W,2026,170,92,0.5411764705882353,0.5411764705882353,0.5854671280276816,0.24786486164926608,0.6888669532584529,0.5,0.37058823529411766,0.4927661215107819,0.029690543883320056,0.43131484837996187,0.5765331438487168
1,bce_5y_e20.vol.I,2023,242,111,0.45867768595041325,0.45015405682985277,0.4503937007874016,0.2649489395401702,0.724602669053938,0.47520661157024796,0.3305785123966942,0.45617476479635793,0.08456452642825203,0.19272607033903477,0.6538110351825734
1,bce_5y_e20.vol.I,2024,242,133,0.5495867768595041,0.5499419279907085,0.5612488897998223,0.24765158469644918,0.6884828409174131,0.49173553719008267,0.5206611570247934,0.5043234844892277,0.05837610558632125,0.35298298127356587,0.6691350095004006
1,bce_5y_e20.vol.I,2025,243,112,0.4609053497942387,0.46093114665220924,0.4401599349417186,0.2583721564274289,0.7101163092101335,0.5102880658436214,0.49794238683127573,0.49881195892904623,0.05044344977050932,0.3399140108218606,0.6108122717681043
1,bce_5y_e20.vol.I,2026,170,101,0.5941176470588235,0.5941176470588235,0.5934948096885813,0.2475602892717457,0.6882599169768719,0.5,0.3764705882352941,0.4930195936502922,0.024190154595434072,0.42996984918341113,0.5468233364613817
1,bce_5y_e20.vol.S,2023,242,112,0.4628099173553719,0.4528586100650462,0.4561451557685724,0.2668951226765402,0.7294281742308878,0.47520661157024796,0.30165289256198347,0.4469111922819122,0.0934219034798536,0.1713008933225302,0.6451760567309078
1,bce_5y_e20.vol.S,2024,242,120,0.49586776859504134,0.49627655940424953,0.5373368859739017,0.2500862084651593,0.6934231349414757,0.49173553719008267,0.5247933884297521,0.5068694463277983,0.06161218937154165,0.3524327674268082,0.6657706268766294
1,bce_5y_e20.vol.S,2025,243,113,0.46502057613168724,0.4632691786391976,0.44537815126050423,0.2580731727821154,0.7095421810097057,0.5102880658436214,0.5843621399176955,0.5051762371612225,0.05077427509240621,0.33673349519685963,0.6074004751840058
1,bce_5y_e20.vol.S,2026,170,93,0.5470588235294118,0.5470588235294118,0.5854671280276816,0.2478888594352784,0.6889125131711474,0.5,0.3411764705882353,0.4912448047775678,0.029690862158257586,0.429814940666899,0.5750377806895987
1,bce_5y_e20.order_joint.U,2023,242,116,0.4793388429752066,0.4735364601163985,0.4499828825744608,0.267260963896463,0.7293942311435804,0.47520661157024796,0.384297520661157,0.4784486169629525,0.09296602077711405,0.23593096600698074,0.7354723112924598
1,bce_5y_e20.order_joint.U,2024,242,129,0.5330578512396694,0.5340916854546697,0.5650064904010385,0.24709802460864694,0.6872965091511185,0.49173553719008267,0.5619834710743802,0.5079122340964197,0.0575390899537351,0.354351636825951,0.6556753154169931
1,bce_5y_e20.order_joint.U,2025,243,113,0.46502057613168724,0.46411629167796153,0.43921116833830304,0.25835496453929035,0.7100753119557384,0.5102880658436214,0.5432098765432098,0.5042394251129236,0.05155334943043335,0.33813507039803464,0.6273925872349827
1,bce_5y_e20.order_joint.U,2026,170,97,0.5705882352941176,0.5705882352941176,0.5952941176470589,0.24772846552194502,0.6885922755886609,0.5,0.32941176470588235,0.4891186772221135,0.02462933796411933,0.42432340174412103,0.54596972504098
1,bce_5y_e20.order_joint.W,2023,242,116,0.4793388429752066,0.47230400547757617,0.4482711400205409,0.26915398955358844,0.733728676754546,0.47520661157024796,0.359504132231405,0.4658961048574535,0.10028301023490785,0.21430207439436733,0.7292319853426309
1,bce_5y_e20.order_joint.W,2024,242,129,0.5330578512396694,0.5327252852360456,0.5460818473730956,0.24882381649454877,0.6908062130933648,0.49173553719008267,0.4793388429752066,0.4967199485720142,0.059185532033204286,0.342512281355648,0.626339806348734
1,bce_5y_e20.order_joint.W,2025,243,112,0.4609053497942387,0.45940634318243423,0.4454459203036053,0.2582265930465667,0.709863419034541,0.5102880658436214,0.5720164609053497,0.501853381268475,0.05225564038629068,0.33538331139814664,0.6121873059192122
1,bce_5y_e20.order_joint.W,2026,170,94,0.5529411764705883,0.5529411764705883,0.5818685121107267,0.24821485950466224,0.6895618713094942,0.5,0.3235294117647059,0.4899796251186033,0.030440092998242043,0.4282901866337847,0.5798831282068518
1,bce_5y_e20.order_joint.I,2023,242,113,0.4669421487603306,0.4604929818555289,0.45011982197877437,0.2672579787440116,0.7293914440750325,0.47520661157024796,0.371900826446281,0.4755953111863901,0.09298016939624368,0.23371223316786985,0.733447424403884
1,bce_5y_e20.order_joint.I,2024,242,133,0.5495867768595041,0.5499419279907085,0.5649381703901073,0.24692597750882656,0.6869581445607391,0.49173553719008267,0.5206611570247934,0.5016617126548936,0.05753934546592777,0.34867382005539743,0.6498997197107489
1,bce_5y_e20.order_joint.I,2025,243,107,0.4403292181069959,0.4399227432908647,0.4394144754676064,0.25841706820439203,0.7102081852863559,0.5102880658436214,0.5185185185185185,0.4999890011750499,0.05154017098655345,0.3342760249046666,0.6233624800013136
1,bce_5y_e20.order_joint.I,2026,170,100,0.5882352941176471,0.5882352941176471,0.5952941176470589,0.2476918303387639,0.6885213519189533,0.5,0.34705882352941175,0.49095025180704266,0.024631923186071263,0.42612049011600783,0.5477976177979915
1,bce_5y_e20.order_joint.S,2023,242,117,0.4834710743801653,0.4766518315645327,0.4483396097226977,0.26911042248529843,0.7336116191829077,0.47520661157024796,0.36363636363636365,0.4687067193030075,0.10027699407112986,0.21637992968978562,0.7312103264129908
1,bce_5y_e20.order_joint.S,2024,242,123,0.5082644628099173,0.508471681355469,0.5459452073512332,0.24893875396300486,0.6910282330584838,0.49173553719008267,0.512396694214876,0.5029468325131156,0.05919749524791435,0.3481565074284873,0.6323070496505633
1,bce_5y_e20.order_joint.S,2025,243,111,0.4567901234567901,0.45452697207915427,0.4453103822174031,0.25818682134628723,0.7097711977658051,0.5102880658436214,0.6090534979423868,0.5060846209296088,0.052293427780801705,0.3392103994893137,0.6162420527003941
1,bce_5y_e20.order_joint.S,2026,170,92,0.5411764705882353,0.5411764705882353,0.5817301038062284,0.2482548221213905,0.6896386245225363,0.5,0.31176470588235294,0.48815141995813965,0.03043994517010038,0.4264913916043873,0.5780829550561343
1,bce_5y_e20.order_fixed.U,2023,242,116,0.4793388429752066,0.4735364601163985,0.4497090037658336,0.2671641596366648,0.7291745951300656,0.47520661157024796,0.384297520661157,0.4789635160600666,0.09248854981500926,0.23799427734439368,0.735166143726745
1,bce_5y_e20.order_fixed.U,2024,242,129,0.5330578512396694,0.5340916854546697,0.564869850379176,0.24710176494083205,0.687303909592988,0.49173553719008267,0.5619834710743802,0.5078590373726655,0.05754076579665609,0.3541361312572664,0.6555612853043281
1,bce_5y_e20.order_fixed.U,2025,243,113,0.46502057613168724,0.46411629167796153,0.43914339929520196,0.2583490142683394,0.7100629576854067,0.5102880658436214,0.5432098765432098,0.5042851588984288,0.05152623710779741,0.33823641276686356,0.6273665281938666
1,bce_5y_e20.order_fixed.U,2026,170,97,0.5705882352941176,0.5705882352941176,0.5952941176470589,0.2477283482925176,0.68859207465545,0.5,0.32941176470588235,0.4890612508092687,0.024605389842452377,0.42441089682785926,0.5458204070840801
1,bce_5y_e20.order_fixed.W,2023,242,118,0.48760330578512395,0.48017802122560765,0.4511468675111263,0.2690396967327404,0.7335264662160078,0.47520661157024796,0.3512396694214876,0.46554829809890425,0.10114553964038431,0.21245650239614264,0.7275961657366516
1,bce_5y_e20.order_fixed.W,2024,242,128,0.5289256198347108,0.5286602445856391,0.5459452073512332,0.24886284863675234,0.6908869134280504,0.49173553719008267,0.4834710743801653,0.49741294266330843,0.05926378172908778,0.3440771201839947,0.6271554690391429
1,bce_5y_e20.order_fixed.W,2025,243,113,0.46502057613168724,0.46343860124695035,0.4461236107346164,0.2581985778161837,0.7098019267703934,0.5102880658436214,0.5761316872427984,0.502163136297325,0.05195032953532118,0.3369476106037877,0.6118670162113365
1,bce_5y_e20.order_fixed.W,2026,170,92,0.5411764705882353,0.5411764705882353,0.5867128027681661,0.24809697879887,0.6893253477859885,0.5,0.3235294117647059,0.489997753282339,0.030270414555455743,0.42839487193396675,0.5788580230809052
1,bce_5y_e20.order_fixed.I,2023,242,113,0.4669421487603306,0.4604929818555289,0.4499828825744608,0.26715813466423005,0.7291651705911607,0.47520661157024796,0.371900826446281,0.4759706583891595,0.09250569450355028,0.23564123697567993,0.7330244964459135
1,bce_5y_e20.order_fixed.I,2024,242,133,0.5495867768595041,0.5499419279907085,0.564869850379176,0.24693720768157595,0.6869802363373291,0.49173553719008267,0.5206611570247934,0.5019253925111894,0.057541979736944575,0.34873356438644176,0.6500807759677887
1,bce_5y_e20.order_fixed.I,2025,243,107,0.4403292181069959,0.4399227432908647,0.43927893738140417,0.2584103782034953,0.7101943031413201,0.5102880658436214,0.5185185185185185,0.5000627018899416,0.051513701642617676,0.334396116678485,0.6233571272271888
1,bce_5y_e20.order_fixed.I,2026,170,100,0.5882352941176471,0.5882352941176471,0.5952941176470589,0.24769739404350238,0.6885321206266156,0.5,0.34705882352941175,0.4905851203135451,0.024607750085672335,0.42590814341387123,0.5473453422645145
1,bce_5y_e20.order_fixed.S,2023,242,117,0.4834710743801653,0.4766518315645327,0.45066757959602877,0.26899356694030074,0.7334011026611709,0.47520661157024796,0.36363636363636365,0.4684917157229622,0.10114005297805873,0.21462603857756166,0.7296989022998842
1,bce_5y_e20.order_fixed.S,2024,242,123,0.5082644628099173,0.508471681355469,0.5460135273621644,0.24897839709844397,0.6911108861709057,0.49173553719008267,0.512396694214876,0.5033242288847422,0.059273859404810475,0.3494561634535743,0.6327588651586179
1,bce_5y_e20.order_fixed.S,2025,243,112,0.4609053497942387,0.4585592301436704,0.4459880726484142,0.25816099780968566,0.7097147548716743,0.5102880658436214,0.6131687242798354,0.5063676022414717,0.051984142022475456,0.34079737934506316,0.6159039419865318
1,bce_5y_e20.order_fixed.S,2026,170,93,0.5470588235294118,0.5470588235294118,0.5867128027681661,0.24812950349584229,0.6893877060235125,0.5,0.29411764705882354,0.48847647100660485,0.03027026399244,0.4268979348270961,0.5773553445262049
1,bce_5y_e20.scalar_probe.U,2023,242,125,0.5165289256198347,0.5028072577884286,0.48976377952755906,0.24978630606540292,0.6927200723530188,0.47520661157024796,0.2231404958677686,0.4900639285721405,0.012628735828500168,0.47140374188435213,0.5219978943388582
1,bce_5y_e20.scalar_probe.U,2024,242,129,0.5330578512396694,0.5350481656077065,0.568217530914805,0.24849530185396612,0.6901356953416162,0.49173553719008267,0.6198347107438017,0.5029407043021108,0.0130850537335952,0.47025747329045425,0.5327808959052763
1,bce_5y_e20.scalar_probe.U,2025,243,110,0.45267489711934156,0.45337489834643535,0.45208728652751423,0.25183706123306165,0.6968270130245237,0.5102880658436214,0.46502057613168724,0.4971970225726126,0.016665980827217923,0.45044050639809957,0.5383150839591226
1,bce_5y_e20.scalar_probe.U,2026,170,88,0.5176470588235295,0.5176470588235295,0.6069204152249135,0.24809120390396097,0.6893001687892317,0.5,0.01764705882352941,0.463817629424645,0.018861170151217417,0.42213710389047665,0.5068086282595367
1,bce_5y_e20.native_bce.U,2023,242,127,0.5247933884297521,0.5,0.481752824375214,0.24970823620258184,0.6925636198891669,0.47520661157024796,0.0,0.49296977202820924,0.00044618480350568074,0.4923258308823412,0.49395330287033473
1,bce_5y_e20.native_bce.U,2024,242,123,0.5082644628099173,0.5,0.5512058481929357,0.24991992632082455,0.6929870229526005,0.49173553719008267,0.0,0.4934126663910279,0.000174087001389703,0.49301507198861244,0.49379234492114393
1,bce_5y_e20.native_bce.U,2025,243,119,0.4897119341563786,0.5,0.44863106532935754,0.2504296321461746,0.6940066706222853,0.5102880658436214,0.0,0.4875600581307095,0.0002360226161477309,0.4869195804705208,0.4881027322131091
1,bce_5y_e20.native_bce.U,2026,170,85,0.5,0.5,0.6257439446366782,0.25016535246008936,0.6934779871527295,0.5,0.0,0.485502304351504,0.00020693200833460138,0.48506706037187547,0.4859991325572652
1,mse_3y_e10.add.U,2023,242,121,0.5,0.4969188634029442,0.46039027730229376,0.260572860809427,0.7148326646792312,0.47520661157024796,0.4380165289256198,0.4821025670515211,0.07457961903962163,0.2592035398384094,0.6401870239114311
1,mse_3y_e10.add.U,2024,242,124,0.512396694214876,0.5100772016123523,0.5009906401585025,0.2545320499387785,0.7024689733618454,0.49173553719008267,0.359504132231405,0.47733451136807376,0.07214946512398333,0.30865235130557256,0.6525304210265012
1,mse_3y_e10.add.U,2025,243,122,0.5020576131687243,0.5041339116291678,0.4940363242071022,0.2548251653197406,0.7030637426592171,0.5102880658436214,0.3991769547325103,0.4819703665880868,0.0509184819612063,0.3417479504186514,0.6139371816991869
1,mse_3y_e10.add.U,2026,170,80,0.47058823529411764,0.47058823529411764,0.4827681660899654,0.25343209519429377,0.7000785926766534,0.5,0.6647058823529411,0.5167324807474897,0.04053472353384345,0.4214975690858617,0.6326343116057305
1,mse_3y_e10.add.W,2023,242,111,0.45867768595041325,0.4505648750427936,0.4659363231769942,0.2606969454991106,0.7153211652148384,0.47520661157024796,0.33884297520661155,0.4619340593310688,0.07768161896372021,0.2534767154955992,0.6511511270521666
1,mse_3y_e10.add.W,2024,242,114,0.47107438016528924,0.4692901550864248,0.48930791828926695,0.2557452401647564,0.704887821766285,0.49173553719008267,0.3925619834710744,0.4807034664769816,0.07124619729070353,0.31121688661444297,0.6538838093425595
1,mse_3y_e10.add.W,2025,243,122,0.5020576131687243,0.5007454594741123,0.4814990512333966,0.2556657019527571,0.704706890150544,0.5102880658436214,0.5637860082304527,0.5035548055158106,0.05179201148705551,0.33974851418838464,0.6155770116433497
1,mse_3y_e10.add.W,2026,170,86,0.5058823529411764,0.5058823529411764,0.48387543252595155,0.2538256543451666,0.7008939039743465,0.5,0.6294117647058823,0.5185525483497256,0.041933885140547494,0.4242135730534298,0.640083731569124
1,mse_3y_e10.add.I,2023,242,117,0.4834710743801653,0.47911674084217737,0.46066415611092093,0.2605205871998927,0.7147429313694612,0.47520661157024796,0.4132231404958678,0.47629727927508336,0.07450060523825004,0.25452267271697504,0.6346719557760333
1,mse_3y_e10.add.I,2024,242,125,0.5165289256198347,0.5141422422627588,0.50085400013664,0.2546029424224038,0.7026272235677222,0.49173553719008267,0.35537190082644626,0.474781681595557,0.07211253767686675,0.30637545958156936,0.6501536009594293
1,mse_3y_e10.add.I,2025,243,123,0.5061728395061729,0.5081661696936839,0.4940363242071022,0.2547670015910519,0.7029394173521754,0.5102880658436214,0.40329218106995884,0.4830131186250319,0.05092307109653052,0.3429398898725839,0.6148700923026816
1,mse_3y_e10.add.I,2026,170,81,0.4764705882352941,0.4764705882352941,0.4823529411764706,0.2535946252244312,0.7004104957846509,0.5,0.6823529411764706,0.5208018453826758,0.04050266147137005,0.42553712502263474,0.6364773412630697
1,mse_3y_e10.add.S,2023,242,112,0.4628099173553719,0.4561451557685724,0.46607326258130777,0.26059754539973906,0.7150629849703665,0.47520661157024796,0.3677685950413223,0.4676876811226029,0.07780598350437852,0.25815392602668263,0.6565240926594721
1,mse_3y_e10.add.S,2024,242,116,0.4793388429752066,0.47769351643096264,0.4891029582564733,0.2557029843638937,0.7047936360539855,0.49173553719008267,0.40082644628099173,0.48325062176212114,0.07127145508021684,0.31337250270986133,0.6562477115395675
1,mse_3y_e10.add.S,2025,243,122,0.5020576131687243,0.500914882081865,0.48129574410409326,0.2556817677817244,0.7047447533509309,0.5102880658436214,0.5555555555555556,0.5025077846306217,0.05180018367744202,0.3385687087864939,0.614650948840179
1,mse_3y_e10.add.S,2026,170,87,0.5117647058823529,0.5117647058823529,0.4841522491349481,0.25368628992103553,0.7006031512245057,0.5,0.611764705882353,0.5144827707241927,0.04196459858899052,0.42018843643808007,0.6362636855583593
1,mse_3y_e10.vol.U,2023,242,116,0.4793388429752066,0.4735364601163985,0.4601848681958233,0.2579382736050396,0.7093060185320057,0.47520661157024796,0.384297520661157,0.47896133522914525,0.06081464629433443,0.3056009536785565,0.6332738128357187
1,mse_3y_e10.vol.U,2024,242,122,0.5041322314049587,0.5019471203115393,0.49887271981963516,0.2545525332410734,0.7024909741334155,0.49173553719008267,0.3677685950413223,0.47871601707785594,0.07144887148279441,0.3066022579705811,0.6526205339312052
1,mse_3y_e10.vol.U,2025,243,123,0.5061728395061729,0.5086744375169423,0.5000677690431011,0.25544528050289106,0.7044518753250317,0.5102880658436214,0.3786008230452675,0.4795899499271328,0.05529456594161267,0.3254272359825892,0.6266141732432882
1,mse_3y_e10.vol.U,2026,170,84,0.49411764705882355,0.49411764705882355,0.4653287197231834,0.254655117708763,0.7025447189851275,0.5,0.5588235294117647,0.5092873957891393,0.039936251878217054,0.4291668934511539,0.6312979029517839
1,mse_3y_e10.vol.W,2023,242,118,0.48760330578512395,0.4764806573091407,0.46408764121876067,0.2591951800171753,0.7120957053464598,0.47520661157024796,0.2768595041322314,0.45759036496357464,0.06936226588382072,0.28010244948947527,0.6541809209891478
1,mse_3y_e10.vol.W,2024,242,114,0.47107438016528924,0.4694267951082872,0.48964951834392295,0.255762778741847,0.7049144018540201,0.49173553719008267,0.40082644628099173,0.48228797619282676,0.0707212109235583,0.3200626046890877,0.6535713093755148
1,mse_3y_e10.vol.W,2025,243,123,0.5061728395061729,0.5049471401463812,0.48664949850908107,0.2562926712726221,0.7061039416702367,0.5102880658436214,0.5596707818930041,0.5013473758178423,0.05608188130259264,0.32559189215320067,0.6231143418352502
1,mse_3y_e10.vol.W,2026,170,85,0.5,0.5,0.46878892733564015,0.25498502022572983,0.7032247170284563,0.5,0.5764705882352941,0.5112623190229757,0.04259782073691032,0.429376169303624,0.6410702644617395
1,mse_3y_e10.vol.I,2023,242,114,0.47107438016528924,0.4640191715166039,0.4601848681958233,0.2579292629400371,0.7092927870118834,0.47520661157024796,0.359504132231405,0.47317324015915596,0.06076243306534806,0.30053668371769854,0.6277623153572089
1,mse_3y_e10.vol.I,2024,242,125,0.5165289256198347,0.5141422422627588,0.49887271981963516,0.2546172934968236,0.7026358946418513,0.49173553719008267,0.35537190082644626,0.476148471535428,0.07141584306419711,0.3043257956716278,0.6502319449130023
1,mse_3y_e10.vol.I,2025,243,123,0.5061728395061729,0.5083355923014368,0.5000677690431011,0.25537372829153204,0.7042966059584912,0.5102880658436214,0.3950617283950617,0.4807986805019676,0.0553010686090459,0.32654250373800525,0.6277045707272372
1,mse_3y_e10.vol.I,2026,170,83,0.48823529411764705,0.4882352941176471,0.4649134948096886,0.25474756613960003,0.7027392255240545,0.5,0.6,0.5133391647232698,0.039896526986899064,0.4331705266808658,0.6349657088416896
1,mse_3y_e10.vol.S,2023,242,118,0.48760330578512395,0.47771311194796306,0.4641561109209175,0.2590384646792474,0.7117383640604784,0.47520661157024796,0.30165289256198347,0.46330207782079585,0.06946694923289978,0.28497932066317005,0.6594697798893058
1,mse_3y_e10.vol.S,2024,242,115,0.47520661157024796,0.4736284757805561,0.48958119833299174,0.25572833561618025,0.704837245825404,0.49173553719008267,0.4049586776859504,0.48484788303037885,0.07074362453381601,0.32227713660091567,0.6559438225245697
1,mse_3y_e10.vol.S,2025,243,126,0.5185185185185185,0.5175521821631879,0.4868528056383844,0.25631635820506815,0.706161475692312,0.5102880658436214,0.5473251028806584,0.5001318343866374,0.05609108268886474,0.3242585823852815,0.6220047869984228
1,mse_3y_e10.vol.S,2026,170,83,0.48823529411764705,0.4882352941176471,0.4689273356401384,0.25491216654454985,0.7030663288234493,0.5,0.5294117647058824,0.5072142011157479,0.042638396397412,0.4253796285545388,0.6374235034255049
1,mse_3y_e10.order_joint.U,2023,242,113,0.4669421487603306,0.46172543649435127,0.45908935296131465,0.2589263525154067,0.7113584604026191,0.47520661157024796,0.39669421487603307,0.48478188926567445,0.06363784226998748,0.30322340131421366,0.6566365524274825
1,mse_3y_e10.order_joint.U,2024,242,123,0.5082644628099173,0.5065587210493954,0.50256200040992,0.25401326381335027,0.7013887255733058,0.49173553719008267,0.39669421487603307,0.48049274201869335,0.06817207940648465,0.30455024960672633,0.6564766032650402
1,mse_3y_e10.order_joint.U,2025,243,124,0.5102880658436214,0.5123678503659529,0.5007454594741122,0.2558142944516275,0.705330865288094,0.5102880658436214,0.3991769547325103,0.47574096505680824,0.059733071496812014,0.3024523519749679,0.6314106824694087
1,mse_3y_e10.order_joint.U,2026,170,85,0.5,0.5,0.4932871972318339,0.25383447338912984,0.7009396256239013,0.5,0.5058823529411764,0.5016804737585882,0.048285429994014264,0.38837687276088956,0.6436742890701487
1,mse_3y_e10.order_joint.W,2023,242,113,0.4669421487603306,0.4576172543649435,0.46155426223895923,0.2600542055771122,0.7137761155380009,0.47520661157024796,0.3140495867768595,0.464874366610433,0.07156533660093217,0.2832937791164833,0.6728026365847203
1,mse_3y_e10.order_joint.W,2024,242,117,0.4834710743801653,0.48230511716881874,0.4919723987155838,0.25547755919055387,0.7043293946940613,0.49173553719008267,0.4297520661157025,0.48352420266858825,0.06772006604893233,0.3164384594067417,0.6553520793589123
1,mse_3y_e10.order_joint.W,2025,243,121,0.49794238683127573,0.4967132014095961,0.48881810788831664,0.2566762842750177,0.7069797167243552,0.5102880658436214,0.5596707818930041,0.49700101611523534,0.06121309817935641,0.3028049018999563,0.6274967862595499
