h,method,n,correct,accuracy,balanced_accuracy,auc,brier,logloss,actual_up_frequency,predicted_up_fraction,probability_mean,probability_sd,probability_min,probability_max
1,mse_q2026_e10.order_joint.U,897,470,0.5239687848383501,0.5235280078758167,0.5058621135430237,0.2534437425800199,0.7002117674677102,0.4938684503901895,0.463768115942029,0.4939697178036516,0.059258146804768465,0.30726663690044825,0.665514534598374
1,mse_q2026_e10.order_joint.W,897,468,0.5217391304347826,0.5209425125048478,0.5024661648153856,0.25543522835552396,0.7044025047074877,0.4938684503901895,0.43478260869565216,0.4896682140490725,0.06828819439145904,0.2603262711222855,0.6750207118659679
1,mse_q2026_e10.order_joint.I,897,462,0.5150501672240803,0.5144166227463927,0.5056781456031663,0.25361891597947367,0.7005747141462791,0.4938684503901895,0.44816053511705684,0.49159206595569155,0.059969363743433854,0.3051385786683229,0.6591405114994494
1,mse_q2026_e10.order_joint.S,897,464,0.5172798216276477,0.5166466125038534,0.5021529221069798,0.25523062024199994,0.7039643935076212,0.4938684503901895,0.44816053511705684,0.4920420269609366,0.0674900567528369,0.26224115515772556,0.6786572683118118
1,mse_q2026_e10.order_fixed.U,897,472,0.5261984392419174,0.5257579976332774,0.5056433408577878,0.25342762518455403,0.7001765715288757,0.4938684503901895,0.463768115942029,0.49409020636654216,0.058989586243124566,0.3087514287384738,0.6652455640011982
1,mse_q2026_e10.order_fixed.W,897,464,0.5172798216276477,0.5165372261612355,0.5027446027784132,0.255436575300695,0.7044085137326335,0.4938684503901895,0.43924191750278707,0.48979104156346,0.0688468754452429,0.25696504082568294,0.6733126173774185
1,mse_q2026_e10.order_fixed.I,897,461,0.5139353400222966,0.5132879545748351,0.5055787034735136,0.25360197975902155,0.7005380362971433,0.4938684503901895,0.44704570791527315,0.49139201117017306,0.059722118869115166,0.30619668252510546,0.6589565219526925
1,mse_q2026_e10.order_fixed.S,897,464,0.5172798216276477,0.5168106920177802,0.5024363321764899,0.25523093811809144,0.7039673126284112,0.4938684503901895,0.46153846153846156,0.4924798550598986,0.0680248756053095,0.25919724648196313,0.6784852637340273
1,mse_q2026_e10.scalar_probe.U,897,430,0.4793756967670011,0.474771531707123,0.4844323346028779,0.2504538288150949,0.6940550416215786,0.4938684503901895,0.12486064659977704,0.48838963449644257,0.011112097731522615,0.457544003334387,0.5240199355343803
1,mse_q2026_e20.add.U,897,455,0.5072463768115942,0.507445729457742,0.4968576287029763,0.2552074049159372,0.7040069743759129,0.4938684503901895,0.5161649944258639,0.49631185512442094,0.06504096396683812,0.21277217682777028,0.6671766817425423
1,mse_q2026_e20.add.W,897,444,0.49498327759197325,0.49505772615626337,0.4900358986088046,0.2570817557196934,0.7080397710938527,0.4938684503901895,0.5061315496098104,0.4927465717328256,0.0710025262629537,0.19068442320382348,0.6840072406383939
1,mse_q2026_e20.add.I,897,451,0.5027870680044593,0.5027669772575849,0.49762830520778434,0.25529832828513693,0.7042126416588196,0.4938684503901895,0.4983277591973244,0.4931142867812041,0.06521185431646667,0.21050399569858455,0.6640997874645077
1,mse_q2026_e20.add.S,897,445,0.496098104793757,0.49640516701305676,0.48952377164109345,0.25695991642402033,0.7077557608906971,0.4938684503901895,0.5250836120401338,0.49594642128240035,0.07061984286380303,0.19272517812437276,0.6767724501633886
1,mse_q2026_e20.vol.U,897,458,0.5105908584169454,0.5102848022593252,0.4928998319428009,0.25530860662907634,0.7041735061234261,0.4938684503901895,0.47491638795986624,0.4927889943513904,0.062127628612847416,0.2148733015744451,0.662200496990862
1,mse_q2026_e20.vol.W,897,443,0.4938684503901895,0.4935462057855431,0.48701782997384674,0.25710322543029246,0.7080472401304077,0.4938684503901895,0.4738015607580825,0.49000899344771326,0.06952005130835108,0.19160311772084657,0.6711140273661407
1,mse_q2026_e20.vol.I,897,459,0.5117056856187291,0.5111673511599925,0.49292469247521403,0.2554248047106547,0.7044267614901434,0.4938684503901895,0.4559643255295429,0.4896162842273611,0.062333062600715486,0.21259570753588442,0.6591015041050649
1,mse_q2026_e20.vol.S,897,446,0.4972129319955407,0.49709628981414267,0.48667972673302773,0.2569640593123167,0.7077316620240403,0.4938684503901895,0.49052396878483834,0.4931784593237192,0.0691229406662304,0.1936380787480065,0.6638160225002124
1,mse_q2026_e20.order_joint.U,897,449,0.5005574136008919,0.5001267887153071,0.4915523910860075,0.2557698884463112,0.7050763359604633,0.4938684503901895,0.46488294314381273,0.4948356921262791,0.06256915710787987,0.25041069833957014,0.7084286000207588
1,mse_q2026_e20.order_joint.W,897,439,0.48940914158305465,0.4889768399280039,0.48480027048259267,0.25747566691300633,0.7086865055516077,0.4938684503901895,0.46488294314381273,0.4917860076346285,0.06860111954308211,0.22937775219619494,0.6922844484675815
1,mse_q2026_e20.order_joint.I,897,447,0.4983277591973244,0.4976506796869562,0.4919700480305486,0.2558749173360914,0.7053043312480125,0.4938684503901895,0.44481605351170567,0.4917411420985389,0.06277773700207123,0.24807204784104678,0.7058512582948383
1,mse_q2026_e20.order_joint.S,897,438,0.4882943143812709,0.4880669444416822,0.4843776414315689,0.25734103731199376,0.708385657324916,0.4938684503901895,0.4816053511705686,0.49487861659294885,0.06816629339868402,0.2315640849393004,0.6941638486727978
1,mse_q2026_e20.order_fixed.U,897,450,0.5016722408026756,0.5012554568868647,0.4916319447897296,0.25573573842478386,0.705001152420191,0.4938684503901895,0.4659977703455964,0.4949789922029032,0.0623002653785821,0.2524676160260457,0.7077013606444561
1,mse_q2026_e20.order_fixed.W,897,439,0.48940914158305465,0.4890315330993129,0.4848847962927974,0.2574762459700288,0.7086974268323654,0.4938684503901895,0.4693422519509476,0.49203408730413384,0.06905220303188798,0.22770575695089745,0.6924609888555112
1,mse_q2026_e20.order_fixed.I,897,446,0.4972129319955407,0.4965220115153986,0.49183580115551756,0.2558398997514108,0.7052273275336833,0.4938684503901895,0.443701226309922,0.49180304823229243,0.06253101855745069,0.24986029360609896,0.7048686200658829
1,mse_q2026_e20.order_fixed.S,897,439,0.48940914158305465,0.48922295919889425,0.484999154741898,0.25734526156882453,0.7084034984044085,0.4938684503901895,0.48494983277591974,0.4952050830720909,0.06861414975291866,0.23010460167704663,0.6953582132197572
1,mse_q2026_e20.scalar_probe.U,897,443,0.4938684503901895,0.4913037857618759,0.495502729686459,0.2506223376029917,0.6943926622746988,0.4938684503901895,0.2909698996655518,0.4849611336455966,0.023057158120396097,0.4319148365342957,0.5515920504409481
1,frequency_q2026,897,454,0.5061315496098104,0.5,0.4723078529449787,0.25019697152449705,0.6935414270636167,0.4938684503901895,0.0,0.4909059833430923,0.0034373947371629256,0.48221670802315963,0.4945054945054945
1,market4_q2026,897,435,0.48494983277591974,0.4829307584451229,0.4875249848350752,0.2513747590873918,0.6959027947888052,0.4938684503901895,0.3355629877369008,0.49119827624801804,0.026124299862934432,0.436488366230971,0.5668446329613166
1,constant_0.5,897,454,0.5061315496098104,0.5,0.5,0.25,0.6931471805599453,0.4938684503901895,0.0,0.5,0.0,0.5,0.5
1,always_up,897,443,0.4938684503901895,0.5,0.5,0.5061315496098104,13.984942731331131,0.4938684503901895,1.0,1.0,0.0,1.0,1.0
1,always_down,897,454,0.5061315496098104,0.5,0.5,0.4938684503901895,13.64608958122274,0.4938684503901895,0.0,0.0,0.0,0.0,0.0
1,cal.quarter_four_state,897,446,0.4972129319955407,0.4966313978580165,0.4900458428217699,0.25508177452232167,0.7036915524579006,0.4938684503901895,0.45261984392419174,0.4911605148632716,0.059763595490317116,0.2148733015744451,0.662200496990862
1,cal.month_four_state,897,445,0.496098104793757,0.49555742285776794,0.4893646642336492,0.25516622758376606,0.7038628394883834,0.4938684503901895,0.4559643255295429,0.49147112716839375,0.05999204217166582,0.2148733015744451,0.662200496990862
1,cal.quarter_pooled,897,442,0.4927536231884058,0.49228080468571317,0.4870128578673641,0.2553335162382525,0.7041973224760476,0.4938684503901895,0.46153846153846156,0.491976972760735,0.06024124639550082,0.2148733015744451,0.662200496990862
1,cal.quarter_ungated,897,435,0.48494983277591974,0.4841340082139199,0.4810711906206183,0.2556332104739728,0.7047975824587984,0.4938684503901895,0.4336677814938685,0.48866684910034763,0.060140563603918,0.2148733015744451,0.662200496990862
1,cal.quarter_platt,897,440,0.49052396878483834,0.49037897395610625,0.4919849643499965,0.2538872616303485,0.7012753293964391,0.4938684503901895,0.4882943143812709,0.49301437633644946,0.05716966071095225,0.2148733015744451,0.662200496990862
5,mse_5y_e10.add.U,893,434,0.48600223964165734,0.48488179491040506,0.47550067760879383,0.2679852141411269,0.7315711429207896,0.5128779395296752,0.5431131019036954,0.5081613132209142,0.11565224768002627,0.22028033089218071,0.7934903989375827
5,mse_5y_e10.add.W,893,435,0.48712206047032475,0.4868970536565778,0.4875219595442453,0.26639774539494754,0.7283207606628758,0.5128779395296752,0.5083986562150056,0.4965899139190358,0.11783615802731826,0.2238949562222714,0.7919349304400972
5,mse_5y_e10.add.I,893,431,0.4826427771556551,0.4816644079706871,0.4770365908748682,0.2677094054852777,0.7309655116024116,0.5128779395296752,0.5375139977603584,0.5066032228839955,0.11538339003129344,0.2191617584983808,0.7922602611772248
5,mse_5y_e10.add.S,893,431,0.4826427771556551,0.4822993525071525,0.4857350800582242,0.26655533714416807,0.7286208404917656,0.5128779395296752,0.5128779395296752,0.4981540106954109,0.1177146570894157,0.22500138595727248,0.7948548252094191
5,mse_5y_e10.vol.U,893,442,0.49496080627099664,0.4943080861316067,0.47674547005972995,0.2672934072166998,0.7301005731552548,0.5128779395296752,0.5251959686450168,0.5025217225692914,0.11225010167531757,0.20320265001413462,0.777177635629053
5,mse_5y_e10.vol.W,893,438,0.49048152295632697,0.4904607739798223,0.4868694473723837,0.26637511474654907,0.7281774319659338,0.5128779395296752,0.5005599104143337,0.4959403636772046,0.1174711032521341,0.2197110652959413,0.7725863401711663
5,mse_5y_e10.vol.I,893,442,0.49496080627099664,0.4945389750539577,0.47832655724539475,0.26711983858508054,0.7297644525600094,0.5128779395296752,0.5162374020156775,0.5006747696390053,0.11224288973962801,0.20326285423463078,0.7682663450987378
5,mse_5y_e10.vol.S,893,433,0.48488241881298993,0.48477136977362845,0.4855041911358731,0.26641678845686284,0.728211515160649,0.5128779395296752,0.503919372900336,0.49777258271673946,0.11702127970227925,0.2285850406556421,0.7813420389161653
5,mse_5y_e10.order_joint.U,893,457,0.5117581187010078,0.5117803543643025,0.4860362395221603,0.2671739614959883,0.7310173928885657,0.5128779395296752,0.49944008958566627,0.4961528455735363,0.11440800952209813,0.18546507688035674,0.8216403779551906
5,mse_5y_e10.order_joint.W,893,445,0.49832026875699886,0.4986221954524921,0.4937961150429152,0.26636747393176236,0.7288225633791414,0.5128779395296752,0.48824188129899215,0.4915497046995474,0.12063180188701624,0.17860412814712137,0.7807106120304699
5,mse_5y_e10.order_joint.I,893,456,0.5106382978723404,0.5106886513075339,0.4874868242734528,0.2670668853730186,0.730749615791473,0.5128779395296752,0.49832026875699886,0.49441176371053414,0.11438687249993677,0.1846154742330106,0.8143190211496162
5,mse_5y_e10.order_joint.S,893,440,0.49272116461366183,0.49293279124629824,0.49281734678512273,0.2663493525064236,0.728779204965626,0.5128779395296752,0.4916013437849944,0.4932900906403129,0.12019028857815992,0.17944054827621284,0.7888413992735847
5,mse_5y_e10.order_fixed.U,893,456,0.5106382978723404,0.5106309290769462,0.48607137479295287,0.2670128197432863,0.7306309524397436,0.5128779395296752,0.5005599104143337,0.49633499746342474,0.11372897631870496,0.18968027824441636,0.820778562862932
5,mse_5y_e10.order_fixed.W,893,443,0.49608062709966405,0.4964965115695427,0.4952717964162024,0.26579314783183444,0.7275078783977218,0.5128779395296752,0.48376259798432253,0.4911857759965246,0.11888009053320818,0.1880535017881162,0.7787453439326724
5,mse_5y_e10.order_fixed.I,893,456,0.5106382978723404,0.5106309290769462,0.4876825779250113,0.26687351246719543,0.7302936969892497,0.5128779395296752,0.5005599104143337,0.49450261199653767,0.11364320824431978,0.1887478108369718,0.8131723401129225
5,mse_5y_e10.order_fixed.S,893,441,0.49384098544232924,0.4941976609948301,0.494127390453245,0.26580778175943903,0.7275281784159123,0.5128779395296752,0.48600223964165734,0.49301487565193763,0.11849219862949183,0.18898019323417095,0.7872932230927056
5,mse_5y_e10.scalar_probe.U,893,427,0.47816349384098544,0.48162676303769514,0.4762485569442353,0.25671910733394604,0.7067694478837971,0.5128779395296752,0.3650615901455767,0.4869986610640196,0.06410582975500932,0.3268968648202368,0.6504717924113548
5,mse_5y_e20.add.U,893,495,0.5543113101903695,0.5540154595191488,0.5244993223912061,0.2648405367741131,0.7277266519076447,0.5128779395296752,0.5128779395296752,0.5057195967580962,0.12781484952663,0.2017075752059542,0.8324140065276682
5,mse_5y_e20.add.W,893,480,0.5375139977603584,0.5378130803593836,0.5265522260703709,0.2636483505042062,0.7247931200074951,0.5128779395296752,0.48936170212765956,0.5006496098862518,0.12914044115722492,0.19791109033723708,0.8100076892121134
5,mse_5y_e20.add.I,893,492,0.5509518477043673,0.5507980725794308,0.5251166992922752,0.26479737318540325,0.7277202434372138,0.5128779395296752,0.5072788353863382,0.5039911693711301,0.1285608415390568,0.20027062330541037,0.8240202210085418
5,mse_5y_e20.add.S,893,480,0.5375139977603584,0.5377553581287959,0.5257089795713497,0.2635764887783116,0.7244996324683506,0.5128779395296752,0.4916013437849944,0.502367418538253,0.12796718760297665,0.19948043166299836,0.8171856710617472
5,mse_5y_e20.vol.U,893,489,0.5475923852183651,0.5475229634091251,0.5233047231842594,0.2650437738599766,0.7283815835657942,0.5128779395296752,0.503919372900336,0.5064205873871803,0.12412219946173467,0.1764221403257427,0.8247052751481326
5,mse_5y_e20.vol.W,893,484,0.541993281075028,0.5424107815088088,0.5254580133514029,0.26381810478743384,0.7253068651383524,0.5128779395296752,0.48488241881298993,0.5027334652664592,0.12598353494840142,0.18917527934912837,0.8125437118342438
5,mse_5y_e20.vol.I,893,492,0.5509518477043673,0.5510289615017818,0.5241078150880891,0.26497401545571064,0.7283790821357478,0.5128779395296752,0.49832026875699886,0.5048188665980925,0.12476703011602922,0.17384074594841703,0.8205716766161073
5,mse_5y_e20.vol.S,893,479,0.5363941769316909,0.5366059328414395,0.5247553079355519,0.2637686827524215,0.7250601740325184,0.5128779395296752,0.49272116461366183,0.5042983229147739,0.1249207497307588,0.19081029798032678,0.8179134459008724
5,mse_5y_e20.order_joint.U,893,482,0.5397536394176932,0.5396501530893942,0.5154846157707172,0.2665085963154445,0.7316478819427291,0.5128779395296752,0.5050391937290034,0.5042075506913911,0.1231058714969962,0.1767276409715829,0.8488403981378029
5,mse_5y_e20.order_joint.W,893,478,0.5352743561030235,0.5352256186317321,0.5169753551172013,0.2655695802097465,0.7292831975401309,0.5128779395296752,0.5027995520716685,0.5019870974998258,0.12833681627116134,0.19192808808992443,0.8559379019295495
5,mse_5y_e20.order_joint.I,893,483,0.5408734602463606,0.5405686894543995,0.5160166641570044,0.26655492203818854,0.7319578478316094,0.5128779395296752,0.5128779395296752,0.5025994804508632,0.12435636917181773,0.17429202419673553,0.8563321139459449
5,mse_5y_e20.order_joint.S,893,474,0.5307950727883539,0.5305124730211314,0.5162826883501481,0.26534622802598157,0.7285584342105527,0.5128779395296752,0.5117581187010078,0.5035858557468448,0.12640220148902256,0.19358348095400837,0.848730816531523
5,mse_5y_e20.order_fixed.U,893,481,0.5386338185890257,0.5385584500326257,0.5154695577975205,0.2664418664150895,0.7314613455473423,0.5128779395296752,0.503919372900336,0.5040932426397808,0.12261660198645326,0.17662196735742272,0.8485484561858868
5,mse_5y_e20.order_fixed.W,893,477,0.5341545352743561,0.5341339155749636,0.5166240024092758,0.2655283112757716,0.7292612040443992,0.5128779395296752,0.5016797312430011,0.5013636750138742,0.12742983551555817,0.19158808374160055,0.8593615535138327
5,mse_5y_e20.order_fixed.I,893,481,0.5386338185890257,0.5383852833408623,0.5158058525322492,0.2664952846445871,0.73178608743185,0.5128779395296752,0.5106382978723404,0.5025127836947985,0.12380557881044711,0.17405553593482195,0.8558391033970376
5,mse_5y_e20.order_fixed.S,893,476,0.5330347144456887,0.5330422125181951,0.5162023791597651,0.26532509969655665,0.7285829474505938,0.5128779395296752,0.5005599104143337,0.5029331493634058,0.12567413904575164,0.193335212574681,0.8524529633571915
5,mse_5y_e20.scalar_probe.U,893,458,0.5128779395296752,0.5147191687998796,0.4944034532951865,0.2618697478966918,0.7181349177876223,0.5128779395296752,0.42889137737961924,0.4857200467309216,0.09595835128189896,0.27564300605938385,0.7273135327964017
5,frequency_5y,893,435,0.48712206047032475,0.5,0.4839155749636099,0.25056986182616975,0.6942872694280603,0.5128779395296752,0.0,0.49445896588300836,0.005513223460104008,0.4855012427506214,0.4987572493786247
5,market4_5y,893,467,0.522956326987682,0.5225819404708126,0.5185514229784671,0.2509933909367459,0.6951950688763697,0.5128779395296752,0.5151175811870101,0.5003548158497909,0.05015889112257678,0.36863823092035325,0.6449851167830326
5,bce_5y_e10.add.U,893,442,0.49496080627099664,0.49436580836219446,0.47516438287406515,0.26851396591433735,0.7328251430491042,0.5128779395296752,0.522956326987682,0.5075237272770972,0.1164965013280761,0.2044331678420103,0.812348660650593
5,bce_5y_e10.add.W,893,436,0.48824188129899215,0.4887391457109873,0.48411383827736787,0.2682145590312633,0.7323098445099511,0.5128779395296752,0.48040313549832026,0.49335802753857405,0.12213025182808973,0.1862693266413807,0.8110486799873957
5,bce_5y_e10.add.I,893,432,0.48376259798432253,0.4830447221803945,0.47691110776489487,0.26834855984811173,0.7324633122069766,0.5128779395296752,0.5274356103023516,0.5058140314662959,0.11650098789270956,0.20370631641775094,0.8039109535216649
5,bce_5y_e10.add.S,893,431,0.4826427771556551,0.4832229081965568,0.4829192390704211,0.2682289168259458,0.7322971747753441,0.5128779395296752,0.47704367301231804,0.4950743139331718,0.12173572047001516,0.18718158811566324,0.8021223824624161
5,bce_5y_e10.vol.U,893,439,0.4916013437849944,0.4920719771118808,0.4807207749836872,0.26772497434318593,0.731184275867438,0.5128779395296752,0.48152295632698766,0.4977983919457218,0.11493106762343104,0.22192385497439096,0.8054700242240673
5,bce_5y_e10.vol.W,893,445,0.49832026875699886,0.499372584450133,0.48456055814887317,0.2685132169368662,0.732875113169795,0.5128779395296752,0.45912653975363943,0.4871660243800612,0.12256284909348068,0.19720615771936653,0.790208523672872
5,bce_5y_e10.vol.I,893,433,0.48488241881298993,0.48540631431009384,0.48230688149375095,0.2676480067263886,0.7310918114535675,0.5128779395296752,0.47928331466965285,0.4959440720059882,0.11518069470393415,0.22035111413415323,0.796635202044198
5,bce_5y_e10.vol.S,893,440,0.49272116461366183,0.4937986247051147,0.482773678662852,0.2684364189190578,0.7326295026748473,0.5128779395296752,0.458006718924972,0.4889968382946385,0.12195271990709293,0.19808231898619913,0.7993284081733831
5,bce_5y_e10.order_joint.U,893,451,0.5050391937290034,0.5059228027907443,0.48705014305074534,0.26795854765247595,0.7325523591604007,0.5128779395296752,0.4658454647256439,0.4922199723712024,0.1165981600285876,0.18468692982236534,0.8317866784750284
5,bce_5y_e10.order_joint.W,893,448,0.5016797312430011,0.5031094714651407,0.48765246197861767,0.26908074432073936,0.7345962966875902,0.5128779395296752,0.44456886898096304,0.4826814376333495,0.12505869360831795,0.17194497651687538,0.8057616763897949
5,bce_5y_e10.order_joint.I,893,449,0.5027995520716685,0.5036239522160317,0.48860111429001657,0.2679513390692198,0.7325644702946768,0.5128779395296752,0.46808510638297873,0.49029014305803353,0.11695491129816014,0.18387589850127598,0.8240030627186625
5,bce_5y_e10.order_joint.S,893,446,0.49944008958566627,0.5009837875821914,0.4861165487125433,0.26893352553047234,0.7341958393634156,0.5128779395296752,0.4400895856662934,0.484596535696089,0.12433534653052307,0.17292633027107404,0.7996201725667298
5,bce_5y_e10.order_fixed.U,893,451,0.5050391937290034,0.5059228027907443,0.4869146212919741,0.26781852984052396,0.7322252327124046,0.5128779395296752,0.4658454647256439,0.49246272389024603,0.1160233122962908,0.1857998050483476,0.831126386433609
5,bce_5y_e10.order_fixed.W,893,451,0.5050391937290034,0.5063845806354464,0.48883200321236764,0.2685959376419214,0.7335313412563619,0.5128779395296752,0.4479283314669653,0.48290611185092214,0.1239333803032663,0.17543719541148425,0.8102502254757328
5,bce_5y_e10.order_fixed.I,893,449,0.5027995520716685,0.503566229985444,0.4887466746975857,0.2677758397347381,0.7321572020534207,0.5128779395296752,0.47032474804031354,0.4906201919144093,0.11627389055587795,0.18508341926447933,0.8231537218455646
5,bce_5y_e10.order_fixed.S,893,443,0.49608062709966405,0.4975932339507102,0.48751694021984643,0.2684921926650056,0.7332229614883419,0.5128779395296752,0.4412094064949608,0.48473490689833737,0.12330823601936491,0.17632828044918417,0.8017194775736405
5,bce_5y_e10.scalar_probe.U,893,412,0.46136618141097424,0.4645008281885258,0.48317522461476686,0.2541756907626779,0.7015694608846672,0.5128779395296752,0.37737961926091823,0.485818670413908,0.049633747538258687,0.3674724373436706,0.6132533782643723
5,bce_5y_e10.native_bce.U,893,445,0.49832026875699886,0.5064146965818401,0.4859509110073784,0.2503930418152218,0.6939334636130751,0.5128779395296752,0.1858902575587906,0.4951225843908104,0.004803714546812591,0.4876053000927913,0.5010111075505276
5,bce_5y_e20.add.U,893,463,0.5184770436730123,0.5183882949355016,0.4741655373186769,0.2696598201658962,0.7355236745470349,0.5128779395296752,0.503919372900336,0.5007166036782035,0.11374719033330745,0.22669297068669372,0.8271789993584511
5,bce_5y_e20.add.W,893,450,0.503919372900336,0.5044270441198615,0.477287557094815,0.2697439364386655,0.7357172383838451,0.5128779395296752,0.48040313549832026,0.4938984457039497,0.1165076225512961,0.195550376058378,0.8143820908504921
5,bce_5y_e20.add.I,893,459,0.5139977603583427,0.5138483160166641,0.47510917030567684,0.26953576661999795,0.7352571814577736,0.5128779395296752,0.5061590145576708,0.4998358735656752,0.1136116790743244,0.22677605012127758,0.8202991304102806
5,bce_5y_e20.add.S,893,455,0.509518477043673,0.5102318927872308,0.4769914169552778,0.26979072858393294,0.7357608855914978,0.5128779395296752,0.47256438969764836,0.4947773448306642,0.11630700177078122,0.19542725051399099,0.82128675295741
5,bce_5y_e20.vol.U,893,454,0.5083986562150056,0.5087938563469357,0.47250916026702805,0.26937084859337773,0.7347041024090668,0.5128779395296752,0.48488241881298993,0.4942999682975694,0.10992388091268798,0.21743366659180338,0.8204191557048683
5,bce_5y_e20.vol.W,893,444,0.49720044792833146,0.49787682577925013,0.47092807308136325,0.2705531456697029,0.7371395747198987,0.5128779395296752,0.47368421052631576,0.4913073178689876,0.11619391750624443,0.19962446871168218,0.8128608372264629
5,bce_5y_e20.vol.I,893,455,0.509518477043673,0.5097701149425287,0.47215278823470364,0.26935724049049664,0.7347186950589878,0.5128779395296752,0.49048152295632697,0.4931013595599612,0.11017778842023991,0.21460559771859988,0.813225938254769
5,bce_5y_e20.vol.S,893,451,0.5050391937290034,0.505749636098981,0.4715052953872409,0.27047788228561853,0.7369307407529708,0.5128779395296752,0.47256438969764836,0.4924701681704622,0.11560382584768385,0.19960089125786049,0.8199225718157473
5,bce_5y_e20.order_joint.U,893,463,0.5184770436730123,0.5193118506249059,0.48191537419063396,0.26975608902889725,0.7363607115301011,0.5128779395296752,0.46808510638297873,0.489976037326463,0.1127040590904353,0.19872844056492356,0.8435685337340516
5,bce_5y_e20.order_joint.W,893,450,0.503919372900336,0.5043693218892737,0.47919490036641066,0.2703629227063674,0.7371846209070922,0.5128779395296752,0.4826427771556551,0.4895466798780921,0.11873751572603641,0.1686552657088535,0.8193490822198001
5,bce_5y_e20.order_joint.I,893,463,0.5184770436730123,0.5191386839331426,0.4813883451287457,0.2698022634910845,0.7364685089097539,0.5128779395296752,0.4748040313549832,0.48876697922754386,0.11303335386811172,0.19854319156680264,0.8375730934219243
5,bce_5y_e20.order_joint.S,893,464,0.5195968645016797,0.5201726647593234,0.4801887265974,0.2702112048988469,0.7368310175566463,0.5128779395296752,0.47816349384098544,0.490733841964717,0.11797308691934012,0.16881939613523742,0.8257119316425955
5,bce_5y_e20.order_fixed.U,893,461,0.5162374020156775,0.5170130000501932,0.48236711338653815,0.2695269402721545,0.7358421243712587,0.5128779395296752,0.47032474804031354,0.49046621875115426,0.11210833136200588,0.20069808888985885,0.8431595726112264
5,bce_5y_e20.order_fixed.W,893,453,0.5072788353863382,0.5078175977513427,0.47861767806053307,0.2702206968624633,0.7368364476926197,0.5128779395296752,0.47928331466965285,0.4888811081069514,0.11796645033883682,0.17335782214416426,0.8178093192466388
5,bce_5y_e20.order_fixed.I,893,462,0.5173572228443449,0.5179892586457863,0.4817296591878733,0.269528885097894,0.7358509489098313,0.5128779395296752,0.47592385218365063,0.4892793168920514,0.11234972346701695,0.20051872337181023,0.8369049215536789
5,bce_5y_e20.order_fixed.S,893,459,0.5139977603583427,0.5146564272448928,0.47935551874717663,0.27012034647509076,0.7365852625949527,0.5128779395296752,0.4748040313549832,0.4900415404188138,0.11730774604113203,0.17349447281447591,0.8244187409880999
5,bce_5y_e20.scalar_probe.U,893,427,0.47816349384098544,0.4817999297294584,0.48756964312603523,0.25856081153965377,0.7107493869717849,0.5128779395296752,0.3583426651735722,0.4800425279454045,0.07723721808891972,0.29790002240288743,0.6656671570593472
5,bce_5y_e20.native_bce.U,893,416,0.4658454647256439,0.47186919640616376,0.48390302665261253,0.25106313989476153,0.6952762101216897,0.5128779395296752,0.26539753639417696,0.4924164332972482,0.01182072693078544,0.45790451276046057,0.5090138117159734
5,mse_3y_e10.add.U,893,450,0.503919372900336,0.5039652662751594,0.49385634693570246,0.27355996891716067,0.7462998060821877,0.5128779395296752,0.49832026875699886,0.4902441378042031,0.14355922027568885,0.14269243682631402,0.8512811836586586
5,mse_3y_e10.add.W,893,447,0.5005599104143337,0.5012096571801435,0.49317371881744715,0.2729302263445529,0.7444836633996267,0.5128779395296752,0.4748040313549832,0.48477258102648746,0.1414933689463017,0.15745230045867256,0.8471151792448381
5,mse_3y_e10.add.I,893,449,0.5027995520716685,0.5027003965266275,0.49610500426642573,0.27367815625526803,0.7468370050115067,0.5128779395296752,0.503919372900336,0.4892117609747594,0.1450618031399235,0.13797113298498576,0.8565638462776182
5,mse_3y_e10.add.S,893,435,0.48712206047032475,0.48782060934598204,0.4907845204035537,0.27281875729683974,0.7439741165220652,0.5128779395296752,0.47256438969764836,0.48577041561057993,0.13998294708977932,0.1628522539945821,0.8416087086010567
5,mse_3y_e10.vol.U,893,442,0.49496080627099664,0.4951739195904231,0.48655322993525074,0.27225805134203435,0.7434860718295359,0.5128779395296752,0.4916013437849944,0.49330760129816636,0.13720425022984223,0.08268391946425362,0.8025550086259373
5,mse_3y_e10.vol.W,893,435,0.48712206047032475,0.4881669427295086,0.4886914621291974,0.27193494527536266,0.7426370628628439,0.5128779395296752,0.45912653975363943,0.4857699199523918,0.13777208013591352,0.0903342937017998,0.7819849767561083
5,mse_3y_e10.vol.I,893,443,0.49608062709966405,0.4963233448777795,0.48787331225217084,0.2724710347116425,0.7441954954829846,0.5128779395296752,0.49048152295632697,0.49231180430197974,0.1391485268567517,0.07993514493263347,0.796732969593363
5,mse_3y_e10.vol.S,893,434,0.48600223964165734,0.48707523967274,0.48621191587612306,0.2717395090701472,0.7419686166863992,0.5128779395296752,0.458006718924972,0.4867212357520379,0.13589604848708656,0.09346384459893418,0.7879100841263292
5,mse_3y_e10.order_joint.U,893,451,0.5050391937290034,0.5054610249460423,0.4919490036641068,0.27165654764730185,0.7415580160802541,0.5128779395296752,0.48376259798432253,0.49404537250697894,0.14189566637887677,0.12467100700176592,0.8432539866017957
5,mse_3y_e10.order_joint.W,893,448,0.5016797312430011,0.5027631380816142,0.4952868543893992,0.2706149101898341,0.7389959754882326,0.5128779395296752,0.458006718924972,0.4852514167761253,0.1409595894256562,0.10843822135942789,0.840180157252797
