h,method,seed,n,correct,accuracy,balanced_accuracy,auc,brier,logloss,actual_up_frequency,predicted_up_fraction,probability_mean,probability_sd,probability_min,probability_max
1,bce_5y_e10.native_bce.U,20260910,897,445,0.496098104793757,0.49509253090164185,0.500825369676117,0.2499837782176977,0.693114757771915,0.4938684503901895,0.4180602006688963,0.4968339930100803,0.006019699001128927,0.48628637283654813,0.5040264022946738
1,bce_5y_e10.native_bce.U,20260911,897,454,0.5061315496098104,0.5,0.4918308290490349,0.25011201579217074,0.6933713817677702,0.4938684503901895,0.0,0.4896859889240629,0.00844860130761136,0.4763929733032722,0.4999070251371252
1,bce_5y_e10.native_bce.U,20260912,897,454,0.5061315496098104,0.5,0.4994829009258062,0.24998582233406216,0.6931188382967683,0.4938684503901895,0.0,0.4947915053325982,0.004026801256941164,0.4866053890814142,0.4993601356400752
1,bce_5y_e10.order_fixed.I,20260910,897,461,0.5139353400222966,0.5134793806744165,0.5132755243086286,0.2532458003401958,0.6998304811690751,0.4938684503901895,0.46265328874024525,0.49606834701952746,0.07096989963949867,0.2617757327783498,0.7043419524824588
1,bce_5y_e10.order_fixed.I,20260911,897,436,0.48606465997770343,0.48641123298296557,0.4902845039329362,0.2580248354273506,0.7100889460994272,0.4938684503901895,0.5284280936454849,0.5031844486311234,0.08026589766528648,0.2636003742427817,0.8112849744418795
1,bce_5y_e10.order_fixed.I,20260912,897,469,0.5228539576365663,0.5222626067759867,0.5108640526645518,0.25570876474274046,0.7057102061951964,0.4938684503901895,0.451505016722408,0.4905314750548368,0.07586155748757825,0.23665033075736713,0.8585244666900345
1,bce_5y_e10.order_fixed.S,20260910,897,462,0.5150501672240803,0.514717435188592,0.5123208798639631,0.253667884952079,0.7007521757762831,0.4938684503901895,0.47268673355629875,0.4985206443735733,0.07470527696222881,0.2544148901874592,0.7313549916218486
1,bce_5y_e10.order_fixed.S,20260911,897,443,0.4938684503901895,0.4940657909129782,0.49076679826175157,0.25919052197414033,0.7127546618652413,0.4938684503901895,0.5161649944258639,0.5022782764160657,0.08778816043810438,0.20642965245611,0.8325973619258284
1,bce_5y_e10.order_fixed.S,20260912,897,456,0.5083612040133779,0.5078360398166287,0.5019540378476746,0.258663070135702,0.7121138268881535,0.4938684503901895,0.45707915273132665,0.4900419657798088,0.0868331139443463,0.18315887904401126,0.8592548617070933
1,bce_5y_e10.order_fixed.U,20260910,897,459,0.5117056856187291,0.5114134704308828,0.5127584252344348,0.25328580761910036,0.6999096244012973,0.4938684503901895,0.4760312151616499,0.49921492694953074,0.07090458346276127,0.26793696914242277,0.7108888922457124
1,bce_5y_e10.order_fixed.U,20260911,897,440,0.49052396878483834,0.49122671811139507,0.48961326955778084,0.25813758804068354,0.7103231417906398,0.4938684503901895,0.5574136008918618,0.5072730585445431,0.08023782715933475,0.26717238346607103,0.8140741631563987
1,bce_5y_e10.order_fixed.U,20260912,897,463,0.5161649944258639,0.5156820238462227,0.5106154473404202,0.25567806438833096,0.7056440389082025,0.4938684503901895,0.4604236343366778,0.4928358891942473,0.07570547021029427,0.23784625867049794,0.8593252667143785
1,bce_5y_e10.order_fixed.W,20260910,897,461,0.5139353400222966,0.5133699943317986,0.512052386113901,0.2536563413602497,0.7007251179756137,0.4938684503901895,0.4537346711259755,0.4953801594055028,0.07492646367645997,0.25166936716964156,0.7250922849622204
1,bce_5y_e10.order_fixed.W,20260911,897,441,0.4916387959866221,0.4916170284702817,0.4915971400443512,0.2590894874041914,0.7125596897991082,0.4938684503901895,0.4983277591973244,0.4982178121410025,0.08766155576831039,0.2034442995401573,0.8300280325663901
1,bce_5y_e10.order_fixed.W,20260912,897,458,0.5105908584169454,0.5099566432314715,0.5022971131949762,0.2586812062118505,0.7121679161637081,0.4938684503901895,0.44816053511705684,0.4877517948865951,0.08684804520428477,0.18217220205129914,0.8584537269141712
1,bce_5y_e10.order_joint.I,20260910,897,461,0.5139353400222966,0.5134793806744165,0.5133550780123507,0.2532467536989795,0.6998331214302296,0.4938684503901895,0.46265328874024525,0.4960951667020519,0.07102821886022126,0.2618831525366185,0.7041584302503955
1,bce_5y_e10.order_joint.I,20260911,897,438,0.4882943143812709,0.4886412227404262,0.4905231650441026,0.2581043744856966,0.710271320638999,0.4938684503901895,0.5284280936454849,0.5034773033924799,0.08077733558108179,0.26087131091258997,0.8131281662613725
1,bce_5y_e10.order_joint.I,20260912,897,467,0.5206243032329989,0.5200599636041805,0.5108590805580693,0.2557451827068843,0.7057982382633365,0.4938684503901895,0.4537346711259755,0.4907547143756192,0.07614281821473169,0.23648210522645768,0.8595871039251772
1,bce_5y_e10.order_joint.S,20260910,897,462,0.5150501672240803,0.5146900886029375,0.5120474140074184,0.2536480390090052,0.7007080030230731,0.4938684503901895,0.47045707915273133,0.49852379267189795,0.0744108494768184,0.25649820450235816,0.7312247703374156
1,bce_5y_e10.order_joint.S,20260911,897,436,0.48606465997770343,0.48613776712642076,0.4896679627290898,0.25942667714628836,0.7132375962337465,0.4938684503901895,0.5061315496098104,0.5014903349605745,0.08784051431899458,0.21403271911226254,0.830125837492526
1,bce_5y_e10.order_joint.S,20260912,897,455,0.5072463768115942,0.5067073716450712,0.5013076640049323,0.2586425876445223,0.7120662781943659,0.4938684503901895,0.4559643255295429,0.4899325400257683,0.08633607998860095,0.1871786004070431,0.8607434531862348
1,bce_5y_e10.order_joint.U,20260910,897,459,0.5117056856187291,0.5114134704308828,0.512932448961327,0.2532856626229461,0.6999095758752115,0.4938684503901895,0.4760312151616499,0.4992242066087099,0.07093323277168069,0.26814395488757253,0.7108103933666471
1,bce_5y_e10.order_joint.U,20260911,897,439,0.48940914158305465,0.4900980499398375,0.4897127116874335,0.2582030056503934,0.7104741111554783,0.4938684503901895,0.5562987736900781,0.5070532470253526,0.08077989366640329,0.26354659692158916,0.8152204069117875
1,bce_5y_e10.order_joint.U,20260912,897,462,0.5150501672240803,0.5145533556746651,0.5106204194469028,0.2557137385931919,0.7057294050799818,0.4938684503901895,0.4593088071348941,0.4927922397610332,0.07598343825604671,0.23733388441403805,0.8601548206404688
1,bce_5y_e10.order_joint.W,20260910,897,461,0.5139353400222966,0.5133699943317986,0.5117093107665994,0.253639932089917,0.700687956512021,0.4938684503901895,0.4537346711259755,0.49540032685583407,0.07467584719977693,0.2536851096533949,0.7248606187439802
1,bce_5y_e10.order_joint.W,20260911,897,443,0.4938684503901895,0.49384701822774235,0.49018008969680094,0.2593226281796382,0.7130390891377237,0.4938684503901895,0.4983277591973244,0.49793663987359327,0.08759897710625106,0.2117155599334095,0.8281667954025415
1,bce_5y_e10.order_joint.W,20260912,897,463,0.5161649944258639,0.5154905977466413,0.5018695120374698,0.25865947211208357,0.7121160530324699,0.4938684503901895,0.44481605351170567,0.48790544740734587,0.08634732683186311,0.18646281694537412,0.8601777376450233
1,bce_5y_e10.scalar_probe.U,20260910,897,441,0.4916387959866221,0.4884448245343622,0.4758703672397848,0.2508096872785773,0.6947695374517507,0.4938684503901895,0.23968784838350055,0.49161554265361634,0.01660992537976263,0.44119335404679433,0.5297760503527422
1,bce_5y_e10.scalar_probe.U,20260911,897,450,0.5016722408026756,0.4971534690386929,0.4899737472777717,0.2502889684564825,0.6937286263851576,0.4938684503901895,0.13154960981047936,0.4872467153457559,0.01684262155973051,0.4191757998049879,0.5173617855039487
1,bce_5y_e10.scalar_probe.U,20260912,897,454,0.5061315496098104,0.5039379083342449,0.49309125804238224,0.2505720086065599,0.6942957958497485,0.4938684503901895,0.3210702341137124,0.494392576090977,0.01713483362501428,0.4296490747097352,0.5397672325527472
1,bce_5y_e10.vol.I,20260910,897,461,0.5139353400222966,0.5133426477461441,0.5156223585684311,0.2528502267205868,0.6990068397374555,0.4938684503901895,0.451505016722408,0.49608871888740075,0.06992418559972582,0.2648848910936198,0.6855472080629383
1,bce_5y_e10.vol.I,20260911,897,442,0.4927536231884058,0.49334732152623784,0.4900458428217699,0.2562426760769347,0.7060490164864407,0.4938684503901895,0.5484949832775919,0.4984071505902384,0.07221883360921182,0.25975049843482667,0.6745461504356088
1,bce_5y_e10.vol.I,20260912,897,466,0.5195094760312151,0.518985988603932,0.5074283270850528,0.25543472314628907,0.7046302699752336,0.4938684503901895,0.45707915273132665,0.4892673115106493,0.07241187724215586,0.25382513097074705,0.7512707980578619
1,bce_5y_e10.vol.S,20260910,897,457,0.5094760312151616,0.5090740943308042,0.5132357474567676,0.25340685595758666,0.7002028896205869,0.4938684503901895,0.46711259754738016,0.4974664286143861,0.07449841677974198,0.25119098537790746,0.7220251235960707
1,bce_5y_e10.vol.S,20260911,897,445,0.496098104793757,0.4964598601843657,0.49502292141088494,0.2574176101371898,0.7086778673234791,0.4938684503901895,0.5295429208472687,0.4970568245560697,0.08180330610575474,0.25086970386473445,0.6817594813774955
1,bce_5y_e10.vol.S,20260912,897,452,0.5039018952062431,0.503294020544744,0.49914976979146986,0.25857536679673454,0.7114153165185865,0.4938684503901895,0.4503901895206243,0.48827259207797025,0.08510108342193748,0.20721895170213797,0.7359289150419082
1,bce_5y_e10.vol.U,20260910,897,464,0.5172798216276477,0.517029464703016,0.5144439693320472,0.25290051026193777,0.6991082787027595,0.4938684503901895,0.4793756967670011,0.49923964475992993,0.06993423359326231,0.271092432946158,0.6912477189917052
1,bce_5y_e10.vol.U,20260911,897,444,0.49498327759197325,0.4958507771402432,0.4892353894651008,0.2563136640449283,0.7061697469580787,0.4938684503901895,0.5707915273132664,0.5025182088798374,0.07215761245688973,0.26370012599205606,0.6790174941943711
1,bce_5y_e10.vol.U,20260912,897,458,0.5105908584169454,0.5102027625023617,0.5073636897007786,0.255416187166481,0.7045891090376455,0.4938684503901895,0.4682274247491639,0.49157827172602575,0.07236641229104708,0.2550788500204163,0.7525036773537773
1,bce_5y_e10.vol.W,20260910,897,461,0.5139353400222966,0.5133153011604896,0.5132059148178717,0.25339573044796543,0.7001790401820245,0.4938684503901895,0.4492753623188406,0.49432513901864905,0.07467977725778335,0.24846865903214344,0.7156294869354575
1,bce_5y_e10.vol.W,20260911,897,455,0.5072463768115942,0.5073910362864331,0.49534610833225606,0.2573623977752795,0.7086059349023909,0.4938684503901895,0.5117056856187291,0.49297939870033125,0.08169595928720048,0.2474420606739441,0.6772509753123246
1,bce_5y_e10.vol.W,20260912,897,455,0.5072463768115942,0.5065706387167987,0.4994580403933931,0.2585842831964329,0.7114497835902768,0.4938684503901895,0.44481605351170567,0.48597982460117367,0.08502276722492862,0.20613537145224586,0.7346425854805023
1,bce_5y_e20.add.I,20260910,897,431,0.48049052396878483,0.48002953431250683,0.4950030329849544,0.25733978484844894,0.7087094917685062,0.4938684503901895,0.46265328874024525,0.4862735426878113,0.08401503732511117,0.16492053252876246,0.7581927918581289
1,bce_5y_e20.add.I,20260911,897,442,0.4927536231884058,0.49331997494058333,0.4934169310169947,0.2583431123436226,0.7106870132626186,0.4938684503901895,0.5462653288740246,0.5019222384128516,0.08024188982697557,0.2212597413840583,0.6991804136375384
1,bce_5y_e20.add.I,20260912,897,466,0.5195094760312151,0.5187945625043506,0.5145831883135609,0.25638874903718323,0.7070816495301194,0.4938684503901895,0.4414715719063545,0.4878952551496701,0.08422058362827992,0.19211409383627234,0.7858737882397474
1,bce_5y_e20.add.S,20260910,897,447,0.4983277591973244,0.4980608784717734,0.49833434432831814,0.25863169561345345,0.7117463147147116,0.4938684503901895,0.4782608695652174,0.4862663281557974,0.09098648062585027,0.1515387077634616,0.8015759487171996
1,bce_5y_e20.add.S,20260911,897,444,0.49498327759197325,0.4953858851841171,0.49769294259205854,0.25943933376096284,0.7134257383756626,0.4938684503901895,0.5328874024526199,0.49791192780534993,0.08951345477093889,0.16871882755361972,0.7540179706342501
1,bce_5y_e20.add.S,20260912,897,454,0.5061315496098104,0.5055787034735135,0.5029186265053053,0.2588697222422176,0.712547810375582,0.4938684503901895,0.45484949832775917,0.4893812980316339,0.09025344271739386,0.17959588221356546,0.7984848399534974
1,bce_5y_e20.add.U,20260910,897,435,0.48494983277591974,0.48465359334135494,0.4947544276608228,0.257388884085407,0.7087933293816493,0.4938684503901895,0.4760312151616499,0.4885505646866064,0.08442966221426643,0.1660274879015543,0.7596593877430114
1,bce_5y_e20.add.U,20260911,897,447,0.4983277591973244,0.49901800896968007,0.4932826841419636,0.2584368577547485,0.7108572116413846,0.4938684503901895,0.5562987736900781,0.5057883060220869,0.08019509038210779,0.2242762089144491,0.7051488127683886
1,bce_5y_e20.add.U,20260912,897,470,0.5239687848383501,0.5235280078758167,0.5140561450264018,0.25638152875225834,0.7070501638506562,0.4938684503901895,0.463768115942029,0.49173179906759723,0.08442600403812688,0.1940757134657076,0.7879847541701447
1,bce_5y_e20.add.W,20260910,897,447,0.4983277591973244,0.4978967989578465,0.4987569733793419,0.2586164956867532,0.711737669801368,0.4938684503901895,0.46488294314381273,0.4839948513742445,0.09072276829233045,0.1505109194139917,0.8002978934518823
1,bce_5y_e20.add.W,20260911,897,445,0.496098104793757,0.4962957806704389,0.4980509342588081,0.25937404451660234,0.7133395530979384,0.4938684503901895,0.5161649944258639,0.494080032066255,0.08941133107246069,0.16628941267495972,0.7507723273989712
1,bce_5y_e20.add.W,20260912,897,454,0.5061315496098104,0.5053599307882778,0.503450641898947,0.2588838276284186,0.712610479325727,0.4938684503901895,0.43701226309921964,0.4855610075826086,0.09001992559243242,0.17774833855361402,0.7964514141039252
1,bce_5y_e20.native_bce.U,20260910,897,450,0.5016722408026756,0.4988489573492706,0.4912292041646364,0.25021096954090544,0.693569255524211,0.4938684503901895,0.2697881828316611,0.49565432866996606,0.00997240296092957,0.48255127584086055,0.5100365730269746
1,bce_5y_e20.native_bce.U,20260911,897,448,0.49944258639910816,0.4965916210061555,0.49256670080846454,0.2500430953410867,0.6932334121875086,0.4938684503901895,0.26755852842809363,0.49299821163514046,0.00539574179768378,0.48677212471086223,0.5023835558561209
1,bce_5y_e20.native_bce.U,20260912,897,454,0.5061315496098104,0.5,0.49918954664333093,0.2501482183348828,0.6934442223037027,0.4938684503901895,0.0,0.4819729980325976,0.007698015768045181,0.4689183777054502,0.49032565074636913
1,bce_5y_e20.order_fixed.I,20260910,897,431,0.48049052396878483,0.47989280138423446,0.4906226071737552,0.2571998836576303,0.7082437495019476,0.4938684503901895,0.451505016722408,0.48379499040302054,0.07948757986541415,0.18390124520170797,0.7016717291939137
1,bce_5y_e20.order_fixed.I,20260911,897,434,0.483835005574136,0.4839624705402691,0.4872266584461173,0.2599747290405547,0.7145709263144217,0.4938684503901895,0.5105908584169454,0.5018906418581768,0.08418417199679756,0.2536182074396622,0.8062915855642893
1,bce_5y_e20.order_fixed.I,20260912,897,457,0.5094760312151616,0.5085818557890236,0.5086266047473673,0.2587406561240892,0.7132932696488243,0.4938684503901895,0.4269788182831661,0.491122231720217,0.08864686426000136,0.21304737655402983,0.9201089115308975
1,bce_5y_e20.order_fixed.S,20260910,897,450,0.5016722408026756,0.5012281103012102,0.4946002923598612,0.2582326267293752,0.7106374776421545,0.4938684503901895,0.463768115942029,0.4835426349549726,0.0870237665387063,0.1677954051070298,0.7480333427105844
1,bce_5y_e20.order_fixed.S,20260911,897,450,0.5016722408026756,0.5015836159147185,0.49007567546066566,0.26135329315683953,0.7179259793855972,0.4938684503901895,0.4927536231884058,0.499614329902773,0.09380880699241288,0.20895406844947823,0.8471190085819907
1,bce_5y_e20.order_fixed.S,20260912,897,442,0.4927536231884058,0.4919526456578594,0.4963803064806436,0.26222007225269073,0.7212348700789983,0.4938684503901895,0.43478260869565216,0.4926550284896286,0.09876176046564165,0.19151076495846614,0.9332278001530409
1,bce_5y_e20.order_fixed.U,20260910,897,433,0.48272017837235226,0.48231421724127643,0.49010550809956144,0.25720479051806894,0.7082348762400169,0.4938684503901895,0.46711259754738016,0.48609045533512796,0.0797377867623467,0.18520417244977247,0.7034808742519457
1,bce_5y_e20.order_fixed.U,20260911,897,435,0.48494983277591974,0.485282564811408,0.48679408518212824,0.2601157790147376,0.7148636118604156,0.4938684503901895,0.5273132664437012,0.5055902009068168,0.08444521448053122,0.25682436305605205,0.8089124063475603
1,bce_5y_e20.order_fixed.U,20260912,897,459,0.5117056856187291,0.51103061823172,0.5078807887749724,0.25872847708115726,0.7132825987076667,0.4938684503901895,0.44481605351170567,0.49491721727181787,0.0886877089475733,0.21518625164525312,0.9210383022773041
1,bce_5y_e20.order_fixed.W,20260910,897,442,0.4927536231884058,0.4921167251717863,0.49534610833225606,0.25826274142314726,0.7107266231117901,0.4938684503901895,0.44816053511705684,0.4812579684714061,0.08693498452810566,0.16658990985871064,0.746398032078058
1,bce_5y_e20.order_fixed.W,20260911,897,451,0.5027870680044593,0.502548204572349,0.49099054305347,0.2612259655154793,0.7176796175064771,0.4938684503901895,0.48049052396878483,0.4959439435610477,0.09344329588885032,0.20617972412452754,0.8449217423499181
1,bce_5y_e20.order_fixed.W,20260912,897,443,0.4938684503901895,0.49283519455852665,0.496564274420501,0.2622493217329535,0.7212935843722779,0.4938684503901895,0.4158305462653289,0.4888913335953157,0.09874558665175018,0.18955037924407403,0.9324313562646181
1,bce_5y_e20.order_joint.I,20260910,897,432,0.4816053511705686,0.481021469555792,0.4905878024283768,0.25720584856618856,0.7082579679338038,0.4938684503901895,0.45261984392419174,0.48373957888284463,0.07953268822196011,0.1837592367594596,0.7016700264556048
1,bce_5y_e20.order_joint.I,20260911,897,435,0.48494983277591974,0.4850637921261721,0.4873211284692873,0.26002201827290433,0.7146895359158782,0.4938684503901895,0.5094760312151616,0.5017795882278117,0.0844637253845868,0.2531196935115795,0.8071270576093352
1,bce_5y_e20.order_joint.I,20260912,897,459,0.5117056856187291,0.5108665387177932,0.5086962142381242,0.25879951590526246,0.7134471146893276,0.4938684503901895,0.431438127090301,0.4909191936329056,0.0890001127658238,0.21020727767771522,0.9206367832173412
1,bce_5y_e20.order_joint.S,20260910,897,448,0.49944258639910816,0.4989707739580951,0.49466990185061804,0.2581857998818933,0.7105200881838047,0.4938684503901895,0.46153846153846156,0.48342524780505436,0.08667381774655922,0.16987706878398356,0.745692799846528
1,bce_5y_e20.order_joint.S,20260911,897,446,0.4972129319955407,0.4971236363997972,0.48909119837710446,0.26155253886191443,0.7183629956911985,0.4938684503901895,0.4927536231884058,0.4991504615313184,0.09397080667943926,0.21208529827722958,0.8445305975143607
1,bce_5y_e20.order_joint.S,20260912,897,445,0.496098104793757,0.4953659967581866,0.49592784479072405,0.2622111947958435,0.7211998766057183,0.4938684503901895,0.4403567447045708,0.49269005594215737,0.09819259100409446,0.1914289084671773,0.9341740375684671
1,bce_5y_e20.order_joint.U,20260910,897,433,0.48272017837235226,0.48231421724127643,0.49008561967363096,0.2572100115500633,0.7082462557610559,0.4938684503901895,0.46711259754738016,0.486099965881661,0.07976703797366123,0.18509499346290348,0.7035256558354549
1,bce_5y_e20.order_joint.U,20260911,897,436,0.48606465997770343,0.4863838863973111,0.4867493362237846,0.2601615100219373,0.714978393785303,0.4938684503901895,0.5261984392419174,0.5054218803706739,0.0847608430510111,0.2559415204696677,0.8094316286526749
1,bce_5y_e20.order_joint.U,20260912,897,459,0.5117056856187291,0.51103061823172,0.5078957050944203,0.25878838550376837,0.7134375525738873,0.4938684503901895,0.44481605351170567,0.4946978239368551,0.08904922653822939,0.21232886126551395,0.9215620816969721
1,bce_5y_e20.order_joint.W,20260910,897,444,0.49498327759197325,0.494346714929247,0.4953659967581866,0.2582217278183789,0.710622051871924,0.4938684503901895,0.44816053511705684,0.48107527637421,0.0866226096562654,0.168628408352296,0.7440050590705403
1,bce_5y_e20.order_joint.W,20260911,897,450,0.5016722408026756,0.5013101500581736,0.4898569027754298,0.261419793575359,0.7181059525072467,0.4938684503901895,0.47045707915273133,0.49553529851362516,0.09352905670895634,0.20961078268061892,0.8425679277820032
1,bce_5y_e20.order_joint.W,20260912,897,448,0.49944258639910816,0.49853322858762344,0.4961665059018904,0.2622416607809687,0.7212611872203318,0.4938684503901895,0.4258639910813824,0.48894124065842964,0.09818780562283977,0.18946592433177079,0.9333867628203277
1,bce_5y_e20.scalar_probe.U,20260910,897,447,0.4983277591973244,0.49693966845993975,0.5044152305565776,0.2506803312651926,0.6945123470071356,0.4938684503901895,0.38684503901895206,0.4878333231055179,0.03208219692233782,0.422742442515533,0.5561978274899303
1,bce_5y_e20.scalar_probe.U,20260911,897,443,0.4938684503901895,0.4919327572319289,0.501658197511958,0.2502518953535732,0.693650447156376,0.4938684503901895,0.34225195094760313,0.49117798819338987,0.02586422467674476,0.42637004477164453,0.5637438107187578
1,bce_5y_e20.scalar_probe.U,20260912,897,463,0.5161649944258639,0.5150530523761697,0.523687115283261,0.2497499513331671,0.692656608990329,0.4938684503901895,0.40914158305462656,0.4924769650987622,0.034897916764335825,0.38395527323687273,0.5889631284579795
1,bce_5y_e20.vol.I,20260910,897,432,0.4816053511705686,0.4809120832131741,0.4893646642336492,0.2572063757215086,0.708252397799508,0.4938684503901895,0.443701226309922,0.4837317937046768,0.0796444576760276,0.17644276442781134,0.6988727465133839
1,bce_5y_e20.vol.I,20260911,897,443,0.4938684503901895,0.4939290579847058,0.4878183391175505,0.25919156205570176,0.7126006066678874,0.4938684503901895,0.5050167224080268,0.4952792279706724,0.08137027980195784,0.20785991258542025,0.7141716518754131
1,bce_5y_e20.vol.I,20260912,897,462,0.5150501672240803,0.514088463718539,0.5113015980350235,0.25662493625387545,0.7075692986385373,0.4938684503901895,0.4214046822742475,0.48408333707856255,0.08029941858116009,0.1928366400174185,0.7871328622033366
1,bce_5y_e20.vol.S,20260910,897,454,0.5061315496098104,0.5056880898161316,0.49543560624894345,0.25821021518165266,0.7106037745653352,0.4938684503901895,0.463768115942029,0.48384800562923597,0.0870578718268266,0.15986757930004247,0.7451416214313881
1,bce_5y_e20.vol.S,20260911,897,447,0.4983277591973244,0.4982523045713547,0.4907717703682342,0.2606984293834709,0.716219862093557,0.4938684503901895,0.4938684503901895,0.4924814366910882,0.09194583415056995,0.16053752996409373,0.7650287965791618
1,bce_5y_e20.vol.S,20260912,897,456,0.5083612040133779,0.5075899205457384,0.49726036932806955,0.25975109853842054,0.7144176913101982,0.4938684503901895,0.43701226309921964,0.48549114960580825,0.09006180513096433,0.17820897127999688,0.7953073240281909
1,bce_5y_e20.vol.U,20260910,897,434,0.483835005574136,0.48336084565587056,0.4893895247660624,0.2572166125085646,0.708256790621664,0.4938684503901895,0.46153846153846156,0.48602773953018846,0.07993677038496398,0.1777043553164877,0.7006916249503511
1,bce_5y_e20.vol.U,20260911,897,443,0.4938684503901895,0.4941478306699416,0.4874752637702489,0.259284489224846,0.7127598082335355,0.4938684503901895,0.5228539576365663,0.4989861843894756,0.08161994930671426,0.21065086596645619,0.7176023022810416
1,bce_5y_e20.vol.U,20260912,897,461,0.5139353400222966,0.5132332614035262,0.5107099173635903,0.2565897708638657,0.7074722566477462,0.4938684503901895,0.44258639910813824,0.4878944403983462,0.08049581796898247,0.19482284300515013,0.7892548760285379
1,bce_5y_e20.vol.W,20260910,897,450,0.5016722408026756,0.5010913773729379,0.496077007985203,0.25822893587987605,0.710668173460562,0.4938684503901895,0.45261984392419174,0.4815617216928372,0.0869027426921015,0.15870817808575585,0.743493978605566
1,bce_5y_e20.vol.W,20260911,897,445,0.496098104793757,0.4959129284712761,0.4914032278915285,0.2606219049084454,0.7161195541740175,0.4938684503901895,0.48494983277591974,0.4888084470038191,0.09158861768033925,0.15827740264528128,0.7619831974400887
1,bce_5y_e20.vol.W,20260912,897,456,0.5083612040133779,0.5074258410318115,0.49762830520778434,0.2597981564444437,0.7145611918184899,0.4938684503901895,0.4236343366778149,0.48170880996488763,0.08988026510638629,0.17635504731115836,0.7932302870839403
1,mse_3y_e10.add.I,20260910,897,451,0.5027870680044593,0.502138005787532,0.49728025775400003,0.25753723066258616,0.708786008903863,0.4938684503901895,0.44704570791527315,0.48927469666729184,0.08959179194461941,0.25415138136207543,0.7490062363500533
1,mse_3y_e10.add.I,20260911,897,443,0.4938684503901895,0.4936282455425065,0.49761338888833645,0.25893719050686104,0.7119595044314527,0.4938684503901895,0.48049052396878483,0.4849730760777945,0.08993310043189923,0.2437243850446443,0.6879439314412491
1,mse_3y_e10.add.I,20260912,897,431,0.48049052396878483,0.47964668211334416,0.45830888714312706,0.26225605534282537,0.7185510541421054,0.4938684503901895,0.431438127090301,0.4841790167921465,0.08400934606291391,0.20459195215503148,0.7691399352926626
1,mse_3y_e10.add.S,20260910,897,432,0.4816053511705686,0.4813496285836457,0.4871719652748083,0.25884420916794726,0.711433590343664,0.4938684503901895,0.4793756967670011,0.49405415966232263,0.09060806908670796,0.2651428137692625,0.7314790735823138
