h,method,state,n,correct,accuracy,balanced_accuracy,auc,brier,logloss,actual_up_frequency,predicted_up_fraction,probability_mean,probability_sd,probability_min,probability_max
1,mse_3y_e10.order_joint.S,3,330,169,0.5121212121212121,0.5141129773236797,0.4968944099378882,0.2554458399299463,0.7044374007672091,0.5121212121212121,0.41818181818181815,0.4833975259416744,0.059320897070583044,0.3015165571468543,0.6233352941621536
1,mse_3y_e10.order_fixed.U,0,212,100,0.4716981132075472,0.4700854700854701,0.45592948717948717,0.2560057522603704,0.7053444834274569,0.49056603773584906,0.41509433962264153,0.4849473912935257,0.0511536659212106,0.34886975515270985,0.6024155608568333
1,mse_3y_e10.order_fixed.U,1,117,53,0.452991452991453,0.4600409836065574,0.44320843091334894,0.2645458120833296,0.7229216934767704,0.47863247863247865,0.6666666666666666,0.5251852098120576,0.07452134411408745,0.3245062922625858,0.6560136206720221
1,mse_3y_e10.order_fixed.U,2,238,117,0.49159663865546216,0.4862761743067346,0.5174731182795699,0.25173009963411064,0.6966972262924126,0.4789915966386555,0.3739495798319328,0.47971963117340716,0.059105453319494565,0.30379687188454235,0.651719960610503
1,mse_3y_e10.order_fixed.U,3,330,173,0.5242424242424243,0.5275644088353119,0.5079569260171267,0.25540217914444746,0.704407340166545,0.5121212121212121,0.36363636363636365,0.4734422164815337,0.05877688221481321,0.3026636288760621,0.6195039452527462
1,mse_3y_e10.order_fixed.W,0,212,101,0.47641509433962265,0.47435897435897434,0.44720441595441596,0.2579281853908951,0.7092798495711241,0.49056603773584906,0.3915094339622642,0.47790295986815284,0.056518800160044985,0.3451944448985998,0.6023718429976518
1,mse_3y_e10.order_fixed.W,1,117,52,0.4444444444444444,0.45330796252927397,0.43179156908665106,0.2661788765361648,0.7261648715860038,0.47863247863247865,0.7094017094017094,0.530223552625535,0.07374005451651264,0.3161547040058965,0.6544367281795705
1,mse_3y_e10.order_fixed.W,2,238,116,0.48739495798319327,0.4818902093944539,0.5186049801924165,0.2528905431696648,0.6991501216093557,0.4789915966386555,0.3697478991596639,0.47082392910216886,0.06892191340436955,0.27769281619853653,0.6724505107473538
1,mse_3y_e10.order_fixed.W,3,330,172,0.5212121212121212,0.5225476864272851,0.49678415230254697,0.25527462245932786,0.7040517335331758,0.5121212121212121,0.44545454545454544,0.4857289740533691,0.05865251987341161,0.30682004656530903,0.6219932383912208
1,mse_3y_e10.order_fixed.I,0,212,103,0.4858490566037736,0.4837962962962963,0.4568198005698006,0.25606189141801583,0.7054755166721087,0.49056603773584906,0.3915094339622642,0.48136230162169086,0.051691587471582305,0.3464569822902635,0.5998766122297908
1,mse_3y_e10.order_fixed.I,1,117,53,0.452991452991453,0.45930913348946134,0.44437939110070257,0.26452687597241037,0.7228630604163502,0.47863247863247865,0.6495726495726496,0.5244053544035537,0.07506449504399808,0.32218242338240205,0.6536670855730735
1,mse_3y_e10.order_fixed.I,2,238,119,0.5,0.49434069043576684,0.5181805319750991,0.2516353217933146,0.6964969692897575,0.4789915966386555,0.36554621848739494,0.47662430048156557,0.059455967607764136,0.2987501137008444,0.6463789620877964
1,mse_3y_e10.order_fixed.I,3,330,173,0.5242424242424243,0.5268293579330369,0.5074056378404205,0.2553914895659251,0.7043750321126889,0.5121212121212121,0.3939393939393939,0.4751069860214747,0.0590321680812609,0.3027910200106121,0.6206248528139867
1,mse_3y_e10.order_fixed.S,0,212,100,0.4716981132075472,0.4697293447293447,0.44675925925925924,0.2577820834370815,0.70895075361271,0.49056603773584906,0.39622641509433965,0.481458245491198,0.05539724493209305,0.3505994038079727,0.6080383636233643
1,mse_3y_e10.order_fixed.S,1,117,50,0.42735042735042733,0.4369145199063232,0.4332552693208431,0.266193401867995,0.7262089661143976,0.47863247863247865,0.7264957264957265,0.5310009214965278,0.07307460833447171,0.3183677178962978,0.6577235542433411
1,mse_3y_e10.order_fixed.S,2,238,117,0.49159663865546216,0.4862761743067346,0.5185342388228636,0.25290730979999304,0.699184664446002,0.4789915966386555,0.3739495798319328,0.47387305002920194,0.06834326713316037,0.28254468094860596,0.6775301419797604
1,mse_3y_e10.order_fixed.S,3,330,169,0.5121212121212121,0.5141129773236797,0.49729868793413945,0.2552876580803706,0.7040874910773421,0.5121212121212121,0.41818181818181815,0.48406162681811216,0.05869875624384321,0.30547243048736056,0.6274467851430686
1,mse_3y_e10.scalar_probe.U,0,212,104,0.49056603773584906,0.4848646723646724,0.42459045584045585,0.25207141335745015,0.6972975996058565,0.49056603773584906,0.19811320754716982,0.48616589390981574,0.014451485263836588,0.45326979327224554,0.5177598679768788
1,mse_3y_e10.scalar_probe.U,1,117,55,0.4700854700854701,0.4617974238875878,0.47160421545667447,0.2507199022962854,0.6945874776740304,0.47863247863247865,0.3076923076923077,0.489694196574058,0.015693070813604923,0.4497812183971846,0.5218902332243437
1,mse_3y_e10.scalar_probe.U,2,238,116,0.48739495798319327,0.4758771929824561,0.4527447651386531,0.25135565318220154,0.6958615695736543,0.4789915966386555,0.226890756302521,0.48779799554415665,0.01765387280840403,0.4548198232698209,0.5350047287574468
1,mse_3y_e10.scalar_probe.U,3,330,167,0.5060606060606061,0.5155463265831159,0.5272152596567312,0.25030759377075396,0.6937649778786653,0.5121212121212121,0.10909090909090909,0.47964874904808125,0.014544835726329369,0.4488387728629844,0.5160969417271516
1,mse_3y_e20.add.U,0,212,96,0.4528301886792453,0.45085470085470086,0.45067663817663817,0.2607299063747856,0.7151526944800431,0.49056603773584906,0.39622641509433965,0.47552506005480305,0.07345945789347003,0.25026494514266445,0.6339565533751268
1,mse_3y_e20.add.U,1,117,57,0.48717948717948717,0.4891686182669789,0.46282201405152223,0.25980954310629445,0.7131911068447438,0.47863247863247865,0.5470085470085471,0.5077229125329473,0.0732624027275969,0.3000801286704374,0.6668870319992019
1,mse_3y_e20.add.U,2,238,121,0.5084033613445378,0.5020514997170344,0.5220713073005093,0.25189368107360094,0.697238334867916,0.4789915966386555,0.3487394957983193,0.4794101726972494,0.06900979958999869,0.2583470602805169,0.6740458997337311
1,mse_3y_e20.add.U,3,330,163,0.49393939393939396,0.49665551839464883,0.4900216840016171,0.2542161990771203,0.7017509489637724,0.5121212121212121,0.3878787878787879,0.4868477604146468,0.04740646468488648,0.31481673387765396,0.6075241760041359
1,mse_3y_e20.add.W,0,212,98,0.46226415094339623,0.4595797720797721,0.45860042735042733,0.26148926014136925,0.7171493598432938,0.49056603773584906,0.3584905660377358,0.46698792554615237,0.07649351288373946,0.22951686824533868,0.6120138758156183
1,mse_3y_e20.add.W,1,117,54,0.46153846153846156,0.4660421545667447,0.46340749414519905,0.2603424203599899,0.7143024760350318,0.47863247863247865,0.6068376068376068,0.5129330758387344,0.07150528687121835,0.3099363566653579,0.6633039448283031
1,mse_3y_e20.add.W,2,238,124,0.5210084033613446,0.5137945670628183,0.5253961516694963,0.25258263414690174,0.698868897457434,0.4789915966386555,0.3277310924369748,0.4698412589192962,0.0726895779912633,0.22116050455705183,0.6666367921019402
1,mse_3y_e20.add.W,3,330,167,0.5060606060606061,0.506725715755816,0.4874857583887684,0.25479909207527474,0.7029200758328858,0.5121212121212121,0.4727272727272727,0.4992516165243209,0.05050788049796865,0.32932508682592804,0.6228298267567847
1,mse_3y_e20.add.I,0,212,97,0.45754716981132076,0.45548433048433046,0.4521011396011396,0.2608413959717356,0.7154361257242663,0.49056603773584906,0.3915094339622642,0.47198499984686576,0.0738014302325911,0.24591458178940528,0.631343958573754
1,mse_3y_e20.add.I,1,117,55,0.4700854700854701,0.4727751756440281,0.46399297423887587,0.25968907377440115,0.7129583857745374,0.47863247863247865,0.5641025641025641,0.5067814577584737,0.07306515312023057,0.29775378363696575,0.6643058033994543
1,mse_3y_e20.add.I,2,238,124,0.5210084033613446,0.5141482739105829,0.523981324278438,0.2518031128488423,0.6970664573590253,0.4789915966386555,0.33613445378151263,0.476254666969193,0.06927810867485076,0.253780139967237,0.6715678526477782
1,mse_3y_e20.add.I,3,330,165,0.5,0.5021316476165975,0.48877209746774963,0.2542255912261155,0.7017700368792289,0.5121212121212121,0.4121212121212121,0.48836905813121284,0.04738901589430651,0.31235098578646897,0.6020494982545531
1,mse_3y_e20.add.S,0,212,99,0.4669811320754717,0.46456552706552706,0.45762108262108264,0.2613077197979082,0.7166931827188794,0.49056603773584906,0.37264150943396224,0.4704970340359096,0.07591102006106641,0.23372205635403867,0.6147108483836132
1,mse_3y_e20.add.S,1,117,53,0.452991452991453,0.4578454332552693,0.46282201405152223,0.26044775432787715,0.7144983681231235,0.47863247863247865,0.6153846153846154,0.5138820332546931,0.07149443077275067,0.31383492572162647,0.665884260592383
1,mse_3y_e20.add.S,2,238,121,0.5084033613445378,0.5009903791737408,0.5246179966044142,0.25260711924944834,0.6988922108256522,0.4789915966386555,0.3235294117647059,0.4729666052857907,0.07224970372132325,0.22532289956253929,0.6691497383192009
1,mse_3y_e20.add.S,3,330,165,0.5,0.5015436068947774,0.48869859237752217,0.25478059251376683,0.702880333009492,0.5121212121212121,0.43636363636363634,0.4977290985775305,0.05075559207933136,0.3318513712051689,0.6282719708560438
1,mse_3y_e20.vol.U,0,212,94,0.44339622641509435,0.4414173789173789,0.43821225071225073,0.26008262261703896,0.7136357464213964,0.49056603773584906,0.39622641509433965,0.47790452265552086,0.06732621740397778,0.270514572250033,0.632501617197132
1,mse_3y_e20.vol.U,1,117,57,0.48717948717948717,0.4891686182669789,0.47365339578454335,0.26018841371930185,0.71423366140648,0.47863247863247865,0.5470085470085471,0.5012195168161363,0.08164336667484273,0.24158882559084938,0.6812589109540731
1,mse_3y_e20.vol.U,2,238,124,0.5210084033613446,0.5141482739105829,0.5279428409734013,0.25107807624411843,0.6955529922942595,0.4789915966386555,0.33613445378151263,0.47668225216802473,0.06481207696684643,0.25892771007371695,0.6576419627794369
1,mse_3y_e20.vol.U,3,330,164,0.49696969696969695,0.49946708809585066,0.4859053989488772,0.25467864682085656,0.7027474885005824,0.5121212121212121,0.396969696969697,0.48724728340237483,0.048475683545957195,0.2671596553484605,0.6041778742704066
1,mse_3y_e20.vol.W,0,212,98,0.46226415094339623,0.4595797720797721,0.453258547008547,0.2609390371063131,0.7157970585647829,0.49056603773584906,0.3584905660377358,0.4680884064698332,0.072395118510976,0.23315206967904611,0.6115688686206316
1,mse_3y_e20.vol.W,1,117,56,0.47863247863247865,0.48170374707259955,0.47101873536299765,0.26089108129209054,0.7156652773773301,0.47863247863247865,0.5726495726495726,0.5071388842848903,0.07979882220928876,0.2573772757772857,0.6722120914013345
1,mse_3y_e20.vol.W,2,238,126,0.5294117647058824,0.5218590831918506,0.5288624787775892,0.2520657399713435,0.6978232152056637,0.4789915966386555,0.31932773109243695,0.4676834197021032,0.0706852130343939,0.21748506221195232,0.655013967474253
1,mse_3y_e20.vol.W,3,330,170,0.5151515151515151,0.5156014554007865,0.48414127678341723,0.2554838346938386,0.7043592529974484,0.5121212121212121,0.4818181818181818,0.5001131206739237,0.05297222104909254,0.29050306781692453,0.6209564206121198
1,mse_3y_e20.vol.I,0,212,96,0.4528301886792453,0.45085470085470086,0.43972578347578345,0.2601636736659387,0.7138366776817187,0.49056603773584906,0.39622641509433965,0.4744095051141341,0.06767472717367547,0.26600821989675155,0.6298718517159497
1,mse_3y_e20.vol.I,1,117,56,0.47863247863247865,0.48097189695550346,0.4768735362997658,0.26009452924325605,0.7140680141297688,0.47863247863247865,0.5555555555555556,0.5003253384449591,0.08154185266535892,0.23959936048336505,0.6787344905651816
1,mse_3y_e20.vol.I,2,238,124,0.5210084033613446,0.5134408602150538,0.5280135823429541,0.2510146011868342,0.6954365853043658,0.4789915966386555,0.31932773109243695,0.47359734662518027,0.06518268539008754,0.25442276523956897,0.6550876084898646
1,mse_3y_e20.vol.I,3,330,169,0.5121212121212121,0.5139659671432246,0.48458230732478225,0.25469759865077657,0.7027883385108826,0.5121212121212121,0.42424242424242425,0.48881640787802205,0.04857037725800788,0.2649270491335488,0.598804694731318
1,mse_3y_e20.vol.S,0,212,98,0.46226415094339623,0.4601139601139601,0.45227920227920226,0.2607713282714424,0.715386524427884,0.49056603773584906,0.3867924528301887,0.4715411810634929,0.0717395876834613,0.23730714523210153,0.6142750892005916
1,mse_3y_e20.vol.S,1,117,54,0.46153846153846156,0.4653103044496487,0.4686768149882904,0.26097096917240903,0.715798925367433,0.47863247863247865,0.5897435897435898,0.5080424829159429,0.07971958610803218,0.25948749049239167,0.6747690232558113
1,mse_3y_e20.vol.S,2,238,125,0.5252100840336135,0.5178268251273345,0.5285795132993775,0.25206475996807365,0.6977943777363478,0.4789915966386555,0.3235294117647059,0.4707304880203812,0.07014285096261502,0.22153553365305412,0.6575797950271549
1,mse_3y_e20.vol.S,3,330,170,0.5151515151515151,0.5160424859421515,0.48542761586239846,0.2554513457659523,0.7042886724883719,0.5121212121212121,0.4636363636363636,0.49854596898673026,0.05308280391605803,0.2928641281714354,0.6262975667933778
1,mse_3y_e20.order_joint.U,0,212,94,0.44339622641509435,0.4419515669515669,0.44310897435897434,0.2587457229522568,0.7108164377400783,0.49056603773584906,0.42452830188679247,0.4831921421393033,0.06344013192108806,0.3033018701896666,0.6361632944166854
1,mse_3y_e20.order_joint.U,1,117,53,0.452991452991453,0.45491803278688525,0.4765807962529274,0.2610137161738282,0.7160344243771036,0.47863247863247865,0.5470085470085471,0.5048260220021461,0.08465062552014314,0.2621726757438048,0.6919541101368322
1,mse_3y_e20.order_joint.U,2,238,122,0.5126050420168067,0.5060837577815507,0.5170486700622524,0.25177105524056975,0.6968313520947018,0.4789915966386555,0.3445378151260504,0.4780738227579686,0.061928205014696064,0.2937770544158345,0.6330213518686649
1,mse_3y_e20.order_joint.U,3,330,164,0.49696969696969695,0.5002021389981256,0.48579514131353596,0.2554778158152334,0.7043957436645738,0.5121212121212121,0.36666666666666664,0.4836018439443392,0.056900626764675326,0.25465774961937154,0.6587823993760136
1,mse_3y_e20.order_joint.W,0,212,99,0.4669811320754717,0.46456552706552706,0.4521011396011396,0.25920723830254316,0.711989158601775,0.49056603773584906,0.37264150943396224,0.4746758187903445,0.06617022911108204,0.2655352606055373,0.6188976791559576
1,mse_3y_e20.order_joint.W,1,117,51,0.4358974358974359,0.4392564402810305,0.46692037470725994,0.261677122777185,0.717305006065641,0.47863247863247865,0.5811965811965812,0.5117352376574011,0.08196866886388293,0.2763975176938817,0.6828541184225124
1,mse_3y_e20.order_joint.W,2,238,124,0.5210084033613446,0.5130871533672892,0.5179683078664403,0.25279208742298864,0.699138876750769,0.4789915966386555,0.31092436974789917,0.4690730343602964,0.06781571958812241,0.25229954029940077,0.6378014665818311
1,mse_3y_e20.order_joint.W,3,330,164,0.49696969696969695,0.49843801683266564,0.4822301444375023,0.2562671486630696,0.7059589976213567,0.5121212121212121,0.4393939393939394,0.49433039096476233,0.0608617869128044,0.28080000301668173,0.6629341204563296
1,mse_3y_e20.order_joint.I,0,212,97,0.45754716981132076,0.45584045584045585,0.4442663817663818,0.25877058112524476,0.7108848303994163,0.49056603773584906,0.41037735849056606,0.4799968221024574,0.06363095815891961,0.29907941789596504,0.6336956281456655
1,mse_3y_e20.order_joint.I,1,117,54,0.46153846153846156,0.46311475409836067,0.4768735362997658,0.26093987327697005,0.7158763120210807,0.47863247863247865,0.5384615384615384,0.5040872158605455,0.08452847456966509,0.2603259275059862,0.6896602505868424
1,mse_3y_e20.order_joint.I,2,238,124,0.5210084033613446,0.5141482739105829,0.5181097906055461,0.2517038854096469,0.696702484164311,0.4789915966386555,0.33613445378151263,0.47524825197093257,0.062231973313108334,0.28945598816437573,0.6282264892073602
1,mse_3y_e20.order_joint.I,3,330,166,0.503030303030303,0.5056782682200742,0.484766070050351,0.25544736542195606,0.7043294265877025,0.5121212121212121,0.39090909090909093,0.4851436808302009,0.05669433054737715,0.25265423517735286,0.6541833536160787
1,mse_3y_e20.order_joint.S,0,212,100,0.4716981132075472,0.46955128205128205,0.4511217948717949,0.2591091687631621,0.7117524616846699,0.49056603773584906,0.3867924528301887,0.47784956701670184,0.06567137199592744,0.2695016828502192,0.6213827626865142
1,mse_3y_e20.order_joint.S,1,117,52,0.4444444444444444,0.4481850117096019,0.46282201405152223,0.2617404161293646,0.7174380016899669,0.47863247863247865,0.5897435897435898,0.5124858084112524,0.08194251585777391,0.27836699052304276,0.6851750162484569
1,mse_3y_e20.order_joint.S,2,238,124,0.5210084033613446,0.5130871533672892,0.5169071873231466,0.2527969681365691,0.6991304047043949,0.4789915966386555,0.31092436974789917,0.4718685448354964,0.06732934403573029,0.25630833318306295,0.6425562004883413
1,mse_3y_e20.order_joint.S,3,330,162,0.4909090909090909,0.492961887610717,0.4836634936969385,0.2562969387675977,0.7060218580057261,0.5121212121212121,0.41515151515151516,0.4927918123663727,0.061277662981207834,0.28293236901455215,0.6672878953685722
1,mse_3y_e20.order_fixed.U,0,212,95,0.4481132075471698,0.44658119658119655,0.44310897435897434,0.2586800556446786,0.7106781234370659,0.49056603773584906,0.419811320754717,0.4834790410747694,0.06324137939339491,0.3041982790011269,0.6362152287385744
1,mse_3y_e20.order_fixed.U,1,117,53,0.452991452991453,0.45491803278688525,0.4768735362997658,0.26094888572550745,0.7158959218728752,0.47863247863247865,0.5470085470085471,0.5048898314943369,0.084439037501242,0.2622860947187426,0.6917322521348068
1,mse_3y_e20.order_fixed.U,2,238,121,0.5084033613445378,0.5020514997170344,0.5171901528013583,0.2517560223907841,0.6967981096692184,0.4789915966386555,0.3487394957983193,0.47825393749756423,0.061696902191579174,0.29509128135904883,0.6326052273458017
1,mse_3y_e20.order_fixed.U,3,330,164,0.49696969696969695,0.5002021389981256,0.4851335955014885,0.25546506827649845,0.7043676556223751,0.5121212121212121,0.36666666666666664,0.48372194526627194,0.05677045630751036,0.2550038357215999,0.6586274411239824
1,mse_3y_e20.order_fixed.W,0,212,98,0.46226415094339623,0.45993589743589747,0.4550391737891738,0.25913623649097495,0.7118571262242243,0.49056603773584906,0.37735849056603776,0.4742622185738719,0.06646423530261517,0.2648503638745607,0.618009171909727
1,mse_3y_e20.order_fixed.W,1,117,50,0.42735042735042733,0.430327868852459,0.46692037470725994,0.26177459533110053,0.7175073501244473,0.47863247863247865,0.5726495726495726,0.511383430290996,0.0820590269716879,0.2737130904099287,0.6825810259572798
1,mse_3y_e20.order_fixed.W,2,238,124,0.5210084033613446,0.5130871533672892,0.519100169779287,0.2527345225611054,0.6990156193864385,0.4789915966386555,0.31092436974789917,0.4691629492632699,0.06796335126631155,0.2525677020079922,0.6383906026980625
1,mse_3y_e20.order_fixed.W,3,330,165,0.5,0.5013965967143225,0.48358998860671104,0.25607826100799863,0.705568700648634,0.5121212121212121,0.44242424242424244,0.49511834460340093,0.060259567391733444,0.2788297380501874,0.6634919020663569
1,mse_3y_e20.order_fixed.I,0,212,97,0.45754716981132076,0.45584045584045585,0.44399928774928776,0.25870750310976376,0.7107534182909018,0.49056603773584906,0.41037735849056606,0.47997155202947955,0.06348148441025393,0.2994268846569701,0.633538798777811
1,mse_3y_e20.order_fixed.I,1,117,53,0.452991452991453,0.45491803278688525,0.4757025761124122,0.2608566715155535,0.7157010650317325,0.47863247863247865,0.5470085470085471,0.5040196297190035,0.08429129905085718,0.26024609584490926,0.6892432571157002
1,mse_3y_e20.order_fixed.I,2,238,124,0.5210084033613446,0.5141482739105829,0.5178268251273345,0.25167935658557256,0.6966509887700948,0.4789915966386555,0.33613445378151263,0.47517224870908065,0.06205428401809447,0.29024376669884405,0.6272580440998426
1,mse_3y_e20.order_fixed.I,3,330,166,0.503030303030303,0.5056782682200742,0.4839207615127348,0.25543834074795657,0.7043082226232232,0.5121212121212121,0.39090909090909093,0.48529717347054135,0.056535056133397536,0.2528192694817007,0.6535318375977742
1,mse_3y_e20.order_fixed.S,0,212,100,0.4716981132075472,0.46955128205128205,0.452724358974359,0.25902188554747946,0.7115815366897582,0.49056603773584906,0.3867924528301887,0.47774171254948106,0.06585740457791114,0.269330624139872,0.6207135206497393
1,mse_3y_e20.order_fixed.S,1,117,52,0.4444444444444444,0.4481850117096019,0.46311475409836067,0.26185508812670144,0.7176731117905233,0.47863247863247865,0.5897435897435898,0.5122641190775241,0.08204025344486589,0.2758678388504469,0.6850965666644179
1,mse_3y_e20.order_fixed.S,2,238,124,0.5210084033613446,0.5134408602150538,0.5187464629315224,0.25274446328621086,0.6990159986120715,0.4789915966386555,0.31932773109243695,0.4722089440243584,0.06741751998451793,0.2570545549175863,0.6436579379687491
1,mse_3y_e20.order_fixed.S,3,330,163,0.49393939393939396,0.49592046749237384,0.484913080230806,0.25609760917957286,0.7056106104501706,0.5121212121212121,0.41818181818181815,0.49354785475465096,0.060668762885703664,0.2811488866929727,0.6680602107492456
1,mse_3y_e20.scalar_probe.U,0,212,100,0.4716981132075472,0.4642094017094017,0.4618945868945869,0.25281768453712355,0.6988108816298253,0.49056603773584906,0.10377358490566038,0.484225624173257,0.018882542291832935,0.42761034767841544,0.5450549157557264
1,mse_3y_e20.scalar_probe.U,1,117,61,0.5213675213675214,0.5175644028103045,0.49033957845433257,0.25081983990958595,0.6947823286728347,0.47863247863247865,0.41025641025641024,0.4978304111412825,0.03204557619043045,0.42768927699126763,0.5556951299799371
1,mse_3y_e20.scalar_probe.U,2,238,120,0.5042016806722689,0.48988398415393325,0.4692275042444822,0.2510032061808108,0.6951597299886891,0.4789915966386555,0.15966386554621848,0.4836311618749081,0.02670563219192185,0.41417928606390314,0.5516151455511905
1,mse_3y_e20.scalar_probe.U,3,330,162,0.4909090909090909,0.5017824984380168,0.5107133669006578,0.25231102400257416,0.6978104621129346,0.5121212121212121,0.051515151515151514,0.46375791412133127,0.02616841885639705,0.3992691163290026,0.5236106871638597
1,frequency_3y,0,212,108,0.5094339622641509,0.5,0.5041844729344729,0.2496955010896587,0.692538021125204,0.49056603773584906,0.0,0.4836874483650892,0.009026141015793047,0.4731034482758621,0.4924346629986245
1,frequency_3y,1,117,61,0.5213675213675214,0.5,0.4648711943793911,0.25024010991083107,0.6936286934880114,0.47863247863247865,0.0,0.48056369154401596,0.008265781563893388,0.4731034482758621,0.4924346629986245
1,frequency_3y,2,238,124,0.5210084033613446,0.5,0.4659026598754952,0.25030117669767626,0.6937509884530898,0.4789915966386555,0.0,0.48205816074234015,0.008943047142051004,0.4731034482758621,0.4924346629986245
1,frequency_3y,3,330,161,0.48787878787878786,0.5,0.5073872615678636,0.2507858194975072,0.6947203420246091,0.5121212121212121,0.0,0.482517680237242,0.009150076075353047,0.4731034482758621,0.4924346629986245
1,market4_3y,0,212,106,0.5,0.4910968660968661,0.4412393162393162,0.2529123494768702,0.6990012251795266,0.49056603773584906,0.02830188679245283,0.46534169993332075,0.018243344166122798,0.42393634823413484,0.5200405006897192
1,market4_3y,1,117,53,0.452991452991453,0.44979508196721313,0.42330210772833726,0.2536230344229398,0.7004035584232681,0.47863247863247865,0.42735042735042733,0.4981479637358522,0.023156240166437133,0.4435934487088072,0.5516982498277537
1,market4_3y,2,238,125,0.5252100840336135,0.5050933786078099,0.4838709677419355,0.25030884776094803,0.6937860760385497,0.4789915966386555,0.02100840336134454,0.4661200284489506,0.01826588571110494,0.41694806381807764,0.5427136570358805
1,market4_3y,3,330,148,0.4484848484848485,0.4483075452975118,0.45764269175640415,0.25158217039750697,0.6963153313629539,0.5121212121212121,0.5060606060606061,0.5036164927622493,0.02102748305843379,0.4395180632733299,0.5728306289101522
1,mse_q2026_e10.add.U,0,212,117,0.5518867924528302,0.5487891737891738,0.5322293447293447,0.2511296407962917,0.6957038189504825,0.49056603773584906,0.33490566037735847,0.4724734850862623,0.06514587318588028,0.3042731900230487,0.6433414593238572
1,mse_q2026_e10.add.U,1,117,52,0.4444444444444444,0.45038056206088994,0.43559718969555034,0.2611993904354408,0.7159105659477186,0.47863247863247865,0.6410256410256411,0.5235557198400294,0.054906461553281494,0.3659353368986904,0.660039011373667
1,mse_q2026_e10.add.U,2,238,115,0.4831932773109244,0.4821024335031126,0.5015563101301641,0.25481961503165057,0.7030634293321816,0.4789915966386555,0.47478991596638653,0.49426039733801463,0.07544567374734967,0.30564837165272835,0.6731135783110992
1,mse_q2026_e10.add.U,3,330,174,0.5272727272727272,0.5250836120401338,0.5255981476717263,0.2506233884266685,0.6944873533176437,0.5121212121212121,0.5909090909090909,0.506114996638679,0.04422922688628453,0.37548328972741934,0.6207652528671137
1,mse_q2026_e10.add.W,0,212,116,0.5471698113207547,0.5441595441595442,0.5178952991452992,0.2551008762040222,0.7041269627779005,0.49056603773584906,0.33962264150943394,0.46177354211584526,0.07303921585032237,0.27464023697663925,0.6420225422240192
1,mse_q2026_e10.add.W,1,117,54,0.46153846153846156,0.4682377049180328,0.4505269320843091,0.265293795376002,0.7246371493770963,0.47863247863247865,0.6581196581196581,0.5343312486669308,0.07230931766641106,0.3467802630686648,0.7013250759365568
1,mse_q2026_e10.add.W,2,238,119,0.5,0.49540181097906055,0.5089841539332202,0.2544686755548384,0.7025170692030234,0.4789915966386555,0.3907563025210084,0.47765588102628714,0.07843865914719426,0.2764938960245317,0.660770489372214
1,mse_q2026_e10.add.W,3,330,170,0.5151515151515151,0.5138373332353265,0.5076629056562167,0.2523572397761998,0.6980064101817025,0.5121212121212121,0.5545454545454546,0.5070470802966797,0.04743105392077401,0.3574041717230645,0.6235028220864773
1,mse_q2026_e10.add.I,0,212,120,0.5660377358490566,0.5626780626780626,0.5356125356125356,0.2510460726941027,0.6955667429136406,0.49056603773584906,0.32075471698113206,0.46810597374851626,0.06451924004115797,0.3016448314349827,0.6369871650336622
1,mse_q2026_e10.add.I,1,117,50,0.42735042735042733,0.4325234192037471,0.43911007025761123,0.2617608047602805,0.7171184375105759,0.47863247863247865,0.6239316239316239,0.5212144271747291,0.058759813385999074,0.3630671147844011,0.6690971974638277
1,mse_q2026_e10.add.I,2,238,115,0.4831932773109244,0.4810413129598189,0.5000707413695529,0.2547176137091092,0.7028467267500722,0.4789915966386555,0.4495798319327731,0.4896740910577674,0.07478355104699112,0.30305641737282923,0.6670081270859215
1,mse_q2026_e10.add.I,3,330,174,0.5272727272727272,0.5253776324010437,0.5216288727994414,0.2509405165713729,0.69512859820949,0.5121212121212121,0.5787878787878787,0.5057345581491783,0.04456107961188922,0.3714319548479263,0.6240758041192763
1,mse_q2026_e10.add.S,0,212,117,0.5518867924528302,0.5493233618233618,0.5165598290598291,0.255171371299415,0.7042211057014957,0.49056603773584906,0.3632075471698113,0.4661167333038485,0.07386026141955375,0.2771254165403101,0.6458184179149812
1,mse_q2026_e10.add.S,1,117,53,0.452991452991453,0.4600409836065574,0.45081967213114754,0.2646868335810379,0.7232694356766998,0.47863247863247865,0.6666666666666666,0.5367302732985034,0.06832226265787467,0.3495901408706601,0.6927304057810847
1,mse_q2026_e10.add.S,2,238,117,0.49159663865546216,0.48839841539332207,0.5087011884550084,0.25444723917724965,0.7024778427812054,0.4789915966386555,0.42436974789915966,0.4822138675084664,0.07900490576400618,0.27885375705105614,0.666836707230817
1,mse_q2026_e10.add.S,3,330,173,0.5242424242424243,0.522419052519387,0.5098313058179279,0.252039925110228,0.6973606079400423,0.5121212121212121,0.5757575757575758,0.5074275325279604,0.047077031960288646,0.36140336216131286,0.6231300799332069
1,mse_q2026_e10.vol.U,0,212,117,0.5518867924528302,0.5486111111111112,0.530715811965812,0.25027469140521386,0.6938510761493057,0.49056603773584906,0.32547169811320753,0.4731963188108397,0.05532111639532001,0.3494465591452376,0.6372483793431921
1,mse_q2026_e10.vol.U,1,117,52,0.4444444444444444,0.45038056206088994,0.4475995316159251,0.2598581348558702,0.7131199382965332,0.47863247863247865,0.6410256410256411,0.5187309841512794,0.057872365362000286,0.36638704861435983,0.6383468225163923
