method,seed,row_index,date,head_cutoff,encoder_cutoff,group,old_term,new_term,delta_logit,coefficient_delta_logit,transform_delta_logit,old_logit,new_logit,old_probability,new_probability,secant_weight,probability_contribution,coefficient_probability_contribution,transform_probability_contribution
learned_market,20260910,2433,2021-01-29,2020-12-31,2020-12-31,vol,0.0,0.0,0.0,0.0,0.0,-0.27632576788155094,-0.27632576788155094,0.43135479223752626,0.43135479223752626,0.24528783545124683,0.0,0.0,0.0
learned_market,20260910,2433,2021-01-29,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.27632576788155094,-0.27632576788155094,0.43135479223752626,0.43135479223752626,0.24528783545124683,0.0,0.0,0.0
learned_market,20260910,2438,2021-02-05,2020-12-31,2020-12-31,intercept,0.2441796569335598,0.2441796569335598,0.0,0.0,0.0,-0.39057336036372636,-0.39057336036372636,0.40357928349119826,0.40357928349119826,0.2407030454279293,0.0,0.0,0.0
learned_market,20260910,2438,2021-02-05,2020-12-31,2020-12-31,decoded,-0.5285633727428556,-0.5285633727428556,0.0,0.0,0.0,-0.39057336036372636,-0.39057336036372636,0.40357928349119826,0.40357928349119826,0.2407030454279293,0.0,0.0,0.0
learned_market,20260910,2438,2021-02-05,2020-12-31,2020-12-31,market,-0.10618964455443056,-0.10618964455443056,0.0,0.0,0.0,-0.39057336036372636,-0.39057336036372636,0.40357928349119826,0.40357928349119826,0.2407030454279293,0.0,0.0,0.0
learned_market,20260910,2438,2021-02-05,2020-12-31,2020-12-31,vol,0.0,0.0,0.0,0.0,0.0,-0.39057336036372636,-0.39057336036372636,0.40357928349119826,0.40357928349119826,0.2407030454279293,0.0,0.0,0.0
learned_market,20260910,2438,2021-02-05,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.39057336036372636,-0.39057336036372636,0.40357928349119826,0.40357928349119826,0.2407030454279293,0.0,0.0,0.0
learned_market,20260910,2443,2021-02-19,2020-12-31,2020-12-31,intercept,0.2441796569335598,0.2441796569335598,0.0,0.0,0.0,-0.01944737361094598,-0.01944737361094598,0.4951383098207044,0.4951383098207044,0.24997636396860054,0.0,0.0,0.0
learned_market,20260910,2443,2021-02-19,2020-12-31,2020-12-31,decoded,-0.1309688972232233,-0.1309688972232233,0.0,0.0,0.0,-0.01944737361094598,-0.01944737361094598,0.4951383098207044,0.4951383098207044,0.24997636396860054,0.0,0.0,0.0
learned_market,20260910,2443,2021-02-19,2020-12-31,2020-12-31,market,-0.13265813332128248,-0.13265813332128248,0.0,0.0,0.0,-0.01944737361094598,-0.01944737361094598,0.4951383098207044,0.4951383098207044,0.24997636396860054,0.0,0.0,0.0
learned_market,20260910,2443,2021-02-19,2020-12-31,2020-12-31,vol,0.0,0.0,0.0,0.0,0.0,-0.01944737361094598,-0.01944737361094598,0.4951383098207044,0.4951383098207044,0.24997636396860054,0.0,0.0,0.0
learned_market,20260910,2443,2021-02-19,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.01944737361094598,-0.01944737361094598,0.4951383098207044,0.4951383098207044,0.24997636396860054,0.0,0.0,0.0
learned_market,20260910,2448,2021-02-26,2020-12-31,2020-12-31,intercept,0.2441796569335598,0.2441796569335598,0.0,0.0,0.0,-0.26900325952087084,-0.26900325952087084,0.43315180971386896,0.43315180971386896,0.24553131945546924,0.0,0.0,0.0
learned_market,20260910,2448,2021-02-26,2020-12-31,2020-12-31,decoded,-0.38634106105586186,-0.38634106105586186,0.0,0.0,0.0,-0.26900325952087084,-0.26900325952087084,0.43315180971386896,0.43315180971386896,0.24553131945546924,0.0,0.0,0.0
learned_market,20260910,2448,2021-02-26,2020-12-31,2020-12-31,market,-0.1268418553985688,-0.1268418553985688,0.0,0.0,0.0,-0.26900325952087084,-0.26900325952087084,0.43315180971386896,0.43315180971386896,0.24553131945546924,0.0,0.0,0.0
learned_market,20260910,2448,2021-02-26,2020-12-31,2020-12-31,vol,0.0,0.0,0.0,0.0,0.0,-0.26900325952087084,-0.26900325952087084,0.43315180971386896,0.43315180971386896,0.24553131945546924,0.0,0.0,0.0
learned_market,20260910,2448,2021-02-26,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.26900325952087084,-0.26900325952087084,0.43315180971386896,0.43315180971386896,0.24553131945546924,0.0,0.0,0.0
learned_market,20260910,2453,2021-03-05,2020-12-31,2020-12-31,intercept,0.2441796569335598,0.2441796569335598,0.0,0.0,0.0,-0.3999924543349955,-0.3999924543349955,0.40131415281599914,0.40131415281599914,0.24026110356557603,0.0,0.0,0.0
learned_market,20260910,2453,2021-03-05,2020-12-31,2020-12-31,decoded,-0.5348410067360337,-0.5348410067360337,0.0,0.0,0.0,-0.3999924543349955,-0.3999924543349955,0.40131415281599914,0.40131415281599914,0.24026110356557603,0.0,0.0,0.0
learned_market,20260910,2453,2021-03-05,2020-12-31,2020-12-31,market,-0.10933110453252154,-0.10933110453252154,0.0,0.0,0.0,-0.3999924543349955,-0.3999924543349955,0.40131415281599914,0.40131415281599914,0.24026110356557603,0.0,0.0,0.0
learned_market,20260910,2453,2021-03-05,2020-12-31,2020-12-31,vol,0.0,0.0,0.0,0.0,0.0,-0.3999924543349955,-0.3999924543349955,0.40131415281599914,0.40131415281599914,0.24026110356557603,0.0,0.0,0.0
learned_market,20260910,2453,2021-03-05,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.3999924543349955,-0.3999924543349955,0.40131415281599914,0.40131415281599914,0.24026110356557603,0.0,0.0,0.0
learned_market,20260910,2458,2021-03-12,2020-12-31,2020-12-31,intercept,0.2441796569335598,0.2441796569335598,0.0,0.0,0.0,-0.1082659899689955,-0.1082659899689955,0.47295990993929365,0.47295990993929365,0.2492688335295089,0.0,0.0,0.0
learned_market,20260910,2458,2021-03-12,2020-12-31,2020-12-31,decoded,-0.20423570137739147,-0.20423570137739147,0.0,0.0,0.0,-0.1082659899689955,-0.1082659899689955,0.47295990993929365,0.47295990993929365,0.2492688335295089,0.0,0.0,0.0
learned_market,20260910,2458,2021-03-12,2020-12-31,2020-12-31,market,-0.14820994552516384,-0.14820994552516384,0.0,0.0,0.0,-0.1082659899689955,-0.1082659899689955,0.47295990993929365,0.47295990993929365,0.2492688335295089,0.0,0.0,0.0
learned_market,20260910,2458,2021-03-12,2020-12-31,2020-12-31,vol,0.0,0.0,0.0,0.0,0.0,-0.1082659899689955,-0.1082659899689955,0.47295990993929365,0.47295990993929365,0.2492688335295089,0.0,0.0,0.0
learned_market,20260910,2458,2021-03-12,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.1082659899689955,-0.1082659899689955,0.47295990993929365,0.47295990993929365,0.2492688335295089,0.0,0.0,0.0
learned_market,20260910,2463,2021-03-19,2020-12-31,2020-12-31,intercept,0.2441796569335598,0.2441796569335598,0.0,0.0,0.0,0.7459922662855905,0.7459922662855905,0.6783048076904669,0.6783048076904669,0.21820739555446564,0.0,0.0,0.0
learned_market,20260910,2463,2021-03-19,2020-12-31,2020-12-31,decoded,0.5854542808159213,0.5854542808159213,0.0,0.0,0.0,0.7459922662855905,0.7459922662855905,0.6783048076904669,0.6783048076904669,0.21820739555446564,0.0,0.0,0.0
learned_market,20260910,2463,2021-03-19,2020-12-31,2020-12-31,market,-0.08364167146389066,-0.08364167146389066,0.0,0.0,0.0,0.7459922662855905,0.7459922662855905,0.6783048076904669,0.6783048076904669,0.21820739555446564,0.0,0.0,0.0
learned_market,20260910,2463,2021-03-19,2020-12-31,2020-12-31,vol,0.0,0.0,0.0,0.0,0.0,0.7459922662855905,0.7459922662855905,0.6783048076904669,0.6783048076904669,0.21820739555446564,0.0,0.0,0.0
learned_market,20260910,2463,2021-03-19,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,0.7459922662855905,0.7459922662855905,0.6783048076904669,0.6783048076904669,0.21820739555446564,0.0,0.0,0.0
learned_market,20260910,2468,2021-03-26,2020-12-31,2020-12-31,intercept,0.2441796569335598,0.2441796569335598,0.0,0.0,0.0,0.41382255971378057,0.41382255971378057,0.6020041018019381,0.6020041018019381,0.23959516321557986,0.0,0.0,0.0
learned_market,20260910,2468,2021-03-26,2020-12-31,2020-12-31,decoded,0.24660987601192377,0.24660987601192377,0.0,0.0,0.0,0.41382255971378057,0.41382255971378057,0.6020041018019381,0.6020041018019381,0.23959516321557986,0.0,0.0,0.0
learned_market,20260910,2468,2021-03-26,2020-12-31,2020-12-31,market,-0.07696697323170301,-0.07696697323170301,0.0,0.0,0.0,0.41382255971378057,0.41382255971378057,0.6020041018019381,0.6020041018019381,0.23959516321557986,0.0,0.0,0.0
learned_market,20260910,2468,2021-03-26,2020-12-31,2020-12-31,vol,0.0,0.0,0.0,0.0,0.0,0.41382255971378057,0.41382255971378057,0.6020041018019381,0.6020041018019381,0.23959516321557986,0.0,0.0,0.0
learned_market,20260910,2468,2021-03-26,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,0.41382255971378057,0.41382255971378057,0.6020041018019381,0.6020041018019381,0.23959516321557986,0.0,0.0,0.0
learned_vol_interaction,20260910,2418,2021-01-08,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,0.11480636703194852,0.11480636703194852,0.5286701081389081,0.5286701081389081,0.24917802489930332,0.0,0.0,0.0
learned_vol_interaction,20260910,2418,2021-01-08,2020-12-31,2020-12-31,decoded,0.08107106653467866,0.08107106653467866,0.0,0.0,0.0,0.11480636703194852,0.11480636703194852,0.5286701081389081,0.5286701081389081,0.24917802489930332,0.0,0.0,0.0
learned_vol_interaction,20260910,2418,2021-01-08,2020-12-31,2020-12-31,market,-0.1116078853890051,-0.1116078853890051,0.0,0.0,0.0,0.11480636703194852,0.11480636703194852,0.5286701081389081,0.5286701081389081,0.24917802489930332,0.0,0.0,0.0
learned_vol_interaction,20260910,2418,2021-01-08,2020-12-31,2020-12-31,vol,-0.10361683343655739,-0.10361683343655739,0.0,0.0,0.0,0.11480636703194852,0.11480636703194852,0.5286701081389081,0.5286701081389081,0.24917802489930332,0.0,0.0,0.0
learned_vol_interaction,20260910,2418,2021-01-08,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,0.11480636703194852,0.11480636703194852,0.5286701081389081,0.5286701081389081,0.24917802489930332,0.0,0.0,0.0
learned_vol_interaction,20260910,2423,2021-01-15,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,-0.11298840612842834,-0.11298840612842834,0.47178291125549215,0.47178291125549215,0.2492037959027846,0.0,0.0,0.0
learned_vol_interaction,20260910,2423,2021-01-15,2020-12-31,2020-12-31,decoded,-0.10973171315986602,-0.10973171315986602,0.0,0.0,0.0,-0.11298840612842834,-0.11298840612842834,0.47178291125549215,0.47178291125549215,0.2492037959027846,0.0,0.0,0.0
learned_vol_interaction,20260910,2423,2021-01-15,2020-12-31,2020-12-31,market,-0.15152651318833052,-0.15152651318833052,0.0,0.0,0.0,-0.11298840612842834,-0.11298840612842834,0.47178291125549215,0.47178291125549215,0.2492037959027846,0.0,0.0,0.0
learned_vol_interaction,20260910,2423,2021-01-15,2020-12-31,2020-12-31,vol,-0.10069019910306415,-0.10069019910306415,0.0,0.0,0.0,-0.11298840612842834,-0.11298840612842834,0.47178291125549215,0.47178291125549215,0.2492037959027846,0.0,0.0,0.0
learned_vol_interaction,20260910,2423,2021-01-15,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.11298840612842834,-0.11298840612842834,0.47178291125549215,0.47178291125549215,0.2492037959027846,0.0,0.0,0.0
learned_vol_interaction,20260910,2428,2021-01-22,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,-0.5446249696400529,-0.5446249696400529,0.36711235385762214,0.36711235385762214,0.23234087350273816,0.0,0.0,0.0
learned_vol_interaction,20260910,2428,2021-01-22,2020-12-31,2020-12-31,decoded,-0.5208977198947234,-0.5208977198947234,0.0,0.0,0.0,-0.5446249696400529,-0.5446249696400529,0.36711235385762214,0.36711235385762214,0.23234087350273816,0.0,0.0,0.0
learned_vol_interaction,20260910,2428,2021-01-22,2020-12-31,2020-12-31,market,-0.16220451568611693,-0.16220451568611693,0.0,0.0,0.0,-0.5446249696400529,-0.5446249696400529,0.36711235385762214,0.36711235385762214,0.23234087350273816,0.0,0.0,0.0
learned_vol_interaction,20260910,2428,2021-01-22,2020-12-31,2020-12-31,vol,-0.11048275338204484,-0.11048275338204484,0.0,0.0,0.0,-0.5446249696400529,-0.5446249696400529,0.36711235385762214,0.36711235385762214,0.23234087350273816,0.0,0.0,0.0
learned_vol_interaction,20260910,2428,2021-01-22,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.5446249696400529,-0.5446249696400529,0.36711235385762214,0.36711235385762214,0.23234087350273816,0.0,0.0,0.0
learned_vol_interaction,20260910,2433,2021-01-29,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,-0.2635854444091842,-0.2635854444091842,0.4344825317008759,0.4344825317008759,0.24570746134767327,0.0,0.0,0.0
learned_vol_interaction,20260910,2433,2021-01-29,2020-12-31,2020-12-31,decoded,-0.4162913350878271,-0.4162913350878271,0.0,0.0,0.0,-0.2635854444091842,-0.2635854444091842,0.4344825317008759,0.4344825317008759,0.24570746134767327,0.0,0.0,0.0
learned_vol_interaction,20260910,2433,2021-01-29,2020-12-31,2020-12-31,market,-0.1122972049284588,-0.1122972049284588,0.0,0.0,0.0,-0.2635854444091842,-0.2635854444091842,0.4344825317008759,0.4344825317008759,0.24570746134767327,0.0,0.0,0.0
learned_vol_interaction,20260910,2433,2021-01-29,2020-12-31,2020-12-31,vol,0.016043076284269375,0.016043076284269375,0.0,0.0,0.0,-0.2635854444091842,-0.2635854444091842,0.4344825317008759,0.4344825317008759,0.24570746134767327,0.0,0.0,0.0
learned_vol_interaction,20260910,2433,2021-01-29,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.2635854444091842,-0.2635854444091842,0.4344825317008759,0.4344825317008759,0.24570746134767327,0.0,0.0,0.0
learned_vol_interaction,20260910,2438,2021-02-05,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,-0.2993873266497752,-0.2993873266497752,0.42570726310777396,0.42570726310777396,0.24448058924506247,0.0,0.0,0.0
learned_vol_interaction,20260910,2438,2021-02-05,2020-12-31,2020-12-31,decoded,-0.5337789565629825,-0.5337789565629825,0.0,0.0,0.0,-0.2993873266497752,-0.2993873266497752,0.42570726310777396,0.42570726310777396,0.24448058924506247,0.0,0.0,0.0
learned_vol_interaction,20260910,2438,2021-02-05,2020-12-31,2020-12-31,market,-0.11072337766517246,-0.11072337766517246,0.0,0.0,0.0,-0.2993873266497752,-0.2993873266497752,0.42570726310777396,0.42570726310777396,0.24448058924506247,0.0,0.0,0.0
learned_vol_interaction,20260910,2438,2021-02-05,2020-12-31,2020-12-31,vol,0.09615498825554737,0.09615498825554737,0.0,0.0,0.0,-0.2993873266497752,-0.2993873266497752,0.42570726310777396,0.42570726310777396,0.24448058924506247,0.0,0.0,0.0
learned_vol_interaction,20260910,2438,2021-02-05,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.2993873266497752,-0.2993873266497752,0.42570726310777396,0.42570726310777396,0.24448058924506247,0.0,0.0,0.0
learned_vol_interaction,20260910,2443,2021-02-19,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,-0.08333958162499175,-0.08333958162499175,0.4791771552633417,0.4791771552633417,0.249566409137073,0.0,0.0,0.0
learned_vol_interaction,20260910,2443,2021-02-19,2020-12-31,2020-12-31,decoded,-0.12984386294611405,-0.12984386294611405,0.0,0.0,0.0,-0.08333958162499175,-0.08333958162499175,0.4791771552633417,0.4791771552633417,0.249566409137073,0.0,0.0,0.0
learned_vol_interaction,20260910,2443,2021-02-19,2020-12-31,2020-12-31,market,-0.13742163712143501,-0.13742163712143501,0.0,0.0,0.0,-0.08333958162499175,-0.08333958162499175,0.4791771552633417,0.4791771552633417,0.249566409137073,0.0,0.0,0.0
learned_vol_interaction,20260910,2443,2021-02-19,2020-12-31,2020-12-31,vol,-0.06503410088027503,-0.06503410088027503,0.0,0.0,0.0,-0.08333958162499175,-0.08333958162499175,0.4791771552633417,0.4791771552633417,0.249566409137073,0.0,0.0,0.0
learned_vol_interaction,20260910,2443,2021-02-19,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.08333958162499175,-0.08333958162499175,0.4791771552633417,0.4791771552633417,0.249566409137073,0.0,0.0,0.0
learned_vol_interaction,20260910,2448,2021-02-26,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,-0.08648261948527253,-0.08648261948527253,0.4783928105694596,0.4783928105694596,0.24953312936491273,0.0,0.0,0.0
learned_vol_interaction,20260910,2448,2021-02-26,2020-12-31,2020-12-31,decoded,-0.39179657004762347,-0.39179657004762347,0.0,0.0,0.0,-0.08648261948527253,-0.08648261948527253,0.4783928105694596,0.4783928105694596,0.24953312936491273,0.0,0.0,0.0
learned_vol_interaction,20260910,2448,2021-02-26,2020-12-31,2020-12-31,market,-0.1331163250961122,-0.1331163250961122,0.0,0.0,0.0,-0.08648261948527253,-0.08648261948527253,0.4783928105694596,0.4783928105694596,0.24953312936491273,0.0,0.0,0.0
learned_vol_interaction,20260910,2448,2021-02-26,2020-12-31,2020-12-31,vol,0.1894702563356308,0.1894702563356308,0.0,0.0,0.0,-0.08648261948527253,-0.08648261948527253,0.4783928105694596,0.4783928105694596,0.24953312936491273,0.0,0.0,0.0
learned_vol_interaction,20260910,2448,2021-02-26,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.08648261948527253,-0.08648261948527253,0.4783928105694596,0.4783928105694596,0.24953312936491273,0.0,0.0,0.0
learned_vol_interaction,20260910,2453,2021-03-05,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,-0.15621036177220848,-0.15621036177220848,0.46102662864660426,0.46102662864660426,0.24848107632535033,0.0,0.0,0.0
learned_vol_interaction,20260910,2453,2021-03-05,2020-12-31,2020-12-31,decoded,-0.5426026114330993,-0.5426026114330993,0.0,0.0,0.0,-0.15621036177220848,-0.15621036177220848,0.46102662864660426,0.46102662864660426,0.24848107632535033,0.0,0.0,0.0
learned_vol_interaction,20260910,2453,2021-03-05,2020-12-31,2020-12-31,market,-0.11590546372868953,-0.11590546372868953,0.0,0.0,0.0,-0.15621036177220848,-0.15621036177220848,0.46102662864660426,0.46102662864660426,0.24848107632535033,0.0,0.0,0.0
learned_vol_interaction,20260910,2453,2021-03-05,2020-12-31,2020-12-31,vol,0.253337694066748,0.253337694066748,0.0,0.0,0.0,-0.15621036177220848,-0.15621036177220848,0.46102662864660426,0.46102662864660426,0.24848107632535033,0.0,0.0,0.0
learned_vol_interaction,20260910,2453,2021-03-05,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.15621036177220848,-0.15621036177220848,0.46102662864660426,0.46102662864660426,0.24848107632535033,0.0,0.0,0.0
learned_vol_interaction,20260910,2458,2021-03-12,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,-0.07589755011715058,-0.07589755011715058,0.4810347156256914,0.4810347156256914,0.24964031798860165,0.0,0.0,0.0
learned_vol_interaction,20260910,2458,2021-03-12,2020-12-31,2020-12-31,decoded,-0.2057551154325849,-0.2057551154325849,0.0,0.0,0.0,-0.07589755011715058,-0.07589755011715058,0.4810347156256914,0.4810347156256914,0.24964031798860165,0.0,0.0,0.0
learned_vol_interaction,20260910,2458,2021-03-12,2020-12-31,2020-12-31,market,-0.15751025682467473,-0.15751025682467473,0.0,0.0,0.0,-0.07589755011715058,-0.07589755011715058,0.4810347156256914,0.4810347156256914,0.24964031798860165,0.0,0.0,0.0
learned_vol_interaction,20260910,2458,2021-03-12,2020-12-31,2020-12-31,vol,0.038407802817276716,0.038407802817276716,0.0,0.0,0.0,-0.07589755011715058,-0.07589755011715058,0.4810347156256914,0.4810347156256914,0.24964031798860165,0.0,0.0,0.0
learned_vol_interaction,20260910,2458,2021-03-12,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,-0.07589755011715058,-0.07589755011715058,0.4810347156256914,0.4810347156256914,0.24964031798860165,0.0,0.0,0.0
learned_vol_interaction,20260910,2463,2021-03-19,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,0.352707625388226,0.352707625388226,0.5872740166666267,0.5872740166666267,0.24238324601487338,0.0,0.0,0.0
learned_vol_interaction,20260910,2463,2021-03-19,2020-12-31,2020-12-31,decoded,0.6007623579686721,0.6007623579686721,0.0,0.0,0.0,0.352707625388226,0.352707625388226,0.5872740166666267,0.5872740166666267,0.24238324601487338,0.0,0.0,0.0
learned_vol_interaction,20260910,2463,2021-03-19,2020-12-31,2020-12-31,market,-0.09156279232469097,-0.09156279232469097,0.0,0.0,0.0,0.352707625388226,0.352707625388226,0.5872740166666267,0.5872740166666267,0.24238324601487338,0.0,0.0,0.0
learned_vol_interaction,20260910,2463,2021-03-19,2020-12-31,2020-12-31,vol,-0.4054519595785874,-0.4054519595785874,0.0,0.0,0.0,0.352707625388226,0.352707625388226,0.5872740166666267,0.5872740166666267,0.24238324601487338,0.0,0.0,0.0
learned_vol_interaction,20260910,2463,2021-03-19,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,0.352707625388226,0.352707625388226,0.5872740166666267,0.5872740166666267,0.24238324601487338,0.0,0.0,0.0
learned_vol_interaction,20260910,2468,2021-03-26,2020-12-31,2020-12-31,intercept,0.24896001932283235,0.24896001932283235,0.0,0.0,0.0,0.31948218371738357,0.31948218371738357,0.5791980511717044,0.5791980511717044,0.24372766869060408,0.0,0.0,0.0
learned_vol_interaction,20260910,2468,2021-03-26,2020-12-31,2020-12-31,decoded,0.24655573412142243,0.24655573412142243,0.0,0.0,0.0,0.31948218371738357,0.31948218371738357,0.5791980511717044,0.5791980511717044,0.24372766869060408,0.0,0.0,0.0
learned_vol_interaction,20260910,2468,2021-03-26,2020-12-31,2020-12-31,market,-0.08406758853163429,-0.08406758853163429,0.0,0.0,0.0,0.31948218371738357,0.31948218371738357,0.5791980511717044,0.5791980511717044,0.24372766869060408,0.0,0.0,0.0
learned_vol_interaction,20260910,2468,2021-03-26,2020-12-31,2020-12-31,vol,-0.09196598119523691,-0.09196598119523691,0.0,0.0,0.0,0.31948218371738357,0.31948218371738357,0.5791980511717044,0.5791980511717044,0.24372766869060408,0.0,0.0,0.0
learned_vol_interaction,20260910,2468,2021-03-26,2020-12-31,2020-12-31,order,0.0,0.0,0.0,0.0,0.0,0.31948218371738357,0.31948218371738357,0.5791980511717044,0.5791980511717044,0.24372766869060408,0.0,0.0,0.0
