method,date,year,row_index,joint_completed,head_cutoff,encoder_cutoff,actual_up,actual,old_probability,new_probability,probability_change,old_up,new_up,old_correct,new_correct,case,old_margin,new_margin,brier_change,p_intercept,coef_intercept,transform_intercept,signed_intercept,p_decoded,coef_decoded,transform_decoded,signed_decoded,p_market,coef_market,transform_market,signed_market,p_vol,coef_vol,transform_vol,signed_vol,p_order,coef_order,transform_order,signed_order,signed_probability_change,dominant_adverse_group,dominant_ties
learned_market,2021-10-15,2021,2601,2021-10-25,2021-09-30,2020-12-31,1,0.0037358989621147,0.6902243307492358,0.6129489633599596,-0.0772753673892762,1,1,True,True,stable_correct,0.19022433074923584,0.11294896335995963,0.053847539704371034,-0.006390822046943494,-0.006390822046943494,0.0,-0.006390822046943494,-0.06067405282294164,-0.06238274265204369,0.0017086898291020756,-0.06067405282294164,-0.010210492519391181,-0.012505801062921642,0.002295308543530462,-0.010210492519391181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0772753673892762,decoded,1
learned_market,2021-10-22,2021,2606,2021-11-01,2021-09-30,2020-12-31,0,-0.0127041632091318,0.5976160580683919,0.5866335756987809,-0.010982482369610969,1,1,False,False,stable_wrong,0.09761605806839191,0.08663357569878094,-0.013006000724066213,-0.0073262238407762505,-0.0073262238407762505,0.0,0.0073262238407762505,0.004424506017875643,0.003407218057014952,0.001017287960860666,-0.004424506017875643,-0.008080764546710395,-0.010545792971594907,0.0024650284248845114,0.008080764546710395,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.010982482369610969,decoded,1
learned_market,2021-10-29,2021,2611,2021-11-08,2021-09-30,2020-12-31,0,-0.0075807737801166,0.6294381294706985,0.6298197086573428,0.00038157918664427637,1,1,False,False,stable_wrong,0.12943812947069855,0.12981970865734282,0.00048050658164833226,-0.006247902374981336,-0.006247902374981336,0.0,0.006247902374981336,0.008043492270485725,0.006059463994576293,0.0019840282759094117,-0.008043492270485725,-0.0014140107088601713,-0.003955933239783673,0.002541922530923502,0.0014140107088601713,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.00038157918664427637,decoded,1
learned_market,2021-11-05,2021,2616,2021-11-15,2021-09-30,2020-12-31,1,0.0110015182343039,0.6420837315685839,0.6432374597000831,0.0011537281314991654,1,1,True,True,stable_correct,0.1420837315685839,0.14323745970008306,-0.0008245450466196624,-0.00652524271332228,-0.00652524271332228,0.0,-0.00652524271332228,0.014159877789877975,0.01169030093244073,0.002469576857437257,0.014159877789877975,-0.006480906945056657,-0.00871042421828539,0.0022295172732287286,-0.006480906945056657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011537281314991654,intercept,1
learned_market,2021-11-12,2021,2621,2021-11-22,2021-09-30,2020-12-31,1,0.0002002284238551,0.7420425930318122,0.6927938734219174,-0.04924871960989474,1,1,True,True,stable_correct,0.2420425930318122,0.19279387342191745,0.027833580397357602,-0.005786674933425241,-0.005786674933425241,0.0,-0.005786674933425241,-0.03971680537084141,-0.0438156357801782,0.004098830409336837,-0.03971680537084141,-0.0037452393056282758,-0.005789270488033228,0.0020440311824049527,-0.0037452393056282758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04924871960989474,decoded,1
learned_market,2021-11-19,2021,2626,2021-11-29,2021-09-30,2020-12-31,0,-0.0153981603100059,0.7309265276963925,0.7318090213136862,0.0008824936172936448,1,1,False,False,stable_wrong,0.23092652769639255,0.2318090213136862,0.001290854785789941,-0.005937574489255418,-0.005937574489255418,0.0,0.005937574489255418,0.007637095678940835,0.004799317605943316,0.002837778072997522,-0.007637095678940835,-0.0008170275723918399,-0.003319641882594489,0.002502614310202649,0.0008170275723918399,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0008824936172936448,decoded,1
learned_market,2021-11-26,2021,2631,2021-12-06,2021-09-30,2020-12-31,1,0.0185518287306458,0.6595534416987826,0.6618017871305798,0.002248345431797194,1,1,True,True,stable_correct,0.1595534416987826,0.1618017871305798,-0.0015258278710745532,-0.005840712930350066,-0.005840712930350066,0.0,-0.005840712930350066,0.008601221176723343,0.005977598519515678,0.0026236226572076728,0.008601221176723343,-0.0005121628145761265,-0.003681747354072527,0.0031695845394963985,-0.0005121628145761265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002248345431797194,intercept,1
learned_market,2021-12-03,2021,2636,2021-12-13,2021-09-30,2020-12-31,1,0.0367843110096284,0.5844375472219051,0.6048197300522492,0.020382182830344098,1,1,True,True,stable_correct,0.08443754722190511,0.1048197300522492,-0.016524706402969158,-0.006973711975765747,-0.006973711975765747,0.0,-0.006973711975765747,0.022401943424208242,0.021649957614484128,0.000751985809724123,0.022401943424208242,0.00495395138190148,0.0009412197559310843,0.004012731625970391,0.00495395138190148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020382182830344098,intercept,1
learned_market,2021-12-10,2021,2641,2021-12-20,2021-09-30,2020-12-31,0,-0.0304615698955996,0.6313052673177206,0.6031288759929909,-0.02817639132472971,1,1,False,False,stable_wrong,0.13130526731772063,0.10312887599299092,-0.0347818994865301,-0.007111235544034522,-0.007111235544034522,0.0,0.007111235544034522,-0.03275319124799897,-0.03735310685640197,0.004599915608402987,0.03275319124799897,0.011688035467303631,0.008291097976149799,0.0033969374911538308,-0.011688035467303631,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.02817639132472971,market,1
learned_market,2021-12-17,2021,2646,2021-12-27,2021-09-30,2020-12-31,0,-0.0034083287233763,0.7102698066895492,0.6868410658930003,-0.023428740796548886,1,1,False,False,stable_wrong,0.2102698066895492,0.1868410658930003,-0.03273254849777679,-0.0061383106150465876,-0.0061383106150465876,0.0,0.0061383106150465876,-0.026992078550411552,-0.03174339941922129,0.004751320868809749,0.026992078550411552,0.00970164836890926,0.006892853972546675,0.0028087943963625833,-0.00970164836890926,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.023428740796548886,market,1
learned_market,2021-12-24,2021,2651,2022-01-04,2021-09-30,2020-12-31,1,0.0080985736506613,0.6253546455071003,0.6340269591453651,0.008672313638264817,1,1,True,True,stable_correct,0.1253546455071003,0.1340269591453651,-0.006422875010722223,-0.006634437158042021,-0.006634437158042021,0.0,-0.006634437158042021,0.007630926607269357,0.006398541725450093,0.0012323848818192441,0.007630926607269357,0.007675824189037607,0.005254707575238803,0.002421116613798803,0.007675824189037607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008672313638264817,intercept,1
