method,date,year,row_index,joint_completed,head_cutoff,encoder_cutoff,actual_up,actual,old_probability,new_probability,probability_change,old_up,new_up,old_correct,new_correct,case,old_margin,new_margin,brier_change,p_intercept,coef_intercept,transform_intercept,signed_intercept,p_decoded,coef_decoded,transform_decoded,signed_decoded,p_market,coef_market,transform_market,signed_market,p_vol,coef_vol,transform_vol,signed_vol,p_order,coef_order,transform_order,signed_order,signed_probability_change,dominant_adverse_group,dominant_ties
learned_order_extension,2026-07-10,2026,3749,2026-07-20,2026-06-30,2025-12-31,0,-0.035775397012711,0.4838752558028981,0.5583391749008343,0.0744639190979362,0,1,True,False,regression,-0.016124744197101915,0.05833917490083429,0.07760737105062437,0.011884591880628367,0.011884591880628367,0.0,-0.011884591880628367,0.012794764629156548,0.012753730592409106,4.103403674745069e-05,-0.012794764629156548,0.024569502861697623,0.020956914588540154,0.0036125882731574757,-0.024569502861697623,-0.0007772725263179547,0.012196933735109402,-0.01297420626142736,0.0007772725263179547,0.025992332252771522,0.021991589431676117,0.004000742821095409,-0.025992332252771522,-0.0744639190979362,order,1
learned_order_extension,2026-07-17,2026,3754,2026-07-27,2026-06-30,2025-12-31,1,0.01756245533441,0.48324475733931876,0.5461375233440005,0.06289276600468169,0,1,False,True,recovery,-0.016755242660681235,0.04613752334400045,-0.06104483310098177,0.011979770039978946,0.011979770039978946,0.0,0.011979770039978946,-0.008907247339778457,-0.007134280627783652,-0.0017729667119948053,-0.008907247339778457,0.04101049393928103,0.0386330008254522,0.0023774931138288388,0.04101049393928103,0.002408996979029248,0.0024799421081610185,-7.094512913177059e-05,0.002408996979029248,0.01640075238617104,0.014668854814179809,0.0017318975719912326,0.01640075238617104,0.06289276600468169,decoded,1
learned_order_extension,2026-07-24,2026,3759,2026-08-03,2026-06-30,2025-12-31,0,-0.0202339761556519,0.486574276555423,0.5659870398284592,0.0794127632730362,0,1,True,False,regression,-0.013425723444576987,0.06598703982845922,0.08358680264834861,0.011951544717867864,0.011951544717867864,0.0,-0.011951544717867864,-0.0029118639984424335,-0.00023549962708665934,-0.0026763643713557817,0.0029118639984424335,0.05390749905394581,0.05131990611390765,0.002587592940038156,-0.05390749905394581,-0.0010536351761479986,0.0052812410797127935,-0.006334876255860795,0.0010536351761479986,0.01751921867581289,0.015006481920980095,0.002512736754832798,-0.01751921867581289,-0.0794127632730362,market,1
learned_order_extension,2026-08-07,2026,3769,2026-08-17,2026-06-30,2025-12-31,0,-0.0056482265760339,0.4240773181549858,0.519700741186185,0.09562342303119925,0,1,True,False,regression,-0.07592268184501422,0.019700741186185033,0.09024728861594503,0.011762083488015855,0.011762083488015855,0.0,-0.011762083488015855,0.011775680641944447,0.012454356974929434,-0.0006786763329849929,-0.011775680641944447,0.03876541257806607,0.03654339650458785,0.0022220160734782246,-0.03876541257806607,0.011751788193329981,0.01699420192767049,-0.0052424137343405125,-0.011751788193329981,0.021568458129842732,0.02545540443664977,-0.0038869463068070312,-0.021568458129842732,-0.09562342303119925,market,1
learned_order_extension,2026-08-14,2026,3774,2026-08-24,2026-06-30,2025-12-31,0,-0.0109860710402629,0.47911008879014627,0.5274622078482903,0.04835211905814407,0,1,True,False,regression,-0.02088991120985373,0.027462207848290343,0.04866990352769121,0.01200704432104934,0.01200704432104934,0.0,-0.01200704432104934,0.02103150809798024,0.026218479866908253,-0.005186971768928008,-0.02103150809798024,0.03777972320376039,0.03575305388101972,0.002026669322740668,-0.03777972320376039,-0.009561295012705827,0.0013792885170405885,-0.010940583529746415,0.009561295012705827,-0.012904861551940218,-0.011658355202635523,-0.001246506349304698,0.012904861551940218,-0.04835211905814407,market,1
learned_order_offset,2021-05-14,2021,2499,2021-05-24,2021-03-31,2020-12-31,1,0.0045940519733895,0.527861151299173,0.4859410706178977,-0.041920080681275285,1,0,True,False,regression,0.027861151299172993,-0.014058929382102292,0.041341490424930794,-0.0033196310185064134,-0.0033196310185064134,0.0,-0.0033196310185064134,-0.018549448917491093,-0.018452599237361537,-9.684968012954338e-05,-0.018549448917491093,-0.00922814459613565,-0.011299859446913361,0.0020717148507777123,-0.00922814459613565,-0.00041931206391070786,0.0006041119191527671,-0.001023423983063475,-0.00041931206391070786,-0.010403544085231553,-0.005070665350657083,-0.005332878734574471,-0.010403544085231553,-0.041920080681275285,decoded,1
learned_order_offset,2021-05-28,2021,2509,2021-06-07,2021-03-31,2020-12-31,0,-0.0062409741861724,0.5490272722755067,0.45217927104769196,-0.09684800122781478,1,0,False,True,recovery,0.04902727227550674,-0.047820728952308045,-0.09696485253706133,-0.0034213638654417146,-0.0034213638654417146,0.0,0.0034213638654417146,-0.06869632359238458,-0.07018395771781337,0.0014876341254287904,0.06869632359238458,-0.004163371603808269,-0.005508822644200658,0.0013454510403923883,0.004163371603808269,-0.01361211564008924,-0.0033696249034900864,-0.010242490736599155,0.01361211564008924,-0.006954826526091071,-0.0014848531785455865,-0.005469973347545484,0.006954826526091071,0.09684800122781478,none,0
learned_order_offset,2021-07-23,2021,2548,2021-08-02,2021-06-30,2020-12-31,0,-0.0537740931579083,0.4528278558035155,0.5239712417055724,0.07114338590205693,0,1,True,False,regression,-0.04717214419648452,0.02397124170557241,0.06949279514286999,-0.0041501449576987716,-0.0041501449576987716,0.0,0.0041501449576987716,0.06572354922424821,0.06647503160445095,-0.0007514823802026935,-0.06572354922424821,0.0017618697617057496,0.00015544137782717068,0.0016064283838785772,-0.0017618697617057496,-0.00028976215327670973,-0.005167053947443428,0.004877291794166717,0.00028976215327670973,0.008097874027078537,0.005378381950884307,0.0027194920761942284,-0.008097874027078537,-0.07114338590205693,decoded,1
learned_order_offset,2022-05-06,2022,2735,2022-05-16,2022-03-31,2021-12-31,1,0.033741423035827,0.5063431632155339,0.4972467151871867,-0.009096448028347137,1,0,True,False,regression,0.0063431632155338535,-0.0027532848128132836,0.009063792886028765,-0.020363681534113155,-0.020363681534113155,0.0,-0.020363681534113155,0.027060351220072013,0.02565276841140335,0.001407582808668667,0.027060351220072013,-0.012798051709694662,-0.011392335301023765,-0.001405716408670896,-0.012798051709694662,-0.008192134362137324,-0.010131191462371082,0.0019390571002337565,-0.008192134362137324,0.005197068357526057,0.0044270677597358825,0.0007700005977901737,0.005197068357526057,-0.009096448028347137,intercept,1
learned_order_offset,2022-05-27,2022,2750,2022-06-13,2022-03-31,2021-12-31,1,0.0431748431927498,0.5248644479428664,0.49778180183478987,-0.02708264610807648,1,0,True,False,regression,0.024864447942866352,-0.002218198165210128,0.026469325739673033,-0.02088698500464135,-0.02088698500464135,0.0,-0.02088698500464135,0.020217012401046633,0.019351098343937254,0.0008659140571093765,0.020217012401046633,-0.02198105615540276,-0.02058401439274878,-0.0013970417626539943,-0.02198105615540276,-0.0002264586781555028,0.00048216228939000584,-0.0007086209675455083,-0.0002264586781555028,-0.004205158670923463,-0.0038159105642984743,-0.00038924810662498903,-0.004205158670923463,-0.02708264610807648,market,1
