method,date,year,row_index,joint_completed,head_cutoff,encoder_cutoff,actual_up,actual,old_probability,new_probability,probability_change,old_up,new_up,old_correct,new_correct,case,old_margin,new_margin,brier_change,p_intercept,coef_intercept,transform_intercept,signed_intercept,p_decoded,coef_decoded,transform_decoded,signed_decoded,p_market,coef_market,transform_market,signed_market,p_vol,coef_vol,transform_vol,signed_vol,p_order,coef_order,transform_order,signed_order,signed_probability_change,dominant_adverse_group,dominant_ties
learned_order_extension,2026-07-24,2026,3759,2026-08-03,2026-06-30,2025-12-31,0,-0.0202339761556519,0.486574276555423,0.5659870398284592,0.0794127632730362,0,1,True,False,regression,-0.013425723444576987,0.06598703982845922,0.08358680264834861,0.011951544717867864,0.011951544717867864,0.0,-0.011951544717867864,-0.0029118639984424335,-0.00023549962708665934,-0.0026763643713557817,0.0029118639984424335,0.05390749905394581,0.05131990611390765,0.002587592940038156,-0.05390749905394581,-0.0010536351761479986,0.0052812410797127935,-0.006334876255860795,0.0010536351761479986,0.01751921867581289,0.015006481920980095,0.002512736754832798,-0.01751921867581289,-0.0794127632730362,market,1
learned_order_extension,2026-08-07,2026,3769,2026-08-17,2026-06-30,2025-12-31,0,-0.0056482265760339,0.4240773181549858,0.519700741186185,0.09562342303119925,0,1,True,False,regression,-0.07592268184501422,0.019700741186185033,0.09024728861594503,0.011762083488015855,0.011762083488015855,0.0,-0.011762083488015855,0.011775680641944447,0.012454356974929434,-0.0006786763329849929,-0.011775680641944447,0.03876541257806607,0.03654339650458785,0.0022220160734782246,-0.03876541257806607,0.011751788193329981,0.01699420192767049,-0.0052424137343405125,-0.011751788193329981,0.021568458129842732,0.02545540443664977,-0.0038869463068070312,-0.021568458129842732,-0.09562342303119925,market,1
learned_order_extension,2026-08-14,2026,3774,2026-08-24,2026-06-30,2025-12-31,0,-0.0109860710402629,0.47911008879014627,0.5274622078482903,0.04835211905814407,0,1,True,False,regression,-0.02088991120985373,0.027462207848290343,0.04866990352769121,0.01200704432104934,0.01200704432104934,0.0,-0.01200704432104934,0.02103150809798024,0.026218479866908253,-0.005186971768928008,-0.02103150809798024,0.03777972320376039,0.03575305388101972,0.002026669322740668,-0.03777972320376039,-0.009561295012705827,0.0013792885170405885,-0.010940583529746415,0.009561295012705827,-0.012904861551940218,-0.011658355202635523,-0.001246506349304698,0.012904861551940218,-0.04835211905814407,market,1
learned_order_offset,2026-05-08,2026,3705,2026-05-18,2026-03-31,2025-12-31,0,-0.0134529239455926,0.49762210857388967,0.5103763574118579,0.012754248837968274,0,1,True,False,regression,-0.0023778914261103345,0.01037635741185794,0.012856263263472528,-6.069666961364779e-05,-6.069666961364779e-05,0.0,6.069666961364779e-05,0.005808691837418586,0.007162807957617625,-0.0013541161201990543,-0.005808691837418586,-0.013108862211093149,-0.016796082320682058,0.0036872201095889054,0.013108862211093149,0.003045174889278024,0.003254347707333403,-0.00020917281805538034,-0.003045174889278024,0.017069940991978536,0.020604475422159627,-0.003534534430181089,-0.017069940991978536,-0.012754248837968274,order,1
learned_order_offset,2026-05-22,2026,3715,2026-06-01,2026-03-31,2025-12-31,1,0.005068538126898,0.5050438655177666,0.4781770324674112,-0.026866833050355365,1,0,True,False,regression,0.005043865517766588,-0.021822967532588777,0.027317634382922396,-6.252699941110615e-05,-6.252699941110615e-05,0.0,-6.252699941110615e-05,-0.008958769801144809,-0.005814562647636169,-0.0031442071535086394,-0.008958769801144809,-0.0005694236391486363,-0.004322334746192902,0.003752911107044269,-0.0005694236391486363,0.001009453092432764,0.00037476957451699583,0.0006346835179157686,0.001009453092432764,-0.01828556570308357,-0.013727179062886742,-0.004558386640196828,-0.01828556570308357,-0.026866833050355365,order,1
learned_order_offset,2026-07-03,2026,3744,2026-07-13,2026-06-30,2025-12-31,0,-0.0252847876365399,0.4899947842704179,0.5823191728064087,0.09232438853599073,0,1,True,False,regression,-0.010005215729582073,0.08231917280640866,0.09900073040572666,0.01196593965617583,0.01196593965617583,0.0,-0.01196593965617583,-0.00035318044429110025,0.0017696648455975377,-0.0021228452898886386,0.00035318044429110025,0.03441062029123338,0.029691282119578805,0.004719338171654575,-0.03441062029123338,0.02086653427358402,0.015282262086381468,0.005584272187202547,-0.02086653427358402,0.025434474759288655,0.03323590053509448,-0.007801425775805827,-0.025434474759288655,-0.09232438853599073,market,1
learned_order_offset,2026-07-10,2026,3749,2026-07-20,2026-06-30,2025-12-31,0,-0.035775397012711,0.48332989719207314,0.5582149231661894,0.07488502597411623,0,1,True,False,regression,-0.016670102807926857,0.05821492316618937,0.07799611092573469,0.011936935254589815,0.011936935254589815,0.0,-0.011936935254589815,0.012750528167102497,0.012691672206091596,5.885596101090079e-05,-0.012750528167102497,0.024968999812666325,0.02136098578412109,0.0036080140285452236,-0.024968999812666325,-0.0007250864018007406,0.0122820145173971,-0.013007100919197845,0.0007250864018007406,0.025953649141558264,0.021957093604951933,0.003996555536606332,-0.025953649141558264,-0.07488502597411623,order,1
learned_order_offset,2026-07-17,2026,3754,2026-07-27,2026-06-30,2025-12-31,1,0.01756245533441,0.4828431648821933,0.5463613781859405,0.06351821330374724,0,1,False,True,recovery,-0.01715683511780669,0.04636137818594055,-0.061663192907707,0.012029971873520852,0.012029971873520852,0.0,0.012029971873520852,-0.008941177825553237,-0.007192800029455365,-0.001748377796097892,-0.008941177825553237,0.04139577668494466,0.039020970007008486,0.0023748066779361713,0.04139577668494466,0.002663856269049954,0.0027412224188688994,-7.736614981894545e-05,0.002663856269049954,0.016369786301784994,0.014640729494183229,0.001729056807601762,0.016369786301784994,0.06351821330374724,decoded,1
learned_order_offset,2026-07-24,2026,3759,2026-08-03,2026-06-30,2025-12-31,0,-0.0202339761556519,0.48604553906921294,0.5660406831750179,0.07999514410580494,0,1,True,False,regression,-0.01395446093078706,0.06604068317501788,0.08416178896015916,0.012001945070037842,0.012001945070037842,0.0,-0.012001945070037842,-0.0028440150487152073,-0.00018938154357556655,-0.0026546335051396476,0.0028440150487152073,0.05420209922387161,0.05161841174745502,0.002583687476416598,-0.05420209922387161,-0.0008547321984114625,0.005494965881218391,-0.006349698079629852,0.0008547321984114625,0.017489847059022002,0.0149820222446243,0.0025078248143977013,-0.017489847059022002,-0.07999514410580494,market,1
learned_order_offset,2026-08-07,2026,3769,2026-08-17,2026-06-30,2025-12-31,0,-0.0056482265760339,0.423905703819994,0.5198399975256266,0.09593429370563261,0,1,True,False,regression,-0.07609429618000602,0.019839997525626596,0.090537577296319,0.011816124133794648,0.011816124133794648,0.0,-0.011816124133794648,0.011699116918897664,0.012362674871447347,-0.000663557952549669,-0.011699116918897664,0.0390490736333707,0.036829770132576184,0.00221930350079451,-0.0390490736333707,0.011801104180382322,0.017070903177140336,-0.005269798996758018,-0.011801104180382322,0.021568874839187308,0.02544310609039671,-0.0038742312512094067,-0.021568874839187308,-0.09593429370563261,market,1
learned_order_offset,2026-08-14,2026,3774,2026-08-24,2026-06-30,2025-12-31,0,-0.0109860710402629,0.4792330760731214,0.5273581327853379,0.04812505671221656,0,1,True,False,regression,-0.020766923926878622,0.02735813278533794,0.048442259012331984,0.012057209137099659,0.012057209137099659,0.0,-0.012057209137099659,0.020818388496526282,0.02597066748839529,-0.005152278991869021,-0.020818388496526282,0.03781575604812847,0.035792528406719176,0.0020232276414092897,-0.03781575604812847,-0.00965123598931763,0.0013145484690875412,-0.010965784458405172,0.00965123598931763,-0.012915060980220237,-0.011674776207532801,-0.0012402847726874359,0.012915060980220237,-0.04812505671221656,market,1
learned_vol_interaction,2026-08-07,2026,3769,2026-08-17,2026-06-30,2025-12-31,0,-0.0056482265760339,0.45100630203211517,0.5265727254660574,0.07556642343394221,0,1,True,False,regression,-0.04899369796788483,0.02657272546605738,0.07387215073206835,0.011922990452427592,0.011922990452427592,0.0,-0.011922990452427592,0.011518675351624721,0.012195331842230655,-0.0006766564906059226,-0.011518675351624721,0.039519849845853695,0.037272551803423766,0.002247298042429917,-0.039519849845853695,0.01260490778403619,0.017621057391203985,-0.005016149607167797,-0.01260490778403619,0.0,0.0,0.0,-0.0,-0.07556642343394221,market,1
learned_vol_interaction,2026-08-14,2026,3774,2026-08-24,2026-06-30,2025-12-31,0,-0.0109860710402629,0.4863994421459692,0.5472352655301531,0.06083582338418392,0,1,True,False,regression,-0.013600557854030804,0.047235265530153114,0.06288201851994712,0.012012410152695172,0.012012410152695172,0.0,-0.012012410152695172,0.02073234531893312,0.0258700065452791,-0.005137661226346002,-0.02073234531893312,0.03770428091302134,0.03568531127430961,0.002018969638711734,-0.03770428091302134,-0.00961321300046581,0.001322874776154309,-0.01093608777662012,0.00961321300046581,0.0,0.0,0.0,-0.0,-0.06083582338418392,market,1
