cutoff,year,method,seed,state,daily_n,friday_n,future_n,daily_residual,friday_residual,future_residual,daily_friday,daily_future,friday_future,r37_eligible,weekly_count_flag,daily_auroc,friday_auroc,future_auroc
2022-06-30,2022,learned_market,-1,negative_high,84,17,0,-0.14642042417258702,-0.12603144032638944,,same,undefined,undefined,True,False,0.2580091533180778,0.3333333333333333,
2022-06-30,2022,learned_market,-1,nonnegative_low,7,2,5,-0.24269323378779292,-0.052427201325700945,-0.42411309315134826,same,same,same,False,False,0.4,1.0,0.75
2022-06-30,2022,learned_market,-1,nonnegative_high,6,1,4,0.4431229862372958,0.6127452085072247,-0.5207198277495361,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_vol_interaction,20260910,negative_low,20,4,5,-0.43867039230794014,-0.3949701596819125,-0.2558759263365359,same,same,same,True,False,0.453125,1.0,0.16666666666666666
2022-06-30,2022,learned_vol_interaction,20260910,negative_high,84,17,0,-0.18498271984036585,-0.17797328926027733,,same,undefined,undefined,True,False,0.2906178489702517,0.3611111111111111,
2022-06-30,2022,learned_vol_interaction,20260910,nonnegative_low,7,2,5,-0.33321872749024123,-0.18211375011402303,-0.4613972755987875,same,same,same,False,False,0.3,0.0,0.75
2022-06-30,2022,learned_vol_interaction,20260910,nonnegative_high,6,1,4,0.3701353115393507,0.5174483578929034,-0.5549057745432704,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_vol_interaction,20260911,negative_low,20,4,5,-0.4664486357270314,-0.47158705389174693,-0.2598431818892496,same,same,same,True,False,0.3125,1.0,0.6666666666666666
2022-06-30,2022,learned_vol_interaction,20260911,negative_high,84,17,0,-0.1466398798709729,-0.1223345495745843,,same,undefined,undefined,True,False,0.36441647597254007,0.4861111111111111,
2022-06-30,2022,learned_vol_interaction,20260911,nonnegative_low,7,2,5,-0.20963833524105466,0.025935641772119128,-0.40252645258467395,opposite,same,opposite,False,False,0.6,1.0,0.75
2022-06-30,2022,learned_vol_interaction,20260911,nonnegative_high,6,1,4,0.4495080245923437,0.6362483297452138,-0.5183547255520542,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_vol_interaction,20260912,negative_low,20,4,5,-0.4606499294054636,-0.4197992497501696,-0.32945403742152024,same,same,same,True,False,0.03125,0.0,0.0
2022-06-30,2022,learned_vol_interaction,20260912,negative_high,84,17,0,-0.10028698877520976,-0.07044876674117018,,same,undefined,undefined,True,False,0.2562929061784897,0.2916666666666667,
2022-06-30,2022,learned_vol_interaction,20260912,nonnegative_low,7,2,5,-0.17426448928535426,0.005101195452361373,-0.4157837265481641,opposite,same,opposite,False,False,0.4,0.0,0.75
2022-06-30,2022,learned_vol_interaction,20260912,nonnegative_high,6,1,4,0.5344970970910147,0.7052363956115385,-0.4725714366532357,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_vol_interaction,-1,negative_low,20,4,5,-0.4552563191468117,-0.42878548777460973,-0.2817243818824352,same,same,same,True,False,0.234375,0.6666666666666666,0.0
2022-06-30,2022,learned_vol_interaction,-1,negative_high,84,17,0,-0.1439698628288495,-0.12358553519201063,,same,undefined,undefined,True,False,0.2602974828375286,0.3611111111111111,
2022-06-30,2022,learned_vol_interaction,-1,nonnegative_low,7,2,5,-0.2390405173388834,-0.050358970963180816,-0.4265691515772085,same,same,same,False,False,0.4,1.0,1.0
2022-06-30,2022,learned_vol_interaction,-1,nonnegative_high,6,1,4,0.45138014440756963,0.6196443610832185,-0.5152773122495201,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_order_extension,20260910,negative_low,20,4,5,-0.4250660094972556,-0.38112607781448105,-0.21890623596018272,same,same,same,True,False,0.5,1.0,0.16666666666666666
2022-06-30,2022,learned_order_extension,20260910,negative_high,84,17,0,-0.1802332258547501,-0.17444004087157702,,same,undefined,undefined,True,False,0.3426773455377574,0.375,
2022-06-30,2022,learned_order_extension,20260910,nonnegative_low,7,2,5,-0.32551447700365266,-0.16363609214396962,-0.42266431493179557,same,same,same,False,False,0.3,0.0,0.75
2022-06-30,2022,learned_order_extension,20260910,nonnegative_high,6,1,4,0.3681791004115523,0.5140746877646691,-0.5512182331463954,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_order_extension,20260911,negative_low,20,4,5,-0.47108870015528825,-0.47966404317812794,-0.2979551443954997,same,same,same,True,False,0.3125,1.0,0.3333333333333333
2022-06-30,2022,learned_order_extension,20260911,negative_high,84,17,0,-0.1430237621981228,-0.11971380913613348,,same,undefined,undefined,True,False,0.36670480549199086,0.5,
2022-06-30,2022,learned_order_extension,20260911,nonnegative_low,7,2,5,-0.20546797523685223,0.033170417065714636,-0.43107069788507013,opposite,same,opposite,False,False,0.6,1.0,0.75
2022-06-30,2022,learned_order_extension,20260911,nonnegative_high,6,1,4,0.4644629159049695,0.6619133526636143,-0.5277023842548784,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_order_extension,20260912,negative_low,20,4,5,-0.4533647152392633,-0.4107281938859313,-0.2934130313029263,same,same,same,True,False,0.03125,0.0,0.0
2022-06-30,2022,learned_order_extension,20260912,negative_high,84,17,0,-0.09863558927239476,-0.06943136184345938,,same,undefined,undefined,True,False,0.2505720823798627,0.3055555555555556,
2022-06-30,2022,learned_order_extension,20260912,nonnegative_low,7,2,5,-0.1820493662070197,-0.0007667627058136062,-0.40528411187425195,same,same,same,False,False,0.4,0.0,0.75
2022-06-30,2022,learned_order_extension,20260912,nonnegative_high,6,1,4,0.5223303060080767,0.687180333723787,-0.4770131683405343,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_order_extension,-1,negative_low,20,4,5,-0.449839808297269,-0.42383943829284676,-0.27009147055286953,same,same,same,True,False,0.203125,0.6666666666666666,0.16666666666666666
2022-06-30,2022,learned_order_extension,-1,negative_high,84,17,0,-0.14063085910842255,-0.12119507061705663,,same,undefined,undefined,True,False,0.26773455377574373,0.375,
2022-06-30,2022,learned_order_extension,-1,nonnegative_low,7,2,5,-0.23767727281584147,-0.04374414592802289,-0.41967304156370594,same,same,same,False,False,0.4,1.0,1.0
2022-06-30,2022,learned_order_extension,-1,nonnegative_high,6,1,4,0.4516574407748662,0.6210561247173569,-0.5186445952472694,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_order_offset,20260910,negative_low,20,4,5,-0.4249441803143821,-0.3808461762177072,-0.21876661764028293,same,same,same,True,False,0.5,1.0,0.16666666666666666
2022-06-30,2022,learned_order_offset,20260910,negative_high,84,17,0,-0.17999983647147982,-0.17418829745315492,,same,undefined,undefined,True,False,0.34324942791762014,0.375,
2022-06-30,2022,learned_order_offset,20260910,nonnegative_low,7,2,5,-0.32548935740607554,-0.1636530536973601,-0.4225301499559276,same,same,same,False,False,0.3,0.0,0.75
2022-06-30,2022,learned_order_offset,20260910,nonnegative_high,6,1,4,0.368352059482363,0.514269426861518,-0.551083755698501,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_order_offset,20260911,negative_low,20,4,5,-0.4704220875624898,-0.47850773338848285,-0.2976757522805328,same,same,same,True,False,0.3125,1.0,0.3333333333333333
2022-06-30,2022,learned_order_offset,20260911,negative_high,84,17,0,-0.14217270705137472,-0.11897050556639013,,same,undefined,undefined,True,False,0.36556064073226546,0.5,
2022-06-30,2022,learned_order_offset,20260911,nonnegative_low,7,2,5,-0.20606805848797943,0.03266263023757665,-0.4309008194614582,opposite,same,opposite,False,False,0.6,1.0,0.75
2022-06-30,2022,learned_order_offset,20260911,nonnegative_high,6,1,4,0.4633801654702618,0.6606081904828446,-0.5278251243815881,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_order_offset,20260912,negative_low,20,4,5,-0.45337410481203533,-0.41074257288994476,-0.2934633839407058,same,same,same,True,False,0.03125,0.0,0.0
2022-06-30,2022,learned_order_offset,20260912,negative_high,84,17,0,-0.09867466741832957,-0.06947317331832693,,same,undefined,undefined,True,False,0.2505720823798627,0.3055555555555556,
2022-06-30,2022,learned_order_offset,20260912,nonnegative_low,7,2,5,-0.18219263378424966,-0.0009047204324446056,-0.40534012456720425,same,same,same,False,False,0.4,0.0,0.75
2022-06-30,2022,learned_order_offset,20260912,nonnegative_high,6,1,4,0.5221448548646204,0.6869717056618528,-0.47702102381329015,same,opposite,opposite,False,False,1.0,,
2022-06-30,2022,learned_order_offset,-1,negative_low,20,4,5,-0.4495801242296357,-0.4233654941653783,-0.2699685846205072,same,same,same,True,False,0.203125,0.6666666666666666,0.16666666666666666
2022-06-30,2022,learned_order_offset,-1,negative_high,84,17,0,-0.14028240364706138,-0.1208773254459573,,same,undefined,undefined,True,False,0.2665903890160183,0.375,
2022-06-30,2022,learned_order_offset,-1,nonnegative_low,7,2,5,-0.23791668322610152,-0.04396504796407602,-0.41959036466153005,same,same,same,False,False,0.4,1.0,1.0
2022-06-30,2022,learned_order_offset,-1,nonnegative_high,6,1,4,0.45129235993908184,0.6206164410020718,-0.5186433012977931,same,opposite,opposite,False,False,1.0,,
2022-09-30,2022,learned_market,20260910,negative_low,38,7,0,-0.46779122169959164,-0.354953107797014,,same,undefined,undefined,True,False,0.35944700460829493,0.5,
2022-09-30,2022,learned_market,20260910,negative_high,85,17,10,-0.19959618302933618,-0.18709701822141017,-0.06193970277416705,same,same,same,True,True,0.3124300111982083,0.3194444444444444,0.32
2022-09-30,2022,learned_market,20260910,nonnegative_low,33,8,2,-0.2461417638141166,-0.26684989686344607,-0.07700945459962616,same,same,same,True,False,0.23076923076923078,0.26666666666666666,0.0
2022-09-30,2022,learned_market,20260910,nonnegative_high,26,5,0,-0.3051578369443929,-0.3429268529548481,,same,undefined,undefined,True,False,0.19166666666666668,0.25,
2022-09-30,2022,learned_market,20260911,negative_low,38,7,0,-0.479536510657354,-0.3984025905821246,,same,undefined,undefined,True,False,0.2672811059907834,0.9,
2022-09-30,2022,learned_market,20260911,negative_high,85,17,10,-0.1524835900520313,-0.12204147590614646,-0.013272609651380385,same,same,same,True,True,0.35890257558790595,0.5138888888888888,0.56
2022-09-30,2022,learned_market,20260911,nonnegative_low,33,8,2,-0.17911939387790568,-0.17662977471315983,0.10952590258333025,same,opposite,opposite,True,False,0.6423076923076924,0.5333333333333333,0.0
2022-09-30,2022,learned_market,20260911,nonnegative_high,26,5,0,-0.23383614615215287,-0.28216407871805826,,same,undefined,undefined,True,False,0.43333333333333335,0.25,
2022-09-30,2022,learned_market,20260912,negative_low,38,7,0,-0.49521821129783683,-0.4090378957031868,,same,undefined,undefined,True,False,0.2534562211981567,0.0,
2022-09-30,2022,learned_market,20260912,negative_high,85,17,10,-0.1051922015664693,-0.06895582685161165,-0.008744453455977274,same,same,same,True,True,0.2631578947368421,0.2916666666666667,0.28
2022-09-30,2022,learned_market,20260912,nonnegative_low,33,8,2,-0.18043002030236596,-0.18546269702040064,-0.025940254261130336,same,same,same,True,False,0.41923076923076924,0.26666666666666666,0.0
2022-09-30,2022,learned_market,20260912,nonnegative_high,26,5,0,-0.22999679304390772,-0.2569895298216454,,same,undefined,undefined,True,False,0.06666666666666667,0.0,
2022-09-30,2022,learned_market,-1,negative_low,38,7,0,-0.4808486478849273,-0.38746453136077524,,same,undefined,undefined,True,False,0.1935483870967742,0.3,
2022-09-30,2022,learned_market,-1,negative_high,85,17,10,-0.15242399154927894,-0.12603144032638944,-0.02798558862717493,same,same,same,True,True,0.2564389697648376,0.3333333333333333,0.48
2022-09-30,2022,learned_market,-1,nonnegative_low,33,8,2,-0.20189705933146274,-0.2096474561990021,0.0021920645741912437,same,opposite,opposite,True,False,0.46153846153846156,0.4,0.0
2022-09-30,2022,learned_market,-1,nonnegative_high,26,5,0,-0.25633025871348447,-0.2940268204981839,,same,undefined,undefined,True,False,0.14166666666666666,0.0,
2022-09-30,2022,learned_vol_interaction,20260910,negative_low,38,7,0,-0.4742414195454885,-0.36507107500908137,,same,undefined,undefined,True,False,0.35944700460829493,0.6,
2022-09-30,2022,learned_vol_interaction,20260910,negative_high,85,17,10,-0.1907223053405424,-0.17797328926027733,-0.05572336706720108,same,same,same,True,True,0.2877939529675252,0.3611111111111111,0.24
2022-09-30,2022,learned_vol_interaction,20260910,nonnegative_low,33,8,2,-0.24854911677983438,-0.26885881797980815,-0.07704310910309181,same,same,same,True,False,0.23846153846153847,0.3333333333333333,0.0
2022-09-30,2022,learned_vol_interaction,20260910,nonnegative_high,26,5,0,-0.3022681231878378,-0.34043494805603564,,same,undefined,undefined,True,False,0.2,0.25,
2022-09-30,2022,learned_vol_interaction,20260911,negative_low,38,7,0,-0.48108239078507037,-0.3997300213031361,,same,undefined,undefined,True,False,0.2672811059907834,0.9,
2022-09-30,2022,learned_vol_interaction,20260911,negative_high,85,17,10,-0.15320172313600813,-0.1223345495745843,-0.009608843155157542,same,same,same,True,True,0.35890257558790595,0.4861111111111111,0.52
2022-09-30,2022,learned_vol_interaction,20260911,nonnegative_low,33,8,2,-0.18159846754759887,-0.17935943679362232,0.10468132597640414,same,opposite,opposite,True,False,0.6307692307692307,0.5333333333333333,0.0
2022-09-30,2022,learned_vol_interaction,20260911,nonnegative_high,26,5,0,-0.23882466339708203,-0.2874341144926006,,same,undefined,undefined,True,False,0.43333333333333335,0.25,
2022-09-30,2022,learned_vol_interaction,20260912,negative_low,38,7,0,-0.4982468109935582,-0.4113391353265106,,same,undefined,undefined,True,False,0.2073732718894009,0.0,
2022-09-30,2022,learned_vol_interaction,20260912,negative_high,85,17,10,-0.105888374198202,-0.07044876674117018,-0.011214774783429592,same,same,same,True,True,0.2553191489361702,0.2916666666666667,0.28
2022-09-30,2022,learned_vol_interaction,20260912,nonnegative_low,33,8,2,-0.1763729427637773,-0.1804641282551302,-0.017037162407156914,same,same,same,True,False,0.4153846153846154,0.26666666666666666,0.0
2022-09-30,2022,learned_vol_interaction,20260912,nonnegative_high,26,5,0,-0.21067863147713847,-0.23700987020028083,,same,undefined,undefined,True,False,0.075,0.0,
2022-09-30,2022,learned_vol_interaction,-1,negative_low,38,7,0,-0.48452354044137236,-0.392046743879576,,same,undefined,undefined,True,False,0.2119815668202765,0.3,
2022-09-30,2022,learned_vol_interaction,-1,negative_high,85,17,10,-0.14993746755825083,-0.12358553519201063,-0.02551566166859608,same,same,same,True,True,0.25867861142217247,0.3611111111111111,0.48
2022-09-30,2022,learned_vol_interaction,-1,nonnegative_low,33,8,2,-0.20217350903040351,-0.20956079434285352,0.003533684822051797,same,opposite,opposite,True,False,0.46153846153846156,0.4666666666666667,0.0
2022-09-30,2022,learned_vol_interaction,-1,nonnegative_high,26,5,0,-0.2505904726873528,-0.2882929775829724,,same,undefined,undefined,True,False,0.13333333333333333,0.0,
2022-09-30,2022,learned_order_extension,20260910,negative_low,38,7,0,-0.4445737435714078,-0.33946994299559236,,same,undefined,undefined,True,False,0.4009216589861751,0.6,
2022-09-30,2022,learned_order_extension,20260910,negative_high,85,17,10,-0.1852880046969366,-0.17444004087157702,-0.0469693272569325,same,same,same,True,True,0.34882418812989924,0.375,0.28
2022-09-30,2022,learned_order_extension,20260910,nonnegative_low,33,8,2,-0.21906252190045186,-0.24102188038936043,-0.0811840615105125,same,same,same,True,False,0.23846153846153847,0.4,0.0
2022-09-30,2022,learned_order_extension,20260910,nonnegative_high,26,5,0,-0.30304174306471166,-0.3381596489641825,,same,undefined,undefined,True,False,0.18333333333333332,0.25,
2022-09-30,2022,learned_order_extension,20260911,negative_low,38,7,0,-0.5056540010252016,-0.42279645858230835,,same,undefined,undefined,True,False,0.2488479262672811,0.9,
2022-09-30,2022,learned_order_extension,20260911,negative_high,85,17,10,-0.1507305836375806,-0.11971380913613348,-0.012019122402003323,same,same,same,True,True,0.35890257558790595,0.5,0.48
2022-09-30,2022,learned_order_extension,20260911,nonnegative_low,33,8,2,-0.20118496222706922,-0.1942687326992753,0.10725537048813885,same,opposite,opposite,True,False,0.6153846153846154,0.5333333333333333,0.0
2022-09-30,2022,learned_order_extension,20260911,nonnegative_high,26,5,0,-0.23359405627454916,-0.2897792368711798,,same,undefined,undefined,True,False,0.43333333333333335,0.25,
2022-09-30,2022,learned_order_extension,20260912,negative_low,38,7,0,-0.4788268684312533,-0.3887430834492953,,same,undefined,undefined,True,False,0.17050691244239632,0.0,
2022-09-30,2022,learned_order_extension,20260912,negative_high,85,17,10,-0.10412301358794077,-0.06943136184345938,-0.007482783397193238,same,same,same,True,True,0.25027995520716684,0.3055555555555556,0.28
2022-09-30,2022,learned_order_extension,20260912,nonnegative_low,33,8,2,-0.16924813327625018,-0.1765940654542818,-0.021977607262371468,same,same,same,True,False,0.41923076923076924,0.26666666666666666,0.0
2022-09-30,2022,learned_order_extension,20260912,nonnegative_high,26,5,0,-0.21765124680678516,-0.24417446792767006,,same,undefined,undefined,True,False,0.075,0.0,
2022-09-30,2022,learned_order_extension,-1,negative_low,38,7,0,-0.47635153767595434,-0.3836698283423986,,same,undefined,undefined,True,False,0.16589861751152074,0.4,
2022-09-30,2022,learned_order_extension,-1,negative_high,85,17,10,-0.14671386730748598,-0.12119507061705663,-0.022157077685376347,same,same,same,True,True,0.2637178051511758,0.375,0.44
2022-09-30,2022,learned_order_extension,-1,nonnegative_low,33,8,2,-0.19649853913459045,-0.2039615595143059,0.0013645672384183238,same,opposite,opposite,True,False,0.49615384615384617,0.4666666666666667,0.0
2022-09-30,2022,learned_order_extension,-1,nonnegative_high,26,5,0,-0.2514290153820153,-0.2907044512543441,,same,undefined,undefined,True,False,0.13333333333333333,0.0,
2022-09-30,2022,learned_order_offset,20260910,negative_low,38,7,0,-0.44441090088627244,-0.33924680382466976,,same,undefined,undefined,True,False,0.4009216589861751,0.6,
2022-09-30,2022,learned_order_offset,20260910,negative_high,85,17,10,-0.18505703898397272,-0.17418829745315492,-0.046933565926144616,same,same,same,True,True,0.3493840985442329,0.375,0.28
2022-09-30,2022,learned_order_offset,20260910,nonnegative_low,33,8,2,-0.2189622756857844,-0.240938687351187,-0.08116279570129176,same,same,same,True,False,0.23846153846153847,0.4,0.0
2022-09-30,2022,learned_order_offset,20260910,nonnegative_high,26,5,0,-0.3029132950887839,-0.3380131191864971,,same,undefined,undefined,True,False,0.18333333333333332,0.25,
2022-09-30,2022,learned_order_offset,20260911,negative_low,38,7,0,-0.5052248580947414,-0.4221983624659923,,same,undefined,undefined,True,False,0.2488479262672811,0.9,
2022-09-30,2022,learned_order_offset,20260911,negative_high,85,17,10,-0.1498846486657145,-0.11897050556639013,-0.010946618065119129,same,same,same,True,True,0.35778275475923854,0.5,0.48
2022-09-30,2022,learned_order_offset,20260911,nonnegative_low,33,8,2,-0.20117586011184987,-0.19434182781965195,0.10621787712447131,same,opposite,opposite,True,False,0.6153846153846154,0.5333333333333333,0.0
2022-09-30,2022,learned_order_offset,20260911,nonnegative_high,26,5,0,-0.2340351131913092,-0.2901384614087016,,same,undefined,undefined,True,False,0.43333333333333335,0.25,
2022-09-30,2022,learned_order_offset,20260912,negative_low,38,7,0,-0.478869174488747,-0.3887840136266881,,same,undefined,undefined,True,False,0.17050691244239632,0.0,
2022-09-30,2022,learned_order_offset,20260912,negative_high,85,17,10,-0.10416394264623131,-0.06947317331832693,-0.00756441264687957,same,same,same,True,True,0.25027995520716684,0.3055555555555556,0.28
2022-09-30,2022,learned_order_offset,20260912,nonnegative_low,33,8,2,-0.16932547785217433,-0.17667840353504688,-0.022110351966791064,same,same,same,True,False,0.41923076923076924,0.26666666666666666,0.0
2022-09-30,2022,learned_order_offset,20260912,nonnegative_high,26,5,0,-0.21767947692842624,-0.24422247791826157,,same,undefined,undefined,True,False,0.075,0.0,
2022-09-30,2022,learned_order_offset,-1,negative_low,38,7,0,-0.47616831115658703,-0.38340972663911677,,same,undefined,undefined,True,False,0.16589861751152074,0.4,
2022-09-30,2022,learned_order_offset,-1,negative_high,85,17,10,-0.14636854343197286,-0.1208773254459573,-0.02181486554604777,same,same,same,True,True,0.2625979843225084,0.375,0.44
2022-09-30,2022,learned_order_offset,-1,nonnegative_low,33,8,2,-0.1964878712166029,-0.20398630623529526,0.0009815764854628761,same,opposite,opposite,True,False,0.49615384615384617,0.4666666666666667,0.0
2022-09-30,2022,learned_order_offset,-1,nonnegative_high,26,5,0,-0.2515426284028398,-0.29079135283782015,,same,undefined,undefined,True,False,0.125,0.0,
2022-12-31,2023,learned_market,20260910,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,20260910,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,20260910,nonnegative_low,0,0,12,,,0.18870832066503287,undefined,undefined,undefined,False,False,,,0.34375
2022-12-31,2023,learned_market,20260910,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,20260911,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,20260911,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,20260911,nonnegative_low,0,0,12,,,0.14349760499469108,undefined,undefined,undefined,False,False,,,0.28125
2022-12-31,2023,learned_market,20260911,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,20260912,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,20260912,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,20260912,nonnegative_low,0,0,12,,,0.20256094495539778,undefined,undefined,undefined,False,False,,,0.4375
2022-12-31,2023,learned_market,20260912,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,-1,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,-1,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_market,-1,nonnegative_low,0,0,12,,,0.1782556235383739,undefined,undefined,undefined,False,False,,,0.3125
2022-12-31,2023,learned_market,-1,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,20260910,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,20260910,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,20260910,nonnegative_low,0,0,12,,,0.1902968155780718,undefined,undefined,undefined,False,False,,,0.34375
2022-12-31,2023,learned_vol_interaction,20260910,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,20260911,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,20260911,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,20260911,nonnegative_low,0,0,12,,,0.15216904547547339,undefined,undefined,undefined,False,False,,,0.375
2022-12-31,2023,learned_vol_interaction,20260911,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,20260912,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,20260912,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,20260912,nonnegative_low,0,0,12,,,0.2004914732504224,undefined,undefined,undefined,False,False,,,0.40625
2022-12-31,2023,learned_vol_interaction,20260912,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,-1,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,-1,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_vol_interaction,-1,nonnegative_low,0,0,12,,,0.18098577810132255,undefined,undefined,undefined,False,False,,,0.28125
2022-12-31,2023,learned_vol_interaction,-1,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,20260910,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,20260910,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,20260910,nonnegative_low,0,0,12,,,0.19121911705754754,undefined,undefined,undefined,False,False,,,0.34375
2022-12-31,2023,learned_order_extension,20260910,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,20260911,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,20260911,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,20260911,nonnegative_low,0,0,12,,,0.1523253974798334,undefined,undefined,undefined,False,False,,,0.375
2022-12-31,2023,learned_order_extension,20260911,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,20260912,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,20260912,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,20260912,nonnegative_low,0,0,12,,,0.2000259205617614,undefined,undefined,undefined,False,False,,,0.40625
2022-12-31,2023,learned_order_extension,20260912,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,-1,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,-1,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_extension,-1,nonnegative_low,0,0,12,,,0.18119014503304745,undefined,undefined,undefined,False,False,,,0.34375
2022-12-31,2023,learned_order_extension,-1,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,20260910,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,20260910,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,20260910,nonnegative_low,0,0,12,,,0.1914764341979761,undefined,undefined,undefined,False,False,,,0.34375
2022-12-31,2023,learned_order_offset,20260910,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,20260911,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,20260911,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,20260911,nonnegative_low,0,0,12,,,0.15230339839255158,undefined,undefined,undefined,False,False,,,0.375
2022-12-31,2023,learned_order_offset,20260911,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,20260912,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,20260912,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,20260912,nonnegative_low,0,0,12,,,0.19948371374184048,undefined,undefined,undefined,False,False,,,0.40625
2022-12-31,2023,learned_order_offset,20260912,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,-1,negative_low,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,-1,negative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
2022-12-31,2023,learned_order_offset,-1,nonnegative_low,0,0,12,,,0.181087848777456,undefined,undefined,undefined,False,False,,,0.34375
2022-12-31,2023,learned_order_offset,-1,nonnegative_high,0,0,0,,,,undefined,undefined,undefined,False,False,,,
