history,row_index,date,joint_completed,actual,year,cutoff,method,seed,score,probability,direction_up,actual_up,head_cutoff,encoder_cutoff,state,added_state_n,annual_probability,delta,annual_residual,squared_shift,alignment_term,brier_change,eligible,annual_correct,correct
annual_shared_offset,2675,2022-01-28,2022-02-14,-0.0127539031341488,2022,2021-12-31,learned_vol_interaction,20260910,0.6916788990216658,0.6916788990216658,1,0,2021-12-31,2021-12-31,negative_high,0,0.6916788990216658,0.0,-0.6916788990216658,0.0,0.0,0.0,False,False,False
annual_shared_offset,2680,2022-02-11,2022-02-21,0.0145498774954033,2022,2021-12-31,learned_vol_interaction,20260910,0.6656475068815167,0.6656475068815167,1,1,2021-12-31,2021-12-31,negative_high,0,0.6656475068815167,0.0,0.33435249311848325,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2685,2022-02-18,2022-02-28,-0.0177161244498015,2022,2021-12-31,learned_vol_interaction,20260910,0.7192657526415306,0.7192657526415306,1,0,2021-12-31,2021-12-31,negative_high,0,0.7192657526415306,0.0,-0.7192657526415306,0.0,0.0,0.0,False,False,False
annual_shared_offset,2690,2022-02-25,2022-03-07,-0.0221791776043331,2022,2021-12-31,learned_vol_interaction,20260910,0.665128795190077,0.665128795190077,1,0,2021-12-31,2021-12-31,negative_high,0,0.665128795190077,0.0,-0.665128795190077,0.0,0.0,0.0,False,False,False
annual_shared_offset,2695,2022-03-04,2022-03-14,-0.0480378799422749,2022,2021-12-31,learned_vol_interaction,20260910,0.6570221213989423,0.6570221213989423,1,0,2021-12-31,2021-12-31,negative_low,0,0.6570221213989423,0.0,-0.6570221213989423,0.0,0.0,0.0,False,False,False
annual_shared_offset,2700,2022-03-11,2022-03-21,0.007530336734814,2022,2021-12-31,learned_vol_interaction,20260910,0.7032750021899432,0.7032750021899432,1,1,2021-12-31,2021-12-31,negative_high,0,0.7032750021899432,0.0,0.2967249978100568,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2705,2022-03-18,2022-03-28,-0.0353493110038457,2022,2021-12-31,learned_vol_interaction,20260910,0.6524086529307518,0.6524086529307518,1,0,2021-12-31,2021-12-31,negative_high,0,0.6524086529307518,0.0,-0.6524086529307518,0.0,0.0,0.0,False,False,False
annual_shared_offset,2710,2022-03-25,2022-04-06,0.0314834190717003,2022,2021-12-31,learned_vol_interaction,20260910,0.6942468524177501,0.6942468524177501,1,1,2021-12-31,2021-12-31,negative_high,0,0.6942468524177501,0.0,0.3057531475822499,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2660,2022-01-07,2022-01-17,-0.0173453887283024,2022,2021-12-31,learned_vol_interaction,20260910,0.5831076461801695,0.5831076461801695,1,0,2021-12-31,2021-12-31,negative_low,0,0.5831076461801695,0.0,-0.5831076461801695,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2665,2022-01-14,2022-01-24,0.0053248631776616,2022,2021-12-31,learned_vol_interaction,20260910,0.6744765119030697,0.6744765119030697,1,1,2021-12-31,2021-12-31,negative_low,0,0.6744765119030697,0.0,0.3255234880969303,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2670,2022-01-21,2022-02-07,-0.0242661876254222,2022,2021-12-31,learned_vol_interaction,20260910,0.6652743592454685,0.6652743592454685,1,0,2021-12-31,2021-12-31,negative_low,0,0.6652743592454685,0.0,-0.6652743592454685,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2675,2022-01-28,2022-02-14,-0.0127539031341488,2022,2021-12-31,learned_vol_interaction,20260910,0.6916788990216658,0.6916788990216658,1,0,2021-12-31,2021-12-31,negative_high,0,0.6916788990216658,0.0,-0.6916788990216658,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2680,2022-02-11,2022-02-21,0.0145498774954033,2022,2021-12-31,learned_vol_interaction,20260910,0.6656475068815167,0.6656475068815167,1,1,2021-12-31,2021-12-31,negative_high,0,0.6656475068815167,0.0,0.33435249311848325,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2685,2022-02-18,2022-02-28,-0.0177161244498015,2022,2021-12-31,learned_vol_interaction,20260910,0.7192657526415306,0.7192657526415306,1,0,2021-12-31,2021-12-31,negative_high,0,0.7192657526415306,0.0,-0.7192657526415306,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2690,2022-02-25,2022-03-07,-0.0221791776043331,2022,2021-12-31,learned_vol_interaction,20260910,0.665128795190077,0.665128795190077,1,0,2021-12-31,2021-12-31,negative_high,0,0.665128795190077,0.0,-0.665128795190077,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2695,2022-03-04,2022-03-14,-0.0480378799422749,2022,2021-12-31,learned_vol_interaction,20260910,0.6570221213989423,0.6570221213989423,1,0,2021-12-31,2021-12-31,negative_low,0,0.6570221213989423,0.0,-0.6570221213989423,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2700,2022-03-11,2022-03-21,0.007530336734814,2022,2021-12-31,learned_vol_interaction,20260910,0.7032750021899432,0.7032750021899432,1,1,2021-12-31,2021-12-31,negative_high,0,0.7032750021899432,0.0,0.2967249978100568,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2705,2022-03-18,2022-03-28,-0.0353493110038457,2022,2021-12-31,learned_vol_interaction,20260910,0.6524086529307518,0.6524086529307518,1,0,2021-12-31,2021-12-31,negative_high,0,0.6524086529307518,0.0,-0.6524086529307518,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2710,2022-03-25,2022-04-06,0.0314834190717003,2022,2021-12-31,learned_vol_interaction,20260910,0.6942468524177501,0.6942468524177501,1,1,2021-12-31,2021-12-31,negative_high,0,0.6942468524177501,0.0,0.3057531475822499,0.0,-0.0,0.0,False,True,True
annual_state_offset,2660,2022-01-07,2022-01-17,-0.0173453887283024,2022,2021-12-31,learned_order_extension,20260910,0.566864392886939,0.566864392886939,1,0,2021-12-31,2021-12-31,negative_low,0,0.566864392886939,0.0,-0.566864392886939,0.0,0.0,0.0,False,False,False
annual_state_offset,2665,2022-01-14,2022-01-24,0.0053248631776616,2022,2021-12-31,learned_order_extension,20260910,0.6690763940918765,0.6690763940918765,1,1,2021-12-31,2021-12-31,negative_low,0,0.6690763940918765,0.0,0.33092360590812353,0.0,-0.0,0.0,False,True,True
annual_state_offset,2670,2022-01-21,2022-02-07,-0.0242661876254222,2022,2021-12-31,learned_order_extension,20260910,0.6566842946116621,0.6566842946116621,1,0,2021-12-31,2021-12-31,negative_low,0,0.6566842946116621,0.0,-0.6566842946116621,0.0,0.0,0.0,False,False,False
annual_state_offset,2675,2022-01-28,2022-02-14,-0.0127539031341488,2022,2021-12-31,learned_order_extension,20260910,0.668769824144909,0.668769824144909,1,0,2021-12-31,2021-12-31,negative_high,0,0.668769824144909,0.0,-0.668769824144909,0.0,0.0,0.0,False,False,False
annual_state_offset,2680,2022-02-11,2022-02-21,0.0145498774954033,2022,2021-12-31,learned_order_extension,20260910,0.6554002636047295,0.6554002636047295,1,1,2021-12-31,2021-12-31,negative_high,0,0.6554002636047295,0.0,0.34459973639527053,0.0,-0.0,0.0,False,True,True
annual_state_offset,2685,2022-02-18,2022-02-28,-0.0177161244498015,2022,2021-12-31,learned_order_extension,20260910,0.7136098531605942,0.7136098531605942,1,0,2021-12-31,2021-12-31,negative_high,0,0.7136098531605942,0.0,-0.7136098531605942,0.0,0.0,0.0,False,False,False
annual_state_offset,2690,2022-02-25,2022-03-07,-0.0221791776043331,2022,2021-12-31,learned_order_extension,20260910,0.6487731912125562,0.6487731912125562,1,0,2021-12-31,2021-12-31,negative_high,0,0.6487731912125562,0.0,-0.6487731912125562,0.0,0.0,0.0,False,False,False
annual_state_offset,2695,2022-03-04,2022-03-14,-0.0480378799422749,2022,2021-12-31,learned_order_extension,20260910,0.6318792296674466,0.6318792296674466,1,0,2021-12-31,2021-12-31,negative_low,0,0.6318792296674466,0.0,-0.6318792296674466,0.0,0.0,0.0,False,False,False
annual_state_offset,2700,2022-03-11,2022-03-21,0.007530336734814,2022,2021-12-31,learned_order_extension,20260910,0.6914869969738268,0.6914869969738268,1,1,2021-12-31,2021-12-31,negative_high,0,0.6914869969738268,0.0,0.30851300302617324,0.0,-0.0,0.0,False,True,True
annual_state_offset,2705,2022-03-18,2022-03-28,-0.0353493110038457,2022,2021-12-31,learned_order_extension,20260910,0.6587542387705517,0.6587542387705517,1,0,2021-12-31,2021-12-31,negative_high,0,0.6587542387705517,0.0,-0.6587542387705517,0.0,0.0,0.0,False,False,False
annual_state_offset,2710,2022-03-25,2022-04-06,0.0314834190717003,2022,2021-12-31,learned_order_extension,20260910,0.6972076913228429,0.6972076913228429,1,1,2021-12-31,2021-12-31,negative_high,0,0.6972076913228429,0.0,0.3027923086771571,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2660,2022-01-07,2022-01-17,-0.0173453887283024,2022,2021-12-31,learned_order_extension,20260910,0.566864392886939,0.566864392886939,1,0,2021-12-31,2021-12-31,negative_low,0,0.566864392886939,0.0,-0.566864392886939,0.0,0.0,0.0,False,False,False
annual_shared_offset,2665,2022-01-14,2022-01-24,0.0053248631776616,2022,2021-12-31,learned_order_extension,20260910,0.6690763940918765,0.6690763940918765,1,1,2021-12-31,2021-12-31,negative_low,0,0.6690763940918765,0.0,0.33092360590812353,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2670,2022-01-21,2022-02-07,-0.0242661876254222,2022,2021-12-31,learned_order_extension,20260910,0.6566842946116621,0.6566842946116621,1,0,2021-12-31,2021-12-31,negative_low,0,0.6566842946116621,0.0,-0.6566842946116621,0.0,0.0,0.0,False,False,False
annual_shared_offset,2675,2022-01-28,2022-02-14,-0.0127539031341488,2022,2021-12-31,learned_order_extension,20260910,0.668769824144909,0.668769824144909,1,0,2021-12-31,2021-12-31,negative_high,0,0.668769824144909,0.0,-0.668769824144909,0.0,0.0,0.0,False,False,False
annual_shared_offset,2680,2022-02-11,2022-02-21,0.0145498774954033,2022,2021-12-31,learned_order_extension,20260910,0.6554002636047295,0.6554002636047295,1,1,2021-12-31,2021-12-31,negative_high,0,0.6554002636047295,0.0,0.34459973639527053,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2685,2022-02-18,2022-02-28,-0.0177161244498015,2022,2021-12-31,learned_order_extension,20260910,0.7136098531605942,0.7136098531605942,1,0,2021-12-31,2021-12-31,negative_high,0,0.7136098531605942,0.0,-0.7136098531605942,0.0,0.0,0.0,False,False,False
annual_shared_offset,2690,2022-02-25,2022-03-07,-0.0221791776043331,2022,2021-12-31,learned_order_extension,20260910,0.6487731912125562,0.6487731912125562,1,0,2021-12-31,2021-12-31,negative_high,0,0.6487731912125562,0.0,-0.6487731912125562,0.0,0.0,0.0,False,False,False
annual_shared_offset,2695,2022-03-04,2022-03-14,-0.0480378799422749,2022,2021-12-31,learned_order_extension,20260910,0.6318792296674466,0.6318792296674466,1,0,2021-12-31,2021-12-31,negative_low,0,0.6318792296674466,0.0,-0.6318792296674466,0.0,0.0,0.0,False,False,False
annual_shared_offset,2700,2022-03-11,2022-03-21,0.007530336734814,2022,2021-12-31,learned_order_extension,20260910,0.6914869969738268,0.6914869969738268,1,1,2021-12-31,2021-12-31,negative_high,0,0.6914869969738268,0.0,0.30851300302617324,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2705,2022-03-18,2022-03-28,-0.0353493110038457,2022,2021-12-31,learned_order_extension,20260910,0.6587542387705517,0.6587542387705517,1,0,2021-12-31,2021-12-31,negative_high,0,0.6587542387705517,0.0,-0.6587542387705517,0.0,0.0,0.0,False,False,False
annual_shared_offset,2710,2022-03-25,2022-04-06,0.0314834190717003,2022,2021-12-31,learned_order_extension,20260910,0.6972076913228429,0.6972076913228429,1,1,2021-12-31,2021-12-31,negative_high,0,0.6972076913228429,0.0,0.3027923086771571,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2660,2022-01-07,2022-01-17,-0.0173453887283024,2022,2021-12-31,learned_order_extension,20260910,0.566864392886939,0.566864392886939,1,0,2021-12-31,2021-12-31,negative_low,0,0.566864392886939,0.0,-0.566864392886939,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2665,2022-01-14,2022-01-24,0.0053248631776616,2022,2021-12-31,learned_order_extension,20260910,0.6690763940918765,0.6690763940918765,1,1,2021-12-31,2021-12-31,negative_low,0,0.6690763940918765,0.0,0.33092360590812353,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2670,2022-01-21,2022-02-07,-0.0242661876254222,2022,2021-12-31,learned_order_extension,20260910,0.6566842946116621,0.6566842946116621,1,0,2021-12-31,2021-12-31,negative_low,0,0.6566842946116621,0.0,-0.6566842946116621,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2675,2022-01-28,2022-02-14,-0.0127539031341488,2022,2021-12-31,learned_order_extension,20260910,0.668769824144909,0.668769824144909,1,0,2021-12-31,2021-12-31,negative_high,0,0.668769824144909,0.0,-0.668769824144909,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2680,2022-02-11,2022-02-21,0.0145498774954033,2022,2021-12-31,learned_order_extension,20260910,0.6554002636047295,0.6554002636047295,1,1,2021-12-31,2021-12-31,negative_high,0,0.6554002636047295,0.0,0.34459973639527053,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2685,2022-02-18,2022-02-28,-0.0177161244498015,2022,2021-12-31,learned_order_extension,20260910,0.7136098531605942,0.7136098531605942,1,0,2021-12-31,2021-12-31,negative_high,0,0.7136098531605942,0.0,-0.7136098531605942,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2690,2022-02-25,2022-03-07,-0.0221791776043331,2022,2021-12-31,learned_order_extension,20260910,0.6487731912125562,0.6487731912125562,1,0,2021-12-31,2021-12-31,negative_high,0,0.6487731912125562,0.0,-0.6487731912125562,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2695,2022-03-04,2022-03-14,-0.0480378799422749,2022,2021-12-31,learned_order_extension,20260910,0.6318792296674466,0.6318792296674466,1,0,2021-12-31,2021-12-31,negative_low,0,0.6318792296674466,0.0,-0.6318792296674466,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2700,2022-03-11,2022-03-21,0.007530336734814,2022,2021-12-31,learned_order_extension,20260910,0.6914869969738268,0.6914869969738268,1,1,2021-12-31,2021-12-31,negative_high,0,0.6914869969738268,0.0,0.30851300302617324,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2705,2022-03-18,2022-03-28,-0.0353493110038457,2022,2021-12-31,learned_order_extension,20260910,0.6587542387705517,0.6587542387705517,1,0,2021-12-31,2021-12-31,negative_high,0,0.6587542387705517,0.0,-0.6587542387705517,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2710,2022-03-25,2022-04-06,0.0314834190717003,2022,2021-12-31,learned_order_extension,20260910,0.6972076913228429,0.6972076913228429,1,1,2021-12-31,2021-12-31,negative_high,0,0.6972076913228429,0.0,0.3027923086771571,0.0,-0.0,0.0,False,True,True
annual_state_offset,2660,2022-01-07,2022-01-17,-0.0173453887283024,2022,2021-12-31,learned_order_offset,20260910,0.5666647543526758,0.5666647543526758,1,0,2021-12-31,2021-12-31,negative_low,0,0.5666647543526758,0.0,-0.5666647543526758,0.0,0.0,0.0,False,False,False
annual_state_offset,2665,2022-01-14,2022-01-24,0.0053248631776616,2022,2021-12-31,learned_order_offset,20260910,0.6685371525240916,0.6685371525240916,1,1,2021-12-31,2021-12-31,negative_low,0,0.6685371525240916,0.0,0.3314628474759084,0.0,-0.0,0.0,False,True,True
annual_state_offset,2670,2022-01-21,2022-02-07,-0.0242661876254222,2022,2021-12-31,learned_order_offset,20260910,0.6567323025522784,0.6567323025522784,1,0,2021-12-31,2021-12-31,negative_low,0,0.6567323025522784,0.0,-0.6567323025522784,0.0,0.0,0.0,False,False,False
annual_state_offset,2675,2022-01-28,2022-02-14,-0.0127539031341488,2022,2021-12-31,learned_order_offset,20260910,0.6683313210695451,0.6683313210695451,1,0,2021-12-31,2021-12-31,negative_high,0,0.6683313210695451,0.0,-0.6683313210695451,0.0,0.0,0.0,False,False,False
annual_state_offset,2680,2022-02-11,2022-02-21,0.0145498774954033,2022,2021-12-31,learned_order_offset,20260910,0.6551608348224088,0.6551608348224088,1,1,2021-12-31,2021-12-31,negative_high,0,0.6551608348224088,0.0,0.34483916517759117,0.0,-0.0,0.0,False,True,True
annual_state_offset,2685,2022-02-18,2022-02-28,-0.0177161244498015,2022,2021-12-31,learned_order_offset,20260910,0.713244067556852,0.713244067556852,1,0,2021-12-31,2021-12-31,negative_high,0,0.713244067556852,0.0,-0.713244067556852,0.0,0.0,0.0,False,False,False
annual_state_offset,2690,2022-02-25,2022-03-07,-0.0221791776043331,2022,2021-12-31,learned_order_offset,20260910,0.6484724441889236,0.6484724441889236,1,0,2021-12-31,2021-12-31,negative_high,0,0.6484724441889236,0.0,-0.6484724441889236,0.0,0.0,0.0,False,False,False
annual_state_offset,2695,2022-03-04,2022-03-14,-0.0480378799422749,2022,2021-12-31,learned_order_offset,20260910,0.6314504954417829,0.6314504954417829,1,0,2021-12-31,2021-12-31,negative_low,0,0.6314504954417829,0.0,-0.6314504954417829,0.0,0.0,0.0,False,False,False
annual_state_offset,2700,2022-03-11,2022-03-21,0.007530336734814,2022,2021-12-31,learned_order_offset,20260910,0.691194443082509,0.691194443082509,1,1,2021-12-31,2021-12-31,negative_high,0,0.691194443082509,0.0,0.308805556917491,0.0,-0.0,0.0,False,True,True
annual_state_offset,2705,2022-03-18,2022-03-28,-0.0353493110038457,2022,2021-12-31,learned_order_offset,20260910,0.6583803934930407,0.6583803934930407,1,0,2021-12-31,2021-12-31,negative_high,0,0.6583803934930407,0.0,-0.6583803934930407,0.0,0.0,0.0,False,False,False
annual_state_offset,2710,2022-03-25,2022-04-06,0.0314834190717003,2022,2021-12-31,learned_order_offset,20260910,0.696855601595334,0.696855601595334,1,1,2021-12-31,2021-12-31,negative_high,0,0.696855601595334,0.0,0.303144398404666,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2660,2022-01-07,2022-01-17,-0.0173453887283024,2022,2021-12-31,learned_order_offset,20260910,0.5666647543526758,0.5666647543526758,1,0,2021-12-31,2021-12-31,negative_low,0,0.5666647543526758,0.0,-0.5666647543526758,0.0,0.0,0.0,False,False,False
annual_shared_offset,2665,2022-01-14,2022-01-24,0.0053248631776616,2022,2021-12-31,learned_order_offset,20260910,0.6685371525240916,0.6685371525240916,1,1,2021-12-31,2021-12-31,negative_low,0,0.6685371525240916,0.0,0.3314628474759084,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2670,2022-01-21,2022-02-07,-0.0242661876254222,2022,2021-12-31,learned_order_offset,20260910,0.6567323025522784,0.6567323025522784,1,0,2021-12-31,2021-12-31,negative_low,0,0.6567323025522784,0.0,-0.6567323025522784,0.0,0.0,0.0,False,False,False
annual_shared_offset,2675,2022-01-28,2022-02-14,-0.0127539031341488,2022,2021-12-31,learned_order_offset,20260910,0.6683313210695451,0.6683313210695451,1,0,2021-12-31,2021-12-31,negative_high,0,0.6683313210695451,0.0,-0.6683313210695451,0.0,0.0,0.0,False,False,False
annual_shared_offset,2680,2022-02-11,2022-02-21,0.0145498774954033,2022,2021-12-31,learned_order_offset,20260910,0.6551608348224088,0.6551608348224088,1,1,2021-12-31,2021-12-31,negative_high,0,0.6551608348224088,0.0,0.34483916517759117,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2685,2022-02-18,2022-02-28,-0.0177161244498015,2022,2021-12-31,learned_order_offset,20260910,0.713244067556852,0.713244067556852,1,0,2021-12-31,2021-12-31,negative_high,0,0.713244067556852,0.0,-0.713244067556852,0.0,0.0,0.0,False,False,False
annual_shared_offset,2690,2022-02-25,2022-03-07,-0.0221791776043331,2022,2021-12-31,learned_order_offset,20260910,0.6484724441889236,0.6484724441889236,1,0,2021-12-31,2021-12-31,negative_high,0,0.6484724441889236,0.0,-0.6484724441889236,0.0,0.0,0.0,False,False,False
annual_shared_offset,2695,2022-03-04,2022-03-14,-0.0480378799422749,2022,2021-12-31,learned_order_offset,20260910,0.6314504954417829,0.6314504954417829,1,0,2021-12-31,2021-12-31,negative_low,0,0.6314504954417829,0.0,-0.6314504954417829,0.0,0.0,0.0,False,False,False
annual_shared_offset,2700,2022-03-11,2022-03-21,0.007530336734814,2022,2021-12-31,learned_order_offset,20260910,0.691194443082509,0.691194443082509,1,1,2021-12-31,2021-12-31,negative_high,0,0.691194443082509,0.0,0.308805556917491,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2705,2022-03-18,2022-03-28,-0.0353493110038457,2022,2021-12-31,learned_order_offset,20260910,0.6583803934930407,0.6583803934930407,1,0,2021-12-31,2021-12-31,negative_high,0,0.6583803934930407,0.0,-0.6583803934930407,0.0,0.0,0.0,False,False,False
annual_shared_offset,2710,2022-03-25,2022-04-06,0.0314834190717003,2022,2021-12-31,learned_order_offset,20260910,0.696855601595334,0.696855601595334,1,1,2021-12-31,2021-12-31,negative_high,0,0.696855601595334,0.0,0.303144398404666,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2660,2022-01-07,2022-01-17,-0.0173453887283024,2022,2021-12-31,learned_order_offset,20260910,0.5666647543526758,0.5666647543526758,1,0,2021-12-31,2021-12-31,negative_low,0,0.5666647543526758,0.0,-0.5666647543526758,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2665,2022-01-14,2022-01-24,0.0053248631776616,2022,2021-12-31,learned_order_offset,20260910,0.6685371525240916,0.6685371525240916,1,1,2021-12-31,2021-12-31,negative_low,0,0.6685371525240916,0.0,0.3314628474759084,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2670,2022-01-21,2022-02-07,-0.0242661876254222,2022,2021-12-31,learned_order_offset,20260910,0.6567323025522784,0.6567323025522784,1,0,2021-12-31,2021-12-31,negative_low,0,0.6567323025522784,0.0,-0.6567323025522784,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2675,2022-01-28,2022-02-14,-0.0127539031341488,2022,2021-12-31,learned_order_offset,20260910,0.6683313210695451,0.6683313210695451,1,0,2021-12-31,2021-12-31,negative_high,0,0.6683313210695451,0.0,-0.6683313210695451,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2680,2022-02-11,2022-02-21,0.0145498774954033,2022,2021-12-31,learned_order_offset,20260910,0.6551608348224088,0.6551608348224088,1,1,2021-12-31,2021-12-31,negative_high,0,0.6551608348224088,0.0,0.34483916517759117,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2685,2022-02-18,2022-02-28,-0.0177161244498015,2022,2021-12-31,learned_order_offset,20260910,0.713244067556852,0.713244067556852,1,0,2021-12-31,2021-12-31,negative_high,0,0.713244067556852,0.0,-0.713244067556852,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2690,2022-02-25,2022-03-07,-0.0221791776043331,2022,2021-12-31,learned_order_offset,20260910,0.6484724441889236,0.6484724441889236,1,0,2021-12-31,2021-12-31,negative_high,0,0.6484724441889236,0.0,-0.6484724441889236,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2695,2022-03-04,2022-03-14,-0.0480378799422749,2022,2021-12-31,learned_order_offset,20260910,0.6314504954417829,0.6314504954417829,1,0,2021-12-31,2021-12-31,negative_low,0,0.6314504954417829,0.0,-0.6314504954417829,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2700,2022-03-11,2022-03-21,0.007530336734814,2022,2021-12-31,learned_order_offset,20260910,0.691194443082509,0.691194443082509,1,1,2021-12-31,2021-12-31,negative_high,0,0.691194443082509,0.0,0.308805556917491,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,2705,2022-03-18,2022-03-28,-0.0353493110038457,2022,2021-12-31,learned_order_offset,20260910,0.6583803934930407,0.6583803934930407,1,0,2021-12-31,2021-12-31,negative_high,0,0.6583803934930407,0.0,-0.6583803934930407,0.0,0.0,0.0,False,False,False
annual_state_offset_half,2710,2022-03-25,2022-04-06,0.0314834190717003,2022,2021-12-31,learned_order_offset,20260910,0.696855601595334,0.696855601595334,1,1,2021-12-31,2021-12-31,negative_high,0,0.696855601595334,0.0,0.303144398404666,0.0,-0.0,0.0,False,True,True
annual_state_offset,2660,2022-01-07,2022-01-17,-0.0173453887283024,2022,2021-12-31,learned_market,20260911,0.7294539059117436,0.7294539059117436,1,0,2021-12-31,2021-12-31,negative_low,0,0.7294539059117436,0.0,-0.7294539059117436,0.0,0.0,0.0,False,False,False
annual_state_offset,2665,2022-01-14,2022-01-24,0.0053248631776616,2022,2021-12-31,learned_market,20260911,0.8407883156513567,0.8407883156513567,1,1,2021-12-31,2021-12-31,negative_low,0,0.8407883156513567,0.0,0.1592116843486433,0.0,-0.0,0.0,False,True,True
annual_state_offset,2670,2022-01-21,2022-02-07,-0.0242661876254222,2022,2021-12-31,learned_market,20260911,0.6706767764059957,0.6706767764059957,1,0,2021-12-31,2021-12-31,negative_low,0,0.6706767764059957,0.0,-0.6706767764059957,0.0,0.0,0.0,False,False,False
annual_state_offset,2675,2022-01-28,2022-02-14,-0.0127539031341488,2022,2021-12-31,learned_market,20260911,0.49396242770649035,0.49396242770649035,0,0,2021-12-31,2021-12-31,negative_high,0,0.49396242770649035,0.0,-0.49396242770649035,0.0,0.0,0.0,False,True,True
annual_state_offset,2680,2022-02-11,2022-02-21,0.0145498774954033,2022,2021-12-31,learned_market,20260911,0.6718433913580089,0.6718433913580089,1,1,2021-12-31,2021-12-31,negative_high,0,0.6718433913580089,0.0,0.32815660864199114,0.0,-0.0,0.0,False,True,True
annual_state_offset,2685,2022-02-18,2022-02-28,-0.0177161244498015,2022,2021-12-31,learned_market,20260911,0.5840107527473801,0.5840107527473801,1,0,2021-12-31,2021-12-31,negative_high,0,0.5840107527473801,0.0,-0.5840107527473801,0.0,0.0,0.0,False,False,False
annual_state_offset,2690,2022-02-25,2022-03-07,-0.0221791776043331,2022,2021-12-31,learned_market,20260911,0.59915482742086,0.59915482742086,1,0,2021-12-31,2021-12-31,negative_high,0,0.59915482742086,0.0,-0.59915482742086,0.0,0.0,0.0,False,False,False
annual_state_offset,2695,2022-03-04,2022-03-14,-0.0480378799422749,2022,2021-12-31,learned_market,20260911,0.64751535974218,0.64751535974218,1,0,2021-12-31,2021-12-31,negative_low,0,0.64751535974218,0.0,-0.64751535974218,0.0,0.0,0.0,False,False,False
annual_state_offset,2700,2022-03-11,2022-03-21,0.007530336734814,2022,2021-12-31,learned_market,20260911,0.6601858855959774,0.6601858855959774,1,1,2021-12-31,2021-12-31,negative_high,0,0.6601858855959774,0.0,0.33981411440402265,0.0,-0.0,0.0,False,True,True
annual_state_offset,2705,2022-03-18,2022-03-28,-0.0353493110038457,2022,2021-12-31,learned_market,20260911,0.5676194322684474,0.5676194322684474,1,0,2021-12-31,2021-12-31,negative_high,0,0.5676194322684474,0.0,-0.5676194322684474,0.0,0.0,0.0,False,False,False
annual_state_offset,2710,2022-03-25,2022-04-06,0.0314834190717003,2022,2021-12-31,learned_market,20260911,0.7331434681165004,0.7331434681165004,1,1,2021-12-31,2021-12-31,negative_high,0,0.7331434681165004,0.0,0.26685653188349956,0.0,-0.0,0.0,False,True,True
annual_shared_offset,2660,2022-01-07,2022-01-17,-0.0173453887283024,2022,2021-12-31,learned_market,20260911,0.7294539059117436,0.7294539059117436,1,0,2021-12-31,2021-12-31,negative_low,0,0.7294539059117436,0.0,-0.7294539059117436,0.0,0.0,0.0,False,False,False
annual_shared_offset,2665,2022-01-14,2022-01-24,0.0053248631776616,2022,2021-12-31,learned_market,20260911,0.8407883156513567,0.8407883156513567,1,1,2021-12-31,2021-12-31,negative_low,0,0.8407883156513567,0.0,0.1592116843486433,0.0,-0.0,0.0,False,True,True
