row_index,date,head_cutoff,encoder_cutoff,state,trend60,volatility20,range20,volume_change20,order60,market5_outside_any,market5_outside_fraction,market5_mean_squared_raw_z,outside_trend60,outside_volatility20,outside_range20,outside_volume_change20,outside_order60,decoded25_outside_any,decoded25_outside_fraction,decoded25_mean_squared_raw_z,annual_state_n,added_state_n,annual_state_up_rate,added_state_up_rate,conditional_up_rate_delta,training_support
3403,2025-02-07,2024-12-31,2024-12-31,negative_low,-0.38579432471233954,0.00901416921853303,0.01409916394939561,0.018005830792368727,-0.06892655367231638,0.0,0.0,0.07742696881882641,0,0,0,0,0,0.0,0.0,0.4559851466071816,330,0,0.38484848484848483,,,False
3408,2025-02-14,2024-12-31,2024-12-31,negative_low,-0.53273492003677,0.008818443714309275,0.012959403253002577,0.28720687405375145,-0.03502824858757063,0.0,0.0,0.23581843600068786,0,0,0,0,0,0.0,0.0,1.0557245172320695,330,0,0.38484848484848483,,,False
3413,2025-02-21,2024-12-31,2024-12-31,negative_low,-0.023638220100567677,0.006879826346071535,0.011860111071813062,0.45339189349520836,-0.1401129943502825,0.0,0.0,0.7276517571361634,0,0,0,0,0,0.0,0.0,0.8312193755169807,330,0,0.38484848484848483,,,False
3418,2025-02-28,2024-12-31,2024-12-31,negative_low,-0.05956259073225916,0.008686917602443795,0.012059555868887272,0.09267685921260238,-0.1401129943502825,0.0,0.0,0.3003079193332555,0,0,0,0,0,0.0,0.0,1.135601981912273,330,0,0.38484848484848483,,,False
3423,2025-03-07,2024-12-31,2024-12-31,nonnegative_low,0.047051171614154653,0.008097920614283676,0.010858202772625437,-0.2856462333622751,-0.1367231638418079,0.0,0.0,0.5190916143836342,0,0,0,0,0,0.3333333333333333,0.06666666666666667,1.1447392415136108,273,0,0.5274725274725275,,,False
3428,2025-03-14,2024-12-31,2024-12-31,nonnegative_low,0.05891926671638174,0.009306702872563969,0.011801687912705815,0.22276626233263386,-0.06892655367231638,0.0,0.0,0.19584137765882795,0,0,0,0,0,0.3333333333333333,0.013333333333333334,1.0469878690122718,273,0,0.5274725274725275,,,False
3433,2025-03-21,2024-12-31,2024-12-31,negative_low,-0.09545958732530012,0.009388230018582407,0.011667417302777405,-0.31529492339582177,-0.1016949152542373,0.0,0.0,0.34500178957136,0,0,0,0,0,0.0,0.0,0.4453336129968464,330,0,0.38484848484848483,,,False
3438,2025-03-28,2024-12-31,2024-12-31,negative_low,-0.2488590622577837,0.007866310124255307,0.010524640440927779,-0.4496878710191723,-0.17401129943502824,0.0,0.0,0.9060031896099023,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.8698996854561488,330,0,0.38484848484848483,,,False
3447,2025-04-11,2025-03-31,2024-12-31,negative_high,-0.10381203945394764,0.018539819231013645,0.013952261517419995,0.07518691029742897,-0.1016949152542373,0.0,0.0,0.571845879947365,0,0,0,0,0,0.3333333333333333,0.06666666666666667,1.9484935649333879,319,19,0.542319749216301,0.7368421052631579,0.19452235604685686,False
3452,2025-04-18,2025-03-31,2024-12-31,negative_high,-0.06583346997912687,0.017570266630439507,0.01328775156009998,-0.2617783482068994,-0.07796610169491525,0.0,0.0,0.5315100384693991,0,0,0,0,0,0.6666666666666666,0.09333333333333334,2.215126102704252,319,19,0.542319749216301,0.7368421052631579,0.19452235604685686,False
3457,2025-04-25,2025-03-31,2024-12-31,negative_high,-0.028198272740917612,0.017277084036717124,0.01233088235958384,-0.017524215689004308,-0.1401129943502825,0.0,0.0,0.5640759775766127,0,0,0,0,0,0.0,0.0,0.42283933312012056,319,19,0.542319749216301,0.7368421052631579,0.19452235604685686,False
3464,2025-05-09,2025-03-31,2024-12-31,negative_low,-0.15342503877281463,0.004192306009610638,0.009148073899788134,-0.8531025607344525,-0.13559322033898305,1.0,0.4,2.0694263825713235,0,1,0,1,0,0.0,0.0,0.4584570338713239,330,23,0.38484848484848483,0.6956521739130435,0.31080368906455863,True
3469,2025-05-16,2025-03-31,2024-12-31,negative_low,-0.15942626637084797,0.005130049317246047,0.008163239092333274,-0.12377100756668469,-0.06779661016949153,1.0,0.2,0.7518082505677783,0,0,1,0,0,0.0,0.0,0.2272091246863772,330,23,0.38484848484848483,0.6956521739130435,0.31080368906455863,True
3474,2025-05-23,2025-03-31,2024-12-31,negative_low,-0.24105466714847879,0.005725399073448592,0.007936429518195887,-0.04400379040496105,0.0,1.0,0.2,0.7025763514697794,0,0,1,0,0,0.3333333333333333,0.04,0.6750168178473901,330,23,0.38484848484848483,0.6956521739130435,0.31080368906455863,True
3479,2025-05-30,2025-03-31,2024-12-31,negative_low,-0.13900631677490993,0.006272225079788848,0.008336263027960467,0.0014116779185648909,-0.0011299435028248594,1.0,0.2,0.593368704485292,0,0,1,0,0,0.0,0.0,0.5274207590047587,330,23,0.38484848484848483,0.6956521739130435,0.31080368906455863,True
3483,2025-06-06,2025-03-31,2024-12-31,negative_low,-0.20182486738328598,0.005766992810555883,0.0076438979460450975,-0.11857052258483236,0.0,1.0,0.2,0.7567853459939801,0,0,1,0,0,0.3333333333333333,0.05333333333333334,0.7773609803402696,330,23,0.38484848484848483,0.6956521739130435,0.31080368906455863,True
3488,2025-06-13,2025-03-31,2024-12-31,negative_low,-0.42127819353779467,0.004686371379630069,0.007663134764468005,0.2227805091420194,0.0,1.0,0.4,0.9356926521185468,0,1,1,0,0,0.3333333333333333,0.013333333333333334,0.5677565230586739,330,23,0.38484848484848483,0.6956521739130435,0.31080368906455863,True
3493,2025-06-20,2025-03-31,2024-12-31,negative_low,-0.2074715602753557,0.004612064510670498,0.007641163404861029,0.093570386276145,-0.06892655367231638,1.0,0.4,0.8639134851992483,0,1,1,0,0,0.0,0.0,0.29763969301472054,330,23,0.38484848484848483,0.6956521739130435,0.31080368906455863,True
3498,2025-06-27,2025-03-31,2024-12-31,nonnegative_low,0.019436506387614794,0.005782456577064375,0.008307583142054042,0.5842388436760615,-0.004519774011299434,1.0,0.2,1.1801034427304071,0,0,1,0,0,0.3333333333333333,0.013333333333333334,0.5786659580446081,273,15,0.5274725274725275,0.2,-0.3274725274725275,False
3503,2025-07-04,2025-06-30,2024-12-31,nonnegative_low,2.3516129009598594,0.00571646273319446,0.008678720595882528,0.3480788131961816,0.027118644067796613,1.0,0.4,2.0164515645093464,1,0,1,0,0,0.3333333333333333,0.013333333333333334,1.184820113346018,273,18,0.5274725274725275,0.16666666666666666,-0.36080586080586086,False
3508,2025-07-11,2025-06-30,2024-12-31,nonnegative_low,1.6467785573455296,0.005427986768443632,0.008732366181477236,0.41791950074911455,-0.08587570621468926,1.0,0.2,1.5194942222430847,0,0,1,0,0,0.6666666666666666,0.06666666666666667,1.6059278621422004,273,18,0.5274725274725275,0.16666666666666666,-0.36080586080586086,False
3513,2025-07-18,2025-06-30,2024-12-31,nonnegative_low,1.7146239823213425,0.005157054058377276,0.009046429184214676,0.4549171379032657,-0.05197740112994351,0.0,0.0,1.5736457020933232,0,0,0,0,0,0.3333333333333333,0.013333333333333334,0.6113969033188021,273,18,0.5274725274725275,0.16666666666666666,-0.36080586080586086,False
3518,2025-07-25,2025-06-30,2024-12-31,nonnegative_low,2.0630207483925274,0.004062857087018754,0.008480825344752052,0.3409189020542094,0.027118644067796613,1.0,0.6,1.9473963766033873,1,1,1,0,0,0.0,0.0,1.1046311812630554,273,18,0.5274725274725275,0.16666666666666666,-0.36080586080586086,False
