history,row_index,date,joint_completed,actual,year,cutoff,method,seed,score,probability,direction_up,actual_up,head_cutoff,encoder_cutoff,state,added_state_n,annual_probability,delta,annual_residual,squared_shift,alignment_term,brier_change,eligible,annual_correct,correct
annual_shared_offset,3664,2026-03-06,2026-03-16,0.0149926634422041,2026,2025-12-31,learned_vol_interaction,20260911,0.6174856955773433,0.6174856955773433,1,1,2025-12-31,2025-12-31,nonnegative_high,0,0.6174856955773433,0.0,0.38251430442265666,0.0,-0.0,0.0,False,True,True
annual_shared_offset,3669,2026-03-13,2026-03-23,-0.0364343509194254,2026,2025-12-31,learned_vol_interaction,20260911,0.44896092371547813,0.44896092371547813,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.44896092371547813,0.0,-0.44896092371547813,0.0,0.0,0.0,False,True,True
annual_shared_offset,3674,2026-03-20,2026-03-30,-0.0083038829988221,2026,2025-12-31,learned_vol_interaction,20260911,0.45425867209133697,0.45425867209133697,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.45425867209133697,0.0,-0.45425867209133697,0.0,0.0,0.0,False,True,True
annual_shared_offset,3679,2026-03-27,2026-04-07,-0.0035591495694504,2026,2025-12-31,learned_vol_interaction,20260911,0.43340188452247674,0.43340188452247674,0,0,2025-12-31,2025-12-31,negative_high,0,0.43340188452247674,0.0,-0.43340188452247674,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3630,2026-01-09,2026-01-19,-0.0103697336282536,2026,2025-12-31,learned_vol_interaction,20260911,0.5419308229071979,0.5419308229071979,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5419308229071979,0.0,-0.5419308229071979,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3635,2026-01-16,2026-01-26,-0.0010190267764643,2026,2025-12-31,learned_vol_interaction,20260911,0.5357337652448725,0.5357337652448725,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5357337652448725,0.0,-0.5357337652448725,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3640,2026-01-23,2026-02-02,-0.0087161586128796,2026,2025-12-31,learned_vol_interaction,20260911,0.5371665022159147,0.5371665022159147,1,0,2025-12-31,2025-12-31,negative_low,0,0.5371665022159147,0.0,-0.5371665022159147,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3645,2026-01-30,2026-02-09,0.0041482324550519,2026,2025-12-31,learned_vol_interaction,20260911,0.4536669400564477,0.4536669400564477,0,1,2025-12-31,2025-12-31,nonnegative_low,0,0.4536669400564477,0.0,0.5463330599435523,0.0,-0.0,0.0,False,False,False
annual_state_offset_half,3650,2026-02-06,2026-02-24,0.0071649689901505,2026,2025-12-31,learned_vol_interaction,20260911,0.535655258471591,0.535655258471591,1,1,2025-12-31,2025-12-31,negative_low,0,0.535655258471591,0.0,0.464344741528409,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,3655,2026-02-13,2026-03-02,-0.0097920588919678,2026,2025-12-31,learned_vol_interaction,20260911,0.5053590625088199,0.5053590625088199,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5053590625088199,0.0,-0.5053590625088199,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3659,2026-02-27,2026-03-09,-0.0172526869201304,2026,2025-12-31,learned_vol_interaction,20260911,0.5322976681186429,0.5322976681186429,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5322976681186429,0.0,-0.5322976681186429,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3664,2026-03-06,2026-03-16,0.0149926634422041,2026,2025-12-31,learned_vol_interaction,20260911,0.6174856955773433,0.6174856955773433,1,1,2025-12-31,2025-12-31,nonnegative_high,0,0.6174856955773433,0.0,0.38251430442265666,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,3669,2026-03-13,2026-03-23,-0.0364343509194254,2026,2025-12-31,learned_vol_interaction,20260911,0.44896092371547813,0.44896092371547813,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.44896092371547813,0.0,-0.44896092371547813,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3674,2026-03-20,2026-03-30,-0.0083038829988221,2026,2025-12-31,learned_vol_interaction,20260911,0.45425867209133697,0.45425867209133697,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.45425867209133697,0.0,-0.45425867209133697,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3679,2026-03-27,2026-04-07,-0.0035591495694504,2026,2025-12-31,learned_vol_interaction,20260911,0.43340188452247674,0.43340188452247674,0,0,2025-12-31,2025-12-31,negative_high,0,0.43340188452247674,0.0,-0.43340188452247674,0.0,0.0,0.0,False,True,True
annual_state_offset,3630,2026-01-09,2026-01-19,-0.0103697336282536,2026,2025-12-31,learned_order_extension,20260911,0.5459060256811782,0.5459060256811782,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5459060256811782,0.0,-0.5459060256811782,0.0,0.0,0.0,False,False,False
annual_state_offset,3635,2026-01-16,2026-01-26,-0.0010190267764643,2026,2025-12-31,learned_order_extension,20260911,0.5315584772037104,0.5315584772037104,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5315584772037104,0.0,-0.5315584772037104,0.0,0.0,0.0,False,False,False
annual_state_offset,3640,2026-01-23,2026-02-02,-0.0087161586128796,2026,2025-12-31,learned_order_extension,20260911,0.5380779045961513,0.5380779045961513,1,0,2025-12-31,2025-12-31,negative_low,0,0.5380779045961513,0.0,-0.5380779045961513,0.0,0.0,0.0,False,False,False
annual_state_offset,3645,2026-01-30,2026-02-09,0.0041482324550519,2026,2025-12-31,learned_order_extension,20260911,0.43274829616923166,0.43274829616923166,0,1,2025-12-31,2025-12-31,nonnegative_low,0,0.43274829616923166,0.0,0.5672517038307683,0.0,-0.0,0.0,False,False,False
annual_state_offset,3650,2026-02-06,2026-02-24,0.0071649689901505,2026,2025-12-31,learned_order_extension,20260911,0.5358238036456818,0.5358238036456818,1,1,2025-12-31,2025-12-31,negative_low,0,0.5358238036456818,0.0,0.46417619635431817,0.0,-0.0,0.0,False,True,True
annual_state_offset,3655,2026-02-13,2026-03-02,-0.0097920588919678,2026,2025-12-31,learned_order_extension,20260911,0.5188075700840837,0.5188075700840837,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5188075700840837,0.0,-0.5188075700840837,0.0,0.0,0.0,False,False,False
annual_state_offset,3659,2026-02-27,2026-03-09,-0.0172526869201304,2026,2025-12-31,learned_order_extension,20260911,0.5395237482049954,0.5395237482049954,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5395237482049954,0.0,-0.5395237482049954,0.0,0.0,0.0,False,False,False
annual_state_offset,3664,2026-03-06,2026-03-16,0.0149926634422041,2026,2025-12-31,learned_order_extension,20260911,0.6721134681647395,0.6721134681647395,1,1,2025-12-31,2025-12-31,nonnegative_high,0,0.6721134681647395,0.0,0.3278865318352605,0.0,-0.0,0.0,False,True,True
annual_state_offset,3669,2026-03-13,2026-03-23,-0.0364343509194254,2026,2025-12-31,learned_order_extension,20260911,0.44254310728173424,0.44254310728173424,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.44254310728173424,0.0,-0.44254310728173424,0.0,0.0,0.0,False,True,True
annual_state_offset,3674,2026-03-20,2026-03-30,-0.0083038829988221,2026,2025-12-31,learned_order_extension,20260911,0.4378410999680901,0.4378410999680901,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.4378410999680901,0.0,-0.4378410999680901,0.0,0.0,0.0,False,True,True
annual_state_offset,3679,2026-03-27,2026-04-07,-0.0035591495694504,2026,2025-12-31,learned_order_extension,20260911,0.4159760364157841,0.4159760364157841,0,0,2025-12-31,2025-12-31,negative_high,0,0.4159760364157841,0.0,-0.4159760364157841,0.0,0.0,0.0,False,True,True
annual_shared_offset,3630,2026-01-09,2026-01-19,-0.0103697336282536,2026,2025-12-31,learned_order_extension,20260911,0.5459060256811782,0.5459060256811782,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5459060256811782,0.0,-0.5459060256811782,0.0,0.0,0.0,False,False,False
annual_shared_offset,3635,2026-01-16,2026-01-26,-0.0010190267764643,2026,2025-12-31,learned_order_extension,20260911,0.5315584772037104,0.5315584772037104,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5315584772037104,0.0,-0.5315584772037104,0.0,0.0,0.0,False,False,False
annual_shared_offset,3640,2026-01-23,2026-02-02,-0.0087161586128796,2026,2025-12-31,learned_order_extension,20260911,0.5380779045961513,0.5380779045961513,1,0,2025-12-31,2025-12-31,negative_low,0,0.5380779045961513,0.0,-0.5380779045961513,0.0,0.0,0.0,False,False,False
annual_shared_offset,3645,2026-01-30,2026-02-09,0.0041482324550519,2026,2025-12-31,learned_order_extension,20260911,0.43274829616923166,0.43274829616923166,0,1,2025-12-31,2025-12-31,nonnegative_low,0,0.43274829616923166,0.0,0.5672517038307683,0.0,-0.0,0.0,False,False,False
annual_shared_offset,3650,2026-02-06,2026-02-24,0.0071649689901505,2026,2025-12-31,learned_order_extension,20260911,0.5358238036456818,0.5358238036456818,1,1,2025-12-31,2025-12-31,negative_low,0,0.5358238036456818,0.0,0.46417619635431817,0.0,-0.0,0.0,False,True,True
annual_shared_offset,3655,2026-02-13,2026-03-02,-0.0097920588919678,2026,2025-12-31,learned_order_extension,20260911,0.5188075700840837,0.5188075700840837,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5188075700840837,0.0,-0.5188075700840837,0.0,0.0,0.0,False,False,False
annual_shared_offset,3659,2026-02-27,2026-03-09,-0.0172526869201304,2026,2025-12-31,learned_order_extension,20260911,0.5395237482049954,0.5395237482049954,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5395237482049954,0.0,-0.5395237482049954,0.0,0.0,0.0,False,False,False
annual_shared_offset,3664,2026-03-06,2026-03-16,0.0149926634422041,2026,2025-12-31,learned_order_extension,20260911,0.6721134681647395,0.6721134681647395,1,1,2025-12-31,2025-12-31,nonnegative_high,0,0.6721134681647395,0.0,0.3278865318352605,0.0,-0.0,0.0,False,True,True
annual_shared_offset,3669,2026-03-13,2026-03-23,-0.0364343509194254,2026,2025-12-31,learned_order_extension,20260911,0.44254310728173424,0.44254310728173424,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.44254310728173424,0.0,-0.44254310728173424,0.0,0.0,0.0,False,True,True
annual_shared_offset,3674,2026-03-20,2026-03-30,-0.0083038829988221,2026,2025-12-31,learned_order_extension,20260911,0.4378410999680901,0.4378410999680901,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.4378410999680901,0.0,-0.4378410999680901,0.0,0.0,0.0,False,True,True
annual_shared_offset,3679,2026-03-27,2026-04-07,-0.0035591495694504,2026,2025-12-31,learned_order_extension,20260911,0.4159760364157841,0.4159760364157841,0,0,2025-12-31,2025-12-31,negative_high,0,0.4159760364157841,0.0,-0.4159760364157841,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3630,2026-01-09,2026-01-19,-0.0103697336282536,2026,2025-12-31,learned_order_extension,20260911,0.5459060256811782,0.5459060256811782,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5459060256811782,0.0,-0.5459060256811782,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3635,2026-01-16,2026-01-26,-0.0010190267764643,2026,2025-12-31,learned_order_extension,20260911,0.5315584772037104,0.5315584772037104,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5315584772037104,0.0,-0.5315584772037104,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3640,2026-01-23,2026-02-02,-0.0087161586128796,2026,2025-12-31,learned_order_extension,20260911,0.5380779045961513,0.5380779045961513,1,0,2025-12-31,2025-12-31,negative_low,0,0.5380779045961513,0.0,-0.5380779045961513,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3645,2026-01-30,2026-02-09,0.0041482324550519,2026,2025-12-31,learned_order_extension,20260911,0.43274829616923166,0.43274829616923166,0,1,2025-12-31,2025-12-31,nonnegative_low,0,0.43274829616923166,0.0,0.5672517038307683,0.0,-0.0,0.0,False,False,False
annual_state_offset_half,3650,2026-02-06,2026-02-24,0.0071649689901505,2026,2025-12-31,learned_order_extension,20260911,0.5358238036456818,0.5358238036456818,1,1,2025-12-31,2025-12-31,negative_low,0,0.5358238036456818,0.0,0.46417619635431817,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,3655,2026-02-13,2026-03-02,-0.0097920588919678,2026,2025-12-31,learned_order_extension,20260911,0.5188075700840837,0.5188075700840837,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5188075700840837,0.0,-0.5188075700840837,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3659,2026-02-27,2026-03-09,-0.0172526869201304,2026,2025-12-31,learned_order_extension,20260911,0.5395237482049954,0.5395237482049954,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5395237482049954,0.0,-0.5395237482049954,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3664,2026-03-06,2026-03-16,0.0149926634422041,2026,2025-12-31,learned_order_extension,20260911,0.6721134681647395,0.6721134681647395,1,1,2025-12-31,2025-12-31,nonnegative_high,0,0.6721134681647395,0.0,0.3278865318352605,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,3669,2026-03-13,2026-03-23,-0.0364343509194254,2026,2025-12-31,learned_order_extension,20260911,0.44254310728173424,0.44254310728173424,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.44254310728173424,0.0,-0.44254310728173424,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3674,2026-03-20,2026-03-30,-0.0083038829988221,2026,2025-12-31,learned_order_extension,20260911,0.4378410999680901,0.4378410999680901,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.4378410999680901,0.0,-0.4378410999680901,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3679,2026-03-27,2026-04-07,-0.0035591495694504,2026,2025-12-31,learned_order_extension,20260911,0.4159760364157841,0.4159760364157841,0,0,2025-12-31,2025-12-31,negative_high,0,0.4159760364157841,0.0,-0.4159760364157841,0.0,0.0,0.0,False,True,True
annual_state_offset,3630,2026-01-09,2026-01-19,-0.0103697336282536,2026,2025-12-31,learned_order_offset,20260911,0.545843670764125,0.545843670764125,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.545843670764125,0.0,-0.545843670764125,0.0,0.0,0.0,False,False,False
annual_state_offset,3635,2026-01-16,2026-01-26,-0.0010190267764643,2026,2025-12-31,learned_order_offset,20260911,0.5315791456859873,0.5315791456859873,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5315791456859873,0.0,-0.5315791456859873,0.0,0.0,0.0,False,False,False
annual_state_offset,3640,2026-01-23,2026-02-02,-0.0087161586128796,2026,2025-12-31,learned_order_offset,20260911,0.5378362799693707,0.5378362799693707,1,0,2025-12-31,2025-12-31,negative_low,0,0.5378362799693707,0.0,-0.5378362799693707,0.0,0.0,0.0,False,False,False
annual_state_offset,3645,2026-01-30,2026-02-09,0.0041482324550519,2026,2025-12-31,learned_order_offset,20260911,0.43267035311859725,0.43267035311859725,0,1,2025-12-31,2025-12-31,nonnegative_low,0,0.43267035311859725,0.0,0.5673296468814027,0.0,-0.0,0.0,False,False,False
annual_state_offset,3650,2026-02-06,2026-02-24,0.0071649689901505,2026,2025-12-31,learned_order_offset,20260911,0.5355468761174008,0.5355468761174008,1,1,2025-12-31,2025-12-31,negative_low,0,0.5355468761174008,0.0,0.4644531238825992,0.0,-0.0,0.0,False,True,True
annual_state_offset,3655,2026-02-13,2026-03-02,-0.0097920588919678,2026,2025-12-31,learned_order_offset,20260911,0.5185004295200895,0.5185004295200895,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5185004295200895,0.0,-0.5185004295200895,0.0,0.0,0.0,False,False,False
annual_state_offset,3659,2026-02-27,2026-03-09,-0.0172526869201304,2026,2025-12-31,learned_order_offset,20260911,0.5394279755034715,0.5394279755034715,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5394279755034715,0.0,-0.5394279755034715,0.0,0.0,0.0,False,False,False
annual_state_offset,3664,2026-03-06,2026-03-16,0.0149926634422041,2026,2025-12-31,learned_order_offset,20260911,0.6720878025271129,0.6720878025271129,1,1,2025-12-31,2025-12-31,nonnegative_high,0,0.6720878025271129,0.0,0.32791219747288713,0.0,-0.0,0.0,False,True,True
annual_state_offset,3669,2026-03-13,2026-03-23,-0.0364343509194254,2026,2025-12-31,learned_order_offset,20260911,0.44301866763301645,0.44301866763301645,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.44301866763301645,0.0,-0.44301866763301645,0.0,0.0,0.0,False,True,True
annual_state_offset,3674,2026-03-20,2026-03-30,-0.0083038829988221,2026,2025-12-31,learned_order_offset,20260911,0.4379475907087764,0.4379475907087764,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.4379475907087764,0.0,-0.4379475907087764,0.0,0.0,0.0,False,True,True
annual_state_offset,3679,2026-03-27,2026-04-07,-0.0035591495694504,2026,2025-12-31,learned_order_offset,20260911,0.4162726411546184,0.4162726411546184,0,0,2025-12-31,2025-12-31,negative_high,0,0.4162726411546184,0.0,-0.4162726411546184,0.0,0.0,0.0,False,True,True
annual_shared_offset,3630,2026-01-09,2026-01-19,-0.0103697336282536,2026,2025-12-31,learned_order_offset,20260911,0.545843670764125,0.545843670764125,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.545843670764125,0.0,-0.545843670764125,0.0,0.0,0.0,False,False,False
annual_shared_offset,3635,2026-01-16,2026-01-26,-0.0010190267764643,2026,2025-12-31,learned_order_offset,20260911,0.5315791456859873,0.5315791456859873,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5315791456859873,0.0,-0.5315791456859873,0.0,0.0,0.0,False,False,False
annual_shared_offset,3640,2026-01-23,2026-02-02,-0.0087161586128796,2026,2025-12-31,learned_order_offset,20260911,0.5378362799693707,0.5378362799693707,1,0,2025-12-31,2025-12-31,negative_low,0,0.5378362799693707,0.0,-0.5378362799693707,0.0,0.0,0.0,False,False,False
annual_shared_offset,3645,2026-01-30,2026-02-09,0.0041482324550519,2026,2025-12-31,learned_order_offset,20260911,0.43267035311859725,0.43267035311859725,0,1,2025-12-31,2025-12-31,nonnegative_low,0,0.43267035311859725,0.0,0.5673296468814027,0.0,-0.0,0.0,False,False,False
annual_shared_offset,3650,2026-02-06,2026-02-24,0.0071649689901505,2026,2025-12-31,learned_order_offset,20260911,0.5355468761174008,0.5355468761174008,1,1,2025-12-31,2025-12-31,negative_low,0,0.5355468761174008,0.0,0.4644531238825992,0.0,-0.0,0.0,False,True,True
annual_shared_offset,3655,2026-02-13,2026-03-02,-0.0097920588919678,2026,2025-12-31,learned_order_offset,20260911,0.5185004295200895,0.5185004295200895,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5185004295200895,0.0,-0.5185004295200895,0.0,0.0,0.0,False,False,False
annual_shared_offset,3659,2026-02-27,2026-03-09,-0.0172526869201304,2026,2025-12-31,learned_order_offset,20260911,0.5394279755034715,0.5394279755034715,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5394279755034715,0.0,-0.5394279755034715,0.0,0.0,0.0,False,False,False
annual_shared_offset,3664,2026-03-06,2026-03-16,0.0149926634422041,2026,2025-12-31,learned_order_offset,20260911,0.6720878025271129,0.6720878025271129,1,1,2025-12-31,2025-12-31,nonnegative_high,0,0.6720878025271129,0.0,0.32791219747288713,0.0,-0.0,0.0,False,True,True
annual_shared_offset,3669,2026-03-13,2026-03-23,-0.0364343509194254,2026,2025-12-31,learned_order_offset,20260911,0.44301866763301645,0.44301866763301645,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.44301866763301645,0.0,-0.44301866763301645,0.0,0.0,0.0,False,True,True
annual_shared_offset,3674,2026-03-20,2026-03-30,-0.0083038829988221,2026,2025-12-31,learned_order_offset,20260911,0.4379475907087764,0.4379475907087764,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.4379475907087764,0.0,-0.4379475907087764,0.0,0.0,0.0,False,True,True
annual_shared_offset,3679,2026-03-27,2026-04-07,-0.0035591495694504,2026,2025-12-31,learned_order_offset,20260911,0.4162726411546184,0.4162726411546184,0,0,2025-12-31,2025-12-31,negative_high,0,0.4162726411546184,0.0,-0.4162726411546184,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3630,2026-01-09,2026-01-19,-0.0103697336282536,2026,2025-12-31,learned_order_offset,20260911,0.545843670764125,0.545843670764125,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.545843670764125,0.0,-0.545843670764125,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3635,2026-01-16,2026-01-26,-0.0010190267764643,2026,2025-12-31,learned_order_offset,20260911,0.5315791456859873,0.5315791456859873,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5315791456859873,0.0,-0.5315791456859873,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3640,2026-01-23,2026-02-02,-0.0087161586128796,2026,2025-12-31,learned_order_offset,20260911,0.5378362799693707,0.5378362799693707,1,0,2025-12-31,2025-12-31,negative_low,0,0.5378362799693707,0.0,-0.5378362799693707,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3645,2026-01-30,2026-02-09,0.0041482324550519,2026,2025-12-31,learned_order_offset,20260911,0.43267035311859725,0.43267035311859725,0,1,2025-12-31,2025-12-31,nonnegative_low,0,0.43267035311859725,0.0,0.5673296468814027,0.0,-0.0,0.0,False,False,False
annual_state_offset_half,3650,2026-02-06,2026-02-24,0.0071649689901505,2026,2025-12-31,learned_order_offset,20260911,0.5355468761174008,0.5355468761174008,1,1,2025-12-31,2025-12-31,negative_low,0,0.5355468761174008,0.0,0.4644531238825992,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,3655,2026-02-13,2026-03-02,-0.0097920588919678,2026,2025-12-31,learned_order_offset,20260911,0.5185004295200895,0.5185004295200895,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5185004295200895,0.0,-0.5185004295200895,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3659,2026-02-27,2026-03-09,-0.0172526869201304,2026,2025-12-31,learned_order_offset,20260911,0.5394279755034715,0.5394279755034715,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5394279755034715,0.0,-0.5394279755034715,0.0,0.0,0.0,False,False,False
annual_state_offset_half,3664,2026-03-06,2026-03-16,0.0149926634422041,2026,2025-12-31,learned_order_offset,20260911,0.6720878025271129,0.6720878025271129,1,1,2025-12-31,2025-12-31,nonnegative_high,0,0.6720878025271129,0.0,0.32791219747288713,0.0,-0.0,0.0,False,True,True
annual_state_offset_half,3669,2026-03-13,2026-03-23,-0.0364343509194254,2026,2025-12-31,learned_order_offset,20260911,0.44301866763301645,0.44301866763301645,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.44301866763301645,0.0,-0.44301866763301645,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3674,2026-03-20,2026-03-30,-0.0083038829988221,2026,2025-12-31,learned_order_offset,20260911,0.4379475907087764,0.4379475907087764,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.4379475907087764,0.0,-0.4379475907087764,0.0,0.0,0.0,False,True,True
annual_state_offset_half,3679,2026-03-27,2026-04-07,-0.0035591495694504,2026,2025-12-31,learned_order_offset,20260911,0.4162726411546184,0.4162726411546184,0,0,2025-12-31,2025-12-31,negative_high,0,0.4162726411546184,0.0,-0.4162726411546184,0.0,0.0,0.0,False,True,True
annual_state_offset,3630,2026-01-09,2026-01-19,-0.0103697336282536,2026,2025-12-31,learned_market,20260912,0.5119803822427041,0.5119803822427041,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5119803822427041,0.0,-0.5119803822427041,0.0,0.0,0.0,False,False,False
annual_state_offset,3635,2026-01-16,2026-01-26,-0.0010190267764643,2026,2025-12-31,learned_market,20260912,0.5563532391014436,0.5563532391014436,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5563532391014436,0.0,-0.5563532391014436,0.0,0.0,0.0,False,False,False
annual_state_offset,3640,2026-01-23,2026-02-02,-0.0087161586128796,2026,2025-12-31,learned_market,20260912,0.47986345901765604,0.47986345901765604,0,0,2025-12-31,2025-12-31,negative_low,0,0.47986345901765604,0.0,-0.47986345901765604,0.0,0.0,0.0,False,True,True
annual_state_offset,3645,2026-01-30,2026-02-09,0.0041482324550519,2026,2025-12-31,learned_market,20260912,0.5030177692550698,0.5030177692550698,1,1,2025-12-31,2025-12-31,nonnegative_low,0,0.5030177692550698,0.0,0.4969822307449302,0.0,-0.0,0.0,False,True,True
annual_state_offset,3650,2026-02-06,2026-02-24,0.0071649689901505,2026,2025-12-31,learned_market,20260912,0.43906676808287387,0.43906676808287387,0,1,2025-12-31,2025-12-31,negative_low,0,0.43906676808287387,0.0,0.5609332319171261,0.0,-0.0,0.0,False,False,False
annual_state_offset,3655,2026-02-13,2026-03-02,-0.0097920588919678,2026,2025-12-31,learned_market,20260912,0.431368044613122,0.431368044613122,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.431368044613122,0.0,-0.431368044613122,0.0,0.0,0.0,False,True,True
annual_state_offset,3659,2026-02-27,2026-03-09,-0.0172526869201304,2026,2025-12-31,learned_market,20260912,0.48137527566018024,0.48137527566018024,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.48137527566018024,0.0,-0.48137527566018024,0.0,0.0,0.0,False,True,True
annual_state_offset,3664,2026-03-06,2026-03-16,0.0149926634422041,2026,2025-12-31,learned_market,20260912,0.46731902499821354,0.46731902499821354,0,1,2025-12-31,2025-12-31,nonnegative_high,0,0.46731902499821354,0.0,0.5326809750017865,0.0,-0.0,0.0,False,False,False
annual_state_offset,3669,2026-03-13,2026-03-23,-0.0364343509194254,2026,2025-12-31,learned_market,20260912,0.5227160800792146,0.5227160800792146,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5227160800792146,0.0,-0.5227160800792146,0.0,0.0,0.0,False,False,False
annual_state_offset,3674,2026-03-20,2026-03-30,-0.0083038829988221,2026,2025-12-31,learned_market,20260912,0.4464645109091068,0.4464645109091068,0,0,2025-12-31,2025-12-31,nonnegative_low,0,0.4464645109091068,0.0,-0.4464645109091068,0.0,0.0,0.0,False,True,True
annual_state_offset,3679,2026-03-27,2026-04-07,-0.0035591495694504,2026,2025-12-31,learned_market,20260912,0.39113208857052434,0.39113208857052434,0,0,2025-12-31,2025-12-31,negative_high,0,0.39113208857052434,0.0,-0.39113208857052434,0.0,0.0,0.0,False,True,True
annual_shared_offset,3630,2026-01-09,2026-01-19,-0.0103697336282536,2026,2025-12-31,learned_market,20260912,0.5119803822427041,0.5119803822427041,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5119803822427041,0.0,-0.5119803822427041,0.0,0.0,0.0,False,False,False
annual_shared_offset,3635,2026-01-16,2026-01-26,-0.0010190267764643,2026,2025-12-31,learned_market,20260912,0.5563532391014436,0.5563532391014436,1,0,2025-12-31,2025-12-31,nonnegative_low,0,0.5563532391014436,0.0,-0.5563532391014436,0.0,0.0,0.0,False,False,False
annual_shared_offset,3640,2026-01-23,2026-02-02,-0.0087161586128796,2026,2025-12-31,learned_market,20260912,0.47986345901765604,0.47986345901765604,0,0,2025-12-31,2025-12-31,negative_low,0,0.47986345901765604,0.0,-0.47986345901765604,0.0,0.0,0.0,False,True,True
annual_shared_offset,3645,2026-01-30,2026-02-09,0.0041482324550519,2026,2025-12-31,learned_market,20260912,0.5030177692550698,0.5030177692550698,1,1,2025-12-31,2025-12-31,nonnegative_low,0,0.5030177692550698,0.0,0.4969822307449302,0.0,-0.0,0.0,False,True,True
