cutoff,row_index,date,year,joint_completed,actual_return,actual_up,training_frequency,method,seed,score,probability,logit,direction_up
2017-12-31,1857,2018-09-14,2018,2018-09-25,0.0468351251034906,1,0.5202622169249106,learned_probe,20260910,0.5113264087694057,0.5113264087694057,0.0453133869955326,True
2017-12-31,1862,2018-09-21,2018,2018-10-08,-0.00426840285903,0,0.5202622169249106,learned_probe,20260910,0.474085841100159,0.474085841100159,-0.1037495987458958,False
2017-12-31,1866,2018-09-28,2018,2018-10-15,-0.055840145646664,0,0.5202622169249106,learned_probe,20260910,0.4144059859539199,0.4144059859539199,-0.3457806049685657,False
2017-12-31,1871,2018-10-12,2018,2018-10-22,-0.0045024181987176,0,0.5202622169249106,learned_probe,20260910,0.5211126630791717,0.5211126630791717,0.0845008973022285,True
2017-12-31,1876,2018-10-19,2018,2018-10-29,-0.0006551545151857,0,0.5202622169249106,learned_probe,20260910,0.5370997028478578,0.5370997028478578,0.1486720536853933,True
2017-12-31,1881,2018-10-26,2018,2018-11-05,0.0354648787486262,1,0.5202622169249106,learned_probe,20260910,0.4925904799111519,0.4925904799111519,-0.0296402501878251,False
2017-12-31,1886,2018-11-02,2018,2018-11-12,-0.0334060260531522,0,0.5202622169249106,learned_probe,20260910,0.6232229851992478,0.6232229851992478,0.5032508366349147,True
2017-12-31,1891,2018-11-09,2018,2018-11-19,0.0311810774464045,1,0.5202622169249106,learned_probe,20260910,0.5302002015300843,0.5302002015300843,0.1209480307020935,True
2017-12-31,1896,2018-11-16,2018,2018-11-26,-0.0337916834162372,0,0.5202622169249106,learned_probe,20260910,0.5146930769007951,0.5146930769007951,0.0587892339051019,True
2017-12-31,1901,2018-11-23,2018,2018-12-03,0.0355769261307155,1,0.5202622169249106,learned_probe,20260910,0.7229105002515853,0.7229105002515853,0.9589448672938864,True
2017-12-31,1906,2018-11-30,2018,2018-12-10,-0.0328672765580291,0,0.5202622169249106,learned_probe,20260910,0.6331525232864222,0.6331525232864222,0.545765179293538,True
2017-12-31,1911,2018-12-07,2018,2018-12-17,0.0015094243892539,1,0.5202622169249106,learned_probe,20260910,0.6406594960051598,0.6406594960051598,0.578227690239277,True
2017-12-31,1916,2018-12-14,2018,2018-12-24,-0.0452081512722115,0,0.5202622169249106,learned_probe,20260910,0.6484770884562181,0.6484770884562181,0.6123517817447516,True
2017-12-31,1921,2018-12-21,2018,2019-01-02,0.0005206433427293,1,0.5202622169249106,learned_probe,20260910,0.5949488962233404,0.5949488962233404,0.3844622718458846,True
2017-12-31,1926,2018-12-28,2018,2019-01-08,0.0126215169021599,1,0.5202622169249106,learned_probe,20260910,0.7607627164247227,0.7607627164247227,1.1568656265594937,True
2017-12-31,1687,2018-01-05,2018,2018-01-15,0.0214907567286908,1,0.5202622169249106,learned_probe,20260911,0.6498781695700169,0.6498781695700169,0.6185037330334103,True
2017-12-31,1692,2018-01-12,2018,2018-01-22,0.0110264218031885,1,0.5202622169249106,learned_probe,20260911,0.7054322023043329,0.7054322023043329,0.8733014784008116,True
2017-12-31,1697,2018-01-19,2018,2018-01-29,0.0258577147560612,1,0.5202622169249106,learned_probe,20260911,0.4659571726497286,0.4659571726497286,-0.1363823110576691,False
2017-12-31,1702,2018-01-26,2018,2018-02-05,-0.0416224077172412,0,0.5202622169249106,learned_probe,20260911,0.4597531578038981,0.4597531578038981,-0.1613364183061527,False
2017-12-31,1707,2018-02-02,2018,2018-02-12,-0.0851928666225865,0,0.5202622169249106,learned_probe,20260911,0.5328791499214189,0.5328791499214189,0.1317066590475951,True
2017-12-31,1712,2018-02-09,2018,2018-02-26,0.0642518595938403,1,0.5202622169249106,learned_probe,20260911,0.5408695681423291,0.5408695681423291,0.1638438208113644,True
2017-12-31,1717,2018-02-23,2018,2018-03-05,-0.0175257731958763,0,0.5202622169249106,learned_probe,20260911,0.5740526156468729,0.5740526156468729,0.298405229275502,True
2017-12-31,1722,2018-03-02,2018,2018-03-12,0.0271156686542373,1,0.5202622169249106,learned_probe,20260911,0.7005751390504467,0.7005751390504467,0.8500381204655703,True
2017-12-31,1727,2018-03-09,2018,2018-03-19,-0.0184205620825476,0,0.5202622169249106,learned_probe,20260911,0.6864989993598692,0.6864989993598692,0.7838022157078395,True
2017-12-31,1732,2018-03-16,2018,2018-03-26,-0.0473361252102539,0,0.5202622169249106,learned_probe,20260911,0.4677823015413784,0.4677823015413784,-0.1290495932210374,False
2017-12-31,1737,2018-03-23,2018,2018-04-02,0.0088849998317235,1,0.5202622169249106,learned_probe,20260911,0.4917879460153175,0.4917879460153175,-0.0328511700334316,False
2017-12-31,1742,2018-03-30,2018,2018-04-16,-0.0088632053805354,0,0.5202622169249106,learned_probe,20260911,0.473589561591971,0.473589561591971,-0.1057401668475806,False
2017-12-31,1750,2018-04-13,2018,2018-04-23,-0.0279044238531301,0,0.5202622169249106,learned_probe,20260911,0.2847488120287214,0.2847488120287214,-0.9210263625077102,False
2017-12-31,1755,2018-04-20,2018,2018-05-02,0.0040589236395014,1,0.5202622169249106,learned_probe,20260911,0.3791007223402161,0.3791007223402161,-0.4933669470654894,False
2017-12-31,1760,2018-04-27,2018,2018-05-08,0.003344889692912,1,0.5202622169249106,learned_probe,20260911,0.562850177029849,0.562850177029849,0.252737496661599,True
2017-12-31,1763,2018-05-04,2018,2018-05-14,0.0275819951672684,1,0.5202622169249106,learned_probe,20260911,0.5879675539320754,0.5879675539320754,0.3555696671477528,True
2017-12-31,1768,2018-05-11,2018,2018-05-21,0.0099488791752746,1,0.5202622169249106,learned_probe,20260911,0.6030455757637392,0.6030455757637392,0.4181713018840984,True
2017-12-31,1773,2018-05-18,2018,2018-05-28,-0.0278382082465087,0,0.5202622169249106,learned_probe,20260911,0.6447878287522442,0.6447878287522442,0.5962060385785145,True
2017-12-31,1778,2018-05-25,2018,2018-06-04,-0.0081414788300587,0,0.5202622169249106,learned_probe,20260911,0.5968390814820337,0.5968390814820337,0.392311748022069,True
2017-12-31,1783,2018-06-01,2018,2018-06-11,-0.0039575292125362,0,0.5202622169249106,learned_probe,20260911,0.3575182499457365,0.3575182499457365,-0.5861520021507731,False
2017-12-31,1788,2018-06-08,2018,2018-06-19,-0.0179141214945586,0,0.5202622169249106,learned_probe,20260911,0.3754759213914688,0.3754759213914688,-0.5087955404170581,False
2017-12-31,1793,2018-06-15,2018,2018-06-25,-0.0207606943097817,0,0.5202622169249106,learned_probe,20260911,0.4290278988911788,0.4290278988911788,-0.2858183995641212,False
2017-12-31,1797,2018-06-22,2018,2018-07-02,-0.0334657179105301,0,0.5202622169249106,learned_probe,20260911,0.4971760137770561,0.4971760137770561,-0.0112960650060883,False
2017-12-31,1802,2018-06-29,2018,2018-07-09,-0.0358257762964908,0,0.5202622169249106,learned_probe,20260911,0.620418479927353,0.620418479927353,0.4913248350576143,True
2017-12-31,1807,2018-07-06,2018,2018-07-16,0.0325726343702554,1,0.5202622169249106,learned_probe,20260911,0.4361340766001413,0.4361340766001413,-0.2568667875548986,False
2017-12-31,1812,2018-07-13,2018,2018-07-23,-0.0049040261165902,0,0.5202622169249106,learned_probe,20260911,0.4711374392087554,0.4711374392087554,-0.1155787341924321,False
2017-12-31,1817,2018-07-20,2018,2018-07-30,0.014110592016959,1,0.5202622169249106,learned_probe,20260911,0.4393287462314833,0.4393287462314833,-0.2438867480561393,False
2017-12-31,1822,2018-07-27,2018,2018-08-06,-0.0590851640938977,0,0.5202622169249106,learned_probe,20260911,0.6571026509433999,0.6571026509433999,0.6504091197159856,True
2017-12-31,1827,2018-08-03,2018,2018-08-13,0.0172541822374894,1,0.5202622169249106,learned_probe,20260911,0.4860463780789338,0.4860463780789338,-0.0558289841651943,False
2017-12-31,1832,2018-08-10,2018,2018-08-20,-0.0390981548851923,0,0.5202622169249106,learned_probe,20260911,0.5737042322496827,0.5737042322496827,0.2969805928386068,True
2017-12-31,1837,2018-08-17,2018,2018-08-27,0.0312424727164923,1,0.5202622169249106,learned_probe,20260911,0.6097640544143152,0.6097640544143152,0.446320541427306,True
2017-12-31,1842,2018-08-24,2018,2018-09-03,-0.005599825117761,0,0.5202622169249106,learned_probe,20260911,0.6567778678356754,0.6567778678356754,0.6489680074160896,True
2017-12-31,1847,2018-08-31,2018,2018-09-10,-0.0148493234839747,0,0.5202622169249106,learned_probe,20260911,0.6684215073410739,0.6684215073410739,0.7010544116879106,True
2017-12-31,1852,2018-09-07,2018,2018-09-17,-0.0141989007697058,0,0.5202622169249106,learned_probe,20260911,0.5128016399777673,0.5128016399777673,0.0512177534243167,True
2017-12-31,1857,2018-09-14,2018,2018-09-25,0.0468351251034906,1,0.5202622169249106,learned_probe,20260911,0.5119049981975247,0.5119049981975247,0.0476289946964316,True
2017-12-31,1862,2018-09-21,2018,2018-10-08,-0.00426840285903,0,0.5202622169249106,learned_probe,20260911,0.4726323365246078,0.4726323365246078,-0.1095801739274465,False
2017-12-31,1866,2018-09-28,2018,2018-10-15,-0.055840145646664,0,0.5202622169249106,learned_probe,20260911,0.3340577575683122,0.3340577575683122,-0.689889038826372,False
2017-12-31,1871,2018-10-12,2018,2018-10-22,-0.0045024181987176,0,0.5202622169249106,learned_probe,20260911,0.4159477884050174,0.4159477884050174,-0.3394306385054363,False
2017-12-31,1876,2018-10-19,2018,2018-10-29,-0.0006551545151857,0,0.5202622169249106,learned_probe,20260911,0.6291363561492797,0.6291363561492797,0.5285135573790878,True
2017-12-31,1881,2018-10-26,2018,2018-11-05,0.0354648787486262,1,0.5202622169249106,learned_probe,20260911,0.5662383141936389,0.5662383141936389,0.266519767160196,True
2017-12-31,1886,2018-11-02,2018,2018-11-12,-0.0334060260531522,0,0.5202622169249106,learned_probe,20260911,0.6461523260399619,0.6461523260399619,0.6021687538294566,True
2017-12-31,1891,2018-11-09,2018,2018-11-19,0.0311810774464045,1,0.5202622169249106,learned_probe,20260911,0.62086832455012,0.62086832455012,0.4932354483180851,True
2017-12-31,1896,2018-11-16,2018,2018-11-26,-0.0337916834162372,0,0.5202622169249106,learned_probe,20260911,0.716928994510874,0.716928994510874,0.9292790353692756,True
2017-12-31,1901,2018-11-23,2018,2018-12-03,0.0355769261307155,1,0.5202622169249106,learned_probe,20260911,0.7294146439299468,0.7294146439299468,0.99165475709875,True
2017-12-31,1906,2018-11-30,2018,2018-12-10,-0.0328672765580291,0,0.5202622169249106,learned_probe,20260911,0.554056175824185,0.554056175824185,0.2170730926869262,True
2017-12-31,1911,2018-12-07,2018,2018-12-17,0.0015094243892539,1,0.5202622169249106,learned_probe,20260911,0.6249620707827342,0.6249620707827342,0.5106637957122429,True
2017-12-31,1916,2018-12-14,2018,2018-12-24,-0.0452081512722115,0,0.5202622169249106,learned_probe,20260911,0.4286577623615723,0.4286577623615723,-0.2873295516817589,False
2017-12-31,1921,2018-12-21,2018,2019-01-02,0.0005206433427293,1,0.5202622169249106,learned_probe,20260911,0.5938586861649866,0.5938586861649866,0.3799402263056328,True
2017-12-31,1926,2018-12-28,2018,2019-01-08,0.0126215169021599,1,0.5202622169249106,learned_probe,20260911,0.5554126896439837,0.5554126896439837,0.2225649629548272,True
2017-12-31,1687,2018-01-05,2018,2018-01-15,0.0214907567286908,1,0.5202622169249106,learned_probe,20260912,0.6926342796510314,0.6926342796510314,0.8124638148161437,True
2017-12-31,1692,2018-01-12,2018,2018-01-22,0.0110264218031885,1,0.5202622169249106,learned_probe,20260912,0.727522559368159,0.727522559368159,0.9820891840014834,True
2017-12-31,1697,2018-01-19,2018,2018-01-29,0.0258577147560612,1,0.5202622169249106,learned_probe,20260912,0.6704660023679999,0.6704660023679999,0.7102934684616264,True
2017-12-31,1702,2018-01-26,2018,2018-02-05,-0.0416224077172412,0,0.5202622169249106,learned_probe,20260912,0.4506832107025595,0.4506832107025595,-0.1979106273777862,False
2017-12-31,1707,2018-02-02,2018,2018-02-12,-0.0851928666225865,0,0.5202622169249106,learned_probe,20260912,0.6355426837586982,0.6355426837586982,0.5560698116322474,True
2017-12-31,1712,2018-02-09,2018,2018-02-26,0.0642518595938403,1,0.5202622169249106,learned_probe,20260912,0.6279097138306239,0.6279097138306239,0.5232598587654897,True
2017-12-31,1717,2018-02-23,2018,2018-03-05,-0.0175257731958763,0,0.5202622169249106,learned_probe,20260912,0.6957058576681335,0.6957058576681335,0.8269321456443922,True
2017-12-31,1722,2018-03-02,2018,2018-03-12,0.0271156686542373,1,0.5202622169249106,learned_probe,20260912,0.7905554474199926,0.7905554474199926,1.3282767575605798,True
2017-12-31,1727,2018-03-09,2018,2018-03-19,-0.0184205620825476,0,0.5202622169249106,learned_probe,20260912,0.6850114960928599,0.6850114960928599,0.7768994781119462,True
2017-12-31,1732,2018-03-16,2018,2018-03-26,-0.0473361252102539,0,0.5202622169249106,learned_probe,20260912,0.4921803530422199,0.4921803530422199,-0.0312811383227702,False
2017-12-31,1737,2018-03-23,2018,2018-04-02,0.0088849998317235,1,0.5202622169249106,learned_probe,20260912,0.3191674339485654,0.3191674339485654,-0.7576005746905814,False
2017-12-31,1742,2018-03-30,2018,2018-04-16,-0.0088632053805354,0,0.5202622169249106,learned_probe,20260912,0.2937746268052149,0.2937746268052149,-0.8771215141630112,False
2017-12-31,1750,2018-04-13,2018,2018-04-23,-0.0279044238531301,0,0.5202622169249106,learned_probe,20260912,0.5528265796530392,0.5528265796530392,0.2120978688024379,True
2017-12-31,1755,2018-04-20,2018,2018-05-02,0.0040589236395014,1,0.5202622169249106,learned_probe,20260912,0.5114750684668876,0.5114750684668876,0.0459083351077569,True
2017-12-31,1760,2018-04-27,2018,2018-05-08,0.003344889692912,1,0.5202622169249106,learned_probe,20260912,0.5835396479938887,0.5835396479938887,0.337321134180762,True
2017-12-31,1763,2018-05-04,2018,2018-05-14,0.0275819951672684,1,0.5202622169249106,learned_probe,20260912,0.6973464537497986,0.6973464537497986,0.8346936118685121,True
2017-12-31,1768,2018-05-11,2018,2018-05-21,0.0099488791752746,1,0.5202622169249106,learned_probe,20260912,0.6526881039969493,0.6526881039969493,0.6308761676596731,True
2017-12-31,1773,2018-05-18,2018,2018-05-28,-0.0278382082465087,0,0.5202622169249106,learned_probe,20260912,0.5147612673509282,0.5147612673509282,0.0590622325483235,True
2017-12-31,1778,2018-05-25,2018,2018-06-04,-0.0081414788300587,0,0.5202622169249106,learned_probe,20260912,0.4760626180594869,0.4760626180594869,-0.0958227809422634,False
2017-12-31,1783,2018-06-01,2018,2018-06-11,-0.0039575292125362,0,0.5202622169249106,learned_probe,20260912,0.5621524699886794,0.5621524699886794,0.2499023672341845,True
2017-12-31,1788,2018-06-08,2018,2018-06-19,-0.0179141214945586,0,0.5202622169249106,learned_probe,20260912,0.310065009018097,0.310065009018097,-0.7998153951805995,False
2017-12-31,1793,2018-06-15,2018,2018-06-25,-0.0207606943097817,0,0.5202622169249106,learned_probe,20260912,0.372558055260897,0.372558055260897,-0.5212582696566167,False
2017-12-31,1797,2018-06-22,2018,2018-07-02,-0.0334657179105301,0,0.5202622169249106,learned_probe,20260912,0.4516907367534817,0.4516907367534817,-0.1938417418221443,False
2017-12-31,1802,2018-06-29,2018,2018-07-09,-0.0358257762964908,0,0.5202622169249106,learned_probe,20260912,0.5166108769521505,0.5166108769521505,0.0664679682414226,True
2017-12-31,1807,2018-07-06,2018,2018-07-16,0.0325726343702554,1,0.5202622169249106,learned_probe,20260912,0.6123705276770306,0.6123705276770306,0.4572876215789986,True
2017-12-31,1812,2018-07-13,2018,2018-07-23,-0.0049040261165902,0,0.5202622169249106,learned_probe,20260912,0.5519702128508257,0.5519702128508257,0.2086343632173744,True
2017-12-31,1817,2018-07-20,2018,2018-07-30,0.014110592016959,1,0.5202622169249106,learned_probe,20260912,0.6007525852351063,0.6007525852351063,0.4086018661079758,True
2017-12-31,1822,2018-07-27,2018,2018-08-06,-0.0590851640938977,0,0.5202622169249106,learned_probe,20260912,0.6893401527358459,0.6893401527358459,0.7970362647514364,True
2017-12-31,1827,2018-08-03,2018,2018-08-13,0.0172541822374894,1,0.5202622169249106,learned_probe,20260912,0.7132329444015837,0.7132329444015837,0.9111378440729584,True
2017-12-31,1832,2018-08-10,2018,2018-08-20,-0.0390981548851923,0,0.5202622169249106,learned_probe,20260912,0.5355541381753328,0.5355541381753328,0.1424569831908175,True
2017-12-31,1837,2018-08-17,2018,2018-08-27,0.0312424727164923,1,0.5202622169249106,learned_probe,20260912,0.3268452842795176,0.3268452842795176,-0.7224882706805478,False
2017-12-31,1842,2018-08-24,2018,2018-09-03,-0.005599825117761,0,0.5202622169249106,learned_probe,20260912,0.3578024301979792,0.3578024301979792,-0.5849150343635071,False
2017-12-31,1847,2018-08-31,2018,2018-09-10,-0.0148493234839747,0,0.5202622169249106,learned_probe,20260912,0.4912099751464756,0.4912099751464756,-0.0351637222576558,False
2017-12-31,1852,2018-09-07,2018,2018-09-17,-0.0141989007697058,0,0.5202622169249106,learned_probe,20260912,0.6500205397534214,0.6500205397534214,0.6191294942594224,True
2017-12-31,1857,2018-09-14,2018,2018-09-25,0.0468351251034906,1,0.5202622169249106,learned_probe,20260912,0.6551732175555018,0.6551732175555018,0.6418574438805539,True
2017-12-31,1862,2018-09-21,2018,2018-10-08,-0.00426840285903,0,0.5202622169249106,learned_probe,20260912,0.4136891431232021,0.4136891431232021,-0.3487352916462395,False
2017-12-31,1866,2018-09-28,2018,2018-10-15,-0.055840145646664,0,0.5202622169249106,learned_probe,20260912,0.4927626226597091,0.4927626226597091,-0.0289515314348483,False
2017-12-31,1871,2018-10-12,2018,2018-10-22,-0.0045024181987176,0,0.5202622169249106,learned_probe,20260912,0.4611900238657366,0.4611900238657366,-0.1555528024922119,False
2017-12-31,1876,2018-10-19,2018,2018-10-29,-0.0006551545151857,0,0.5202622169249106,learned_probe,20260912,0.6593544132082653,0.6593544132082653,0.6604185926235052,True
2017-12-31,1881,2018-10-26,2018,2018-11-05,0.0354648787486262,1,0.5202622169249106,learned_probe,20260912,0.4691234096754226,0.4691234096754226,-0.1236637168266905,False
2017-12-31,1886,2018-11-02,2018,2018-11-12,-0.0334060260531522,0,0.5202622169249106,learned_probe,20260912,0.4167348910731944,0.4167348910731944,-0.3361915484838668,False
2017-12-31,1891,2018-11-09,2018,2018-11-19,0.0311810774464045,1,0.5202622169249106,learned_probe,20260912,0.5621469400138492,0.5621469400138492,0.2498799002116522,True
2017-12-31,1896,2018-11-16,2018,2018-11-26,-0.0337916834162372,0,0.5202622169249106,learned_probe,20260912,0.6816467533843333,0.6816467533843333,0.7613499620732126,True
2017-12-31,1901,2018-11-23,2018,2018-12-03,0.0355769261307155,1,0.5202622169249106,learned_probe,20260912,0.6206600380334075,0.6206600380334075,0.4923506889575097,True
2017-12-31,1906,2018-11-30,2018,2018-12-10,-0.0328672765580291,0,0.5202622169249106,learned_probe,20260912,0.3655890438055022,0.3655890438055022,-0.5511870689176671,False
2017-12-31,1911,2018-12-07,2018,2018-12-17,0.0015094243892539,1,0.5202622169249106,learned_probe,20260912,0.3202564998211703,0.3202564998211703,-0.7525932847351278,False
2017-12-31,1916,2018-12-14,2018,2018-12-24,-0.0452081512722115,0,0.5202622169249106,learned_probe,20260912,0.3555460473107576,0.3555460473107576,-0.5947486041068795,False
2017-12-31,1921,2018-12-21,2018,2019-01-02,0.0005206433427293,1,0.5202622169249106,learned_probe,20260912,0.4810201216311341,0.4810201216311341,-0.0759560102683776,False
2017-12-31,1926,2018-12-28,2018,2019-01-08,0.0126215169021599,1,0.5202622169249106,learned_probe,20260912,0.5045384777570926,0.5045384777570926,0.0181544096267144,True
2018-12-31,1929,2019-01-04,2019,2019-01-14,0.0122252589889202,1,0.5111920874544508,learned_probe,20260910,0.7072950129684548,0.7072950129684548,0.8822826216328346,True
2018-12-31,1934,2019-01-11,2019,2019-01-21,0.0253451899757477,1,0.5111920874544508,learned_probe,20260910,0.6156204283997813,0.6156204283997813,0.4710000538650679,True
2018-12-31,1939,2019-01-18,2019,2019-01-28,0.0101675244727015,1,0.5111920874544508,learned_probe,20260910,0.7205258598111709,0.7205258598111709,0.9470715396462632,True
2018-12-31,1944,2019-01-25,2019,2019-02-11,0.011454456904518,1,0.5111920874544508,learned_probe,20260910,0.6158920310949364,0.6158920310949364,0.4721479918839432,True
2018-12-31,1949,2019-02-01,2019,2019-02-18,0.0390794521900976,1,0.5111920874544508,learned_probe,20260910,0.8170608421810124,0.8170608421810124,1.4965599356948174,True
2018-12-31,1954,2019-02-15,2019,2019-02-25,0.0622114887625429,1,0.5111920874544508,learned_probe,20260910,0.8306638539534145,0.8306638539534145,1.5903394358583554,True
2018-12-31,1959,2019-02-22,2019,2019-03-04,0.057941468462044,1,0.5111920874544508,learned_probe,20260910,0.770449265504548,0.770449265504548,1.2108497359854349,True
2018-12-31,1964,2019-03-01,2019,2019-03-11,-0.0314720436474369,0,0.5111920874544508,learned_probe,20260910,0.3458291952907267,0.3458291952907267,-0.6374234886979208,False
2018-12-31,1969,2019-03-08,2019,2019-03-18,0.0244706575909257,1,0.5111920874544508,learned_probe,20260910,0.7155952632933146,0.7155952632933146,0.9227163795254538,True
2018-12-31,1974,2019-03-15,2019,2019-03-25,0.0060741040696496,1,0.5111920874544508,learned_probe,20260910,0.4628713047114374,0.4628713047114374,-0.1487886659650086,False
2018-12-31,1979,2019-03-22,2019,2019-04-01,0.0330284606666595,1,0.5111920874544508,learned_probe,20260910,0.4981175976429413,0.4981175976429413,-0.0075296450028161,False
2018-12-31,1984,2019-03-29,2019,2019-04-15,0.0398136969165658,1,0.5111920874544508,learned_probe,20260910,0.4716465895870871,0.4716465895870871,-0.1135354434459967,False
2018-12-31,1993,2019-04-12,2019,2019-04-22,0.0171281082906651,1,0.5111920874544508,learned_probe,20260910,0.4086928504755424,0.4086928504755424,-0.3693716968640997,False
2018-12-31,1998,2019-04-19,2019,2019-04-29,-0.0555966233394814,0,0.5111920874544508,learned_probe,20260910,0.4130305791324763,0.4130305791324763,-0.3514510928456228,False
2018-12-31,2003,2019-04-26,2019,2019-05-13,-0.0566702082338871,0,0.5111920874544508,learned_probe,20260910,0.3845633390528037,0.3845633390528037,-0.4702235273278266,False
2018-12-31,2010,2019-05-10,2019,2019-05-20,-0.010887544344571,0,0.5111920874544508,learned_probe,20260910,0.3761568210021835,0.3761568210021835,-0.5058928875048451,False
2018-12-31,2015,2019-05-17,2019,2019-05-27,-0.011865534939242,0,0.5111920874544508,learned_probe,20260910,0.4306408453005177,0.4306408453005177,-0.2792370011951565,False
2018-12-31,2020,2019-05-24,2019,2019-06-03,0.013363580693648,1,0.5111920874544508,learned_probe,20260910,0.5662270724305688,0.5662270724305688,0.2664739969748719,True
2018-12-31,2025,2019-05-31,2019,2019-06-17,0.0037988139350273,1,0.5111920874544508,learned_probe,20260910,0.6263124253912541,0.6263124253912541,0.5164292423981541,True
2018-12-31,2034,2019-06-14,2019,2019-06-24,0.0497668589441884,1,0.5111920874544508,learned_probe,20260910,0.8675558901569757,0.8675558901569757,1.879519192506744,True
2018-12-31,2039,2019-06-21,2019,2019-07-01,0.0164272438880068,1,0.5111920874544508,learned_probe,20260910,0.7422952587811356,0.7422952587811356,1.0579325712030463,True
2018-12-31,2044,2019-06-28,2019,2019-07-08,-0.0060471927228523,0,0.5111920874544508,learned_probe,20260910,0.580445152932916,0.580445152932916,0.3246010529523406,True
2018-12-31,2049,2019-07-05,2019,2019-07-15,-0.0214435915629233,0,0.5111920874544508,learned_probe,20260910,0.5573637533860069,0.5573637533860069,0.2304697659128152,True
2018-12-31,2054,2019-07-12,2019,2019-07-22,0.005500126560918,1,0.5111920874544508,learned_probe,20260910,0.2680227197636247,0.2680227197636247,-1.004677723396131,False
2018-12-31,2059,2019-07-19,2019,2019-07-29,0.011653336829684,1,0.5111920874544508,learned_probe,20260910,0.2026898673431877,0.2026898673431877,-1.3695666643722455,False
2018-12-31,2064,2019-07-26,2019,2019-08-05,-0.0346117357968243,0,0.5111920874544508,learned_probe,20260910,0.2248759270194099,0.2248759270194099,-1.237474296069471,False
2018-12-31,2069,2019-08-02,2019,2019-08-12,-0.0205509060495487,0,0.5111920874544508,learned_probe,20260910,0.242784515184228,0.242784515184228,-1.1374735880868092,False
2018-12-31,2074,2019-08-09,2019,2019-08-19,0.024167527899843,1,0.5111920874544508,learned_probe,20260910,0.3516603018141753,0.3516603018141753,-0.6117491266177921,False
2018-12-31,2079,2019-08-16,2019,2019-08-26,0.0054416051262971,1,0.5111920874544508,learned_probe,20260910,0.4829050870408519,0.4829050870408519,-0.0684063145384723,False
2018-12-31,2084,2019-08-23,2019,2019-09-02,0.0125999637947373,1,0.5111920874544508,learned_probe,20260910,0.3214855066840977,0.3214855066840977,-0.7469533775028645,False
2018-12-31,2089,2019-08-30,2019,2019-09-09,0.0466047443403643,1,0.5111920874544508,learned_probe,20260910,0.310216347498005,0.310216347498005,-0.7991080521081093,False
2018-12-31,2094,2019-09-06,2019,2019-09-23,-0.0140091837144809,0,0.5111920874544508,learned_probe,20260910,0.2820892373973388,0.2820892373973388,-0.9341218097038808,False
2018-12-31,2103,2019-09-20,2019,2019-09-30,-0.021176044981262,0,0.5111920874544508,learned_probe,20260910,0.2252293852288732,0.2252293852288732,-1.2354476318182372,False
2018-12-31,2108,2019-09-27,2019,2019-10-14,0.0267538071924768,1,0.5111920874544508,learned_probe,20260910,0.204669811944635,0.204669811944635,-1.357359352146973,False
2018-12-31,2113,2019-10-11,2019,2019-10-21,-0.0201578763251421,0,0.5111920874544508,learned_probe,20260910,0.3609825120474891,0.3609825120474891,-0.5711023076131276,False
2018-12-31,2118,2019-10-18,2019,2019-10-28,0.0102552427470803,1,0.5111920874544508,learned_probe,20260910,0.6150013029201875,0.6150013029201875,0.4683844362999055,True
2018-12-31,2123,2019-10-25,2019,2019-11-04,0.0151165947072713,1,0.5111920874544508,learned_probe,20260910,0.44381589084659,0.44381589084659,-0.2256895548280448,False
2018-12-31,2128,2019-11-01,2019,2019-11-11,-0.0038824321835717,0,0.5111920874544508,learned_probe,20260910,0.4829165145706027,0.4829165145706027,-0.0683605509601516,False
2018-12-31,2133,2019-11-08,2019,2019-11-18,-0.0187863101539271,0,0.5111920874544508,learned_probe,20260910,0.3095744759785404,0.3095744759785404,-0.8021094126021981,False
2018-12-31,2138,2019-11-15,2019,2019-11-25,-0.0060576496216228,0,0.5111920874544508,learned_probe,20260910,0.32244182572713,0.32244182572713,-0.7425726805307897,False
2018-12-31,2143,2019-11-22,2019,2019-12-02,-0.0040145729517496,0,0.5111920874544508,learned_probe,20260910,0.237232705041065,0.237232705041065,-1.1679114605999987,False
2018-12-31,2148,2019-11-29,2019,2019-12-09,0.0192986069649145,1,0.5111920874544508,learned_probe,20260910,0.2301704300070716,0.2301704300070716,-1.207349118128444,False
2018-12-31,2153,2019-12-06,2019,2019-12-16,0.0156489398981463,1,0.5111920874544508,learned_probe,20260910,0.4948448614205477,0.4948448614205477,-0.0206212850318662,False
2018-12-31,2158,2019-12-13,2019,2019-12-23,0.0110761047772312,1,0.5111920874544508,learned_probe,20260910,0.5453460137795849,0.5453460137795849,0.1818838210744592,True
2018-12-31,2163,2019-12-20,2019,2019-12-30,0.0002067407446153,1,0.5111920874544508,learned_probe,20260910,0.5134592780773838,0.5134592780773838,0.0538501215786823,True
2018-12-31,2168,2019-12-27,2019,2020-01-06,0.0261485436506356,1,0.5111920874544508,learned_probe,20260910,0.3536035904002108,0.3536035904002108,-0.6032364681769996,False
2018-12-31,1929,2019-01-04,2019,2019-01-14,0.0122252589889202,1,0.5111920874544508,learned_probe,20260911,0.5664590900061712,0.5664590900061712,0.2674186993645636,True
2018-12-31,1934,2019-01-11,2019,2019-01-21,0.0253451899757477,1,0.5111920874544508,learned_probe,20260911,0.7141536364186452,0.7141536364186452,0.915643640042768,True
