job,method,cutoff,seed,feature,feature_name,coefficient,validation_standardized_mean,validation_standardized_sd,mean_logit_contribution,outside_training_range_fraction
learned_2014-12-31_20260910,learned_probe,2014-12-31,20260910,20,decoded_20,0.08035596066478531,0.14171435608065774,0.556946646928655,0.011387593222852713,0.0
learned_2014-12-31_20260910,learned_probe,2014-12-31,20260910,21,decoded_21,0.1771667222740852,0.3946287550746401,0.7384794206848747,0.06991508305167676,0.0
learned_2014-12-31_20260910,learned_probe,2014-12-31,20260910,22,decoded_22,-0.5367900968023797,0.4682198254031498,0.770854976849473,-0.2513357654029501,0.0
learned_2014-12-31_20260910,learned_probe,2014-12-31,20260910,23,decoded_23,-0.09152167301144931,-0.01021844852005343,0.9657382781140164,0.0009352095041366657,0.0
learned_2014-12-31_20260910,learned_probe,2014-12-31,20260910,24,decoded_24,0.25088670353581116,0.08687167482475887,1.076085166994247,0.021794948127418647,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,0,decoded_0,-0.32731904439854187,-0.37493001056391206,1.096846615962371,0.12272173277411491,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,1,decoded_1,0.20181700806877156,0.1418436220629372,0.43759981266643655,0.028626455418379583,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,2,decoded_2,0.30350989584399557,-0.8162829077671504,0.9734094799914021,-0.24774994031564174,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,3,decoded_3,-0.2958177880110724,-0.10741347071385943,0.8531622660952136,0.031774815309165996,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,4,decoded_4,-0.11301647622829329,-0.1999379429857355,1.2125654365042318,0.02259628178058123,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,5,decoded_5,0.014292388833049835,-0.41829651193239986,1.0657411326744457,-0.005978456396046329,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,6,decoded_6,-0.06184540704383171,0.22067290474750767,0.4470434674977407,-0.013647605617654318,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,7,decoded_7,0.028408563136971994,-0.6617373329253732,0.8585746013574352,-0.01879900680250192,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,8,decoded_8,-0.2310634759642568,-0.08267111936444985,0.8393925900137492,0.01910227620220577,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,9,decoded_9,0.059239211163172094,-0.22955234565728896,1.1912772778267229,-0.013598499877393607,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,10,decoded_10,0.01776612858931358,-0.31667437282923777,1.1729000719889253,-0.005626077628624469,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,11,decoded_11,0.03135698660358069,0.20728844461028517,0.47001033725161667,0.00649994098072179,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,12,decoded_12,-0.19163085205730324,-0.6581098680242439,0.9745912378957993,0.12611415475680524,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,13,decoded_13,-0.024779807708870703,-0.03226477250541057,0.8762140887077422,0.0007995148584545317,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,14,decoded_14,0.0465066833933756,-0.17474267313659164,1.1798234831491037,-0.008126702174875588,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,15,decoded_15,0.0642655542122456,-0.1415436314166145,0.8790806079493705,-0.009096379918202547,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,16,decoded_16,-0.03156857433006574,-0.3809153412349149,0.45117010696676046,0.012024954263236767,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,17,decoded_17,0.1133089349228953,-0.4060509867533599,0.7230722744872348,-0.0460092048334139,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,18,decoded_18,-0.1427602423853725,-0.3410076505351593,0.8242196952447205,0.04868233484566574,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,19,decoded_19,-0.05403073621534824,-0.0867824326341114,1.142459145739254,0.004688918725779906,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,20,decoded_20,0.2737663862805244,-0.3330640065533711,1.1797888802019827,-0.09118172947422928,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,21,decoded_21,-0.017359978504990454,0.1963954833244902,0.45482121922232194,-0.003409421368990361,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,22,decoded_22,-0.1413174455556968,-0.6797269086557618,0.9213799687947571,0.0960572704067027,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,23,decoded_23,-0.05259892960360167,-0.00833285633376319,0.8598621174069738,0.0004382993236965364,0.0
learned_2014-12-31_20260911,learned_probe,2014-12-31,20260911,24,decoded_24,-0.2625310982773364,-0.14327073144133762,1.163934404436565,0.037613022476291676,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,0,decoded_0,0.07572871311051203,0.3294556066111152,0.7562296437308467,0.024949249115702857,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,1,decoded_1,0.3167385888015159,0.20964916668319036,1.061438397291389,0.0664039811986475,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,2,decoded_2,0.2305501244151522,0.43418969492644965,1.2685008766267412,0.10010248818506999,0.045454545454545456
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,3,decoded_3,0.14358294999594845,-0.008364414435948325,1.015465708877792,-0.001200987299702146,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,4,decoded_4,0.08697020938289411,-0.7261580108860216,0.6761372260901584,-0.06315411425182323,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,5,decoded_5,9.695178025299949e-05,-0.03605857395455733,0.5219071471155508,-3.495942938278775e-06,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,6,decoded_6,-0.22649254296615431,0.04229359633140338,1.1244672652904855,-0.009579184184283556,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,7,decoded_7,0.020096619607854093,0.020127950593462708,1.1828635762145072,0.0004045037665625019,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,8,decoded_8,-0.18222922855182047,-0.3552104246660427,0.6846222348191686,0.0647297216604575,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,9,decoded_9,-0.19448429297122127,-0.19931755171570423,0.7664270899442359,0.03876413312218357,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,10,decoded_10,0.26346453920647195,0.7060217662642839,0.7149752602935379,0.18601169931855896,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,11,decoded_11,-0.313505254536219,0.7412587963562802,0.9759566617019476,-0.23238852762888698,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,12,decoded_12,-0.21865047200492221,0.6250617358344784,1.2294194303867518,-0.1366700435724247,0.13636363636363635
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,13,decoded_13,0.03054164723381892,0.6156760976154673,1.1709049997092216,0.01880376218366586,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,14,decoded_14,0.07648913376474992,-0.380226696415481,1.4171072249875516,-0.029083210643052686,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,15,decoded_15,0.1830245003280258,-0.1860728465845687,0.665887974652184,-0.034055889770754084,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,16,decoded_16,0.048217245589338896,-0.014790605450224011,1.17174513620385,-0.0007131622554084617,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,17,decoded_17,0.07601566464651696,0.024198549839346006,0.8271397455839546,0.0018394688495197529,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,18,decoded_18,-0.08466807158185011,-0.5009122861867317,1.053683572789514,0.042411277303086393,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,19,decoded_19,0.25880095303234696,-0.22595413331225087,0.9397054980854652,-0.0584771450428085,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,20,decoded_20,0.06652747548400602,0.3627455914918056,0.7830840459203545,0.02413254844490235,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,21,decoded_21,0.21941676698858578,0.14665955242666792,0.9299560985799064,0.032179564841452485,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,22,decoded_22,0.028378006638350536,0.3013166908079054,0.9396651299178782,0.008550767051992553,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,23,decoded_23,-0.38977537139387153,0.2870066071643863,0.9075186161907892,-0.11186810689999366,0.0
learned_2014-12-31_20260912,learned_probe,2014-12-31,20260912,24,decoded_24,-0.004896943822546104,-0.3609988261498944,0.6925608684290642,0.0017677909716611205,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,0,decoded_0,0.0039151319714809665,-0.1660661541365293,1.03805619019669,-0.0006501709094408117,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,1,decoded_1,0.04905743791467018,-0.1540351393082873,0.9575268149836315,-0.007556569283293873,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,2,decoded_2,0.14684305574675235,0.12901631894326182,0.742473896441466,0.018945150514826172,0.020833333333333332
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,3,decoded_3,0.009921725143789561,0.0796578724914943,1.0008645255647957,0.0007903435163996419,0.041666666666666664
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,4,decoded_4,0.035555653200237194,-0.15983008427892423,0.9816144615359534,-0.005682863047586113,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,5,decoded_5,0.16920814515829224,-0.20024866269716093,1.0608273778396229,-0.03388370478541513,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,6,decoded_6,-0.0513776571001347,-0.14093521155973338,0.9943198298223527,0.007240920972850923,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,7,decoded_7,-0.04673677103359109,0.1399444494539837,0.6562525224604415,-0.006540551691552797,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,8,decoded_8,-0.07585413588749547,0.08638747299212825,0.978543273833451,-0.0065528471153222445,0.020833333333333332
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,9,decoded_9,-0.027210537592933487,-0.15771200366036897,1.0278318522882117,0.004291428404457333,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,10,decoded_10,-0.11278315026311048,-0.1723277883091275,1.0648325622303993,0.019435670843377828,0.041666666666666664
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,11,decoded_11,-0.12632153899876059,-0.12980837910956058,0.967277382223535,0.016397594224054252,0.020833333333333332
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,12,decoded_12,-0.19760318340498872,0.11428764661627577,0.6532476995600347,-0.022583602795240472,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,13,decoded_13,0.07195972024797449,0.11673253327832296,0.9697356606814124,0.008400040438545493,0.041666666666666664
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,14,decoded_14,0.07980160853621969,-0.19728158244404767,1.0197361631093982,-0.015743387613605844,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,15,decoded_15,0.2812748157237495,-0.19033931557860886,1.0610163719011059,-0.05353765591435784,0.041666666666666664
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,16,decoded_16,0.033497085691325396,-0.131630972930785,0.959514260066319,-0.004409253979895037,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,17,decoded_17,-0.009607708000390451,0.06537227890647754,0.7519520368995471,-0.00062807776705352,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,18,decoded_18,-0.03976209025891875,0.0920971661686469,0.9798811911717454,-0.003661975833788378,0.041666666666666664
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,19,decoded_19,-0.2504233234552036,-0.11751790250987963,1.0634325453636944,0.029429223712008675,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,20,decoded_20,0.20071671299538701,-0.18311941219178196,1.0474781415315788,-0.036755126500781866,0.020833333333333332
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,21,decoded_21,-0.07134860965465527,-0.1400547950082265,0.9665708410516873,0.009992714899304719,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,22,decoded_22,0.05886197187332469,0.07350201075921221,0.7956868218050741,0.004326473289941561,0.0
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,23,decoded_23,0.024904805406979834,0.09021330398883892,0.9993021497013419,0.0022467447809627534,0.041666666666666664
learned_2015-12-31_20260910,learned_probe,2015-12-31,20260910,24,decoded_24,-0.06679134424848726,-0.14739809873623286,0.9886284092989076,0.009844917154264244,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,0,decoded_0,-0.1665077959037759,0.21936680906693243,1.1170631502486046,-0.03652628387217936,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,1,decoded_1,0.025468699068415982,0.3089860008232224,1.047373335507535,0.007869471471319986,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,2,decoded_2,-0.1430134686762802,0.025027692256540852,1.1764875206528944,-0.003579297082570382,0.041666666666666664
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,3,decoded_3,0.0041181987626397985,0.2810281123417641,0.8488049851718765,0.0011573296245128515,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,4,decoded_4,0.20727148875451157,-0.44514211574273305,0.7559676519808202,-0.09226526903732939,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,5,decoded_5,-0.08497859317996255,0.16197110558892222,1.0899544466297333,-0.013764076688749774,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,6,decoded_6,-0.23469460901507905,0.2205777706966594,1.0256765835740058,-0.05176841365107027,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,7,decoded_7,0.11036328803218773,-0.020141208801268757,1.1679610463465413,-0.0022228500282508593,0.020833333333333332
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,8,decoded_8,-0.10825583823514283,0.1862272114566346,0.821136078859479,-0.02016018287843117,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,9,decoded_9,0.0691820685339575,-0.431585102796704,0.7941861868530125,-0.029857950159916668,0.020833333333333332
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,10,decoded_10,-0.05170883480828397,0.18918543722104986,1.12254936631003,-0.009782558521396244,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,11,decoded_11,-0.07577575612995455,0.295531422450795,1.0724426103680507,-0.022394116996370002,0.020833333333333332
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,12,decoded_12,0.11622312178313157,0.005270383988784433,1.225726087788923,0.000612540480172361,0.041666666666666664
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,13,decoded_13,-0.2509376927463383,0.18397479376505346,0.8419581406568668,-0.046166210270885945,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,14,decoded_14,0.10026900142621119,-0.4356741042280304,0.7554915980744221,-0.04368460737820368,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,15,decoded_15,0.11313691338990083,-0.03830391158100721,1.028173541323773,-0.004333586327034826,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,16,decoded_16,-0.23215957241346874,-0.3091915716348385,1.1207038513234082,0.0717817830645925,0.020833333333333332
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,17,decoded_17,0.31017418740184305,0.16608099269186585,1.0080211608795182,0.05151403695109093,0.020833333333333332
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,18,decoded_18,-0.03716317193105984,-0.2703070307103206,0.8346485790534737,0.010045466656461914,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,19,decoded_19,-0.12381139658678604,0.296742876492815,1.0339304845728583,-0.036740149965755586,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,20,decoded_20,0.10005151579255996,0.22723143151587225,1.1007382496747435,0.022734849158876295,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,21,decoded_21,0.033808111032455394,0.33923674636598183,1.022361500177712,0.011468953587430022,0.020833333333333332
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,22,decoded_22,0.02261856170019988,-0.01286386860289046,1.181072200642603,-0.0002909622056977436,0.041666666666666664
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,23,decoded_23,0.22233321015442745,0.2636274813267261,0.9416852745045857,0.0586131442082974,0.0
learned_2015-12-31_20260911,learned_probe,2015-12-31,20260911,24,decoded_24,-0.2709268008277943,-0.4276132894375984,0.7799647809973634,0.11585190049877817,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,0,decoded_0,0.1275095151296871,0.2266336771536056,0.6917741105048189,0.028897950285914298,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,1,decoded_1,0.024870408684581045,0.25347414520948225,0.7836797775128531,0.0063040055823346645,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,2,decoded_2,0.1461376852213423,0.32632089785842877,1.0499523007036564,0.04768778065238086,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,3,decoded_3,-0.1994411754924213,0.04221327671945863,0.8597390893610539,-0.008419065530315696,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,4,decoded_4,0.2437864568846177,-0.30907568834802485,0.7624866237869415,-0.07534846697153928,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,5,decoded_5,-0.34686217502497724,0.3788207669265658,0.7501730644994765,-0.13139859516077856,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,6,decoded_6,0.2539401983473084,-0.2154093767568114,1.0361212957769066,-0.0547010998594948,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,7,decoded_7,-0.21356491521072515,-0.24415370068121126,1.2960247906965354,0.05214266438436765,0.020833333333333332
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,8,decoded_8,-0.04795007531532176,0.004106651029334107,0.7695262136962803,-0.0001969142261503157,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,9,decoded_9,-0.0011181866794637552,0.33091631463646204,0.6489515384317173,-0.0003700262150437287,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,10,decoded_10,0.03205635394312904,-0.009864841414731521,0.8214554185425038,-0.00031623084798347145,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,11,decoded_11,0.01330824277422999,0.16430318400979962,1.0240168401162582,0.002186586661381396,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,12,decoded_12,0.11763159536848102,0.3392127279054458,1.1454492249846815,0.03990213435281205,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,13,decoded_13,-0.19541127492995675,0.029944038260561325,0.6923502828318796,-0.005851402693047689,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,14,decoded_14,-0.02960653957864614,-0.3751048291075634,0.6521492327905914,0.011105555969114373,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,15,decoded_15,-0.15363140050281057,0.16124463133881395,0.8707474046437804,-0.02477223853614137,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,16,decoded_16,0.001362626778402392,-0.16832257361747605,0.8312473256974505,-0.00022936084622078085,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,17,decoded_17,0.41345274441286795,0.029127279204911653,1.317743152384047,0.012042753524550587,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,18,decoded_18,-0.3598954311148417,-0.06216766332292053,0.6742856840008404,0.022373857993004825,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,19,decoded_19,0.14894354110755373,0.3152176678949537,0.7006380070007268,0.04694963567593925,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,20,decoded_20,0.15412133085957472,-0.35750505031391633,0.7367067240667354,-0.0550991541434,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,21,decoded_21,-0.04289835324595778,-0.30822059618052283,1.1230181661123366,0.013222156012631775,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,22,decoded_22,-0.06523841939512681,-0.3115056539358083,1.0731904549412261,0.020322136495417493,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,23,decoded_23,0.016067183316504353,0.17737102658953185,0.9731783406726674,0.002849852799250575,0.0
learned_2015-12-31_20260912,learned_probe,2015-12-31,20260912,24,decoded_24,-0.1475888559038802,0.29451270426268444,0.7942042204998909,-0.04346679307128745,0.020833333333333332
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,0,decoded_0,0.04130540050350336,-0.47570675029116816,1.0717368213464737,-0.019649257842996763,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,1,decoded_1,-0.026225361475291475,-0.47205598951947364,0.8465385816779952,0.012379838961724598,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,2,decoded_2,0.08386979311905343,-0.5268930508378429,0.8650136045505983,-0.044190411169636776,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,3,decoded_3,-0.04081096384833184,-0.722324485576895,0.9814178680564939,0.029478758467643557,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,4,decoded_4,-0.05736820752025492,-0.08828618909604534,1.064576419382076,0.005064820417234396,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,5,decoded_5,-0.05783409094728819,0.4373128932185752,0.9918456273137237,-0.025291593638824807,0.02
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,6,decoded_6,-0.03416410460797576,0.5673507371281663,0.829600200247938,-0.01938302993265884,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,7,decoded_7,0.215946546371244,0.5871118253564801,0.8643501750386531,0.12678477101944882,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,8,decoded_8,-0.19126074797607526,0.8651133672609405,0.9659116891701259,-0.16546222970642857,0.02
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,9,decoded_9,-0.08741776342869204,-0.13614828594994388,0.9706718840927171,0.0119017786523941,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,10,decoded_10,-0.06431900675332912,0.5422973328221623,1.1698758535768348,-0.034880025812101034,0.02
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,11,decoded_11,-0.16125431666975476,0.43529375398248504,0.9216691837136187,-0.070192996849058,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,12,decoded_12,0.014148555766458274,0.49215994402857766,0.8070449498921597,0.006963352414105313,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,13,decoded_13,-0.13014874119632328,0.6923326826171408,0.9900537992097088,-0.09010622713169447,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,14,decoded_14,-0.018645343772838472,0.11600249172389875,0.9972746956548829,-0.0021629063366979417,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,15,decoded_15,0.12192938599355695,0.5383868058299653,1.1251205474325763,0.06564517266188001,0.02
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,16,decoded_16,-0.1672241527788008,0.5360240513382891,0.8760536650270065,-0.08963616785410582,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,17,decoded_17,0.037158892291962474,0.5649170779170556,0.873801561912049,0.020991692852210045,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,18,decoded_18,0.08448272954193867,0.9155912375440353,1.079646073368828,0.07735164689240168,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,19,decoded_19,0.21868527262940743,-0.08224301444438414,1.0055002436151144,-0.01798533603563442,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,20,decoded_20,0.20553604272955864,0.5850067124879063,1.2089295363525405,0.12023996465499295,0.02
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,21,decoded_21,-0.144261206878704,0.5184389311945814,0.9032021913143532,-0.0747906259070357,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,22,decoded_22,-0.16713296187385873,0.5526580915901033,0.8833265253856304,-0.0923673837510083,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,23,decoded_23,0.2435510192853555,0.8954691346291364,1.1611120902115306,0.21809242047750138,0.0
learned_2016-12-31_20260910,learned_probe,2016-12-31,20260910,24,decoded_24,0.2948615190754788,-0.04762342393345498,1.0149501499401086,-0.014042315124594067,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,0,decoded_0,-0.028301396467666225,-0.26107705531938585,1.2065002670302811,0.007388845251204765,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,1,decoded_1,-0.004370912620627455,0.47979422459977916,0.9373330348365408,-0.0020971386316073386,0.02
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,2,decoded_2,0.004902399033497525,-0.2728351041103052,1.2295818292163043,-0.0013375465506945568,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,3,decoded_3,0.344677590835577,-0.6149111832591924,1.0352269625066142,-0.21194610522363236,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,4,decoded_4,0.11108008539703335,0.10011579207333679,0.9720625763718467,0.011120870733097886,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,5,decoded_5,0.10975119329050552,-0.3750340362851692,1.2451327600135325,-0.041160433006852085,0.02
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,6,decoded_6,0.04837758578958812,0.06040169003676049,1.0019046516341745,0.0029220879415894885,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,7,decoded_7,0.02373724445417754,-0.47702716345695023,1.4743882131336,-0.011323310390260535,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,8,decoded_8,-0.22923782691577227,-0.5448993685914993,0.9103981330718209,0.12491154714369172,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,9,decoded_9,-0.09716185509176599,0.08007119147988337,0.6310490913280186,-0.00777986550359348,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,10,decoded_10,0.10055666386942841,-0.36636864573341904,1.243964849256542,-0.03684080876131311,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,11,decoded_11,0.0660264664611391,0.1223213523489684,1.0060412786668897,0.008076446668350338,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,12,decoded_12,-0.05798514993371504,-0.5483200012588341,1.4938639252118386,0.03179441748464831,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,13,decoded_13,-0.09180302926089973,-0.5796458260043923,0.9014700776225119,0.053213242725639626,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,14,decoded_14,0.02062186271438369,0.1523691488614946,0.48312678500354544,0.003142135669729234,0.0
learned_2016-12-31_20260911,learned_probe,2016-12-31,20260911,15,decoded_15,0.026434662460501537,-0.39153606546982617,1.1397975525624275,-0.010350123731807687,0.0
