window,method,seed,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
early_2015_2017,learned_order_shrink4,20260910,120,0.48333333333333334,0.5166666666666667,58,0.486060264714165,0.475,0.5583333333333333,31,27,26,36,0.5274570543508871,0.2658794726370546,0.7261529725474037,0.4835001991864685,0.16242246687422096,-0.07483313414686482,0.0
early_2015_2017,learned_order_shrink4,20260911,120,0.5166666666666667,0.48333333333333334,62,0.5257673894677556,0.425,0.5583333333333333,30,32,21,37,0.49281892424669105,0.2836589439322829,0.7808214643533451,0.49562773540606625,0.17190357139344975,-0.0627055979272671,0.0
early_2015_2017,learned_order_shrink4,20260912,120,0.525,0.475,63,0.5214024218529991,0.5333333333333333,0.5583333333333333,37,26,27,30,0.50830751900873,0.2754325196765868,0.7557076524631037,0.5066503849731852,0.16730480650206042,-0.051682948360148195,0.0
early_2015_2017,learned_persistence_interaction,20260910,120,0.5083333333333333,0.49166666666666664,61,0.512390875809631,0.4666666666666667,0.5583333333333333,32,29,24,35,0.5181638974936638,0.2787477182850834,0.7578275089054967,0.46796367052886095,0.16983318695309496,-0.0903696628044724,0.0
early_2015_2017,learned_persistence_interaction,20260911,120,0.5333333333333333,0.4666666666666667,64,0.5367502112081104,0.475,0.5583333333333333,34,30,23,33,0.5176006758659533,0.27217019457483116,0.7448685258183017,0.4808666184362702,0.15586034815549457,-0.07746671489706314,0.0
early_2015_2017,learned_persistence_interaction,20260912,120,0.48333333333333334,0.5166666666666667,58,0.4880315404111518,0.4583333333333333,0.5583333333333333,30,28,25,37,0.47648549704308646,0.2807200585038255,0.7624189516012272,0.4825295157503994,0.14268746306937496,-0.07580381758293397,0.0
early_2015_2017,learned_probe,20260910,120,0.5,0.5,60,0.49901436215150663,0.5083333333333333,0.5583333333333333,34,26,27,33,0.5190087299352295,0.2713950804574682,0.7384520108415558,0.48734650789244577,0.16038491339865402,-0.07098682544088758,0.0
early_2015_2017,learned_probe,20260911,120,0.55,0.45,66,0.5437904815544916,0.5583333333333333,0.5583333333333333,40,26,27,27,0.5156294001689665,0.2646035007187896,0.7255267964429505,0.5102507286641182,0.13420899822928195,-0.0480826046692151,0.0
early_2015_2017,learned_probe,20260912,120,0.45,0.55,54,0.4522669670515348,0.475,0.5583333333333333,29,25,28,38,0.4798648268093495,0.2729042787640125,0.7424730784535759,0.4904621249015728,0.12845379696795714,-0.06787120843176053,0.0
early_2015_2017,learned_recent_additive,20260910,120,0.5333333333333333,0.4666666666666667,64,0.5209800056322162,0.6083333333333333,0.5583333333333333,42,22,31,25,0.5511123627147283,0.25998631607882855,0.7191015284873442,0.536822588949163,0.1859168625588714,-0.021510744384170333,0.0
early_2015_2017,learned_recent_additive,20260911,120,0.5333333333333333,0.4666666666666667,64,0.515066178541256,0.6583333333333333,0.5583333333333333,45,19,34,22,0.4933821458744016,0.28371569498346383,0.7801408149275557,0.5361893966010182,0.17522929326682904,-0.022143936732315184,0.0
early_2015_2017,learned_recent_additive,20260912,120,0.5416666666666666,0.4583333333333333,65,0.5284426921993804,0.6166666666666667,0.5583333333333333,43,22,31,24,0.518445508307519,0.269479583452468,0.7449324479020575,0.5451010036254001,0.17691294510448521,-0.0132323297079332,0.0
early_2015_2017,learned_recent_interaction,20260910,120,0.55,0.45,66,0.5359053787665446,0.625,0.5583333333333333,44,22,31,23,0.5544916924809913,0.25837868374294476,0.7170581277719743,0.5363311897010025,0.17404205814591064,-0.022002143632330884,0.0
early_2015_2017,learned_recent_interaction,20260911,120,0.5416666666666666,0.4583333333333333,65,0.524500140805407,0.65,0.5583333333333333,45,20,33,22,0.4854970430864545,0.2893639491306345,0.8005720256086062,0.5380104388158344,0.1854682670231557,-0.020322894517498913,0.0
early_2015_2017,learned_recent_interaction,20260912,120,0.575,0.425,69,0.5602647141650239,0.6333333333333333,0.5583333333333333,46,23,30,21,0.5373134328358209,0.27161741773464865,0.7557440575090053,0.5513465999276239,0.20095952840441988,-0.006986733405709433,0.0
early_2015_2017,learned_relativevol_interaction,20260910,120,0.5083333333333333,0.49166666666666664,61,0.512390875809631,0.4666666666666667,0.5583333333333333,32,29,24,35,0.5108420163334272,0.28084630629005036,0.7621475704440563,0.47098671648995594,0.1799719009178347,-0.08734661684337741,0.0
early_2015_2017,learned_relativevol_interaction,20260911,120,0.48333333333333334,0.5166666666666667,58,0.49000281610813856,0.44166666666666665,0.5583333333333333,29,29,24,38,0.49366375668825685,0.28269954796583835,0.7692218402054966,0.4719714599267437,0.16255861149945203,-0.08636187340658963,0.0
early_2015_2017,learned_relativevol_interaction,20260912,120,0.45,0.55,54,0.4581807941424951,0.425,0.5583333333333333,26,28,25,41,0.4798648268093495,0.2814568471137902,0.7640968522732777,0.4792924380621748,0.14311796493447637,-0.07904089527115854,0.0
early_2015_2017,learned_vol_interaction,20260910,120,0.5,0.5,60,0.5029569135454801,0.475,0.5583333333333333,32,28,25,35,0.516192621796677,0.27060964218188727,0.7376629332070244,0.47386497488333557,0.16033302396318574,-0.08446835844999778,0.0
early_2015_2017,learned_vol_interaction,20260911,120,0.48333333333333334,0.5166666666666667,58,0.49394536750211204,0.4083333333333333,0.5583333333333333,27,31,22,40,0.5004224162207829,0.2803407277442536,0.7662017306376789,0.479880943739416,0.16128946466664065,-0.07845238959391737,0.0
early_2015_2017,learned_vol_interaction,20260912,120,0.5166666666666667,0.48333333333333334,62,0.513939735285835,0.525,0.5583333333333333,36,26,27,31,0.49310053506054635,0.27749293555929133,0.7566947931772959,0.4959497541513514,0.15783690300105369,-0.06238357918198195,0.0
early_2015_2017,native_mse,20260910,120,0.475,0.525,57,0.4785975781470009,0.4666666666666667,0.5583333333333333,30,27,26,37,0.507181075753309,,,,,,
early_2015_2017,native_mse,20260911,120,0.48333333333333334,0.5166666666666667,58,0.4584624049563504,0.7083333333333334,0.5583333333333333,45,13,40,22,0.46127851309490286,,,,,,
early_2015_2017,native_mse,20260912,120,0.525,0.475,63,0.48789073500422414,0.8166666666666667,0.5583333333333333,54,9,44,13,0.4584624049563503,,,,,,
late_2018_2020,learned_clip,20260910,141,0.5319148936170213,0.46808510638297873,75,0.5302164148632095,0.5177304964539007,0.5602836879432624,43,32,30,36,0.578399346672111,0.2496295428687699,0.693756096382145,0.51465532751425,0.1506113344169165,-0.045628360429012416,0.0
late_2018_2020,learned_clip,20260911,141,0.5460992907801419,0.45390070921985815,77,0.5428746427113107,0.5319148936170213,0.5602836879432624,45,32,30,34,0.5467537770518579,0.25686999323360443,0.7101781357745618,0.5153749620230121,0.12992543226159475,-0.0449087259202503,0.0
late_2018_2020,learned_clip,20260912,141,0.5673758865248227,0.4326241134751773,80,0.5583911800734994,0.5815602836879432,0.5602836879432624,50,30,32,29,0.5865659452837892,0.24564552267215786,0.6858014066323355,0.5374793863584694,0.1371825424992659,-0.022804301584793074,0.0
late_2018_2020,learned_hmm_interaction,20260910,141,0.5531914893617021,0.44680851063829785,78,0.5457329522253982,0.5673758865248227,0.5602836879432624,48,30,32,31,0.5820743160473663,0.24902592844573063,0.6922444135685974,0.5145962545218268,0.1553693358454394,-0.045687433421435664,0.0
late_2018_2020,learned_hmm_interaction,20260911,141,0.5602836879432624,0.4397163120567376,79,0.5590036749693752,0.5177304964539007,0.5602836879432624,45,34,28,34,0.5498162515312373,0.2585568082005157,0.7144414671468138,0.514841401781271,0.13413909537096758,-0.04544228616199142,0.0
late_2018_2020,learned_hmm_interaction,20260912,141,0.5602836879432624,0.4397163120567376,79,0.5520620661494487,0.574468085106383,0.5602836879432624,49,30,32,30,0.5828909759085341,0.24840290222923267,0.6920206480819875,0.52963424538552,0.1424178097895992,-0.03064944255774249,0.0
late_2018_2020,learned_market,20260910,141,0.5602836879432624,0.4397163120567376,79,0.5537974683544304,0.5602836879432624,0.5602836879432624,48,31,31,31,0.5841159657002858,0.24852249495396125,0.6914158960993668,0.5127610821383721,0.15528300790932079,-0.04752260580489032,0.0
late_2018_2020,learned_market,20260911,141,0.5602836879432624,0.4397163120567376,79,0.5590036749693752,0.5177304964539007,0.5602836879432624,45,34,28,34,0.5534912209064925,0.25686269110643856,0.7105794255140007,0.5130260028828015,0.1332678455075659,-0.04725768506046091,0.0
late_2018_2020,learned_market,20260912,141,0.5602836879432624,0.4397163120567376,79,0.5520620661494487,0.574468085106383,0.5602836879432624,49,30,32,30,0.5851367905267456,0.2465968028937044,0.6876037917254034,0.5311323386897489,0.14188362661841278,-0.029151349253513592,0.0
late_2018_2020,learned_order_extension,20260910,141,0.5602836879432624,0.4397163120567376,79,0.5520620661494487,0.574468085106383,0.5602836879432624,49,30,32,30,0.5761535320538995,0.24999819332759335,0.6949788253642627,0.5166784996102444,0.15595231017075778,-0.043605188333018075,0.0
late_2018_2020,learned_order_extension,20260911,141,0.5602836879432624,0.4397163120567376,79,0.5607390771743569,0.5035460992907801,0.5602836879432624,44,35,27,35,0.5563495304205798,0.2586608151537714,0.7163361765925823,0.5132291625797235,0.14133862047619397,-0.047054525363538935,0.0
late_2018_2020,learned_order_extension,20260912,141,0.5673758865248227,0.4326241134751773,80,0.560126582278481,0.5673758865248227,0.5602836879432624,49,31,31,30,0.5683952633728052,0.2511982815567865,0.6986013833198169,0.5278501050073797,0.14247381859334265,-0.03243358293588272,0.0
late_2018_2020,learned_order_offset,20260910,141,0.5602836879432624,0.4397163120567376,79,0.5520620661494487,0.574468085106383,0.5602836879432624,49,30,32,30,0.5767660269497754,0.25003266262566387,0.6950286043657632,0.5166219214377121,0.15552185237125196,-0.043661766505550315,0.0
late_2018_2020,learned_order_offset,20260911,141,0.5602836879432624,0.4397163120567376,79,0.5607390771743569,0.5035460992907801,0.5602836879432624,44,35,27,35,0.5565536953858717,0.2585995529131879,0.7160840207069362,0.5131243591114134,0.14063857490041415,-0.047159328831849034,0.0
late_2018_2020,learned_order_offset,20260912,141,0.574468085106383,0.425531914893617,81,0.5681910984075133,0.5602836879432624,0.5602836879432624,49,32,30,30,0.5690077582686811,0.2511637897268311,0.6985028649813418,0.5277902446121383,0.14214089156229548,-0.03249344333112414,0.0
late_2018_2020,learned_order_shrink16,20260910,141,0.5602836879432624,0.4397163120567376,79,0.5520620661494487,0.574468085106383,0.5602836879432624,49,30,32,30,0.5757452021233156,0.2503175748783749,0.6957472196716297,0.5167037814931172,0.1556163147505891,-0.0435799064501452,0.0
late_2018_2020,learned_order_shrink16,20260911,141,0.5673758865248227,0.4326241134751773,80,0.5670681910984076,0.5106382978723404,0.5602836879432624,45,35,27,34,0.5518579011841568,0.25839697532202444,0.715067413720464,0.5130360781545146,0.1379491340820204,-0.04724760978874787,0.0
late_2018_2020,learned_order_shrink16,20260912,141,0.574468085106383,0.425531914893617,81,0.5681910984075133,0.5602836879432624,0.5602836879432624,49,32,30,30,0.5737035524703961,0.25067437746373994,0.6972471242483477,0.5283169277339456,0.1429546183483105,-0.03196676020931688,0.0
late_2018_2020,learned_order_shrink4,20260910,141,0.5602836879432624,0.4397163120567376,79,0.5520620661494487,0.574468085106383,0.5602836879432624,49,30,32,30,0.5761535320538995,0.25008955976044067,0.6951955231235966,0.516688780388775,0.15582557827190616,-0.04359490755448747,0.0
late_2018_2020,learned_order_shrink4,20260911,141,0.5602836879432624,0.4397163120567376,79,0.5607390771743569,0.5035460992907801,0.5602836879432624,44,35,27,35,0.5565536953858717,0.2585636211331389,0.7158946914243073,0.5131667721812221,0.14024571444985126,-0.04711691576204036,0.0
late_2018_2020,learned_order_shrink4,20260912,141,0.574468085106383,0.425531914893617,81,0.5681910984075133,0.5602836879432624,0.5602836879432624,49,32,30,30,0.5702327480604328,0.2510321399939831,0.6981765182516346,0.5279919095894193,0.14258998863732575,-0.032291778353843115,0.0
late_2018_2020,learned_persistence_interaction,20260910,141,0.5390070921985816,0.46099290780141844,76,0.5330747243772969,0.5531914893617021,0.5602836879432624,46,30,32,33,0.5875867701102491,0.24869349505693417,0.6916684032901615,0.511592204254327,0.15621673685052037,-0.04869148368893539,0.0
late_2018_2020,learned_persistence_interaction,20260911,141,0.5602836879432624,0.4397163120567376,79,0.5590036749693752,0.5177304964539007,0.5602836879432624,45,34,28,34,0.5547162106982442,0.25737079555314685,0.7121193828086366,0.5127387568337428,0.13405926092392328,-0.04754493110951963,0.0
late_2018_2020,learned_persistence_interaction,20260912,141,0.5531914893617021,0.44680851063829785,78,0.5457329522253982,0.5673758865248227,0.5602836879432624,48,30,32,31,0.5857492854226215,0.24681609373829214,0.6878606687165354,0.5322675605121904,0.14530447697526844,-0.02801612743107207,0.0
late_2018_2020,learned_probe,20260910,141,0.5390070921985816,0.46099290780141844,76,0.53654552878726,0.524822695035461,0.5602836879432624,44,32,30,35,0.5771743568803593,0.24982964446150652,0.6940771714274969,0.5161015594436311,0.15162865839287176,-0.044182128499631323,0.0
late_2018_2020,learned_probe,20260911,141,0.5531914893617021,0.44680851063829785,78,0.5492037566353614,0.5390070921985816,0.5602836879432624,46,32,30,33,0.5443037974683544,0.2574859312009133,0.7115362413144559,0.5150654669456427,0.13133321156338304,-0.04521822099761974,0.0
late_2018_2020,learned_probe,20260912,141,0.5602836879432624,0.4397163120567376,79,0.5503266639444672,0.5886524822695035,0.5602836879432624,50,29,33,29,0.583707635769702,0.24558905416792656,0.6856888772642649,0.5380623951637246,0.13743560845505415,-0.022221292779537882,0.0
late_2018_2020,learned_recent_additive,20260910,141,0.5106382978723404,0.48936170212765956,72,0.49561045324622294,0.624113475177305,0.5602836879432624,49,23,39,30,0.5222539812168232,0.2752088470675098,0.7553689571904187,0.564656958111009,0.19535338471258323,0.004373270167746579,0.0
late_2018_2020,learned_recent_additive,20260911,141,0.49645390070921985,0.5035460992907801,70,0.4760106165781952,0.6666666666666666,0.5602836879432624,51,19,43,28,0.4895875867701103,0.2888588175945509,0.7950339648843997,0.5768822244979971,0.2013783653508348,0.016598536554734644,0.0
late_2018_2020,learned_recent_additive,20260912,141,0.5319148936170213,0.46808510638297873,75,0.5076561861984483,0.7021276595744681,0.5602836879432624,56,19,43,23,0.49060841159657004,0.28576104053232054,0.7874559296045858,0.6062570510338804,0.18994906357539254,0.04597336309061795,0.0
late_2018_2020,learned_recent_interaction,20260910,141,0.5106382978723404,0.48936170212765956,72,0.49561045324622294,0.624113475177305,0.5602836879432624,49,23,39,30,0.5063291139240507,0.28148075979934445,0.7747238968308312,0.574327113181332,0.19434451407595169,0.014043425238069562,0.0
late_2018_2020,learned_recent_interaction,20260911,141,0.5035460992907801,0.49645390070921985,71,0.48581053491220905,0.6453900709219859,0.5602836879432624,50,21,41,29,0.4916292364230298,0.2899418846141862,0.7996200825938444,0.5724729369636665,0.20135927121250624,0.01218924902040408,0.0
late_2018_2020,learned_recent_interaction,20260912,141,0.524822695035461,0.475177304964539,74,0.5013270722743978,0.6950354609929078,0.5602836879432624,55,19,43,24,0.4873417721518987,0.2895961482481401,0.7999154674076528,0.6006531903538941,0.1957734669173059,0.04036950241063164,0.0
late_2018_2020,learned_relativevol_interaction,20260910,141,0.5602836879432624,0.4397163120567376,79,0.5537974683544304,0.5602836879432624,0.5602836879432624,48,31,31,31,0.5843201306655778,0.2502489306259169,0.6960214954906871,0.5128646953521294,0.1616537756239694,-0.047418992591133025,0.0
late_2018_2020,learned_relativevol_interaction,20260911,141,0.5602836879432624,0.4397163120567376,79,0.5590036749693752,0.5177304964539007,0.5602836879432624,45,34,28,34,0.5538995508370763,0.2577312660176101,0.7126606265761325,0.5146317221410317,0.1375583895813145,-0.04565196580223074,0.0
late_2018_2020,learned_relativevol_interaction,20260912,141,0.5531914893617021,0.44680851063829785,78,0.5457329522253982,0.5673758865248227,0.5602836879432624,48,30,32,31,0.5863617803184974,0.24634292837416122,0.6871517364164634,0.5311910550127666,0.1424393138241274,-0.0290926329304958,0.0
late_2018_2020,learned_vol_interaction,20260910,141,0.5531914893617021,0.44680851063829785,78,0.5457329522253982,0.5673758865248227,0.5602836879432624,48,30,32,31,0.5763576970191915,0.25083264582046705,0.6970425705753475,0.516701806471269,0.15552687297060167,-0.04358188147199349,0.0
late_2018_2020,learned_vol_interaction,20260911,141,0.5531914893617021,0.44680851063829785,78,0.550939158840343,0.524822695035461,0.5602836879432624,45,33,29,34,0.5520620661494487,0.25830463478254595,0.7141901605577775,0.5128174795232123,0.13433706161670628,-0.047466208420050116,0.0
late_2018_2020,learned_vol_interaction,20260912,141,0.5673758865248227,0.4326241134751773,80,0.5618619844834627,0.5531914893617021,0.5602836879432624,48,32,30,31,0.578399346672111,0.25008333546644484,0.6956471548410595,0.5289512502957987,0.144093128151314,-0.03133243764746374,0.0
late_2018_2020,native_mse,20260910,141,0.574468085106383,0.425531914893617,81,0.569926500612495,0.5460992907801419,0.5602836879432624,48,33,29,31,0.5988158432013067,,,,,,
late_2018_2020,native_mse,20260911,141,0.5531914893617021,0.44680851063829785,78,0.5457329522253982,0.5673758865248227,0.5602836879432624,48,30,32,31,0.5639036341363822,,,,,,
late_2018_2020,native_mse,20260912,141,0.5815602836879432,0.41843971631205673,82,0.5623723968966925,0.6666666666666666,0.5602836879432624,57,25,37,22,0.5749285422621478,,,,,,
pooled_2015_2020,learned_clip,20260910,261,0.5172413793103449,0.4827586206896552,135,0.5158725431804645,0.5134099616858238,0.5593869731800766,77,58,57,69,0.5460988683740322,0.2597260609636826,0.7144879731634145,0.502076571377057,0.15564880928550628,-0.057310401803019606,0.0
pooled_2015_2020,learned_clip,20260911,261,0.5440613026819924,0.4559386973180077,142,0.5398451459201905,0.5402298850574713,0.5593869731800766,84,58,57,62,0.530196545562835,0.26036114812407857,0.7169869831140402,0.512228074573158,0.13170031647989708,-0.047158898606918576,0.0
pooled_2015_2020,learned_clip,20260912,261,0.5134099616858238,0.48659003831417624,134,0.5096783799880882,0.5325670498084292,0.5593869731800766,79,55,60,67,0.5348421679571174,0.25867186667461817,0.712939138825502,0.5159275109281184,0.13556669263734783,-0.04345946225195818,0.0
pooled_2015_2020,learned_hmm_interaction,20260910,261,0.5325670498084292,0.4674329501915709,139,0.5314175104228708,0.5134099616858238,0.5593869731800766,79,60,55,67,0.5496724240619416,0.26114147924316694,0.718951291282655,0.4916613394943906,0.16066360819748113,-0.06772563368568596,0.0
pooled_2015_2020,learned_hmm_interaction,20260911,261,0.5325670498084292,0.4674329501915709,139,0.5369565217391304,0.4674329501915709,0.5593869731800766,73,66,49,73,0.5227516378796903,0.2673476694045543,0.7336066103863735,0.4965367926172673,0.14498034498770293,-0.06285018056280928,0.0
pooled_2015_2020,learned_hmm_interaction,20260912,261,0.5287356321839081,0.47126436781609193,138,0.5270696843359143,0.5172413793103449,0.5593869731800766,79,59,56,67,0.5324002382370459,0.26325578129844984,0.7246445581619213,0.5087307885589146,0.14462047029068698,-0.05065618462116195,0.0
pooled_2015_2020,learned_market,20260910,261,0.5402298850574713,0.45977011494252873,141,0.5382668254913638,0.5210727969348659,0.5593869731800766,81,60,55,65,0.5478856462179869,0.262009427041285,0.7210840664449183,0.49269224993611926,0.16383623620989216,-0.06669472324395731,0.0
pooled_2015_2020,learned_market,20260911,261,0.5325670498084292,0.4674329501915709,139,0.5360333531864205,0.47509578544061304,0.5593869731800766,74,65,50,72,0.5264443120905301,0.26619348919868413,0.7310747299266226,0.49555293581631243,0.14497633314591402,-0.06383403736376414,0.0
pooled_2015_2020,learned_market,20260912,261,0.5325670498084292,0.4674329501915709,139,0.5304943418701609,0.5210727969348659,0.5593869731800766,80,59,56,66,0.5329958308516974,0.2621959055016023,0.7219289314451995,0.5095285782238529,0.14447305293803403,-0.049858394956223684,0.0
pooled_2015_2020,learned_order_extension,20260910,261,0.5363984674329502,0.46360153256704983,140,0.5320726622989875,0.5402298850574713,0.5593869731800766,83,57,58,63,0.5531268612269208,0.2570551620714205,0.7088478741456787,0.5019981378661877,0.16013675306394298,-0.05738883531388883,0.0
pooled_2015_2020,learned_order_extension,20260911,261,0.5363984674329502,0.46360153256704983,140,0.540381179273377,0.47126436781609193,0.5593869731800766,74,66,49,72,0.5272185824895771,0.27053847404637166,0.7475404358405373,0.5060925306141707,0.15740422912962637,-0.053294442565905875,0.0
pooled_2015_2020,learned_order_extension,20260912,261,0.5478927203065134,0.4521072796934866,143,0.5423466349017272,0.5517241379310345,0.5593869731800766,86,57,58,60,0.5431209053007743,0.2622927443737878,0.7251311896188217,0.518690917094251,0.1555054091189685,-0.040696056085825605,0.0
pooled_2015_2020,learned_order_offset,20260910,261,0.5363984674329502,0.46360153256704983,140,0.5320726622989875,0.5402298850574713,0.5593869731800766,83,57,58,63,0.5528886241810601,0.25694257760111633,0.7085818428600263,0.5019563362320476,0.15932129671047654,-0.05743063694802897,0.0
pooled_2015_2020,learned_order_offset,20260911,261,0.5402298850574713,0.45977011494252873,141,0.5447290053603335,0.4674329501915709,0.5593869731800766,74,67,48,72,0.5271590232281119,0.2700862406339117,0.745947810447327,0.5056954264623331,0.1557495426632387,-0.053691546717743455,0.0
pooled_2015_2020,learned_order_offset,20260912,261,0.5517241379310345,0.4482758620689655,144,0.5466944609886837,0.5478927203065134,0.5593869731800766,86,58,57,60,0.5437164979154259,0.2619978250019048,0.7241837674936326,0.518783063758013,0.15460293886747428,-0.0406039094220636,0.0
pooled_2015_2020,learned_order_shrink16,20260910,261,0.5287356321839081,0.47126436781609193,138,0.5261465157832043,0.524904214559387,0.5593869731800766,80,58,57,66,0.5506253722453841,0.25810006372140365,0.7110796476840293,0.5000478216026065,0.1591407143456622,-0.05933915157747005,0.0
pooled_2015_2020,learned_order_shrink16,20260911,261,0.5402298850574713,0.45977011494252873,141,0.5447290053603335,0.4674329501915709,0.5593869731800766,74,67,48,72,0.5259678379988089,0.2692688688374898,0.7422696872281491,0.5027560641154976,0.1526645322885331,-0.056630909064579016,0.0
pooled_2015_2020,learned_order_shrink16,20260912,261,0.5555555555555556,0.4444444444444444,145,0.5510422870756403,0.5440613026819924,0.5593869731800766,86,59,56,60,0.5402025014889815,0.2622428854972729,0.7237968266866616,0.5168849704856756,0.15336900816670146,-0.042502002694400964,0.0
pooled_2015_2020,learned_order_shrink4,20260910,261,0.524904214559387,0.47509578544061304,137,0.5217986896962478,0.5287356321839081,0.5593869731800766,80,57,58,66,0.5516378796902919,0.25734928981865396,0.7094288332035079,0.5014296625946112,0.15975124907565097,-0.05795731058546538,0.0
pooled_2015_2020,learned_order_shrink4,20260911,261,0.5402298850574713,0.45977011494252873,141,0.5447290053603335,0.4674329501915709,0.5593869731800766,74,67,48,72,0.5273377010125074,0.27010170058102123,0.7457460812767385,0.5051028472271274,0.15584833946481727,-0.05428412595294918,0.0
pooled_2015_2020,learned_order_shrink4,20260912,261,0.5517241379310345,0.4482758620689655,144,0.5466944609886837,0.5478927203065134,0.5593869731800766,86,58,57,60,0.5425848719475879,0.26225070536529516,0.7246276144408158,0.5181797143635645,0.15481088196582818,-0.041207258816512105,0.0
