cutoff,row_index,date,high_probability,gate,hmm_bucket
2015-12-31,1220,2016-02-05,0.1153606794088034,-0.7692786411823932,low_probability
2015-12-31,1225,2016-02-19,0.028639145260640892,-0.9427217094787183,low_probability
2015-12-31,1230,2016-02-26,0.7538171344377748,0.5076342688755495,uncertain
2015-12-31,1235,2016-03-04,0.4467694916591663,-0.10646101668166741,uncertain
2015-12-31,1240,2016-03-11,0.03492531514139891,-0.9301493697172022,low_probability
2015-12-31,1245,2016-03-18,0.02875639006802113,-0.9424872198639578,low_probability
2015-12-31,1250,2016-03-25,0.02255859122038118,-0.9548828175592377,low_probability
2015-12-31,1255,2016-04-01,0.022240745405691292,-0.9555185091886174,low_probability
2015-12-31,1259,2016-04-08,0.020315776690425873,-0.9593684466191482,low_probability
2015-12-31,1264,2016-04-15,0.01438707020462379,-0.9712258595907525,low_probability
2015-12-31,1269,2016-04-22,0.01696445278046075,-0.9660710944390785,low_probability
2015-12-31,1274,2016-04-29,0.013009200755538186,-0.9739815984889236,low_probability
2015-12-31,1278,2016-05-06,0.08869742409784012,-0.8226051518043198,low_probability
2015-12-31,1283,2016-05-13,0.01567208191304433,-0.9686558361739114,low_probability
2015-12-31,1288,2016-05-20,0.0140003807772346,-0.9719992384455308,low_probability
2015-12-31,1293,2016-05-27,0.012925133499996083,-0.9741497330000078,low_probability
2015-12-31,1298,2016-06-03,0.025936323229554175,-0.9481273535408916,low_probability
2015-12-31,1306,2016-06-17,0.020492760310562748,-0.9590144793788745,low_probability
2015-12-31,1311,2016-06-24,0.021637478090497753,-0.9567250438190045,low_probability
2015-12-31,1316,2016-07-01,0.013134545263857487,-0.973730909472285,low_probability
2015-12-31,1321,2016-07-08,0.014201397153246979,-0.971597205693506,low_probability
2015-12-31,1326,2016-07-15,0.014263786830840801,-0.9714724263383184,low_probability
2015-12-31,1331,2016-07-22,0.01601168542874281,-0.9679766291425144,low_probability
2015-12-31,1336,2016-07-29,0.016029289675517838,-0.9679414206489643,low_probability
2015-12-31,1341,2016-08-05,0.012983673007572518,-0.974032653984855,low_probability
2015-12-31,1346,2016-08-12,0.03422371169362504,-0.9315525766127499,low_probability
2015-12-31,1351,2016-08-19,0.015964607464502324,-0.9680707850709953,low_probability
2015-12-31,1356,2016-08-26,0.013415371298264797,-0.9731692574034704,low_probability
2015-12-31,1361,2016-09-02,0.014274530084596846,-0.9714509398308063,low_probability
2015-12-31,1366,2016-09-09,0.014441155096163862,-0.9711176898076723,low_probability
2015-12-31,1374,2016-09-23,0.01446613867484107,-0.9710677226503178,low_probability
2015-12-31,1379,2016-09-30,0.013646046044488741,-0.9727079079110226,low_probability
2015-12-31,1384,2016-10-14,0.012952105378326039,-0.9740957892433479,low_probability
2015-12-31,1389,2016-10-21,0.013442149205503143,-0.9731157015889937,low_probability
2015-12-31,1394,2016-10-28,0.013114273757262387,-0.9737714524854753,low_probability
2015-12-31,1399,2016-11-04,0.014874628308977482,-0.9702507433820451,low_probability
2015-12-31,1404,2016-11-11,0.017524835347855827,-0.9649503293042884,low_probability
2015-12-31,1409,2016-11-18,0.014008634103964631,-0.9719827317920707,low_probability
2015-12-31,1414,2016-11-25,0.016683653884723544,-0.9666326922305529,low_probability
2015-12-31,1419,2016-12-02,0.018650200021565227,-0.9626995999568695,low_probability
2015-12-31,1424,2016-12-09,0.015004587152660709,-0.9699908256946785,low_probability
2015-12-31,1429,2016-12-16,0.016524494156683663,-0.9669510116866327,low_probability
2015-12-31,1434,2016-12-23,0.016160823055705258,-0.9676783538885895,low_probability
2015-12-31,1439,2016-12-30,0.013413724405661962,-0.9731725511886761,low_probability
2016-12-31,1443,2017-01-06,0.015129305496864275,-0.9697413890062715,low_probability
2016-12-31,1448,2017-01-13,0.013690687252582706,-0.9726186254948346,low_probability
2016-12-31,1453,2017-01-20,0.015816540713165968,-0.9683669185736681,low_probability
2016-12-31,1458,2017-02-03,0.015366038364578621,-0.9692679232708428,low_probability
2016-12-31,1463,2017-02-10,0.01444960206720329,-0.9711007958655934,low_probability
2016-12-31,1468,2017-02-17,0.014992244293293272,-0.9700155114134135,low_probability
2016-12-31,1473,2017-02-24,0.013552403053228862,-0.9728951938935423,low_probability
2016-12-31,1478,2017-03-03,0.013922947579226363,-0.9721541048415473,low_probability
2016-12-31,1483,2017-03-10,0.013616191306286062,-0.9727676173874279,low_probability
2016-12-31,1488,2017-03-17,0.018676021448753074,-0.9626479571024938,low_probability
2016-12-31,1493,2017-03-24,0.01622020968674684,-0.9675595806265063,low_probability
2016-12-31,1498,2017-03-31,0.015517647855654458,-0.9689647042886911,low_probability
2016-12-31,1501,2017-04-07,0.014630544930218028,-0.9707389101395639,low_probability
2016-12-31,1506,2017-04-14,0.01593978647873581,-0.9681204270425284,low_probability
2016-12-31,1511,2017-04-21,0.013558252631687145,-0.9728834947366257,low_probability
2016-12-31,1516,2017-04-28,0.01323380482517901,-0.973532390349642,low_probability
2016-12-31,1520,2017-05-05,0.014973441348394996,-0.97005311730321,low_probability
2016-12-31,1525,2017-05-12,0.017046028315518144,-0.9659079433689637,low_probability
2016-12-31,1530,2017-05-19,0.01362681142822863,-0.9727463771435427,low_probability
2016-12-31,1535,2017-05-26,0.020782527825692,-0.958434944348616,low_probability
2016-12-31,1538,2017-06-02,0.013842242690261646,-0.9723155146194767,low_probability
2016-12-31,1543,2017-06-09,0.015949153680556494,-0.968101692638887,low_probability
2016-12-31,1548,2017-06-16,0.01456742265560136,-0.9708651546887973,low_probability
2016-12-31,1553,2017-06-23,0.017933911841957216,-0.9641321763160856,low_probability
2016-12-31,1558,2017-06-30,0.01415129323889051,-0.971697413522219,low_probability
2016-12-31,1563,2017-07-07,0.013963457755443684,-0.9720730844891127,low_probability
2016-12-31,1568,2017-07-14,0.014842344504708501,-0.970315310990583,low_probability
2016-12-31,1573,2017-07-21,0.017398127623089506,-0.965203744753821,low_probability
2016-12-31,1578,2017-07-28,0.013485046058352781,-0.9730299078832945,low_probability
2016-12-31,1583,2017-08-04,0.01584885896370106,-0.9683022820725978,low_probability
2016-12-31,1588,2017-08-11,0.038493437468821515,-0.923013125062357,low_probability
2016-12-31,1593,2017-08-18,0.013853736998619333,-0.9722925260027613,low_probability
2016-12-31,1598,2017-08-25,0.030402815322760558,-0.9391943693544789,low_probability
2016-12-31,1603,2017-09-01,0.013596138214157318,-0.9728077235716853,low_probability
2016-12-31,1608,2017-09-08,0.013436599874651938,-0.9731268002506961,low_probability
2016-12-31,1613,2017-09-15,0.0131489975729269,-0.9737020048541462,low_probability
2016-12-31,1618,2017-09-22,0.013037756822670431,-0.9739244863546591,low_probability
2016-12-31,1623,2017-09-29,0.013527019534872377,-0.9729459609302552,low_probability
2016-12-31,1628,2017-10-13,0.0134140113694397,-0.9731719772611206,low_probability
2016-12-31,1633,2017-10-20,0.013524964657547676,-0.9729500706849047,low_probability
2016-12-31,1638,2017-10-27,0.01569756995301531,-0.9686048600939694,low_probability
2016-12-31,1643,2017-11-03,0.013062764202811541,-0.9738744715943769,low_probability
2016-12-31,1648,2017-11-10,0.017658390911642168,-0.9646832181767157,low_probability
2016-12-31,1653,2017-11-17,0.014971226771437309,-0.9700575464571254,low_probability
2016-12-31,1658,2017-11-24,0.09371298318315868,-0.8125740336336826,low_probability
2016-12-31,1663,2017-12-01,0.017090883590123822,-0.9658182328197523,low_probability
2016-12-31,1668,2017-12-08,0.019080218214125838,-0.9618395635717483,low_probability
2016-12-31,1673,2017-12-15,0.022693903124692435,-0.9546121937506151,low_probability
2016-12-31,1678,2017-12-22,0.0154099042485067,-0.9691801915029866,low_probability
2016-12-31,1683,2017-12-29,0.016268384032707407,-0.9674632319345852,low_probability
2017-12-31,1687,2018-01-05,0.014975806218495697,-0.9700483875630086,low_probability
2017-12-31,1692,2018-01-12,0.0143511666888188,-0.9712976666223624,low_probability
2017-12-31,1697,2018-01-19,0.014305760035370443,-0.9713884799292591,low_probability
2017-12-31,1702,2018-01-26,0.015058229056492683,-0.9698835418870146,low_probability
2017-12-31,1707,2018-02-02,0.018301074366082942,-0.9633978512678341,low_probability
2017-12-31,1712,2018-02-09,0.9976004429482689,0.9952008858965378,high_probability
2017-12-31,1717,2018-02-23,0.45655907675349844,-0.08688184649300312,uncertain
2017-12-31,1722,2018-03-02,0.05683990809397393,-0.8863201838120521,low_probability
2017-12-31,1727,2018-03-09,0.022112739344085756,-0.9557745213118285,low_probability
2017-12-31,1732,2018-03-16,0.020218445893540403,-0.9595631082129192,low_probability
2017-12-31,1737,2018-03-23,0.29415968757208594,-0.4116806248558281,uncertain
2017-12-31,1742,2018-03-30,0.05590212060171129,-0.8881957587965774,low_probability
2017-12-31,1750,2018-04-13,0.022424511649528446,-0.9551509767009431,low_probability
2017-12-31,1755,2018-04-20,0.04315406644615769,-0.9136918671076846,low_probability
2017-12-31,1760,2018-04-27,0.0439088111392661,-0.9121823777214678,low_probability
2017-12-31,1763,2018-05-04,0.017806873604360368,-0.9643862527912792,low_probability
2017-12-31,1768,2018-05-11,0.01655129097435209,-0.9668974180512958,low_probability
2017-12-31,1773,2018-05-18,0.02187455636466333,-0.9562508872706733,low_probability
2017-12-31,1778,2018-05-25,0.01684931866405201,-0.9663013626718959,low_probability
2017-12-31,1783,2018-06-01,0.10574294964567821,-0.7885141007086436,low_probability
2017-12-31,1788,2018-06-08,0.02993318745737516,-0.9401336250852497,low_probability
2017-12-31,1793,2018-06-15,0.016870349927307116,-0.9662593001453857,low_probability
2017-12-31,1797,2018-06-22,0.15585103978324644,-0.6882979204335071,low_probability
2017-12-31,1802,2018-06-29,0.39102805335320917,-0.21794389329358166,uncertain
2017-12-31,1807,2018-07-06,0.17495636168131584,-0.6500872766373683,low_probability
2017-12-31,1812,2018-07-13,0.338792985513214,-0.32241402897357196,uncertain
2017-12-31,1817,2018-07-20,0.0665245994861752,-0.8669508010276497,low_probability
2017-12-31,1822,2018-07-27,0.022364493307892815,-0.9552710133842144,low_probability
2017-12-31,1827,2018-08-03,0.21146070047553137,-0.5770785990489373,uncertain
2017-12-31,1832,2018-08-10,0.6171500922841462,0.23430018456829238,uncertain
2017-12-31,1837,2018-08-17,0.24004240990687783,-0.5199151801862443,uncertain
2017-12-31,1842,2018-08-24,0.029886193312572265,-0.9402276133748555,low_probability
2017-12-31,1847,2018-08-31,0.02292694550032206,-0.9541461089993559,low_probability
2017-12-31,1852,2018-09-07,0.0323647023523085,-0.935270595295383,low_probability
2017-12-31,1857,2018-09-14,0.01752235309887987,-0.9649552938022402,low_probability
2017-12-31,1862,2018-09-21,0.4037932136160827,-0.19241357276783455,uncertain
2017-12-31,1866,2018-09-28,0.059772277733877575,-0.8804554445322449,low_probability
2017-12-31,1871,2018-10-12,0.914535178245415,0.8290703564908299,high_probability
2017-12-31,1876,2018-10-19,0.9495634699661932,0.8991269399323865,high_probability
2017-12-31,1881,2018-10-26,0.321114150143099,-0.35777169971380196,uncertain
2017-12-31,1886,2018-11-02,0.9677369846259019,0.9354739692518037,high_probability
2017-12-31,1891,2018-11-09,0.1595911883425504,-0.6808176233148993,low_probability
2017-12-31,1896,2018-11-16,0.02868158321723553,-0.942636833565529,low_probability
2017-12-31,1901,2018-11-23,0.1299292432742617,-0.7401415134514766,low_probability
2017-12-31,1906,2018-11-30,0.0382754996433765,-0.923449000713247,low_probability
2017-12-31,1911,2018-12-07,0.08456121675308939,-0.8308775664938213,low_probability
2017-12-31,1916,2018-12-14,0.06673781631581009,-0.8665243673683798,low_probability
2017-12-31,1921,2018-12-21,0.032145432683405674,-0.9357091346331886,low_probability
2017-12-31,1926,2018-12-28,0.016308377308386267,-0.9673832453832275,low_probability
2018-12-31,1929,2019-01-04,0.11988310790157057,-0.7602337841968588,low_probability
2018-12-31,1934,2019-01-11,0.019932204637029015,-0.960135590725942,low_probability
2018-12-31,1939,2019-01-18,0.05834694978998664,-0.8833061004200267,low_probability
2018-12-31,1944,2019-01-25,0.020685222499101468,-0.958629555001797,low_probability
2018-12-31,1949,2019-02-01,0.0362054845341701,-0.9275890309316598,low_probability
2018-12-31,1954,2019-02-15,0.0993969984809958,-0.8012060030380084,low_probability
2018-12-31,1959,2019-02-22,0.25841674763547395,-0.4831665047290521,uncertain
2018-12-31,1964,2019-03-01,0.5950172567574739,0.1900345135149477,uncertain
2018-12-31,1969,2019-03-08,0.963159365958221,0.9263187319164421,high_probability
2018-12-31,1974,2019-03-15,0.26515085029560126,-0.4696982994087975,uncertain
2018-12-31,1979,2019-03-22,0.058951924806444095,-0.8820961503871119,low_probability
2018-12-31,1984,2019-03-29,0.8787689831212332,0.7575379662424664,high_probability
2018-12-31,1993,2019-04-12,0.0786668590228961,-0.8426662819542078,low_probability
2018-12-31,1998,2019-04-19,0.05962030907378815,-0.8807593818524238,low_probability
2018-12-31,2003,2019-04-26,0.1300030373299594,-0.7399939253400811,low_probability
2018-12-31,2010,2019-05-10,0.9930505529289742,0.9861011058579483,high_probability
2018-12-31,2015,2019-05-17,0.8721721836744881,0.7443443673489762,high_probability
2018-12-31,2020,2019-05-24,0.22076170634458228,-0.5584765873108355,uncertain
2018-12-31,2025,2019-05-31,0.0220325864097237,-0.9559348271805526,low_probability
2018-12-31,2034,2019-06-14,0.061129235477051624,-0.8777415290458968,low_probability
2018-12-31,2039,2019-06-21,0.18859214755429807,-0.6228157048914038,low_probability
2018-12-31,2044,2019-06-28,0.021614366310033314,-0.9567712673799333,low_probability
2018-12-31,2049,2019-07-05,0.030551415721571298,-0.9388971685568575,low_probability
2018-12-31,2054,2019-07-12,0.01959950449473932,-0.9608009910105214,low_probability
2018-12-31,2059,2019-07-19,0.02396783364047343,-0.9520643327190531,low_probability
2018-12-31,2064,2019-07-26,0.016352830257092492,-0.967294339485815,low_probability
2018-12-31,2069,2019-08-02,0.03663078927271027,-0.9267384214545795,low_probability
2018-12-31,2074,2019-08-09,0.03515440927596036,-0.9296911814480793,low_probability
2018-12-31,2079,2019-08-16,0.017594629009073152,-0.9648107419818537,low_probability
2018-12-31,2084,2019-08-23,0.018810137251611528,-0.962379725496777,low_probability
2018-12-31,2089,2019-08-30,0.016181881753680006,-0.96763623649264,low_probability
2018-12-31,2094,2019-09-06,0.019935509960490795,-0.9601289800790184,low_probability
2018-12-31,2103,2019-09-20,0.01671093553162944,-0.9665781289367411,low_probability
2018-12-31,2108,2019-09-27,0.016584743400531614,-0.9668305131989368,low_probability
2018-12-31,2113,2019-10-11,0.021783246236614276,-0.9564335075267715,low_probability
2018-12-31,2118,2019-10-18,0.030127034756231245,-0.9397459304875375,low_probability
2018-12-31,2123,2019-10-25,0.016871104601614288,-0.9662577907967714,low_probability
2018-12-31,2128,2019-11-01,0.03944178307161962,-0.9211164338567608,low_probability
2018-12-31,2133,2019-11-08,0.015687658752170593,-0.9686246824956588,low_probability
2018-12-31,2138,2019-11-15,0.017732914540032087,-0.9645341709199359,low_probability
2018-12-31,2143,2019-11-22,0.023481146641196157,-0.9530377067176077,low_probability
2018-12-31,2148,2019-11-29,0.0189829764842193,-0.9620340470315614,low_probability
2018-12-31,2153,2019-12-06,0.017182631441385023,-0.9656347371172299,low_probability
2018-12-31,2158,2019-12-13,0.05689029664166374,-0.8862194067166725,low_probability
2018-12-31,2163,2019-12-20,0.01579688824001487,-0.9684062235199703,low_probability
2018-12-31,2168,2019-12-27,0.016091863802324028,-0.967816272395352,low_probability
2019-12-31,2172,2020-01-03,0.023829161530540263,-0.9523416769389195,low_probability
2019-12-31,2177,2020-01-10,0.023399614532061488,-0.9532007709358771,low_probability
2019-12-31,2182,2020-01-17,0.015795124898224207,-0.9684097502035516,low_probability
2019-12-31,2191,2020-02-07,0.6611763543277444,0.3223527086554887,uncertain
2019-12-31,2196,2020-02-14,0.059310393073283896,-0.8813792138534322,low_probability
2019-12-31,2201,2020-02-21,0.09037974473824734,-0.8192405105235053,low_probability
2019-12-31,2206,2020-02-28,0.751290357116723,0.502580714233446,uncertain
2019-12-31,2211,2020-03-06,0.7820039545796076,0.5640079091592152,uncertain
2019-12-31,2216,2020-03-13,0.8226688843239439,0.6453377686478878,high_probability
2019-12-31,2221,2020-03-20,0.8085275496843273,0.6170550993686545,high_probability
2019-12-31,2226,2020-03-27,0.6227675175218548,0.24553503504370955,uncertain
2019-12-31,2231,2020-04-03,0.08617820993590153,-0.8276435801281969,low_probability
2019-12-31,2235,2020-04-10,0.04224238921706432,-0.9155152215658714,low_probability
2019-12-31,2240,2020-04-17,0.029206732975518766,-0.9415865340489624,low_probability
2019-12-31,2245,2020-04-24,0.022103061076304793,-0.9557938778473904,low_probability
2019-12-31,2252,2020-05-08,0.023190357233043704,-0.9536192855339126,low_probability
2019-12-31,2257,2020-05-15,0.018793859398056195,-0.9624122812038876,low_probability
2019-12-31,2262,2020-05-22,0.11689879194762018,-0.7662024161047596,low_probability
2019-12-31,2267,2020-05-29,0.01883084757876202,-0.962338304842476,low_probability
2019-12-31,2272,2020-06-05,0.022592638935686127,-0.9548147221286277,low_probability
2019-12-31,2277,2020-06-12,0.018648452571076207,-0.9627030948578476,low_probability
2019-12-31,2282,2020-06-19,0.03561557680789826,-0.9287688463842034,low_probability
2019-12-31,2290,2020-07-03,0.31429117217510444,-0.3714176556497911,uncertain
2019-12-31,2295,2020-07-10,0.78663938227276,0.57327876454552,uncertain
2019-12-31,2300,2020-07-17,0.8654063785047852,0.7308127570095704,high_probability
2019-12-31,2305,2020-07-24,0.9982480206125441,0.9964960412250883,high_probability
2019-12-31,2310,2020-07-31,0.49409686683323495,-0.011806266333530102,uncertain
2019-12-31,2315,2020-08-07,0.06182862400821949,-0.876342751983561,low_probability
2019-12-31,2320,2020-08-14,0.0380184515684207,-0.9239630968631586,low_probability
2019-12-31,2325,2020-08-21,0.060495074862373516,-0.879009850275253,low_probability
2019-12-31,2330,2020-08-28,0.14107485481307883,-0.7178502903738424,low_probability
2019-12-31,2335,2020-09-04,0.0252493669708618,-0.9495012660582764,low_probability
2019-12-31,2340,2020-09-11,0.0780968118494333,-0.8438063763011334,low_probability
2019-12-31,2345,2020-09-18,0.1091444220226083,-0.7817111559547834,low_probability
2019-12-31,2350,2020-09-25,0.049308425598815785,-0.9013831488023685,low_probability
2019-12-31,2354,2020-10-09,0.0723637040068307,-0.8552725919863386,low_probability
2019-12-31,2359,2020-10-16,0.048855743895757774,-0.9022885122084845,low_probability
2019-12-31,2364,2020-10-23,0.028630114840847785,-0.9427397703183045,low_probability
2019-12-31,2369,2020-10-30,0.047266853491741784,-0.9054662930165165,low_probability
2019-12-31,2374,2020-11-06,0.027421059627177367,-0.9451578807456452,low_probability
2019-12-31,2379,2020-11-13,0.028635739042415023,-0.94272852191517,low_probability
2019-12-31,2384,2020-11-20,0.016983749587024817,-0.9660325008259504,low_probability
2019-12-31,2389,2020-11-27,0.03172776804716046,-0.936544463905679,low_probability
2019-12-31,2394,2020-12-04,0.02058313954447228,-0.9588337209110555,low_probability
2019-12-31,2399,2020-12-11,0.026139367929545486,-0.9477212641409091,low_probability
2019-12-31,2404,2020-12-18,0.021209947488564664,-0.9575801050228707,low_probability
