job,method,cutoff,seed,coordinate,coefficient,trainable,block
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,21,0.12511427016407942,False,parent
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,22,-0.09499617095991587,False,parent
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,23,-0.13093999297431863,False,parent
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,24,0.06033658951995685,False,parent
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,25,-0.10732211502001425,False,parent
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,26,0.15065408667349137,False,parent
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,27,0.04206323685803733,False,parent
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,28,0.14439880882706818,False,parent
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,29,0.1024999460335946,False,original_interaction
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,30,0.20428619533495096,True,order_interaction
learned_order_offset_2016-12-31_20260911,learned_order_offset,2016-12-31,20260911,31,0.03158133302571076,False,intercept
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,0,-0.22825544069993506,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,1,-0.16076287601285033,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,2,-0.04808019636120848,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,3,-0.07201429827660011,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,4,0.2834351636787732,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,5,0.15405647517551285,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,6,0.13112648247341394,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,7,0.19777535579189173,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,8,0.11242235351665145,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,9,-0.09500308391204526,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,10,0.09184530944228865,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,11,0.007676493492101287,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,12,-0.014873609966115966,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,13,0.16557609525034642,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,14,0.08957566761139236,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,15,0.08658566289640239,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,16,-0.10117263968619045,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,17,-0.03470654082496587,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,18,-0.09121114903955846,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,19,-0.06960452676018583,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,20,0.006529055786446263,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,21,-0.24103984415491392,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,22,-0.07085976542199121,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,23,-0.1057696157472734,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,24,0.08988850383116641,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,25,-0.05307706912779349,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,26,0.07020988845016414,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,27,0.05230192246800016,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,28,0.09262591720377909,False,parent
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,29,-0.0054868749323299625,False,original_interaction
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,30,0.05996719477831129,True,order_interaction
learned_order_offset_2016-12-31_20260912,learned_order_offset,2016-12-31,20260912,31,0.027472575996277917,False,intercept
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,0,0.2631759403811888,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,1,-0.07695622571042127,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,2,0.19632101056937734,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,3,-0.14137521588873847,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,4,-0.023447774651824602,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,5,0.29366616365826126,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,6,0.03647405283442564,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,7,-0.13131764462825907,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,8,0.11724295984627998,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,9,0.07447002071687488,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,10,-0.03972398116651966,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,11,-0.047778993502477,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,12,-0.09625516381714715,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,13,-0.06878748465961104,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,14,0.21776193204282843,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,15,-0.006163924190247968,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,16,0.15752622330536337,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,17,0.18686465889511084,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,18,-0.056819636826101465,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,19,0.12293115001737552,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,20,0.2270166670650541,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,21,0.05363782417467207,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,22,0.03977609741958003,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,23,0.07365262801197135,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,24,0.066007005605299,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,25,-0.15697877830626192,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,26,0.018742800167006805,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,27,0.03236648497349115,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,28,0.05976109997503901,False,parent
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,29,0.08877134508215194,False,original_interaction
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,30,0.06803375587726432,True,order_interaction
learned_order_offset_2017-12-31_20260910,learned_order_offset,2017-12-31,20260910,31,0.07895830094894093,False,intercept
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,0,-0.13551625896073938,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,1,0.1917130968333778,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,2,-0.15031690128345432,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,3,-0.1385609883384977,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,4,0.18070736685824537,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,5,0.04432310062798302,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,6,-0.12851692559647357,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,7,0.13286488514179967,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,8,-0.13347868572354019,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,9,-0.11422796065225123,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,10,0.054203475927240674,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,11,0.008006952426615605,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,12,-0.20962961379224507,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,13,-0.020863408385128946,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,14,0.0861254495463486,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,15,0.0565054308213755,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,16,-0.12238319368976548,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,17,0.16224073499433528,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,18,0.12769980497593755,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,19,-0.14591387801987127,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,20,-0.05018183250643992,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,21,0.037087612946269166,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,22,-0.19048019607542022,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,23,0.10446457792459249,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,24,0.24072543963785184,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,25,0.01744113519453481,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,26,0.03636303617493612,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,27,0.03473105537108114,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,28,0.019722751097040914,False,parent
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,29,0.07414985634509583,False,original_interaction
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,30,0.1816775942013204,True,order_interaction
learned_order_offset_2017-12-31_20260911,learned_order_offset,2017-12-31,20260911,31,0.08661562815617924,False,intercept
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,0,-0.03654651894494091,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,1,-0.052638784084795553,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,2,-0.05451725209722018,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,3,0.27662980716729973,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,4,0.2393511803041518,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,5,0.10224321392341545,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,6,0.00772494191128659,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,7,-0.1886499166683478,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,8,0.003307059785856196,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,9,0.23044802778856446,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,10,-0.06828244482336256,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,11,-0.08758186636215498,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,12,0.15856860911217813,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,13,0.0018486812480297686,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,14,0.085695833569599,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,15,0.21366696043836378,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,16,0.1721609671662692,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,17,-0.28822189615200816,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,18,0.13493217660928455,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,19,-0.09310411535133985,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,20,0.0856365926774946,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,21,-0.01866137149791702,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,22,0.023798209853914582,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,23,-0.0779088026416678,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,24,-0.10032837891542502,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,25,0.001860560365001305,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,26,-0.10556464780331239,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,27,0.12166071282116171,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,28,-0.020107079645145014,False,parent
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,29,0.19133192816270667,False,original_interaction
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,30,0.05106088275565043,True,order_interaction
learned_order_offset_2017-12-31_20260912,learned_order_offset,2017-12-31,20260912,31,0.0931665291984399,False,intercept
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,0,-0.1123317487317346,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,1,0.024688069591186128,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,2,0.013219075492717641,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,3,0.07948956677270502,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,4,0.054491565881125074,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,5,-0.11106641369366883,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,6,0.1183723659478947,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,7,-0.01916154561792139,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,8,0.05077495660812049,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,9,0.0933449493160192,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,10,-0.0005196067548202682,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,11,0.030732330406223897,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,12,0.006820047614096947,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,13,0.016482269139243277,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,14,0.15527503752736266,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,15,-0.11802698158637402,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,16,0.035807978466272365,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,17,0.016948061128707406,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,18,0.03908103848301392,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,19,-0.058696577310505246,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,20,-0.04476787353071314,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,21,-0.35130861910957045,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,22,-0.21726905492684634,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,23,-0.04902292938676369,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,24,0.23679030483165078,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,25,-0.1319814307864622,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,26,-0.018932787281479364,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,27,0.037114579793165715,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,28,0.007101490182803125,False,parent
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,29,0.030378846321141868,False,original_interaction
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,30,0.11688027177185564,True,order_interaction
learned_order_offset_2018-12-31_20260910,learned_order_offset,2018-12-31,20260910,31,0.051472430619901706,False,intercept
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,0,0.10013930180834309,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,1,0.13027294626014202,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,2,-0.0363027918334989,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,3,0.016690407962570097,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,4,0.08072675782644112,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,5,0.021222032718170074,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,6,-0.06721399068845237,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,7,-0.03874871287915306,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,8,-0.047301211945067055,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,9,0.07922419408751173,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,10,-0.11050255691944097,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,11,-0.06427564832469178,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,12,-0.04415230478235862,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,13,-0.06634937481448736,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,14,0.024854859153869504,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,15,0.0719034042461304,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,16,0.03498072348047464,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,17,0.030851423447993187,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,18,-0.12252831132361341,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,19,-0.09849493774058501,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,20,0.10739179952554806,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,21,0.20543114243408417,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,22,-0.08340636872535187,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,23,-0.07448355613675237,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,24,0.2227524553500867,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,25,-0.11779620133156658,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,26,-0.024935347555395188,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,27,0.06265933817082064,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,28,0.030812330012438542,False,parent
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,29,-0.021336409915014246,False,original_interaction
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,30,0.1414293141918449,True,order_interaction
learned_order_offset_2018-12-31_20260911,learned_order_offset,2018-12-31,20260911,31,0.04870899459063439,False,intercept
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,0,-0.18764891717697918,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,1,0.10577009840099437,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,2,-0.054477218888180474,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,3,-0.06569119256518399,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,4,0.19362956905550938,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,5,-0.05993761225978922,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,6,0.032265666059448826,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,7,-0.02191481044040349,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,8,0.11770562741342909,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,9,-0.014491084920262068,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,10,-0.08328311501994627,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,11,0.2265584468238865,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,12,-0.10254067426605763,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,13,-0.1406612765019067,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,14,-0.07855160219210311,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,15,-0.29288822297421174,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,16,0.11382491322680113,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,17,0.24699308720811264,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,18,-0.09866334838355684,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,19,0.16305945654201415,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,20,-0.003645862988453403,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,21,0.042654180363103075,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,22,0.16438107833067445,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,23,-0.14121914360391977,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,24,0.14887106860251018,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,25,-0.08387496656063602,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,26,-0.08719301445515064,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,27,0.14970763196167242,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,28,0.05465252874453037,False,parent
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,29,-0.0756645065343399,False,original_interaction
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,30,0.09594656805735591,True,order_interaction
learned_order_offset_2018-12-31_20260912,learned_order_offset,2018-12-31,20260912,31,0.048799308011124545,False,intercept
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,0,0.0026937761747268286,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,1,0.20938926139246444,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,2,0.06378488486737746,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,3,0.0008218206522085871,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,4,0.06802540895388356,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,5,-0.11759645368725274,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,6,-0.02295173716000344,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,7,0.1336140525060515,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,8,0.12981623605117015,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,9,0.14442080977135846,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,10,-0.09404512532985862,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,11,0.1529367089858019,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,12,0.01915438719027822,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,13,0.02568067380758654,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,14,0.10834008651374383,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,15,0.013708328279188157,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,16,-0.020364176570123863,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,17,0.056383525021233685,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,18,0.20127535466275184,False,parent
learned_order_offset_2019-12-31_20260910,learned_order_offset,2019-12-31,20260910,19,-0.029083505262221396,False,parent
