job,method,cutoff,seed,split,n,interaction_coefficient,raw_product_coefficient,interaction_feature_mean,interaction_feature_std,refitted_additive_mean,interaction_logit_mean,interaction_logit_std,total_logit_mean
learned_relativevol_interaction_2017-12-31_20260910,learned_relativevol_interaction,2017-12-31,20260910,validation,49,-0.001934458567445728,-0.02780560651096678,0.25139048399175284,1.11477211138789,0.2359364354930072,-0.00048630447553217447,0.0021564804616238673,0.23545013101747506
learned_relativevol_interaction_2017-12-31_20260911,learned_relativevol_interaction,2017-12-31,20260911,training,1678,0.10108612451201036,1.4814547986214726,1.2703386217403459e-17,1.0,0.08716734308280859,1.058615518116955e-18,0.10108612451201035,0.08716734308280859
learned_relativevol_interaction_2017-12-31_20260911,learned_relativevol_interaction,2017-12-31,20260911,validation,49,0.10108612451201036,1.4814547986214726,0.2886939584496745,0.949992870250899,0.17245515506285342,0.029182953429708933,0.09603109756770448,0.2016381084925624
learned_relativevol_interaction_2017-12-31_20260912,learned_relativevol_interaction,2017-12-31,20260912,training,1678,-0.00525333251821681,-0.0690087424630749,-2.11723103623391e-18,1.0,0.09104438567675656,-6.616346988230968e-20,0.00525333251821681,0.09104438567675655
learned_relativevol_interaction_2017-12-31_20260912,learned_relativevol_interaction,2017-12-31,20260912,validation,49,-0.00525333251821681,-0.0690087424630749,0.1715900473862412,1.2140910343476756,0.1389264631568944,-0.0009014195757365042,0.006378023910814126,0.13802504358115789
learned_relativevol_interaction_2018-12-31_20260910,learned_relativevol_interaction,2018-12-31,20260910,training,1921,-0.09737418238169093,-1.0670303486256998,-1.664467626715487e-17,1.0,0.0486449894886435,1.3870563555962393e-18,0.09737418238169092,0.04864498948864347
learned_relativevol_interaction_2018-12-31_20260910,learned_relativevol_interaction,2018-12-31,20260910,validation,46,-0.09737418238169093,-1.0670303486256998,0.05559278225045596,1.3175806267693726,-0.15510329131784645,-0.005413301717961526,0.12829833625362355,-0.16051659303580795
learned_relativevol_interaction_2018-12-31_20260911,learned_relativevol_interaction,2018-12-31,20260911,training,1921,0.02244023099690141,0.29016985320115346,0.0,0.9999999999999999,0.04935445635830478,4.623521185320798e-19,0.02244023099690141,0.04935445635830478
learned_relativevol_interaction_2018-12-31_20260911,learned_relativevol_interaction,2018-12-31,20260911,validation,46,0.02244023099690141,0.29016985320115346,0.06127124280121911,1.0768392405885538,-0.09022789276447908,0.0013749408419265897,0.02416452130533504,-0.08885295192255248
learned_relativevol_interaction_2018-12-31_20260912,learned_relativevol_interaction,2018-12-31,20260912,training,1921,0.00219274766595745,0.029970937288340823,0.0,1.0,0.049986796800211016,-2.167275555619124e-20,0.00219274766595745,0.049986796800211
learned_relativevol_interaction_2018-12-31_20260912,learned_relativevol_interaction,2018-12-31,20260912,validation,46,0.00219274766595745,0.029970937288340823,-0.047365684127962694,1.0829107197996932,0.07357569055588328,-0.00010386099331806799,0.002374549953281079,0.0734718295625652
learned_relativevol_interaction_2019-12-31_20260910,learned_relativevol_interaction,2019-12-31,20260910,training,2165,-0.022964723220898965,-0.3198575733988109,-1.3127810360463745e-17,1.0,0.09307623220311499,1.02561018441123e-19,0.022964723220898965,0.09307623220311498
learned_relativevol_interaction_2019-12-31_20260910,learned_relativevol_interaction,2019-12-31,20260910,validation,46,-0.022964723220898965,-0.3198575733988109,-0.31578167352536296,1.530602893734857,0.06285481845189433,0.007251838730742237,0.03514987181572802,0.07010665718263659
learned_relativevol_interaction_2019-12-31_20260911,learned_relativevol_interaction,2019-12-31,20260911,training,2165,-0.027105715173503304,-0.31247371886684017,-4.922928885173904e-18,1.0,0.10032108280264575,-1.538415276616845e-19,0.027105715173503304,0.10032108280264578
learned_relativevol_interaction_2019-12-31_20260911,learned_relativevol_interaction,2019-12-31,20260911,validation,46,-0.027105715173503304,-0.31247371886684017,0.4101158304250352,1.2865132895799796,0.07593247286266318,-0.011116482887645784,0.0348718627942817,0.06481598997501739
learned_relativevol_interaction_2019-12-31_20260912,learned_relativevol_interaction,2019-12-31,20260912,training,2165,-0.04910271741542816,-0.6910567436725034,-1.3127810360463745e-17,1.0,0.0956671009228947,1.230732221293476e-18,0.04910271741542817,0.09566710092289467
learned_relativevol_interaction_2019-12-31_20260912,learned_relativevol_interaction,2019-12-31,20260912,validation,46,-0.04910271741542816,-0.6910567436725034,-0.06200268336420575,1.1555432159364005,0.20650049656115035,0.0030445002402308637,0.05674031199344015,0.20954499680138125
raw_relativevol_interaction_2014-12-31_-1,raw_relativevol_interaction,2014-12-31,-1,training,1077,-0.026586377047315157,-0.4874955481042146,-1.4844207571589838e-17,1.0,-0.027878988240509227,1.546271622040608e-19,0.026586377047315157,-0.02787898824050922
raw_relativevol_interaction_2014-12-31_-1,raw_relativevol_interaction,2014-12-31,-1,validation,22,-0.026586377047315157,-0.4874955481042146,-0.1573329533054992,4.898178655384216,-0.4671689514642821,0.0041829132185476296,0.13022482457715592,-0.4629860382457344
raw_relativevol_interaction_2015-12-31_-1,raw_relativevol_interaction,2015-12-31,-1,training,1190,0.08859648866969322,1.5986179418770456,1.1941894718657147e-17,1.0,0.019135774989297083,0.0,0.08859648866969322,0.019135774989297093
raw_relativevol_interaction_2015-12-31_-1,raw_relativevol_interaction,2015-12-31,-1,validation,48,0.08859648866969322,1.5986179418770456,0.45157976781809817,1.7519901995822313,-0.28917359161687733,0.04000838178295884,0.1552201798667007,-0.24916520983391843
raw_relativevol_interaction_2016-12-31_-1,raw_relativevol_interaction,2016-12-31,-1,training,1434,0.08660324254951138,1.364341958144948,-9.90994052664017e-18,1.0,0.030851098824945987,-2.4774851316600424e-18,0.08660324254951138,0.030851098824945973
raw_relativevol_interaction_2016-12-31_-1,raw_relativevol_interaction,2016-12-31,-1,validation,50,0.08660324254951138,1.364341958144948,-0.4096351509456635,1.265044681728005,-0.20253962662749758,-0.035475732334152986,0.10955697140765984,-0.23801535896165057
raw_relativevol_interaction_2017-12-31_-1,raw_relativevol_interaction,2017-12-31,-1,training,1678,0.049751949340963005,1.09575085561954,1.693784828987128e-17,1.0,0.08307378150293111,7.939616385877162e-19,0.04975194934096301,0.08307378150293111
raw_relativevol_interaction_2017-12-31_-1,raw_relativevol_interaction,2017-12-31,-1,validation,49,0.049751949340963005,1.09575085561954,0.5879940119638668,1.3191390362180366,0.17842383764242176,0.029253848296015898,0.06562973850360652,0.20767768593843763
raw_relativevol_interaction_2018-12-31_-1,raw_relativevol_interaction,2018-12-31,-1,training,1921,0.012725914711907515,0.2626126075584514,-7.397633896513276e-18,1.0,0.046277338661855794,-2.8897007408254985e-19,0.012725914711907515,0.04627733866185579
raw_relativevol_interaction_2018-12-31_-1,raw_relativevol_interaction,2018-12-31,-1,validation,46,0.012725914711907515,0.2626126075584514,-0.09442501542664773,1.101549208528206,-0.19294968668825985,-0.0012016446929900707,0.014018221278699177,-0.19415133138124996
raw_relativevol_interaction_2019-12-31_-1,raw_relativevol_interaction,2019-12-31,-1,training,2165,-0.026449442514828666,-0.6388367650044688,-1.9691715540695617e-17,1.0,0.08742491464197508,2.05122036882246e-19,0.026449442514828666,0.08742491464197508
raw_relativevol_interaction_2019-12-31_-1,raw_relativevol_interaction,2019-12-31,-1,validation,46,-0.026449442514828666,-0.6388367650044688,0.400281254904972,1.9611054371771504,0.14111730990477794,-0.010587216041372537,0.05187014552613498,0.1305300938634054
learned_persistence_interaction_2014-12-31_20260910,learned_persistence_interaction,2014-12-31,20260910,training,1077,0.03612062175962612,0.3676439835152126,1.9792276762119782e-17,1.0,-0.03775781546119999,8.246781984216576e-19,0.03612062175962612,-0.0377578154612
learned_persistence_interaction_2014-12-31_20260910,learned_persistence_interaction,2014-12-31,20260910,validation,22,0.03612062175962612,0.3676439835152126,-0.254521609273129,0.8522667988618147,0.13715209603224993,-0.00919347877820604,0.030784406679974955,0.1279586172540439
learned_persistence_interaction_2014-12-31_20260911,learned_persistence_interaction,2014-12-31,20260911,training,1077,-0.033606340176909576,-0.3305233009155558,3.2987127936866304e-18,1.0000000000000002,-0.032756581587230035,0.0,0.03360634017690958,-0.03275658158723004
learned_persistence_interaction_2014-12-31_20260911,learned_persistence_interaction,2014-12-31,20260911,validation,22,-0.033606340176909576,-0.3305233009155558,-0.6835222835607392,1.155681631506367,0.22281789486621537,0.02297068237984025,0.038838230044608825,0.24578857724605552
learned_persistence_interaction_2014-12-31_20260912,learned_persistence_interaction,2014-12-31,20260912,training,1077,-0.05576125979477933,-0.5383778036961477,0.0,0.9999999999999999,-0.03185470996468764,4.123390992108288e-19,0.05576125979477933,-0.03185470996468762
learned_persistence_interaction_2014-12-31_20260912,learned_persistence_interaction,2014-12-31,20260912,validation,22,-0.05576125979477933,-0.5383778036961477,0.027169259270499825,1.5289481992888683,0.2957874024419604,-0.001514992124614054,0.08525607775330662,0.29427241031734624
learned_persistence_interaction_2015-12-31_20260910,learned_persistence_interaction,2015-12-31,20260910,training,1190,0.037469257347409565,0.3013783961114997,-5.970947359328573e-18,1.0,0.01160704113440797,1.8659210497901792e-19,0.037469257347409565,0.011607041134407957
learned_persistence_interaction_2015-12-31_20260910,learned_persistence_interaction,2015-12-31,20260910,validation,48,0.037469257347409565,0.3013783961114997,-0.25187410044335284,1.0615645678757797,-0.14391686310639953,-0.009437535488659271,0.03977603598462922,-0.1533543985950588
learned_persistence_interaction_2015-12-31_20260911,learned_persistence_interaction,2015-12-31,20260911,training,1190,-0.12107434633121993,-1.5107796379505176,-3.582568415597144e-17,1.0,0.016541038362226087,2.9854736796642867e-18,0.12107434633121994,0.01654103836222608
learned_persistence_interaction_2015-12-31_20260911,learned_persistence_interaction,2015-12-31,20260911,validation,48,-0.12107434633121993,-1.5107796379505176,-0.34511421801311926,1.2507201664944163,-0.1508249291076438,0.04178447835554853,0.15143012660158597,-0.10904045075209527
learned_persistence_interaction_2015-12-31_20260912,learned_persistence_interaction,2015-12-31,20260912,training,1190,0.02650043404590429,0.2981311147828859,5.970947359328573e-18,1.0,0.014360723014003984,0.0,0.02650043404590429,0.014360723014003984
learned_persistence_interaction_2015-12-31_20260912,learned_persistence_interaction,2015-12-31,20260912,validation,48,0.02650043404590429,0.2981311147828859,-0.26926825552963524,1.1282173655950571,-0.13355638147595553,-0.007135725646318802,0.029898249886395698,-0.14069210712227434
learned_persistence_interaction_2016-12-31_20260910,learned_persistence_interaction,2016-12-31,20260910,training,1434,0.00802080759005099,0.07018852136023136,7.432455394980127e-18,1.0,0.032175752301244046,7.742141036437633e-20,0.00802080759005099,0.03217575230124404
learned_persistence_interaction_2016-12-31_20260910,learned_persistence_interaction,2016-12-31,20260910,validation,50,0.00802080759005099,0.07018852136023136,0.062220331148534355,1.3835693317519082,-0.26982644063811667,0.0004990573043316507,0.011097343397477482,-0.269327383333785
learned_persistence_interaction_2016-12-31_20260911,learned_persistence_interaction,2016-12-31,20260911,training,1434,-0.10335573537003245,-1.1615519015624696,1.4864910789960254e-17,1.0,0.0261092615482242,-1.2387425658300212e-18,0.10335573537003245,0.026109261548224214
learned_persistence_interaction_2016-12-31_20260911,learned_persistence_interaction,2016-12-31,20260911,validation,50,-0.10335573537003245,-1.1615519015624696,-0.11258573794370698,1.4085867105865457,-0.2244354394213431,0.011636381737349601,0.1455855153051275,-0.21279905768399346
learned_persistence_interaction_2016-12-31_20260912,learned_persistence_interaction,2016-12-31,20260912,training,1434,0.05464318350908245,0.8324756715541629,-4.954970263320085e-18,0.9999999999999999,0.028102361912383782,-4.645284621862579e-19,0.05464318350908245,0.028102361912383786
learned_persistence_interaction_2016-12-31_20260912,learned_persistence_interaction,2016-12-31,20260912,validation,50,0.05464318350908245,0.8324756715541629,-0.15500676322218562,1.5754072010762967,-0.1633459269666022,-0.008470063007898779,0.08608526478994204,-0.17181598997450095
learned_persistence_interaction_2017-12-31_20260910,learned_persistence_interaction,2017-12-31,20260910,training,1678,0.030988940291246794,0.30807389915356304,-6.3516931087017296e-18,1.0,0.07960215545852407,0.0,0.030988940291246797,0.07960215545852406
learned_persistence_interaction_2017-12-31_20260910,learned_persistence_interaction,2017-12-31,20260910,validation,49,0.030988940291246794,0.30807389915356304,-0.1486684179257175,0.8401459900341606,0.2365120120055247,-0.0046070767262941835,0.026035233921099025,0.23190493527923053
learned_persistence_interaction_2017-12-31_20260911,learned_persistence_interaction,2017-12-31,20260911,training,1678,0.05518693668455078,0.598642984340778,-1.693784828987128e-17,1.0,0.08631231834981554,-7.939616385877162e-19,0.05518693668455078,0.08631231834981554
learned_persistence_interaction_2017-12-31_20260911,learned_persistence_interaction,2017-12-31,20260911,validation,49,0.05518693668455078,0.598642984340778,-0.14218506922341242,0.7262335905186376,0.17082870478142698,-0.007846758412720931,0.040078607178146035,0.16298194636870605
learned_persistence_interaction_2017-12-31_20260912,learned_persistence_interaction,2017-12-31,20260912,training,1678,-0.03661618625535546,-0.31260873741607126,1.905507932610519e-17,0.9999999999999999,0.09085047033184154,-6.616346988230968e-19,0.03661618625535546,0.09085047033184153
learned_persistence_interaction_2017-12-31_20260912,learned_persistence_interaction,2017-12-31,20260912,validation,49,-0.03661618625535546,-0.31260873741607126,-0.12234645377496227,0.9836740570155074,0.13891971003657286,0.004479860539106256,0.03601839248624097,0.14339957057567915
learned_persistence_interaction_2018-12-31_20260910,learned_persistence_interaction,2018-12-31,20260910,training,1921,0.01070674765230046,0.07634807738647158,-3.698816948256638e-18,1.0,0.05117369548024026,1.733820444495299e-19,0.01070674765230046,0.05117369548024027
learned_persistence_interaction_2018-12-31_20260910,learned_persistence_interaction,2018-12-31,20260910,validation,46,0.01070674765230046,0.07634807738647158,-0.17095348401143373,1.309045114496155,-0.15207753993442988,-0.0018303558135920018,0.014015615706387092,-0.15390789574802194
learned_persistence_interaction_2018-12-31_20260911,learned_persistence_interaction,2018-12-31,20260911,training,1921,-0.03285613291845548,-0.30187472254674397,1.4795267793026552e-17,1.0,0.04844557806211268,-1.1558802963301994e-19,0.03285613291845548,0.04844557806211267
learned_persistence_interaction_2018-12-31_20260911,learned_persistence_interaction,2018-12-31,20260911,validation,46,-0.03285613291845548,-0.30187472254674397,-0.22289853026583686,1.0613474966863068,-0.09090815539784546,0.00732358373774271,0.03487177442379528,-0.08358457166010277
learned_persistence_interaction_2018-12-31_20260912,learned_persistence_interaction,2018-12-31,20260912,training,1921,-0.05421959712844546,-0.4547897233719915,1.664467626715487e-17,1.0,0.04946230792715527,-8.091162074311396e-19,0.05421959712844546,0.04946230792715528
learned_persistence_interaction_2018-12-31_20260912,learned_persistence_interaction,2018-12-31,20260912,validation,46,-0.05421959712844546,-0.4547897233719915,-0.3355257736882536,1.0648870847456604,0.07347554139711464,0.01819207227558708,0.057737748722194455,0.09166761367270172
learned_persistence_interaction_2019-12-31_20260910,learned_persistence_interaction,2019-12-31,20260910,training,2165,0.05501939760161026,0.509893512428226,-1.3127810360463745e-17,1.0,0.09269834018479815,0.0,0.05501939760161026,0.09269834018479815
learned_persistence_interaction_2019-12-31_20260910,learned_persistence_interaction,2019-12-31,20260910,validation,46,0.05501939760161026,0.509893512428226,-0.28797307473657896,1.7417630347844617,0.06269393081247643,-0.015844105097490065,0.0958307529385936,0.04684982571498636
learned_persistence_interaction_2019-12-31_20260911,learned_persistence_interaction,2019-12-31,20260911,training,2165,0.023766942192101896,0.19272834799889965,-6.563905180231872e-18,0.9999999999999999,0.10098890127060818,4.10244073764492e-19,0.023766942192101893,0.10098890127060817
learned_persistence_interaction_2019-12-31_20260911,learned_persistence_interaction,2019-12-31,20260911,validation,46,0.023766942192101896,0.19272834799889965,-0.24861557437189802,0.9640945986926699,0.0771414553569321,-0.005908831984153109,0.02291358059484636,0.07123262337277904
learned_persistence_interaction_2019-12-31_20260912,learned_persistence_interaction,2019-12-31,20260912,training,2165,-0.09742139680282831,-0.9119074314706119,0.0,1.0,0.09670366931780242,0.0,0.09742139680282831,0.09670366931780242
learned_persistence_interaction_2019-12-31_20260912,learned_persistence_interaction,2019-12-31,20260912,validation,46,-0.09742139680282831,-0.9119074314706119,0.05402923614878177,1.3305706690204815,0.20885379012890373,-0.005263603653804186,0.12962605312084907,0.2035901864750995
raw_persistence_interaction_2014-12-31_-1,raw_persistence_interaction,2014-12-31,-1,training,1077,0.10713697414272484,1.0490012828726931,-1.6493563968433152e-18,1.0,-0.022367152360688897,2.061695496054144e-19,0.10713697414272484,-0.022367152360688904
raw_persistence_interaction_2014-12-31_-1,raw_persistence_interaction,2014-12-31,-1,validation,22,0.10713697414272484,1.0490012828726931,-1.5224380880157775,2.483036834507766,-0.45163395807080725,-0.1631094100696458,0.2660250531340918,-0.6147433681404529
raw_persistence_interaction_2015-12-31_-1,raw_persistence_interaction,2015-12-31,-1,training,1190,0.09717457239939233,1.0659015363176507,-2.9854736796642867e-18,1.0,0.01837397545481257,4.664802624475447e-19,0.09717457239939233,0.018373975454812574
raw_persistence_interaction_2015-12-31_-1,raw_persistence_interaction,2015-12-31,-1,validation,48,0.09717457239939233,1.0659015363176507,0.4029443628421891,1.519707734346796,-0.29069623735248024,0.03915594615993532,0.1476769492571992,-0.2515402911925449
raw_persistence_interaction_2016-12-31_-1,raw_persistence_interaction,2016-12-31,-1,training,1434,0.11671103860094731,1.3648415443351103,-2.4774851316600424e-18,1.0,0.030076405808465743,-4.645284621862579e-19,0.11671103860094731,0.030076405808465732
raw_persistence_interaction_2016-12-31_-1,raw_persistence_interaction,2016-12-31,-1,validation,50,0.11671103860094731,1.3648415443351103,-0.12293621477794182,1.1662088992637862,-0.2024749294346507,-0.014348013308402718,0.13610945185874404,-0.2168229427430534
raw_persistence_interaction_2017-12-31_-1,raw_persistence_interaction,2017-12-31,-1,training,1678,0.0639923151363775,0.9936980216310223,-4.23446207246782e-18,0.9999999999999999,0.08294438017541789,0.0,0.06399231513637749,0.08294438017541789
raw_persistence_interaction_2017-12-31_-1,raw_persistence_interaction,2017-12-31,-1,validation,49,0.0639923151363775,0.9936980216310223,0.019356083554768252,0.9196282639999815,0.17801932440474613,0.0012386405986427838,0.05884914167820659,0.17925796500338897
raw_persistence_interaction_2018-12-31_-1,raw_persistence_interaction,2018-12-31,-1,training,1921,0.046547289247328226,0.6727932869070631,-9.247042370641595e-18,1.0,0.04652992804715354,-1.1558802963301994e-19,0.04654728924732823,0.04652992804715354
raw_persistence_interaction_2018-12-31_-1,raw_persistence_interaction,2018-12-31,-1,validation,46,0.046547289247328226,0.6727932869070631,-0.26011963725300247,1.5545899772210174,-0.1929427547924824,-0.0121078639941256,0.0723619493307041,-0.205050618786608
raw_persistence_interaction_2019-12-31_-1,raw_persistence_interaction,2019-12-31,-1,training,2165,0.006414177826888907,0.10237225203187926,-1.640976295057968e-18,1.0,0.08746544760752076,-6.410063652570188e-20,0.006414177826888907,0.08746544760752076
raw_persistence_interaction_2019-12-31_-1,raw_persistence_interaction,2019-12-31,-1,validation,46,0.006414177826888907,0.10237225203187926,0.008548379264709164,1.3038362028268378,0.14105256476784686,5.483082473553421e-05,0.008363037262066931,0.1411073955925824
