cutoff,seed,mode,draw,audit_seed,log_loss,brier,accuracy,auxiliary_mse,joint_loss,mean_probability,probability_std
2019-12-31,20260911,dropout,0,20261400,0.665070552512864,0.23635837063975554,0.5838337182448037,0.9975569082273484,0.7648262433355988,0.5379418462123396,0.0919919073346942
2019-12-31,20260911,dropout,1,20261401,0.6646400991191826,0.23613356613204306,0.589838337182448,0.9953291840627617,0.7641730175254589,0.5366501620076912,0.09222470541003969
2019-12-31,20260911,dropout,2,20261402,0.6631497099519927,0.23542846004472343,0.5981524249422633,0.9991083164464932,0.763060541596642,0.5406305948701936,0.09238744840188033
2019-12-31,20260911,dropout,3,20261403,0.6623539188133688,0.23501813368769972,0.6041570438799077,0.996622779726225,0.7620161967859913,0.5389067790781522,0.09137748545526313
2019-12-31,20260911,dropout,4,20261404,0.6631104507532657,0.2354605592460341,0.589838337182448,0.9976655551006557,0.7628770062633312,0.5375901150825305,0.09216942376567124
2019-12-31,20260911,dropout,5,20261405,0.6638232049141269,0.23574685053954067,0.5921478060046189,0.995047303046558,0.7633279352187827,0.538105157774699,0.09215121232188714
2019-12-31,20260911,dropout,6,20261406,0.6641383883955293,0.23586723101825063,0.5944572748267898,0.9989057996445798,0.7640289683599872,0.5375046592638401,0.09191088776793441
2019-12-31,20260911,dropout,7,20261407,0.6670355278220207,0.2372701942416347,0.5889145496535797,0.9997177428826174,0.7670073021102825,0.537820328949515,0.0914087334617353
2019-12-31,20260912,eval,-1,-1,0.6891363783910526,0.24799885333908658,0.5505773672055427,1.0060338458497997,0.7897397629760325,0.5109524810115965,0.022511750729352933
2019-12-31,20260912,dropout,0,20261400,0.690314703197624,0.24858723396780644,0.5214780600461894,1.0094541687286065,0.7912601200704846,0.5107599699584536,0.02046396524531173
2019-12-31,20260912,dropout,1,20261401,0.6889840060349302,0.2479230280912986,0.5491916859122402,1.0096534678381255,0.7899493528187427,0.5108344848325718,0.020873995007156965
2019-12-31,20260912,dropout,2,20261402,0.6896898215898398,0.2482762841593671,0.5293302540415704,1.008817944570722,0.7905716160469121,0.5105155385423237,0.02026928258067106
2019-12-31,20260912,dropout,3,20261403,0.6895326756795439,0.2481962102980785,0.5445727482678984,1.0107893009315188,0.7906116057726957,0.510636999519533,0.020426018889921797
2019-12-31,20260912,dropout,4,20261404,0.6902341307305767,0.24854639140784793,0.5284064665127021,1.0099611995866475,0.7912302506892415,0.5107554033473816,0.020576048323490307
2019-12-31,20260912,dropout,5,20261405,0.6900381281924765,0.24844782625256737,0.5348729792147806,1.0087311357948026,0.7909112417719567,0.5106888840669664,0.02043391846398536
2019-12-31,20260912,dropout,6,20261406,0.6900009214857455,0.24842953103302629,0.5367205542725173,1.0095229758143287,0.7909532190671784,0.5107473566797999,0.019839851439365605
2019-12-31,20260912,dropout,7,20261407,0.6899107068818476,0.2483856833332813,0.5390300230946882,1.0097572279324019,0.7908864296750878,0.5103524141333695,0.02012014790019099
