history,method,year,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
rolling5_matched,native_mse,2022,49,0.30612244897959184,0.6938775510204082,15,0.328448275862069,0.6530612244897959,0.40816326530612246,9,6,23,11,0.3086206896551724,,,,,,
rolling5_matched,native_mse,2023,48,0.4583333333333333,0.5416666666666666,22,0.47005444646098005,0.5625,0.3958333333333333,10,12,17,9,0.4500907441016334,,,,,,
rolling5_matched,native_mse,2024,47,0.574468085106383,0.425531914893617,27,0.5836363636363636,0.6382978723404256,0.46808510638297873,16,11,14,6,0.6890909090909091,,,,,,
rolling5_matched,native_mse,2025,48,0.5416666666666666,0.4583333333333333,26,0.6,0.2916666666666667,0.625,11,15,3,19,0.6351851851851852,,,,,,
rolling5_matched,native_mse,2026,30,0.5333333333333333,0.4666666666666667,16,0.5223214285714286,0.3333333333333333,0.4666666666666667,5,11,5,9,0.4732142857142857,,,,,,
rolling5_matched,training_frequency,2021,50,0.46,0.54,23,0.5,1.0,0.46,23,0,27,0,0.5,0.2579561916587699,0.7091459046712631,0.5577557755775578,1.1102230246251565e-16,0.09775577557755782,0.0
rolling5_matched,training_frequency,2022,49,0.40816326530612246,0.5918367346938775,20,0.5,1.0,0.40816326530612246,20,0,29,0,0.5,0.2605181144451977,0.7142485422142615,0.545829892650702,1.1102230246251565e-16,0.13766662734457957,0.0
rolling5_matched,training_frequency,2023,48,0.3958333333333333,0.6041666666666666,19,0.5,1.0,0.3958333333333333,19,0,29,0,0.5,0.2506114962840729,0.6943701868881638,0.5028949545078577,0.0,0.10706162117452439,0.0
rolling5_matched,training_frequency,2024,47,0.46808510638297873,0.5319148936170213,22,0.5,1.0,0.46808510638297873,22,0,25,0,0.5,0.250164685176182,0.6934765536715868,0.5024834437086093,0.0,0.03439833732563058,0.0
rolling5_matched,training_frequency,2025,48,0.375,0.625,18,0.5,0.0,0.625,0,18,0,30,0.5,0.2575895398628747,0.7083421905167125,0.472636815920398,0.0,-0.15236318407960198,0.0
rolling5_matched,training_frequency,2026,30,0.5333333333333333,0.4666666666666667,16,0.5,0.0,0.4666666666666667,0,16,0,14,0.5,0.24904774084249842,0.6912418164569819,0.47927031509121076,1.6653345369377348e-16,0.01260364842454409,0.0
rolling5_quarterly20,learned_market,2021,50,0.6,0.4,30,0.607085346215781,0.58,0.46,16,14,13,7,0.5748792270531401,0.2541929347687992,0.7049672665998878,0.5307042138048712,0.1045059523408792,0.07070421380487119,0.0
rolling5_quarterly20,learned_market,2022,49,0.3673469387755102,0.6326530612244898,18,0.40344827586206894,0.7142857142857143,0.40816326530612246,12,6,23,8,0.41206896551724137,0.2812556245235539,0.7573771918510332,0.5600775052374088,0.08050657342597721,0.1519142399312864,0.0
rolling5_quarterly20,learned_market,2023,48,0.5208333333333334,0.4791666666666667,25,0.530852994555354,0.5416666666666666,0.3958333333333333,11,14,15,8,0.5136116152450091,0.25771538239188096,0.7093944061458677,0.4984696804684365,0.08799055265136889,0.10263634713510317,0.0
rolling5_quarterly20,learned_market,2024,47,0.6382978723404256,0.3617021276595745,30,0.63,0.3617021276595745,0.46808510638297873,11,19,6,11,0.6181818181818182,0.2379392565379413,0.6684247041771295,0.47322018568498564,0.11205953341267073,0.005135079302006906,0.0
rolling5_quarterly20,learned_market,2025,48,0.4583333333333333,0.5416666666666666,22,0.4666666666666667,0.4583333333333333,0.625,13,9,9,17,0.4981481481481482,0.2596377044932882,0.7132690855918634,0.48532344312000125,0.07758516188456845,-0.13967655687999875,0.0
rolling5_quarterly20,learned_market,2026,30,0.36666666666666664,0.6333333333333333,11,0.3660714285714286,0.5,0.4666666666666667,5,6,10,9,0.29017857142857145,0.2779410046665067,0.7498482415701505,0.5013866409973037,0.06777055173944699,0.034719974330637005,0.0
rolling5_quarterly20,learned_order_extension,2021,50,0.6,0.4,30,0.607085346215781,0.58,0.46,16,14,13,7,0.5587761674718197,0.25812629982818985,0.7141558756461964,0.520115124946616,0.12284832304788323,0.06011512494661603,0.0
rolling5_quarterly20,learned_order_extension,2022,49,0.3469387755102041,0.6530612244897959,17,0.3706896551724138,0.6530612244897959,0.40816326530612246,10,7,22,10,0.39655172413793105,0.2827661185723608,0.7599419818757454,0.5550636029310446,0.08989461281763435,0.14690033762492216,0.0
rolling5_quarterly20,learned_order_extension,2023,48,0.5625,0.4375,27,0.574410163339383,0.5416666666666666,0.3958333333333333,12,15,14,7,0.5172413793103449,0.2559939233697757,0.7055188794130158,0.5018873160764215,0.07958561490668481,0.10605398274308814,0.0
rolling5_quarterly20,learned_order_extension,2024,47,0.6382978723404256,0.3617021276595745,30,0.6272727272727273,0.3191489361702128,0.46808510638297873,10,20,5,12,0.6218181818181818,0.24017208454292774,0.6732456203651922,0.4696382643284614,0.09592064915096676,0.0015531579454826638,0.0
rolling5_quarterly20,learned_order_extension,2025,48,0.4583333333333333,0.5416666666666666,22,0.45555555555555555,0.5,0.625,14,8,10,16,0.5,0.2594877929858422,0.7133493122874571,0.4929378450365207,0.08771589201337342,-0.13206215496347928,0.0
rolling5_quarterly20,learned_order_extension,2026,30,0.36666666666666664,0.6333333333333333,11,0.3660714285714286,0.5,0.4666666666666667,5,6,10,9,0.29464285714285715,0.27757128720724566,0.7489245319148965,0.5028262604184452,0.07516574437650528,0.036159593751778574,0.0
rolling5_quarterly20,learned_order_offset,2021,50,0.62,0.38,31,0.6288244766505635,0.6,0.46,17,14,13,6,0.5603864734299517,0.2574555837540538,0.7125370127828997,0.5200881665721523,0.12092490123838527,0.06008816657215227,0.0
rolling5_quarterly20,learned_order_offset,2022,49,0.3469387755102041,0.6530612244897959,17,0.3706896551724138,0.6530612244897959,0.40816326530612246,10,7,22,10,0.3931034482758621,0.28295700941501994,0.7603445739274926,0.5553706916456445,0.0896194915059956,0.147207426339522,0.0
rolling5_quarterly20,learned_order_offset,2023,48,0.5625,0.4375,27,0.574410163339383,0.5416666666666666,0.3958333333333333,12,15,14,7,0.5172413793103449,0.2561128752591327,0.7057556399642463,0.5020611621320904,0.07865597902229246,0.10622782879875708,0.0
rolling5_quarterly20,learned_order_offset,2024,47,0.6382978723404256,0.3617021276595745,30,0.6272727272727273,0.3191489361702128,0.46808510638297873,10,20,5,12,0.62,0.24027554980572813,0.6734603281058802,0.4697412233802155,0.09530003754433995,0.0016561169972367784,0.0
rolling5_quarterly20,learned_order_offset,2025,48,0.4583333333333333,0.5416666666666666,22,0.45555555555555555,0.5,0.625,14,8,10,16,0.5,0.25934299883872836,0.7130360667046217,0.49262166720375583,0.0873541293710726,-0.13237833279624417,0.0
rolling5_quarterly20,learned_order_offset,2026,30,0.36666666666666664,0.6333333333333333,11,0.3660714285714286,0.5,0.4666666666666667,5,6,10,9,0.29464285714285715,0.2775252128825182,0.7488391614976189,0.5030334016888153,0.07509795914224006,0.0363667350221486,0.0
rolling5_quarterly20,learned_vol_interaction,2021,50,0.6,0.4,30,0.610305958132045,0.62,0.46,17,13,14,6,0.571658615136876,0.2551414736090805,0.7070459479023351,0.5309136734073612,0.10693382386803114,0.07091367340736116,0.0
rolling5_quarterly20,learned_vol_interaction,2022,49,0.3469387755102041,0.6530612244897959,17,0.3706896551724138,0.6530612244897959,0.40816326530612246,10,7,22,10,0.4051724137931034,0.2824508402633772,0.7597933526590713,0.5576978458909508,0.08169896688682692,0.14953458058482838,0.0
rolling5_quarterly20,learned_vol_interaction,2023,48,0.5625,0.4375,27,0.574410163339383,0.5416666666666666,0.3958333333333333,12,15,14,7,0.5263157894736842,0.256258491251336,0.7064707891434084,0.498400353977735,0.09019686241996537,0.10256702064440171,0.0
rolling5_quarterly20,learned_vol_interaction,2024,47,0.6595744680851063,0.3404255319148936,31,0.6527272727272727,0.3829787234042553,0.46808510638297873,12,19,6,10,0.6145454545454545,0.23880369791604203,0.6704661427360809,0.47321747883796605,0.11113946412681297,0.005132372454987322,0.0
rolling5_quarterly20,learned_vol_interaction,2025,48,0.4583333333333333,0.5416666666666666,22,0.4666666666666667,0.4583333333333333,0.625,13,9,9,17,0.5055555555555555,0.260085878257954,0.7147085570270394,0.4878007391265327,0.08240346741606268,-0.1371992608734673,0.0
rolling5_quarterly20,learned_vol_interaction,2026,30,0.3333333333333333,0.6666666666666666,10,0.33035714285714285,0.4666666666666667,0.4666666666666667,4,6,10,10,0.3169642857142857,0.27219356555207014,0.7378392826020221,0.500966220030545,0.06268465018102236,0.034299553363878355,0.0
rolling5_quarterly20,native_mse,2021,50,0.54,0.46,27,0.5483091787439613,0.6,0.46,15,12,15,8,0.573268921095008,,,,,,
rolling5_quarterly20,native_mse,2022,49,0.40816326530612246,0.5918367346938775,20,0.4456896551724138,0.7142857142857143,0.40816326530612246,13,7,22,7,0.45689655172413796,,,,,,
rolling5_quarterly20,native_mse,2023,48,0.4375,0.5625,21,0.47096188747731393,0.6666666666666666,0.3958333333333333,12,9,20,7,0.4029038112522686,,,,,,
rolling5_quarterly20,native_mse,2024,47,0.574468085106383,0.425531914893617,27,0.5727272727272728,0.46808510638297873,0.46808510638297873,12,15,10,10,0.5745454545454546,,,,,,
rolling5_quarterly20,native_mse,2025,48,0.5416666666666666,0.4583333333333333,26,0.5555555555555556,0.4583333333333333,0.625,15,11,7,15,0.5092592592592593,,,,,,
rolling5_quarterly20,native_mse,2026,30,0.5,0.5,15,0.4732142857142857,0.1,0.4666666666666667,1,14,2,13,0.44642857142857145,,,,,,
rolling5_quarterly20,training_frequency,2021,50,0.46,0.54,23,0.5,1.0,0.46,23,0,27,0,0.47665056360708535,0.25727818221753673,0.7077730923086324,0.5540582848766072,0.002259084123279152,0.09405828487660722,0.0
rolling5_quarterly20,training_frequency,2022,49,0.40816326530612246,0.5918367346938775,20,0.5,1.0,0.40816326530612246,20,0,29,0,0.39482758620689656,0.25789333176809665,0.7089673793496496,0.5288005669551457,0.011759480575323231,0.1206373016490232,0.0
rolling5_quarterly20,training_frequency,2023,48,0.3958333333333333,0.6041666666666666,19,0.5,1.0,0.3958333333333333,19,0,29,0,0.38021778584392013,0.25240049188040886,0.6979489182052795,0.5076554018153036,0.0037550546296298976,0.11182206848197024,0.0
rolling5_quarterly20,training_frequency,2024,47,0.5531914893617021,0.44680851063829785,26,0.5363636363636364,0.23404255319148937,0.46808510638297873,6,20,5,16,0.5018181818181818,0.2492572517382996,0.6916619351446952,0.4868013466733671,0.010662869416370482,0.018716240290388375,0.0
rolling5_quarterly20,training_frequency,2025,48,0.375,0.625,18,0.5,0.0,0.625,0,18,0,30,0.4824074074074074,0.2569061907763793,0.706973360120501,0.47473072913441094,0.004731338843820485,-0.15026927086558906,0.0
rolling5_quarterly20,training_frequency,2026,30,0.5333333333333333,0.4666666666666667,16,0.5,0.0,0.4666666666666667,0,16,0,14,0.23660714285714285,0.2505097626235862,0.6941685991211358,0.48234928164640073,0.005134461311004814,0.015682614979734055,0.0
state90,learned_market,2021,50,0.58,0.42,29,0.5950080515297906,0.68,0.46,18,11,16,5,0.5442834138486312,0.26094551746765576,0.7188216392580923,0.5608790060522634,0.11499022931948351,0.10087900605226335,0.0
state90,learned_market,2022,49,0.3673469387755102,0.6326530612244898,18,0.41120689655172415,0.7551020408163265,0.40816326530612246,13,5,24,7,0.3448275862068966,0.3057236543478833,0.8102759838972978,0.5824516815310631,0.09414071419910733,0.17428841622494062,0.0
state90,learned_market,2023,48,0.4375,0.5625,21,0.40744101633393826,0.375,0.3958333333333333,5,16,13,14,0.4283121597096189,0.26545593566752973,0.7250032514830308,0.47560551421998504,0.0952453883812954,0.07977218088665172,0.0
state90,learned_market,2024,47,0.723404255319149,0.2765957446808511,34,0.7181818181818183,0.40425531914893614,0.46808510638297873,14,20,5,8,0.76,0.22135338515848307,0.6349445495948645,0.4818550078431504,0.0849589459421309,0.013769901460171652,0.0
state90,learned_market,2025,48,0.5,0.5,24,0.5111111111111111,0.4583333333333333,0.625,14,10,8,16,0.524074074074074,0.25708026154694436,0.7083327657719952,0.4862550670173757,0.081986155638147,-0.1387449329826243,0.0
state90,learned_market,2026,30,0.4666666666666667,0.5333333333333333,14,0.45535714285714285,0.3333333333333333,0.4666666666666667,4,10,6,10,0.38392857142857145,0.2579418317855127,0.7091856657962172,0.48097098402609273,0.043144354274547055,0.014304317359426055,0.0
state90,learned_order_extension,2021,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5555555555555556,0.2647650764059568,0.7291919585921995,0.56577625268787,0.13459033526418915,0.10577625268787,0.0
state90,learned_order_extension,2022,49,0.3877551020408163,0.6122448979591837,19,0.4362068965517241,0.7755102040816326,0.40816326530612246,14,5,24,6,0.35,0.3034151187049206,0.8049755855765076,0.5780142732516887,0.09455929907483387,0.1698510079455663,0.0
