history,method,seed,year,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
rolling5_annual20,learned_market,20260912,2023,48,0.4791666666666667,0.5208333333333334,23,0.441923774954628,0.3333333333333333,0.3958333333333333,5,18,11,14,0.4954627949183303,0.2730677813090226,0.7450221872411628,0.4499889631800569,0.1565324393119648,0.05415562984672356,0.0
rolling5_annual20,learned_market,20260912,2024,47,0.6170212765957447,0.3829787234042553,29,0.6154545454545455,0.46808510638297873,0.46808510638297873,13,16,9,9,0.6745454545454546,0.22703714340153558,0.6458915632035845,0.4900885903192378,0.12740126961046913,0.02200348393625906,0.0
rolling5_annual20,learned_market,20260912,2025,48,0.5,0.5,24,0.5111111111111111,0.4583333333333333,0.625,14,10,8,16,0.5203703703703704,0.27470839342716785,0.7507375262844076,0.4740144341205264,0.14310326286447672,-0.1509855658794736,0.0
rolling5_annual20,learned_market,20260912,2026,30,0.4666666666666667,0.5333333333333333,14,0.45535714285714285,0.3333333333333333,0.4666666666666667,4,10,6,10,0.39732142857142855,0.2562419877067282,0.705670211144459,0.47657230051193183,0.03789344489746686,0.00990563384526516,0.0
rolling5_annual20,learned_order_extension,20260910,2021,50,0.56,0.44,28,0.5700483091787439,0.62,0.46,16,12,15,7,0.6119162640901772,0.2621667800661366,0.7286274401640938,0.5831938778919414,0.17149297320983317,0.12319387789194142,0.0
rolling5_annual20,learned_order_extension,20260910,2022,49,0.3469387755102041,0.6530612244897959,17,0.40948275862068967,0.8571428571428571,0.40816326530612246,15,2,27,5,0.35,0.30233252028231994,0.8019933441293552,0.6022097690839562,0.07323569012289607,0.19404650377783372,0.0
rolling5_annual20,learned_order_extension,20260910,2023,48,0.4375,0.5625,21,0.42558983666061706,0.4583333333333333,0.3958333333333333,7,14,15,12,0.4591651542649728,0.2741336614039857,0.7441851789965185,0.48602253313723925,0.12720430234663976,0.09018919980390594,0.0
rolling5_annual20,learned_order_extension,20260910,2024,47,0.6170212765957447,0.3829787234042553,29,0.6127272727272728,0.425531914893617,0.46808510638297873,12,17,8,10,0.6036363636363636,0.2407492024501603,0.6749162566417181,0.4743088330024753,0.10833569932648796,0.00622372661949655,0.0
rolling5_annual20,learned_order_extension,20260910,2025,48,0.4791666666666667,0.5208333333333334,23,0.5388888888888889,0.2708333333333333,0.625,9,14,4,21,0.5037037037037037,0.27275807746031633,0.7434195661203257,0.4664853466594922,0.12653634380587925,-0.1585146533405078,0.0
rolling5_annual20,learned_order_extension,20260910,2026,30,0.4,0.6,12,0.3973214285714286,0.4666666666666667,0.4666666666666667,5,7,9,9,0.38839285714285715,0.26217688841125103,0.7175479155104902,0.49166113469137557,0.07371001931178886,0.024994468024708894,0.0
rolling5_annual20,learned_order_extension,20260911,2021,50,0.54,0.46,27,0.5483091787439613,0.6,0.46,15,12,15,8,0.5636070853462157,0.27891870816540837,0.7805458605292809,0.5805411074789323,0.19862868363195624,0.12054110747893226,0.0
rolling5_annual20,learned_order_extension,20260911,2022,49,0.3673469387755102,0.6326530612244898,18,0.40344827586206894,0.7142857142857143,0.40816326530612246,12,6,23,8,0.45689655172413796,0.3117446745518728,0.832935404426458,0.5799721227169299,0.16132198183154536,0.17180885741080743,0.0
rolling5_annual20,learned_order_extension,20260911,2023,48,0.4583333333333333,0.5416666666666666,22,0.44283121597096187,0.4375,0.3958333333333333,7,15,14,12,0.42105263157894735,0.2688881611088761,0.7328812262659645,0.49994613086396367,0.08944679989799453,0.10411279753063035,0.0
rolling5_annual20,learned_order_extension,20260911,2024,47,0.6595744680851063,0.3404255319148936,31,0.6581818181818182,0.46808510638297873,0.46808510638297873,14,17,8,8,0.7,0.2288110314921715,0.6507016481503319,0.4807635400437605,0.0897829852583684,0.012678433660781752,0.0
rolling5_annual20,learned_order_extension,20260911,2025,48,0.5,0.5,24,0.5444444444444444,0.3333333333333333,0.625,11,13,5,19,0.5259259259259259,0.2651429695775262,0.7257973099762877,0.4550813631632266,0.10241976631688655,-0.16991863683677338,0.0
rolling5_annual20,learned_order_extension,20260911,2026,30,0.4666666666666667,0.5333333333333333,14,0.45535714285714285,0.3333333333333333,0.4666666666666667,4,10,6,10,0.42857142857142855,0.2619837049379498,0.7210010669388821,0.45618691533717365,0.09250140068378304,-0.010479751329493026,0.0
rolling5_annual20,learned_order_extension,20260912,2021,50,0.5,0.5,25,0.5080515297906603,0.6,0.46,14,11,16,9,0.40418679549114334,0.2820243131286864,0.7618950645643499,0.5335937726927362,0.11286260114334254,0.0735937726927362,0.0
rolling5_annual20,learned_order_extension,20260912,2022,49,0.30612244897959184,0.6938775510204082,15,0.328448275862069,0.6530612244897959,0.40816326530612246,9,6,23,11,0.2810344827586207,0.3136580584406263,0.8276363449044501,0.5518609279541801,0.1079480407022101,0.1436976626480576,0.0
rolling5_annual20,learned_order_extension,20260912,2023,48,0.5,0.5,24,0.45916515426497273,0.3125,0.3958333333333333,5,19,10,14,0.4882032667876588,0.2602026599314175,0.7143870628429316,0.45368174984028586,0.13279480270653066,0.05784841650695255,0.0
rolling5_annual20,learned_order_extension,20260912,2024,47,0.574468085106383,0.425531914893617,27,0.5672727272727273,0.3829787234042553,0.46808510638297873,10,17,8,12,0.6327272727272727,0.23722461437088269,0.6668952588787856,0.4795509137894111,0.09403671688509872,0.011465807406432382,0.0
rolling5_annual20,learned_order_extension,20260912,2025,48,0.5416666666666666,0.4583333333333333,26,0.5555555555555556,0.4583333333333333,0.625,15,11,7,15,0.5296296296296297,0.2730442497699346,0.74595275764465,0.48869009465711394,0.1597859933542714,-0.13630990534288606,0.0
rolling5_annual20,learned_order_extension,20260912,2026,30,0.5333333333333333,0.4666666666666667,16,0.5223214285714286,0.3333333333333333,0.4666666666666667,5,11,5,9,0.41964285714285715,0.25909827135968655,0.7115553289108161,0.47253936191177087,0.04728738939267068,0.005872695245104198,0.0
rolling5_annual20,learned_order_offset,20260910,2021,50,0.56,0.44,28,0.5700483091787439,0.62,0.46,16,12,15,7,0.6103059581320451,0.2621569743154831,0.7286082481934162,0.5832020775539228,0.17131609404811007,0.12320207755392282,0.0
rolling5_annual20,learned_order_offset,20260910,2022,49,0.3469387755102041,0.6530612244897959,17,0.40948275862068967,0.8571428571428571,0.40816326530612246,15,2,27,5,0.35,0.3022261681937999,0.8017593959387719,0.6020479405670851,0.07312755030505352,0.19388467526096265,0.0
rolling5_annual20,learned_order_offset,20260910,2023,48,0.4375,0.5625,21,0.42558983666061706,0.4583333333333333,0.3958333333333333,7,14,15,12,0.46098003629764067,0.27415230097900817,0.7442039649331611,0.4861778510614023,0.12699717383980264,0.09034451772806901,0.0
rolling5_annual20,learned_order_offset,20260910,2024,47,0.6170212765957447,0.3829787234042553,29,0.6127272727272728,0.425531914893617,0.46808510638297873,12,17,8,10,0.6054545454545455,0.2407229535792357,0.6748627061070028,0.47423549818330246,0.10769216553777229,0.006150391800323729,0.0
rolling5_annual20,learned_order_offset,20260910,2025,48,0.4791666666666667,0.5208333333333334,23,0.5388888888888889,0.2708333333333333,0.625,9,14,4,21,0.5055555555555555,0.2725964423611198,0.7430193667793857,0.46648644615232443,0.1257280218416475,-0.15851355384767557,0.0
rolling5_annual20,learned_order_offset,20260910,2026,30,0.4,0.6,12,0.3973214285714286,0.4666666666666667,0.4666666666666667,5,7,9,9,0.38839285714285715,0.26198904623452574,0.7171699438740994,0.4910978849426069,0.07317998015541044,0.024431218275940247,0.0
rolling5_annual20,learned_order_offset,20260911,2021,50,0.54,0.46,27,0.5483091787439613,0.6,0.46,15,12,15,8,0.5619967793880838,0.27878022707181915,0.779941858768806,0.5798058556248392,0.19818011194710897,0.1198058556248392,0.0
rolling5_annual20,learned_order_offset,20260911,2022,49,0.3673469387755102,0.6326530612244898,18,0.40344827586206894,0.7142857142857143,0.40816326530612246,12,6,23,8,0.4586206896551724,0.3116183187432768,0.8324738328169895,0.5794426715523133,0.16100282410512706,0.17127940624619087,0.0
rolling5_annual20,learned_order_offset,20260911,2023,48,0.4583333333333333,0.5416666666666666,22,0.44283121597096187,0.4375,0.3958333333333333,7,15,14,12,0.42105263157894735,0.2688820720277381,0.7328701094749034,0.4999025735253626,0.08947580115407844,0.10406924019202929,0.0
rolling5_annual20,learned_order_offset,20260911,2024,47,0.6382978723404256,0.3617021276595745,30,0.6354545454545455,0.44680851063829785,0.46808510638297873,13,17,8,9,0.6963636363636364,0.2290594409468753,0.6511996593657285,0.4804367739819776,0.08916289871637448,0.012351667598998861,0.0
rolling5_annual20,learned_order_offset,20260911,2025,48,0.5,0.5,24,0.5444444444444444,0.3333333333333333,0.625,11,13,5,19,0.5259259259259259,0.2651173980880475,0.7257453907559569,0.4551353639241447,0.10242059891487076,-0.16986463607585528,0.0
rolling5_annual20,learned_order_offset,20260911,2026,30,0.4666666666666667,0.5333333333333333,14,0.45535714285714285,0.3333333333333333,0.4666666666666667,4,10,6,10,0.42857142857142855,0.2619405717356021,0.7208801737012572,0.4563746372772885,0.09232489519358325,-0.010292029389378177,0.0
rolling5_annual20,learned_order_offset,20260912,2021,50,0.5,0.5,25,0.5080515297906603,0.6,0.46,14,11,16,9,0.40418679549114334,0.28198640672069286,0.7617950867409643,0.5333542955533936,0.1128268036363608,0.07335429555339362,0.0
rolling5_annual20,learned_order_offset,20260912,2022,49,0.30612244897959184,0.6938775510204082,15,0.328448275862069,0.6530612244897959,0.40816326530612246,9,6,23,11,0.2810344827586207,0.31365523518322985,0.8276303552302356,0.5519168605119191,0.10791796616116633,0.14375359520579667,0.0
rolling5_annual20,learned_order_offset,20260912,2023,48,0.5,0.5,24,0.45916515426497273,0.3125,0.3958333333333333,5,19,10,14,0.4900181488203267,0.2591612437170739,0.7120751095098377,0.4553564282694576,0.12969664649807058,0.05952309493612429,0.0
rolling5_annual20,learned_order_offset,20260912,2024,47,0.574468085106383,0.425531914893617,27,0.5672727272727273,0.3829787234042553,0.46808510638297873,10,17,8,12,0.6309090909090909,0.23758046761811613,0.6676334852448405,0.4799567094388031,0.09307888329329597,0.011871603055824353,0.0
rolling5_annual20,learned_order_offset,20260912,2025,48,0.5416666666666666,0.4583333333333333,26,0.5555555555555556,0.4583333333333333,0.625,15,11,7,15,0.5314814814814814,0.2723597444636152,0.7441794393315592,0.48810429791799365,0.15748603748744355,-0.13689570208200635,0.0
rolling5_annual20,learned_order_offset,20260912,2026,30,0.5333333333333333,0.4666666666666667,16,0.5223214285714286,0.3333333333333333,0.4666666666666667,5,11,5,9,0.41964285714285715,0.25909615858243285,0.7115519249184451,0.4725012974024358,0.047207377103497115,0.00583463073576912,0.0
rolling5_annual20,learned_vol_interaction,20260910,2021,50,0.56,0.44,28,0.5700483091787439,0.62,0.46,16,12,15,7,0.6038647342995169,0.2590792962653064,0.7176001127260832,0.5800577004496088,0.1559885157634475,0.12005770044960878,0.0
rolling5_annual20,learned_vol_interaction,20260910,2022,49,0.3469387755102041,0.6530612244897959,17,0.40948275862068967,0.8571428571428571,0.40816326530612246,15,2,27,5,0.33793103448275863,0.31379469920468595,0.8294313884756298,0.6139784461347723,0.08076871738962314,0.2058151808286498,0.0
rolling5_annual20,learned_vol_interaction,20260910,2023,48,0.4583333333333333,0.5416666666666666,22,0.44283121597096187,0.4375,0.3958333333333333,7,15,14,12,0.4537205081669691,0.28071048248073954,0.7592090393684421,0.4840902926380995,0.1429849210228497,0.08825695930476618,0.0
rolling5_annual20,learned_vol_interaction,20260910,2024,47,0.6170212765957447,0.3829787234042553,29,0.6154545454545455,0.46808510638297873,0.46808510638297873,13,16,9,9,0.6018181818181818,0.24433960999860124,0.6824981609732127,0.47544851756889966,0.12083461986863304,0.007363411185920932,0.0
rolling5_annual20,learned_vol_interaction,20260910,2025,48,0.5,0.5,24,0.5555555555555556,0.2916666666666667,0.625,10,14,4,20,0.4981481481481482,0.26887861684780706,0.7325157916647331,0.4655080649170544,0.11223775689878004,-0.15949193508294562,0.0
rolling5_annual20,learned_vol_interaction,20260910,2026,30,0.43333333333333335,0.5666666666666667,13,0.4375,0.5666666666666667,0.4666666666666667,7,6,10,7,0.42857142857142855,0.27463168441886643,0.7445655943613096,0.49861835923781883,0.11390535254970718,0.03195169257115216,0.0
rolling5_annual20,learned_vol_interaction,20260911,2021,50,0.54,0.46,27,0.5483091787439613,0.6,0.46,15,12,15,8,0.5684380032206119,0.27087564959758764,0.7501882328541122,0.5731024292952333,0.170677350819824,0.11310242929523323,0.0
rolling5_annual20,learned_vol_interaction,20260911,2022,49,0.3673469387755102,0.6326530612244898,18,0.40344827586206894,0.7142857142857143,0.40816326530612246,12,6,23,8,0.47586206896551725,0.3003119456550681,0.8017666496119743,0.5729774407701256,0.14622712888938766,0.16481417546400312,0.0
rolling5_annual20,learned_vol_interaction,20260911,2023,48,0.4375,0.5625,21,0.42558983666061706,0.4583333333333333,0.3958333333333333,7,14,15,12,0.4192377495462795,0.269174063196223,0.7335232589246582,0.4997108204994695,0.09015978954030168,0.1038774871661362,0.0
rolling5_annual20,learned_vol_interaction,20260911,2024,47,0.6595744680851063,0.3404255319148936,31,0.6554545454545455,0.425531914893617,0.46808510638297873,13,18,7,9,0.7236363636363636,0.21547389797751276,0.6220308676353214,0.48463983799961496,0.10772687918833626,0.01655473161663623,0.0
rolling5_annual20,learned_vol_interaction,20260911,2025,48,0.5,0.5,24,0.5444444444444444,0.3333333333333333,0.625,11,13,5,19,0.5259259259259259,0.264963574450817,0.7253601516587042,0.4558717310780677,0.10328120829517515,-0.16912826892193228,0.0
rolling5_annual20,learned_vol_interaction,20260911,2026,30,0.43333333333333335,0.5666666666666667,13,0.41964285714285715,0.3,0.4666666666666667,3,10,6,11,0.46875,0.2561393938441319,0.706240271614062,0.4731284163729732,0.06272135325561014,0.00646174970630653,0.0
rolling5_annual20,learned_vol_interaction,20260912,2021,50,0.52,0.48,26,0.5297906602254429,0.62,0.46,15,11,16,8,0.40901771336553944,0.2803957218474384,0.7585560297209504,0.535636607381614,0.11077700659305388,0.07563660738161399,0.0
rolling5_annual20,learned_vol_interaction,20260912,2022,49,0.30612244897959184,0.6938775510204082,15,0.328448275862069,0.6530612244897959,0.40816326530612246,9,6,23,11,0.2827586206896552,0.3199717859364679,0.8438180717162294,0.55733230737355,0.11841088505621118,0.14916904206742754,0.0
rolling5_annual20,learned_vol_interaction,20260912,2023,48,0.4791666666666667,0.5208333333333334,23,0.441923774954628,0.3333333333333333,0.3958333333333333,5,18,11,14,0.49183303085299457,0.2768073791865003,0.7542617148364901,0.4477814307173504,0.16777502838666483,0.05194809738401707,0.0
rolling5_annual20,learned_vol_interaction,20260912,2024,47,0.6382978723404256,0.3617021276595745,30,0.6354545454545455,0.44680851063829785,0.46808510638297873,13,17,8,9,0.6709090909090909,0.22607519954265523,0.6437181759459483,0.4813334281316851,0.12374128005230506,0.013248321748706382,0.0
rolling5_annual20,learned_vol_interaction,20260912,2025,48,0.5,0.5,24,0.5111111111111111,0.4583333333333333,0.625,14,10,8,16,0.524074074074074,0.2749996487831938,0.7518759704957793,0.47358690176062695,0.14513631496722387,-0.15141309823937305,0.0
rolling5_annual20,learned_vol_interaction,20260912,2026,30,0.4666666666666667,0.5333333333333333,14,0.45535714285714285,0.3333333333333333,0.4666666666666667,4,10,6,10,0.4330357142857143,0.25477044212869515,0.7027480482083769,0.47709205791019155,0.03726251793849795,0.010425391243524873,0.0
rolling5_annual20,native_mse,20260910,2021,50,0.56,0.44,28,0.5700483091787439,0.62,0.46,16,12,15,7,0.5877616747181964,,,,,,
rolling5_annual20,native_mse,20260910,2022,49,0.32653061224489793,0.673469387755102,16,0.35344827586206895,0.673469387755102,0.40816326530612246,10,6,23,10,0.3120689655172414,,,,,,
rolling5_annual20,native_mse,20260910,2023,48,0.4375,0.5625,21,0.4165154264972777,0.4166666666666667,0.3958333333333333,6,15,14,13,0.42105263157894735,,,,,,
rolling5_annual20,native_mse,20260910,2024,47,0.44680851063829785,0.5531914893617021,21,0.4527272727272727,0.5957446808510638,0.46808510638297873,12,9,16,10,0.4581818181818182,,,,,,
rolling5_annual20,native_mse,20260910,2025,48,0.5,0.5,24,0.5444444444444444,0.3333333333333333,0.625,11,13,5,19,0.5222222222222223,,,,,,
rolling5_annual20,native_mse,20260910,2026,30,0.4666666666666667,0.5333333333333333,14,0.45089285714285715,0.26666666666666666,0.4666666666666667,3,11,5,11,0.5089285714285714,,,,,,
rolling5_annual20,native_mse,20260911,2021,50,0.58,0.42,29,0.5853462157809983,0.56,0.46,15,14,13,8,0.6006441223832528,,,,,,
rolling5_annual20,native_mse,20260911,2022,49,0.4489795918367347,0.5510204081632653,22,0.4956896551724138,0.7551020408163265,0.40816326530612246,15,7,22,5,0.45517241379310347,,,,,,
rolling5_annual20,native_mse,20260911,2023,48,0.5208333333333334,0.4791666666666667,25,0.48548094373865697,0.3333333333333333,0.3958333333333333,6,19,10,13,0.4192377495462795,,,,,,
rolling5_annual20,native_mse,20260911,2024,47,0.6170212765957447,0.3829787234042553,29,0.6236363636363637,0.5957446808510638,0.46808510638297873,16,13,12,6,0.6836363636363636,,,,,,
rolling5_annual20,native_mse,20260911,2025,48,0.4166666666666667,0.5833333333333334,20,0.4666666666666667,0.2916666666666667,0.625,8,12,6,22,0.524074074074074,,,,,,
rolling5_annual20,native_mse,20260911,2026,30,0.5666666666666667,0.43333333333333335,17,0.5357142857142857,0.03333333333333333,0.4666666666666667,1,16,0,13,0.48660714285714285,,,,,,
rolling5_annual20,native_mse,20260912,2021,50,0.46,0.54,23,0.5,1.0,0.46,23,0,27,0,0.392914653784219,,,,,,
rolling5_annual20,native_mse,20260912,2022,49,0.3469387755102041,0.6530612244897959,17,0.425,0.9387755102040817,0.40816326530612246,17,0,29,3,0.3482758620689655,,,,,,
rolling5_annual20,native_mse,20260912,2023,48,0.5,0.5,24,0.5680580762250453,0.8125,0.3958333333333333,17,7,22,2,0.5263157894736842,,,,,,
rolling5_annual20,native_mse,20260912,2024,47,0.46808510638297873,0.5319148936170213,22,0.5,1.0,0.46808510638297873,22,0,25,0,0.6654545454545454,,,,,,
rolling5_annual20,native_mse,20260912,2025,48,0.4375,0.5625,21,0.46111111111111114,0.3958333333333333,0.625,11,10,8,19,0.45185185185185184,,,,,,
rolling5_annual20,native_mse,20260912,2026,30,0.6,0.4,18,0.5714285714285714,0.06666666666666667,0.4666666666666667,2,16,0,12,0.5535714285714286,,,,,,
rolling5_matched,learned_market,20260910,2021,50,0.54,0.46,27,0.5579710144927537,0.72,0.46,18,9,18,5,0.6006441223832528,0.29762851055693856,0.8416956773576998,0.6440040726968967,0.24118577961174986,0.18400407269689673,0.0
rolling5_matched,learned_market,20260910,2022,49,0.42857142857142855,0.5714285714285714,21,0.43189655172413793,0.5306122448979592,0.40816326530612246,9,12,17,11,0.39655172413793105,0.3548718667781109,0.978515021185151,0.524801260463775,0.243492271511128,0.1166379951576525,0.0
rolling5_matched,learned_market,20260910,2023,48,0.4583333333333333,0.5416666666666666,22,0.47005444646098005,0.5625,0.3958333333333333,10,12,17,9,0.47186932849364793,0.31994837191195336,0.895865860100966,0.4873292664208963,0.2408127458461212,0.09149593308756299,0.0
rolling5_matched,learned_market,20260910,2024,47,0.6170212765957447,0.3829787234042553,29,0.6181818181818182,0.5106382978723404,0.46808510638297873,14,15,10,8,0.6218181818181818,0.2629467556800655,0.7560926970875922,0.5143440803162476,0.26251171304078724,0.04625897393326883,0.0
rolling5_matched,learned_market,20260910,2025,48,0.4791666666666667,0.5208333333333334,23,0.5166666666666666,0.3541666666666667,0.625,11,12,6,19,0.5648148148148148,0.30833925215997676,0.9067928801401369,0.4134011874222196,0.2282328534568787,-0.2115988125777804,0.0
rolling5_matched,learned_market,20260910,2026,30,0.4666666666666667,0.5333333333333333,14,0.4642857142857143,0.4666666666666667,0.4666666666666667,6,8,8,8,0.45089285714285715,0.3279714812162986,0.913574061344095,0.4888426011646619,0.2281663378761162,0.02217593449799521,0.0
rolling5_matched,learned_market,20260911,2021,50,0.6,0.4,30,0.610305958132045,0.62,0.46,17,13,14,6,0.6537842190016103,0.25082368253624737,0.7120554188301196,0.5699139620762744,0.22015693870827657,0.10991396207627441,0.0
rolling5_matched,learned_market,20260911,2022,49,0.46938775510204084,0.5306122448979592,23,0.4974137931034483,0.6530612244897959,0.40816326530612246,13,10,19,7,0.496551724137931,0.3625303323136966,1.0426342851917878,0.634860273910817,0.253960874367724,0.22669700860469455,0.0
rolling5_matched,learned_market,20260911,2023,48,0.4375,0.5625,21,0.42558983666061706,0.4583333333333333,0.3958333333333333,7,14,15,12,0.484573502722323,0.30562601037916565,0.8402481335601871,0.48797492097607265,0.2209767156841387,0.09214158764273933,0.0
rolling5_matched,learned_market,20260911,2024,47,0.574468085106383,0.425531914893617,27,0.5700000000000001,0.425531914893617,0.46808510638297873,11,16,9,11,0.6436363636363637,0.26157377890221895,0.7549431750666595,0.4618772995994898,0.2924355240219029,-0.006207806783488923,0.0
rolling5_matched,learned_market,20260911,2025,48,0.4791666666666667,0.5208333333333334,23,0.48333333333333334,0.4791666666666667,0.625,14,9,9,16,0.4962962962962963,0.3002500890540099,0.8356600736736173,0.4788116923951636,0.22135441001231765,-0.14618830760483642,0.0
rolling5_matched,learned_market,20260911,2026,30,0.5,0.5,15,0.48660714285714285,0.3,0.4666666666666667,4,11,5,10,0.5044642857142857,0.30592313900235246,0.8428962419550725,0.4298657501619133,0.22886145669038319,-0.03680091650475337,0.0
rolling5_matched,learned_market,20260912,2021,50,0.38,0.62,19,0.3776167471819646,0.48,0.46,8,11,16,15,0.3687600644122383,0.35913544050760104,0.9977074217757363,0.5399327273670168,0.22722734957736393,0.07993272736701679,0.0
rolling5_matched,learned_market,20260912,2022,49,0.24489795918367346,0.7551020408163265,12,0.26120689655172413,0.6326530612244898,0.40816326530612246,7,5,24,13,0.2413793103448276,0.4415781374697575,1.1969171180269265,0.5621966073024686,0.2591673950865195,0.1540333419963461,0.0
rolling5_matched,learned_market,20260912,2023,48,0.4791666666666667,0.5208333333333334,23,0.49637023593466423,0.5833333333333334,0.3958333333333333,11,12,17,8,0.4591651542649728,0.3402448880179935,0.9650224764698345,0.5253782188055406,0.26383702673596976,0.12954488547220727,0.0
rolling5_matched,learned_market,20260912,2024,47,0.6170212765957447,0.3829787234042553,29,0.6209090909090909,0.5531914893617021,0.46808510638297873,15,14,11,7,0.66,0.24490664017495187,0.6829458864284039,0.5318238904187566,0.2422729592355183,0.06373878403577782,0.0
rolling5_matched,learned_market,20260912,2025,48,0.5416666666666666,0.4583333333333333,26,0.5666666666666667,0.4166666666666667,0.625,14,12,6,16,0.6370370370370371,0.2785956292053971,0.8016929141262942,0.44270535902564906,0.2627990389662132,-0.18229464097435094,0.0
rolling5_matched,learned_market,20260912,2026,30,0.5,0.5,15,0.5,0.5,0.4666666666666667,7,8,8,7,0.5133928571428571,0.32825034077640947,0.9924993630407961,0.5054027282644635,0.2932109149928772,0.038736061597796856,0.0
rolling5_matched,learned_order_extension,20260910,2021,50,0.56,0.44,28,0.5764895330112721,0.7,0.46,18,10,17,5,0.6006441223832528,0.3049077158141305,0.8804003116640451,0.6514961769109638,0.2559722356248998,0.19149617691096382,0.0
rolling5_matched,learned_order_extension,20260910,2022,49,0.46938775510204084,0.5306122448979592,23,0.47413793103448276,0.5306122448979592,0.40816326530612246,10,13,16,10,0.4086206896551724,0.35817451275388384,1.0048488836976188,0.5263856556096768,0.25310422761008317,0.1182223903035543,0.0
rolling5_matched,learned_order_extension,20260910,2023,48,0.4791666666666667,0.5208333333333334,23,0.48729582577132485,0.5416666666666666,0.3958333333333333,10,13,16,9,0.47731397459165154,0.3227061875703731,0.9209131531980779,0.4810457102734791,0.25133251668224543,0.08521237694014577,0.0
