history,method,cutoff,date,row_index,state,year,probability,actual_up,annual_probability,changed_vs_annual,case_vs_annual,brier_vs_annual,quarter4_probability,changed_vs_quarter4,case_vs_quarter4,brier_vs_quarter4
annual_head_timeweight2y,learned_market,2020-12-31,2021-06-11,2519,nonnegative_low,2021,0.34368562047959744,0,0.3417208038382485,True,stable_correct,0.0013466979485871888,0.3417208038382485,True,stable_correct,0.0013466979485871888
annual_head_timeweight2y,learned_market,2020-12-31,2021-06-18,2523,nonnegative_low,2021,0.40418075902248596,1,0.38627372137468335,True,stable_wrong,-0.021659377156258763,0.38627372137468335,True,stable_wrong,-0.021659377156258763
annual_head_timeweight2y,learned_market,2020-12-31,2021-06-25,2528,nonnegative_low,2021,0.356375121666107,0,0.3771981442930659,True,stable_correct,-0.015275212715600006,0.3771981442930659,True,stable_correct,-0.015275212715600006
annual_head_timeweight2y,learned_market,2020-12-31,2021-07-02,2533,negative_high,2021,0.47779988371605503,1,0.45748776938154395,True,stable_wrong,-0.021626558923647177,0.45748776938154395,True,stable_wrong,-0.021626558923647177
annual_head_timeweight2y,learned_market,2020-12-31,2021-07-09,2538,nonnegative_high,2021,0.43250533040124256,0,0.41715766584427105,True,stable_correct,0.01304034265284748,0.41715766584427105,True,stable_correct,0.01304034265284748
annual_head_timeweight2y,learned_market,2020-12-31,2021-07-16,2543,nonnegative_high,2021,0.41296438042192857,0,0.3961869094917308,True,stable_correct,0.013575512244658444,0.3961869094917308,True,stable_correct,0.013575512244658444
annual_head_timeweight2y,learned_market,2020-12-31,2021-07-23,2548,nonnegative_high,2021,0.5020837178218721,0,0.47917206557692377,True,regression,0.022482191272577556,0.47917206557692377,True,regression,0.022482191272577556
annual_head_timeweight2y,learned_market,2020-12-31,2021-07-30,2553,negative_high,2021,0.5299040114968016,1,0.5072936624303037,True,stable_correct,-0.02176929667454422,0.5072936624303037,True,stable_correct,-0.02176929667454422
annual_head_timeweight2y,learned_market,2020-12-31,2021-08-06,2558,negative_high,2021,0.5322762537533745,1,0.5095724467322627,True,stable_correct,-0.021753682201201635,0.5095724467322627,True,stable_correct,-0.021753682201201635
annual_head_timeweight2y,learned_market,2020-12-31,2021-08-13,2563,negative_high,2021,0.6217721349934499,0,0.6139457232358976,True,stable_wrong,0.009671236774663472,0.6139457232358976,True,stable_wrong,0.009671236774663472
annual_head_timeweight2y,learned_market,2020-12-31,2021-08-20,2568,negative_high,2021,0.5926607074549947,1,0.5835100895664648,True,stable_correct,-0.007538546241868754,0.5835100895664648,True,stable_correct,-0.007538546241868754
annual_head_timeweight2y,learned_market,2020-12-31,2021-08-27,2573,negative_high,2021,0.6581925711097164,0,0.6715925244985614,True,stable_wrong,-0.017819058298331747,0.6715925244985614,True,stable_wrong,-0.017819058298331747
annual_head_timeweight2y,learned_market,2020-12-31,2021-09-03,2578,negative_high,2021,0.6973681492721312,1,0.6966987792511191,True,stable_correct,-0.00040559343278630255,0.6966987792511191,True,stable_correct,-0.00040559343278630255
annual_head_timeweight2y,learned_market,2020-12-31,2021-09-10,2583,negative_high,2021,0.6841953934104813,0,0.6843989292101661,True,stable_wrong,-0.0002785579398986715,0.6843989292101661,True,stable_wrong,-0.0002785579398986715
annual_head_timeweight2y,learned_market,2020-12-31,2021-09-17,2588,negative_high,2021,0.6398661713824739,1,0.6693378717763291,True,stable_correct,0.02035893147331025,0.6693378717763291,True,stable_correct,0.02035893147331025
annual_head_timeweight2y,learned_market,2020-12-31,2021-09-24,2591,negative_low,2021,0.5947527650026999,1,0.6100899207166376,True,stable_correct,0.012195451546198999,0.6100899207166376,True,stable_correct,0.012195451546198999
annual_head_timeweight2y,learned_market,2020-12-31,2021-10-08,2596,negative_low,2021,0.744417551140304,0,0.762888147896703,True,stable_wrong,-0.027840835755534754,0.762888147896703,True,stable_wrong,-0.027840835755534754
annual_head_timeweight2y,learned_market,2020-12-31,2021-10-15,2601,negative_low,2021,0.643336488725966,1,0.6902243307492358,True,stable_correct,0.031247895014564098,0.6902243307492358,True,stable_correct,0.031247895014564098
annual_head_timeweight2y,learned_market,2020-12-31,2021-10-22,2606,negative_low,2021,0.6150125239069105,0,0.5976160580683919,True,stable_wrong,0.02109545170114463,0.5976160580683919,True,stable_wrong,0.02109545170114463
annual_head_timeweight2y,learned_market,2020-12-31,2021-10-29,2611,nonnegative_low,2021,0.6228531432302421,0,0.6294381294706985,True,stable_wrong,-0.008246320799779383,0.6294381294706985,True,stable_wrong,-0.008246320799779383
annual_head_timeweight2y,learned_market,2020-12-31,2021-11-05,2616,negative_low,2021,0.6407596673873215,1,0.6420837315685839,True,stable_correct,0.0009495613677983628,0.6420837315685839,True,stable_correct,0.0009495613677983628
annual_head_timeweight2y,learned_market,2020-12-31,2021-11-12,2621,negative_low,2021,0.7299919557729978,1,0.7420425930318122,True,stable_correct,0.006362320137539498,0.7420425930318122,True,stable_correct,0.006362320137539498
annual_head_timeweight2y,learned_market,2020-12-31,2021-11-19,2626,negative_low,2021,0.7239431962926437,0,0.7309265276963925,True,stable_wrong,-0.01015983743189608,0.7309265276963925,True,stable_wrong,-0.01015983743189608
annual_head_timeweight2y,learned_market,2020-12-31,2021-11-26,2631,negative_low,2021,0.6585443599254431,1,0.6595534416987826,True,stable_correct,0.0006880950795811053,0.6595534416987826,True,stable_correct,0.0006880950795811053
annual_head_timeweight2y,learned_market,2020-12-31,2021-12-03,2636,nonnegative_low,2021,0.5816165801248004,1,0.5844375472219051,True,stable_correct,0.0023525338675211838,0.5844375472219051,True,stable_correct,0.0023525338675211838
annual_head_timeweight2y,learned_market,2020-12-31,2021-12-10,2641,nonnegative_low,2021,0.658850937982694,0,0.6313052673177206,True,stable_wrong,0.035538217937577,0.6313052673177206,True,stable_wrong,0.035538217937577
annual_head_timeweight2y,learned_market,2020-12-31,2021-12-17,2646,nonnegative_low,2021,0.7141926006880258,0,0.7102698066895492,True,stable_wrong,0.005587872582716313,0.7102698066895492,True,stable_wrong,0.005587872582716313
annual_head_timeweight2y,learned_market,2020-12-31,2021-12-24,2651,nonnegative_low,2021,0.6471947114105557,1,0.6253546455071003,True,stable_correct,-0.01588756998642943,0.6253546455071003,True,stable_correct,-0.01588756998642943
annual_head_timeweight2y,learned_market,2020-12-31,2021-12-31,2656,nonnegative_low,2021,0.7369646731621499,0,0.7346042709837306,True,stable_wrong,0.003473494541456068,0.7346042709837306,True,stable_wrong,0.003473494541456068
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-01-08,2418,nonnegative_low,2021,0.5186063486018145,0,0.5001109789678101,True,stable_wrong,0.018841553525965393,0.5001109789678101,True,stable_wrong,0.018841553525965393
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-01-15,2423,nonnegative_high,2021,0.3896637542484327,1,0.35551204281105386,True,stable_wrong,-0.04285439408346331,0.35551204281105386,True,stable_wrong,-0.04285439408346331
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-01-22,2428,nonnegative_high,2021,0.40616891635600155,0,0.3798623603077121,True,stable_correct,0.020677775835262507,0.3798623603077121,True,stable_correct,0.020677775835262507
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-01-29,2433,nonnegative_high,2021,0.4340352863085557,1,0.4201105418958859,True,stable_wrong,-0.015955726476444554,0.4201105418958859,True,stable_wrong,-0.015955726476444554
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-02-05,2438,nonnegative_high,2021,0.5426883383000201,1,0.504404005233663,True,stable_correct,-0.036481434101638205,0.504404005233663,True,stable_correct,-0.036481434101638205
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-02-19,2443,nonnegative_high,2021,0.4599513911529289,0,0.42599869993369827,True,stable_correct,0.03008038987831349,0.42599869993369827,True,stable_correct,0.03008038987831349
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-02-26,2448,nonnegative_high,2021,0.5331148578706756,0,0.5082594510159223,True,stable_wrong,0.02588378213546394,0.5082594510159223,True,stable_wrong,0.02588378213546394
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-03-05,2453,nonnegative_high,2021,0.4464783243547745,0,0.4347503669388922,True,stable_correct,0.010335012565145851,0.4347503669388922,True,stable_correct,0.010335012565145851
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-03-12,2458,nonnegative_high,2021,0.39421177655028644,0,0.405302595319405,True,stable_correct,-0.008867269001712419,0.405302595319405,True,stable_correct,-0.008867269001712419
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-03-19,2463,negative_high,2021,0.5209562544749634,1,0.5402439465622171,True,stable_correct,0.018107281453970503,0.5402439465622171,True,stable_correct,0.018107281453970503
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-03-26,2468,nonnegative_high,2021,0.5173136807749489,1,0.5450683950610348,True,stable_correct,0.026023317594685208,0.5450683950610348,True,stable_correct,0.026023317594685208
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-04-02,2473,negative_high,2021,0.5558376130135603,0,0.5939565973257132,True,stable_wrong,-0.04382898746612701,0.5939565973257132,True,stable_wrong,-0.04382898746612701
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-04-09,2477,negative_high,2021,0.5929925991036855,0,0.6399401089653199,True,stable_wrong,-0.0578831204708013,0.6399401089653199,True,stable_wrong,-0.0578831204708013
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-04-16,2482,negative_high,2021,0.5286410202570454,1,0.5667835261923418,True,stable_correct,0.034502774605977726,0.5667835261923418,True,stable_correct,0.034502774605977726
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-04-23,2487,negative_high,2021,0.6357213259697686,0,0.6460898518291928,True,stable_wrong,-0.013290492343907445,0.6460898518291928,True,stable_wrong,-0.013290492343907445
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-04-30,2492,negative_low,2021,0.6237058751132974,0,0.6264560679312087,True,stable_wrong,-0.003438186396986953,0.6264560679312087,True,stable_wrong,-0.003438186396986953
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-05-07,2494,negative_high,2021,0.6923313140277307,1,0.6880829136272375,True,stable_correct,-0.0026322484433705384,0.6880829136272375,True,stable_correct,-0.0026322484433705384
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-05-14,2499,negative_high,2021,0.528174889243873,1,0.5431524131139366,True,stable_correct,0.013909217496412246,0.5431524131139366,True,stable_correct,0.013909217496412246
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-05-21,2504,negative_low,2021,0.6460894629552624,1,0.6195824746570046,True,stable_correct,-0.019464825356793974,0.6195824746570046,True,stable_correct,-0.019464825356793974
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-05-28,2509,negative_high,2021,0.5465098765096119,0,0.5496184120327744,True,stable_wrong,-0.0034073537228773154,0.5496184120327744,True,stable_wrong,-0.0034073537228773154
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-06-04,2514,nonnegative_high,2021,0.4072457163327745,0,0.41165456928956967,True,stable_correct,-0.0036104109455864786,0.41165456928956967,True,stable_correct,-0.0036104109455864786
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-06-11,2519,nonnegative_low,2021,0.32239129169747355,0,0.3253630552252414,True,stable_correct,-0.0019249727431380065,0.3253630552252414,True,stable_correct,-0.0019249727431380065
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-06-18,2523,nonnegative_low,2021,0.38865774078161924,1,0.375090920981986,True,stable_wrong,-0.01677199913290861,0.375090920981986,True,stable_wrong,-0.01677199913290861
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-06-25,2528,nonnegative_low,2021,0.33833437900059365,0,0.36023257126899333,True,stable_correct,-0.015297353389353008,0.36023257126899333,True,stable_correct,-0.015297353389353008
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-07-02,2533,negative_high,2021,0.46667975068101536,1,0.4477770399740965,True,stable_wrong,-0.020519709246106688,0.4477770399740965,True,stable_wrong,-0.020519709246106688
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-07-09,2538,nonnegative_high,2021,0.41442870563490414,0,0.4043511725914635,True,stable_correct,0.008251281278130518,0.4043511725914635,True,stable_correct,0.008251281278130518
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-07-16,2543,nonnegative_high,2021,0.39933152588360415,0,0.3831343843139412,True,stable_correct,0.012673711120904818,0.3831343843139412,True,stable_correct,0.012673711120904818
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-07-23,2548,nonnegative_high,2021,0.49377902064273077,0,0.47403532351160904,True,stable_correct,0.0191082332901385,0.47403532351160904,True,stable_correct,0.0191082332901385
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-07-30,2553,negative_high,2021,0.5328899970157903,1,0.5158397070401711,True,stable_correct,-0.016219434391038956,0.5158397070401711,True,stable_correct,-0.016219434391038956
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-08-06,2558,negative_high,2021,0.5426295915030167,1,0.5221641914912024,True,stable_correct,-0.019139369324558897,0.5221641914912024,True,stable_correct,-0.019139369324558897
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-08-13,2563,negative_high,2021,0.6395093915175165,0,0.6330592332697833,True,stable_wrong,0.00820826901097832,0.6330592332697833,True,stable_wrong,0.00820826901097832
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-08-20,2568,negative_high,2021,0.5948549757184005,1,0.5807600815768835,True,stable_correct,-0.01161961849928353,0.5807600815768835,True,stable_correct,-0.01161961849928353
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-08-27,2573,negative_high,2021,0.6665418999976859,0,0.684781630278194,True,stable_wrong,-0.024647776713936198,0.684781630278194,True,stable_wrong,-0.024647776713936198
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-09-03,2578,negative_high,2021,0.6944008613476207,1,0.6971831922611704,True,stable_correct,0.0016928144959408864,0.6971831922611704,True,stable_correct,0.0016928144959408864
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-09-10,2583,negative_high,2021,0.6802024888865249,0,0.6857683222036356,True,stable_wrong,-0.007602765850566295,0.6857683222036356,True,stable_wrong,-0.007602765850566295
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-09-17,2588,negative_high,2021,0.6469208312945579,1,0.6772407316852846,True,stable_correct,0.02049135409067561,0.6772407316852846,True,stable_correct,0.02049135409067561
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-09-24,2591,negative_low,2021,0.6051647575642604,1,0.6192024476302324,True,stable_correct,0.010888092778483377,0.6192024476302324,True,stable_correct,0.010888092778483377
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-10-08,2596,negative_low,2021,0.7532533373673092,0,0.7697902922974685,True,stable_wrong,-0.025186503860432752,0.7697902922974685,True,stable_wrong,-0.025186503860432752
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-10-15,2601,negative_low,2021,0.6584091753511762,1,0.7026027173450938,True,stable_correct,0.028239147753741353,0.7026027173450938,True,stable_correct,0.028239147753741353
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-10-22,2606,negative_low,2021,0.6173711856467943,0,0.5992765447887267,True,stable_wrong,0.022014803733013733,0.5992765447887267,True,stable_wrong,0.022014803733013733
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-10-29,2611,nonnegative_low,2021,0.6286516778910193,0,0.6294976157556421,True,stable_wrong,-0.0010643161268441559,0.6294976157556421,True,stable_wrong,-0.0010643161268441559
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-11-05,2616,negative_low,2021,0.6582491167635866,1,0.6510774730141534,True,stable_correct,-0.004953263645320144,0.6510774730141534,True,stable_correct,-0.004953263645320144
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-11-12,2621,negative_low,2021,0.744040284776319,1,0.7527293392289612,True,stable_correct,0.004372596139241736,0.7527293392289612,True,stable_correct,0.004372596139241736
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-11-19,2626,negative_low,2021,0.7432237496020325,0,0.7508342641035025,True,stable_wrong,-0.011370550179343408,0.7508342641035025,True,stable_wrong,-0.011370550179343408
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-11-26,2631,negative_low,2021,0.6800312979404161,1,0.6716157087116513,True,stable_correct,-0.005456272467256232,0.6716157087116513,True,stable_correct,-0.005456272467256232
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-12-03,2636,nonnegative_low,2021,0.5995893610318153,1,0.5924329023825453,True,stable_correct,-0.005782259261405853,0.5924329023825453,True,stable_correct,-0.005782259261405853
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-12-10,2641,nonnegative_low,2021,0.6668260618968898,0,0.635674033315865,True,stable_wrong,0.04057552019285521,0.635674033315865,True,stable_wrong,0.04057552019285521
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-12-17,2646,nonnegative_low,2021,0.724674509569189,0,0.719597170505809,True,stable_wrong,0.007333057019378364,0.719597170505809,True,stable_wrong,0.007333057019378364
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-12-24,2651,nonnegative_low,2021,0.6638500627576095,1,0.6380429383106351,True,stable_correct,-0.018016134198735642,0.6380429383106351,True,stable_correct,-0.018016134198735642
annual_head_timeweight2y,learned_vol_interaction,2020-12-31,2021-12-31,2656,nonnegative_low,2021,0.7482718964202846,0,0.7425169613653999,True,stable_wrong,0.008579393057102314,0.7425169613653999,True,stable_wrong,0.008579393057102314
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-01-08,2418,nonnegative_low,2021,0.5198873868699972,0,0.5006390642110335,True,stable_wrong,0.019643422412414846,0.5006390642110335,True,stable_wrong,0.019643422412414846
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-01-15,2423,nonnegative_high,2021,0.396717509637615,1,0.36312116261704536,True,stable_wrong,-0.04166489032842274,0.36312116261704536,True,stable_wrong,-0.04166489032842274
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-01-22,2428,nonnegative_high,2021,0.40508478074373516,0,0.37937301567380316,True,stable_correct,0.020169794568764304,0.37937301567380316,True,stable_correct,0.020169794568764304
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-01-29,2433,nonnegative_high,2021,0.42798454287900767,1,0.4164878744676635,True,stable_wrong,-0.013284717457927475,0.4164878744676635,True,stable_wrong,-0.013284717457927475
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-02-05,2438,nonnegative_high,2021,0.5402813684207484,1,0.5042380009343977,True,stable_correct,-0.03443873949642251,0.5042380009343977,True,stable_correct,-0.03443873949642251
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-02-19,2443,nonnegative_high,2021,0.4573875239596254,0,0.42515675648123086,True,stable_correct,0.02844507949227626,0.42515675648123086,True,stable_correct,0.02844507949227626
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-02-26,2448,nonnegative_high,2021,0.5288900261901262,0,0.5065047107806523,True,stable_wrong,0.023177637760400105,0.5065047107806523,True,stable_wrong,0.023177637760400105
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-03-05,2453,nonnegative_high,2021,0.44016828091920107,0,0.4322911173519873,True,stable_correct,0.006872505385935063,0.4322911173519873,True,stable_correct,0.006872505385935063
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-03-12,2458,nonnegative_high,2021,0.3914752932267091,0,0.406572306570359,True,stable_correct,-0.012048135263004078,0.406572306570359,True,stable_correct,-0.012048135263004078
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-03-19,2463,negative_high,2021,0.5203040312523762,1,0.5386848938940715,True,stable_correct,0.01729659531119715,0.5386848938940715,True,stable_correct,0.01729659531119715
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-03-26,2468,nonnegative_high,2021,0.5140308242900267,1,0.5442947824313656,True,stable_correct,0.028498794420954543,0.5442947824313656,True,stable_correct,0.028498794420954543
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-04-02,2473,negative_high,2021,0.5497209475837131,0,0.5901464235834604,True,stable_wrong,-0.04607968105601351,0.5901464235834604,True,stable_wrong,-0.04607968105601351
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-04-09,2477,negative_high,2021,0.5927026135954104,0,0.6408441297615027,True,stable_wrong,-0.059384810486947326,0.6408441297615027,True,stable_wrong,-0.059384810486947326
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-04-16,2482,negative_high,2021,0.5246349606515261,1,0.5629867708995021,True,stable_correct,0.03499135822593183,0.5629867708995021,True,stable_correct,0.03499135822593183
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-04-23,2487,negative_high,2021,0.631056552716594,0,0.642585029256948,True,stable_wrong,-0.014683147098601412,0.642585029256948,True,stable_wrong,-0.014683147098601412
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-04-30,2492,negative_low,2021,0.6348944167251672,0,0.6365345424008614,True,stable_wrong,-0.0020853032806836813,0.6365345424008614,True,stable_wrong,-0.0020853032806836813
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-05-07,2494,negative_high,2021,0.7038289885306427,1,0.6994346823446485,True,stable_correct,-0.002622242142480205,0.6994346823446485,True,stable_correct,-0.002622242142480205
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-05-14,2499,negative_high,2021,0.5143540409572623,1,0.5283838628629494,True,stable_correct,0.013430216726467076,0.5283838628629494,True,stable_correct,0.013430216726467076
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-05-21,2504,negative_low,2021,0.645888159653225,1,0.6202659935193298,True,stable_correct,-0.01880272020408183,0.6202659935193298,True,stable_correct,-0.01880272020408183
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-05-28,2509,negative_high,2021,0.5450602058366223,0,0.5495391527897491,True,stable_wrong,-0.004902652462214108,0.5495391527897491,True,stable_wrong,-0.004902652462214108
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-06-04,2514,nonnegative_high,2021,0.39434770825152277,0,0.39851382905877525,True,stable_correct,-0.0033031569478586265,0.39851382905877525,True,stable_correct,-0.0033031569478586265
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-06-11,2519,nonnegative_low,2021,0.2954750091260416,0,0.29803921217003776,True,stable_correct,-0.0015218909729024233,0.29803921217003776,True,stable_correct,-0.0015218909729024233
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-06-18,2523,nonnegative_low,2021,0.37160771179054347,1,0.35952116838209697,True,stable_wrong,-0.015336265869517529,0.35952116838209697,True,stable_wrong,-0.015336265869517529
annual_head_timeweight2y,learned_order_extension,2020-12-31,2021-06-25,2528,nonnegative_low,2021,0.32735634360545646,0,0.348279001546368,True,stable_correct,-0.014136087219401322,0.348279001546368,True,stable_correct,-0.014136087219401322
