cutoff,n,raw_weight_sum,weight_sum,minimum_weight,maximum_weight,kish_effective_n,uniform_up_frequency,weighted_up_frequency,recent_two_year_mass,maximum_joint_completed
2020-12-31,1212,573.7552379874261,1.0,0.000309056322226738,0.0017297233009039344,979.8639413839264,0.5577557755775577,0.5645785926783744,0.6034016181571787,2020-12-31
2021-12-31,1211,573.575758416417,1.0000000000000002,0.000309153030107636,0.0017302645545944108,979.024090226659,0.5458298926507019,0.5383132052455785,0.6029496320284826,2021-12-31
2022-12-31,1209,572.7009870050427,1.0,0.00030933159175194945,0.0017312639266007538,977.4921456359671,0.5028949545078577,0.4800980053226129,0.6034748703113582,2022-12-30
2023-12-31,1208,572.027472984429,1.0,0.0003096958035667715,0.00173165845063801,977.1085645248679,0.5024834437086093,0.46480565223570414,0.6028378655720963,2023-12-29
2024-12-31,1206,570.9532232510309,1.0,0.0003099842235737336,0.0017382121052081148,975.5453371634633,0.472636815920398,0.4548538035236101,0.6024530186208904,2024-12-31
2025-12-31,1206,571.7604122791882,1.0,0.0003104290107422739,0.0017357581652189132,975.1801849803402,0.4792703150912106,0.5100268345623041,0.6036980982316473,2025-12-31
