cutoff,encoder_cutoff,target_role,state,annual_n,target_n,annual_up_n,target_up_n,annual_share,target_share,share_delta,annual_up_rate,target_up_rate,up_rate_delta,supported,market5_outside_any_delta,market5_outside_fraction_delta,market5_mean_squared_raw_z_delta,decoded25_outside_any_delta,decoded25_outside_fraction_delta,decoded25_mean_squared_raw_z_delta,outside_trend60_delta,outside_volatility20_delta,outside_range20_delta,outside_volume_change20_delta,outside_order60_delta
2022-09-30,2021-12-31,both,negative_low,161,166,104,86,0.1329479768786127,0.13730355665839536,0.004355579779782653,0.6459627329192547,0.5180722891566265,-0.12789044376262815,True,0.10731123250767043,0.026281523609967834,0.13815714793148737,0.02489460949387612,0.0032328070044151808,0.07243893568695015,0.024096385542168676,0.0,0.0,0.0,0.10731123250767043
2022-09-30,2021-12-31,both,negative_high,329,414,175,213,0.27167630057803466,0.3424317617866005,0.07075546120856585,0.5319148936170213,0.5144927536231884,-0.017422139993832908,True,0.026004728132387703,0.005076134678354844,0.08226765681489867,0.023513403716919012,0.0043244301523672445,0.051920669907133066,0.03295009030439188,-0.0024962189624539305,-0.004368383184294378,-0.003120273703067413,0.0024154589371980675
2022-09-30,2021-12-31,both,nonnegative_low,445,327,244,176,0.3674649050371594,0.2704714640198511,-0.09699344101730828,0.5483146067415731,0.5382262996941896,-0.010088307047383505,True,0.0760608871937601,0.01670893035082294,0.017169560660162064,0.038037315740645256,0.006874434479835986,0.10691486842520181,0.007298216678692921,-0.004748651341786071,0.00442566058481943,0.001621825928598426,0.07494759990378999
2022-09-30,2021-12-31,both,nonnegative_high,276,302,138,144,0.22791081750619324,0.24979321753515302,0.021882400028959775,0.5,0.4768211920529801,-0.023178807947019875,True,-0.0009837796333621307,-0.0005710720798541152,-0.05062995709499907,-0.009301916370732993,-0.00151869981124228,-0.02466519196632233,-0.0012477205106056245,-0.0028073711488626543,-0.001871580765908435,-0.005926672425376714,0.008997984451482869
2022-12-31,2022-12-31,added,negative_low,257,0,128,0,0.21257237386269645,,,0.4980544747081712,,,False,,,,,,,,,,,
2022-12-31,2022-12-31,added,negative_high,382,0,199,0,0.3159636062861869,,,0.5209424083769634,,,False,,,,,,,,,,,
2022-12-31,2022-12-31,added,nonnegative_low,348,0,173,0,0.2878411910669975,,,0.49712643678160917,,,False,,,,,,,,,,,
2022-12-31,2022-12-31,added,nonnegative_high,222,0,108,0,0.18362282878411912,,,0.4864864864864865,,,False,,,,,,,,,,,
2022-12-31,2022-12-31,removed,negative_low,257,0,128,0,0.21257237386269645,,,0.4980544747081712,,,False,,,,,,,,,,,
2022-12-31,2022-12-31,removed,negative_high,382,0,199,0,0.3159636062861869,,,0.5209424083769634,,,False,,,,,,,,,,,
2022-12-31,2022-12-31,removed,nonnegative_low,348,0,173,0,0.2878411910669975,,,0.49712643678160917,,,False,,,,,,,,,,,
2022-12-31,2022-12-31,removed,nonnegative_high,222,0,108,0,0.18362282878411912,,,0.4864864864864865,,,False,,,,,,,,,,,
2022-12-31,2022-12-31,both,negative_low,257,257,128,128,0.21257237386269645,0.21257237386269645,0.0,0.4980544747081712,0.4980544747081712,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,2022-12-31,both,negative_high,382,382,199,199,0.3159636062861869,0.3159636062861869,0.0,0.5209424083769634,0.5209424083769634,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,2022-12-31,both,nonnegative_low,348,348,173,173,0.2878411910669975,0.2878411910669975,0.0,0.49712643678160917,0.49712643678160917,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,2022-12-31,both,nonnegative_high,222,222,108,108,0.18362282878411912,0.18362282878411912,0.0,0.4864864864864865,0.4864864864864865,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,2022-12-31,added,negative_low,257,4,128,4,0.21257237386269645,0.06779661016949153,-0.14477576369320494,0.4980544747081712,1.0,0.5019455252918288,False,0.4066147859922179,0.08054474708171207,0.06873270633812723,-0.1319714656290532,-0.010661478599221789,-0.07368589333689868,-0.0311284046692607,-0.007782101167315175,-0.011673151750972763,0.5,-0.04669260700389105
2023-03-31,2022-12-31,added,negative_high,382,0,199,0,0.3159636062861869,0.0,-0.3159636062861869,0.5209424083769634,,,False,,,,,,,,,,,
2023-03-31,2022-12-31,added,nonnegative_low,348,55,173,31,0.2878411910669975,0.9322033898305084,0.6443621987635109,0.49712643678160917,0.5636363636363636,0.06650992685475443,True,-0.06609195402298851,-0.014367816091954023,-0.06058404916714133,-0.06469871125043536,-0.006647857889237194,-0.060725107903616626,0.0,-0.031609195402298854,-0.028735632183908046,-0.005747126436781609,-0.005747126436781609
2023-03-31,2022-12-31,added,nonnegative_high,222,0,108,0,0.18362282878411912,0.0,-0.18362282878411912,0.4864864864864865,,,False,,,,,,,,,,,
2023-03-31,2022-12-31,removed,negative_low,257,8,128,3,0.21257237386269645,0.13559322033898305,-0.0769791535237134,0.4980544747081712,0.375,-0.12305447470817121,False,-0.0933852140077821,-0.019455252918287938,-0.30475898068319385,-0.17363813229571987,-0.01566147859922179,-0.04411283828044166,-0.0311284046692607,-0.007782101167315175,-0.011673151750972763,0.0,-0.04669260700389105
2023-03-31,2022-12-31,removed,negative_high,382,10,199,7,0.3159636062861869,0.1694915254237288,-0.1464720808624581,0.5209424083769634,0.7,0.17905759162303658,False,0.04502617801047121,0.008481675392670156,-0.09131257367149592,-0.09528795811518323,-0.013340314136125657,-0.3438682235167817,-0.013089005235602094,-0.010471204188481676,-0.01832460732984293,0.08429319371727749,0.0
2023-03-31,2022-12-31,removed,nonnegative_low,348,30,173,14,0.2878411910669975,0.5084745762711864,0.2206333852041889,0.49712643678160917,0.4666666666666667,-0.030459770114942497,True,0.23390804597701148,0.04563218390804598,0.2573927958562251,-0.15459770114942523,-0.01901149425287356,-0.2699912180962871,0.0,0.23505747126436782,-0.028735632183908046,0.027586206896551724,-0.005747126436781609
2023-03-31,2022-12-31,removed,nonnegative_high,222,11,108,7,0.18362282878411912,0.1864406779661017,0.002817849181982579,0.4864864864864865,0.6363636363636364,0.14987714987714984,False,-0.12530712530712532,-0.033169533169533166,-0.8049635517621143,-0.1395031395031395,-0.014097734097734094,-0.22831280231512785,-0.05855855855855856,-0.04054054054054054,-0.02702702702702703,0.009828009828009826,-0.04954954954954955
2023-03-31,2022-12-31,both,negative_low,257,253,128,129,0.21257237386269645,0.20926385442514475,-0.003308519437551699,0.4980544747081712,0.5098814229249012,0.011826948216730027,True,0.009381584411190233,0.001888620599498625,0.010723330714696,0.00340402844209306,0.0003266636932683295,0.00022987799563622957,0.0004921486904230915,0.00012303717260577288,0.00018455575890865931,0.007905138339920948,0.0007382230356346373
2023-03-31,2022-12-31,both,negative_high,382,372,199,192,0.3159636062861869,0.3076923076923077,-0.008271298593879206,0.5209424083769634,0.5161290322580645,-0.004813376118898871,True,-0.0012103811293137437,-0.00022800202668468196,0.00245463907719079,0.0025615042504081587,0.00035861059505713777,0.009243769449375883,0.0003518549794516695,0.0002814839835613356,0.000492596971232339,-0.0022659460676687487,0.0
2023-03-31,2022-12-31,both,nonnegative_low,348,373,173,190,0.2878411910669975,0.30851943755169564,0.020678246484698126,0.49712643678160917,0.5093833780160858,0.012256941234476626,True,-0.028558441958645348,-0.005788727620104156,-0.02963513828385933,0.002894107012624214,0.0005488274629441327,0.01276100699246574,0.0,-0.023566299959939606,-0.001925980709377214,-0.003066161289328526,-0.0003851961418754428
2023-03-31,2022-12-31,both,nonnegative_high,222,211,108,101,0.18362282878411912,0.17452440033085195,-0.009098428453267166,0.4864864864864865,0.4786729857819905,-0.00781350070449599,True,0.006532598949660545,0.0017292173690277926,0.041964924499446665,0.00727267551912103,0.0007349529624411169,0.011902563153869616,0.003052815849024379,0.002113487895478418,0.0014089919303189417,-0.0005123607019341669,0.002583151872251395
2023-06-30,2022-12-31,added,negative_low,257,46,128,20,0.21257237386269645,0.3898305084745763,0.17725813461187984,0.4980544747081712,0.43478260869565216,-0.06327186601251905,True,0.21096261207917444,0.05010996447301644,0.34171325775284334,-0.02689900186093727,-0.001965826425308747,0.10313822405743545,-0.0311284046692607,0.03569615970225004,0.05354423955337506,0.08695652173913043,0.10548130603958722
2023-06-30,2022-12-31,added,negative_high,382,0,199,0,0.3159636062861869,0.0,-0.3159636062861869,0.5209424083769634,,,False,,,,,,,,,,,
2023-06-30,2022-12-31,added,nonnegative_low,348,72,173,43,0.2878411910669975,0.6101694915254238,0.32232830045842625,0.49712643678160917,0.5972222222222222,0.10009578544061304,True,0.01724137931034482,0.013409961685823753,-0.021880829364912757,-0.08237547892720301,-0.009233716475095785,-0.08635582405078002,0.0,0.037835249042145594,0.0407088122605364,-0.005747126436781609,-0.005747126436781609
2023-06-30,2022-12-31,added,nonnegative_high,222,0,108,0,0.18362282878411912,0.0,-0.18362282878411912,0.4864864864864865,,,False,,,,,,,,,,,
2023-06-30,2022-12-31,removed,negative_low,257,45,128,13,0.21257237386269645,0.37815126050420167,0.16557888664150522,0.4980544747081712,0.28888888888888886,-0.20916558581928235,True,-0.0933852140077821,-0.019455252918287938,-0.21949123616178512,-0.09678628044386803,-0.010513330451073642,-0.1339494818878949,-0.0311284046692607,-0.007782101167315175,-0.011673151750972763,0.0,-0.04669260700389105
2023-06-30,2022-12-31,removed,negative_high,382,31,199,17,0.3159636062861869,0.2605042016806723,-0.05545940460551463,0.5209424083769634,0.5483870967741935,0.027444688397230133,True,-0.022715757473399767,-0.005066711704104038,-0.25146827461544907,-0.09958903338400044,-0.012652142093114905,-0.15318870438708287,-0.013089005235602094,-0.010471204188481676,-0.01832460732984293,0.01655125823340652,0.0
2023-06-30,2022-12-31,removed,nonnegative_low,348,32,173,14,0.2878411910669975,0.2689075630252101,-0.018933628041787443,0.49712643678160917,0.4375,-0.05962643678160917,True,0.2151580459770115,0.041882183908045975,0.2127238159539805,-0.16223659003831414,-0.01951149425287356,-0.2769493759634931,0.0,0.21839080459770116,-0.028735632183908046,0.02550287356321839,-0.005747126436781609
2023-06-30,2022-12-31,removed,nonnegative_high,222,11,108,7,0.18362282878411912,0.09243697478991597,-0.09118585399420315,0.4864864864864865,0.6363636363636364,0.14987714987714984,False,-0.12530712530712532,-0.033169533169533166,-0.8049635517621143,-0.1395031395031395,-0.014097734097734094,-0.22831280231512785,-0.05855855855855856,-0.04054054054054054,-0.02702702702702703,0.009828009828009826,-0.04954954954954955
2023-06-30,2022-12-31,both,negative_low,257,258,128,135,0.21257237386269645,0.21357615894039736,0.0010037850777009083,0.4980544747081712,0.5232558139534884,0.0252013392453172,True,0.053901607697644266,0.012327692818146184,0.09920897474384172,0.012085381916166427,0.0014832242431554732,0.04175226740929183,-0.00012065273127620513,0.007721774801677073,0.011582662202515609,0.015503875968992248,0.026950803848822133
2023-06-30,2022-12-31,both,negative_high,382,351,199,182,0.3159636062861869,0.2905629139072848,-0.025400692378902134,0.5209424083769634,0.5185185185185185,-0.002423889858444883,True,0.002006234990528183,0.0004474873584821189,0.022209448755210803,0.008795612635054184,0.001117425654947466,0.013529486712249406,0.0011560090094121511,0.0009248072075297206,0.0016184126131770123,-0.001461792037708267,0.0
2023-06-30,2022-12-31,both,nonnegative_low,348,388,173,202,0.2878411910669975,0.3211920529801324,0.03335086191313491,0.49712643678160917,0.520618556701031,0.023492119919421794,True,-0.014545562270411191,-0.0009657542362839187,-0.02160459233196166,-0.0019058340245684535,-0.00010427775802819908,0.0068163935545764165,0.0,-0.010990638701267926,0.009924161630524946,-0.003169806849152743,-0.0005924872615238773
2023-06-30,2022-12-31,both,nonnegative_high,222,211,108,101,0.18362282878411912,0.17466887417218543,-0.008953954611933684,0.4864864864864865,0.4786729857819905,-0.00781350070449599,True,0.006532598949660545,0.0017292173690277926,0.041964924499446665,0.00727267551912103,0.0007349529624411169,0.011902563153869616,0.003052815849024379,0.002113487895478418,0.0014089919303189417,-0.0005123607019341669,0.002583151872251395
2023-09-30,2022-12-31,added,negative_low,257,103,128,45,0.21257237386269645,0.5659340659340659,0.35336169207136947,0.4980544747081712,0.4368932038834951,-0.061161270824676095,True,0.12020701900192662,0.027146688829284886,0.2020181497203698,0.030649893594247746,0.00403107803508242,0.11907208113347911,-0.0311284046692607,0.011635374560840163,0.06599675116164859,0.038834951456310676,0.050394771636885646
2023-09-30,2022-12-31,added,negative_high,382,2,199,1,0.3159636062861869,0.01098901098901099,-0.3049745952971759,0.5209424083769634,0.5,-0.020942408376963373,False,-0.0549738219895288,-0.011518324607329844,-0.5108162391469568,0.27137870855148344,0.08132635253054102,1.4236699313132708,-0.013089005235602094,-0.010471204188481676,-0.01832460732984293,-0.015706806282722512,0.0
2023-09-30,2022-12-31,added,nonnegative_low,348,77,173,43,0.2878411910669975,0.4230769230769231,0.13523573200992556,0.49712643678160917,0.5584415584415584,0.061315121659949234,True,0.024817136886102403,0.014203612479474551,-0.0252673383817813,-0.08201472856645264,-0.008310195551574862,-0.09034692671333255,0.0,0.033325869532766075,0.03619943275115688,-0.005747126436781609,0.007239886550231379
2023-09-30,2022-12-31,added,nonnegative_high,222,0,108,0,0.18362282878411912,0.0,-0.18362282878411912,0.4864864864864865,,,False,,,,,,,,,,,
2023-09-30,2022-12-31,removed,negative_low,257,47,128,15,0.21257237386269645,0.2568306010928962,0.04425822723019973,0.4980544747081712,0.3191489361702128,-0.17890553853795843,True,-0.0933852140077821,-0.019455252918287938,-0.21134786661346505,-0.09473742307586173,-0.010519634627590584,-0.11955620948616019,-0.0311284046692607,-0.007782101167315175,-0.011673151750972763,0.0,-0.04669260700389105
2023-09-30,2022-12-31,removed,negative_high,382,90,199,47,0.3159636062861869,0.4918032786885246,0.17583967240233767,0.5209424083769634,0.5222222222222223,0.0012798138452588814,True,-0.03275159976730657,-0.0070738801628854,-0.17226518557726467,-0.06565832848555361,-0.00830327709908862,-0.14641466395946579,-0.013089005235602094,-0.010471204188481676,-0.01832460732984293,0.006515415939499711,0.0
2023-09-30,2022-12-31,removed,nonnegative_low,348,32,173,14,0.2878411910669975,0.17486338797814208,-0.11297780308885544,0.49712643678160917,0.4375,-0.05962643678160917,True,0.2151580459770115,0.041882183908045975,0.2127238159539805,-0.16223659003831414,-0.01951149425287356,-0.2769493759634931,0.0,0.21839080459770116,-0.028735632183908046,0.02550287356321839,-0.005747126436781609
2023-09-30,2022-12-31,removed,nonnegative_high,222,14,108,7,0.18362282878411912,0.07650273224043716,-0.10712009654368196,0.4864864864864865,0.5,0.013513513513513487,False,-0.1447876447876448,-0.037065637065637064,-0.904253222295194,-0.17846417846417845,-0.015915915915915912,-0.22335799804262457,-0.05855855855855856,-0.04054054054054054,-0.02702702702702703,-0.009652509652509661,-0.04954954954954955
2023-09-30,2022-12-31,both,negative_low,257,313,128,158,0.21257237386269645,0.2591059602649007,0.04653358640220423,0.4980544747081712,0.5047923322683706,0.006737857560199401,True,0.05357964222224984,0.011854651235066696,0.09821475767422028,0.024311814456143832,0.002906146533898552,0.05713599425750138,-0.005569299237950798,0.004997451548339776,0.023470618217078354,0.012779552715654952,0.023594932932211182
2023-09-30,2022-12-31,both,negative_high,382,294,199,153,0.3159636062861869,0.2433774834437086,-0.07258612284247831,0.5209424083769634,0.5204081632653061,-0.0005342451116572278,True,0.009652028350607259,0.0020871175695409035,0.049259300080475965,0.021945601975519702,0.0030950600135342086,0.054505644962511646,0.003917797485486343,0.0031342379883890718,0.005484916479680878,-0.0021013641058517645,0.0
2023-09-30,2022-12-31,both,nonnegative_low,348,393,173,202,0.2878411910669975,0.3253311258278146,0.03748993476081708,0.49712643678160917,0.5139949109414759,0.016868474159866698,True,-0.012656839519171716,-0.0006273580766868458,-0.022271621287339838,-0.002858939486999501,-3.948407475651283e-05,0.004849024615534603,0.0,-0.01125296130560674,0.009432306747389665,-0.003202597174695095,0.0018864613494779326
2023-09-30,2022-12-31,both,nonnegative_high,222,208,108,101,0.18362282878411912,0.17218543046357615,-0.011437398320542969,0.4864864864864865,0.4855769230769231,-0.0009095634095634408,True,0.009745322245322235,0.002494802494802495,0.060863197654484225,0.012012012012012074,0.001071263571263574,0.015033711406715389,0.003941441441441443,0.0027286902286902254,0.0018191268191268192,0.0006496881496881463,0.003335065835065834
2023-12-31,2023-12-31,added,negative_low,287,0,132,0,0.23758278145695363,,,0.45993031358885017,,,False,,,,,,,,,,,
2023-12-31,2023-12-31,added,negative_high,322,0,172,0,0.26655629139072845,,,0.5341614906832298,,,False,,,,,,,,,,,
2023-12-31,2023-12-31,added,nonnegative_low,317,0,169,0,0.26241721854304634,,,0.5331230283911672,,,False,,,,,,,,,,,
2023-12-31,2023-12-31,added,nonnegative_high,282,0,134,0,0.23344370860927152,,,0.475177304964539,,,False,,,,,,,,,,,
2023-12-31,2023-12-31,removed,negative_low,287,0,132,0,0.23758278145695363,,,0.45993031358885017,,,False,,,,,,,,,,,
2023-12-31,2023-12-31,removed,negative_high,322,0,172,0,0.26655629139072845,,,0.5341614906832298,,,False,,,,,,,,,,,
2023-12-31,2023-12-31,removed,nonnegative_low,317,0,169,0,0.26241721854304634,,,0.5331230283911672,,,False,,,,,,,,,,,
2023-12-31,2023-12-31,removed,nonnegative_high,282,0,134,0,0.23344370860927152,,,0.475177304964539,,,False,,,,,,,,,,,
2023-12-31,2023-12-31,both,negative_low,287,287,132,132,0.23758278145695363,0.23758278145695363,0.0,0.45993031358885017,0.45993031358885017,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,2023-12-31,both,negative_high,322,322,172,172,0.26655629139072845,0.26655629139072845,0.0,0.5341614906832298,0.5341614906832298,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,2023-12-31,both,nonnegative_low,317,317,169,169,0.26241721854304634,0.26241721854304634,0.0,0.5331230283911672,0.5331230283911672,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-31,2023-12-31,both,nonnegative_high,282,282,134,134,0.23344370860927152,0.23344370860927152,0.0,0.475177304964539,0.475177304964539,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-31,2023-12-31,added,negative_low,287,19,132,6,0.23758278145695363,0.3275862068965517,0.09000342543959808,0.45993031358885017,0.3157894736842105,-0.14414083990463966,False,-0.11846689895470383,-0.02578397212543554,-0.0631325370221274,0.013998410660798377,-0.0014597469282963509,-0.16373857318710539,-0.024390243902439025,-0.020905923344947737,-0.017421602787456445,-0.010452961672473868,-0.05574912891986063
2024-03-31,2023-12-31,added,negative_high,322,24,172,18,0.26655629139072845,0.41379310344827586,0.1472368120575474,0.5341614906832298,0.75,0.21583850931677018,True,-0.052795031055900624,-0.011801242236024845,0.06458080411542277,0.07755348516218077,-0.0027846790890269178,-0.07207876512501166,-0.018633540372670808,-0.006211180124223602,-0.018633540372670808,-0.012422360248447204,-0.003105590062111801
2024-03-31,2023-12-31,added,nonnegative_low,317,7,169,2,0.26241721854304634,0.1206896551724138,-0.14172756337063253,0.5331230283911672,0.2857142857142857,-0.2474087426768815,False,-0.0473186119873817,-0.011987381703470032,-0.13850143596419895,0.13204146011716988,0.016746282109058132,-0.05311629711786092,0.0,-0.022082018927444796,-0.025236593059936908,-0.006309148264984227,-0.006309148264984227
2024-03-31,2023-12-31,added,nonnegative_high,282,8,134,7,0.23344370860927152,0.13793103448275862,-0.0955126741265129,0.475177304964539,0.875,0.399822695035461,False,-0.1595744680851064,-0.03900709219858157,-0.8809850904917029,0.010638297872340385,-0.0037943262411347482,-0.040797888104133095,-0.04609929078014184,-0.03900709219858156,-0.024822695035460994,-0.06028368794326241,-0.024822695035460994
2024-03-31,2023-12-31,removed,negative_low,287,6,132,6,0.23758278145695363,0.10344827586206896,-0.13413450559488466,0.45993031358885017,1.0,0.5400696864111498,False,-0.11846689895470383,-0.02578397212543554,-0.42161248695214193,0.0607820363917925,0.003569492837785522,-0.019572520497415424,-0.024390243902439025,-0.020905923344947737,-0.017421602787456445,-0.010452961672473868,-0.05574912891986063
2024-03-31,2023-12-31,removed,negative_high,322,11,172,10,0.26655629139072845,0.1896551724137931,-0.07690111897693536,0.5341614906832298,0.9090909090909091,0.37492941840767924,False,-0.052795031055900624,-0.011801242236024845,-0.41692902216311534,0.08639186900056464,0.007366836062488235,-0.008855415056072014,-0.018633540372670808,-0.006211180124223602,-0.018633540372670808,-0.012422360248447204,-0.003105590062111801
2024-03-31,2023-12-31,removed,nonnegative_low,317,7,169,7,0.26241721854304634,0.1206896551724138,-0.14172756337063253,0.5331230283911672,1.0,0.4668769716088328,False,-0.0473186119873817,-0.011987381703470032,-0.4280517019875422,0.1796605077362175,0.016746282109058132,-0.015301583705746191,0.0,-0.022082018927444796,-0.025236593059936908,-0.006309148264984227,-0.006309148264984227
2024-03-31,2023-12-31,removed,nonnegative_high,282,34,134,25,0.23344370860927152,0.5862068965517241,0.35276318794245254,0.475177304964539,0.7352941176470589,0.26011681268251985,True,0.10513141426783479,0.013934084272006673,0.8340101940071498,-0.008969545264914502,-0.0029119732999582787,-0.09105777503772283,-0.04609929078014184,-0.03900709219858156,-0.024822695035460994,0.20442219440967876,-0.024822695035460994
2024-03-31,2023-12-31,both,negative_low,287,300,132,132,0.23758278145695363,0.24834437086092714,0.01076158940397351,0.45993031358885017,0.44,-0.019930313588850168,True,-0.005133565621370503,-0.0011173054587688726,0.004433855727641434,-0.0003290747193186172,-0.00016384049554781302,-0.009978659225234887,-0.0010569105691056908,-0.0009059233449477365,-0.0007549361207897787,-0.00045296167247386825,-0.0024157955865272904
2024-03-31,2023-12-31,both,negative_high,322,335,172,180,0.26655629139072845,0.277317880794702,0.010761589403973537,0.5341614906832298,0.5373134328358209,0.0031519421525910696,True,-0.002048762399184209,-0.0004579586539352927,0.018316891171834326,0.0027193226414511107,-0.00044139550693736256,-0.004873077007115034,-0.000723092611476777,-0.00024103087049225872,-0.000723092611476777,-0.00048206174098451744,-0.00012051543524612936
2024-03-31,2023-12-31,both,nonnegative_low,317,317,169,164,0.26241721854304634,0.26241721854304634,0.0,0.5331230283911672,0.5173501577287066,-0.01577287066246058,True,0.0,0.0,0.006393854454774139,-0.001051524710830698,-3.469446951953614e-18,-0.0008350252173023875,0.0,0.0,0.0,0.0,0.0
2024-03-31,2023-12-31,both,nonnegative_high,282,256,134,116,0.23344370860927152,0.2119205298013245,-0.02152317880794702,0.475177304964539,0.453125,-0.022052304964539027,True,-0.01894946808510639,-0.003069592198581564,-0.1382977629694404,0.0015237145390070705,0.00026817375886524844,0.010818676743943545,0.004681959219858159,0.003961657801418439,0.002521054964539006,-0.029033687943262408,0.002521054964539006
2024-06-30,2023-12-31,added,negative_low,287,27,132,7,0.23758278145695363,0.23076923076923078,-0.0068135506877228524,0.45993031358885017,0.25925925925925924,-0.20067105432959093,True,0.02968124919344431,0.0038456575041940916,-0.08294868957744772,0.08547339441648386,0.010236159504452188,0.0378067838577375,-0.024390243902439025,0.1272422248032004,-0.017421602787456445,-0.010452961672473868,-0.05574912891986063
2024-06-30,2023-12-31,added,negative_high,322,24,172,18,0.26655629139072845,0.20512820512820512,-0.06142808626252333,0.5341614906832298,0.75,0.21583850931677018,True,-0.052795031055900624,-0.011801242236024845,0.06458080411542277,0.07755348516218077,-0.0027846790890269178,-0.07207876512501166,-0.018633540372670808,-0.006211180124223602,-0.018633540372670808,-0.012422360248447204,-0.003105590062111801
2024-06-30,2023-12-31,added,nonnegative_low,317,58,169,25,0.26241721854304634,0.49572649572649574,0.2333092771834494,0.5331230283911672,0.43103448275862066,-0.10208854563254655,True,0.10785380180572175,0.01904710105515066,0.18188771313296537,0.04829761775263791,0.0008513724210449936,-0.1278328089589098,0.0,-0.022082018927444796,-0.025236593059936908,-0.006309148264984227,0.14886326552811924
2024-06-30,2023-12-31,added,nonnegative_high,282,8,134,7,0.23344370860927152,0.06837606837606838,-0.16506764023320314,0.475177304964539,0.875,0.399822695035461,False,-0.1595744680851064,-0.03900709219858157,-0.8809850904917029,0.010638297872340385,-0.0037943262411347482,-0.040797888104133095,-0.04609929078014184,-0.03900709219858156,-0.024822695035460994,-0.06028368794326241,-0.024822695035460994
2024-06-30,2023-12-31,removed,negative_low,287,6,132,6,0.23758278145695363,0.05084745762711865,-0.186735323829835,0.45993031358885017,1.0,0.5400696864111498,False,-0.11846689895470383,-0.02578397212543554,-0.42161248695214193,0.0607820363917925,0.003569492837785522,-0.019572520497415424,-0.024390243902439025,-0.020905923344947737,-0.017421602787456445,-0.010452961672473868,-0.05574912891986063
2024-06-30,2023-12-31,removed,negative_high,322,31,172,23,0.26655629139072845,0.2627118644067797,-0.0038444269839487677,0.5341614906832298,0.7419354838709677,0.20777399318773793,True,-0.052795031055900624,-0.011801242236024845,-0.2866016645759759,0.11473986509049619,0.01092499833032792,0.0021599221074921626,-0.018633540372670808,-0.006211180124223602,-0.018633540372670808,-0.012422360248447204,-0.003105590062111801
2024-06-30,2023-12-31,removed,nonnegative_low,317,7,169,7,0.26241721854304634,0.059322033898305086,-0.20309518464474124,0.5331230283911672,1.0,0.4668769716088328,False,-0.0473186119873817,-0.011987381703470032,-0.4280517019875422,0.1796605077362175,0.016746282109058132,-0.015301583705746191,0.0,-0.022082018927444796,-0.025236593059936908,-0.006309148264984227,-0.006309148264984227
2024-06-30,2023-12-31,removed,nonnegative_high,282,74,134,44,0.23344370860927152,0.6271186440677966,0.39367493545852505,0.475177304964539,0.5945945945945946,0.1194172896300556,True,0.07015526164462335,0.0069388537473643805,0.4536671971201023,0.08271036994441244,0.006520989074180566,0.14025447024881332,0.02146827678742573,-0.03900709219858156,-0.024822695035460994,0.10187847421889976,-0.024822695035460994
2024-06-30,2023-12-31,both,negative_low,287,308,132,133,0.23758278145695363,0.2551781275890638,0.01759534613211014,0.45993031358885017,0.4318181818181818,-0.028112131770668347,True,0.004909724421919545,0.0008394044979410861,0.0009417542309148041,0.00630873191848802,0.0008277900960827807,0.003695513919296789,-0.0016629711751662973,0.011561609122584728,-0.0011878365536902129,-0.0007127019322141284,-0.0038010769718086757
2024-06-30,2023-12-31,both,negative_high,322,315,172,167,0.26655629139072845,0.2609776304888152,-0.005578660901913224,0.5341614906832298,0.5301587301587302,-0.00400276052449966,True,0.0011732229123533472,0.00026224982746721713,0.033125685398811,-0.0053830227743271175,-0.0012873245916724223,-0.005704279201055762,0.0004140786749482414,0.00013802622498274714,0.0004140786749482414,0.0002760524499654943,6.901311249137357e-05
2024-06-30,2023-12-31,both,nonnegative_low,317,368,169,187,0.26241721854304634,0.30488815244407624,0.042470933901029906,0.5331230283911672,0.5081521739130435,-0.02497085447812375,True,0.017898779316966124,0.0032300096008777927,0.036809373031589154,0.004194669226900705,-0.00018435971288803185,-0.019856499548034146,0.0,-0.0030602797970100126,-0.0034974626251542996,-0.0008743656562885749,0.023582156082841862
2024-06-30,2023-12-31,both,nonnegative_high,282,216,134,97,0.23344370860927152,0.17895608947804473,-0.054487619131226794,0.475177304964539,0.44907407407407407,-0.026103230890464957,True,-0.02994483845547677,-0.0038219070133963806,-0.18805209866120953,-0.027941949041239866,-0.0023745731547149956,-0.049561175477986996,-0.009062253743104806,0.011918833727344362,0.007584712371946412,-0.03713553979511426,0.007584712371946412
