cutoff,encoder_cutoff,role,state,n,role_n,up_n,up_rate,share,supported,mean_market5_outside_any,mean_market5_outside_fraction,mean_market5_mean_squared_raw_z,mean_decoded25_outside_any,mean_decoded25_outside_fraction,mean_decoded25_mean_squared_raw_z,mean_outside_trend60,mean_outside_volatility20,mean_outside_range20,mean_outside_volume_change20,mean_outside_order60,mean_trend60,mean_volatility20,mean_range20,mean_volume_change20,mean_order60
2022-09-30,2021-12-31,removed,negative_high,0,184,0,,0.0,False,,,,,,,,,,,,,,,,
2022-09-30,2021-12-31,removed,nonnegative_low,151,184,81,0.5364238410596026,0.8206521739130435,True,0.039735099337748346,0.010596026490066223,0.9969952560637815,0.09050772626931566,0.005739514348785872,0.7168342432127675,0.0,0.033112582781456956,0.013245033112582781,0.006622516556291391,0.0,0.9505235852535026,0.00585565270296722,0.009118665331637361,0.02093594144606179,0.016934186403262615
2022-09-30,2021-12-31,removed,nonnegative_high,0,184,0,,0.0,False,,,,,,,,,,,,,,,,
2022-09-30,2021-12-31,retained,negative_low,128,1027,79,0.6171875,0.124634858812074,True,0.046875,0.009375000000000001,0.6477176043458295,0.27864583333333337,0.030729166666666665,1.166196838894633,0.0,0.0,0.0,0.0,0.046875,-0.42737321765847935,0.008643433040103631,0.012246363876376738,-0.09658333251232037,-0.07203389830508475
2022-09-30,2021-12-31,retained,negative_high,329,1027,175,0.5319148936170213,0.32035053554040893,True,0.0851063829787234,0.017629179331306994,0.9913659175696864,0.18743667679837892,0.01564336372847011,0.9884603421618892,0.03951367781155015,0.0121580547112462,0.02127659574468085,0.015197568389057751,0.0,-0.6535333272474712,0.014135233162296356,0.01717874869342796,-0.06676705874629739,-0.02748956777085158
2022-09-30,2021-12-31,retained,nonnegative_low,294,1027,163,0.5544217687074829,0.2862706913339825,True,0.11904761904761904,0.03129251700680272,0.8603450700707209,0.21995464852607707,0.029478458049886618,1.10420354414395,0.030612244897959183,0.027210884353741496,0.03741496598639456,0.003401360544217687,0.05782312925170068,0.8142280766442899,0.007700847478987153,0.010932668628402633,0.10052607665927178,0.0022522003151543074
2022-09-30,2021-12-31,retained,nonnegative_high,276,1027,138,0.5,0.26874391431353456,True,0.12681159420289856,0.029710144927536236,1.316032169280494,0.22342995169082125,0.025845410628019323,1.0574163499980178,0.014492753623188406,0.03260869565217391,0.021739130434782608,0.06884057971014493,0.010869565217391304,1.0155511958270105,0.014782326588326893,0.017673658089845036,0.041339468940223334,-0.009563579792024894
2022-09-30,2021-12-31,both,negative_low,166,1209,86,0.5180722891566265,0.13730355665839536,True,0.14457831325301204,0.03373493975903616,0.871871434463998,0.26506024096385544,0.02923694779116466,1.1419129188484942,0.024096385542168676,0.0,0.0,0.0,0.14457831325301204,-0.4792475018650274,0.008641880059220862,0.012205052222279036,-0.08622111602390947,-0.10332176162276224
2022-09-30,2021-12-31,both,negative_high,414,1209,213,0.5144927536231884,0.3424317617866005,True,0.1111111111111111,0.022705314009661838,1.073633574384585,0.21095008051529793,0.019967793880837355,1.0403810120690222,0.07246376811594203,0.00966183574879227,0.016908212560386472,0.012077294685990338,0.0024154589371980675,-0.7530433434394208,0.014297356821938738,0.017357566438021877,-0.05548599714712592,-0.0394115559922487
2022-09-30,2021-12-31,both,nonnegative_low,327,1209,176,0.5382262996941896,0.2704714640198511,True,0.16819571865443425,0.04097859327217125,0.9238835702476292,0.21406727828746172,0.02829765545361876,1.0796739980958743,0.027522935779816515,0.024464831804281346,0.03363914373088685,0.0061162079510703364,0.11314984709480122,0.7833930569403661,0.007837555318264067,0.011216233238680366,0.0767212360461717,-0.021361806527410637
2022-09-30,2021-12-31,both,nonnegative_high,302,1209,144,0.4768211920529801,0.24979321753515302,True,0.12582781456953643,0.02913907284768212,1.2654022121854949,0.21412803532008826,0.024326710816777043,1.0327511580316955,0.013245033112582781,0.029801324503311258,0.019867549668874173,0.06291390728476821,0.019867549668874173,0.9606104283931746,0.0144170522274118,0.01759991201243998,0.035072585986526544,-0.020159389381524298
2023-09-30,2022-12-31,annual,negative_low,257,1209,128,0.4980544747081712,0.21257237386269645,True,0.0933852140077821,0.019455252918287938,0.7581489678114269,0.21530479896238652,0.017328145265888457,0.9817834353021582,0.0311284046692607,0.007782101167315175,0.011673151750972763,0.0,0.04669260700389105,-0.5819938079202394,0.009225145889017567,0.012820448883643726,-0.06186623655420943,-0.08653960298094043
2023-09-30,2022-12-31,annual,negative_high,382,1209,199,0.5209424083769634,0.3159636062861869,True,0.0549738219895288,0.011518324607329844,0.9378287374455255,0.22862129144851656,0.01867364746945899,0.9554215000488897,0.013089005235602094,0.010471204188481676,0.01832460732984293,0.015706806282722512,0.0,-0.8114201488182878,0.01500024874496147,0.017937005080482862,-0.04678094371110679,-0.03893572337089952
2023-09-30,2022-12-31,annual,nonnegative_low,348,1209,173,0.49712643678160917,0.2878411910669975,True,0.06609195402298851,0.014367816091954023,0.9193809088214736,0.27681992337164746,0.02701149425287356,1.1001307057147964,0.0,0.031609195402298854,0.028735632183908046,0.005747126436781609,0.005747126436781609,0.607283450018498,0.008655844859287467,0.01212105941860989,0.07950242257945057,-0.05266251055263328
2023-09-30,2022-12-31,annual,nonnegative_high,222,1209,108,0.4864864864864865,0.18362282878411912,True,0.21621621621621623,0.051351351351351354,1.5133359517945926,0.3213213213213213,0.02258258258258258,1.0529535924573235,0.05855855855855856,0.04054054054054054,0.02702702702702703,0.08108108108108109,0.04954954954954955,1.1033740762076816,0.01583833073844996,0.018679366091997995,0.05070550301717859,-0.01451112129078231
2023-09-30,2022-12-31,added,negative_low,103,182,45,0.4368932038834951,0.5659340659340659,True,0.21359223300970873,0.046601941747572824,0.9601671175317967,0.24595469255663427,0.021359223300970877,1.1008555164356373,0.0,0.019417475728155338,0.07766990291262135,0.038834951456310676,0.0970873786407767,-0.5507853233128637,0.008626894593479576,0.011250914157378054,-0.10149086270077434,0.07745049640721846
2023-09-30,2022-12-31,added,negative_high,2,182,1,0.5,0.01098901098901099,False,0.0,0.0,0.42701249829856863,0.5,0.1,2.3790914313621605,0.0,0.0,0.0,0.0,0.0,-0.3688180012766862,0.011245390940536327,0.012408154816758943,0.22602438865524732,0.05649717514124293
2023-09-30,2022-12-31,added,nonnegative_low,77,182,43,0.5584415584415584,0.4230769230769231,True,0.09090909090909091,0.028571428571428574,0.8941135704396923,0.19480519480519481,0.018701298701298698,1.0097837790014639,0.0,0.06493506493506493,0.06493506493506493,0.0,0.012987012987012988,0.7412817335364387,0.008126138160582804,0.011011799512628885,0.09305460922768376,-0.0020544427324088346
2023-09-30,2022-12-31,added,nonnegative_high,0,182,0,,0.0,False,,,,,,,,,,,,,,,,
2023-09-30,2022-12-31,removed,negative_low,47,183,15,0.3191489361702128,0.2568306010928962,True,0.0,0.0,0.5468011011979619,0.12056737588652479,0.006808510638297872,0.862227225815998,0.0,0.0,0.0,0.0,0.0,-0.727291504547241,0.009923909879830406,0.012628947990680548,-0.09071382100696944,0.02531554273350162
2023-09-30,2022-12-31,removed,negative_high,90,183,47,0.5222222222222223,0.4918032786885246,True,0.022222222222222223,0.0044444444444444444,0.7655635518682609,0.16296296296296295,0.01037037037037037,0.8090068360894239,0.0,0.0,0.0,0.022222222222222223,0.0,-1.0635705235162314,0.013410565513656006,0.017854550227483428,-0.07779231651117059,0.012592592592592593
2023-09-30,2022-12-31,removed,nonnegative_low,32,183,14,0.4375,0.17486338797814208,True,0.28125,0.05625,1.132104724775454,0.11458333333333331,0.0075,0.8231813297513033,0.0,0.25,0.0,0.03125,0.0,0.8416184261793791,0.007458975130244204,0.011344148285780373,0.3143531940516351,-0.02733050847457627
2023-09-30,2022-12-31,removed,nonnegative_high,14,183,7,0.5,0.07650273224043716,False,0.07142857142857142,0.014285714285714287,0.6090827294993986,0.14285714285714285,0.006666666666666667,0.8295955944146989,0.0,0.0,0.0,0.07142857142857142,0.0,0.1398764809032016,0.014702923666016176,0.01704907690361464,-0.3371740414792456,0.016222760290556897
2023-09-30,2022-12-31,retained,negative_low,210,1026,113,0.5380952380952381,0.2046783625730994,True,0.11428571428571428,0.023809523809523808,0.8054506331963452,0.23650793650793653,0.019682539682539683,1.0085412536157274,0.0380952380952381,0.009523809523809525,0.014285714285714285,0.0,0.05714285714285714,-0.5494747996275294,0.009068755852978503,0.012863308607306912,-0.055409872414782194,-0.11157384987893462
2023-09-30,2022-12-31,retained,negative_high,292,1026,152,0.5205479452054794,0.28460038986354774,True,0.06506849315068493,0.0136986301369863,0.9909241713563264,0.24885844748858443,0.021232876712328767,1.0005493074336564,0.017123287671232876,0.0136986301369863,0.023972602739726026,0.0136986301369863,0.0,-0.7337025675757709,0.015490219603925484,0.01796241924750324,-0.03722264387547069,-0.05481773856512654
2023-09-30,2022-12-31,retained,nonnegative_low,316,1026,159,0.5031645569620253,0.3079922027290448,True,0.04430379746835443,0.010126582278481011,0.8978392565729693,0.2932489451476793,0.028987341772151898,1.1281762121414793,0.0,0.00949367088607595,0.03164556962025317,0.0031645569620253164,0.006329113924050633,0.5835533258503075,0.008777046857165266,0.012199733963706546,0.0557200659746724,-0.055227776585854246
2023-09-30,2022-12-31,retained,nonnegative_high,208,1026,101,0.4855769230769231,0.20272904483430798,True,0.22596153846153846,0.05384615384615385,1.5741991494490768,0.33333333333333337,0.023653846153846154,1.0679873038640388,0.0625,0.04326923076923077,0.028846153846153848,0.08173076923076923,0.052884615384615384,1.1682248758916367,0.015914752368325312,0.01878909709506226,0.07681278005059176,-0.01657974793568014
2023-09-30,2022-12-31,both,negative_low,313,1208,158,0.5047923322683706,0.2591059602649007,True,0.14696485623003194,0.031309904153354634,0.8563637254856472,0.23961661341853036,0.02023429179978701,1.0389194295596595,0.025559105431309903,0.012779552715654952,0.03514376996805112,0.012779552715654952,0.07028753993610223,-0.5499060582204669,0.008923351029565117,0.012332712350621057,-0.07057390436192977,-0.0493709499828523
2023-09-30,2022-12-31,both,negative_high,294,1208,153,0.5204081632653061,0.2433774834437086,True,0.06462585034013606,0.013605442176870748,0.9870880375260015,0.25056689342403626,0.0217687074829932,1.0099271450114014,0.017006802721088437,0.013605442176870748,0.023809523809523808,0.013605442176870748,0.0,-0.7312203596417635,0.015461343218460249,0.017924635135729467,-0.03543184773580594,-0.05406049425419886
2023-09-30,2022-12-31,both,nonnegative_low,393,1208,202,0.5139949109414759,0.3253311258278146,True,0.05343511450381679,0.013740458015267177,0.8971092875341338,0.27396098388464796,0.026972010178117047,1.104979730330331,0.0,0.020356234096692113,0.03816793893129771,0.002544529262086514,0.007633587786259542,0.6144568561094224,0.008649515127809414,0.01196698344784655,0.0630349764848044,-0.04480959158148962
2023-09-30,2022-12-31,both,nonnegative_high,208,1208,101,0.4855769230769231,0.17218543046357615,True,0.22596153846153846,0.05384615384615385,1.5741991494490768,0.33333333333333337,0.023653846153846154,1.0679873038640388,0.0625,0.04326923076923077,0.028846153846153848,0.08173076923076923,0.052884615384615384,1.1682248758916367,0.015914752368325312,0.01878909709506226,0.07681278005059176,-0.01657974793568014
2024-09-30,2023-12-31,annual,negative_low,287,1208,132,0.45993031358885017,0.23758278145695363,True,0.11846689895470383,0.02578397212543554,0.8486049237513132,0.1614401858304297,0.011986062717770035,0.8608250948043732,0.024390243902439025,0.020905923344947737,0.017421602787456445,0.010452961672473868,0.05574912891986063,-0.7060235498644265,0.008155089641870306,0.0114007638138536,-0.09334390967625895,-0.042764621350814006
2024-09-30,2023-12-31,annual,negative_high,322,1208,172,0.5341614906832298,0.26655629139072845,True,0.052795031055900624,0.011801242236024845,0.9543357753384862,0.18633540372670807,0.014451345755693585,0.8861127039126769,0.018633540372670808,0.006211180124223602,0.018633540372670808,0.012422360248447204,0.003105590062111801,-0.7210352996467189,0.013898618758851896,0.016779229792782034,-0.022345860865335136,-0.059809804540828855
2024-09-30,2023-12-31,annual,nonnegative_low,317,1208,169,0.5331230283911672,0.26241721854304634,True,0.0473186119873817,0.011987381703470032,0.768794949409081,0.29652996845425866,0.030872765509989485,1.1466247060450816,0.0,0.022082018927444796,0.025236593059936908,0.006309148264984227,0.006309148264984227,0.6410193497436514,0.008227513161930166,0.011369724174883493,0.06396131525908645,-0.04444206811741431
2024-09-30,2023-12-31,annual,nonnegative_high,282,1208,134,0.475177304964539,0.23344370860927152,True,0.1595744680851064,0.03900709219858157,1.466121518658521,0.32269503546099293,0.02879432624113475,1.2034529907691929,0.04609929078014184,0.03900709219858156,0.024822695035460994,0.06028368794326241,0.024822695035460994,0.9967138541022428,0.014446101059229003,0.01763601200862053,0.07372144937469056,-0.02471450895540329
2024-09-30,2023-12-31,added,negative_low,89,181,28,0.3146067415730337,0.49171270718232046,True,0.30337078651685395,0.06067415730337079,0.947036264906138,0.1835205992509363,0.012883895131086143,0.8548330593575177,0.0,0.30337078651685395,0.0,0.0,0.0,-1.1514756729604967,0.0069805992877441944,0.010805838921447675,-0.04576938106746733,0.009229987938805306
2024-09-30,2023-12-31,added,negative_high,24,181,18,0.75,0.13259668508287292,True,0.0,0.0,1.018916579453909,0.26388888888888884,0.011666666666666667,0.8140339387876653,0.0,0.0,0.0,0.0,0.0,-0.9687318697620145,0.01173796743063983,0.01853125402602134,0.40364308200312243,-0.04778719397363466
2024-09-30,2023-12-31,added,nonnegative_low,60,181,25,0.4166666666666667,0.3314917127071823,True,0.18333333333333332,0.03666666666666667,0.9414178569375251,0.3444444444444444,0.032,1.0218127302781237,0.0,0.03333333333333333,0.0,0.0,0.15,0.8506031392957485,0.007967483317594183,0.010874881749604099,-0.0570696918886723,0.09463276836158192
2024-09-30,2023-12-31,added,nonnegative_high,8,181,7,0.875,0.04419889502762431,False,0.0,0.0,0.5851364281668181,0.3333333333333333,0.025,1.1626551026650598,0.0,0.0,0.0,0.0,0.0,0.4111406898537195,0.011202061867136088,0.018037380834415487,-0.10648658190755622,0.09096045197740113
2024-09-30,2023-12-31,removed,negative_low,18,183,14,0.7777777777777778,0.09836065573770492,False,0.0,0.0,0.6784995131924374,0.18518518518518517,0.012592592592592593,0.7647362229237029,0.0,0.0,0.0,0.0,0.0,-0.30634627388849434,0.008506304207458123,0.011736709933014197,-0.07716217795672876,0.07250470809792844
2024-09-30,2023-12-31,removed,negative_high,50,183,31,0.62,0.273224043715847,True,0.0,0.0,0.5307763047881241,0.26,0.022666666666666665,1.0545217958788264,0.0,0.0,0.0,0.0,0.0,-0.2760581229631704,0.012472515707738406,0.015045451320185558,-0.05285791328242254,-0.022508474576271188
2024-09-30,2023-12-31,removed,nonnegative_low,31,183,16,0.5161290322580645,0.16939890710382513,True,0.0,0.0,0.6467905714141506,0.27956989247311825,0.025806451612903222,0.868179887012887,0.0,0.0,0.0,0.0,0.0,0.44640008304747075,0.008735986658213934,0.01133247465711177,0.10011618150452425,0.06677601603790777
2024-09-30,2023-12-31,removed,nonnegative_high,84,183,54,0.6428571428571429,0.45901639344262296,True,0.20238095238095238,0.04047619047619048,1.755767465846839,0.36507936507936506,0.032063492063492065,1.289105179347035,0.05952380952380952,0.0,0.0,0.14285714285714285,0.0,1.2610393422915704,0.015377325104829946,0.01783234403511223,0.1092916458176431,-0.06190476190476192
2024-09-30,2023-12-31,retained,negative_low,269,1025,118,0.43866171003717475,0.2624390243902439,True,0.12639405204460966,0.0275092936802974,0.8599874419299741,0.15985130111524162,0.011945477075588599,0.8672548334432285,0.026022304832713755,0.022304832713754646,0.01858736059479554,0.011152416356877323,0.05947955390334572,-0.7327677542048232,0.008131588295474095,0.011378284147887465,-0.09442670213332789,-0.05047781068195659
2024-09-30,2023-12-31,retained,negative_high,272,1025,141,0.5183823529411765,0.2653658536585366,True,0.0625,0.013970588235294117,1.0321959721308323,0.17279411764705882,0.012941176470588235,0.8551551502424288,0.022058823529411766,0.007352941176470588,0.022058823529411766,0.014705882352941176,0.003676470588235294,-0.8028325747723712,0.014160770055012465,0.017097939070832853,-0.016737027700429365,-0.06666666666666667
2024-09-30,2023-12-31,retained,nonnegative_low,286,1025,153,0.534965034965035,0.27902439024390246,True,0.05244755244755245,0.013286713286713287,0.7820192001707693,0.29836829836829837,0.03142191142191142,1.1768057878282916,0.0,0.024475524475524476,0.027972027972027972,0.006993006993006993,0.006993006993006993,0.6621144450848458,0.008172398901843464,0.011373761710026579,0.06004243115555998,-0.05649717514124294
2024-09-30,2023-12-31,retained,nonnegative_high,198,1025,80,0.40404040404040403,0.19317073170731708,True,0.1414141414141414,0.03838383838383839,1.3432414198513556,0.30471380471380477,0.02740740740740741,1.1671156986452602,0.04040404040404041,0.05555555555555555,0.03535353535353535,0.025252525252525252,0.03535353535353535,0.8845757682037404,0.014051036312610423,0.017552719633745262,0.05863106300495313,-0.008936825885978425
2024-09-30,2023-12-31,both,negative_low,358,1206,146,0.40782122905027934,0.296849087893864,True,0.17039106145251395,0.03575418994413408,0.8816280711056125,0.16573556797020483,0.012178770949720669,0.8641667387682891,0.019553072625698324,0.09217877094972067,0.013966480446927373,0.008379888268156424,0.0446927374301676,-0.8368599462977142,0.00784544857008873,0.011235972345783718,-0.08233032901918938,-0.03563425180696273
