period,state,arm,history,method,seed,supported,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
extension_2021_2023,nonnegative_high,add,fixed_transform_add_only,learned_order_extension,20260912,True,18,0.4444444444444444,0.5555555555555556,8,0.4307692307692308,0.5,0.2777777777777778,2,6,7,3,0.46153846153846156,0.2613391686006818,0.7163027659570852,0.4799518763727447,0.09964646893847062,0.20217409859496693,0.0
extension_2021_2023,nonnegative_high,add,fixed_transform_add_only,learned_order_offset,20260910,True,18,0.6111111111111112,0.3888888888888889,11,0.48461538461538467,0.2222222222222222,0.2777777777777778,1,10,3,4,0.5076923076923077,0.2350243106173158,0.6617912364283206,0.4628437970347362,0.0758473987716885,0.18506601925695843,0.0
extension_2021_2023,nonnegative_high,add,fixed_transform_add_only,learned_order_offset,20260911,True,18,0.6111111111111112,0.3888888888888889,11,0.48461538461538467,0.2222222222222222,0.2777777777777778,1,10,3,4,0.4461538461538462,0.24645597133404584,0.6885113452130828,0.4153521446640551,0.13133773997012305,0.13757436688627733,0.0
extension_2021_2023,nonnegative_high,add,fixed_transform_add_only,learned_order_offset,20260912,True,18,0.4444444444444444,0.5555555555555556,8,0.4307692307692308,0.5,0.2777777777777778,2,6,7,3,0.4153846153846154,0.2616429447398733,0.7169019197957851,0.4803973345612419,0.09972565957301255,0.2026195567834641,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_market,20260910,True,18,0.5555555555555556,0.4444444444444444,10,0.4461538461538461,0.2777777777777778,0.2777777777777778,1,9,4,4,0.5692307692307692,0.2376873208238949,0.6684740513725951,0.4744033266015289,0.06984053733363121,0.1966255488237511,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_market,20260911,True,18,0.7222222222222222,0.2777777777777778,13,0.5615384615384615,0.1111111111111111,0.2777777777777778,1,12,1,4,0.46153846153846156,0.23740487977410168,0.6679985203817767,0.41542544086171584,0.11535412963201798,0.13764766308393805,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_market,20260912,True,18,0.6111111111111112,0.3888888888888889,11,0.5461538461538462,0.3333333333333333,0.2777777777777778,2,9,4,3,0.4461538461538462,0.2654979336123736,0.7259847373540748,0.47121753454868603,0.11685022690771399,0.19343975677090824,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_vol_interaction,20260910,True,18,0.5555555555555556,0.4444444444444444,10,0.4461538461538461,0.2777777777777778,0.2777777777777778,1,9,4,4,0.5692307692307692,0.23081433208500707,0.6533205724237336,0.46250536201398845,0.08175249563901366,0.18472758423621066,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_vol_interaction,20260911,True,18,0.6111111111111112,0.3888888888888889,11,0.48461538461538467,0.2222222222222222,0.2777777777777778,1,10,3,4,0.49230769230769234,0.23850973255668706,0.6699475940135948,0.41362415320088036,0.11871025741532296,0.13584637542310257,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_vol_interaction,20260912,True,18,0.5,0.5,9,0.46923076923076923,0.4444444444444444,0.2777777777777778,2,7,6,3,0.4461538461538462,0.2687123736656955,0.7330119933702696,0.4726505953880636,0.11987800112288834,0.1948728176102858,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_order_extension,20260910,True,18,0.6111111111111112,0.3888888888888889,11,0.5461538461538462,0.3333333333333333,0.2777777777777778,2,9,4,3,0.6,0.226387246855896,0.6434827307316149,0.45677779401053153,0.0846084386676204,0.17900001623275374,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_order_extension,20260911,True,18,0.7222222222222222,0.2777777777777778,13,0.5615384615384615,0.1111111111111111,0.2777777777777778,1,12,1,4,0.5230769230769231,0.236938451386383,0.6718090081582483,0.40017167208882687,0.14700762543502283,0.12239389431104908,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_order_extension,20260912,True,18,0.5,0.5,9,0.46923076923076923,0.4444444444444444,0.2777777777777778,2,7,6,3,0.46153846153846156,0.26636985891420967,0.727288367607896,0.47266028350034645,0.12138508914279417,0.19488250572256866,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_order_offset,20260910,True,18,0.6111111111111112,0.3888888888888889,11,0.5461538461538462,0.3333333333333333,0.2777777777777778,2,9,4,3,0.6,0.22666455290109078,0.6441623315451559,0.45742339559451256,0.08341917742202147,0.17964561781673477,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_order_offset,20260911,True,18,0.7222222222222222,0.2777777777777778,13,0.5615384615384615,0.1111111111111111,0.2777777777777778,1,12,1,4,0.5230769230769231,0.23850118200518944,0.6754634352109172,0.40268092271719413,0.1446889099609269,0.12490314493941634,0.0
extension_2021_2023,nonnegative_high,remove,fixed_transform_remove_only,learned_order_offset,20260912,True,18,0.5,0.5,9,0.46923076923076923,0.4444444444444444,0.2777777777777778,2,7,6,3,0.46153846153846156,0.26627860860615854,0.7271836620788339,0.4727600400243317,0.12011082020384434,0.1949822622465539,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_market,20260910,True,18,0.5,0.5,9,0.4076923076923077,0.3333333333333333,0.2777777777777778,1,8,5,4,0.47692307692307695,0.2455272920613701,0.6839559849829968,0.4802037756318096,0.06080781116892595,0.20242599785403181,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_market,20260911,True,18,0.6111111111111112,0.3888888888888889,11,0.48461538461538467,0.2222222222222222,0.2777777777777778,1,10,3,4,0.4307692307692308,0.24399002591344343,0.6809553325429407,0.42333361978225864,0.11036059790382444,0.14555584200448085,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_market,20260912,True,18,0.5,0.5,9,0.46923076923076923,0.4444444444444444,0.2777777777777778,2,7,6,3,0.46153846153846156,0.2692933024295249,0.7335177339528862,0.4794814451877348,0.11364032846096461,0.201703667409957,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_vol_interaction,20260910,True,18,0.5555555555555556,0.4444444444444444,10,0.4461538461538461,0.2777777777777778,0.2777777777777778,1,9,4,4,0.4461538461538462,0.23808564299798063,0.6683011956200365,0.46887842560265036,0.06711240131408627,0.19110064782487257,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_vol_interaction,20260911,True,18,0.6111111111111112,0.3888888888888889,11,0.48461538461538467,0.2222222222222222,0.2777777777777778,1,10,3,4,0.4307692307692308,0.2432274911707904,0.6787573291137838,0.41879609813440266,0.11426439093593377,0.14101832035662487,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_vol_interaction,20260912,True,18,0.4444444444444444,0.5555555555555556,8,0.4307692307692308,0.5,0.2777777777777778,2,6,7,3,0.4461538461538462,0.27271952149371226,0.7408557985349439,0.4814641222676679,0.11617703824194728,0.2036863444898901,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_order_extension,20260910,True,18,0.5555555555555556,0.4444444444444444,10,0.4461538461538461,0.2777777777777778,0.2777777777777778,1,9,4,4,0.5230769230769231,0.23435723578472512,0.6607071817088391,0.46523690322645284,0.06580910912657845,0.18745912544867505,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_order_extension,20260911,True,18,0.6111111111111112,0.3888888888888889,11,0.48461538461538467,0.2222222222222222,0.2777777777777778,1,10,3,4,0.4153846153846154,0.2434681747749445,0.6821881964541583,0.4116360033230606,0.13427543668586583,0.13385822554528282,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_order_extension,20260912,True,18,0.4444444444444444,0.5555555555555556,8,0.4307692307692308,0.5,0.2777777777777778,2,6,7,3,0.4307692307692308,0.2705203268715374,0.735212978502338,0.4878708062368812,0.11893490995986003,0.21009302845910344,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_order_offset,20260910,True,18,0.5555555555555556,0.4444444444444444,10,0.4461538461538461,0.2777777777777778,0.2777777777777778,1,9,4,4,0.5076923076923077,0.23414833117880887,0.6603106108373125,0.4650037018173409,0.06530692777682763,0.18722592403956312,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_order_offset,20260911,True,18,0.6111111111111112,0.3888888888888889,11,0.48461538461538467,0.2222222222222222,0.2777777777777778,1,10,3,4,0.4153846153846154,0.24419936381704055,0.6838543838439397,0.4124038902343108,0.13349793183037897,0.134626112456533,0.0
extension_2021_2023,nonnegative_high,both,fixed_transform_step100,learned_order_offset,20260912,True,18,0.4444444444444444,0.5555555555555556,8,0.4307692307692308,0.5,0.2777777777777778,2,6,7,3,0.4307692307692308,0.2708710742827333,0.7360232352051256,0.48830395746794975,0.11804779050516187,0.21052617969017196,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_market,20260910,True,32,0.53125,0.46875,17,0.5080971659919028,0.375,0.40625,5,12,7,8,0.5546558704453441,0.24954138272278753,0.6927391211889831,0.44611170118722276,0.11124356217325343,0.039861701187222764,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_market,20260911,True,32,0.59375,0.40625,19,0.5850202429149798,0.4375,0.40625,7,12,7,6,0.6356275303643725,0.22771941048321898,0.6468281757360508,0.4605455957692576,0.10217786632235741,0.054295595769257576,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_market,20260912,True,32,0.59375,0.40625,19,0.5607287449392713,0.3125,0.40625,5,14,5,8,0.6275303643724697,0.23951234062709786,0.6786895517418746,0.43978553649922947,0.12672512332771946,0.03353553649922947,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_vol_interaction,20260910,True,32,0.5625,0.4375,18,0.5465587044534412,0.40625,0.40625,6,12,7,7,0.5465587044534413,0.2550388280491193,0.7053841186734033,0.44826928123622556,0.13150930276100853,0.04201928123622556,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_vol_interaction,20260911,True,32,0.59375,0.40625,19,0.5850202429149798,0.4375,0.40625,7,12,7,6,0.6437246963562753,0.22842539182820318,0.648200998295114,0.46275656317520775,0.10686232880495164,0.05650656317520775,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_vol_interaction,20260912,True,32,0.625,0.375,20,0.5870445344129555,0.28125,0.40625,5,15,4,8,0.6032388663967612,0.23940662511384184,0.6788065827660421,0.43418271910350326,0.1314268116931769,0.027932719103503256,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_order_extension,20260910,True,32,0.5625,0.4375,18,0.5465587044534412,0.40625,0.40625,6,12,7,7,0.5506072874493927,0.2611038754553384,0.7226561157572586,0.46197595988276663,0.13136926801609292,0.05572595988276663,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_order_extension,20260911,True,32,0.5625,0.4375,18,0.5587044534412955,0.46875,0.40625,7,11,8,6,0.6396761133603239,0.23191928494722924,0.6559036603219409,0.4721192048141659,0.10214672616302574,0.06586920481416592,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_order_extension,20260912,True,32,0.625,0.375,20,0.5991902834008097,0.34375,0.40625,6,14,5,7,0.6194331983805668,0.24462619660323448,0.6869159628585614,0.4696834598270897,0.13208292009673775,0.0634334598270897,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_order_offset,20260910,True,32,0.5625,0.4375,18,0.5465587044534412,0.40625,0.40625,6,12,7,7,0.5506072874493927,0.2610033969778568,0.7222817665172938,0.46216014411717843,0.13064694144098543,0.05591014411717843,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_order_offset,20260911,True,32,0.5625,0.4375,18,0.5587044534412955,0.46875,0.40625,7,11,8,6,0.6356275303643725,0.23219420641988714,0.6564930163647199,0.4723565382191468,0.10163676809860876,0.0661065382191468,0.0
recent_2024_2026,negative_low,annual,rolling5_annual20,learned_order_offset,20260912,True,32,0.625,0.375,20,0.5991902834008097,0.34375,0.40625,6,14,5,7,0.6153846153846154,0.24437459926377414,0.6860223751681263,0.47102241204547,0.1301322388687875,0.06477241204547002,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_market,20260910,True,32,0.59375,0.40625,19,0.5607287449392713,0.3125,0.40625,5,14,5,8,0.5506072874493927,0.24989034342495642,0.6931570812486134,0.4458750777495205,0.10922077288960594,0.03962507774952051,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_market,20260911,True,32,0.59375,0.40625,19,0.5850202429149798,0.4375,0.40625,7,12,7,6,0.6275303643724697,0.22699967265547205,0.6449854163828062,0.4528371334685997,0.10406022625262734,0.04658713346859972,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_market,20260912,True,32,0.59375,0.40625,19,0.5607287449392713,0.3125,0.40625,5,14,5,8,0.6275303643724697,0.23672641039006898,0.6724182784844832,0.43392797249129456,0.1276354009548475,0.027677972491294556,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_vol_interaction,20260910,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.5425101214574899,0.2556393343925671,0.7062587034689776,0.44874124304901547,0.12378903692840106,0.04249124304901547,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_vol_interaction,20260911,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.6396761133603239,0.22945493705454523,0.6501257706367286,0.4542081346998492,0.10645809576459922,0.04795813469984922,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_vol_interaction,20260912,True,32,0.625,0.375,20,0.5870445344129555,0.28125,0.40625,5,15,4,8,0.6275303643724697,0.23699406144628044,0.6733679796801246,0.43099174560242703,0.12971922979866005,0.024741745602427034,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_order_extension,20260910,True,32,0.5625,0.4375,18,0.5465587044534412,0.40625,0.40625,6,12,7,7,0.5546558704453441,0.2617582096229487,0.7236696796931339,0.4629049069197119,0.12446126800555925,0.05665490691971192,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_order_extension,20260911,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.631578947368421,0.23123160218104233,0.654125759481194,0.4604463213262153,0.1034184702355742,0.054196321326215324,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_order_extension,20260912,True,32,0.625,0.375,20,0.5991902834008097,0.34375,0.40625,6,14,5,7,0.6234817813765182,0.2403446086210641,0.6775367638675546,0.4585648586779104,0.13267651861445914,0.052314858677910414,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_order_offset,20260910,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.5587044534412956,0.26195285818538827,0.7239666508742499,0.46350264696207316,0.12268385985400972,0.05725264696207316,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_order_offset,20260911,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.6194331983805668,0.23191504381051903,0.6555922854332819,0.46154864424256126,0.10230324827372902,0.05529864424256126,0.0
recent_2024_2026,negative_low,add,fixed_transform_add_only,learned_order_offset,20260912,True,32,0.625,0.375,20,0.5991902834008097,0.34375,0.40625,6,14,5,7,0.6153846153846154,0.24067004953213397,0.6780824668773827,0.4602463050557744,0.1303837472723673,0.05399630505577441,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_market,20260910,True,32,0.59375,0.40625,19,0.5607287449392713,0.3125,0.40625,5,14,5,8,0.5748987854251012,0.24902551970396142,0.6918480613363402,0.4387430314001235,0.11319637589551758,0.032493031400123495,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_market,20260911,True,32,0.59375,0.40625,19,0.5850202429149798,0.4375,0.40625,7,12,7,6,0.6356275303643725,0.22848353583577732,0.6481531594654857,0.4594802716612387,0.10257181735448719,0.053230271661238726,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_market,20260912,True,32,0.5625,0.4375,18,0.5344129554655871,0.34375,0.40625,5,13,6,8,0.5748987854251012,0.24397564053844764,0.6876527228201433,0.4371710898287461,0.1191407932942678,0.030921089828746084,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_vol_interaction,20260910,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.5465587044534413,0.2545383883555046,0.7044158018174747,0.44333884552853775,0.13341219362282586,0.03708884552853775,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_vol_interaction,20260911,True,32,0.59375,0.40625,19,0.5850202429149798,0.4375,0.40625,7,12,7,6,0.6437246963562753,0.22835268190673064,0.6477097076676592,0.46204574607790694,0.1086420207671899,0.05579574607790694,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_vol_interaction,20260912,True,32,0.625,0.375,20,0.5870445344129555,0.28125,0.40625,5,15,4,8,0.5708502024291497,0.24438811743592936,0.6890437656817754,0.4264188101581086,0.13479879413349116,0.02016881015810862,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_order_extension,20260910,True,32,0.5625,0.4375,18,0.5465587044534412,0.40625,0.40625,6,12,7,7,0.5384615384615384,0.2601137846546974,0.7204073477437429,0.4572994542730908,0.13311019713477734,0.05104945427309082,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_order_extension,20260911,True,32,0.53125,0.46875,17,0.5323886639676113,0.5,0.40625,7,10,9,6,0.6396761133603239,0.23151735356199613,0.6550670127856737,0.4718562222196402,0.10267371763830904,0.06560622221964019,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_order_extension,20260912,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.5668016194331984,0.2487960718927113,0.6947381653988134,0.4628422971368521,0.13287190608033778,0.0565922971368521,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_order_offset,20260910,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.5344129554655871,0.2600794142030708,0.7202396419864918,0.4562841048996563,0.13274522261279234,0.05003410489965632,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_order_offset,20260911,True,32,0.53125,0.46875,17,0.5323886639676113,0.5,0.40625,7,10,9,6,0.631578947368421,0.23159040822169857,0.6551618989623337,0.47050251799948356,0.10295705694759244,0.06425251799948356,0.0
recent_2024_2026,negative_low,remove,fixed_transform_remove_only,learned_order_offset,20260912,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.5587044534412956,0.2482722349518508,0.693340834249761,0.4629513688754355,0.13122480868624425,0.056701368875435476,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_market,20260910,True,32,0.5625,0.4375,18,0.5222672064777327,0.28125,0.40625,4,14,5,9,0.5506072874493927,0.24941789458482216,0.692202479548023,0.4385003244989076,0.11149517030012547,0.03225032449890758,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_market,20260911,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.6275303643724697,0.2277143447097375,0.6462419807662232,0.45130509530089913,0.10451569942779072,0.04505509530089913,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_market,20260912,True,32,0.59375,0.40625,19,0.5607287449392713,0.3125,0.40625,5,14,5,8,0.5789473684210527,0.24029714100374167,0.6796809276437976,0.4303517127921411,0.1198431465662224,0.024101712792141072,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_vol_interaction,20260910,True,32,0.625,0.375,20,0.5991902834008097,0.34375,0.40625,6,14,5,7,0.5344129554655871,0.25531315406053634,0.7054474092471317,0.44252050262116793,0.12523225222316683,0.03627050262116793,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_vol_interaction,20260911,True,32,0.625,0.375,20,0.611336032388664,0.40625,0.40625,7,13,6,6,0.6194331983805668,0.22934961688300234,0.649667822884043,0.4528259671509143,0.10776155683207743,0.04657596715091428,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_vol_interaction,20260912,True,32,0.625,0.375,20,0.5870445344129555,0.28125,0.40625,5,15,4,8,0.5789473684210527,0.24084715057945502,0.6814480429057798,0.42353398378408863,0.12934968321599233,0.01728398378408863,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_order_extension,20260910,True,32,0.625,0.375,20,0.5991902834008097,0.34375,0.40625,6,14,5,7,0.5425101214574899,0.2608976193490758,0.721602318471521,0.4569597855859751,0.12572988166464028,0.05070978558597511,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_order_extension,20260911,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.6356275303643725,0.23082923338471967,0.6532458887217462,0.4588616421620723,0.10422428909765669,0.052611642162072314,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_order_extension,20260912,True,32,0.59375,0.40625,19,0.5607287449392713,0.3125,0.40625,5,14,5,8,0.5708502024291497,0.2437863240594562,0.6840973929000501,0.45071041205750123,0.13164898454801677,0.04446041205750123,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_order_offset,20260910,True,32,0.625,0.375,20,0.5991902834008097,0.34375,0.40625,6,14,5,7,0.5425101214574899,0.2611893727922965,0.7221237013398492,0.4561804611279263,0.12463103441502102,0.04993046112792632,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_order_offset,20260911,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.6356275303643725,0.23133538995216119,0.6543202727671104,0.4589013626775248,0.10356069967958344,0.05265136267752479,0.0
recent_2024_2026,negative_low,both,fixed_transform_step100,learned_order_offset,20260912,True,32,0.59375,0.40625,19,0.5607287449392713,0.3125,0.40625,5,14,5,8,0.5708502024291497,0.24404883413781395,0.6845437707804038,0.4517458844098126,0.12985541794450625,0.045495884409812615,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_market,20260910,True,20,0.4,0.6,8,0.375,0.6,0.6,6,2,6,6,0.4375,0.26120867824104643,0.7156735547981656,0.5178440549765787,0.11285540998813316,-0.08215594502342127,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_market,20260911,True,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.6458333333333334,0.23939639521143946,0.6713321875220931,0.48242243945098096,0.07279416984875114,-0.11757756054901902,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_market,20260912,True,20,0.5,0.5,10,0.5208333333333334,0.4,0.6,5,5,3,7,0.6770833333333334,0.22680657223398487,0.6448991290190977,0.5062491613151494,0.08267085354311092,-0.09375083868485057,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_vol_interaction,20260910,True,20,0.45,0.55,9,0.4166666666666667,0.65,0.6,7,2,6,5,0.4270833333333333,0.26348250904789083,0.7215721382440765,0.5153159547700034,0.09665616182614097,-0.08468404522999662,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_vol_interaction,20260911,True,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.65625,0.23901443415362383,0.6707436013507915,0.48421081245000286,0.06554265549846272,-0.11578918754999712,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_vol_interaction,20260912,True,20,0.55,0.45,11,0.5625,0.45,0.6,6,5,3,6,0.7291666666666666,0.22123309273468172,0.6337446211125651,0.512802963752819,0.07656416772235118,-0.087197036247181,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_order_extension,20260910,True,20,0.45,0.55,9,0.45833333333333337,0.45,0.6,5,4,4,7,0.4583333333333333,0.251275395898653,0.6950841972751993,0.5043556847030187,0.09111482703263707,-0.09564431529698125,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_order_extension,20260911,True,20,0.6,0.4,12,0.625,0.4,0.6,6,6,2,6,0.6354166666666666,0.2400865584430339,0.6725087689058101,0.475548439285234,0.07582812616851148,-0.12445156071476599,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_order_extension,20260912,True,20,0.6,0.4,12,0.625,0.4,0.6,6,6,2,6,0.6354166666666666,0.2216617921412251,0.6325953639369118,0.5141515699406225,0.10208230676390569,-0.08584843005937748,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_order_offset,20260910,True,20,0.45,0.55,9,0.45833333333333337,0.45,0.6,5,4,4,7,0.4583333333333333,0.25113936660665154,0.694824589067969,0.5037339114872219,0.09061249235002475,-0.09626608851277807,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_order_offset,20260911,True,20,0.6,0.4,12,0.625,0.4,0.6,6,6,2,6,0.6354166666666666,0.24013632904942334,0.672618863363296,0.4756380037853257,0.07559366524254413,-0.12436199621467425,0.0
recent_2024_2026,negative_high,annual,rolling5_annual20,learned_order_offset,20260912,True,20,0.6,0.4,12,0.625,0.4,0.6,6,6,2,6,0.6354166666666666,0.22165352661538035,0.6326886167087464,0.5138727487244477,0.10114159774543807,-0.08612725127555232,0.0
recent_2024_2026,negative_high,add,fixed_transform_add_only,learned_market,20260910,True,20,0.4,0.6,8,0.375,0.6,0.6,6,2,6,6,0.4270833333333333,0.26458801484279754,0.7214752660335593,0.5354400807098938,0.11531019714293618,-0.06455991929010618,0.0
recent_2024_2026,negative_high,add,fixed_transform_add_only,learned_market,20260911,True,20,0.5,0.5,10,0.5,0.5,0.6,6,4,4,6,0.59375,0.24221137441844304,0.6772652462059002,0.4995529715366039,0.0659739287554531,-0.10044702846339609,0.0
recent_2024_2026,negative_high,add,fixed_transform_add_only,learned_market,20260912,True,20,0.45,0.55,9,0.4166666666666667,0.65,0.6,7,2,6,5,0.5833333333333334,0.23111841081460197,0.653492211629773,0.5243018218834609,0.08000597365269103,-0.07569817811653912,0.0
recent_2024_2026,negative_high,add,fixed_transform_add_only,learned_vol_interaction,20260910,True,20,0.45,0.55,9,0.4166666666666667,0.65,0.6,7,2,6,5,0.3958333333333333,0.26447620182900444,0.7229259935370844,0.5332887932389078,0.09683767935654787,-0.06671120676109221,0.0
recent_2024_2026,negative_high,add,fixed_transform_add_only,learned_vol_interaction,20260911,True,20,0.6,0.4,12,0.5833333333333333,0.6,0.6,8,4,4,4,0.5833333333333334,0.24288173565574608,0.6787352979517883,0.5039717834531177,0.05840663494402609,-0.09602821654688232,0.0
recent_2024_2026,negative_high,add,fixed_transform_add_only,learned_vol_interaction,20260912,True,20,0.45,0.55,9,0.4166666666666667,0.65,0.6,7,2,6,5,0.6458333333333334,0.22600620509460248,0.6432501447724018,0.530150381284396,0.0753979331029368,-0.06984961871560402,0.0
recent_2024_2026,negative_high,add,fixed_transform_add_only,learned_order_extension,20260910,True,20,0.4,0.6,8,0.375,0.6,0.6,6,2,6,6,0.4270833333333333,0.2504400307205249,0.6928694418341018,0.5221409059420986,0.09083282888756707,-0.07785909405790137,0.0
recent_2024_2026,negative_high,add,fixed_transform_add_only,learned_order_extension,20260911,True,20,0.6,0.4,12,0.5833333333333333,0.6,0.6,8,4,4,4,0.5833333333333334,0.24545512216086673,0.6841166165060633,0.5026192700420854,0.06004494437108337,-0.09738072995791458,0.0
recent_2024_2026,negative_high,add,fixed_transform_add_only,learned_order_extension,20260912,True,20,0.6,0.4,12,0.5833333333333333,0.6,0.6,8,4,4,4,0.65625,0.22272445666783347,0.6345936600383705,0.5335860337147542,0.09958069101906578,-0.06641396628524576,0.0
