job,method,cutoff,seed,split,n,interaction_feature_mean,interaction_feature_std,interaction_feature_min,interaction_feature_max,interaction_coefficient,old_interaction_coefficient,refitted_additive_mean,interaction_logit_mean,interaction_logit_std,total_logit_mean,total_logit_std
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,recent_training,590,-0.07154827032696198,1.0814378739545687,-5.46548401211263,3.7987067446513554,0.10113187996604649,-0.07132495336597748,0.1956002284966492,-0.0072358110864845625,0.10936784525950993,0.18836441741016463,0.8658073585169792
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,validation,48,-0.6491408420904714,1.9699487969459262,-6.262083712665271,3.5261934169269913,0.10113187996604649,-0.07132495336597748,-0.03943129328403941,-0.0656488337233519,0.19922462527199308,-0.10508012700739129,0.9591409117310252
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,full_training,1190,1.1941894718657147e-17,1.0,-4.488752231180775,4.129659606413037,-0.1342911045311816,-0.14682875956739752,0.08694368712553695,-2.9854736796642867e-18,0.1342911045311816,0.08694368712553695,0.7143083162627343
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,recent_training,590,-0.1508532914389668,1.1533448948484177,-4.488752231180775,4.129659606413037,-0.1342911045311816,-0.14682875956739752,0.16029145266375636,0.02025825512950309,0.15488395983459352,0.1805497077932595,0.6511374137952567
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,validation,48,-0.4405919513300414,2.0655585244218724,-6.770409652353885,3.6893290691418477,-0.1342911045311816,-0.14682875956739752,0.05746213049503381,0.059167579791659854,0.27738613571841086,0.11662971028669365,1.1806224437373336
learned_recent_interaction_2015-12-31_20260912,learned_recent_interaction,2015-12-31,20260912,full_training,1190,-2.3883789437314293e-17,1.0000000000000002,-4.9755376526274375,4.102400342239443,-0.28512519672534165,-0.19049437768886018,0.11931389173757696,-5.970947359328573e-18,0.28512519672534165,0.11931389173757695,0.8473502290082234
learned_recent_interaction_2015-12-31_20260912,learned_recent_interaction,2015-12-31,20260912,recent_training,590,-0.2550950430021567,1.161670092148159,-4.9755376526274375,4.102400342239443,-0.28512519672534165,-0.19049437768886018,0.12888343786712184,0.07273402431964941,0.3312214135536896,0.20161746218677123,0.7674104567756617
learned_recent_interaction_2015-12-31_20260912,learned_recent_interaction,2015-12-31,20260912,validation,48,-0.6022178766104022,2.2541109414046896,-6.566863408305413,5.214676191038967,-0.28512519672534165,-0.19049437768886018,-0.0848122423699334,0.17170749054005843,0.6427038256087572,0.08689524817012502,1.0326579109088454
learned_recent_interaction_2016-12-31_20260910,learned_recent_interaction,2016-12-31,20260910,full_training,1434,0.0,1.0,-7.5537560010262315,3.8890502466335817,0.17385279747976065,0.12621846453196875,0.2662304985202299,-2.4774851316600424e-18,0.17385279747976068,0.2662304985202299,0.7394125580469904
learned_recent_interaction_2016-12-31_20260910,learned_recent_interaction,2016-12-31,20260910,recent_training,596,-0.12266990973305873,1.222006736909798,-7.5537560010262315,3.8890502466335817,0.17385279747976065,0.12621846453196875,0.2784301619537719,-0.021326506973681988,0.2124492897508823,0.25710365498008986,0.7142366347528716
learned_recent_interaction_2016-12-31_20260910,learned_recent_interaction,2016-12-31,20260910,validation,50,0.15029941071750036,1.8176991444242225,-2.987448444350828,3.760545020552826,0.17385279747976065,0.12621846453196875,0.2412308178699495,0.026129973012796955,0.31601208123471863,0.26736079088274645,0.6245718412453508
learned_recent_interaction_2016-12-31_20260911,learned_recent_interaction,2016-12-31,20260911,full_training,1434,-2.972982157992051e-17,0.9999999999999998,-6.471745688051921,5.402769286672542,0.061964127431811775,0.1024999460335946,0.32222328775020126,-1.2387425658300212e-18,0.06196412743181177,0.3222232877502013,0.4984829365614059
learned_recent_interaction_2016-12-31_20260911,learned_recent_interaction,2016-12-31,20260911,recent_training,596,-0.16393203382449914,1.3130800582182023,-6.471745688051921,5.402769286672542,0.061964127431811775,0.1024999460335946,0.25685968116026864,-0.010157905434057347,0.08136386005560349,0.2467017757262113,0.5161670212305406
learned_recent_interaction_2016-12-31_20260911,learned_recent_interaction,2016-12-31,20260911,validation,50,-0.18613592680492885,1.8277533749780337,-3.0019001872243702,5.078619638836738,0.061964127431811775,0.1024999460335946,0.15550599348602806,-0.011533750288179004,0.11325514304106293,0.14397224319784904,0.5081130619786663
learned_recent_interaction_2016-12-31_20260912,learned_recent_interaction,2016-12-31,20260912,full_training,1434,-1.981988105328034e-17,1.0,-6.2334135480344735,3.786831093637994,-0.037955229232565724,-0.0054868749323299625,0.341510799012559,6.193712829150106e-19,0.037955229232565724,0.341510799012559,0.6366151738909536
learned_recent_interaction_2016-12-31_20260912,learned_recent_interaction,2016-12-31,20260912,recent_training,596,-0.16135946627580547,1.1791452462648537,-6.2334135480344735,2.8333114098481196,-0.037955229232565724,-0.0054868749323299625,0.24565328613592158,0.006124435531342656,0.04475472812047269,0.2517777216672642,0.63558626318971
learned_recent_interaction_2016-12-31_20260912,learned_recent_interaction,2016-12-31,20260912,validation,50,-0.1536507948261008,2.0866596025471322,-4.346818123998546,4.355330739548938,-0.037955229232565724,-0.0054868749323299625,0.20285113494806598,0.0058318511393905806,0.0791996435450109,0.20868298608745653,0.8889679891465652
learned_recent_interaction_2017-12-31_20260910,learned_recent_interaction,2017-12-31,20260910,full_training,1678,1.693784828987128e-17,1.0,-10.151150825099267,4.338837328466228,0.16066245268222432,0.08877134508215194,0.5378119461389786,5.293077590584775e-18,0.16066245268222432,0.5378119461389786,0.9548209441881835
learned_recent_interaction_2017-12-31_20260910,learned_recent_interaction,2017-12-31,20260910,recent_training,595,-0.14841857577674575,1.3603617227442404,-10.151150825099267,3.3354865945367327,0.16066245268222432,0.08877134508215194,0.31483599983981203,-0.023845292407894535,0.21855905091110564,0.29099070743191746,0.9052917152918001
learned_recent_interaction_2017-12-31_20260910,learned_recent_interaction,2017-12-31,20260910,validation,49,0.3415157870825063,0.6613994522246331,-0.8686841311814929,2.6713887154198193,0.16066245268222432,0.08877134508215194,0.9573154169171891,0.054868763982375765,0.1062620581970892,1.012184180899565,0.7277961408079143
learned_recent_interaction_2017-12-31_20260911,learned_recent_interaction,2017-12-31,20260911,full_training,1678,1.693784828987128e-17,0.9999999999999999,-6.700167835186282,4.695283733311879,0.0626618015157064,0.07414985634509583,0.6679406050876059,5.293077590584775e-19,0.0626618015157064,0.6679406050876059,1.1007000983874031
learned_recent_interaction_2017-12-31_20260911,learned_recent_interaction,2017-12-31,20260911,recent_training,595,-0.11419174619982961,1.338243377552282,-6.700167835186282,4.695283733311879,0.0626618015157064,0.07414985634509583,0.31985540567633824,-0.007155460535105643,0.08385674090388963,0.31269994514123256,0.9857228592265523
learned_recent_interaction_2017-12-31_20260911,learned_recent_interaction,2017-12-31,20260911,validation,49,0.23528431492654653,0.7475481072861621,-1.6653074769393992,2.591055276570673,0.0626618015157064,0.07414985634509583,0.9860818182749009,0.014743339041686216,0.046842711122207475,1.0008251573165872,0.7788574977988938
learned_recent_interaction_2017-12-31_20260912,learned_recent_interaction,2017-12-31,20260912,full_training,1678,2.752400347104083e-17,1.0,-6.872118651821131,7.556358154119386,0.2102804870956852,0.19133192816270667,0.43453870843391323,6.3516931087017296e-18,0.21028048709568517,0.43453870843391323,1.0185762814136705
learned_recent_interaction_2017-12-31_20260912,learned_recent_interaction,2017-12-31,20260912,recent_training,595,0.031996092352844896,1.3459399701726245,-6.872118651821131,7.556358154119386,0.2102804870956852,0.19133192816270667,0.29409839319824255,0.006728153885114753,0.2830249125294515,0.30082654708335727,0.9539649079271698
learned_recent_interaction_2017-12-31_20260912,learned_recent_interaction,2017-12-31,20260912,validation,49,-0.07053706223254938,0.7219066660510003,-2.1676180964137837,1.7518110179427222,0.2102804870956852,0.19133192816270667,1.1224058002891013,-0.014832567804559143,0.15180288537482647,1.1075732324845422,0.8429445529058767
learned_recent_interaction_2018-12-31_20260910,learned_recent_interaction,2018-12-31,20260910,full_training,1921,-1.4795267793026552e-17,1.0,-6.272577230362514,4.234787365493865,0.01719934437079289,0.030378846321141868,0.1630084217445786,0.0,0.01719934437079289,0.1630084217445786,0.8054403108334092
learned_recent_interaction_2018-12-31_20260910,learned_recent_interaction,2018-12-31,20260910,recent_training,725,-0.18051167089432985,1.230401357469098,-6.272577230362514,3.4342607026999796,0.01719934437079289,0.030378846321141868,0.13978151924367285,-0.003104682390658811,0.02116209666140206,0.13667683685301404,0.8073069703859459
learned_recent_interaction_2018-12-31_20260910,learned_recent_interaction,2018-12-31,20260910,validation,46,0.33726721100721785,0.9141289560280258,-1.8565218586935468,2.240680611919304,0.01719934437079289,0.030378846321141868,-0.11943474607949621,0.00580077490709001,0.015722418714039406,-0.11363397117240616,0.841398077518123
learned_recent_interaction_2018-12-31_20260911,learned_recent_interaction,2018-12-31,20260911,full_training,1921,-9.247042370641595e-19,0.9999999999999999,-5.922548310910016,4.3378134091420195,-0.17081873967390618,-0.021336409915014246,0.10563356281132363,-1.0402922666971795e-18,0.17081873967390618,0.10563356281132363,0.7511308826732428
learned_recent_interaction_2018-12-31_20260911,learned_recent_interaction,2018-12-31,20260911,recent_training,725,-0.02508626770686513,1.2622335010619732,-5.922548310910016,4.3378134091420195,-0.17081873967390618,-0.021336409915014246,0.13932762940562585,0.004285204632808914,0.2156131358255884,0.14361283403843475,0.7918955448258655
learned_recent_interaction_2018-12-31_20260911,learned_recent_interaction,2018-12-31,20260911,validation,46,0.35636975618612626,0.7976511942412914,-0.7521707251760619,2.4180003871157987,-0.17081873967390618,-0.021336409915014246,0.027972626588599937,-0.06087463260961131,0.13625377169968353,-0.0329020060210114,0.8394985193081166
learned_recent_interaction_2018-12-31_20260912,learned_recent_interaction,2018-12-31,20260912,full_training,1921,1.4795267793026552e-17,0.9999999999999999,-5.141055900088244,6.778204646086454,-0.1408104480360824,-0.0756645065343399,0.08388564346558232,-9.247042370641595e-19,0.14081044803608236,0.08388564346558232,0.6554158409419317
learned_recent_interaction_2018-12-31_20260912,learned_recent_interaction,2018-12-31,20260912,recent_training,725,-0.0989055185341853,1.1919020032003342,-5.141055900088244,6.778204646086454,-0.1408104480360824,-0.0756645065343399,0.11600655653404339,0.013926930378039687,0.16783225508574318,0.1299334869120831,0.6919916302034462
learned_recent_interaction_2018-12-31_20260912,learned_recent_interaction,2018-12-31,20260912,validation,46,0.2255263976329404,1.052023803300237,-2.6830175411411155,4.382412892048631,-0.1408104480360824,-0.0756645065343399,0.08229120653856362,-0.031756473094658004,0.1481359430873298,0.0505347334439056,0.7324409192912261
learned_recent_interaction_2019-12-31_20260910,learned_recent_interaction,2019-12-31,20260910,full_training,2165,-6.563905180231872e-18,1.0,-5.1181204261630535,4.02203560002277,-0.16347701291706454,-0.049102013670969655,0.12409461946710731,3.281952590115936e-18,0.16347701291706454,0.12409461946710731,0.6298581930770891
learned_recent_interaction_2019-12-31_20260910,learned_recent_interaction,2019-12-31,20260910,recent_training,725,-0.03233220897668914,1.0388287253567325,-3.991227018892738,4.02203560002277,-0.16347701291706454,-0.049102013670969655,0.2034989567917494,0.005285572944519433,0.16982461695376028,0.20878452973626882,0.7103482230358557
learned_recent_interaction_2019-12-31_20260910,learned_recent_interaction,2019-12-31,20260910,validation,46,-0.3083773057992336,1.3200982239761072,-4.353801275243467,1.4814042243334604,-0.16347701291706454,-0.049102013670969655,0.07895089049791751,0.050412600803470896,0.21580571441273608,0.1293634913013884,0.7234203546319989
learned_recent_interaction_2019-12-31_20260911,learned_recent_interaction,2019-12-31,20260911,full_training,2165,1.3127810360463745e-17,1.0,-4.896008795191893,4.995504707087144,-0.131837768917217,-0.04212577872850956,0.12299091503529631,-1.640976295057968e-18,0.131837768917217,0.12299091503529631,0.8994349018605842
learned_recent_interaction_2019-12-31_20260911,learned_recent_interaction,2019-12-31,20260911,recent_training,725,0.01908202118986804,1.0412309866118765,-4.368265019674301,3.3872619709265455,-0.131837768917217,-0.04212577872850956,0.22988501625940091,-0.002515731100103259,0.13727357020238246,0.2273692851592977,0.9110564720942679
learned_recent_interaction_2019-12-31_20260911,learned_recent_interaction,2019-12-31,20260911,validation,46,0.38798884894332863,1.2428996719155905,-2.111421018486476,6.087759998681584,-0.131837768917217,-0.04212577872850956,0.07380903125903095,-0.051151584209447556,0.16386111973329243,0.022657447049583414,0.8373431280476077
learned_recent_interaction_2019-12-31_20260912,learned_recent_interaction,2019-12-31,20260912,full_training,2165,1.3127810360463745e-17,1.0,-4.274370374197785,7.301948395514532,0.1130512720667149,0.01857824397273338,0.24717851561617313,-8.20488147528984e-19,0.1130512720667149,0.24717851561617313,0.6712869580016256
learned_recent_interaction_2019-12-31_20260912,learned_recent_interaction,2019-12-31,20260912,recent_training,725,-0.08082216975745558,1.1297135965316152,-4.108157802258839,3.2636344717156125,0.1130512720667149,0.01857824397273338,0.21203583592143094,-0.00913704910227233,0.1277155591589626,0.20289878681915857,0.6458280809109207
learned_recent_interaction_2019-12-31_20260912,learned_recent_interaction,2019-12-31,20260912,validation,46,-0.009443979248177928,1.016037498376697,-4.211777192492087,2.027983270988066,0.1130512720667149,0.01857824397273338,0.2797559321061101,-0.0010676538673781712,0.11486433165896837,0.27868827823873193,0.8950625968514702
raw_recent_interaction_2014-12-31_-1,raw_recent_interaction,2014-12-31,-1,full_training,1077,3.2987127936866304e-18,1.0,-3.9369032953473795,5.440667183346477,0.05009111969944576,0.032712780092514764,-0.021934060252308173,-8.246781984216576e-19,0.05009111969944576,-0.021934060252308173,0.6286511622844346
raw_recent_interaction_2014-12-31_-1,raw_recent_interaction,2014-12-31,-1,recent_training,720,0.09492367215296788,1.0986659216641086,-3.9369032953473795,5.440667183346477,0.05009111969944576,0.032712780092514764,0.07184213780417684,0.00475483302412526,0.05503340619177875,0.0765969708283021,0.5665187004663981
raw_recent_interaction_2014-12-31_-1,raw_recent_interaction,2014-12-31,-1,validation,22,-2.27224738490835,2.490806472135647,-8.869103321907193,2.4592150470111904,0.05009111969944576,0.032712780092514764,-0.6360935673685939,-0.11381941574419678,0.1247672851439009,-0.7499129831127909,0.7117862474022166
raw_recent_interaction_2015-12-31_-1,raw_recent_interaction,2015-12-31,-1,full_training,1190,-2.3883789437314293e-17,1.0,-6.511157262065861,5.122663096149776,0.09487505671200469,0.0713187329704232,0.19367900105113656,-1.6793289448111612e-18,0.09487505671200469,0.19367900105113656,0.3997270256967964
raw_recent_interaction_2015-12-31_-1,raw_recent_interaction,2015-12-31,-1,recent_training,590,0.00434394163047983,1.1707863253949526,-6.511157262065861,5.122663096149776,0.09487505671200469,0.0713187329704232,0.1842916051992933,0.0004121317085454123,0.1110784190194857,0.1847037369078387,0.39336855558005906
raw_recent_interaction_2015-12-31_-1,raw_recent_interaction,2015-12-31,-1,validation,48,1.944751577437075,1.7627581647697887,-1.136761347784832,7.640203148174757,0.09487505671200469,0.0713187329704232,0.14557572699454044,0.18450841620010308,0.16724178085208302,0.33008414319464346,0.6152528270572716
raw_recent_interaction_2016-12-31_-1,raw_recent_interaction,2016-12-31,-1,full_training,1434,0.0,0.9999999999999998,-8.065539712620428,5.621779770834408,0.06103039825420956,0.042093150798506604,0.28542136070192226,6.193712829150106e-19,0.06103039825420955,0.28542136070192226,0.5823688902679197
raw_recent_interaction_2016-12-31_-1,raw_recent_interaction,2016-12-31,-1,recent_training,596,0.029099391211703372,1.3184686506447454,-8.065539712620428,5.621779770834408,0.06103039825420956,0.042093150798506604,0.249985794269972,0.0017759474346053013,0.08046666683453911,0.25176174170457727,0.5424124567829921
raw_recent_interaction_2016-12-31_-1,raw_recent_interaction,2016-12-31,-1,validation,50,0.04323549519604583,1.4687631292095464,-3.3614131419066062,3.1465616463145634,0.06103039825420956,0.042093150798506604,0.15074539135451037,0.002638679490532643,0.08963919871675767,0.15338407084504302,0.3750532386054976
raw_recent_interaction_2017-12-31_-1,raw_recent_interaction,2017-12-31,-1,full_training,1678,6.3516931087017296e-18,0.9999999999999999,-8.811500447171026,7.846825303034945,-0.08235168699686361,0.06122591391772731,0.2354562286706915,-5.293077590584775e-19,0.0823516869968636,0.2354562286706915,1.1177577441126
raw_recent_interaction_2017-12-31_-1,raw_recent_interaction,2017-12-31,-1,recent_training,595,-0.016766575456914918,1.3716354348503526,-8.811500447171026,7.846825303034945,-0.08235168699686361,0.06122591391772731,0.2955040725904667,0.0013807557740371517,0.11295649200460316,0.2968848283645038,0.7962480796540923
raw_recent_interaction_2017-12-31_-1,raw_recent_interaction,2017-12-31,-1,validation,49,0.02993823159541396,1.136443170940189,-1.9506399927471683,4.41781777899327,-0.08235168699686361,0.06122591391772731,0.46158924622123904,-0.0024654638775851415,0.09358801230298962,0.4591237823436539,0.9329449304755206
raw_recent_interaction_2018-12-31_-1,raw_recent_interaction,2018-12-31,-1,full_training,1921,1.849408474128319e-18,0.9999999999999999,-9.160726163178579,7.524452049137824,0.027766000886719037,0.007918740413037069,-0.2002231012172235,-3.467640888990598e-19,0.027766000886719034,-0.2002231012172235,0.9599662314469087
raw_recent_interaction_2018-12-31_-1,raw_recent_interaction,2018-12-31,-1,recent_training,725,0.01746166855209774,1.051335243109654,-3.36315887444277,5.7745848921426335,0.027766000886719037,0.007918740413037069,0.11531738532403249,0.0004848407045011395,0.029191375292421627,0.11580222602853368,0.6342286898186629
raw_recent_interaction_2018-12-31_-1,raw_recent_interaction,2018-12-31,-1,validation,46,-0.34274632087954676,1.1917695501453582,-3.4464751264998292,1.9235421738549778,0.027766000886719037,0.007918740413037069,-0.5031544602433623,-0.009516694649461182,0.03309067438610076,-0.5126711548928236,1.2212160429931658
raw_recent_interaction_2019-12-31_-1,raw_recent_interaction,2019-12-31,-1,full_training,2165,-1.9691715540695617e-17,1.0,-9.18250070847545,6.299981943217374,-0.08819665517041773,-0.03394007555714344,0.3770198252296023,2.05122036882246e-18,0.08819665517041775,0.3770198252296023,0.7048606610532432
raw_recent_interaction_2019-12-31_-1,raw_recent_interaction,2019-12-31,-1,recent_training,725,-0.11202507460363992,0.9261112172998514,-2.9307714655494808,4.623953885864089,-0.08819665517041773,-0.03394007555714344,0.18344891470412839,0.009880236875257555,0.0816799116816508,0.19332915157938596,0.46514383945299975
raw_recent_interaction_2019-12-31_-1,raw_recent_interaction,2019-12-31,-1,validation,46,0.08435388517292235,1.4338516851576122,-3.6288059330988878,4.880004820588847,-0.08819665517041773,-0.03394007555714344,0.03254578809905269,-0.007439730522881243,0.1264609226413683,0.02510605757617143,0.735121388476928
