history,cutoff,method,row_index,date,state,family,component,fit_eligible,validation_accepted,gate_reason,year,probability,actual_up,annual_probability,changed_vs_annual,case_vs_annual,brier_vs_annual,quarter4_probability,changed_vs_quarter4,case_vs_quarter4,brier_vs_quarter4
quarter_volatility2_validated,2026-03-31,learned_order_offset,3710,2026-05-15,nonnegative_low,volatility,low,True,False,brier_not_better,2026,0.5630259037073972,1,0.5630259037073972,False,stable_correct,0.0,0.5630259037073972,False,stable_correct,0.0
quarter_trend2_validated,2026-03-31,learned_order_offset,3715,2026-05-22,nonnegative_low,trend,nonnegative,True,False,brier_not_better,2026,0.5050438655177666,1,0.5050438655177666,False,stable_correct,0.0,0.5050438655177666,False,stable_correct,0.0
quarter_volatility2_validated,2026-03-31,learned_order_offset,3715,2026-05-22,nonnegative_low,volatility,low,True,False,brier_not_better,2026,0.5050438655177666,1,0.5050438655177666,False,stable_correct,0.0,0.5050438655177666,False,stable_correct,0.0
quarter_trend2_validated,2026-03-31,learned_order_offset,3720,2026-05-29,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.48902554756900835,0,0.48902554756900835,False,stable_correct,0.0,0.48902554756900835,False,stable_correct,0.0
quarter_volatility2_validated,2026-03-31,learned_order_offset,3720,2026-05-29,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.48902554756900835,0,0.48902554756900835,False,stable_correct,0.0,0.48902554756900835,False,stable_correct,0.0
quarter_trend2_validated,2026-03-31,learned_order_offset,3725,2026-06-05,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.4139157607784329,1,0.4139157607784329,False,stable_wrong,0.0,0.4139157607784329,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_order_offset,3725,2026-06-05,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.4139157607784329,1,0.4139157607784329,False,stable_wrong,0.0,0.4139157607784329,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_order_offset,3730,2026-06-12,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.36173713655684153,1,0.36173713655684153,False,stable_wrong,0.0,0.36173713655684153,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_order_offset,3730,2026-06-12,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.36173713655684153,1,0.36173713655684153,False,stable_wrong,0.0,0.36173713655684153,False,stable_wrong,0.0
quarter_trend2_validated,2026-03-31,learned_order_offset,3739,2026-06-26,nonnegative_high,trend,nonnegative,True,False,brier_not_better,2026,0.48519534811444237,1,0.48519534811444237,False,stable_wrong,0.0,0.48519534811444237,False,stable_wrong,0.0
quarter_volatility2_validated,2026-03-31,learned_order_offset,3739,2026-06-26,nonnegative_high,volatility,high,True,False,insufficient_validation,2026,0.48519534811444237,1,0.48519534811444237,False,stable_wrong,0.0,0.48519534811444237,False,stable_wrong,0.0
quarter_trend2_validated,2026-06-30,learned_order_offset,3744,2026-07-03,nonnegative_high,trend,nonnegative,True,False,direction_worse,2026,0.4899947842704179,0,0.4899947842704179,False,stable_correct,0.0,0.4899947842704179,False,stable_correct,0.0
quarter_volatility2_validated,2026-06-30,learned_order_offset,3744,2026-07-03,nonnegative_high,volatility,high,True,False,direction_worse,2026,0.4899947842704179,0,0.4899947842704179,False,stable_correct,0.0,0.4899947842704179,False,stable_correct,0.0
quarter_trend2_validated,2026-06-30,learned_order_offset,3749,2026-07-10,nonnegative_high,trend,nonnegative,True,False,direction_worse,2026,0.48332989719207314,0,0.48332989719207314,False,stable_correct,0.0,0.48332989719207314,False,stable_correct,0.0
quarter_volatility2_validated,2026-06-30,learned_order_offset,3749,2026-07-10,nonnegative_high,volatility,high,True,False,direction_worse,2026,0.48332989719207314,0,0.48332989719207314,False,stable_correct,0.0,0.48332989719207314,False,stable_correct,0.0
quarter_trend2_validated,2026-06-30,learned_order_offset,3754,2026-07-17,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4828431648821933,1,0.4828431648821933,False,stable_wrong,0.0,0.4828431648821933,False,stable_wrong,0.0
quarter_volatility2_validated,2026-06-30,learned_order_offset,3754,2026-07-17,negative_high,volatility,high,True,False,direction_worse,2026,0.4828431648821933,1,0.4828431648821933,False,stable_wrong,0.0,0.4828431648821933,False,stable_wrong,0.0
quarter_trend2_validated,2026-06-30,learned_order_offset,3759,2026-07-24,negative_high,trend,negative,True,False,insufficient_validation,2026,0.48604553906921294,0,0.48604553906921294,False,stable_correct,0.0,0.48604553906921294,False,stable_correct,0.0
quarter_volatility2_validated,2026-06-30,learned_order_offset,3759,2026-07-24,negative_high,volatility,high,True,False,direction_worse,2026,0.48604553906921294,0,0.48604553906921294,False,stable_correct,0.0,0.48604553906921294,False,stable_correct,0.0
quarter_trend2_validated,2026-06-30,learned_order_offset,3764,2026-07-31,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4256339199295458,1,0.4256339199295458,False,stable_wrong,0.0,0.4256339199295458,False,stable_wrong,0.0
quarter_volatility2_validated,2026-06-30,learned_order_offset,3764,2026-07-31,negative_high,volatility,high,True,False,direction_worse,2026,0.4256339199295458,1,0.4256339199295458,False,stable_wrong,0.0,0.4256339199295458,False,stable_wrong,0.0
quarter_trend2_validated,2026-06-30,learned_order_offset,3769,2026-08-07,negative_high,trend,negative,True,False,insufficient_validation,2026,0.423905703819994,0,0.423905703819994,False,stable_correct,0.0,0.423905703819994,False,stable_correct,0.0
quarter_volatility2_validated,2026-06-30,learned_order_offset,3769,2026-08-07,negative_high,volatility,high,True,False,direction_worse,2026,0.423905703819994,0,0.423905703819994,False,stable_correct,0.0,0.423905703819994,False,stable_correct,0.0
quarter_trend2_validated,2026-06-30,learned_order_offset,3774,2026-08-14,negative_high,trend,negative,True,False,insufficient_validation,2026,0.4792330760731214,0,0.4792330760731214,False,stable_correct,0.0,0.4792330760731214,False,stable_correct,0.0
quarter_volatility2_validated,2026-06-30,learned_order_offset,3774,2026-08-14,negative_high,volatility,high,True,False,direction_worse,2026,0.4792330760731214,0,0.4792330760731214,False,stable_correct,0.0,0.4792330760731214,False,stable_correct,0.0
quarter_trend2_validated,2026-06-30,learned_order_offset,3779,2026-08-21,negative_high,trend,negative,True,False,insufficient_validation,2026,0.5010878184625182,0,0.5010878184625182,False,stable_wrong,0.0,0.5010878184625182,False,stable_wrong,0.0
quarter_volatility2_validated,2026-06-30,learned_order_offset,3779,2026-08-21,negative_high,volatility,high,True,False,direction_worse,2026,0.5010878184625182,0,0.5010878184625182,False,stable_wrong,0.0,0.5010878184625182,False,stable_wrong,0.0
