period,history,method,state,supported,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
recent_2024_2026,annual_shared_offset,learned_market,negative_high,True,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.5625,0.23811538214766387,0.668743134889504,0.5021718852475697,0.0644375335836819,-0.09782811475243025,0.0
recent_2024_2026,annual_shared_offset,learned_market,nonnegative_low,True,41,0.5365853658536586,0.4634146341463415,22,0.5466507177033493,0.36585365853658536,0.5365853658536586,9,13,6,13,0.5717703349282297,0.25260687453216074,0.699910532822936,0.47448168588035244,0.07841852649164714,-0.062103679973306125,0.0
recent_2024_2026,annual_shared_offset,learned_market,nonnegative_high,True,32,0.53125,0.46875,17,0.5323886639676113,0.5,0.59375,10,7,6,9,0.5060728744939271,0.2537325906054928,0.700505227707715,0.4958001660588952,0.06875247514339486,-0.09794983394110479,0.0
recent_2024_2026,annual_shared_offset,learned_vol_interaction,negative_low,True,32,0.625,0.375,20,0.5991902834008097,0.34375,0.40625,6,14,5,7,0.631578947368421,0.2353394081515843,0.6631233334768517,0.4515678614892239,0.09659383808113627,0.0453178614892239,0.0
recent_2024_2026,annual_shared_offset,learned_vol_interaction,negative_high,True,20,0.55,0.45,11,0.5625,0.45,0.6,6,5,3,6,0.625,0.23749543050632296,0.6677937061626398,0.5041099103242751,0.05432525311117993,-0.09589008967572488,0.0
recent_2024_2026,annual_shared_offset,learned_vol_interaction,nonnegative_low,True,41,0.5609756097560976,0.43902439024390244,23,0.5729665071770335,0.34146341463414637,0.5365853658536586,9,14,5,13,0.5813397129186603,0.25302588461347886,0.7013405516660104,0.4737669012869413,0.08582136257039595,-0.06281846456671725,0.0
recent_2024_2026,annual_shared_offset,learned_vol_interaction,nonnegative_high,True,32,0.5,0.5,16,0.5060728744939271,0.46875,0.59375,9,7,6,10,0.4939271255060729,0.25521837291875127,0.7035900188368447,0.49450880721105833,0.06936849822637847,-0.09924119278894167,0.0
recent_2024_2026,annual_shared_offset,learned_order_extension,negative_low,True,32,0.625,0.375,20,0.6234817813765182,0.46875,0.40625,8,12,7,5,0.5951417004048583,0.2399038631844519,0.6729966568841417,0.47166121163329733,0.09255077311116791,0.06541121163329733,0.0
recent_2024_2026,annual_shared_offset,learned_order_extension,negative_high,True,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.65625,0.23301851685319974,0.6586055750690665,0.4980185646429584,0.06139966704178021,-0.10198143535704157,0.0
recent_2024_2026,annual_shared_offset,learned_order_extension,nonnegative_low,True,41,0.5609756097560976,0.43902439024390244,23,0.5765550239234449,0.2926829268292683,0.5365853658536586,8,15,4,14,0.5263157894736842,0.25859782509412205,0.7126293545727995,0.4680036170369558,0.08340232781752854,-0.06858174881670276,0.0
recent_2024_2026,annual_shared_offset,learned_order_extension,nonnegative_high,True,32,0.5625,0.4375,18,0.582995951417004,0.40625,0.59375,9,9,4,10,0.4898785425101215,0.2584302408515115,0.710468812272258,0.4807392767928554,0.06678191423847654,-0.11301072320714461,0.0
recent_2024_2026,annual_shared_offset,learned_order_offset,negative_low,True,32,0.625,0.375,20,0.6234817813765182,0.46875,0.40625,8,12,7,5,0.5991902834008097,0.23995544982967815,0.6730878789449158,0.4723431229016937,0.09149237498840437,0.06609312290169372,0.0
recent_2024_2026,annual_shared_offset,learned_order_offset,negative_high,True,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.6458333333333334,0.2330624493685082,0.6587015848373663,0.49774822133233176,0.061094094677745625,-0.10225177866766821,0.0
recent_2024_2026,annual_shared_offset,learned_order_offset,nonnegative_low,True,41,0.5609756097560976,0.43902439024390244,23,0.5765550239234449,0.2926829268292683,0.5365853658536586,8,15,4,14,0.5215311004784688,0.2587425139089446,0.7129176545131913,0.4674473428660856,0.08292698348434255,-0.06913802298757299,0.0
recent_2024_2026,annual_shared_offset,learned_order_offset,nonnegative_high,True,32,0.53125,0.46875,17,0.5566801619433198,0.375,0.59375,8,9,4,11,0.4898785425101215,0.25828787990684815,0.7101679229772508,0.48068377751375446,0.066388544225239,-0.11306622248624554,0.0
recent_2024_2026,annual_state_offset_half,learned_market,negative_low,True,32,0.625,0.375,20,0.5870445344129555,0.28125,0.40625,5,15,4,8,0.6194331983805668,0.23501779504657563,0.6626651788744877,0.44333731506627383,0.09234720603791317,0.03708731506627383,0.0
recent_2024_2026,annual_state_offset_half,learned_market,negative_high,True,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.5625,0.23811538214766387,0.668743134889504,0.5021718852475697,0.0644375335836819,-0.09782811475243025,0.0
recent_2024_2026,annual_state_offset_half,learned_market,nonnegative_low,True,41,0.5121951219512195,0.4878048780487805,21,0.5239234449760766,0.34146341463414637,0.5365853658536586,8,13,6,14,0.5645933014354066,0.2526416594532978,0.6999155858046554,0.4718539883245791,0.07540032879304014,-0.06473137752907948,0.0
recent_2024_2026,annual_state_offset_half,learned_market,nonnegative_high,True,32,0.5,0.5,16,0.4939271255060729,0.53125,0.59375,10,6,7,9,0.4898785425101215,0.2553544752300271,0.7037580218182059,0.4973515742413357,0.0693397701652565,-0.09639842575866431,0.0
recent_2024_2026,annual_state_offset_half,learned_vol_interaction,negative_low,True,32,0.59375,0.40625,19,0.5607287449392713,0.3125,0.40625,5,14,5,8,0.6194331983805668,0.23631588791538002,0.6651353261371739,0.4426840425196398,0.10087162959714933,0.036434042519639775,0.0
recent_2024_2026,annual_state_offset_half,learned_vol_interaction,negative_high,True,20,0.55,0.45,11,0.5625,0.45,0.6,6,5,3,6,0.625,0.23749543050632296,0.6677937061626398,0.5041099103242751,0.05432525311117993,-0.09589008967572488,0.0
recent_2024_2026,annual_state_offset_half,learned_vol_interaction,nonnegative_low,True,41,0.5365853658536586,0.4634146341463415,22,0.5502392344497608,0.3170731707317073,0.5365853658536586,8,14,5,14,0.569377990430622,0.2530184195008971,0.7012655689061525,0.47114433997336835,0.0829090289035362,-0.06544102588029022,0.0
recent_2024_2026,annual_state_offset_half,learned_vol_interaction,nonnegative_high,True,32,0.5,0.5,16,0.5060728744939271,0.46875,0.59375,9,7,6,10,0.4817813765182186,0.2568612000760733,0.7068932301133999,0.4960450364015815,0.07023601621790944,-0.09770496359841851,0.0
recent_2024_2026,annual_state_offset_half,learned_order_extension,negative_low,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.5789473684210527,0.24050571460558934,0.6742129296793071,0.46118792986579715,0.09721581814382949,0.05493792986579715,0.0
recent_2024_2026,annual_state_offset_half,learned_order_extension,negative_high,True,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.65625,0.23301851685319974,0.6586055750690665,0.4980185646429584,0.06139966704178021,-0.10198143535704157,0.0
recent_2024_2026,annual_state_offset_half,learned_order_extension,nonnegative_low,True,41,0.5609756097560976,0.43902439024390244,23,0.5765550239234449,0.2926829268292683,0.5365853658536586,8,15,4,14,0.5334928229665071,0.2582397009397378,0.7117999940944376,0.4662484460647018,0.08011834620289186,-0.07033691978895679,0.0
recent_2024_2026,annual_state_offset_half,learned_order_extension,nonnegative_high,True,32,0.53125,0.46875,17,0.5445344129554656,0.4375,0.59375,9,8,5,10,0.4777327935222672,0.260016423999976,0.7136435761540718,0.48229104199737455,0.06746562293660407,-0.11145895800262545,0.0
recent_2024_2026,annual_state_offset_half,learned_order_offset,negative_low,True,32,0.59375,0.40625,19,0.5728744939271255,0.375,0.40625,6,13,6,7,0.5789473684210527,0.2405322366841188,0.6742510569382053,0.4617736804886503,0.0961853790586684,0.05552368048865031,0.0
recent_2024_2026,annual_state_offset_half,learned_order_offset,negative_high,True,20,0.55,0.45,11,0.5833333333333334,0.35,0.6,5,6,2,7,0.6458333333333334,0.2330624493685082,0.6587015848373663,0.49774822133233176,0.061094094677745625,-0.10225177866766821,0.0
recent_2024_2026,annual_state_offset_half,learned_order_offset,nonnegative_low,True,41,0.5609756097560976,0.43902439024390244,23,0.5765550239234449,0.2926829268292683,0.5365853658536586,8,15,4,14,0.5311004784688995,0.2583838371852702,0.7120863012950106,0.4657073097821754,0.07960204808792026,-0.07087805607148318,0.0
recent_2024_2026,annual_state_offset_half,learned_order_offset,nonnegative_high,True,32,0.5,0.5,16,0.5182186234817814,0.40625,0.59375,8,8,5,11,0.4777327935222672,0.2598712411652888,0.7133369577136836,0.4822338138520142,0.06706894069105829,-0.11151618614798581,0.0
pooled_2021_2026,rolling5_annual20,learned_market,negative_low,True,81,0.5308641975308642,0.4691358024691358,43,0.5309311224489797,0.49382716049382713,0.3950617283950617,17,26,23,15,0.5427295918367347,0.2595014833453923,0.7150241537460428,0.5103070767643968,0.12118587747808247,0.11524534836933509,0.0
pooled_2021_2026,rolling5_annual20,learned_market,negative_high,True,65,0.47692307692307695,0.5230769230769231,31,0.45737547892720304,0.676923076923077,0.5538461538461539,23,8,21,13,0.41379310344827586,0.266138308612371,0.7268343593173506,0.555315832237632,0.08285772933960357,0.0014696783914781575,0.0
pooled_2021_2026,rolling5_annual20,learned_market,nonnegative_low,True,76,0.4473684210526316,0.5526315789473685,34,0.44305555555555554,0.42105263157894735,0.47368421052631576,13,21,19,23,0.4423611111111111,0.2733267841229668,0.7427108233212242,0.4921126235360645,0.10381611070290343,0.018428413009748734,0.0
pooled_2021_2026,rolling5_annual20,learned_market,nonnegative_high,True,50,0.58,0.42,29,0.5753205128205128,0.38,0.48,11,18,8,13,0.5352564102564102,0.24894433027911447,0.6912648569415534,0.4804469449112805,0.07200816955250518,0.0004469449112805002,0.0
pooled_2021_2026,rolling5_annual20,learned_vol_interaction,negative_low,True,81,0.5061728395061729,0.49382716049382713,41,0.5159438775510204,0.5432098765432098,0.3950617283950617,18,23,26,14,0.5401785714285714,0.26064889827993126,0.7176873156818433,0.5130622883427755,0.12573751700239416,0.11800055994771375,0.0
pooled_2021_2026,rolling5_annual20,learned_vol_interaction,negative_high,True,65,0.5230769230769231,0.47692307692307695,34,0.4990421455938697,0.7230769230769231,0.5538461538461539,26,8,21,10,0.4118773946360153,0.2668003562857904,0.7283481387757849,0.5562080929525273,0.08082029480109673,0.0023619391063733897,0.0
pooled_2021_2026,rolling5_annual20,learned_vol_interaction,nonnegative_low,True,76,0.4605263157894737,0.5394736842105263,35,0.4555555555555556,0.40789473684210525,0.47368421052631576,13,22,18,23,0.45069444444444445,0.2735952719375137,0.7437399699888573,0.491102999921935,0.10880098622585511,0.01741878939561925,0.0
pooled_2021_2026,rolling5_annual20,learned_vol_interaction,nonnegative_high,True,50,0.58,0.42,29,0.5753205128205128,0.38,0.48,11,18,8,13,0.5368589743589743,0.2493729743615734,0.692200374317401,0.4779340842505285,0.07358572615276357,-0.0020659157494714586,0.0
pooled_2021_2026,rolling5_annual20,learned_order_extension,negative_low,True,81,0.49382716049382713,0.5061728395061729,40,0.5057397959183674,0.5555555555555556,0.3950617283950617,18,22,27,14,0.5567602040816326,0.25953559370325385,0.715606361152075,0.5234868702135437,0.11965006700755325,0.12842514181848197,0.0
pooled_2021_2026,rolling5_annual20,learned_order_extension,negative_high,True,65,0.49230769230769234,0.5076923076923077,32,0.47126436781609193,0.6923076923076923,0.5538461538461539,24,8,21,12,0.42911877394636017,0.2659970501178691,0.7265856555579571,0.5527580266199564,0.08467377316119495,-0.001088127226197444,0.0
pooled_2021_2026,rolling5_annual20,learned_order_extension,nonnegative_low,True,76,0.4868421052631579,0.5131578947368421,37,0.4819444444444444,0.40789473684210525,0.47368421052631576,14,23,17,22,0.4326388888888889,0.27643971972802006,0.7500870206261357,0.4893895975519569,0.10981342731771387,0.015705387025641115,0.0
pooled_2021_2026,rolling5_annual20,learned_order_extension,nonnegative_high,True,50,0.62,0.38,31,0.6137820512820513,0.34,0.48,11,20,6,13,0.5416666666666666,0.25005549183169556,0.6937879130359095,0.4672869766363894,0.07315255174842433,-0.012713023363610576,0.0
pooled_2021_2026,rolling5_annual20,learned_order_offset,negative_low,True,81,0.49382716049382713,0.5061728395061729,40,0.5057397959183674,0.5555555555555556,0.3950617283950617,18,22,27,14,0.5573979591836735,0.2595032723387666,0.7155122209110902,0.5239451646413461,0.11882310612447439,0.1288834362462844,0.0
pooled_2021_2026,rolling5_annual20,learned_order_offset,negative_high,True,65,0.49230769230769234,0.5076923076923077,32,0.47126436781609193,0.6923076923076923,0.5538461538461539,24,8,21,12,0.4281609195402299,0.265987020388096,0.7265498554563042,0.5523755451017345,0.0845120156815017,-0.0014706087444193994,0.0
pooled_2021_2026,rolling5_annual20,learned_order_offset,nonnegative_low,True,76,0.4868421052631579,0.5131578947368421,37,0.4819444444444444,0.40789473684210525,0.47368421052631576,14,23,17,22,0.43125,0.2764230881493665,0.7500337515200658,0.4891266980470422,0.10938509821428442,0.015442487520726411,0.0
pooled_2021_2026,rolling5_annual20,learned_order_offset,nonnegative_high,True,50,0.6,0.4,30,0.592948717948718,0.32,0.48,10,20,6,14,0.5432692307692307,0.24997672438183938,0.6936198426728172,0.4672325532201745,0.07288990005905582,-0.012767446779825498,0.0
pooled_2021_2026,annual_state_offset,learned_market,negative_low,True,81,0.5432098765432098,0.4567901234567901,44,0.5302933673469388,0.43209876543209874,0.3950617283950617,15,29,20,17,0.5229591836734694,0.25727968648250304,0.7092288764713173,0.4983477818017752,0.11919475353495418,0.10328605340671349,0.0
pooled_2021_2026,annual_state_offset,learned_market,negative_high,True,65,0.4461538461538462,0.5538461538461539,29,0.4396551724137931,0.5538461538461539,0.5538461538461539,18,11,18,18,0.4396551724137931,0.2658220825948355,0.7256918221354692,0.5303729331026701,0.09577930835562269,-0.02347322074348379,0.0
pooled_2021_2026,annual_state_offset,learned_market,nonnegative_low,True,76,0.4473684210526316,0.5526315789473685,34,0.4458333333333333,0.47368421052631576,0.47368421052631576,15,19,21,21,0.43819444444444444,0.27694061605928505,0.7510055975659784,0.5002928770005676,0.10840433654667395,0.026608666474251808,0.0
pooled_2021_2026,annual_state_offset,learned_market,nonnegative_high,True,50,0.56,0.44,28,0.5560897435897436,0.4,0.48,11,17,9,13,0.5512820512820513,0.24841235028295217,0.6899384897027815,0.47886722327028464,0.0785407272574584,-0.0011327767297153457,0.0
pooled_2021_2026,annual_state_offset,learned_vol_interaction,negative_low,True,81,0.5061728395061729,0.49382716049382713,41,0.4996811224489796,0.4691358024691358,0.3950617283950617,15,26,23,17,0.5280612244897959,0.25840589015712984,0.7117187876227771,0.5007166917260388,0.12406916940744205,0.10565496333097713,0.0
pooled_2021_2026,annual_state_offset,learned_vol_interaction,negative_high,True,65,0.46153846153846156,0.5384615384615384,30,0.4501915708812261,0.6,0.5538461538461539,20,10,19,16,0.4386973180076628,0.2664965250607,0.7273592460938987,0.531507321089579,0.09434275896873609,-0.02233883275657489,0.0
pooled_2021_2026,annual_state_offset,learned_vol_interaction,nonnegative_low,True,76,0.4605263157894737,0.5394736842105263,35,0.45833333333333337,0.4605263157894737,0.47368421052631576,15,20,20,21,0.44166666666666665,0.2774233359378829,0.752600318511148,0.49952932872527506,0.11376327026931932,0.025845118198959294,0.0
pooled_2021_2026,annual_state_offset,learned_vol_interaction,nonnegative_high,True,50,0.58,0.42,29,0.5753205128205128,0.38,0.48,11,18,8,13,0.5480769230769231,0.2491113819489593,0.6913975663706551,0.4765019965839329,0.08074715363857933,-0.003498003416067097,0.0
pooled_2021_2026,annual_state_offset,learned_order_extension,negative_low,True,81,0.5185185185185185,0.48148148148148145,42,0.5207270408163265,0.5061728395061729,0.3950617283950617,17,25,24,15,0.5420918367346939,0.25663051464755626,0.7086889116903711,0.5095267466106745,0.11874401360585642,0.11446501821561283,0.0
pooled_2021_2026,annual_state_offset,learned_order_extension,negative_high,True,65,0.4461538461538462,0.5538461538461539,29,0.4396551724137931,0.5538461538461539,0.5538461538461539,18,11,18,18,0.45306513409961685,0.2656559423029303,0.7256294898527336,0.5286575406537112,0.09683379840957629,-0.0251886131924427,0.0
pooled_2021_2026,annual_state_offset,learned_order_extension,nonnegative_low,True,76,0.47368421052631576,0.5263157894736842,36,0.46944444444444444,0.42105263157894735,0.47368421052631576,14,22,18,22,0.4152777777777778,0.2806391193508354,0.7598707835928062,0.4980683797076328,0.11514688667837532,0.024384169181317028,0.0
pooled_2021_2026,annual_state_offset,learned_order_extension,nonnegative_high,True,50,0.58,0.42,29,0.5753205128205128,0.38,0.48,11,18,8,13,0.5384615384615384,0.25013014515119975,0.6934984275584678,0.46617395656340255,0.08040466343944558,-0.013826043436597435,0.0
pooled_2021_2026,annual_state_offset,learned_order_offset,negative_low,True,81,0.5185185185185185,0.48148148148148145,42,0.5207270408163265,0.5061728395061729,0.3950617283950617,17,25,24,15,0.5408163265306123,0.256548005869874,0.7085069688773827,0.5099008674804436,0.11791523991919119,0.1148391390853819,0.0
pooled_2021_2026,annual_state_offset,learned_order_offset,negative_high,True,65,0.4461538461538462,0.5538461538461539,29,0.4396551724137931,0.5538461538461539,0.5538461538461539,18,11,18,18,0.45306513409961685,0.2656561846907002,0.7256201854146905,0.528331870171271,0.09668065108664439,-0.025514283674882843,0.0
pooled_2021_2026,annual_state_offset,learned_order_offset,nonnegative_low,True,76,0.47368421052631576,0.5263157894736842,36,0.46944444444444444,0.42105263157894735,0.47368421052631576,14,22,18,22,0.4125,0.28061764199402967,0.7597972103427368,0.4978554073086454,0.11474863370241109,0.02417119678232965,0.0
pooled_2021_2026,annual_state_offset,learned_order_offset,nonnegative_high,True,50,0.56,0.44,28,0.5544871794871795,0.36,0.48,10,18,8,14,0.5400641025641025,0.2500500449014487,0.6933292090252272,0.4661229138894067,0.08013704502987651,-0.013877086110593295,0.0
pooled_2021_2026,annual_shared_offset,learned_market,negative_low,True,81,0.5308641975308642,0.4691358024691358,43,0.5309311224489797,0.49382716049382713,0.3950617283950617,17,26,23,15,0.5344387755102041,0.25887745677884433,0.7127237723360241,0.5115515623502044,0.11359501654351656,0.11648983395514267,0.0
pooled_2021_2026,annual_shared_offset,learned_market,negative_high,True,65,0.4153846153846154,0.5846153846153846,27,0.4118773946360153,0.5230769230769231,0.5538461538461539,16,11,18,20,0.43007662835249044,0.26699834747628926,0.7278274934492791,0.5238488167490866,0.09381887010239014,-0.02999733709706731,0.0
pooled_2021_2026,annual_shared_offset,learned_market,nonnegative_low,True,76,0.47368421052631576,0.5263157894736842,36,0.4708333333333333,0.4473684210526316,0.47368421052631576,15,21,19,21,0.43819444444444444,0.27399396567439827,0.7439934245449283,0.4938934135177925,0.10237911368183629,0.020209202991476716,0.0
pooled_2021_2026,annual_shared_offset,learned_market,nonnegative_high,True,50,0.58,0.42,29,0.5753205128205128,0.38,0.48,11,18,8,13,0.5576923076923077,0.24736596225807922,0.6879669596749367,0.47843554373955915,0.07440097998334737,-0.0015644562604408274,0.0
pooled_2021_2026,annual_shared_offset,learned_vol_interaction,negative_low,True,81,0.5185185185185185,0.48148148148148145,42,0.5261479591836735,0.5308641975308642,0.3950617283950617,18,24,25,14,0.53125,0.2600685334715149,0.7153853567075766,0.5142591655232809,0.11850808671507582,0.11919743712821917,0.0
pooled_2021_2026,annual_shared_offset,learned_vol_interaction,negative_high,True,65,0.4307692307692308,0.5692307692307692,28,0.4224137931034483,0.5692307692307692,0.5538461538461539,18,10,19,18,0.43007662835249044,0.2676160384107306,0.7293402759466875,0.5249709242237105,0.09243462157447027,-0.028875229622443377,0.0
pooled_2021_2026,annual_shared_offset,learned_vol_interaction,nonnegative_low,True,76,0.4868421052631579,0.5131578947368421,37,0.4833333333333334,0.4342105263157895,0.47368421052631576,15,22,18,21,0.4465277777777778,0.2742928705633088,0.7450766834341043,0.49301395453384084,0.10751192849776073,0.019329744007525074,0.0
pooled_2021_2026,annual_shared_offset,learned_vol_interaction,nonnegative_high,True,50,0.58,0.42,29,0.5753205128205128,0.38,0.48,11,18,8,13,0.5512820512820513,0.2479161489857495,0.6891222538691096,0.4759980791282811,0.07618957456360778,-0.004001920871718856,0.0
pooled_2021_2026,annual_shared_offset,learned_order_extension,negative_low,True,81,0.5308641975308642,0.4691358024691358,43,0.5526147959183674,0.5925925925925926,0.3950617283950617,21,22,27,11,0.5548469387755102,0.25878358166925847,0.7132518070700803,0.5246604656446834,0.11208518568731222,0.12959873724962168,0.0
pooled_2021_2026,annual_shared_offset,learned_order_extension,negative_high,True,65,0.4153846153846154,0.5846153846153846,27,0.4118773946360153,0.5230769230769231,0.5538461538461539,16,11,18,20,0.4386973180076628,0.2667896943005705,0.7276279323741583,0.5221910417427448,0.09497005122666731,-0.0316551121034091,0.0
pooled_2021_2026,annual_shared_offset,learned_order_extension,nonnegative_low,True,76,0.4868421052631579,0.5131578947368421,37,0.4819444444444444,0.40789473684210525,0.47368421052631576,14,23,17,22,0.42083333333333334,0.2775361846777959,0.7520252412294008,0.49113683048211104,0.10874508492588168,0.01745261995579528,0.0
pooled_2021_2026,annual_shared_offset,learned_order_extension,nonnegative_high,True,50,0.6,0.4,30,0.594551282051282,0.36,0.48,11,19,7,13,0.5544871794871795,0.24879528947943086,0.6910436648386146,0.4654892810323731,0.07594696342174023,-0.014510718967626901,0.0
pooled_2021_2026,annual_shared_offset,learned_order_offset,negative_low,True,81,0.5308641975308642,0.4691358024691358,43,0.5526147959183674,0.5925925925925926,0.3950617283950617,21,22,27,11,0.5554846938775511,0.2587459791973402,0.7131574657698889,0.5251291726553465,0.11121611672467875,0.13006744426028483,0.0
pooled_2021_2026,annual_shared_offset,learned_order_offset,negative_high,True,65,0.4153846153846154,0.5846153846153846,27,0.4118773946360153,0.5230769230769231,0.5538461538461539,16,11,18,20,0.4396551724137931,0.26679595738337003,0.7276351908212274,0.5218395811235704,0.09482267085559137,-0.03200657272258345,0.0
pooled_2021_2026,annual_shared_offset,learned_order_offset,nonnegative_low,True,76,0.4868421052631579,0.5131578947368421,37,0.4819444444444444,0.40789473684210525,0.47368421052631576,14,23,17,22,0.41875,0.27751808296217906,0.7519685254188241,0.4908962561942484,0.10833249472495733,0.017212045667932663,0.0
pooled_2021_2026,annual_shared_offset,learned_order_offset,nonnegative_high,True,50,0.58,0.42,29,0.5737179487179487,0.34,0.48,10,19,7,14,0.5560897435897436,0.24872044711999824,0.6908850985291224,0.4654419205957537,0.07567521132813075,-0.014558079404246305,0.0
pooled_2021_2026,annual_state_offset_half,learned_market,negative_low,True,81,0.5308641975308642,0.4691358024691358,43,0.5255102040816326,0.4691358024691358,0.3950617283950617,16,27,22,16,0.5369897959183674,0.25819547010860905,0.7116150068821808,0.5043349900285479,0.11950995697395583,0.10927326163348616,0.0
pooled_2021_2026,annual_state_offset_half,learned_market,negative_high,True,65,0.46153846153846156,0.5384615384615384,30,0.453544061302682,0.5692307692307692,0.5538461538461539,19,11,18,17,0.42911877394636017,0.2655021804222845,0.7250529286508545,0.542868909163729,0.0872661900702964,-0.010977244682424891,0.0
pooled_2021_2026,annual_state_offset_half,learned_market,nonnegative_low,True,76,0.4473684210526316,0.5526315789473685,34,0.4444444444444444,0.4473684210526316,0.47368421052631576,14,20,20,22,0.43680555555555556,0.27491787336987955,0.7464033950544495,0.4962130683688595,0.10524062824458164,0.022528857842543715,0.0
pooled_2021_2026,annual_state_offset_half,learned_market,nonnegative_high,True,50,0.56,0.44,28,0.5560897435897436,0.4,0.48,11,17,9,13,0.5464743589743589,0.2485594072250018,0.690381527262634,0.47964076121990606,0.07466097025328393,-0.00035923878009391785,0.0
pooled_2021_2026,annual_state_offset_half,learned_vol_interaction,negative_low,True,81,0.5061728395061729,0.49382716049382713,41,0.5051020408163265,0.49382716049382713,0.3950617283950617,16,25,24,16,0.5389030612244898,0.25933537761745545,0.7141870547737929,0.506898278360784,0.12427051666528222,0.11183654996572234,0.0
pooled_2021_2026,annual_state_offset_half,learned_vol_interaction,negative_high,True,65,0.47692307692307695,0.5230769230769231,31,0.464080459770115,0.6153846153846154,0.5538461538461539,21,10,19,15,0.4281609195402299,0.26617703355737593,0.7266744803989968,0.5438798994589189,0.08558438568479665,-0.009966254387234974,0.0
pooled_2021_2026,annual_state_offset_half,learned_vol_interaction,nonnegative_low,True,76,0.4605263157894737,0.5394736842105263,35,0.4569444444444445,0.4342105263157895,0.47368421052631576,14,21,19,22,0.44305555555555554,0.2752902840753821,0.7476993868921215,0.4953289766640795,0.11044587756831711,0.021644766137763727,0.0
pooled_2021_2026,annual_state_offset_half,learned_vol_interaction,nonnegative_high,True,50,0.58,0.42,29,0.5753205128205128,0.38,0.48,11,18,8,13,0.5448717948717948,0.2491277777031879,0.6915815220303275,0.47720313232693173,0.0766017089939917,-0.0027968676730682485,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_extension,negative_low,True,81,0.49382716049382713,0.5061728395061729,40,0.5003188775510204,0.5308641975308642,0.3950617283950617,17,23,26,15,0.5465561224489796,0.25786373940967516,0.7116081793511463,0.516521128122491,0.11846506776824688,0.12145939972742925,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_extension,negative_high,True,65,0.46153846153846156,0.5384615384615384,30,0.453544061302682,0.5692307692307692,0.5538461538461539,19,11,18,17,0.44061302681992337,0.2653749818778578,0.7249811096115518,0.540727045912895,0.08886942462981876,-0.013119107933258878,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_extension,nonnegative_low,True,76,0.47368421052631576,0.5263157894736842,36,0.46944444444444444,0.42105263157894735,0.47368421052631576,14,22,18,22,0.42777777777777776,0.2783242692732006,0.7545150162517829,0.4937452144274791,0.11169370978691014,0.020061003901163332,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_extension,nonnegative_high,True,50,0.58,0.42,29,0.5753205128205128,0.38,0.48,11,18,8,13,0.5448717948717948,0.24997339377905914,0.6934265391376013,0.4667075121940076,0.07622607408444468,-0.013292487805992403,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_offset,negative_low,True,81,0.49382716049382713,0.5061728395061729,40,0.5003188775510204,0.5308641975308642,0.3950617283950617,17,23,26,15,0.5446428571428571,0.2578048672869778,0.7114679918246309,0.5169376407357401,0.11762773386437096,0.1218759123406784,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_offset,negative_high,True,65,0.46153846153846156,0.5384615384615384,30,0.453544061302682,0.5692307692307692,0.5538461538461539,19,11,18,17,0.4386973180076628,0.2653712579701117,0.7249612172157103,0.540372399189062,0.08871201266344586,-0.013473754657091885,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_offset,nonnegative_low,True,76,0.47368421052631576,0.5263157894736842,36,0.46944444444444444,0.42105263157894735,0.47368421052631576,14,22,18,22,0.4263888888888889,0.2783035360099591,0.7544485924664304,0.49350741921298824,0.11127227131924575,0.019823208686672478,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_offset,nonnegative_high,True,50,0.56,0.44,28,0.5544871794871795,0.36,0.48,10,18,8,14,0.5464743589743589,0.24989396661252464,0.6932579998710038,0.46665481584916046,0.07595868215506182,-0.013345184150839517,0.0
year_2021,rolling5_annual20,learned_market,negative_low,True,10,0.6,0.4,6,0.5,1.0,0.6,6,0,4,0,0.4583333333333333,0.25703079949335417,0.7150780012649136,0.6678513890463147,0.05687248489011726,0.06785138904631471,0.0
year_2021,rolling5_annual20,learned_market,negative_high,True,17,0.5294117647058824,0.47058823529411764,9,0.45,0.9411764705882353,0.5882352941176471,9,0,7,1,0.32857142857142857,0.2690195905006819,0.7324412127825001,0.5959198674923716,0.07028418665564186,0.0076845733747245015,0.0
year_2021,rolling5_annual20,learned_market,nonnegative_low,True,10,0.4,0.6,4,0.47619047619047616,0.7,0.3,2,2,5,1,0.38095238095238093,0.30452382597682376,0.8113631880943253,0.5528155427949126,0.13465505724601537,0.25281554279491264,0.0
