history,method,seed,row_index,date,head_cutoff,encoder_cutoff,state,new_state_n,eligible,annual_logit,annual_probability,logit_offset,probability,probability_change
annual_state_offset,learned_market,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.21213986006866487,0.5528369602637446,0.0,0.5528369602637446,0.0
annual_state_offset,learned_market,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.013033535976633454,0.49674166213102977,0.0,0.49674166213102977,0.0
annual_state_offset,learned_market,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.4331948046538579,0.3933637003220593,0.0,0.3933637003220593,0.0
annual_state_offset,learned_market,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.27632576788155083,0.4313547922375263,0.0,0.4313547922375263,0.0
annual_state_offset,learned_market,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.39057336036372636,0.40357928349119826,0.0,0.40357928349119826,0.0
annual_state_offset,learned_market,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.019447373610946117,0.49513830982070434,0.0,0.49513830982070434,0.0
annual_state_offset,learned_market,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2690032595208709,0.43315180971386896,0.0,0.43315180971386896,0.0
annual_state_offset,learned_market,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.3999924543349954,0.40131415281599914,0.0,0.40131415281599914,0.0
annual_state_offset,learned_market,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.10826598996899547,0.47295990993929365,0.0,0.47295990993929365,0.0
annual_state_offset,learned_market,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.7459922662855905,0.6783048076904669,0.0,0.6783048076904669,0.0
annual_state_offset,learned_market,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.4138225597137807,0.6020041018019381,0.0,0.6020041018019381,0.0
annual_shared_offset,learned_market,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.21213986006866487,0.5528369602637446,0.0,0.5528369602637446,0.0
annual_shared_offset,learned_market,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.013033535976633454,0.49674166213102977,0.0,0.49674166213102977,0.0
annual_shared_offset,learned_market,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.4331948046538579,0.3933637003220593,0.0,0.3933637003220593,0.0
annual_shared_offset,learned_market,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.27632576788155083,0.4313547922375263,0.0,0.4313547922375263,0.0
annual_shared_offset,learned_market,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.39057336036372636,0.40357928349119826,0.0,0.40357928349119826,0.0
annual_shared_offset,learned_market,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.019447373610946117,0.49513830982070434,0.0,0.49513830982070434,0.0
annual_shared_offset,learned_market,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2690032595208709,0.43315180971386896,0.0,0.43315180971386896,0.0
annual_shared_offset,learned_market,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.3999924543349954,0.40131415281599914,0.0,0.40131415281599914,0.0
annual_shared_offset,learned_market,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.10826598996899547,0.47295990993929365,0.0,0.47295990993929365,0.0
annual_shared_offset,learned_market,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.7459922662855905,0.6783048076904669,0.0,0.6783048076904669,0.0
annual_shared_offset,learned_market,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.4138225597137807,0.6020041018019381,0.0,0.6020041018019381,0.0
annual_state_offset_half,learned_market,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.21213986006866487,0.5528369602637446,0.0,0.5528369602637446,0.0
annual_state_offset_half,learned_market,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.013033535976633454,0.49674166213102977,0.0,0.49674166213102977,0.0
annual_state_offset_half,learned_market,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.4331948046538579,0.3933637003220593,0.0,0.3933637003220593,0.0
annual_state_offset_half,learned_market,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.27632576788155083,0.4313547922375263,0.0,0.4313547922375263,0.0
annual_state_offset_half,learned_market,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.39057336036372636,0.40357928349119826,0.0,0.40357928349119826,0.0
annual_state_offset_half,learned_market,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.019447373610946117,0.49513830982070434,0.0,0.49513830982070434,0.0
annual_state_offset_half,learned_market,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2690032595208709,0.43315180971386896,0.0,0.43315180971386896,0.0
annual_state_offset_half,learned_market,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.3999924543349954,0.40131415281599914,0.0,0.40131415281599914,0.0
annual_state_offset_half,learned_market,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.10826598996899547,0.47295990993929365,0.0,0.47295990993929365,0.0
annual_state_offset_half,learned_market,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.7459922662855905,0.6783048076904669,0.0,0.6783048076904669,0.0
annual_state_offset_half,learned_market,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.4138225597137807,0.6020041018019381,0.0,0.6020041018019381,0.0
annual_state_offset,learned_vol_interaction,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.11480636703194849,0.5286701081389081,0.0,0.5286701081389081,0.0
annual_state_offset,learned_vol_interaction,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.11298840612842834,0.47178291125549215,0.0,0.47178291125549215,0.0
annual_state_offset,learned_vol_interaction,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.544624969640053,0.3671123538576221,0.0,0.3671123538576221,0.0
annual_state_offset,learned_vol_interaction,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.26358544440918413,0.434482531700876,0.0,0.434482531700876,0.0
annual_state_offset,learned_vol_interaction,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2993873266497751,0.42570726310777396,0.0,0.42570726310777396,0.0
annual_state_offset,learned_vol_interaction,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08333958162499175,0.4791771552633417,0.0,0.4791771552633417,0.0
annual_state_offset,learned_vol_interaction,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08648261948527247,0.4783928105694597,0.0,0.4783928105694597,0.0
annual_state_offset,learned_vol_interaction,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.15621036177220848,0.4610266286466043,0.0,0.4610266286466043,0.0
annual_state_offset,learned_vol_interaction,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.07589755011715066,0.48103471562569133,0.0,0.48103471562569133,0.0
annual_state_offset,learned_vol_interaction,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.352707625388226,0.5872740166666267,0.0,0.5872740166666267,0.0
annual_state_offset,learned_vol_interaction,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.3194821837173836,0.5791980511717043,0.0,0.5791980511717043,0.0
annual_shared_offset,learned_vol_interaction,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.11480636703194849,0.5286701081389081,0.0,0.5286701081389081,0.0
annual_shared_offset,learned_vol_interaction,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.11298840612842834,0.47178291125549215,0.0,0.47178291125549215,0.0
annual_shared_offset,learned_vol_interaction,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.544624969640053,0.3671123538576221,0.0,0.3671123538576221,0.0
annual_shared_offset,learned_vol_interaction,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.26358544440918413,0.434482531700876,0.0,0.434482531700876,0.0
annual_shared_offset,learned_vol_interaction,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2993873266497751,0.42570726310777396,0.0,0.42570726310777396,0.0
annual_shared_offset,learned_vol_interaction,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08333958162499175,0.4791771552633417,0.0,0.4791771552633417,0.0
annual_shared_offset,learned_vol_interaction,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08648261948527247,0.4783928105694597,0.0,0.4783928105694597,0.0
annual_shared_offset,learned_vol_interaction,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.15621036177220848,0.4610266286466043,0.0,0.4610266286466043,0.0
annual_shared_offset,learned_vol_interaction,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.07589755011715066,0.48103471562569133,0.0,0.48103471562569133,0.0
annual_shared_offset,learned_vol_interaction,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.352707625388226,0.5872740166666267,0.0,0.5872740166666267,0.0
annual_shared_offset,learned_vol_interaction,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.3194821837173836,0.5791980511717043,0.0,0.5791980511717043,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.11480636703194849,0.5286701081389081,0.0,0.5286701081389081,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.11298840612842834,0.47178291125549215,0.0,0.47178291125549215,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.544624969640053,0.3671123538576221,0.0,0.3671123538576221,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.26358544440918413,0.434482531700876,0.0,0.434482531700876,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2993873266497751,0.42570726310777396,0.0,0.42570726310777396,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08333958162499175,0.4791771552633417,0.0,0.4791771552633417,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08648261948527247,0.4783928105694597,0.0,0.4783928105694597,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.15621036177220848,0.4610266286466043,0.0,0.4610266286466043,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.07589755011715066,0.48103471562569133,0.0,0.48103471562569133,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.352707625388226,0.5872740166666267,0.0,0.5872740166666267,0.0
annual_state_offset_half,learned_vol_interaction,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.3194821837173836,0.5791980511717043,0.0,0.5791980511717043,0.0
annual_state_offset,learned_order_extension,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.1324085091309523,0.5330538496767134,0.0,0.5330538496767134,0.0
annual_state_offset,learned_order_extension,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08167601894963694,0.479592338912861,0.0,0.479592338912861,0.0
annual_state_offset,learned_order_extension,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.5289030254242811,0.3707727762571325,0.0,0.3707727762571325,0.0
annual_state_offset,learned_order_extension,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2746344098399624,0.43176970986504826,0.0,0.43176970986504826,0.0
annual_state_offset,learned_order_extension,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.32592141033751043,0.41923333650784145,0.0,0.41923333650784145,0.0
annual_state_offset,learned_order_extension,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08294003177066134,0.47927687031403743,0.0,0.47927687031403743,0.0
annual_state_offset,learned_order_extension,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.11650433535870836,0.4709068161644563,0.0,0.4709068161644563,0.0
annual_state_offset,learned_order_extension,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.17566783621566995,0.45619563032762256,0.0,0.45619563032762256,0.0
annual_state_offset,learned_order_extension,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08004875322916886,0.47999849102949665,0.0,0.47999849102949665,0.0
annual_state_offset,learned_order_extension,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.36342744810181776,0.5898698686538169,0.0,0.5898698686538169,0.0
annual_state_offset,learned_order_extension,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.29719786201077436,0.5737573684172776,0.0,0.5737573684172776,0.0
annual_shared_offset,learned_order_extension,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.1324085091309523,0.5330538496767134,0.0,0.5330538496767134,0.0
annual_shared_offset,learned_order_extension,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08167601894963694,0.479592338912861,0.0,0.479592338912861,0.0
annual_shared_offset,learned_order_extension,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.5289030254242811,0.3707727762571325,0.0,0.3707727762571325,0.0
annual_shared_offset,learned_order_extension,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2746344098399624,0.43176970986504826,0.0,0.43176970986504826,0.0
annual_shared_offset,learned_order_extension,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.32592141033751043,0.41923333650784145,0.0,0.41923333650784145,0.0
annual_shared_offset,learned_order_extension,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08294003177066134,0.47927687031403743,0.0,0.47927687031403743,0.0
annual_shared_offset,learned_order_extension,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.11650433535870836,0.4709068161644563,0.0,0.4709068161644563,0.0
annual_shared_offset,learned_order_extension,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.17566783621566995,0.45619563032762256,0.0,0.45619563032762256,0.0
annual_shared_offset,learned_order_extension,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08004875322916886,0.47999849102949665,0.0,0.47999849102949665,0.0
annual_shared_offset,learned_order_extension,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.36342744810181776,0.5898698686538169,0.0,0.5898698686538169,0.0
annual_shared_offset,learned_order_extension,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.29719786201077436,0.5737573684172776,0.0,0.5737573684172776,0.0
annual_state_offset_half,learned_order_extension,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.1324085091309523,0.5330538496767134,0.0,0.5330538496767134,0.0
annual_state_offset_half,learned_order_extension,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08167601894963694,0.479592338912861,0.0,0.479592338912861,0.0
annual_state_offset_half,learned_order_extension,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.5289030254242811,0.3707727762571325,0.0,0.3707727762571325,0.0
annual_state_offset_half,learned_order_extension,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2746344098399624,0.43176970986504826,0.0,0.43176970986504826,0.0
annual_state_offset_half,learned_order_extension,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.32592141033751043,0.41923333650784145,0.0,0.41923333650784145,0.0
annual_state_offset_half,learned_order_extension,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08294003177066134,0.47927687031403743,0.0,0.47927687031403743,0.0
annual_state_offset_half,learned_order_extension,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.11650433535870836,0.4709068161644563,0.0,0.4709068161644563,0.0
annual_state_offset_half,learned_order_extension,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.17566783621566995,0.45619563032762256,0.0,0.45619563032762256,0.0
annual_state_offset_half,learned_order_extension,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.08004875322916886,0.47999849102949665,0.0,0.47999849102949665,0.0
annual_state_offset_half,learned_order_extension,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.36342744810181776,0.5898698686538169,0.0,0.5898698686538169,0.0
annual_state_offset_half,learned_order_extension,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.29719786201077436,0.5737573684172776,0.0,0.5737573684172776,0.0
annual_state_offset,learned_order_offset,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.1346637292303589,0.5336151486659025,0.0,0.5336151486659025,0.0
annual_state_offset,learned_order_offset,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.07992596759040338,0.48002913839274924,0.0,0.48002913839274924,0.0
annual_state_offset,learned_order_offset,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.5273619555533126,0.37113237990157133,0.0,0.37113237990157133,0.0
annual_state_offset,learned_order_offset,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.27442827217369453,0.43182028534515077,0.0,0.43182028534515077,0.0
annual_state_offset,learned_order_offset,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.3262657385903776,0.4191495029175148,0.0,0.4191495029175148,0.0
annual_state_offset,learned_order_offset,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.0815712201646503,0.479618495019198,0.0,0.479618495019198,0.0
annual_state_offset,learned_order_offset,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.11719812173314487,0.47073396029682846,0.0,0.47073396029682846,0.0
annual_state_offset,learned_order_offset,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.1757017511993167,0.4561872166710552,0.0,0.4561872166710552,0.0
annual_state_offset,learned_order_offset,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.078938899717773,0.48027551652013106,0.0,0.48027551652013106,0.0
annual_state_offset,learned_order_offset,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.3661260528759379,0.5905225656238325,0.0,0.5905225656238325,0.0
annual_state_offset,learned_order_offset,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.2970787890488352,0.5737282476957762,0.0,0.5737282476957762,0.0
annual_shared_offset,learned_order_offset,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.1346637292303589,0.5336151486659025,0.0,0.5336151486659025,0.0
annual_shared_offset,learned_order_offset,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.07992596759040338,0.48002913839274924,0.0,0.48002913839274924,0.0
annual_shared_offset,learned_order_offset,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.5273619555533126,0.37113237990157133,0.0,0.37113237990157133,0.0
annual_shared_offset,learned_order_offset,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.27442827217369453,0.43182028534515077,0.0,0.43182028534515077,0.0
annual_shared_offset,learned_order_offset,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.3262657385903776,0.4191495029175148,0.0,0.4191495029175148,0.0
annual_shared_offset,learned_order_offset,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.0815712201646503,0.479618495019198,0.0,0.479618495019198,0.0
annual_shared_offset,learned_order_offset,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.11719812173314487,0.47073396029682846,0.0,0.47073396029682846,0.0
annual_shared_offset,learned_order_offset,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.1757017511993167,0.4561872166710552,0.0,0.4561872166710552,0.0
annual_shared_offset,learned_order_offset,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.078938899717773,0.48027551652013106,0.0,0.48027551652013106,0.0
annual_shared_offset,learned_order_offset,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.3661260528759379,0.5905225656238325,0.0,0.5905225656238325,0.0
annual_shared_offset,learned_order_offset,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.2970787890488352,0.5737282476957762,0.0,0.5737282476957762,0.0
annual_state_offset_half,learned_order_offset,20260910,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,0.1346637292303589,0.5336151486659025,0.0,0.5336151486659025,0.0
annual_state_offset_half,learned_order_offset,20260910,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.07992596759040338,0.48002913839274924,0.0,0.48002913839274924,0.0
annual_state_offset_half,learned_order_offset,20260910,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.5273619555533126,0.37113237990157133,0.0,0.37113237990157133,0.0
annual_state_offset_half,learned_order_offset,20260910,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.27442827217369453,0.43182028534515077,0.0,0.43182028534515077,0.0
annual_state_offset_half,learned_order_offset,20260910,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.3262657385903776,0.4191495029175148,0.0,0.4191495029175148,0.0
annual_state_offset_half,learned_order_offset,20260910,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.0815712201646503,0.479618495019198,0.0,0.479618495019198,0.0
annual_state_offset_half,learned_order_offset,20260910,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.11719812173314487,0.47073396029682846,0.0,0.47073396029682846,0.0
annual_state_offset_half,learned_order_offset,20260910,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.1757017511993167,0.4561872166710552,0.0,0.4561872166710552,0.0
annual_state_offset_half,learned_order_offset,20260910,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.078938899717773,0.48027551652013106,0.0,0.48027551652013106,0.0
annual_state_offset_half,learned_order_offset,20260910,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.3661260528759379,0.5905225656238325,0.0,0.5905225656238325,0.0
annual_state_offset_half,learned_order_offset,20260910,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,0.2970787890488352,0.5737282476957762,0.0,0.5737282476957762,0.0
annual_state_offset,learned_market,20260911,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,-0.10572147524803566,0.47359422145655633,0.0,0.47359422145655633,0.0
annual_state_offset,learned_market,20260911,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.869806821685321,0.29529449998072343,0.0,0.29529449998072343,0.0
annual_state_offset,learned_market,20260911,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.10432120734949515,0.47394332492431446,0.0,0.47394332492431446,0.0
annual_state_offset,learned_market,20260911,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.6251930976069475,0.34860128575085947,0.0,0.34860128575085947,0.0
annual_state_offset,learned_market,20260911,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,0.1895016401904593,0.5472341429725764,0.0,0.5472341429725764,0.0
annual_state_offset,learned_market,20260911,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2450071626544993,0.4390527856170199,0.0,0.4390527856170199,0.0
annual_state_offset,learned_market,20260911,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.0392619155313948,0.4901857818012489,0.0,0.4901857818012489,0.0
annual_state_offset,learned_market,20260911,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.5578090735640204,0.3640545492155067,0.0,0.3640545492155067,0.0
annual_state_offset,learned_market,20260911,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.9715301476198817,0.27457561641477635,0.0,0.27457561641477635,0.0
annual_state_offset,learned_market,20260911,2463,2021-03-19,2020-12-31,2020-12-31,negative_high,0,False,0.127008690318909,0.5317095579141908,0.0,0.5317095579141908,0.0
annual_state_offset,learned_market,20260911,2468,2021-03-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.04196755848367095,0.48950965003399194,0.0,0.48950965003399194,0.0
annual_shared_offset,learned_market,20260911,2418,2021-01-08,2020-12-31,2020-12-31,nonnegative_low,0,False,-0.10572147524803566,0.47359422145655633,0.0,0.47359422145655633,0.0
annual_shared_offset,learned_market,20260911,2423,2021-01-15,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.869806821685321,0.29529449998072343,0.0,0.29529449998072343,0.0
annual_shared_offset,learned_market,20260911,2428,2021-01-22,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.10432120734949515,0.47394332492431446,0.0,0.47394332492431446,0.0
annual_shared_offset,learned_market,20260911,2433,2021-01-29,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.6251930976069475,0.34860128575085947,0.0,0.34860128575085947,0.0
annual_shared_offset,learned_market,20260911,2438,2021-02-05,2020-12-31,2020-12-31,nonnegative_high,0,False,0.1895016401904593,0.5472341429725764,0.0,0.5472341429725764,0.0
annual_shared_offset,learned_market,20260911,2443,2021-02-19,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.2450071626544993,0.4390527856170199,0.0,0.4390527856170199,0.0
annual_shared_offset,learned_market,20260911,2448,2021-02-26,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.0392619155313948,0.4901857818012489,0.0,0.4901857818012489,0.0
annual_shared_offset,learned_market,20260911,2453,2021-03-05,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.5578090735640204,0.3640545492155067,0.0,0.3640545492155067,0.0
annual_shared_offset,learned_market,20260911,2458,2021-03-12,2020-12-31,2020-12-31,nonnegative_high,0,False,-0.9715301476198817,0.27457561641477635,0.0,0.27457561641477635,0.0
