period,history,method,n,accuracy,direction_error,correct_directions,balanced_accuracy,predicted_up_fraction,observed_up_fraction,tp,tn,fp,fn,auroc,brier,log_loss,mean_probability,probability_std,calibration_gap,clipped_probabilities
pooled_2021_2026,annual_shared_offset,training_frequency,272,0.4338235294117647,0.5661764705882353,118,0.4461805555555556,0.7132352941176471,0.47058823529411764,84,34,110,44,0.4397243923611111,0.25472801233221387,0.7026335310065076,0.5126978301704394,0.03181822293325367,0.04210959487632171,0.0
pooled_2021_2026,annual_state_offset,learned_market,272,0.4963235294117647,0.5036764705882353,135,0.4943576388888889,0.46691176470588236,0.47058823529411764,59,76,68,69,0.4893120659722222,0.2631845378985305,0.7212899166659399,0.5029633485043188,0.10552331160262905,0.032375113210201145,0.0
pooled_2021_2026,annual_state_offset,learned_order_extension,272,0.5,0.5,136,0.4982638888888889,0.47058823529411764,0.47058823529411764,60,76,68,68,0.4864366319444444,0.26430069214840446,0.7242456603614867,0.5029275783231841,0.10843832155437637,0.03233934302906649,0.0
pooled_2021_2026,annual_state_offset,learned_order_offset,272,0.4963235294117647,0.5036764705882353,135,0.4943576388888889,0.46691176470588236,0.47058823529411764,59,76,68,69,0.4859483506944444,0.26425545410652207,0.7241375917953391,0.5028922738124115,0.10797551430349622,0.03230403851829389,0.0
pooled_2021_2026,annual_state_offset,learned_vol_interaction,272,0.4963235294117647,0.5036764705882353,135,0.4952256944444444,0.48161764705882354,0.47058823529411764,61,74,70,67,0.4917534722222222,0.2639444627220591,0.723143659260766,0.5032917526211373,0.10887510639515302,0.032703517327019704,0.0
pooled_2021_2026,annual_state_offset,native_mse,272,0.5110294117647058,0.4889705882352941,139,0.5121527777777778,0.5183823529411765,0.47058823529411764,68,71,73,60,0.4857855902777778,,,,,,
pooled_2021_2026,annual_state_offset,training_frequency,272,0.4338235294117647,0.5661764705882353,118,0.4461805555555556,0.7132352941176471,0.47058823529411764,84,34,110,44,0.4397243923611111,0.25472801233221387,0.7026335310065076,0.5126978301704394,0.03181822293325367,0.04210959487632171,0.0
pooled_2021_2026,annual_state_offset_half,learned_market,272,0.4963235294117647,0.5036764705882353,135,0.4947916666666667,0.4742647058823529,0.47058823529411764,60,75,69,68,0.4922417534722222,0.2628426600867896,0.7206433467170297,0.5067347225918507,0.10330573617199557,0.036146487297733065,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_extension,272,0.4963235294117647,0.5036764705882353,135,0.4952256944444444,0.48161764705882354,0.47058823529411764,61,74,70,67,0.4912109375,0.26392518701456114,0.7234503781037106,0.5067848576045909,0.10614501537336887,0.03619662231047327,0.0
pooled_2021_2026,annual_state_offset_half,learned_order_offset,272,0.49264705882352944,0.5073529411764706,134,0.4913194444444444,0.47794117647058826,0.47058823529411764,60,74,70,68,0.4907769097222222,0.26388637163855,0.723354336315497,0.5067480128659159,0.10567282560066851,0.036159777571798224,0.0
pooled_2021_2026,annual_state_offset_half,learned_vol_interaction,272,0.5,0.5,136,0.4991319444444444,0.4852941176470588,0.47058823529411764,62,74,70,66,0.4945746527777778,0.2635519236879844,0.7223794932644472,0.5070445325546686,0.10659529342556177,0.036456297260550996,0.0
pooled_2021_2026,annual_state_offset_half,native_mse,272,0.5110294117647058,0.4889705882352941,139,0.5121527777777778,0.5183823529411765,0.47058823529411764,68,71,73,60,0.4857855902777778,,,,,,
pooled_2021_2026,annual_state_offset_half,training_frequency,272,0.4338235294117647,0.5661764705882353,118,0.4461805555555556,0.7132352941176471,0.47058823529411764,84,34,110,44,0.4397243923611111,0.25472801233221387,0.7026335310065076,0.5126978301704394,0.03181822293325367,0.04210959487632171,0.0
pooled_2021_2026,error16,learned_market,272,0.4963235294117647,0.5036764705882353,135,0.4982638888888889,0.5330882352941176,0.47058823529411764,68,67,77,60,0.4996202256944444,0.26090200018773596,0.7164378998305628,0.5128765802867125,0.09737060804878626,0.04228834499259482,0.0
pooled_2021_2026,error16,learned_order_extension,272,0.5110294117647058,0.4889705882352941,139,0.5134548611111112,0.5404411764705882,0.47058823529411764,71,68,76,57,0.4989691840277778,0.26226982384381253,0.7196461867701529,0.5142558822237971,0.10116961487462958,0.043667646929679504,0.0
pooled_2021_2026,error16,learned_order_offset,272,0.5073529411764706,0.49264705882352944,138,0.5095486111111112,0.5367647058823529,0.47058823529411764,70,68,76,58,0.4979926215277778,0.26226612289653967,0.7196244859889198,0.514238199769996,0.10074119360503388,0.04364996447587832,0.0
pooled_2021_2026,error16,learned_vol_interaction,272,0.4889705882352941,0.5110294117647058,133,0.4926215277777778,0.5625,0.47058823529411764,71,62,82,57,0.5007052951388888,0.26132576429798904,0.7174427554071648,0.5136474431128242,0.09976831843648525,0.043059207818706535,0.0
pooled_2021_2026,error16,native_mse,272,0.48161764705882354,0.5183823529411765,131,0.4826388888888889,0.5183823529411765,0.47058823529411764,64,67,77,64,0.4875759548611111,,,,,,
pooled_2021_2026,error16,training_frequency,272,0.4338235294117647,0.5661764705882353,118,0.4461805555555556,0.7132352941176471,0.47058823529411764,84,34,110,44,0.4381239149305556,0.2546273830971986,0.7024267396596813,0.5120455971267486,0.03086293127698785,0.041457361832630935,0.0
pooled_2021_2026,fixed_transform_add_only,learned_market,272,0.47058823529411764,0.5294117647058824,128,0.4717881944444444,0.5220588235294118,0.47058823529411764,63,65,79,65,0.4876844618055556,0.26183418361497696,0.7180411611995582,0.5108386074577157,0.09718348088687652,0.04025037216359806,0.0
pooled_2021_2026,fixed_transform_add_only,learned_order_extension,272,0.4742647058823529,0.5257352941176471,129,0.4761284722222222,0.5330882352941176,0.47058823529411764,65,64,80,63,0.4929470486111111,0.26061777019002835,0.7157571785953643,0.5097306993340861,0.09591278020244837,0.03914246403996846,0.0
pooled_2021_2026,fixed_transform_add_only,learned_order_offset,272,0.4742647058823529,0.5257352941176471,129,0.4765625,0.5404411764705882,0.47058823529411764,66,63,81,62,0.4922960069444444,0.26060304294820485,0.7157246967986193,0.5100132346716115,0.09510726358632288,0.039424999377493886,0.0
pooled_2021_2026,fixed_transform_add_only,learned_vol_interaction,272,0.46691176470588236,0.5330882352941176,127,0.4683159722222222,0.5257352941176471,0.47058823529411764,63,64,80,65,0.4908854166666667,0.26232351017980887,0.7192899436070992,0.511867260537683,0.09887401363498143,0.041279025243565415,0.0
pooled_2021_2026,fixed_transform_add_only,native_mse,272,0.5110294117647058,0.4889705882352941,139,0.5121527777777778,0.5183823529411765,0.47058823529411764,68,71,73,60,0.4857855902777778,,,,,,
pooled_2021_2026,fixed_transform_add_only,training_frequency,272,0.4338235294117647,0.5661764705882353,118,0.4435763888888889,0.6691176470588235,0.47058823529411764,78,40,104,50,0.4386935763888889,0.2538796042548334,0.7009264172046912,0.5112557499223566,0.02676311961360288,0.04066751462823892,0.0
pooled_2021_2026,fixed_transform_remove_only,learned_market,272,0.5183823529411765,0.48161764705882354,141,0.5182291666666667,0.4963235294117647,0.47058823529411764,66,75,69,62,0.4851345486111111,0.26489108581059767,0.7249684558236846,0.5058002804570798,0.10271909432867714,0.03521204516296217,0.0
pooled_2021_2026,fixed_transform_remove_only,learned_order_extension,272,0.5110294117647058,0.4889705882352941,139,0.5108506944444444,0.4963235294117647,0.47058823529411764,65,74,70,63,0.4820963541666667,0.26632467405090793,0.7284279861907078,0.504932805740111,0.10723699677401023,0.03434457044599337,0.0
pooled_2021_2026,fixed_transform_remove_only,learned_order_offset,272,0.5110294117647058,0.4889705882352941,139,0.5108506944444444,0.4963235294117647,0.47058823529411764,65,74,70,63,0.4829644097222222,0.2661430971424827,0.7280099108334666,0.5047139837144367,0.10666896060106841,0.03412574842031901,0.0
pooled_2021_2026,fixed_transform_remove_only,learned_vol_interaction,272,0.5147058823529411,0.4852941176470588,140,0.5151909722222222,0.5073529411764706,0.47058823529411764,67,73,71,61,0.4875759548611111,0.26571137386193394,0.7269257121878134,0.5054970066264379,0.10782306052891781,0.03490877133232029,0.0
pooled_2021_2026,fixed_transform_remove_only,native_mse,272,0.5110294117647058,0.4889705882352941,139,0.5121527777777778,0.5183823529411765,0.47058823529411764,68,71,73,60,0.4857855902777778,,,,,,
pooled_2021_2026,fixed_transform_remove_only,training_frequency,272,0.4485294117647059,0.5514705882352942,122,0.453125,0.5808823529411765,0.47058823529411764,68,54,90,60,0.4415690104166667,0.255424586688914,0.7040349872124749,0.5090265290568046,0.03545049101053172,0.038438293762686926,0.0
pooled_2021_2026,fixed_transform_step100,learned_market,272,0.47058823529411764,0.5294117647058824,128,0.47135416666666663,0.5147058823529411,0.47058823529411764,62,66,78,66,0.4767252604166667,0.26344745209828924,0.7212967315688467,0.5074830313137928,0.09568940585717566,0.03689479601967516,0.0
pooled_2021_2026,fixed_transform_step100,learned_order_extension,272,0.47058823529411764,0.5294117647058824,128,0.4722222222222222,0.5294117647058824,0.47058823529411764,64,64,80,64,0.4848090277777778,0.2625414550407403,0.7196638988973083,0.5062598990904373,0.09633444702551269,0.0356716637963197,0.0
pooled_2021_2026,fixed_transform_step100,learned_order_offset,272,0.47794117647058826,0.5220588235294118,130,0.4800347222222222,0.5367647058823529,0.47058823529411764,66,64,80,62,0.4849175347222222,0.2624669355392683,0.7195002373798437,0.5062482933482029,0.09570598938279186,0.03566005805408523,0.0
pooled_2021_2026,fixed_transform_step100,learned_vol_interaction,272,0.4889705882352941,0.5110294117647058,133,0.4904513888888889,0.5257352941176471,0.47058823529411764,66,67,77,62,0.4792751736111111,0.2640158308891226,0.7227200524510834,0.5086132170175361,0.09901009413524263,0.038024981723418505,0.0
pooled_2021_2026,fixed_transform_step100,native_mse,272,0.5110294117647058,0.4889705882352941,139,0.5121527777777778,0.5183823529411765,0.47058823529411764,68,71,73,60,0.4857855902777778,,,,,,
pooled_2021_2026,fixed_transform_step100,training_frequency,272,0.4485294117647059,0.5514705882352942,122,0.453125,0.5808823529411765,0.47058823529411764,68,54,90,60,0.4283854166666667,0.2543300986964966,0.7018290238552818,0.5077897722546288,0.02946632528923235,0.037201536960511206,0.0
pooled_2021_2026,fixed_transform_step25,learned_market,272,0.4889705882352941,0.5110294117647058,133,0.48958333333333337,0.5110294117647058,0.47058823529411764,64,69,75,64,0.4909396701388889,0.26294661013525605,0.7207895263115319,0.5097933769067615,0.1006983129850225,0.03920514161264388,0.0
pooled_2021_2026,fixed_transform_step25,learned_order_extension,272,0.5,0.5,136,0.5008680555555556,0.5147058823529411,0.47058823529411764,66,70,74,62,0.4915907118055556,0.26335128742445,0.7219678111529514,0.5096028618987178,0.10210104688116542,0.0390146266046002,0.0
pooled_2021_2026,fixed_transform_step25,learned_order_offset,272,0.5,0.5,136,0.5008680555555556,0.5147058823529411,0.47058823529411764,66,70,74,62,0.4908854166666667,0.263287203897821,0.7218179208638579,0.5095751448946063,0.10149078566753594,0.03898690960048867,0.0
pooled_2021_2026,fixed_transform_step25,learned_vol_interaction,272,0.4889705882352941,0.5110294117647058,133,0.4900173611111111,0.5183823529411765,0.47058823529411764,65,68,76,63,0.4938151041666667,0.2635405919521334,0.7222699758327107,0.51028408203023,0.10377032526650364,0.03969584673611237,0.0
pooled_2021_2026,fixed_transform_step25,native_mse,272,0.5110294117647058,0.4889705882352941,139,0.5121527777777778,0.5183823529411765,0.47058823529411764,68,71,73,60,0.4857855902777778,,,,,,
pooled_2021_2026,fixed_transform_step25,training_frequency,272,0.4485294117647059,0.5514705882352942,122,0.453125,0.5808823529411765,0.47058823529411764,68,54,90,60,0.4283854166666667,0.2543300986964966,0.7018290238552818,0.5077897722546288,0.02946632528923235,0.037201536960511206,0.0
pooled_2021_2026,fixed_transform_step50,learned_market,272,0.4852941176470588,0.5147058823529411,132,0.4865451388888889,0.5220588235294118,0.47058823529411764,65,67,77,63,0.4847005208333333,0.26299485775439857,0.7206586964596046,0.5090595873751662,0.09839303614615272,0.03847135208104857,0.0
pooled_2021_2026,fixed_transform_step50,learned_order_extension,272,0.4889705882352941,0.5110294117647058,133,0.49088541666666663,0.5330882352941176,0.47058823529411764,67,66,78,61,0.4880099826388889,0.2628307546796713,0.7206144906607814,0.5085210462917673,0.09895152431332073,0.03793281099764967,0.0
pooled_2021_2026,fixed_transform_step50,learned_order_offset,272,0.49264705882352944,0.5073529411764706,134,0.4943576388888889,0.5294117647058824,0.47058823529411764,67,67,77,61,0.4882269965277778,0.26274804090340687,0.7204295156480762,0.5085024237824772,0.09825336019640796,0.03791418848835959,0.0
pooled_2021_2026,fixed_transform_step50,learned_vol_interaction,272,0.48161764705882354,0.5183823529411765,131,0.4835069444444444,0.5330882352941176,0.47058823529411764,66,65,79,62,0.4892035590277778,0.263553502389941,0.7220616510725231,0.5097593020250779,0.10147533676664228,0.03917106673096027,0.0
pooled_2021_2026,fixed_transform_step50,native_mse,272,0.5110294117647058,0.4889705882352941,139,0.5121527777777778,0.5183823529411765,0.47058823529411764,68,71,73,60,0.4857855902777778,,,,,,
pooled_2021_2026,fixed_transform_step50,training_frequency,272,0.4485294117647059,0.5514705882352942,122,0.453125,0.5808823529411765,0.47058823529411764,68,54,90,60,0.4283854166666667,0.2543300986964966,0.7018290238552818,0.5077897722546288,0.02946632528923235,0.037201536960511206,0.0
pooled_2021_2026,rolling5_annual20,learned_market,272,0.5036764705882353,0.4963235294117647,137,0.5034722222222222,0.4963235294117647,0.47058823529411764,64,73,71,64,0.4970160590277778,0.2630097879341253,0.7212149089284852,0.5104901064252471,0.10353310851907295,0.03990187113112942,0.0
pooled_2021_2026,rolling5_annual20,learned_order_extension,272,0.5147058823529411,0.4852941176470588,140,0.5151909722222222,0.5073529411764706,0.47058823529411764,67,73,71,61,0.4967990451388889,0.2640602376416888,0.723853647367526,0.5106237737623618,0.10618120996012467,0.04003553846824415,0.0
pooled_2021_2026,rolling5_annual20,learned_order_offset,272,0.5110294117647058,0.4889705882352941,139,0.5112847222222222,0.5036764705882353,0.47058823529411764,66,73,71,62,0.4962565104166667,0.2640290893496697,0.7237712784839115,0.5105853877946532,0.10571569665993784,0.03999715250053559,0.0
pooled_2021_2026,rolling5_annual20,learned_vol_interaction,272,0.5110294117647058,0.4889705882352941,139,0.5121527777777778,0.5183823529411765,0.47058823529411764,68,71,73,60,0.4991319444444444,0.26366350479625184,0.7228292574473475,0.5107797926627669,0.10664528849630402,0.04019155736864921,0.0
pooled_2021_2026,rolling5_annual20,native_mse,272,0.5110294117647058,0.4889705882352941,139,0.5121527777777778,0.5183823529411765,0.47058823529411764,68,71,73,60,0.4857855902777778,,,,,,
pooled_2021_2026,rolling5_annual20,training_frequency,272,0.4338235294117647,0.5661764705882353,118,0.4461805555555556,0.7132352941176471,0.47058823529411764,84,34,110,44,0.4397243923611111,0.25472801233221387,0.7026335310065076,0.5126978301704394,0.03181822293325367,0.04210959487632171,0.0
pooled_2021_2026,rolling5_matched,learned_market,272,0.5,0.5,136,0.5021701388888888,0.5367647058823529,0.47058823529411764,69,67,77,59,0.5010850694444444,0.2849551253272138,0.7770111202289955,0.5168797525794409,0.18890683522675544,0.046291517285323214,0.0
pooled_2021_2026,rolling5_matched,learned_order_extension,272,0.5147058823529411,0.4852941176470588,140,0.5169270833333334,0.5367647058823529,0.47058823529411764,71,69,75,57,0.5027126736111112,0.286620486172223,0.785252172498331,0.5180076202731155,0.19365403418715446,0.04741938497899789,0.0
pooled_2021_2026,rolling5_matched,learned_order_offset,272,0.5220588235294118,0.47794117647058826,142,0.5243055555555556,0.5367647058823529,0.47058823529411764,72,70,74,56,0.5023871527777778,0.28616379090918237,0.7834087903705436,0.5181008083195304,0.19209318309669096,0.047512573025412785,0.0
pooled_2021_2026,rolling5_matched,learned_vol_interaction,272,0.5036764705882353,0.4963235294117647,137,0.5060763888888888,0.5404411764705882,0.47058823529411764,70,67,77,58,0.501953125,0.28542351576449104,0.7787183830291113,0.517106855071485,0.19098656083903418,0.046518619777367376,0.0
pooled_2021_2026,rolling5_matched,native_mse,272,0.4742647058823529,0.5257352941176471,129,0.4756944444444444,0.5257352941176471,0.47058823529411764,64,65,79,64,0.4867621527777778,,,,,,
pooled_2021_2026,rolling5_matched,training_frequency,272,0.4338235294117647,0.5661764705882353,118,0.4461805555555556,0.7132352941176471,0.47058823529411764,84,34,110,44,0.4397243923611111,0.25472801233221387,0.7026335310065076,0.5126978301704394,0.03181822293325367,0.04210959487632171,0.0
pooled_2021_2026,rolling5_quarterly20,learned_market,272,0.5,0.5,136,0.5017361111111112,0.5294117647058824,0.47058823529411764,68,68,76,60,0.4941948784722222,0.2604613812788995,0.7152908149909402,0.50913244976557,0.09582707589160157,0.0385442144714524,0.0
pooled_2021_2026,rolling5_quarterly20,learned_order_extension,272,0.5036764705882353,0.4963235294117647,137,0.5047743055555556,0.5183823529411765,0.47058823529411764,67,70,74,61,0.4912109375,0.2614713374127199,0.7175033243031433,0.5077693630895745,0.09822584185880073,0.0371811277954569,0.0
pooled_2021_2026,rolling5_quarterly20,learned_order_offset,272,0.5073529411764706,0.49264705882352944,138,0.5086805555555556,0.5220588235294118,0.47058823529411764,68,70,74,60,0.49072265625,0.26139066850397336,0.7172924520132453,0.5078352484444831,0.09746448590849409,0.03724701315036549,0.0
pooled_2021_2026,rolling5_quarterly20,learned_vol_interaction,272,0.5036764705882353,0.4963235294117647,137,0.5052083333333334,0.5257352941176471,0.47058823529411764,68,69,75,60,0.49658203125,0.2601885123471379,0.7148745127876809,0.5091203628468024,0.09669072662236296,0.03853212755268476,0.0
pooled_2021_2026,rolling5_quarterly20,native_mse,272,0.5,0.5,136,0.5017361111111112,0.5294117647058824,0.47058823529411764,68,68,76,60,0.4939778645833333,,,,,,
pooled_2021_2026,rolling5_quarterly20,training_frequency,272,0.4485294117647059,0.5514705882352942,122,0.453125,0.5808823529411765,0.47058823529411764,68,54,90,60,0.4283854166666667,0.2543300986964966,0.7018290238552818,0.5077897722546288,0.02946632528923235,0.037201536960511206,0.0
pooled_2021_2026,shadow_trial,learned_market,272,0.4963235294117647,0.5036764705882353,135,0.4969618055555556,0.5110294117647058,0.47058823529411764,65,70,74,63,0.4918619791666667,0.26307537369551104,0.7210983426602599,0.511457830292307,0.10011102121423332,0.04086959499818932,0.0
pooled_2021_2026,shadow_trial,learned_order_extension,272,0.5073529411764706,0.49264705882352944,138,0.5086805555555556,0.5220588235294118,0.47058823529411764,68,70,74,60,0.4939778645833333,0.2636083250582042,0.7226239946713152,0.5098711459628348,0.10284301209718363,0.03928291066871714,0.0
pooled_2021_2026,shadow_trial,learned_order_offset,272,0.5036764705882353,0.4963235294117647,137,0.5047743055555556,0.5183823529411765,0.47058823529411764,67,70,74,61,0.4931640625,0.26352996496486386,0.7224110401594044,0.5097240737223732,0.10228371512767649,0.03913583842825552,0.0
pooled_2021_2026,shadow_trial,learned_vol_interaction,272,0.5,0.5,136,0.5017361111111112,0.5294117647058824,0.47058823529411764,68,68,76,60,0.4935438368055556,0.263603148116437,0.722344804145107,0.5108219874608125,0.10287162714288708,0.04023375216669489,0.0
pooled_2021_2026,shadow_trial,native_mse,272,0.4963235294117647,0.5036764705882353,135,0.4991319444444444,0.5477941176470589,0.47058823529411764,70,65,79,58,0.4796549479166667,,,,,,
pooled_2021_2026,shadow_trial,training_frequency,272,0.4338235294117647,0.5661764705882353,118,0.4461805555555556,0.7132352941176471,0.47058823529411764,84,34,110,44,0.437744140625,0.2549012236687722,0.7029791423239764,0.513107481646311,0.03144866902588744,0.042519246352193396,0.0
pooled_2021_2026,state90,learned_market,272,0.5147058823529411,0.4852941176470588,140,0.515625,0.5147058823529411,0.47058823529411764,68,72,72,60,0.5025499131944444,0.26195344286300704,0.7189805066432301,0.5140797995824978,0.10104326816634508,0.04349156428838019,0.0
pooled_2021_2026,state90,learned_order_extension,272,0.5110294117647058,0.4889705882352941,139,0.5125868055555556,0.5257352941176471,0.47058823529411764,69,70,74,59,0.5017903645833334,0.26354166145872543,0.7228197491582172,0.5145050589926468,0.10430888137768149,0.04391682369852912,0.0
pooled_2021_2026,state90,learned_order_offset,272,0.5073529411764706,0.49264705882352944,138,0.5086805555555556,0.5220588235294118,0.47058823529411764,68,70,74,60,0.5009765625,0.2635084388214121,0.7227337844641575,0.5144576831008791,0.10390661446038643,0.0438694478067615,0.0
pooled_2021_2026,state90,learned_vol_interaction,272,0.5147058823529411,0.4852941176470588,140,0.5173611111111112,0.5441176470588235,0.47058823529411764,72,68,76,56,0.5026584201388888,0.2630774996055424,0.7216138098499763,0.5143491909471578,0.10504949940214917,0.04376095565304017,0.0
pooled_2021_2026,state90,native_mse,272,0.5110294117647058,0.4889705882352941,139,0.5138888888888888,0.5477941176470589,0.47058823529411764,72,67,77,56,0.5006510416666666,,,,,,
pooled_2021_2026,state90,training_frequency,272,0.4338235294117647,0.5661764705882353,118,0.4461805555555556,0.7132352941176471,0.47058823529411764,84,34,110,44,0.4446072048611111,0.2545293015345895,0.7022352408582646,0.5132446445486339,0.031189552517950622,0.0426564092545163,0.0
year_2021,annual_net_quarter_head,learned_market,50,0.56,0.44,28,0.573268921095008,0.66,0.46,17,11,16,6,0.5458937198067633,0.2563126460941869,0.7079925450708474,0.5495542351152447,0.10564595179351541,0.08955423511524468,0.0
year_2021,annual_net_quarter_head,learned_order_extension,50,0.56,0.44,28,0.5764895330112721,0.7,0.46,18,10,17,5,0.5523349436392915,0.25762451378546425,0.7115321439105994,0.5541402844094692,0.12630076666284093,0.09414028440946914,0.0
year_2021,annual_net_quarter_head,learned_order_offset,50,0.56,0.44,28,0.5764895330112721,0.7,0.46,18,10,17,5,0.5523349436392915,0.25763258033379655,0.7115482066274691,0.5539236997462866,0.12622372936523327,0.09392369974628662,0.0
year_2021,annual_net_quarter_head,learned_vol_interaction,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5555555555555556,0.2574248401244812,0.7110042996902282,0.5548393209326945,0.11794067094466784,0.09483932093269448,0.0
year_2021,annual_net_quarter_head,native_mse,50,0.58,0.42,29,0.5917874396135265,0.64,0.46,17,12,15,6,0.6022544283413849,,,,,,
year_2021,annual_net_quarter_head,training_frequency,50,0.46,0.54,23,0.5,1.0,0.46,23,0,27,0,0.47665056360708535,0.25727818221753673,0.7077730923086324,0.5540582848766072,0.002259084123279152,0.09405828487660722,0.0
year_2021,annual_quarter_half,learned_market,50,0.6,0.4,30,0.6135265700483092,0.66,0.46,18,12,15,5,0.5652173913043478,0.2554218785837952,0.7071327012649953,0.5457916099285672,0.10075914570981573,0.08579160992856721,0.0
year_2021,annual_quarter_half,learned_order_extension,50,0.58,0.42,29,0.5950080515297906,0.68,0.46,18,11,16,5,0.5475040257648953,0.25813558907661277,0.7141704223354456,0.542945688817243,0.11753412277841771,0.08294568881724301,0.0
year_2021,annual_quarter_half,learned_order_offset,50,0.58,0.42,29,0.5950080515297906,0.68,0.46,18,11,16,5,0.5491143317230274,0.2578536792857192,0.7134749529909545,0.542771121408102,0.11668556017175873,0.082771121408102,0.0
year_2021,annual_quarter_half,learned_vol_interaction,50,0.58,0.42,29,0.5950080515297906,0.68,0.46,18,11,16,5,0.5571658615136876,0.25650264075119705,0.709655231107405,0.5469229595580899,0.10484874305214253,0.08692295955808987,0.0
year_2021,annual_quarter_half,native_mse,50,0.58,0.42,29,0.5853462157809983,0.56,0.46,15,14,13,8,0.6183574879227053,,,,,,
year_2021,annual_quarter_half,training_frequency,50,0.46,0.54,23,0.5,1.0,0.46,23,0,27,0,0.47665056360708535,0.2576124932135134,0.7084496123631606,0.5559070302270824,0.001129542061639578,0.09590703022708241,0.0
year_2021,annual_shared_offset,learned_market,50,0.54,0.46,27,0.5515297906602254,0.64,0.46,16,11,16,7,0.5491143317230274,0.25831295016374317,0.7126582381120821,0.5514458561847521,0.11513683742158061,0.09144585618475204,0.0
year_2021,annual_shared_offset,learned_order_extension,50,0.54,0.46,27,0.5547504025764896,0.68,0.46,17,10,17,6,0.5507246376811594,0.2623842929712155,0.7231637261293681,0.5570106748192178,0.13506246805857966,0.09701067481921782,0.0
year_2021,annual_shared_offset,learned_order_offset,50,0.54,0.46,27,0.5547504025764896,0.68,0.46,17,10,17,6,0.5507246376811594,0.2623517485396324,0.7230726917544739,0.5567179908360811,0.13482889754943167,0.09671799083608107,0.0
year_2021,annual_shared_offset,learned_vol_interaction,50,0.54,0.46,27,0.5547504025764896,0.68,0.46,17,10,17,6,0.5475040257648953,0.2599975010956749,0.7166734095455186,0.5536372629339879,0.12183908267458336,0.09363726293398783,0.0
year_2021,annual_shared_offset,native_mse,50,0.58,0.42,29,0.5917874396135265,0.64,0.46,17,12,15,6,0.6022544283413849,,,,,,
year_2021,annual_shared_offset,training_frequency,50,0.46,0.54,23,0.5,1.0,0.46,23,0,27,0,0.5,0.2579561916587699,0.7091459046712631,0.5577557755775578,1.1102230246251565e-16,0.09775577557755782,0.0
year_2021,annual_state_offset,learned_market,50,0.58,0.42,29,0.5950080515297906,0.68,0.46,18,11,16,5,0.5507246376811594,0.25950608337635284,0.7170040341156839,0.5626823819244984,0.12490988949316699,0.10268238192449836,0.0
year_2021,annual_state_offset,learned_order_extension,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5636070853462157,0.2641162901210339,0.7295239761532841,0.5678802312354281,0.14442471874775575,0.10788023123542806,0.0
year_2021,annual_state_offset,learned_order_offset,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5636070853462157,0.26406777553237293,0.729382215945855,0.5675854412391483,0.14419246979442144,0.10758544123914832,0.0
year_2021,annual_state_offset,learned_vol_interaction,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5491143317230274,0.2616405360485231,0.7221880807447002,0.5648497599260593,0.13164650571183506,0.10484975992605933,0.0
year_2021,annual_state_offset,native_mse,50,0.58,0.42,29,0.5917874396135265,0.64,0.46,17,12,15,6,0.6022544283413849,,,,,,
year_2021,annual_state_offset,training_frequency,50,0.46,0.54,23,0.5,1.0,0.46,23,0,27,0,0.5,0.2579561916587699,0.7091459046712631,0.5577557755775578,1.1102230246251565e-16,0.09775577557755782,0.0
year_2021,annual_state_offset_half,learned_market,50,0.58,0.42,29,0.5950080515297906,0.68,0.46,18,11,16,5,0.5475040257648953,0.26013067387001415,0.7176999966832692,0.5617884995655008,0.11969824906093175,0.10178849956550079,0.0
year_2021,annual_state_offset_half,learned_order_extension,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5555555555555556,0.2643597078712776,0.7291517522319931,0.5668413203292951,0.13934038077512256,0.10684132032929511,0.0
year_2021,annual_state_offset_half,learned_order_offset,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5555555555555556,0.2643149051588278,0.7290203497118983,0.5665328631042815,0.13910651602909516,0.1065328631042815,0.0
year_2021,annual_state_offset_half,learned_vol_interaction,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5458937198067633,0.262048424941259,0.7223614904877127,0.5639021895106284,0.12645437298558027,0.1039021895106284,0.0
year_2021,annual_state_offset_half,native_mse,50,0.58,0.42,29,0.5917874396135265,0.64,0.46,17,12,15,6,0.6022544283413849,,,,,,
year_2021,annual_state_offset_half,training_frequency,50,0.46,0.54,23,0.5,1.0,0.46,23,0,27,0,0.5,0.2579561916587699,0.7091459046712631,0.5577557755775578,1.1102230246251565e-16,0.09775577557755782,0.0
year_2021,error16,learned_market,50,0.58,0.42,29,0.5950080515297906,0.68,0.46,18,11,16,5,0.5442834138486312,0.26094551746765576,0.7188216392580923,0.5608790060522634,0.11499022931948351,0.10087900605226335,0.0
year_2021,error16,learned_order_extension,50,0.58,0.42,29,0.5982286634460547,0.72,0.46,19,10,17,4,0.5555555555555556,0.2647650764059568,0.7291919585921995,0.56577625268787,0.13459033526418915,0.10577625268787,0.0
